uid	category	xcomet_noisy	xcomet_clean	xcomet_d	kiwi_noisy	kiwi_clean	kiwi_d	nta_noisy	nta_clean	nta_d	src_noisy	hyp_noisy	src_clean	hyp_clean	ref_en
A-HOM-015	HOM	92.55	98.68	6.13	78.41	85.13	6.72	100	0	-100	每个月不用给chatgpt交20刀了	No longer need to pay 20 dollars every month for chatgpt	每个月不用给chatgpt交20美元了	You no longer need to pay $20 to ChatGPT every month.	Now I don’t have to pay ChatGPT $20 a month.
A-HOM-017	HOM	89.48	98.97	9.49	73.79	78.98	5.19	0	0	0	这就是史	This is the story	这就是屎	That's crap.	This is literally shit.
A-NEO-253	NEO	78.13	91.81	13.69	76.10	76.62	0.52	0	0	0	知道为什么他父母接受他是0还配合拍视频吗 原因竟是...	Know why his parents accepted him as 0 and cooperated to take videos? The reason is actually...	知道为什么他父母接受他是受还配合拍视频吗 原因竟是...	Do you know why his parents accepted him and even agreed to film videos? The reason is actually...	Do you know why his parents accept that he’s a bottom and even cooperate in making videos? The reason turns out to be...
A-HOM-019	HOM	60.38	59.80	-0.59	63.32	65.11	1.79	100	100	0	固体香薰挂！！有7.8个香味都好特别 不是那种浓郁型的，挂在衣柜里淡淡的香灰常舒心！每次来小韩都要囤一堆！！！！	Solid scent candles!!! There are 7.8 scents, all very unique, not the strong浓郁 type. Hanging in the closet, the subtle fragrance is very pleasant! Every time I visit Xiaohan, I have to buy a bunch!!!	固体香薰挂！！有7.8个香味都好特别 不是那种浓郁型的，挂在衣柜里淡淡的香非常舒心！每次来小韩都要囤一堆！！！！	Solid fragrance hanging! There are 7.8 scents, all very special, not the strong,浓郁 type. When hung in the closet, the subtle fragrance is very soothing! Every time I visit Xiaohan, I have to stock up a bunch!!!	Solid fragrance hangers!! There are seven or eight scents, and every one is so unique. They’re not overpowering; hanging one in the wardrobe leaves a soft scent that feels incredibly soothing! I stock up on a bunch every time I visit Xiao Han!!!!
A-PYA-001	PYA	67.61	85.90	18.29	44.08	73.43	29.34	0	100	100	小窗口dd你吧	Small window dd you	小窗口联系你吧	Let me contact you through a small window.	I'll DM you.
A-PYA-002	PYA	55.46	87.35	31.89	46.97	82.21	35.24	0	0	0	350 q安	350 quiet safely	350 QQ安卓区	350 QQ Android Zone	Offering ¥350 on the QQ Android server.
A-PYA-003	PYA	95.21	100.00	4.79	83.17	87.50	4.33	0	100	100	我喜欢你 CPDD	I like you CPDD	我喜欢你 想和你谈恋爱	I like you and want to date you.	I like you—want to date?
A-PYA-004	PYA	78.48	96.08	17.60	62.27	76.65	14.38	0	0	0	好可爱cpdd...	Good cute cpdd...	好可爱想找对象...	So cute, wanting to find a partner...	So cute—looking for someone to date...
A-PYA-005	PYA	85.51	91.46	5.95	61.89	76.98	15.09	0	100	100	Chuan搭🔴⚪️红白配	Chuan pairs red and white for a bold contrast	穿搭🔴⚪️红白配	Outfit: Red and white color coordination 🔴⚪️	Outfit 🔴⚪️ red and white.
A-PYA-006	PYA	95.67	97.28	1.60	79.83	77.82	-2.00	100	100	0	xhs是得加个翻译功能了	XHS needs to have a translation feature added.	小红书是得加个翻译功能了	Xiaohongshu needs to add a translation function.	Xiaohongshu really needs to add a translation feature.
A-PYA-007	PYA	59.52	88.37	28.85	53.04	66.76	13.72	100	100	0	愿逆风如解意，蛇年多挣RMB	May the wind defy me if it understands, and in the year of the snake, earn more RMB.	愿逆风如解意，蛇年多挣人民币	May the headwinds understand my intent, and may the Year of the Snake bring in more RMB.	May even the headwinds understand your wishes, and may you make lots of RMB in the Year of the Snake.
A-PYA-008	PYA	68.59	61.13	-7.46	72.31	69.47	-2.84	100	0	-100	说 WOC 和 NB 欢迎来中国旅游和交朋友	Say WOC and NB, welcome to come to China for tourism and making friends	说 我操 和 NB 欢迎来中国旅游和交朋友	"Say ""F***"" and ""NB"", welcome to China for tourism and making friends."	Just say “holy crap” and “awesome.” Welcome to China—come travel and make friends!
A-PYA-009	PYA	28.92	33.10	4.18	47.85	57.37	9.51	100	100	0	还是得看对口白话 对口白话兄弟yyds	Still depends on the right spoken language, the right spoken language brothers yyds	还是得看对口白话 对口白话兄弟永远的神	Still, it depends on the dialect. Dialect brothers are forever the gods.	You’ve got to watch Duikou Baihua. The Duikou Baihua guys are the GOAT.
A-PYA-010	PYA	94.55	97.51	2.96	78.47	78.94	0.47	100	0	-100	一打开小红书发现变成国际版le	When I opened Xiaohongshu, it had turned into the international version le	一打开小红书发现变成国际版了	As soon as I opened Xiaohongshu, I found it had become the international version.	I opened Xiaohongshu and found it had turned into an international app.
A-PYA-011	PYA	65.73	84.56	18.83	66.18	66.34	0.16	100	100	0	💙15w左右女生建议入手的BBA二手车	Girls around 15w are recommended to buy used BBA cars	💙15万左右女生建议入手的BBA二手车	BBA used cars recommended for girls around 150,000 yuan 💙	💙 Recommended used BBA cars for women with a budget of around ¥150,000.
A-PYA-012	PYA	72.07	79.03	6.96	54.40	60.78	6.38	0	0	0	上次还有人说瘦的是P的 搞不懂根本搞不懂	Last time someone said being thin was P, I don't get it at all, I don't get it at all	上次还有人说瘦的是修图的 搞不懂根本搞不懂	Last time someone said the thin one was photo-edited, I don't get it, I just don't get it.	Last time someone even said the slim look was photoshopped. I don’t get it—seriously, I just don’t.
A-NEO-001	NEO	50.19	96.59	46.39	37.12	71.08	33.96	0	0	0	中中中哦[doge]	Middle middle middle oh [hold on]	好好好哦[doge]	Hehehe~ [doge]	Okay, okay, okay [doge].
A-NEO-002	NEO	89.95	95.79	5.84	77.56	83.31	5.75	0	0	0	噗哈哈哈还是你6666	Haha, still you are the best, 6666	噗哈哈哈还是你最厉害	Puhahahaha, you're still the best!	Pfft, hahaha—you're still the best!
A-NEO-003	NEO	91.92	89.76	-2.16	65.92	76.26	10.34	0	100	100	想到他们的“快乐水”	"Thinking of their ""happy water"""	想到他们的“可乐”	"Thinking of their ""Coca-Cola"""	Thinking about their so-called “happy water”—Coke.
A-NEO-004	NEO	62.52	70.89	8.37	38.88	45.44	6.56	0	0	0	来了中中中	Come on, middle middle middle	来了好好好	Come here, good good.	I'm here—okay, okay, okay!
A-NEO-005	NEO	81.91	78.84	-3.07	54.00	72.14	18.14	0	0	0	割肉？22年1.1买的，1.7算割肉吗	Cutting losses? Bought it in January 2022 at 1.1, is 1.7 considered cutting losses?	亏本卖出？22年1.1买的，1.7算亏本卖出吗	Loss selling? Bought at 1.1 in year 22, is selling at 1.7 considered a loss?	Selling at a loss? I bought it for 1.1 in 2022; does selling at 1.7 really count as taking a loss?
A-NEO-006	NEO	65.40	79.63	14.23	50.07	73.34	23.27	0	0	0	不在鱼上了吗	Are you not on the fish anymore?	不在闲鱼上了吗	Are you not on Xiaohongshu anymore?	Aren't you selling it on Xianyu anymore?
A-NEO-007	NEO	49.91	96.39	46.48	84.25	83.48	-0.77	0	0	0	巴拉巴拉说的啥	What did Balabala say?	说了这么多，到底在说什么	So much has been said, but what exactly is being talked about?	After all that rambling, what are you even talking about?
A-NEO-008	NEO	90.44	99.96	9.52	56.25	80.18	23.92	0	0	0	这是老广啊	This is a old Guangdong person	这是广东本地人啊	This is a local from Guangdong.	That's a true Guangdong local.
A-NEO-009	NEO	52.77	87.11	34.35	51.99	62.42	10.42	0	100	100	交?已关[doge]	Did you send? Already closed [doge]	互相关注?已经关注[doge]	Mutual follow? Already following [doge]	Want to be mutuals? I have already followed you. [doge]
A-NEO-010	NEO	44.54	91.13	46.59	51.39	80.86	29.47	0	0	0	多的不说，给我中中中	Say no more, give me the middle ones.	多的不说，希望我能中奖	Not much to say, I hope I can win the prize.	Enough talk—hope I win!
A-NEO-011	NEO	70.97	91.01	20.04	61.17	71.23	10.06	0	0	0	五！老！师！我！想！你！了！	Five! Old! Teacher! I! Miss! You! So much!	五条悟老师我！想！你！了！	Sensei, Satoru Gojo! I! Miss! You! So much!	Gojo-sensei! I miss you!
A-NEO-012	NEO	90.93	85.70	-5.22	73.95	75.31	1.36	0	0	0	杭州现货，价格美丽	Hangzhou fresh goods, beautiful price	杭州现货，价格很划算	Hangzhou spot, very cost-effective price	In stock in Hangzhou at a great price.
A-NEO-013	NEO	72.05	73.98	1.93	62.17	75.85	13.67	0	0	0	318走🐟（24/6生产日期）	318 goes fish (production date 24/6)	318通过闲鱼交易（24/6生产日期）	318 sold through Xiaohongshu (production date 24/6)	¥318 via Xianyu (manufactured in June 2024).
A-NEO-014	NEO	48.25	95.60	47.35	46.29	76.92	30.63	0	100	100	蹲了很久[doge]	Slept for a long time	等了很久[doge]	Waited for a long time [doge]	I've been waiting a long time [doge].
A-NEO-015	NEO	72.20	96.00	23.80	58.65	82.68	24.03	0	100	100	蹲蹲哈哈	Sit and laugh	在这里等候哈哈	Wait here, haha.	Waiting, waiting, haha.
A-NEO-016	NEO	69.00	64.65	-4.35	62.64	64.17	1.53	0	100	100	3.0下配套的限时常驻自选池子呀	The limited-time stay-in-place self-selection pool accompanying version 3.0	3.0下半期配套的限时常驻自选卡池呀	The limited-time permanent self-selection pool for the second half of version 3.0	It’s the limited-time permanent-character selector banner that comes with the second half of Version 3.0.
A-NEO-017	NEO	64.54	57.06	-7.47	66.96	70.04	3.08	0	100	100	体育西路，珠江新城可带，3号线都可以带	Sports West Road, Zhujiang New City can be taken, Line 3 can also be taken	体育西路，珠江新城可交付，3号线都可以交付	Shidu West Road, Zhujiang New City, and Line 3 are all deliverable.	I can meet at Tiyu Xilu, Zhujiang New Town, or anywhere along Guangzhou Metro Line 3.
A-NEO-018	NEO	51.43	88.00	36.57	58.56	75.31	16.75	0	0	0	老六，666	Old sixth, 666	出其不意的人，太厉害了	The person who caught us off guard is really impressive.	You little schemer—well played!
A-NEO-019	NEO	57.72	62.52	4.80	53.99	47.61	-6.39	0	100	100	直接多少，🐟跳转不了	How direct it is, the fish can't jump over	直接多少，闲鱼跳转不了	How much directly, Xiaoyu can't jump over.	How much for it directly? I can’t open the Xianyu link.
A-NEO-020	NEO	29.70	87.14	57.45	28.39	42.36	13.96	0	100	100	这个❤️是🐴扁	This heart is a horse's flat	这个点赞是骗来的	This like was bought.	That like was obtained by tricking people.
A-NEO-021	NEO	39.48	91.68	52.20	43.64	77.55	33.92	0	100	100	重庆，九龙坡蹲	Chongqing, Jiujiangpo area is a good place to wait for something	重庆，九龙坡寻找本地卖家	Chongqing, Jiulongpo looking for local sellers	Looking for a local seller in Jiulongpo, Chongqing.
A-NEO-022	NEO	93.90	91.32	-2.58	79.17	76.80	-2.37	0	0	0	宝宝黄色毛衣有链接吗	Is there a link for the yellow baby sweater?	宝贝黄色毛衣有链接吗	Is there a link for the baby yellow sweater?	Babe, do you have a link to the yellow sweater?
A-NEO-023	NEO	70.94	95.04	24.10	48.60	72.94	24.34	0	0	0	耳朵动起来好可爱啊QQ弹弹	Ears moving are so cute QQ bouncy bouncy	耳朵动起来好可爱啊柔软又有弹性	The ears are so cute, soft, and elastic.	The way its ears wiggle is so cute—they look soft and bouncy.
A-NEO-024	NEO	44.87	72.17	27.30	59.96	78.65	18.69	0	0	0	许愿温迪伴生金温迪宝宝保佑我	Make a wish for Windy to accompany the Windy baby to bless me	希望抽到温迪和他的专属武器温迪宝宝保佑我	I hope to draw Windy and his exclusive weapon, Windy Baby, to bless me.	Manifesting Venti and his signature weapon—Venti, please bless my pulls!
A-NEO-025	NEO	84.77	88.31	3.53	50.59	68.20	17.61	0	100	100	无盒200出	No box 200 out	无盒200出售	No box 200 for sale	No original box; selling for ¥200.
A-NEO-026	NEO	82.25	97.10	14.85	80.76	85.32	4.57	0	0	0	接出血停止，积血消失，宝宝健康平安出生。	The bleeding stops, the accumulated blood disappears, and the baby is born healthy and safe.	希望出血停止，积血消失，宝宝健康平安出生。	May the bleeding stop, the accumulated blood dissipate, and the baby be born healthy and safe.	Praying that the bleeding stops, the hematoma disappears, and the baby is born safe and healthy.
A-NEO-027	NEO	67.26	77.70	10.44	71.69	70.81	-0.88	100	100	0	卡皮巴拉土豆豚12星座插画头像表情包原创	Capybara potato pig 12 zodiac signs illustration avatar emoji pack original	卡皮巴拉12星座插画头像表情包原创	Original Capybara 12 Zodiac Signs Illustration Avatar Emoji Pack	Original capybara zodiac illustrations for profile pictures and stickers.
A-NEO-028	NEO	35.53	98.63	63.11	47.03	79.84	32.82	0	100	100	台州本地蹲蹲	Zhangzhou locals are hanging out together	台州寻找本地卖家	Looking for local sellers in Taizhou	Looking for a local seller in Taizhou.
A-NEO-029	NEO	72.99	93.46	20.46	78.03	80.58	2.54	0	0	0	已私，求图，谢谢	Already private, request image, thank you	已经发私信了，想要图片，谢谢	I've already sent a private message; if you want the picture, thank you.	I've sent you a DM. Could I get the picture? Thanks.
A-NEO-030	NEO	63.03	81.03	18.00	59.12	70.38	11.26	0	100	100	滴我滴我[doge]	Drop me drop me [doge]	私信我私信我[doge]	DM me DM me [doge]	DM me, DM me. [doge]
A-NEO-031	NEO	62.93	93.45	30.52	69.55	83.98	14.43	0	0	0	！！！！同担啊！！！！！	Same group, same responsibility!	！！！！喜欢同一个偶像的人啊！！！！！	Oh my god, people who like the same idol!!!	We’re fans of the same idol!!!!!
A-NEO-032	NEO	71.73	71.11	-0.62	77.61	54.55	-23.06	0	0	0	雀魂 和 for the king+1	The soul of the sparrow and for the king plus one	雀魂 和 for the king，我也是	Quesoul and for the king, I am also.	Mahjong Soul and For the King—same here!
A-NEO-033	NEO	43.48	87.78	44.30	58.13	81.62	23.49	0	0	0	人不开心，也要咪哄	People may not be happy, but they still need to pretend to be.	人不开心，也要让猫咪哄	When people are unhappy, they still need cats to comfort them.	Even when you're feeling down, let a cat cheer you up.
A-NEO-034	NEO	71.96	96.62	24.65	61.31	69.85	8.54	0	100	100	➕吗宝宝	Are you adding something, baby?	互相加好友吗宝宝	Add each other as friends, baby.	Babe, want to add each other as friends?
A-NEO-035	NEO	84.63	79.08	-5.56	61.71	79.44	17.72	0	100	100	蹲蹲，南南新年快乐	Sit, sit, Nan Nan, happy New Year	在这里等待，南南新年快乐	Wait here, Happy Southern New Year!	Waiting here. Happy New Year, Nannan!
A-NEO-036	NEO	79.17	86.74	7.57	47.59	75.29	27.71	0	100	100	蹲蹲，好可爱啊	Cute, sitting together, how adorable	在这里等待，好可爱啊	Wait here, you're so cute.	Waiting here—this is so cute!
A-NEO-037	NEO	84.35	92.94	8.59	85.28	84.97	-0.31	0	0	0	我去，这个帅啊	Wow, he's really handsome.	天啊，这个帅啊	Oh my goodness, he's so handsome!	Whoa, this is so cool!
A-NEO-038	NEO	73.98	93.88	19.90	77.13	71.04	-6.10	0	0	0	你是手控吗？	Are you a hand controller?	你是特别喜欢好看的手的人吗？	Are you particularly fond of people who are good-looking?	Are you really into attractive hands?
A-NEO-039	NEO	80.65	97.30	16.65	61.15	85.37	24.21	0	0	0	卷成这样了	It's rolled up this way	竞争已经这么激烈了	Competition has already become so fierce.	Has the competition really gotten this intense?
A-NEO-040	NEO	31.21	64.11	32.90	34.70	70.90	36.20	0	0	0	宝接昼吗	Is that a good day?	宝贝接受夏以昼相关的委托吗	Does the baby accept the commission related to Xia Yizhou?	Babe, do you take commissions for Caleb from Love and Deepspace?
A-NEO-041	NEO	90.20	98.37	8.16	83.51	63.85	-19.66	0	0	0	老师我也想要你	I also want you, teacher.	卖家我也想要这个商品	I also want this product.	I want one too, please.
A-NEO-042	NEO	90.71	98.88	8.17	60.61	83.15	22.54	0	0	0	第二捏~欢迎欢迎	Second one~ welcome welcome	我是第二个~欢迎欢迎	I'm the second one~ Welcome, welcome!	I'm second—welcome, welcome!
A-NEO-043	NEO	63.03	96.25	33.21	72.15	83.33	11.18	0	100	100	敦门永恒！	Dunmen eternal!	永远支持蒋敦豪！	Always support Jiang Dunhao!	Team Jiang Dunhao forever!
A-NEO-044	NEO	50.04	74.30	24.26	56.98	83.52	26.53	0	0	0	瓜哥三分爆头	Gua Ge makes a three-point shot with a headshot	卡梅隆·安东尼投进了一记关键三分球	Cameron Anthony made a crucial three-pointer.	Melo drills a three-pointer!
A-NEO-045	NEO	78.22	75.81	-2.41	56.41	75.63	19.21	0	100	100	蹲蹲第一个羊羔毛外套的链接	First link to a sheepskin coat made from lamb wool	等待第一个羊羔毛外套的链接	Wait for the link to the first lamb wool coat	Waiting for the link to the first shearling jacket.
A-NEO-046	NEO	31.84	61.31	29.47	41.41	67.57	26.16	0	100	100	接接接 借你吉言	Receiving receiving receiving, borrow your good words	我接受这份祝福 借你吉言	I accept this blessing, thank you.	Claiming it, claiming it, claiming it—thanks for the good wishes.
A-NEO-047	NEO	61.54	73.36	11.82	62.37	72.68	10.31	0	0	0	瑶瑶公主，蹲蹲蹲蹲	Yao Yao Princess, crouch crouch crouch crouch	瑶瑶公主，一直在寻找	Princess Yao Yao, has been searching all along.	Still waiting for Princess Yaoyao.
A-NEO-048	NEO	59.36	85.27	25.91	41.81	59.34	17.54	0	100	100	啊呀蹲蹲现代狼尾张邈	Ah, modern wolf tail Zhang Miao crouching crouching	啊呀寻找现代狼尾张邈	Ah, seeking the modern wolf-tail Zhang Miao	Ah, waiting for modern wolf-cut Zhang Miao.
A-NEO-049	NEO	83.09	95.04	11.95	55.48	76.12	20.65	0	0	0	楼主的意思是“这就是他想来的地方”	"The楼主's meaning is ""This is where he wants to come"""	发帖人的意思是“这就是他想来的地方”	"The poster's meaning is ""This is where he wants to come."""	The OP means, “This is exactly where he wanted to come.”
A-NEO-050	NEO	61.50	100.00	38.50	59.05	82.89	23.84	0	100	100	05辽宁的	May 5th, Liaoning's	2005年出生，来自辽宁	Born in 2005, from Liaoning	Born in 2005, from Liaoning.
A-NEO-051	NEO	50.96	78.04	27.07	62.20	73.35	11.16	0	0	0	番禺 我司招聘前台。真实有效。🉑️滴滴	Panyu, my company is hiring for a front desk position. It's genuine and valid. You can take a ride.	番禺 我司招聘前台。真实有效。可以私信联系	Panyu, our company is hiring a front desk staff. Genuine and valid. You can contact us via private message.	Our company in Panyu, Guangzhou, is hiring a receptionist. This is a genuine vacancy—DM me if interested.
A-NEO-052	NEO	73.06	96.17	23.11	51.37	82.98	31.60	0	0	0	嘤嘤嘤～～快回来	Squeaky sounds～～Come back quickly	我很难过～～快回来	I'm really sad～～Come back soon	I'm so sad~~ Please come back soon.
A-NEO-053	NEO	24.40	85.88	61.48	38.08	68.60	30.52	0	100	100	我我我蹲蹲蹲	I I I crouch crouch crouch	我我我在这里等待	I am waiting here.	Me, me, me—waiting, waiting, waiting.
A-NEO-054	NEO	94.55	96.60	2.05	83.15	84.92	1.76	0	0	0	第三个我推	The third one I recommend	第三个我喜欢和支持的角色	The third character I like and support	The third one is my favorite character.
A-NEO-055	NEO	74.46	92.78	18.32	76.77	84.48	7.71	0	0	0	！蹲蹲！	Sit down! Sit down!	！在这里等待！	Wait here!	Waiting here!
A-NEO-056	NEO	44.15	89.71	45.56	56.31	68.06	11.76	0	0	0	②没了哦，其他私	No more, other private messages	第二件没了哦，其他私信咨询	The second one is gone, please consult via private message for others.	Item 2 is sold out. DM me about the others.
A-NEO-057	NEO	86.55	86.18	-0.38	55.15	78.06	22.91	0	100	100	宝宝羽绒服🔗！	Baby down jacket link!	宝宝羽绒服的购买链接！	Purchase link for baby down jackets!	Babe, please send me the link to this down jacket!
A-NEO-058	NEO	43.49	66.43	22.94	64.76	74.70	9.94	0	100	100	看预算，直接r1+r52+大三元最优	Look at the budget, go for r1 plus r52 plus the top three yuan directly	看预算，直接r1+r52+三支恒定F2.8光圈的变焦镜头最优	Check the budget; directly choose R1 + R52 + three constant F2.8 zoom lenses.	It depends on your budget. The best setup is the R1, the R5 Mark II, and the holy trinity of constant-f/2.8 zoom lenses.
A-NEO-059	NEO	62.73	66.67	3.94	53.96	59.99	6.03	0	0	0	佛山日结禅城张槎30/小时 需要滴滴	Foshan daily paid job in Zhangcha, Chancheng, 30 yuan per hour, needs Didi	佛山日结禅城张槎30/小时 需要私信联系	Foshan daily paid job in Zhangcha, Chancheng, 30 RMB per hour, need to contact via private message.	Same-day-pay job in Zhangcha, Chancheng District, Foshan: ¥30 per hour. DM if interested.
A-NEO-060	NEO	73.17	89.74	16.57	74.72	81.34	6.61	0	100	100	老外来之前不给我推这种视频	Foreigners don't push this kind of video to me before they come	老外来之前不给我推荐这种视频	Before the foreigners came, they didn't recommend this video to me.	The platform never recommended videos like this before foreign users arrived.
A-NEO-061	NEO	74.74	87.70	12.96	54.07	67.49	13.42	0	0	0	目前估7️⃣1️⃣0️⃣💼邮不包手续费	Currently estimated 710 💼 mail does not include handling fee	目前估7️⃣1️⃣0️⃣包邮不包手续费	Currently estimated at 710, including shipping but not handling fee	Currently asking ¥710, shipping included; transaction fees are not included.
A-NEO-062	NEO	48.00	94.57	46.57	32.49	71.69	39.20	0	0	0	蹲蹲拼320的	Sit sit拼320的	寻找一起拼单、共同分担320元费用的人	Looking for people to split the cost of 320 yuan together.	Looking for someone to join a ¥320 group buy with me.
A-NEO-063	NEO	84.65	97.39	12.73	73.18	83.41	10.23	0	100	100	ruby蹲蹲	ruby sits down	等待Ruby	Wait for Ruby	Waiting for Ruby.
A-NEO-064	NEO	58.34	66.29	7.95	53.65	71.40	17.75	0	100	100	新年衣有富贵香！🔍当妮留香珠	New Year clothes have the fragrance of wealth and honor! Hold on to the fragrance of the fragrance.	新年衣服有富贵香！搜索当妮留香珠	New Year clothes have a rich and fragrant scent! Search for Danni's lingering fragrance pearls.	Give your New Year outfit a luxurious scent—search for Downy scent booster beads.
A-NEO-065	NEO	84.24	93.50	9.26	65.01	75.61	10.60	0	0	0	19配 35/1	19 pairs 35/1	19号可配 35元一份	On the 19th, you can get a portion for 35 yuan.	No. 19 is available; ¥35 each.
A-NEO-066	NEO	46.62	64.80	18.19	78.37	47.77	-30.60	0	0	0	狼青土松弟弟	Wang Qing Tu Song younger brother	狼青土松公幼犬	Black and tan Chinese Spitz puppy	A male Chinese Wolfdog–local Songshi mix.
A-NEO-067	NEO	71.70	81.66	9.96	43.22	65.32	22.10	0	100	100	包姜晓的呀[doge]	Package Jiang Xiao's? [doge]	肯定是姜晓的呀[doge]	Definitely Jiang Xiaohao's [doge]	Of course it's for Jiang Xiao. [doge]
A-NEO-068	NEO	67.41	94.64	27.23	44.98	73.67	28.69	0	0	0	借楼蹲！！！	Borrow the post to sit and wait!	借用评论区寻找！！！	Look for it in the comments section!!!	Borrowing the comments—looking for this!!!
A-NEO-069	NEO	72.08	93.70	21.63	78.09	73.70	-4.39	0	100	100	我！要！原！图！关啦	I want the original image! It's closed now!	我！要！原！图！已经关注你了	I! Want! Original! Image! I've already followed you!	I! Want! The! Original! Image! I've followed you.
A-NEO-070	NEO	92.41	98.17	5.77	77.78	82.76	4.98	0	0	0	蹲一下🐍	Take a break🐍	在这里等待一下🐍	Wait here a moment 🐍	Waiting here for a bit 🐍
A-NEO-071	NEO	85.83	98.16	12.32	67.16	71.68	4.52	0	100	100	蹲反馈。甜不甜	Sit and give feedback. Is it sweet or not?	等待反馈。甜不甜	Wait for the feedback. Is it sweet or not?	Waiting for feedback. Is it sweet?
A-NEO-072	NEO	39.26	91.30	52.04	62.11	69.33	7.22	0	0	0	什么刀子都有[doge]	What kind of knife you have, doge.	什么让人难过的情节都有[doge]	What a sad plot there is [doge]	It has every kind of heartbreaking twist [doge].
A-NEO-073	NEO	94.51	99.12	4.61	79.69	85.61	5.93	0	0	0	笑爆了	Laughed until tears came out	太好笑了	That's too funny.	That's hilarious.
A-NEO-074	NEO	75.75	85.33	9.59	68.28	75.05	6.77	0	100	100	冷知识： #小孩也可以学水袖 所以中国文化永不可少。	Cold knowledge: #Children can also learn water sleeves, so Chinese culture is always indispensable.	小知识： #小孩也可以学水袖 所以中国文化永不可少。	Fun fact: #Children can also learn water sleeves, so Chinese culture is indispensable.	Fun fact: #KidsCanLearnWaterSleevesToo. That’s why Chinese culture will always be essential.
