uid	category	xcomet_noisy	xcomet_clean	xcomet_d	kiwi_noisy	kiwi_clean	kiwi_d	nta_noisy	nta_clean	nta_d	src_noisy	hyp_noisy	src_clean	hyp_clean	ref_en
A-HOM-019	HOM	62.07	59.80	-2.28	70.56	65.11	-5.45	100	100	0	固体香薰挂！！有7.8个香味都好特别 不是那种浓郁型的，挂在衣柜里淡淡的香灰常舒心！每次来小韩都要囤一堆！！！！	Solid scent candles!!! There are 7.8 scents, all very special, not the strong type. Hanging in the closet, the faint fragrance is very pleasant! Every time I visit Xiaohan, I have to buy a pile!!!	固体香薰挂！！有7.8个香味都好特别 不是那种浓郁型的，挂在衣柜里淡淡的香非常舒心！每次来小韩都要囤一堆！！！！	Solid fragrance hanging! There are 7.8 scents, all very special, not the strong,浓郁 type. When hung in the closet, the subtle fragrance is very soothing! Every time I visit Xiaohan, I have to stock up a bunch!!!	Solid fragrance hangers!! There are seven or eight scents, and every one is so unique. They’re not overpowering; hanging one in the wardrobe leaves a soft scent that feels incredibly soothing! I stock up on a bunch every time I visit Xiao Han!!!!
A-PYA-001	PYA	68.10	85.90	17.81	41.24	73.43	32.18	100	100	0	小窗口dd你吧	Check your messages with the small window dd.	小窗口联系你吧	Let me contact you through a small window.	I'll DM you.
A-PYA-002	PYA	78.78	87.35	8.57	41.32	82.21	40.90	100	0	-100	350 q安	350 QQ Android area	350 QQ安卓区	350 QQ Android Zone	Offering ¥350 on the QQ Android server.
A-PYA-003	PYA	96.28	100.00	3.72	58.84	87.50	28.65	100	100	0	我喜欢你 CPDD	I like you, I want to date you	我喜欢你 想和你谈恋爱	I like you and want to date you.	I like you—want to date?
A-PYA-004	PYA	89.07	96.08	7.01	49.85	76.65	26.80	0	0	0	好可爱cpdd...	Looks so cute, looking for a partner...	好可爱想找对象...	So cute, wanting to find a partner...	So cute—looking for someone to date...
A-PYA-005	PYA	78.72	91.46	12.74	47.22	76.98	29.76	0	100	100	Chuan搭🔴⚪️红白配	Fashion styling with red and white color matching	穿搭🔴⚪️红白配	Outfit: Red and white color coordination 🔴⚪️	Outfit 🔴⚪️ red and white.
A-PYA-006	PYA	88.87	97.28	8.40	80.92	77.82	-3.09	100	100	0	xhs是得加个翻译功能了	xhs needs to have a translation feature added	小红书是得加个翻译功能了	Xiaohongshu needs to add a translation function.	Xiaohongshu really needs to add a translation feature.
A-PYA-007	PYA	76.19	88.37	12.18	61.20	66.76	5.56	100	100	0	愿逆风如解意，蛇年多挣RMB	May the headwinds understand my intent, and in the year of the snake, earn more RMB	愿逆风如解意，蛇年多挣人民币	May the headwinds understand my intent, and may the Year of the Snake bring in more RMB.	May even the headwinds understand your wishes, and may you make lots of RMB in the Year of the Snake.
A-PYA-008	PYA	70.48	61.13	-9.35	72.93	69.47	-3.46	100	0	-100	说 WOC 和 NB 欢迎来中国旅游和交朋友	Say WOC and NB, welcome to China for travel and making friends	说 我操 和 NB 欢迎来中国旅游和交朋友	"Say ""F***"" and ""NB"", welcome to China for tourism and making friends."	Just say “holy crap” and “awesome.” Welcome to China—come travel and make friends!
A-PYA-009	PYA	34.41	33.10	-1.31	56.98	57.37	0.39	100	100	0	还是得看对口白话 对口白话兄弟yyds	You still have to rely on good spoken language, good spoken language brothers yyds	还是得看对口白话 对口白话兄弟永远的神	Still, it depends on the dialect. Dialect brothers are forever the gods.	You’ve got to watch Duikou Baihua. The Duikou Baihua guys are the GOAT.
A-PYA-010	PYA	94.48	97.51	3.03	78.51	78.94	0.43	100	0	-100	一打开小红书发现变成国际版le	When I opened Xiaohongshu, it turned into the international version le	一打开小红书发现变成国际版了	As soon as I opened Xiaohongshu, I found it had become the international version.	I opened Xiaohongshu and found it had turned into an international app.
A-PYA-011	PYA	65.73	84.56	18.83	66.18	66.34	0.16	100	100	0	💙15w左右女生建议入手的BBA二手车	Girls around 15w are recommended to buy used BBA cars	💙15万左右女生建议入手的BBA二手车	BBA used cars recommended for girls around 150,000 yuan 💙	💙 Recommended used BBA cars for women with a budget of around ¥150,000.
A-PYA-012	PYA	82.63	79.03	-3.59	51.72	60.78	9.06	0	0	0	上次还有人说瘦的是P的 搞不懂根本搞不懂	Last time someone said the thin one was edited, I don't get it at all, can't understand at all	上次还有人说瘦的是修图的 搞不懂根本搞不懂	Last time someone said the thin one was photo-edited, I don't get it, I just don't get it.	Last time someone even said the slim look was photoshopped. I don’t get it—seriously, I just don’t.
A-NEO-001	NEO	80.94	96.59	15.65	55.00	71.08	16.08	0	0	0	中中中哦[doge]	Good good good oh [doge]	好好好哦[doge]	Hehehe~ [doge]	Okay, okay, okay [doge].
A-NEO-002	NEO	90.20	95.79	5.59	70.55	83.31	12.76	0	0	0	噗哈哈哈还是你6666	Haha, still you are the best 6666	噗哈哈哈还是你最厉害	Puhahahaha, you're still the best!	Pfft, hahaha—you're still the best!
A-NEO-003	NEO	83.41	89.76	6.35	54.63	76.26	21.63	100	100	0	想到他们的“快乐水”	"Thinking of their ""cola"""	想到他们的“可乐”	"Thinking of their ""Coca-Cola"""	Thinking about their so-called “happy water”—Coke.
A-NEO-004	NEO	63.61	70.89	7.28	29.06	45.44	16.38	0	0	0	来了中中中	Here comes good good good	来了好好好	Come here, good good.	I'm here—okay, okay, okay!
A-NEO-005	NEO	84.81	78.84	-5.98	51.37	72.14	20.77	100	0	-100	割肉？22年1.1买的，1.7算割肉吗	Did I sell at a loss? I bought it at 1.1 in 2022, is 1.7 considered selling at a loss?	亏本卖出？22年1.1买的，1.7算亏本卖出吗	Loss selling? Bought at 1.1 in year 22, is selling at 1.7 considered a loss?	Selling at a loss? I bought it for 1.1 in 2022; does selling at 1.7 really count as taking a loss?
A-NEO-006	NEO	65.04	79.63	14.59	58.15	73.34	15.18	0	0	0	不在鱼上了吗	Are you not on闲鱼 anymore?	不在闲鱼上了吗	Are you not on Xiaohongshu anymore?	Aren't you selling it on Xianyu anymore?
A-NEO-007	NEO	79.70	96.39	16.68	38.23	83.48	45.25	0	0	0	巴拉巴拉说的啥	What did he say all that for?	说了这么多，到底在说什么	So much has been said, but what exactly is being talked about?	After all that rambling, what are you even talking about?
A-NEO-008	NEO	97.78	99.96	2.18	63.69	80.18	16.49	0	0	0	这是老广啊	This is a local person from Guangdong	这是广东本地人啊	This is a local from Guangdong.	That's a true Guangdong local.
A-NEO-009	NEO	77.54	87.11	9.57	41.02	62.42	21.40	100	100	0	交?已关[doge]	Did you follow me? Already followed[doge]	互相关注?已经关注[doge]	Mutual follow? Already following [doge]	Want to be mutuals? I have already followed you. [doge]
A-NEO-010	NEO	76.62	91.13	14.51	47.11	80.86	33.74	0	0	0	多的不说，给我中中中	More to say, I hope I can win the prize	多的不说，希望我能中奖	Not much to say, I hope I can win the prize.	Enough talk—hope I win!
A-NEO-011	NEO	77.12	91.01	13.89	61.25	71.23	9.98	0	0	0	五！老！师！我！想！你！了！	Five! Teacher! I! Miss! You!	五条悟老师我！想！你！了！	Sensei, Satoru Gojo! I! Miss! You! So much!	Gojo-sensei! I miss you!
A-NEO-012	NEO	83.57	85.70	2.13	53.77	75.31	21.54	0	0	0	杭州现货，价格美丽	Hangzhou现货, price is beautiful	杭州现货，价格很划算	Hangzhou spot, very cost-effective price	In stock in Hangzhou at a great price.
A-NEO-013	NEO	71.61	73.98	2.36	63.23	75.85	12.62	0	0	0	318走🐟（24/6生产日期）	318 walk fish (24/6 production date)	318通过闲鱼交易（24/6生产日期）	318 sold through Xiaohongshu (production date 24/6)	¥318 via Xianyu (manufactured in June 2024).
A-NEO-014	NEO	92.83	95.60	2.77	54.31	76.92	22.62	100	100	0	蹲了很久[doge]	Waited for a long time[doge]	等了很久[doge]	Waited for a long time [doge]	I've been waiting a long time [doge].
A-NEO-015	NEO	83.18	96.00	12.82	57.73	82.68	24.95	0	100	100	蹲蹲哈哈	Sit and wait, laugh and have fun	在这里等候哈哈	Wait here, haha.	Waiting, waiting, haha.
A-NEO-016	NEO	65.70	64.65	-1.05	54.19	64.17	9.98	0	100	100	3.0下配套的限时常驻自选池子呀	The 3.0 lower half term limited time permanent self-selection pool is available now	3.0下半期配套的限时常驻自选卡池呀	The limited-time permanent self-selection pool for the second half of version 3.0	It’s the limited-time permanent-character selector banner that comes with the second half of Version 3.0.
A-NEO-017	NEO	63.47	57.06	-6.40	68.46	70.04	1.58	100	100	0	体育西路，珠江新城可带，3号线都可以带	Sports West Road, Zhujiang New City can be delivered, Line 3 can also be delivered	体育西路，珠江新城可交付，3号线都可以交付	Shidu West Road, Zhujiang New City, and Line 3 are all deliverable.	I can meet at Tiyu Xilu, Zhujiang New Town, or anywhere along Guangzhou Metro Line 3.
A-NEO-018	NEO	60.12	88.00	27.88	69.96	75.31	5.35	0	0	0	老六，666	Old six, 666	出其不意的人，太厉害了	The person who caught us off guard is really impressive.	You little schemer—well played!
A-NEO-019	NEO	55.64	62.52	6.88	48.08	47.61	-0.47	0	100	100	直接多少，🐟跳转不了	How direct it is, the fish can't jump to the transfer.	直接多少，闲鱼跳转不了	How much directly, Xiaoyu can't jump over.	How much for it directly? I can’t open the Xianyu link.
A-NEO-020	NEO	53.40	87.14	33.74	26.88	42.36	15.47	0	100	100	这个❤️是🐴扁	This heart is a scam	这个点赞是骗来的	This like was bought.	That like was obtained by tricking people.
A-NEO-021	NEO	83.22	91.68	8.46	38.10	77.55	39.45	100	100	0	重庆，九龙坡蹲	Chongqing, Jiujiangpo looking for local sellers	重庆，九龙坡寻找本地卖家	Chongqing, Jiulongpo looking for local sellers	Looking for a local seller in Jiulongpo, Chongqing.
A-NEO-022	NEO	89.81	91.32	1.52	66.82	76.80	9.98	100	0	-100	宝宝黄色毛衣有链接吗	Dear baby, is there a link for the yellow sweater?	宝贝黄色毛衣有链接吗	Is there a link for the baby yellow sweater?	Babe, do you have a link to the yellow sweater?
A-NEO-023	NEO	72.66	95.04	22.37	62.72	72.94	10.22	0	0	0	耳朵动起来好可爱啊QQ弹弹	Get your ears moving, they're so cute, QQ弹弹	耳朵动起来好可爱啊柔软又有弹性	The ears are so cute, soft, and elastic.	The way its ears wiggle is so cute—they look soft and bouncy.
A-NEO-024	NEO	71.49	72.17	0.68	51.59	78.65	27.05	0	0	0	许愿温迪伴生金温迪宝宝保佑我	I wish for Wendi and his companion weapon, Wendi baby bless me	希望抽到温迪和他的专属武器温迪宝宝保佑我	I hope to draw Windy and his exclusive weapon, Windy Baby, to bless me.	Manifesting Venti and his signature weapon—Venti, please bless my pulls!
A-NEO-025	NEO	87.85	88.31	0.46	51.94	68.20	16.26	100	100	0	无盒200出	No box 200 for sale	无盒200出售	No box 200 for sale	No original box; selling for ¥200.
A-NEO-026	NEO	95.73	97.10	1.36	75.72	85.32	9.60	0	0	0	接出血停止，积血消失，宝宝健康平安出生。	Hope the bleeding stops, the accumulated blood disappears, and the baby is born healthy and safe.	希望出血停止，积血消失，宝宝健康平安出生。	May the bleeding stop, the accumulated blood dissipate, and the baby be born healthy and safe.	Praying that the bleeding stops, the hematoma disappears, and the baby is born safe and healthy.
A-NEO-027	NEO	63.12	77.70	14.58	61.07	70.81	9.73	100	100	0	卡皮巴拉土豆豚12星座插画头像表情包原创	Capibara potato豚 12 zodiac illustration avatar emoji pack original	卡皮巴拉12星座插画头像表情包原创	Original Capybara 12 Zodiac Signs Illustration Avatar Emoji Pack	Original capybara zodiac illustrations for profile pictures and stickers.
A-NEO-028	NEO	94.57	98.63	4.07	40.29	79.84	39.56	100	100	0	台州本地蹲蹲	Looking for local sellers in Taizhou	台州寻找本地卖家	Looking for local sellers in Taizhou	Looking for a local seller in Taizhou.
A-NEO-029	NEO	92.70	93.46	0.76	65.82	80.58	14.75	0	0	0	已私，求图，谢谢	Already sent private message, want picture, thank you	已经发私信了，想要图片，谢谢	I've already sent a private message; if you want the picture, thank you.	I've sent you a DM. Could I get the picture? Thanks.
A-NEO-030	NEO	71.62	81.03	9.41	39.98	70.38	30.40	0	100	100	滴我滴我[doge]	Text me text me[doge]	私信我私信我[doge]	DM me DM me [doge]	DM me, DM me. [doge]
A-NEO-031	NEO	94.48	93.45	-1.03	43.94	83.98	40.04	0	0	0	！！！！同担啊！！！！！	Oh my god, same idol fans!	！！！！喜欢同一个偶像的人啊！！！！！	Oh my god, people who like the same idol!!!	We’re fans of the same idol!!!!!
A-NEO-032	NEO	69.77	71.11	1.33	50.45	54.55	4.10	0	0	0	雀魂 和 for the king+1	Bird Soul and for the king, I'm also one	雀魂 和 for the king，我也是	Quesoul and for the king, I am also.	Mahjong Soul and For the King—same here!
A-NEO-033	NEO	67.44	87.78	20.34	46.18	81.62	35.44	0	0	0	人不开心，也要咪哄	People may not be happy, but they still need to let the cat哄	人不开心，也要让猫咪哄	When people are unhappy, they still need cats to comfort them.	Even when you're feeling down, let a cat cheer you up.
A-NEO-034	NEO	95.65	96.62	0.96	44.73	69.85	25.12	0	100	100	➕吗宝宝	Will you add me as a friend?	互相加好友吗宝宝	Add each other as friends, baby.	Babe, want to add each other as friends?
A-NEO-035	NEO	85.70	79.08	-6.62	54.86	79.44	24.57	0	100	100	蹲蹲，南南新年快乐	Sit here and wait, Nan Nan, happy New Year	在这里等待，南南新年快乐	Wait here, Happy Southern New Year!	Waiting here. Happy New Year, Nannan!
A-NEO-036	NEO	94.04	86.74	-7.31	63.32	75.29	11.97	100	100	0	蹲蹲，好可爱啊	Wait here, that's so cute	在这里等待，好可爱啊	Wait here, you're so cute.	Waiting here—this is so cute!
A-NEO-037	NEO	88.77	92.94	4.16	84.31	84.97	0.66	0	0	0	我去，这个帅啊	Wow, how handsome he is	天啊，这个帅啊	Oh my goodness, he's so handsome!	Whoa, this is so cool!
A-NEO-038	NEO	72.25	93.88	21.63	34.72	71.04	36.31	0	0	0	你是手控吗？	Are you someone who特别喜欢好看的手的人?	你是特别喜欢好看的手的人吗？	Are you particularly fond of people who are good-looking?	Are you really into attractive hands?
A-NEO-039	NEO	96.49	97.30	0.82	57.04	85.37	28.32	100	0	-100	卷成这样了	The competition has become this intense.	竞争已经这么激烈了	Competition has already become so fierce.	Has the competition really gotten this intense?
A-NEO-040	NEO	44.75	64.11	19.37	35.21	70.90	35.69	0	0	0	宝接昼吗	Is the cute one accepting the commission related to Xia Yi Zhou?	宝贝接受夏以昼相关的委托吗	Does the baby accept the commission related to Xia Yizhou?	Babe, do you take commissions for Caleb from Love and Deepspace?
A-NEO-041	NEO	90.15	98.37	8.21	53.58	63.85	10.26	0	0	0	老师我也想要你	The teacher also wants this product	卖家我也想要这个商品	I also want this product.	I want one too, please.
A-NEO-042	NEO	97.12	98.88	1.76	75.54	83.15	7.61	0	0	0	第二捏~欢迎欢迎	I'm the second one~ Welcome, welcome	我是第二个~欢迎欢迎	I'm the second one~ Welcome, welcome!	I'm second—welcome, welcome!
A-NEO-043	NEO	90.11	96.25	6.14	46.31	83.33	37.02	100	100	0	敦门永恒！	Forever supporting Jiang Dunhao!	永远支持蒋敦豪！	Always support Jiang Dunhao!	Team Jiang Dunhao forever!
A-NEO-044	NEO	61.14	74.30	13.16	56.50	83.52	27.02	0	0	0	瓜哥三分爆头	Cameron Anthony made a key three-point shot	卡梅隆·安东尼投进了一记关键三分球	Cameron Anthony made a crucial three-pointer.	Melo drills a three-pointer!
A-NEO-045	NEO	82.99	75.81	-7.19	53.47	75.63	22.16	0	100	100	蹲蹲第一个羊羔毛外套的链接	The first link to a sheepskin coat	等待第一个羊羔毛外套的链接	Wait for the link to the first lamb wool coat	Waiting for the link to the first shearling jacket.
A-NEO-046	NEO	30.90	61.31	30.41	35.56	67.57	32.02	100	100	0	接接接 借你吉言	I accept this blessing	我接受这份祝福 借你吉言	I accept this blessing, thank you.	Claiming it, claiming it, claiming it—thanks for the good wishes.
A-NEO-047	NEO	71.28	73.36	2.07	35.15	72.68	37.54	0	0	0	瑶瑶公主，蹲蹲蹲蹲	Yao Yao Princess, always looking for someone	瑶瑶公主，一直在寻找	Princess Yao Yao, has been searching all along.	Still waiting for Princess Yaoyao.
A-NEO-048	NEO	66.71	85.27	18.56	40.40	59.34	18.94	100	100	0	啊呀蹲蹲现代狼尾张邈	Ah, seeking modern wolf tail Zhang Miao	啊呀寻找现代狼尾张邈	Ah, seeking the modern wolf-tail Zhang Miao	Ah, waiting for modern wolf-cut Zhang Miao.
A-NEO-049	NEO	92.19	95.04	2.85	70.96	76.12	5.16	0	0	0	楼主的意思是“这就是他想来的地方”	"The person who posted the thread means ""This is where he wants to come"""	发帖人的意思是“这就是他想来的地方”	"The poster's meaning is ""This is where he wants to come."""	The OP means, “This is exactly where he wanted to come.”
A-NEO-050	NEO	93.04	100.00	6.96	60.02	82.89	22.87	0	100	100	05辽宁的	2005年出生，来自辽宁	2005年出生，来自辽宁	Born in 2005, from Liaoning	Born in 2005, from Liaoning.
A-NEO-051	NEO	65.02	78.04	13.02	56.39	73.35	16.97	0	0	0	番禺 我司招聘前台。真实有效。🉑️滴滴	Panyu, my company is hiring a front desk staff. Genuine and valid. Can private message.	番禺 我司招聘前台。真实有效。可以私信联系	Panyu, our company is hiring a front desk staff. Genuine and valid. You can contact us via private message.	Our company in Panyu, Guangzhou, is hiring a receptionist. This is a genuine vacancy—DM me if interested.
A-NEO-052	NEO	94.99	96.17	1.18	67.38	82.98	15.59	100	0	-100	嘤嘤嘤～～快回来	I'm so sad, come back quickly	我很难过～～快回来	I'm really sad～～Come back soon	I'm so sad~~ Please come back soon.
A-NEO-053	NEO	72.15	85.88	13.72	29.60	68.60	39.00	100	100	0	我我我蹲蹲蹲	I am waiting here	我我我在这里等待	I am waiting here.	Me, me, me—waiting, waiting, waiting.
A-NEO-054	NEO	94.32	96.60	2.28	76.86	84.92	8.05	0	0	0	第三个我推	The third character I support	第三个我喜欢和支持的角色	The third character I like and support	The third one is my favorite character.
A-NEO-055	NEO	91.19	92.78	1.59	62.34	84.48	22.14	0	0	0	！蹲蹲！	Wait here!	！在这里等待！	Wait here!	Waiting here!
A-NEO-056	NEO	78.41	89.71	11.31	60.97	68.06	7.09	0	0	0	②没了哦，其他私	Second one is gone, the rest are private messages.	第二件没了哦，其他私信咨询	The second one is gone, please consult via private message for others.	Item 2 is sold out. DM me about the others.
A-NEO-057	NEO	86.55	86.18	-0.38	55.15	78.06	22.91	0	100	100	宝宝羽绒服🔗！	Baby down jacket link!	宝宝羽绒服的购买链接！	Purchase link for baby down jackets!	Babe, please send me the link to this down jacket!
A-NEO-058	NEO	56.51	66.43	9.92	63.68	74.70	11.02	0	100	100	看预算，直接r1+r52+大三元最优	Check the budget, and the optimal choice is R1 + R52 + San San Yuan.	看预算，直接r1+r52+三支恒定F2.8光圈的变焦镜头最优	Check the budget; directly choose R1 + R52 + three constant F2.8 zoom lenses.	It depends on your budget. The best setup is the R1, the R5 Mark II, and the holy trinity of constant-f/2.8 zoom lenses.
A-NEO-059	NEO	66.16	66.67	0.51	52.57	59.99	7.42	100	0	-100	佛山日结禅城张槎30/小时 需要滴滴	Foshan day labor in Chancheng Zhangcha at 30 per hour needs private message contact	佛山日结禅城张槎30/小时 需要私信联系	Foshan daily paid job in Zhangcha, Chancheng, 30 RMB per hour, need to contact via private message.	Same-day-pay job in Zhangcha, Chancheng District, Foshan: ¥30 per hour. DM if interested.
A-NEO-060	NEO	74.22	89.74	15.51	59.31	81.34	22.02	100	100	0	老外来之前不给我推这种视频	Foreigners come before not giving me this type of video recommendation	老外来之前不给我推荐这种视频	Before the foreigners came, they didn't recommend this video to me.	The platform never recommended videos like this before foreign users arrived.
A-NEO-061	NEO	72.54	87.70	15.16	54.38	67.49	13.11	0	0	0	目前估7️⃣1️⃣0️⃣💼邮不包手续费	Currently estimated 710 💼 post not include handling fee	目前估7️⃣1️⃣0️⃣包邮不包手续费	Currently estimated at 710, including shipping but not handling fee	Currently asking ¥710, shipping included; transaction fees are not included.
A-NEO-062	NEO	82.62	94.57	11.95	37.28	71.69	34.41	0	0	0	蹲蹲拼320的	Looking for people to split the 320 yuan cost with	寻找一起拼单、共同分担320元费用的人	Looking for people to split the cost of 320 yuan together.	Looking for someone to join a ¥320 group buy with me.
A-NEO-063	NEO	93.09	97.39	4.29	37.63	83.41	45.78	0	100	100	ruby蹲蹲	Ruby is waiting	等待Ruby	Wait for Ruby	Waiting for Ruby.
A-NEO-064	NEO	58.70	66.29	7.59	66.00	71.40	5.40	0	100	100	新年衣有富贵香！🔍当妮留香珠	New Year's clothes carry the fragrance of wealth and prosperity! 🔍 When Nai leaves scented pearls	新年衣服有富贵香！搜索当妮留香珠	New Year clothes have a rich and fragrant scent! Search for Danni's lingering fragrance pearls.	Give your New Year outfit a luxurious scent—search for Downy scent booster beads.
A-NEO-065	NEO	83.43	93.50	10.07	38.20	75.61	37.41	0	0	0	19配 35/1	19号可配 35元一份	19号可配 35元一份	On the 19th, you can get a portion for 35 yuan.	No. 19 is available; ¥35 each.
A-NEO-066	NEO	58.89	64.80	5.92	42.11	47.77	5.66	0	0	0	狼青土松弟弟	A wolf dog puppy brother	狼青土松公幼犬	Black and tan Chinese Spitz puppy	A male Chinese Wolfdog–local Songshi mix.
A-NEO-067	NEO	80.94	81.66	0.73	45.65	65.32	19.68	100	100	0	包姜晓的呀[doge]	Of course, Jiang Xiaowang's[doge]	肯定是姜晓的呀[doge]	Definitely Jiang Xiaohao's [doge]	Of course it's for Jiang Xiao. [doge]
A-NEO-068	NEO	80.66	94.64	13.98	34.38	73.67	39.29	100	0	-100	借楼蹲！！！	Borrow the comment section to look for something!	借用评论区寻找！！！	Look for it in the comments section!!!	Borrowing the comments—looking for this!!!
A-NEO-069	NEO	94.45	93.70	-0.75	48.85	73.70	24.85	100	100	0	我！要！原！图！关啦	I want the original picture! I've already followed you!	我！要！原！图！已经关注你了	I! Want! Original! Image! I've already followed you!	I! Want! The! Original! Image! I've followed you.
A-NEO-070	NEO	94.70	98.17	3.47	75.66	82.76	7.10	100	0	-100	蹲一下🐍	Wait here for a moment🐍	在这里等待一下🐍	Wait here a moment 🐍	Waiting here for a bit 🐍
A-NEO-071	NEO	97.35	98.16	0.81	54.43	71.68	17.25	100	100	0	蹲反馈。甜不甜	Wait for feedback. Is it sweet?	等待反馈。甜不甜	Wait for the feedback. Is it sweet or not?	Waiting for feedback. Is it sweet?
A-NEO-072	NEO	59.15	91.30	32.15	37.75	69.33	31.57	0	0	0	什么刀子都有[doge]	"What sad plots are there, you know, the ""knife"" type[doge]"	什么让人难过的情节都有[doge]	What a sad plot there is [doge]	It has every kind of heartbreaking twist [doge].
A-NEO-073	NEO	99.12	99.12	0.00	80.17	85.61	5.45	0	0	0	笑爆了	It's too funny.	太好笑了	That's too funny.	That's hilarious.
A-NEO-074	NEO	75.75	85.33	9.59	68.28	75.05	6.77	0	100	100	冷知识： #小孩也可以学水袖 所以中国文化永不可少。	Cold knowledge: #Children can also learn water sleeves, so Chinese culture is always indispensable.	小知识： #小孩也可以学水袖 所以中国文化永不可少。	Fun fact: #Children can also learn water sleeves, so Chinese culture is indispensable.	Fun fact: #KidsCanLearnWaterSleevesToo. That’s why Chinese culture will always be essential.
