uid	category	xcomet_noisy	xcomet_clean	xcomet_d	kiwi_noisy	kiwi_clean	kiwi_d	nta_noisy	nta_clean	nta_d	src_noisy	hyp_noisy	src_clean	hyp_clean	ref_en
B-HOM-012	HOM	57.28	84.04	26.76	54.16	56.49	2.33	0	0	0	被这离谱的主播笑拥了	Laughed and hugged by this ridiculous streamer	被这离谱的主播笑晕了	Laughed so hard at this ridiculous streamer.	I'm dead from this absurd streamer
B-HOM-013	HOM	82.53	86.97	4.44	61.87	70.29	8.42	0	0	0	笑拥了！带货主播推荐的迷惑水果太离谱了吧	Unbelievable! The confusing fruits recommended by the live-streaming influencer are too absurd.	笑晕了！带货主播推荐的迷惑水果太离谱了吧	Laughed myself silly! The confusing fruits recommended by the live-streaming host are just too ridiculous.	I’m dying laughing! Those weird fruits promoted by live stream sales hosts are ridiculous.
B-HOM-014	HOM	82.53	82.53	0.00	75.87	75.87	0.00	0	0	0	新来的00后程序员写的代码，看到这段注释真的快把我笑晕了	The code written by the new 00s programmer, I almost died laughing when I saw this comment.	新来的00后程序员写的代码，看到这段注释真的快把我笑晕了	The code written by the new 00s programmer, I almost died laughing when I saw this comment.	the new Gen Z programmer's code, seeing this comment almost killed me laughing
B-HOM-016	NEO	82.45	89.37	6.92	69.02	69.76	0.74	0	100	100	考试没复习直接完，明年再来	Didn't review for the exam, just finished it, will take it again next year.	考试没复习直接完了，明年再来	Didn't review for the exam, it's over already, will try again next year	didn't study for the exam, it's over, see you next year
B-HOM-018	HOM	71.50	85.51	14.01	59.94	72.59	12.66	0	0	0	活该留名，这帖子要火	Deserving to be remembered, this post is going to blow up.	火前留名，这帖子要火	Leave your name before it goes viral, this post is about to blow up.	leaving a name before this blows up, this post is about to go viral
B-HOM-019	HOM	96.75	96.75	0.00	84.80	84.80	0.00	0	0	0	确实好笑，不骗你	It's really funny, I'm not kidding you.	确实好笑，不骗你	It's really funny, I'm not kidding you.	it's genuinely funny, no cap
B-HOM-021	HOM	87.08	97.65	10.56	72.11	83.98	11.88	0	100	100	沃草，这无人机表演太震撼了	Wocao, this drone show is amazing!	我操，这无人机表演太震撼了	Damn, this drone show is amazing!	holy crap, this drone show is insane
B-HOM-023	HOM	83.99	83.13	-0.86	72.22	55.18	-17.04	0	0	0	你想骗呢，哪有这么好的事	You're trying to trick me; there's no such good thing.	你想屁吃呢，哪有这么好的事	Are you out of your mind? There's no such good thing.	you're dreaming, how can something that good happen
B-HOM-024	HOM	97.08	97.08	0.00	83.82	83.82	0.00	100	100	0	别瞎扯淡了，老师说的都是真的吗	Stop talking nonsense. Are all the things the teacher says true?	别瞎扯淡了，老师说的都是真的吗	Stop talking nonsense. Are all the things the teacher says true?	stop talking BS, is what the teacher said even true
B-HOM-025	HOM	76.85	69.42	-7.42	69.62	54.44	-15.18	0	0	0	先报上自己的分数啊搞什么	Report your own score first, what's going on	先报上自己的分数啊搞拉踩	First, report your own score, you downer.	dropping your score first before throwing shade smh
B-HOM-026	HOM	75.39	96.90	21.51	68.06	77.09	9.03	0	100	100	蚌埠住了，腾讯这泄密处理速度也太快了吧	Living in Bengbu, Tencent's information leakage handling speed is also too fast, right?	绷不住了，腾讯这泄密处理速度也太快了吧	Can't hold it in any longer—Tencent's information leakage response speed is just too fast!	I can't hold it in anymore, Tencent's speed in handling this leak is just too fast
B-HOM-027	HOM	54.20	69.94	15.74	81.93	72.79	-9.14	0	0	0	我厉害，西班牙第一了	I am great, number one in Spain	奥利给，西班牙第一了	Olé, number one in Spain!	Aigoo Spain took first place let's gooo
B-HOM-028	HOM	73.37	71.88	-1.48	56.15	73.34	17.19	0	0	0	这配置真不戳，性价比拉满	This configuration is really solid, with maximum cost-effectiveness.	这配置真不错，性价比拉满	This configuration is really great, with maximum cost-performance ratio.	This setup slaps, value for money off the charts
B-HOM-029	HOM	65.80	65.80	0.00	68.33	68.33	0.00	0	0	0	赛里木湖这操作真不错啊，景区打人还能辞退就完事了？	What a great move by Sayram Lake! If a scenic area staff beats someone, can they just get fired and that's it?	赛里木湖这操作真不错啊，景区打人还能辞退就完事了？	What a great move by Sayram Lake! If a scenic area staff beats someone, can they just get fired and that's it?	Sarim Lake's handling is just great, beating people at a scenic spot and just firing them is that it?
B-HOM-030	HOM	76.59	94.89	18.30	64.58	80.21	15.63	0	100	100	蚌埠住了，这也太好笑了吧	Living in Bengbu, this is too funny, right?	绷不住了，这也太好笑了吧	I can't hold it anymore, this is too funny	bruh I can't hold it in this is too funny lmao
B-HOM-031	HOM	95.06	87.31	-7.75	66.50	74.69	8.19	0	0	0	哇317万年终奖就这么没了？	Wow, 3.17 million yuan in annual bonus just like that?	我操317万年终奖就这么没了？	My 3.17 million yuan annual bonus is just gone like this?	Wtf, 3.17 million year-end bonus just gone like that?
B-HOM-032	HOM	79.12	79.12	-0.00	80.00	80.00	0.00	0	0	0	你就好自为之吧，别折腾了	Just do as you please, don't cause any more trouble.	你就好自为之吧，别折腾了	Just do as you please, don't cause any more trouble.	watch yourself bro stop messing around
B-HOM-033	HOM	69.11	81.08	11.98	54.46	58.93	4.47	0	0	0	王虹这波属实深藏蓝了，拿完奖还这么低调	Wang Hong is really a deep blue this time, staying so low-key even after winning the award.	王虹这波属实深藏不露了，拿完奖还这么低调	Wang Hong is really holding back her depth this time, staying so low-key even after winning the award.	Wang Hong has truly been hiding her talents, so low-key after winning the award
B-HOM-034	HOM	63.54	95.68	32.14	60.58	78.92	18.34	0	100	100	蚌埠住了这也太好笑	It's also too funny that he lives in Bengbu.	绷不住了这也太搞笑了	I can't hold it anymore, this is too funny	can't hold it in anymore this is way too funny fr
B-HOM-035	HOM	91.78	91.78	-0.00	78.98	78.98	0.00	100	100	0	看到50亿离婚案的消息我直接难受想哭	I was so upset and wanted to cry when I saw the news about the 5 billion divorce case.	看到50亿离婚案的消息我直接难受想哭	I was so upset and wanted to cry when I saw the news about the 5 billion divorce case.	Seeing the news about the 5 billion divorce case, I'm so sad I could cry
B-HOM-036	HOM	93.41	93.41	0.00	85.65	85.65	0.00	0	0	0	真不错，这个视频做得真好	That's great, this video is really well done.	真不错，这个视频做得真好	That's great, this video is really well done.	not bad this video is actually fire
B-HOM-037	HOM	82.48	94.96	12.48	75.32	74.53	-0.79	0	0	0	这景区管理都别，7个人打一个司机	This scenic area is managed differently; seven people beat up one driver.	这景区管理大可不必，7个人打一个司机	This scenic area management is unnecessary; seven people attacked one driver.	This scenic area management is totally unnecessary, 7 people beating one driver
B-HOM-038	HOM	99.38	99.38	-0.00	84.02	84.02	0.00	0	0	0	这个颜色非常好看	This color looks very nice.	这个颜色非常好看	This color looks very nice.	this color looks really good ngl
B-HOM-039	HOM	90.25	84.11	-6.14	74.12	69.14	-4.98	0	0	0	腾讯这波操作属于是多此一举了	Tencent's move is nothing but an unnecessary overreach.	腾讯这波操作属于是杀人诛心了	Tencent's move this time can be described as striking at the heart.	Tencent's move this time is truly adding insult to injury
B-HOM-040	HOM	84.20	94.13	9.93	77.47	65.82	-11.65	0	0	0	有味道了，就是这个感觉	It has a flavor now, this is exactly the feeling.	有那味了，就是这个感觉	There's that vibe, this is exactly the feeling	got that vibe this is the feeling
B-HOM-041	HOM	83.92	88.66	4.74	81.02	77.30	-3.72	0	0	0	泄密被辞退永不录用，这员工只能滚蛋了	Employees who leak secrets will be fired and never rehired; this employee has to go.	泄密被辞退永不录用，这员工只能好自为之了	If an employee leaks confidential information and is dismissed, they will never be rehired; this employee can only take good care of themselves from now on.	Fired for leaking and never to be rehired, this employee better watch out
B-HOM-042	HOM	96.95	96.95	0.00	81.86	81.86	0.00	0	0	0	这部剧的女主造型好看	The female lead's appearance in this drama is attractive.	这部剧的女主造型好看	The female lead's appearance in this drama is attractive.	the female lead's look in this drama is gorgeous
B-HOM-043	HOM	73.54	73.54	0.00	63.14	63.14	0.00	0	0	0	好自为之，好自为之吧	Take care of yourself, take good care of yourself.	好自为之，好自为之吧	Take care of yourself, take good care of yourself.	Learn your lesson and shape up.
B-HOM-044	HOM	82.87	89.56	6.69	82.58	81.87	-0.71	0	0	0	这个操作太瞎扯了	This operation is nonsense.	这个操作太吓人了	This operation is too scary.	this play is straight up terrifying
B-HOM-045	HOM	82.76	67.56	-15.20	75.90	51.78	-24.12	0	0	0	中国女排这波直接完胜，美国队不服不行	China's women's volleyball team secured a direct victory, leaving the U.S. team with no choice but to admit defeat.	中国女排这波直接完啦，美国队不服不行	China's women's volleyball team is completely out of this round; the US team has no choice but to be不服.	China's women's volleyball team is done for this time, the US team has to admit defeat
B-HOM-046	HOM	80.02	99.73	19.71	70.15	80.18	10.03	0	100	100	鸭力好大，快要坚持不住了	The duck's power is so strong, I can't hold on much longer.	压力好大，快要顶不住了	The pressure is so big, I can't hold on any longer.	the pressure is so high can't hold on anymore
B-HOM-047	HOM	85.02	100.00	14.98	86.83	87.95	1.11	0	100	100	我无聊！！！	I'm bored!!!	我五岁！！！	I am five years old!!!	I'm five years old!!!
B-HOM-048	HOM	90.26	90.26	0.00	78.63	78.63	0.00	100	100	0	赛里木湖这事整得非常离谱	What's going on with Lake Sayram is really ridiculous.	赛里木湖这事整得非常离谱	What's going on with Lake Sayram is really ridiculous.	The Sarim Lake incident is really outrageous
B-HOM-049	HOM	92.17	92.25	0.08	82.90	83.86	0.97	0	0	0	看完这帖子我直接笑嘻了了	After reading this post, I laughed so hard.	看完这帖子我直接笑死了	After reading this post, I died laughing.	after reading this post I'm dead lmao
B-HOM-050	HOM	94.95	98.45	3.50	85.42	85.88	0.46	0	100	100	看完这个视频我难受了	I felt upset after watching this video.	看完这个视频我焦虑了	I felt anxious after watching this video.	after watching this vid I'm straight up anxious
B-HOM-051	HOM	94.89	94.89	0.00	82.76	82.76	0.00	100	100	0	看完女排比赛我直接压力山大	After watching the women's volleyball match, I immediately felt immense pressure.	看完女排比赛我直接压力山大	After watching the women's volleyball match, I immediately felt immense pressure.	After watching the women's volleyball match, I'm under enormous pressure
B-HOM-052	HOM	71.06	79.43	8.37	67.58	73.87	6.29	0	0	0	笑了！一会抛梗一会接梗	Laughing! Throwing and catching jokes all the time.	笑死了！一会抛梗一会接梗	Laughing to death! Throwing and catching jokes all the time.	dying of laughter! one sec they set up the joke next sec they're playing along
B-HOM-053	HOM	84.87	82.97	-1.90	69.28	63.51	-5.77	100	0	-100	测评娃哈哈高透史莱姆好好不错	The evaluation of Wahaha High Transparency Slime is very good.	测评娃哈哈高透史莱姆好好看	Evaluating Wahaha High Transparency Slime is really nice to watch.	reviewing Wahaha's crystal clear slime it looks so good
B-HOM-054	HOM	82.22	93.69	11.47	68.42	83.59	15.17	0	0	0	微信，这也太厉害了吧	WeChat, this is way too powerful, right?	我操，这也太厉害了吧	Damn, this is amazing.	wtf this is too insane bruh
B-HOM-055	HOM	91.67	96.33	4.66	82.13	84.60	2.47	0	100	100	笑的死	Laugh to death	笑的想死	Laughing so hard I could die	laughing till I die
B-HOM-056	HOM	72.99	71.49	-1.49	82.33	70.67	-11.67	0	0	0	这里是神父忏悔室，一人忏悔一件你觉得最做错的事	This is the priest's confessional. One person confesses one thing they think they have done wrong.	这里是孙吧忏悔室，一人忏悔一件你觉得最畜生的事	This is Sun's confessional. One person confesses one thing they think is the most beastly.	welcome to Sun Bar confessional drop your most savage moment
B-HOM-057	HOM	99.24	99.03	-0.21	82.74	82.96	0.22	0	0	0	关于抑郁表妹喜欢上我的故事	The story about my cousin with depression falling in love with me	关于抑郁症表妹喜欢上我的故事	The story about my cousin with depression falling in love with me	the story of how my depressed cousin fell for me
B-HOM-058	HOM	76.61	89.88	13.27	80.96	76.94	-4.02	0	100	100	这是我女朋友 羡慕吗羡慕吧🤣	This is my girlfriend, jealous? Be jealous! 🤣	这是我女朋友 羡慕吗小丑们🤣	This is my girlfriend, jealous clowns? 😄	this is my gf. jealous you clowns? 🤣
B-HOM-059	HOM	73.67	62.08	-11.59	57.01	58.17	1.15	100	0	-100	麻辣烫我只认元娘娘，口味多好7	For spicy hot pot, I only recognize Yuan Niang Niang, the taste is so good.	麻辣烫我只认元娘娘，口味多好吃	For spicy hot pot, I only recognize Yuanniangniang, the taste is delicious and varied.	I only trust Yuan Niangniang for malatang it's so good
B-HOM-060	HOM	71.22	83.74	12.53	66.68	60.26	-6.42	0	0	0	可爱的小香猪变成了温暖的拥抱	The cute little Scented Pig became a warm hug.	可爱的小香猪变成了温暖的大便	The cute little Scented Pig became a warm pile of feces.	a cute little guinea pig turned into warm crap
B-HOM-061	HOM	96.88	96.88	0.00	81.51	81.51	0.00	100	100	0	我要笑死了卧槽	I'm dying laughing, damn it.	我要笑死了卧槽	I'm dying laughing, damn it.	I'm gonna die laughing oh shit
B-HOM-062	HOM	92.69	94.70	2.01	80.16	76.94	-3.22	0	0	0	时间长了搞呆你	If it goes on too long, it'll drive you crazy.	时间长了搞死你	It will eventually kill you over time.	I'll work you to death over time
B-HOM-063	HOM	84.35	84.35	-0.00	51.97	51.97	-0.00	0	0	0	笑死了家人们谁懂啊	Laughed to death, family members, who understands this啊	笑死了家人们谁懂啊	Laughed to death, family members, who understands this啊	dying of laughter fam who understands
B-HOM-064	HOM	95.27	98.15	2.88	86.03	87.63	1.60	0	0	0	她居然辞职了	She actually resigned.	她居然自杀了	She actually committed suicide.	she actually offed herself
B-HOM-065	HOM	57.65	51.98	-5.67	71.26	71.22	-0.05	100	100	0	小哥：我真的没骗人！！我真给白衣女鬼送过外卖！！你不知道啊！我魂都快吓掉了，那餐是一点都没撒谎！！没办法，这就是我的实力！	Bro: I'm not lying! I really did deliver takeout to a white-robed female ghost! You don't know, my soul almost flew out of my body, but I didn't lie at all about that delivery! No choice, this is just my strength!	小哥：我真没骗人！！我真给白衣女鬼送过餐！！你不知道哟！我魂都快没了，那餐是一点都没撒！！没办法，这就是哥的实力！	Bro: I'm not lying! I really did deliver a meal to that white-robed female ghost! You don't know, man—I was so scared my soul almost left my body, but not a single grain of that meal did I spill! No choice, this is just my bro's skill!	Bro: I seriously didn't lie!! I really delivered food to the girl ghost in white!! You don't know! I nearly lost my soul, not a single drop spilled on that delivery! No choice, this is bro's skill!
B-HOM-066	HOM	65.04	81.45	16.41	72.01	51.68	-20.33	0	100	100	博主成功把中学生拍成沙子了	The blogger successfully turned the middle school student into sand.	博主成功把中二拍成傻子了	The blogger successfully portrayed the second son as a fool.	The blogger successfully made the edgy act look like a fool
B-HOM-067	HOM	73.09	98.44	25.36	61.69	84.60	22.90	0	0	0	肺雾才需要爱情，神都是孤独的	Lungs need love, gods are all lonely.	废物才需要爱情，神都是孤独的	Only the weak need love; gods are always lonely.	Only the weak yearn for love; gods are destined to be alone.
B-HOM-068	HOM	98.81	98.81	0.00	85.17	85.17	0.00	100	100	0	我在学校哭别人理都不理我	I cried at school, but nobody paid any attention to me.	我在学校哭别人理都不理我	I cried at school, but nobody paid any attention to me.	I cried at school and nobody even paid attention to me
B-HOM-069	HOM	82.94	84.30	1.36	69.21	60.64	-8.57	0	0	0	现场偷挖被抓,太棒了!	Caught stealing and digging on site, great job!	现场偷挖被抓,多损呐!	Caught stealing and digging on the spot, how damaging!	Caught digging secretly on site, so savage!
B-HOM-070	HOM	97.38	97.49	0.11	84.39	72.84	-11.55	0	0	0	这个特效真不错！	This special effect is really great!	这个特效真不尬！	This special effect is really not cheesy!	This special effect is really not cringe!
B-HOM-071	HOM	94.76	94.76	0.00	67.55	67.55	0.00	100	100	0	要你管,与你无关!	Mind your own business! It's none of your concern!	要你管,与你无关!	Mind your own business! It's none of your concern!	Mind your own business, it's none of your business!
B-HOM-072	HOM	79.98	97.99	18.01	42.70	83.01	40.31	0	0	0	依托答辩是什么意思	"What does ""yito dafei"" mean?"	一坨大便是什么意思	What does a pile of feces mean	What does 'a pile of shit' mean?
B-HOM-073	HOM	95.33	97.75	2.42	85.83	81.26	-4.57	0	100	100	哈哈哈哈哈哈哈太棒了	Hahahahaha, that's great!	哈哈哈哈哈哈哈多损呐	Hahahahaha, that's so mean.	hahahahaha so mean lol
B-HOM-074	HOM	94.74	94.74	0.00	83.42	83.42	0.00	100	100	0	“与你无关”这么好笑吗是挺好笑的	"Is ""It's none of your business"" so funny? It is pretty funny."	“与你无关”这么好笑吗是挺好笑的	"Is ""It's none of your business"" so funny? It is pretty funny."	Is 'none of your business' really that funny? It is pretty funny
B-HOM-075	HOM	60.73	82.41	21.68	48.01	60.29	12.28	0	100	100	还有给	Also for you	还有gay	Also gay	Also got gay vibes
B-HOM-076	HOM	95.32	95.32	-0.00	81.26	81.26	0.00	100	100	0	这显卡价格真是垃圾，还买什么啊	This graphics card's price is really trash, why even buy it?	这显卡价格真是垃圾，还买什么啊	This graphics card's price is really trash, why even buy it?	This GPU price is really trash, why even buy it
B-HOM-077	HOM	84.28	84.17	-0.11	66.75	63.56	-3.19	100	100	0	我丢！上班路上刷到路边广告牌被“风”掀了个角，原来是京东618的搞活动！这波操作简直太酷了！	"Oh no! On my way to work, I saw a roadside billboard flipped up a corner by the ""wind""—it turned out to be a JD.com 618 promotion! This move is simply too cool!"	我丢！上班路上刷到路边广告牌被“风”掀了个角，原来是京东618的整活！这波操作简直太酷啦！	"Oh no! On my way to work, I saw a roadside billboard flipped by the ""wind,"" and it turned out to be JD.com's 618 promotion! This move is so cool!"	No way! On my way to work I saw a roadside billboard get lifted by the 'wind', turns out it was JD 618's stunt! This move is just too cool!
B-HOM-078	HOM	81.95	81.95	0.00	71.78	71.78	0.00	100	100	0	“太酷啦”大人三周年	"""Too cool"" Adult 3rd Anniversary"	“太酷啦”大人三周年	"""Too cool"" Adult 3rd Anniversary"	Third anniversary of Lord 'So Cool'
B-HOM-079	HOM	78.06	93.35	15.29	50.05	66.62	16.57	0	0	0	前车：不二？	Front car: Not two?	前车：不是？	Front car: Not really?	The car in front: Wait, what?
B-HOM-080	HOM	42.17	64.20	22.03	59.25	76.58	17.33	0	100	100	10店睡，身体还以为是午休呢，凌晨又把他们叫醒了	Ten stores sleep, the body still thinks it's taking a nap, but they were called again in the early morning.	10点睡，身体还以为是午休呢，凌晨又把他们叫醒了	Go to sleep at 10, the body still thinks it's taking a nap, then they wake them up again in the early morning.	Going to sleep at 10, my body thought it was nap time, then woke me up at dawn
B-HOM-081	HOM	58.04	87.42	29.38	43.59	43.19	-0.40	0	0	0	树 不巧	The tree is unfortunately located.	三杀	Triple play	Triple kill
B-HOM-082	HOM	51.33	60.02	8.69	48.47	50.82	2.35	0	0	0	笑死我了纵横天下至今一直在复活闯过了所有关卡	Laughing to death, Zongheng Tianxia has been continuously reviving and passing through all the levels.	笑死我了纵横天下至今一直在罚时闯过了零个关卡	Laughing to death, Ever since the beginning of the world, I have been penalized and have passed zero levels.	Dying of laughter, the one who conquers the world has been in timeout, passing zero challenges
B-HOM-083	HOM	80.24	96.49	16.25	71.99	76.59	4.60	0	0	0	怎么搭不理小兵了	Why aren't you talking to the little soldier anymore?	怎么打不了小兵了	Why can't I attack the minions anymore?	Why can't I target the minions?
B-HOM-084	HOM	71.71	98.35	26.63	53.00	80.64	27.64	0	100	100	！？雀潮？！	!?Sparrow Trend?!	！？雀巢？！	Nestlé?	!? Nestle!?
B-HOM-085	HOM	99.12	99.12	0.00	84.91	84.91	0.00	100	100	0	此人知识面极广	This person has an extremely broad knowledge base.	此人知识面极广	This person has an extremely broad knowledge base.	This person's knowledge is extremely broad
B-HOM-086	HOM	95.23	95.16	-0.07	84.03	83.70	-0.33	0	0	0	蛇：哇，怎么又是他	Snake: Wow, how come it's him again?	蛇：我的天，怎么又是他	Snake: My goodness, how come it's him again.	Snake: Oh my god, why is it him again
B-HOM-087	HOM	89.16	79.51	-9.65	77.97	72.85	-5.12	100	100	0	生物钟:不药呀！我才调整好	Biological clock: No medicine needed! I've just adjusted it.	生物钟:不要呀！我才调整好	Biological clock: No way! I just got adjusted.	Biological clock: No! I just got it adjusted
B-HOM-088	HOM	91.45	91.45	0.00	80.12	80.12	0.00	100	100	0	基本功来了，视频就有了。起飞！	Basic skills are here, the video is ready. Take off!	基本功来了，视频就有了。起飞！	Basic skills are here, the video is ready. Take off!	When the basic skills kick in, the video just takes off! Liftoff!
B-HOM-089	HOM	49.41	88.25	38.83	58.65	85.25	26.60	0	0	0	食不食油饼	Eat an oil cake or not?	是不是有病	Are you sick?	Are you out of your mind?
B-HOM-090	HOM	55.18	99.06	43.88	55.70	83.20	27.51	0	0	0	香精煎鱼吃不吃	Would you like to eat the fragrant stir-fried fish?	想进监狱是不是	Do you want to go to prison?	Do you want to end up in prison?
B-HOM-091	HOM	86.15	93.38	7.22	72.83	83.55	10.72	0	0	0	立马去郊区浇筑一个刚进混凝土的地下堡垒	Go immediately to the suburbs to pour an underground fortress with fresh concrete.	立马去郊区浇筑一个钢筋混凝土的地下堡垒	Go immediately to the suburbs to construct an underground fortress made of reinforced concrete.	Head to the suburbs right away and build an underground bunker with rebar concrete
B-HOM-092	HOM	94.10	94.10	0.00	71.87	71.87	0.00	0	0	0	基本功扎实	Solid fundamentals	基本功扎实	Solid fundamentals	Solid basic skills
B-HOM-093	HOM	97.28	99.90	2.62	70.39	73.65	3.26	0	100	100	办不住了	Can't keep it up anymore.	绷不住了	Can't hold it in anymore	Can't hold it in anymore
B-HOM-094	HOM	74.90	96.46	21.55	71.45	81.86	10.40	0	100	100	冷静：袜子不是打包	Calm down: Socks are not packed.	冷知识：袜子不是茶包	Fun fact: Socks are not tea bags.	Fun fact: socks are not tea bags
B-HOM-095	HOM	85.90	71.60	-14.30	71.81	63.06	-8.75	100	0	-100	就说哦哦这一套真的超级好看的，我可以安心的死啦	Just say that this set is really super cute, I can die in peace now.	就说00这一套真的超级好看的，我可以安心的死了	Just say that this 00 series is really super good-looking, I can die at ease	This 00 outfit is really super good-looking, I can finally rest in peace
B-NEO-002	NEO	95.37	95.86	0.50	83.11	83.53	0.42	100	100	0	我们不是供人围观的工具人！	We are not tools for people to gawk at!	我们不是供人围观的工具！	We are not tools for people to gawk at!	we're not tools for people to watch!
B-NEO-003	NEO	66.32	75.91	9.59	60.60	58.69	-1.91	0	0	0	又被割韭菜了，这理财产品全是坑	Cut the grass again, these wealth management products are all traps.	又被宰了，这理财产品全是坑	Cut again, these wealth management products are all traps.	I got ripped off again, this wealth management product is full of traps.
B-NEO-004	NEO	95.06	90.44	-4.61	79.41	75.62	-3.79	0	0	0	品牌联名就是割韭菜，质量差价格高	Brand collaborations are just a way to exploit customers, with poor quality and high prices.	品牌联名就是坑人，质量差价格高	Collaboration with brands is just a scam, poor quality and high price.	Co-branded products are just a way to rip off customers with poor quality and high prices.
B-NEO-005	NEO	96.24	96.91	0.67	70.51	85.70	15.19	0	0	0	别带节奏了，事情不是你想的那样	Stop stirring up trouble; things are not as you think.	别煽动舆论了，事情不是你想的那样	Stop inciting public opinion; things are not as you think.	stop stirring things up, it's not what you think
B-NEO-006	NEO	94.32	98.15	3.83	72.94	83.24	10.29	0	0	0	评论区全是在带节奏的，真相没人关心	The comment section is full of people stirring up trouble, no one cares about the truth.	评论区全是在煽动舆论的，真相没人关心	The comment section is full of people inciting public opinion; no one cares about the truth.	comments section full of people stirring drama, nobody cares about the truth
B-NEO-007	NEO	98.08	98.08	0.00	80.34	80.34	0.00	0	0	0	抬杠的人无处不在，说啥都要反驳	People who like to argue are everywhere, always ready to contradict whatever is said.	抬杠的人无处不在，说啥都要反驳	People who like to argue are everywhere, always ready to contradict whatever is said.	contrarians are everywhere, they rebut everything you say
B-NEO-008	NEO	98.45	97.16	-1.29	83.15	82.00	-1.15	100	0	-100	遇到杠精最好的办法就是不理他	The best way to deal with a contrarian is to ignore him.	遇到抬杠的人最好的办法就是不理他	The best way to deal with someone who is being argumentative is to ignore them.	the best way to deal with a contrarian is to ignore them
B-NEO-009	NEO	83.59	83.59	0.00	74.28	74.28	0.00	0	0	0	完了，半夜点外卖忘备注别敲门	"Done, ordered takeout in the middle of the night and forgot to note ""don't knock"""	完了，半夜点外卖忘备注别敲门	"Done, ordered takeout in the middle of the night and forgot to note ""don't knock"""	I'm cooked, ordered delivery at midnight and forgot to leave a note saying don't knock
B-NEO-010	NEO	99.15	97.27	-1.88	83.70	83.16	-0.55	0	0	0	选择你的躲藏点，被抓到就完蛋了	Choose your hiding spot, because if you get caught, you're doomed.	选择你的躲藏点，被抓到就完了	Choose your hiding spot; if you get caught, it's over.	pick your hiding spot, if you get caught you're done for
B-NEO-011	NEO	85.86	94.54	8.68	75.87	81.34	5.47	0	0	0	看到肯德基9.9的那一刻，我的班味儿瞬间就没了	The moment I saw KFC's 9.9, my work stress instantly disappeared.	看到肯德基9.9的那一刻，我的上班疲惫感瞬间就没了	The moment I saw KFC's 9.9, my fatigue from work instantly disappeared.	the moment I saw KFC 9.9, my work exhaustion instantly vanished
