uid	category	xcomet_noisy	xcomet_clean	xcomet_d	kiwi_noisy	kiwi_clean	kiwi_d	nta_noisy	nta_clean	nta_d	src_noisy	hyp_noisy	src_clean	hyp_clean	ref_en
A-HOM-011	HOM	32.91	71.77	38.86	50.73	71.92	21.19	0	100	100	啊啊啊啊啊豆儿康康我	Ah ah ah ah ah Doo Doo Doo!	啊啊啊啊啊豆儿看看我	Ah ah ah ah ah Doo, look at me.	Dou'er, take a look at me!!!
A-HOM-012	HOM	49.74	84.14	34.40	60.85	70.00	9.16	0	100	100	蟹蟹宝宝夸奖	The baby crab is praising the baby.	谢谢宝宝夸奖	Thank you for praising your baby.	Thanks, babe, for the compliment.
A-HOM-013	HOM	87.53	100.00	12.47	85.58	86.58	1.00	0	100	100	啊！谢谢劳斯！	Oh! Thank you, Lous!	啊！谢谢老师！	Oh! Thank you, teacher!	Ah, thank you, teacher!
A-HOM-014	HOM	67.33	72.83	5.50	44.41	57.07	12.66	0	100	100	大鸡毛（大金毛）	Golden Jack (Golden Jack)	大金毛（大金毛）	Golden Retriever (Golden Retriever)	A big golden retriever (a big golden retriever).
A-HOM-015	HOM	73.22	97.83	24.61	59.80	82.87	23.06	0	0	0	每个月不用给chatgpt交20刀了	Each month, you don't have to pay 20 cuts to ChatGPT.	每个月不用给chatgpt交20美元了	Each month, you don't have to pay $20 to ChatGPT.	Now I don’t have to pay ChatGPT $20 a month.
A-HOM-017	HOM	86.52	92.89	6.37	83.83	79.29	-4.54	0	0	0	这就是史	This is history.	这就是屎	This is the poop	This is literally shit.
A-NEO-253	NEO	69.79	73.46	3.67	75.36	66.68	-8.69	0	0	0	知道为什么他父母接受他是0还配合拍视频吗 原因竟是...	Why did he's parents accept him as 0 and cooperate with the video? The reason is...	知道为什么他父母接受他是受还配合拍视频吗 原因竟是...	Why did he parents accept him? It was because he was cooperating with the video.	Do you know why his parents accept that he’s a bottom and even cooperate in making videos? The reason turns out to be...
A-HOM-019	HOM	65.59	67.38	1.79	66.83	73.65	6.82	100	100	0	固体香薰挂！！有7.8个香味都好特别 不是那种浓郁型的，挂在衣柜里淡淡的香灰常舒心！每次来小韩都要囤一堆！！！！	Solid scent candles! There are 7.8 different scents, all very nice. Not the dense type, but a light scent that makes you feel good. Every time I come to Xiaohan, I always buy a lot of them!	固体香薰挂！！有7.8个香味都好特别 不是那种浓郁型的，挂在衣柜里淡淡的香非常舒心！每次来小韩都要囤一堆！！！！	Solid scent candles! There are 7.8 different scents, all very nice. Not the dense type, but the scent is very pleasant and refreshing when hanging in the closet. Every time I come to Xiaohan, I always buy a lot of them!	Solid fragrance hangers!! There are seven or eight scents, and every one is so unique. They’re not overpowering; hanging one in the wardrobe leaves a soft scent that feels incredibly soothing! I stock up on a bunch every time I visit Xiao Han!!!!
A-PYA-001	PYA	52.65	82.31	29.66	47.07	65.82	18.75	0	0	0	小窗口dd你吧	You can have a small window.	小窗口联系你吧	Call me in the small window.	I'll DM you.
A-PYA-002	PYA	65.88	79.11	13.23	75.90	77.95	2.05	0	0	0	350 q安	350 Q'an	350 QQ安卓区	350 QW Android Zone	Offering ¥350 on the QQ Android server.
A-PYA-003	PYA	95.21	96.66	1.45	83.17	86.94	3.77	0	0	0	我喜欢你 CPDD	I like you CPDD	我喜欢你 想和你谈恋爱	I like you, I want to be in love with you.	I like you—want to date?
A-PYA-004	PYA	84.30	80.57	-3.72	67.34	61.71	-5.63	0	0	0	好可爱cpdd...	"""CPDD is cute..."""	好可爱想找对象...	It's cute to find a partner.	So cute—looking for someone to date...
A-PYA-005	PYA	76.60	92.70	16.10	41.14	57.18	16.04	0	0	0	Chuan搭🔴⚪️红白配	Red and white with a 🔴⚪️ symbol.	穿搭🔴⚪️红白配	Red and white pairings.	Outfit 🔴⚪️ red and white.
A-PYA-006	PYA	82.65	95.76	13.11	81.73	74.36	-7.36	100	100	0	xhs是得加个翻译功能了	xhs is going to have a translation feature added.	小红书是得加个翻译功能了	Add a translation feature to Xiaohongshu.	Xiaohongshu really needs to add a translation feature.
A-PYA-007	PYA	57.25	55.61	-1.65	50.15	48.79	-1.36	100	100	0	愿逆风如解意，蛇年多挣RMB	Wish the wind to be free of meaning, and the year of the snake to earn RMB.	愿逆风如解意，蛇年多挣人民币	Wish the wind to be free of thought, and the year of snakes to earn RMB.	May even the headwinds understand your wishes, and may you make lots of RMB in the Year of the Snake.
A-PYA-008	PYA	60.57	40.39	-20.18	68.69	43.56	-25.13	100	0	-100	说 WOC 和 NB 欢迎来中国旅游和交朋友	Welcome WOC and NB to China and to meet friends.	说 我操 和 NB 欢迎来中国旅游和交朋友	I am with you and welcome to China and meet friends.	Just say “holy crap” and “awesome.” Welcome to China—come travel and make friends!
A-PYA-009	PYA	37.53	23.69	-13.85	48.93	41.40	-7.53	0	0	0	还是得看对口白话 对口白话兄弟yyds	The way to know is to understand the local dialect. The dialect of the brothers is the best.	还是得看对口白话 对口白话兄弟永远的神	The only way to know is to speak in simple Chinese. Brothers, the only way to be friends is to speak in simple Chinese.	You’ve got to watch Duikou Baihua. The Duikou Baihua guys are the GOAT.
A-PYA-010	PYA	91.34	91.70	0.35	67.33	68.61	1.27	0	0	0	一打开小红书发现变成国际版le	After opening the Xiaohongshu, it became the international version.	一打开小红书发现变成国际版了	After opening the Xiaohongshu, it became the international version.	I opened Xiaohongshu and found it had turned into an international app.
A-PYA-011	PYA	72.37	74.47	2.10	46.72	46.63	-0.09	0	0	0	💙15w左右女生建议入手的BBA二手车	15-20 thousand dollars or more, female students should consider purchasing a BBA car.	💙15万左右女生建议入手的BBA二手车	15,000 to 18,000 yuan, recommended for a BBA car.	💙 Recommended used BBA cars for women with a budget of around ¥150,000.
A-PYA-012	PYA	67.28	67.19	-0.09	58.27	64.02	5.75	0	0	0	上次还有人说瘦的是P的 搞不懂根本搞不懂	The last time someone said that the person who is thin is P, and they don't understand it.	上次还有人说瘦的是修图的 搞不懂根本搞不懂	Last time, some people said that the person who is thin is a photo editor, and they don't understand the reason.	Last time someone even said the slim look was photoshopped. I don’t get it—seriously, I just don’t.
A-NEO-001	NEO	82.93	84.50	1.57	47.93	54.68	6.75	0	0	0	中中中哦[doge]	[doge]	好好好哦[doge]	[doge]	Okay, okay, okay [doge].
A-NEO-002	NEO	48.84	83.52	34.67	59.26	72.05	12.80	0	0	0	噗哈哈哈还是你6666	"""Whoa, whoa, or is that 666?"""	噗哈哈哈还是你最厉害	"""Whoa, whoa, are you the best?"""	Pfft, hahaha—you're still the best!
A-NEO-003	NEO	74.62	61.40	-13.21	57.49	54.44	-3.05	0	100	100	想到他们的“快乐水”	"Their ""Happy Water"""	想到他们的“可乐”	"Their ""cola"""	Thinking about their so-called “happy water”—Coke.
A-NEO-004	NEO	37.98	78.41	40.43	35.22	42.88	7.66	0	0	0	来了中中中	came the middle middle	来了好好好	Come on, well.	I'm here—okay, okay, okay!
A-NEO-005	NEO	62.68	69.68	6.99	51.46	49.92	-1.53	0	0	0	割肉？22年1.1买的，1.7算割肉吗	What about meat? 22nd January 1.1 bought, 1.7 is considered a cut?	亏本卖出？22年1.1买的，1.7算亏本卖出吗	What was the loss? 22nd January 1.1, 1.7 is a loss?	Selling at a loss? I bought it for 1.1 in 2022; does selling at 1.7 really count as taking a loss?
A-NEO-006	NEO	73.44	76.24	2.80	49.36	55.67	6.32	0	0	0	不在鱼上了吗	Is it not on the fish?	不在闲鱼上了吗	Not on the platform of Xiaohongshu?	Aren't you selling it on Xianyu anymore?
A-NEO-007	NEO	35.85	94.52	58.66	52.09	77.36	25.27	0	0	0	巴拉巴拉说的啥	What she said	说了这么多，到底在说什么	What's all this about?	After all that rambling, what are you even talking about?
A-NEO-008	NEO	86.14	99.07	12.93	48.25	73.11	24.87	0	0	0	这是老广啊	This is a Chinese guy.	这是广东本地人啊	This is a local Guangdong person.	That's a true Guangdong local.
A-NEO-009	NEO	51.70	72.10	20.41	46.88	51.38	4.50	0	100	100	交?已关[doge]	What's up? [doge]	互相关注?已经关注[doge]	Interconnected attention? Already followed [doge]	Want to be mutuals? I have already followed you. [doge]
A-NEO-010	NEO	46.61	95.86	49.25	45.84	70.28	24.44	0	100	100	多的不说，给我中中中	"""More than that, give me the middle middle middle."""	多的不说，希望我能中奖	What's more, I hope I win.	Enough talk—hope I win!
A-NEO-011	NEO	62.64	32.41	-30.23	54.21	37.06	-17.15	0	0	0	五！老！师！我！想！你！了！	Five! Old! Teacher! I! want! you!	五条悟老师我！想！你！了！	Five-ten teacher, I! You! It's!	Gojo-sensei! I miss you!
A-NEO-012	NEO	81.75	87.74	5.99	54.68	65.08	10.40	0	0	0	杭州现货，价格美丽	Huangzhou现货, prices are beautiful	杭州现货，价格很划算	Huangzhou现货, prices are very good.	In stock in Hangzhou at a great price.
A-NEO-013	NEO	72.08	75.56	3.48	69.42	72.66	3.24	0	0	0	318走🐟（24/6生产日期）	318 fish (24/6 production date)	318通过闲鱼交易（24/6生产日期）	318 through the WeChat exchange (24/6 production date)	¥318 via Xianyu (manufactured in June 2024).
A-NEO-014	NEO	68.57	73.15	4.57	39.44	53.93	14.50	0	0	0	蹲了很久[doge]	[doge]	等了很久[doge]	[doge]	I've been waiting a long time [doge].
A-NEO-015	NEO	75.54	93.74	18.20	34.37	77.62	43.26	0	0	0	蹲蹲哈哈	蹲起哈哈	在这里等候哈哈	Here, we wait, laughing.	Waiting, waiting, haha.
A-NEO-016	NEO	29.57	49.13	19.55	46.28	52.32	6.03	0	0	0	3.0下配套的限时常驻自选池子呀	3.0 under the maintenance of the selected pool	3.0下半期配套的限时常驻自选卡池呀	3.0 Half-Period Supplementary Card Pool	It’s the limited-time permanent-character selector banner that comes with the second half of Version 3.0.
A-NEO-017	NEO	55.58	58.21	2.63	66.34	66.31	-0.03	0	0	0	体育西路，珠江新城可带，3号线都可以带	West Side Street, Guang River New Area can be included, and the 3rd line can also be included.	体育西路，珠江新城可交付，3号线都可以交付	West Side of Sports Street, Tianjin New Area is ready, and the 3rd line is also ready.	I can meet at Tiyu Xilu, Zhujiang New Town, or anywhere along Guangzhou Metro Line 3.
A-NEO-018	NEO	63.46	58.45	-5.02	54.55	65.49	10.94	0	0	0	老六，666	Six, six six	出其不意的人，太厉害了	The one who out of nowhere is very powerful.	You little schemer—well played!
A-NEO-019	NEO	55.64	73.43	17.79	28.93	57.47	28.53	0	0	0	直接多少，🐟跳转不了	How much is it, fish?	直接多少，闲鱼跳转不了	How much is it, can't jump on the WeChat directly	How much for it directly? I can’t open the Xianyu link.
A-NEO-020	NEO	50.38	93.53	43.15	36.83	72.04	35.21	0	100	100	这个❤️是🐴扁	This ❤️ is an equine.	这个点赞是骗来的	This is a fake like.	That like was obtained by tricking people.
A-NEO-021	NEO	62.13	75.14	13.01	61.28	68.86	7.58	0	100	100	重庆，九龙坡蹲	Chongqing, Jingzhou Qianpo	重庆，九龙坡寻找本地卖家	Chongqing, Nongyi looking for local sellers	Looking for a local seller in Jiulongpo, Chongqing.
A-NEO-022	NEO	90.90	93.38	2.48	71.12	61.03	-10.09	0	0	0	宝宝黄色毛衣有链接吗	What is the link to the baby yellow sweater?	宝贝黄色毛衣有链接吗	What's the link for the yellow sweater?	Babe, do you have a link to the yellow sweater?
A-NEO-023	NEO	63.45	86.82	23.37	58.66	75.21	16.54	0	0	0	耳朵动起来好可爱啊QQ弹弹	The ears are moving so cute, QQ plays!	耳朵动起来好可爱啊柔软又有弹性	The ears are moving and cute, soft and elastic.	The way its ears wiggle is so cute—they look soft and bouncy.
A-NEO-024	NEO	27.99	68.14	40.15	38.55	60.92	22.36	0	0	0	许愿温迪伴生金温迪宝宝保佑我	Wendy's Wendy's baby is with me, and she will always be with me.	希望抽到温迪和他的专属武器温迪宝宝保佑我	Hope to draw a draw with Teddy and his exclusive weapon Teddy Baby.	Manifesting Venti and his signature weapon—Venti, please bless my pulls!
A-NEO-025	NEO	66.57	75.48	8.91	40.28	51.13	10.85	0	0	0	无盒200出	200 boxes	无盒200出售	200 boxes sold	No original box; selling for ¥200.
A-NEO-026	NEO	84.13	92.91	8.78	77.09	76.93	-0.16	0	0	0	接出血停止，积血消失，宝宝健康平安出生。	After the bleeding stops, the accumulated blood has disappeared, and the baby is healthy and safe.	希望出血停止，积血消失，宝宝健康平安出生。	Hope for the cessation of bleeding, the disappearance of accumulated blood, and the health and safety of the baby.	Praying that the bleeding stops, the hematoma disappears, and the baby is born safe and healthy.
A-NEO-027	NEO	61.38	59.10	-2.28	58.11	65.84	7.73	0	0	0	卡皮巴拉土豆豚12星座插画头像表情包原创	Capeberry potato cartoon head with 12 zodiac signs illustration and expression emoji	卡皮巴拉12星座插画头像表情包原创	The 12 Zodiac Headpiece and Emojis Original Art from Kapala	Original capybara zodiac illustrations for profile pictures and stickers.
A-NEO-028	NEO	80.91	96.02	15.11	56.12	82.03	25.91	0	100	100	台州本地蹲蹲	Tianzhu local squat	台州寻找本地卖家	Taizhou seeking local sellers	Looking for a local seller in Taizhou.
A-NEO-029	NEO	91.97	95.57	3.60	54.98	79.78	24.79	100	0	-100	已私，求图，谢谢	Thank you for the picture.	已经发私信了，想要图片，谢谢	Already sent a private message. Please send me an image, thank you.	I've sent you a DM. Could I get the picture? Thanks.
A-NEO-030	NEO	81.66	65.68	-15.98	36.61	46.72	10.12	0	0	0	滴我滴我[doge]	[doge]	私信我私信我[doge]	I sent you a message [doge]	DM me, DM me. [doge]
A-NEO-031	NEO	71.48	88.23	16.76	48.13	73.77	25.63	0	0	0	！！！！同担啊！！！！！	！！！！同担啊！！！！！	！！！！喜欢同一个偶像的人啊！！！！！	"""!!!! Love the same idol!!!"""	We’re fans of the same idol!!!!!
A-NEO-032	NEO	45.32	52.42	7.10	35.91	39.60	3.69	0	0	0	雀魂 和 for the king+1	The king's plus one is the one with the phoenix.	雀魂 和 for the king，我也是	The king's heart and I too.	Mahjong Soul and For the King—same here!
A-NEO-033	NEO	32.47	84.13	51.66	48.50	62.61	14.10	0	0	0	人不开心，也要咪哄	Don't be sad, but please comfort.	人不开心，也要让猫咪哄	A cat will comfort you if you are not unhappy.	Even when you're feeling down, let a cat cheer you up.
A-NEO-034	NEO	66.43	95.55	29.11	66.40	65.79	-0.61	0	0	0	➕吗宝宝	Yes, baby.	互相加好友吗宝宝	Are you looking to add a friend? Baby	Babe, want to add each other as friends?
A-NEO-035	NEO	70.58	84.18	13.60	57.25	51.53	-5.72	0	0	0	蹲蹲，南南新年快乐	Stand up, Happy New Year from South South	在这里等待，南南新年快乐	Here, have a happy New Year.	Waiting here. Happy New Year, Nannan!
A-NEO-036	NEO	82.65	90.67	8.02	59.55	75.54	15.99	0	0	0	蹲蹲，好可爱啊	蹲下，好可爱啊	在这里等待，好可爱啊	Here waiting, it's adorable.	Waiting here—this is so cute!
A-NEO-037	NEO	65.19	94.43	29.24	67.39	82.73	15.34	0	0	0	我去，这个帅啊	I went, this guy is handsome.	天啊，这个帅啊	Oh, that's handsome.	Whoa, this is so cool!
A-NEO-038	NEO	78.09	95.44	17.35	80.54	84.92	4.38	0	0	0	你是手控吗？	Are you using a remote control?	你是特别喜欢好看的手的人吗？	Are you particularly fond of beautiful hands?	Are you really into attractive hands?
A-NEO-039	NEO	88.57	98.64	10.08	55.72	84.43	28.72	0	100	100	卷成这样了	It's become this way.	竞争已经这么激烈了	The competition has been so intense.	Has the competition really gotten this intense?
A-NEO-040	NEO	33.15	37.35	4.19	37.26	53.72	16.46	0	0	0	宝接昼吗	When does the honeybee come?	宝贝接受夏以昼相关的委托吗	Are you accepting a request related to the day of the week?	Babe, do you take commissions for Caleb from Love and Deepspace?
A-NEO-041	NEO	77.66	95.57	17.92	61.25	68.67	7.41	0	100	100	老师我也想要你	I want to ask you, teacher.	卖家我也想要这个商品	I want this item from the seller.	I want one too, please.
A-NEO-042	NEO	88.45	89.74	1.29	58.73	73.79	15.06	100	0	-100	第二捏~欢迎欢迎	Second hand – Welcome, welcome	我是第二个~欢迎欢迎	Second one, welcome welcome.	I'm second—welcome, welcome!
A-NEO-043	NEO	42.52	96.88	54.37	59.60	83.56	23.96	0	100	100	敦门永恒！	Eternal Gate!	永远支持蒋敦豪！	Always support Jiang Donghao!	Team Jiang Dunhao forever!
A-NEO-044	NEO	35.87	73.19	37.32	41.41	82.52	41.11	0	0	0	瓜哥三分爆头	Head of the game, three goals.	卡梅隆·安东尼投进了一记关键三分球	Cameron Anthony made a key three-point shot.	Melo drills a three-pointer!
A-NEO-045	NEO	77.80	75.20	-2.60	53.42	60.91	7.48	0	0	0	蹲蹲第一个羊羔毛外套的链接	Link to the first sheep's woolen coat.	等待第一个羊羔毛外套的链接	The link to the first lamb's wool coat waiting.	Waiting for the link to the first shearling jacket.
A-NEO-046	NEO	31.77	34.46	2.69	43.98	69.73	25.75	0	100	100	接接接 借你吉言	"""Please tell me a good word"""	我接受这份祝福 借你吉言	I accept this blessing and your wisdom.	Claiming it, claiming it, claiming it—thanks for the good wishes.
A-NEO-047	NEO	41.18	76.08	34.90	51.21	54.82	3.61	0	0	0	瑶瑶公主，蹲蹲蹲蹲	Rao Yao Princess, squatting and squatting and squatting	瑶瑶公主，一直在寻找	Rao Yao Princess, always searching for	Still waiting for Princess Yaoyao.
A-NEO-048	NEO	68.59	76.64	8.05	37.97	54.24	16.27	0	100	100	啊呀蹲蹲现代狼尾张邈	Ah, the little one, modern wolf tail Zhang Miao	啊呀寻找现代狼尾张邈	Ah, seeking the modern wolf tail Zhang Miao	Ah, waiting for modern wolf-cut Zhang Miao.
A-NEO-049	NEO	90.58	87.65	-2.93	66.36	73.29	6.92	0	0	0	楼主的意思是“这就是他想来的地方”	"The user's meaning is ""This is where he wants to come."""	发帖人的意思是“这就是他想来的地方”	"The person's intention is ""this is where he wants to come."""	The OP means, “This is exactly where he wanted to come.”
A-NEO-050	NEO	78.15	96.90	18.75	71.87	81.95	10.08	100	0	-100	05辽宁的	05 Liaoning	2005年出生，来自辽宁	2005, born in Liaoning.	Born in 2005, from Liaoning.
A-NEO-051	NEO	39.08	61.46	22.38	65.47	75.00	9.53	0	0	0	番禺 我司招聘前台。真实有效。🉑️滴滴	Foshan, we are recruiting front desk staff. Effective and valid. ✅ Didi	番禺 我司招聘前台。真实有效。可以私信联系	Foshan, we are recruiting front desk staff. Real and effective. You can contact me privately.	Our company in Panyu, Guangzhou, is hiring a receptionist. This is a genuine vacancy—DM me if interested.
A-NEO-052	NEO	88.01	89.33	1.32	76.28	81.97	5.69	0	0	0	嘤嘤嘤～～快回来	~～ Come back quickly!	我很难过～～快回来	I'm feeling down... Please come back.	I'm so sad~~ Please come back soon.
A-NEO-053	NEO	36.10	90.43	54.33	28.92	69.66	40.74	0	0	0	我我我蹲蹲蹲	I'm sorry, but I can't translate that sentence. Please provide the sentence you'd like me to translate.	我我我在这里等待	I'm here waiting.	Me, me, me—waiting, waiting, waiting.
A-NEO-054	NEO	72.16	94.01	21.85	46.05	82.25	36.20	0	0	0	第三个我推	Third I pushed	第三个我喜欢和支持的角色	The third role I like and support.	The third one is my favorite character.
A-NEO-055	NEO	90.63	95.72	5.09	78.13	81.40	3.27	0	0	0	！蹲蹲！	!蹲蹲!	！在这里等待！	Here waiting!	Waiting here!
A-NEO-056	NEO	54.29	72.97	18.68	41.36	68.08	26.72	0	0	0	②没了哦，其他私	② No, others.	第二件没了哦，其他私信咨询	Second one is gone, other private messages are for consultation.	Item 2 is sold out. DM me about the others.
A-NEO-057	NEO	77.19	86.08	8.88	75.35	72.28	-3.07	0	100	100	宝宝羽绒服🔗！	Baby blanket!	宝宝羽绒服的购买链接！	Baby's Down Jacket Purchase Link!	Babe, please send me the link to this down jacket!
A-NEO-058	NEO	37.23	80.36	43.13	58.81	77.16	18.35	0	100	100	看预算，直接r1+r52+大三元最优	Look at the budget, directly r1 + r52 + optimal third-year student.	看预算，直接r1+r52+三支恒定F2.8光圈的变焦镜头最优	Look at the budget, and the optimal choice is r1 + r52 + three constant F2.8 zoom lenses.	It depends on your budget. The best setup is the R1, the R5 Mark II, and the holy trinity of constant-f/2.8 zoom lenses.
A-NEO-059	NEO	43.86	43.06	-0.79	52.54	55.13	2.59	0	0	0	佛山日结禅城张槎30/小时 需要滴滴	30/Hours in Foshan, Zhancheng, Jiangcheng, China, need to call Didi.	佛山日结禅城张槎30/小时 需要私信联系	30-hour ride from Foshan to Zhangcang, private message	Same-day-pay job in Zhangcha, Chancheng District, Foshan: ¥30 per hour. DM if interested.
A-NEO-060	NEO	62.72	85.96	23.23	59.08	67.25	8.17	0	100	100	老外来之前不给我推这种视频	The person came before me and did not push me to watch this video.	老外来之前不给我推荐这种视频	The video was not recommended to me before.	The platform never recommended videos like this before foreign users arrived.
A-NEO-061	NEO	77.71	91.14	13.43	62.57	53.47	-9.10	0	0	0	目前估7️⃣1️⃣0️⃣💼邮不包手续费	Currently estimated to be 7,000💼, postage is not included.	目前估7️⃣1️⃣0️⃣包邮不包手续费	Currently, shipping is free, and no additional fees are included.	Currently asking ¥710, shipping included; transaction fees are not included.
A-NEO-062	NEO	63.83	87.12	23.29	31.47	67.11	35.64	0	0	0	蹲蹲拼320的	蹲起拼320	寻找一起拼单、共同分担320元费用的人	Find someone who shares the cost of 320 yuan.	Looking for someone to join a ¥320 group buy with me.
A-NEO-063	NEO	84.65	91.31	6.65	73.18	72.36	-0.82	0	0	0	ruby蹲蹲	ruby sits down	等待Ruby	Ruby waiting	Waiting for Ruby.
A-NEO-064	NEO	48.88	56.50	7.61	57.85	73.79	15.94	0	100	100	新年衣有富贵香！🔍当妮留香珠	New Year's gift is a rich fragrance! 🔍 When Nia leaves a fragrance.	新年衣服有富贵香！搜索当妮留香珠	New Year's clothes have a rich fragrance! Search for the Nai Lian fragrance.	Give your New Year outfit a luxurious scent—search for Downy scent booster beads.
A-NEO-065	NEO	72.01	91.42	19.41	63.31	62.44	-0.87	0	0	0	19配 35/1	19 35/1	19号可配 35元一份	19th, 35 yuan per piece	No. 19 is available; ¥35 each.
A-NEO-066	NEO	40.75	37.66	-3.09	45.63	40.44	-5.19	0	0	0	狼青土松弟弟	wolf's grassy brother	狼青土松公幼犬	Lion's grassy dog	A male Chinese Wolfdog–local Songshi mix.
A-NEO-067	NEO	78.52	79.69	1.17	44.50	68.94	24.44	0	0	0	包姜晓的呀[doge]	[doge]Pack Jia Xiao	肯定是姜晓的呀[doge]	Yes, it's Ji Xia's [doge]	Of course it's for Jiang Xiao. [doge]
A-NEO-068	NEO	65.39	78.94	13.56	33.58	57.77	24.19	0	100	100	借楼蹲！！！	"Ah, you're asking me to translate ""借楼蹲！！！"" into English. Let me do that."	借用评论区寻找！！！	Use the comments!	Borrowing the comments—looking for this!!!
A-NEO-069	NEO	70.25	87.14	16.88	73.48	62.19	-11.28	0	100	100	我！要！原！图！关啦	I! want! the! original! image! goodbye	我！要！原！图！已经关注你了	I! want! the original! image! already! followed! you!	I! Want! The! Original! Image! I've followed you.
A-NEO-070	NEO	87.41	91.77	4.36	82.76	80.59	-2.18	0	0	0	蹲一下🐍	Sit down🐍	在这里等待一下🐍	Here wait a while🐍	Waiting here for a bit 🐍
A-NEO-071	NEO	88.45	96.89	8.45	48.70	72.41	23.71	0	100	100	蹲反馈。甜不甜	Lean back. Sweet or not?	等待反馈。甜不甜	Wait for feedback. Sweet or not?	Waiting for feedback. Is it sweet?
A-NEO-072	NEO	38.19	68.44	30.25	45.15	56.27	11.13	0	0	0	什么刀子都有[doge]	What knife has [doge]	什么让人难过的情节都有[doge]	What situations cause sadness have [doge]	It has every kind of heartbreaking twist [doge].
A-NEO-073	NEO	91.04	90.07	-0.97	83.25	55.56	-27.68	0	0	0	笑爆了	Broke out laughing	太好笑了	Well said.	That's hilarious.
A-NEO-074	NEO	75.44	77.95	2.51	64.57	71.36	6.78	0	0	0	冷知识： #小孩也可以学水袖 所以中国文化永不可少。	Cold knowledge: #Children can learn water dressings, so Chinese culture cannot be neglected.	小知识： #小孩也可以学水袖 所以中国文化永不可少。	Small knowledge: #Children can also learn water sleeves, so Chinese culture cannot be neglected.	Fun fact: #KidsCanLearnWaterSleevesToo. That’s why Chinese culture will always be essential.
A-NEO-076	NEO	96.74	84.36	-12.38	68.21	55.98	-12.23	0	0	0	他们甚至是3D男友	They are even 3D lovers.	他们甚至是现实中的男友	They are even real men.	They’re even 3D boyfriends.
A-NEO-078	NEO	59.79	61.06	1.27	66.00	63.45	-2.55	100	100	0	一次牛油果没吃过的有没有，吃过的朋友告诉我是什么味道，我脑补一下	Is there any experience with olives you haven't had before? What is the taste of the olives you've had? I'm imagining it.	一次牛油果没吃过的有没有，吃过的朋友告诉我是什么味道，我想象一下	Is there any experience with olives you haven't had before? What is the taste of the olives you've had? I imagine it.	Anyone else never tried avocado? Friends who have, tell me what it tastes like so I can imagine it.
