uid	category	xcomet_noisy	xcomet_clean	xcomet_d	kiwi_noisy	kiwi_clean	kiwi_d	nta_noisy	nta_clean	nta_d	src_noisy	hyp_noisy	src_clean	hyp_clean	ref_en
A-NEO-016	NEO	79.36	82.96	3.60	68.71	72.76	4.05	0	100	100	3.0下配套的限时常驻自选池子呀	The limited-time permanent selectable pool that accompanies version 3.0.	3.0下半期配套的限时常驻自选卡池呀	The limited-time permanent selectable card pool that accompanies the second half of version 3.0!	It’s the limited-time permanent-character selector banner that comes with the second half of Version 3.0.
A-NEO-017	NEO	60.73	55.32	-5.42	56.46	67.54	11.07	0	100	100	体育西路，珠江新城可带，3号线都可以带	You can bring your belongings to Tiyu West Road, Zhujiang New Town, or any area near Line 3.	体育西路，珠江新城可交付，3号线都可以交付	The areas along Tiyu West Road and Zhujiang New Town are ready for delivery, and areas near Line 3 are also ready for delivery.	I can meet at Tiyu Xilu, Zhujiang New Town, or anywhere along Guangzhou Metro Line 3.
A-NEO-018	NEO	54.03	72.65	18.62	81.04	75.54	-5.50	0	0	0	老六，666	Sixth brother, 666	出其不意的人，太厉害了	The person who surprised you is amazing!	You little schemer—well played!
A-NEO-019	NEO	73.29	74.27	0.98	56.15	60.80	4.64	0	100	100	直接多少，🐟跳转不了	How much directly? 🐟 can't redirect.	直接多少，闲鱼跳转不了	How much directly? (I can't redirect on Xianyu)	How much for it directly? I can’t open the Xianyu link.
A-NEO-020	NEO	29.70	96.17	66.47	29.76	78.70	48.93	0	100	100	这个❤️是🐴扁	This heart is a flat pig.	这个点赞是骗来的	This like was faked.	That like was obtained by tricking people.
A-NEO-021	NEO	72.75	95.71	22.96	67.38	80.81	13.43	0	100	100	重庆，九龙坡蹲	Chongqing, Jiulongpo squat	重庆，九龙坡寻找本地卖家	Looking for local sellers in Jiulongpo District, Chongqing.	Looking for a local seller in Jiulongpo, Chongqing.
A-NEO-022	NEO	94.30	94.16	-0.14	80.05	78.85	-1.20	0	0	0	宝宝黄色毛衣有链接吗	Do you have a link for the baby's yellow sweater?	宝贝黄色毛衣有链接吗	Do you have a link for the baby's yellow sweater?	Babe, do you have a link to the yellow sweater?
A-NEO-023	NEO	94.50	98.15	3.65	56.40	81.66	25.27	0	100	100	耳朵动起来好可爱啊QQ弹弹	The ears are so cute when they move! They're so bouncy and cute!	耳朵动起来好可爱啊柔软又有弹性	The ears are so cute when they move! They're so soft and bouncy.	The way its ears wiggle is so cute—they look soft and bouncy.
A-NEO-024	NEO	52.90	74.54	21.65	56.10	69.68	13.58	0	100	100	许愿温迪伴生金温迪宝宝保佑我	I wish for Wendy's companion gold and for baby Wendy to bless me.	希望抽到温迪和他的专属武器温迪宝宝保佑我	I hope to pull Venti and his signature weapon, Baby Venti, please bless me.	Manifesting Venti and his signature weapon—Venti, please bless my pulls!
A-NEO-025	NEO	93.31	93.19	-0.12	66.39	69.69	3.30	100	100	0	无盒200出	Selling for 200 without box	无盒200出售	Selling without box for 200	No original box; selling for ¥200.
A-NEO-026	NEO	88.62	98.92	10.30	82.50	86.24	3.75	0	0	0	接出血停止，积血消失，宝宝健康平安出生。	The bleeding stopped, the blood clots disappeared, and the baby was born healthy and safe.	希望出血停止，积血消失，宝宝健康平安出生。	I hope the bleeding stops, the blood clots disappear, and the baby is born healthy and safe.	Praying that the bleeding stops, the hematoma disappears, and the baby is born safe and healthy.
A-NEO-027	NEO	59.88	66.03	6.15	71.63	75.73	4.09	0	0	0	卡皮巴拉土豆豚12星座插画头像表情包原创	Kapibala Potato Pig 12 Zodiac Sign Illustration Avatar Emoji Pack Original	卡皮巴拉12星座插画头像表情包原创	Kapibala 12 Zodiac Sign Illustration Avatars and Emoticons - Original	Original capybara zodiac illustrations for profile pictures and stickers.
A-NEO-028	NEO	77.15	95.52	18.37	61.72	79.80	18.07	0	100	100	台州本地蹲蹲	Taizhou local squatting	台州寻找本地卖家	Taizhou looking for local sellers	Looking for a local seller in Taizhou.
A-NEO-029	NEO	84.47	96.90	12.43	69.70	82.71	13.00	0	0	0	已私，求图，谢谢	DM me, requesting the image, thank you.	已经发私信了，想要图片，谢谢	I've already sent a private message; I'd like the picture. Thank you.	I've sent you a DM. Could I get the picture? Thanks.
A-NEO-030	NEO	62.16	76.69	14.53	65.79	69.43	3.64	0	100	100	滴我滴我[doge]	*Beep beep beep* [doge]	私信我私信我[doge]	DM me, DM me! [doge]	DM me, DM me. [doge]
A-NEO-031	NEO	95.64	89.86	-5.79	58.53	83.66	25.14	0	0	0	！！！！同担啊！！！！！	We're on the same wavelength!!!	！！！！喜欢同一个偶像的人啊！！！！！	Wow, people who like the same idol!!!	We’re fans of the same idol!!!!!
A-NEO-032	NEO	90.89	83.82	-7.07	69.34	63.65	-5.70	0	0	0	雀魂 和 for the king+1	Mahjong Soul and For the King +1	雀魂 和 for the king，我也是	Mahjong Soul and For the King, I also...	Mahjong Soul and For the King—same here!
A-NEO-033	NEO	77.31	97.70	20.39	69.70	79.20	9.50	0	0	0	人不开心，也要咪哄	Even when people are unhappy, they need to be comforted.	人不开心，也要让猫咪哄	Even when you're unhappy, let your cat comfort you.	Even when you're feeling down, let a cat cheer you up.
A-NEO-034	NEO	65.66	96.97	31.31	44.97	80.27	35.30	0	100	100	➕吗宝宝	+baby	互相加好友吗宝宝	Want to add each other as friends, baby?	Babe, want to add each other as friends?
A-NEO-035	NEO	75.93	92.98	17.05	62.31	73.80	11.49	0	100	100	蹲蹲，南南新年快乐	Squatting, Happy New Year, Nan Nan!	在这里等待，南南新年快乐	Waiting here, wishing Nan Nan a Happy New Year!	Waiting here. Happy New Year, Nannan!
A-NEO-036	NEO	87.19	97.80	10.62	75.29	81.08	5.79	0	100	100	蹲蹲，好可爱啊	Squatting, so cute!	在这里等待，好可爱啊	Waiting here, so cute!	Waiting here—this is so cute!
A-NEO-037	NEO	86.74	93.66	6.91	85.73	85.52	-0.21	0	0	0	我去，这个帅啊	Wow, he's so handsome!	天啊，这个帅啊	Oh my god, he's so handsome!	Whoa, this is so cool!
A-NEO-038	NEO	91.16	98.10	6.93	79.44	84.83	5.40	0	0	0	你是手控吗？	Are you a hand fetishist?	你是特别喜欢好看的手的人吗？	Are you someone who particularly likes beautiful hands?	Are you really into attractive hands?
A-NEO-039	NEO	81.53	98.08	16.55	68.59	84.47	15.88	0	0	0	卷成这样了	It's rolled up like this	竞争已经这么激烈了	The competition is already so fierce	Has the competition really gotten this intense?
A-NEO-040	NEO	31.72	57.02	25.30	48.30	69.97	21.67	0	0	0	宝接昼吗	Does Bao Jie Zhou?	宝贝接受夏以昼相关的委托吗	Does Baby accept requests related to Xia Yizhou?	Babe, do you take commissions for Caleb from Love and Deepspace?
A-NEO-041	NEO	90.18	94.19	4.01	85.76	78.98	-6.78	0	100	100	老师我也想要你	Teacher, I want you too.	卖家我也想要这个商品	I also want this item, seller.	I want one too, please.
A-NEO-042	NEO	86.10	98.88	12.78	66.14	83.15	17.01	0	0	0	第二捏~欢迎欢迎	Second pinch~ Welcome, welcome!	我是第二个~欢迎欢迎	I'm the second one~ Welcome, welcome!	I'm second—welcome, welcome!
A-NEO-043	NEO	62.03	96.25	34.22	79.95	83.33	3.38	0	100	100	敦门永恒！	Dunmen Forever!	永远支持蒋敦豪！	Always support Jiang Dunhao!	Team Jiang Dunhao forever!
A-NEO-044	NEO	77.39	91.70	14.30	56.02	84.62	28.60	0	100	100	瓜哥三分爆头	Melo's three-pointer hits the head	卡梅隆·安东尼投进了一记关键三分球	Carmelo Anthony hit a crucial three-pointer	Melo drills a three-pointer!
A-NEO-045	NEO	92.10	94.86	2.77	42.69	56.38	13.68	100	100	0	蹲蹲第一个羊羔毛外套的链接	I'm waiting for the link to the first shearling coat.	等待第一个羊羔毛外套的链接	Waiting for the link to the first shearling coat.	Waiting for the link to the first shearling jacket.
A-NEO-046	NEO	31.65	64.16	32.51	45.92	78.57	32.65	0	100	100	接接接 借你吉言	I'll accept your kind words.	我接受这份祝福 借你吉言	I accept this blessing. Thank you for your kind words.	Claiming it, claiming it, claiming it—thanks for the good wishes.
A-NEO-047	NEO	61.17	72.69	11.53	60.42	66.69	6.26	0	0	0	瑶瑶公主，蹲蹲蹲蹲	Princess Yao Yao, squatting squatting squatting	瑶瑶公主，一直在寻找	Princess Yao Yao has been searching	Still waiting for Princess Yaoyao.
A-NEO-048	NEO	66.00	86.33	20.33	45.74	59.45	13.71	0	0	0	啊呀蹲蹲现代狼尾张邈	Ah, squatting, modern wolf tail Zhang Miao	啊呀寻找现代狼尾张邈	Ah, searching for modern-day Zhang Miao with wolf tail.	Ah, waiting for modern wolf-cut Zhang Miao.
A-NEO-049	NEO	90.91	93.10	2.19	65.64	79.95	14.32	100	0	-100	楼主的意思是“这就是他想来的地方”	"The original poster meant, ""This is the place he wanted to come to."""	发帖人的意思是“这就是他想来的地方”	"The poster meant, ""This is where he wanted to be."""	The OP means, “This is exactly where he wanted to come.”
A-NEO-050	NEO	78.15	100.00	21.85	71.87	82.89	11.02	100	100	0	05辽宁的	05 Liaoning	2005年出生，来自辽宁	Born in 2005, from Liaoning	Born in 2005, from Liaoning.
A-NEO-051	NEO	52.95	85.74	32.79	66.31	72.38	6.07	0	0	0	番禺 我司招聘前台。真实有效。🉑️滴滴	Panyu: Our company is hiring a receptionist. This is a genuine and valid application. Didi (ride-hailing service) is available.	番禺 我司招聘前台。真实有效。可以私信联系	Panyu: Our company is hiring a receptionist. This is a genuine and valid application. Please contact us privately.	Our company in Panyu, Guangzhou, is hiring a receptionist. This is a genuine vacancy—DM me if interested.
A-NEO-052	NEO	84.73	98.76	14.03	79.05	84.94	5.88	0	100	100	嘤嘤嘤～～快回来	Waaaaah~~ Come back soon!	我很难过～～快回来	I'm so sad... Please come back soon.	I'm so sad~~ Please come back soon.
A-NEO-053	NEO	33.36	82.25	48.89	43.16	79.10	35.93	0	100	100	我我我蹲蹲蹲	I squat down squat down	我我我在这里等待	I...I'm waiting here.	Me, me, me—waiting, waiting, waiting.
A-NEO-054	NEO	97.66	96.60	-1.06	82.97	84.92	1.95	0	0	0	第三个我推	I recommend the third one.	第三个我喜欢和支持的角色	The third character I like and support	The third one is my favorite character.
A-NEO-055	NEO	86.94	92.78	5.84	84.07	84.48	0.41	0	0	0	！蹲蹲！	Squat down!	！在这里等待！	Wait here!	Waiting here!
A-NEO-056	NEO	75.04	98.72	23.68	56.33	81.83	25.50	0	0	0	②没了哦，其他私	②That's all, other private messages.	第二件没了哦，其他私信咨询	The second item is sold out. For other inquiries, please send a private message.	Item 2 is sold out. DM me about the others.
A-NEO-057	NEO	86.55	90.83	4.27	55.15	78.28	23.13	0	0	0	宝宝羽绒服🔗！	Baby down jacket link!	宝宝羽绒服的购买链接！	Here's a link to buy a baby down jacket!	Babe, please send me the link to this down jacket!
A-NEO-058	NEO	74.91	75.95	1.04	71.26	78.88	7.62	0	100	100	看预算，直接r1+r52+大三元最优	Based on the budget, the optimal choice is R1 + R52 + Trinity Force.	看预算，直接r1+r52+三支恒定F2.8光圈的变焦镜头最优	Based on your budget, the best option is to go for an R1 lens, an R52 lens, and three constant F2.8 zoom lenses.	It depends on your budget. The best setup is the R1, the R5 Mark II, and the holy trinity of constant-f/2.8 zoom lenses.
A-NEO-059	NEO	48.69	71.71	23.02	57.11	64.40	7.29	0	0	0	佛山日结禅城张槎30/小时 需要滴滴	Daily pay in Chancheng and Zhangcha districts of Foshan: 30 RMB/hour. Need Didi (ride-hailing service) service.	佛山日结禅城张槎30/小时 需要私信联系	Daily pay in Chancheng and Zhangcha districts of Foshan: 30 RMB/hour. Contact via private message if interested.	Same-day-pay job in Zhangcha, Chancheng District, Foshan: ¥30 per hour. DM if interested.
A-NEO-060	NEO	75.79	77.61	1.82	75.40	78.53	3.13	0	100	100	老外来之前不给我推这种视频	The foreigners didn't show me these kinds of videos before they came.	老外来之前不给我推荐这种视频	The foreigner didn't recommend this kind of video to me before they came.	The platform never recommended videos like this before foreign users arrived.
A-NEO-061	NEO	83.31	88.48	5.17	71.07	76.91	5.84	0	0	0	目前估7️⃣1️⃣0️⃣💼邮不包手续费	Currently estimated shipping price is 710 RMB, excluding handling fees.	目前估7️⃣1️⃣0️⃣包邮不包手续费	Currently estimated at 7️⃣1️⃣0️⃣ including shipping but excluding handling fees.	Currently asking ¥710, shipping included; transaction fees are not included.
A-NEO-062	NEO	58.86	93.60	34.73	49.66	65.38	15.71	0	0	0	蹲蹲拼320的	Squatting and fighting for 320	寻找一起拼单、共同分担320元费用的人	Looking for people to share the cost of 320 yuan.	Looking for someone to join a ¥320 group buy with me.
A-NEO-063	NEO	74.84	99.77	24.93	69.96	83.05	13.10	0	100	100	ruby蹲蹲	ruby squatting	等待Ruby	Waiting for Ruby	Waiting for Ruby.
A-NEO-064	NEO	87.44	81.41	-6.03	74.20	66.84	-7.36	0	100	100	新年衣有富贵香！🔍当妮留香珠	May your New Year clothes exude a luxurious fragrance! 🔍 Downy Fragrance Beads	新年衣服有富贵香！搜索当妮留香珠	New Year's clothes with a luxurious fragrance! Search for Downy fragrance beads.	Give your New Year outfit a luxurious scent—search for Downy scent booster beads.
A-NEO-065	NEO	82.43	89.17	6.74	74.11	76.42	2.32	0	0	0	19配 35/1	19 with 35/1	19号可配 35元一份	Available on the 19th, 35 yuan per serving.	No. 19 is available; ¥35 each.
A-NEO-066	NEO	58.94	46.50	-12.44	53.75	58.49	4.74	0	100	100	狼青土松弟弟	Wolf Green Pine Brother	狼青土松公幼犬	Wolf-green pine male puppy	A male Chinese Wolfdog–local Songshi mix.
A-NEO-067	NEO	74.40	93.45	19.05	60.62	76.46	15.84	0	100	100	包姜晓的呀[doge]	Bao Jiangxia's [doge]	肯定是姜晓的呀[doge]	It's definitely Jiang Xiao's! [doge]	Of course it's for Jiang Xiao. [doge]
A-NEO-068	NEO	52.28	90.81	38.53	32.05	73.63	41.58	0	0	0	借楼蹲！！！	I'm just using this thread to post!	借用评论区寻找！！！	I'll try to find it in the comments section!	Borrowing the comments—looking for this!!!
A-NEO-069	NEO	83.81	98.09	14.28	75.68	76.41	0.73	0	100	100	我！要！原！图！关啦	I want the original image! (Closed)	我！要！原！图！已经关注你了	I want the original image! I've already followed you.	I! Want! The! Original! Image! I've followed you.
A-NEO-070	NEO	87.15	97.82	10.67	84.21	82.52	-1.69	0	100	100	蹲一下🐍	Squat down 🐍	在这里等待一下🐍	Wait here for a bit 🐍	Waiting here for a bit 🐍
A-NEO-071	NEO	99.31	100.00	0.69	53.76	65.29	11.52	100	100	0	蹲反馈。甜不甜	Looking forward to feedback. Is it sweet?	等待反馈。甜不甜	Awaiting feedback. Is it sweet?	Waiting for feedback. Is it sweet?
A-NEO-072	NEO	66.33	96.23	29.90	78.25	77.62	-0.63	0	0	0	什么刀子都有[doge]	They have all kinds of knives. [doge]	什么让人难过的情节都有[doge]	It has all sorts of sad scenes [doge]	It has every kind of heartbreaking twist [doge].
A-NEO-073	NEO	98.90	100.00	1.10	86.06	85.42	-0.64	100	100	0	笑爆了	I laughed so hard!	太好笑了	That's hilarious!	That's hilarious.
