uid	category	xcomet_noisy	xcomet_clean	xcomet_d	kiwi_noisy	kiwi_clean	kiwi_d	nta_noisy	nta_clean	nta_d	src_noisy	hyp_noisy	src_clean	hyp_clean	ref_en
A-HOM-011	HOM	77.19	83.60	6.42	30.78	58.45	27.67	100	100	0	啊啊啊啊啊豆儿康康我	Ahhhhh Dou'er look at me	啊啊啊啊啊豆儿看看我	Aaaaaah Dou'er, look at me!	Dou'er, take a look at me!!!
A-HOM-012	HOM	89.24	97.26	8.02	55.61	83.85	28.24	100	100	0	蟹蟹宝宝夸奖	Thank you for the compliment, little one.	谢谢宝宝夸奖	Thank you for the compliment, sweetheart.	Thanks, babe, for the compliment.
A-HOM-013	HOM	86.15	100.00	13.85	83.61	85.85	2.24	0	100	100	啊！谢谢劳斯！	Ah! Thank you, Laus!	啊！谢谢老师！	Ah! Thank you, teacher!	Ah, thank you, teacher!
A-HOM-014	HOM	73.57	72.83	-0.74	50.44	57.07	6.63	100	100	0	大鸡毛（大金毛）	Big Chicken Feather (Big Golden Retriever)	大金毛（大金毛）	Golden Retriever (Golden Retriever)	A big golden retriever (a big golden retriever).
A-HOM-015	HOM	98.51	99.88	1.37	82.43	84.90	2.47	0	0	0	每个月不用给chatgpt交20刀了	No need to pay $20 a month for ChatGPT anymore.	每个月不用给chatgpt交20美元了	No need to pay $20 a month for ChatGPT anymore.	Now I don’t have to pay ChatGPT $20 a month.
A-HOM-017	HOM	86.52	99.70	13.18	83.83	77.47	-6.36	0	100	100	这就是史	This is history.	这就是屎	This is shit.	This is literally shit.
A-NEO-253	NEO	93.04	93.02	-0.03	66.74	64.91	-1.83	100	100	0	知道为什么他父母接受他是0还配合拍视频吗 原因竟是...	Do you know why his parents accepted that he's a bottom and even cooperated in filming the video? The reason is actually...	知道为什么他父母接受他是受还配合拍视频吗 原因竟是...	Do you know why his parents accepted that he's a bottom and even cooperated in filming the video? The reason is actually...	Do you know why his parents accept that he’s a bottom and even cooperate in making videos? The reason turns out to be...
A-HOM-019	HOM	81.11	81.50	0.39	74.44	75.33	0.89	100	100	0	固体香薰挂！！有7.8个香味都好特别 不是那种浓郁型的，挂在衣柜里淡淡的香灰常舒心！每次来小韩都要囤一堆！！！！	Solid fragrance hangers!! There are 7 or 8 scents, all very unique—not the strong type. Hanging them in the wardrobe gives off a light, subtle fragrance that’s so comforting! Every time I come to Korea, I stock up on a bunch!!!!	固体香薰挂！！有7.8个香味都好特别 不是那种浓郁型的，挂在衣柜里淡淡的香非常舒心！每次来小韩都要囤一堆！！！！	Solid fragrance hangers!! There are 7 or 8 scents, all very unique—not the strong type. Hanging them in the wardrobe gives a light, soothing fragrance! Every time I come to Korea, I stock up on a bunch!!!!	Solid fragrance hangers!! There are seven or eight scents, and every one is so unique. They’re not overpowering; hanging one in the wardrobe leaves a soft scent that feels incredibly soothing! I stock up on a bunch every time I visit Xiao Han!!!!
A-PYA-001	PYA	88.06	90.06	2.00	64.15	73.46	9.31	100	100	0	小窗口dd你吧	I'll DM you in a small window.	小窗口联系你吧	I'll contact you via the small window.	I'll DM you.
A-PYA-002	PYA	54.37	87.35	32.98	77.03	82.21	5.18	0	0	0	350 q安	350 qAn	350 QQ安卓区	350 QQ Android Zone	Offering ¥350 on the QQ Android server.
A-PYA-003	PYA	97.82	98.78	0.96	85.22	87.49	2.27	0	0	0	我喜欢你 CPDD	I like you, CPDD.	我喜欢你 想和你谈恋爱	I like you and want to be in a relationship with you.	I like you—want to date?
A-PYA-004	PYA	86.81	96.58	9.77	77.98	79.94	1.97	0	0	0	好可爱cpdd...	So cute, cpdd...	好可爱想找对象...	So cute, I want to find a partner...	So cute—looking for someone to date...
A-PYA-005	PYA	93.81	94.41	0.60	63.65	76.19	12.54	100	100	0	Chuan搭🔴⚪️红白配	Chuan is wearing a red and white outfit.	穿搭🔴⚪️红白配	Outfit 🔴⚪️ red and white pairing	Outfit 🔴⚪️ red and white.
A-PYA-006	PYA	86.25	96.88	10.63	82.47	77.21	-5.27	100	100	0	xhs是得加个翻译功能了	xhs really needs to add a translation feature.	小红书是得加个翻译功能了	Xiaohongshu really needs to add a translation feature.	Xiaohongshu really needs to add a translation feature.
A-PYA-007	PYA	91.56	91.90	0.34	66.00	65.66	-0.34	100	100	0	愿逆风如解意，蛇年多挣RMB	May the headwinds be gentle and understanding, and may the Year of the Snake bring plenty of RMB.	愿逆风如解意，蛇年多挣人民币	May the headwinds be gentle and understanding, and may the Year of the Snake bring plenty of RMB.	May even the headwinds understand your wishes, and may you make lots of RMB in the Year of the Snake.
A-PYA-008	PYA	75.53	60.43	-15.10	72.77	65.49	-7.28	100	0	-100	说 WOC 和 NB 欢迎来中国旅游和交朋友	Saying WOC and NB, welcome to China for travel and making friends.	说 我操 和 NB 欢迎来中国旅游和交朋友	"Saying ""fuck"" and ""NB"" — welcome to China for travel and making friends."	Just say “holy crap” and “awesome.” Welcome to China—come travel and make friends!
A-PYA-009	PYA	65.50	59.68	-5.82	55.68	45.70	-9.97	0	100	100	还是得看对口白话 对口白话兄弟yyds	Still gotta watch duikou baihua—duikou baihua bros are the absolute best.	还是得看对口白话 对口白话兄弟永远的神	Still gotta watch duet crosstalk—brothers in duet crosstalk are forever the GOATs.	You’ve got to watch Duikou Baihua. The Duikou Baihua guys are the GOAT.
A-PYA-010	PYA	97.99	98.01	0.02	77.00	78.83	1.83	0	0	0	一打开小红书发现变成国际版le	As soon as I opened Xiaohongshu, I found it had turned into the international version.	一打开小红书发现变成国际版了	As soon as I opened Xiaohongshu, I found it had turned into the international version.	I opened Xiaohongshu and found it had turned into an international app.
A-PYA-011	PYA	80.18	84.28	4.10	55.62	68.56	12.94	100	100	0	💙15w左右女生建议入手的BBA二手车	💙 Recommended BBA used cars for women around 150,000 RMB	💙15万左右女生建议入手的BBA二手车	💙 Recommended BBA used cars for women around 150,000 RMB	💙 Recommended used BBA cars for women with a budget of around ¥150,000.
A-PYA-012	PYA	85.83	93.12	7.30	66.13	74.73	8.60	100	100	0	上次还有人说瘦的是P的 搞不懂根本搞不懂	Last time, someone even said the thin one was photoshopped. I just don't get it, I really don't get it.	上次还有人说瘦的是修图的 搞不懂根本搞不懂	Last time, someone even said the slim version was photoshopped—I just don't get it, I really don't get it.	Last time someone even said the slim look was photoshopped. I don’t get it—seriously, I just don’t.
A-NEO-001	NEO	77.10	92.45	15.35	55.05	67.64	12.59	0	0	0	中中中哦[doge]	Middle middle middle oh [doge]	好好好哦[doge]	Alright, alright, okay [doge]	Okay, okay, okay [doge].
A-NEO-002	NEO	91.17	99.17	8.00	71.46	83.81	12.34	100	0	-100	噗哈哈哈还是你6666	Hahaha, you're still the awesome one, 6666!	噗哈哈哈还是你最厉害	Hahaha, you're still the best.	Pfft, hahaha—you're still the best!
A-NEO-003	NEO	91.92	84.50	-7.42	65.92	77.97	12.05	0	100	100	想到他们的“快乐水”	"Thinking of their ""happy water"""	想到他们的“可乐”	"Thinking of their ""cola"""	Thinking about their so-called “happy water”—Coke.
A-NEO-004	NEO	47.18	56.88	9.70	40.83	37.49	-3.34	0	0	0	来了中中中	Here comes the middle school student.	来了好好好	Here comes the good, good, good.	I'm here—okay, okay, okay!
A-NEO-005	NEO	89.25	86.38	-2.87	56.31	75.45	19.15	0	0	0	割肉？22年1.1买的，1.7算割肉吗	Selling at a loss? I bought it at 1.1 in January '22—does selling at 1.7 count as taking a loss?	亏本卖出？22年1.1买的，1.7算亏本卖出吗	Selling at a loss? Bought at 1.1 on January 22, is selling at 1.7 considered selling at a loss?	Selling at a loss? I bought it for 1.1 in 2022; does selling at 1.7 really count as taking a loss?
A-NEO-006	NEO	68.79	82.51	13.71	48.93	62.97	14.04	0	100	100	不在鱼上了吗	Not on the fish anymore?	不在闲鱼上了吗	Are you no longer on Xianyu?	Aren't you selling it on Xianyu anymore?
A-NEO-007	NEO	71.77	94.63	22.86	82.36	81.75	-0.61	0	0	0	巴拉巴拉说的啥	What is Balabala saying?	说了这么多，到底在说什么	After all that, what exactly are we talking about?	After all that rambling, what are you even talking about?
A-NEO-008	NEO	84.36	99.96	15.61	53.32	80.18	26.85	0	0	0	这是老广啊	This is so typical of a Cantonese person.	这是广东本地人啊	This is a local from Guangdong.	That's a true Guangdong local.
A-NEO-009	NEO	49.16	87.11	37.95	47.88	62.42	14.53	0	100	100	交?已关[doge]	Paid? Already taken care of [doge]	互相关注?已经关注[doge]	Mutual follow? Already following [doge]	Want to be mutuals? I have already followed you. [doge]
A-NEO-010	NEO	76.58	93.53	16.95	53.51	82.04	28.53	100	0	-100	多的不说，给我中中中	Without further ado, let me win, win, win!	多的不说，希望我能中奖	Without further ado, I hope I can win the prize.	Enough talk—hope I win!
A-NEO-011	NEO	67.36	89.36	22.00	61.96	76.53	14.58	0	0	0	五！老！师！我！想！你！了！	Five! Old! Teacher! I! Miss! You!	五条悟老师我！想！你！了！	Teacher Gojo Satoru, I! MISS! YOU!	Gojo-sensei! I miss you!
A-NEO-012	NEO	88.89	90.35	1.46	72.26	77.44	5.18	100	0	-100	杭州现货，价格美丽	Hangzhou spot, attractive price	杭州现货，价格很划算	Hangzhou in stock, very competitive price.	In stock in Hangzhou at a great price.
A-NEO-013	NEO	72.39	68.65	-3.74	69.06	75.11	6.05	0	0	0	318走🐟（24/6生产日期）	318 Go Fish (production date 24/6)	318通过闲鱼交易（24/6生产日期）	318 traded via Xianyu (production date: 24/6)	¥318 via Xianyu (manufactured in June 2024).
A-NEO-014	NEO	74.30	95.60	21.29	68.12	76.92	8.80	0	100	100	蹲了很久[doge]	Squatted for a long time [doge]	等了很久[doge]	Waited for a long time [doge]	I've been waiting a long time [doge].
A-NEO-015	NEO	73.36	97.70	24.35	63.43	81.56	18.13	0	100	100	蹲蹲哈哈	Squat squat haha	在这里等候哈哈	Waiting here, haha.	Waiting, waiting, haha.
A-NEO-016	NEO	86.94	82.28	-4.66	49.68	60.79	11.11	0	100	100	3.0下配套的限时常驻自选池子呀	The limited-time permanent character selection banner in version 3.0.	3.0下半期配套的限时常驻自选卡池呀	The limited-time permanent selector banner accompanying the second half of version 3.0.	It’s the limited-time permanent-character selector banner that comes with the second half of Version 3.0.
A-NEO-017	NEO	61.47	59.86	-1.61	65.59	71.95	6.36	0	100	100	体育西路，珠江新城可带，3号线都可以带	Tiyu Xilu, Zhujiang New Town can be brought along, all stations on Line 3 can be brought along.	体育西路，珠江新城可交付，3号线都可以交付	Tiyu Xilu and Zhujiang New Town can be delivered, and all stations on Line 3 can be delivered.	I can meet at Tiyu Xilu, Zhujiang New Town, or anywhere along Guangzhou Metro Line 3.
A-NEO-018	NEO	82.76	81.04	-1.72	50.92	74.29	23.37	0	0	0	老六，666	Lao Liu, you're awesome!	出其不意的人，太厉害了	People who catch others off guard are truly formidable.	You little schemer—well played!
A-NEO-019	NEO	68.57	67.86	-0.71	45.05	54.87	9.83	0	100	100	直接多少，🐟跳转不了	How much directly, 🐟 can't jump.	直接多少，闲鱼跳转不了	How much is it directly? I can't redirect to Xianyu.	How much for it directly? I can’t open the Xianyu link.
A-NEO-020	NEO	56.31	95.08	38.77	42.40	73.96	31.56	0	100	100	这个❤️是🐴扁	This ❤️ was flattened by a 🐴.	这个点赞是骗来的	This like was obtained by deception.	That like was obtained by tricking people.
A-NEO-021	NEO	58.35	91.68	33.33	67.69	77.55	9.86	0	100	100	重庆，九龙坡蹲	Chongqing, Jiulongpo squatting	重庆，九龙坡寻找本地卖家	Chongqing, Jiulongpo looking for local sellers	Looking for a local seller in Jiulongpo, Chongqing.
A-NEO-022	NEO	94.30	92.76	-1.54	80.05	77.99	-2.06	0	0	0	宝宝黄色毛衣有链接吗	Do you have a link for the baby's yellow sweater?	宝贝黄色毛衣有链接吗	Do you have a link for the baby yellow sweater?	Babe, do you have a link to the yellow sweater?
A-NEO-023	NEO	93.09	95.32	2.23	51.50	80.52	29.02	0	0	0	耳朵动起来好可爱啊QQ弹弹	The way the ears move is so cute—so bouncy and squishy!	耳朵动起来好可爱啊柔软又有弹性	The way the ears move is so cute—soft and springy!	The way its ears wiggle is so cute—they look soft and bouncy.
A-NEO-024	NEO	63.13	71.43	8.30	53.22	73.69	20.48	0	100	100	许愿温迪伴生金温迪宝宝保佑我	May the companion gold Venti baby bless me, as I make this wish to Venti.	希望抽到温迪和他的专属武器温迪宝宝保佑我	Hoping to pull Venti and his signature weapon—Venti baby, bless me!	Manifesting Venti and his signature weapon—Venti, please bless my pulls!
A-NEO-025	NEO	87.58	94.90	7.33	59.53	68.21	8.69	0	0	0	无盒200出	Without box, 200 out.	无盒200出售	$200 without box	No original box; selling for ¥200.
A-NEO-026	NEO	89.63	98.00	8.37	81.74	85.66	3.92	0	0	0	接出血停止，积血消失，宝宝健康平安出生。	The bleeding stopped, the accumulated blood disappeared, and the baby was born healthy and safe.	希望出血停止，积血消失，宝宝健康平安出生。	I hope the bleeding stops, the accumulated blood disappears, and the baby is born healthy and safe.	Praying that the bleeding stops, the hematoma disappears, and the baby is born safe and healthy.
A-NEO-027	NEO	62.10	73.19	11.09	68.87	72.18	3.32	100	100	0	卡皮巴拉土豆豚12星座插画头像表情包原创	Capybara Potato Guinea Pig 12 Zodiac Illustration Avatar Sticker Pack Original	卡皮巴拉12星座插画头像表情包原创	Capybara 12 Zodiac Illustration Avatar Sticker Pack Original	Original capybara zodiac illustrations for profile pictures and stickers.
A-NEO-028	NEO	77.15	98.63	21.49	61.72	79.84	18.12	0	100	100	台州本地蹲蹲	Taizhou local squatting	台州寻找本地卖家	Looking for local sellers in Taizhou	Looking for a local seller in Taizhou.
A-NEO-029	NEO	93.06	96.61	3.55	67.45	82.21	14.75	0	0	0	已私，求图，谢谢	Private message sent, requesting the image, thank you.	已经发私信了，想要图片，谢谢	I've sent a private message, I'd like the picture, thank you.	I've sent you a DM. Could I get the picture? Thanks.
A-NEO-030	NEO	88.73	81.50	-7.23	44.88	66.67	21.80	100	100	0	滴我滴我[doge]	DM me DM me [doge]	私信我私信我[doge]	DM me, DM me [doge]	DM me, DM me. [doge]
A-NEO-031	NEO	93.69	92.52	-1.17	59.76	82.06	22.30	0	0	0	！！！！同担啊！！！！！	！！！！We share the same bias!!!!!	！！！！喜欢同一个偶像的人啊！！！！！	!!!!! People who like the same idol!!!!!	We’re fans of the same idol!!!!!
A-NEO-032	NEO	86.27	88.13	1.86	53.99	58.74	4.75	0	0	0	雀魂 和 for the king+1	Mahjong Soul - Ron for the King +1	雀魂 和 for the king，我也是	Mahjong Soul: I'm also playing for the king.	Mahjong Soul and For the King—same here!
A-NEO-033	NEO	81.75	95.03	13.27	73.14	79.54	6.40	0	0	0	人不开心，也要咪哄	Even when people are unhappy, they still need to be coaxed into smiling.	人不开心，也要让猫咪哄	Even when people are unhappy, they still need their cats to cheer them up.	Even when you're feeling down, let a cat cheer you up.
A-NEO-034	NEO	81.17	96.97	15.80	63.48	80.27	16.79	0	100	100	➕吗宝宝	➕? Baby	互相加好友吗宝宝	Want to add each other as friends, baby?	Babe, want to add each other as friends?
A-NEO-035	NEO	85.50	97.47	11.96	71.53	79.71	8.17	0	100	100	蹲蹲，南南新年快乐	Squat squat, Happy New Year, Nannan.	在这里等待，南南新年快乐	Waiting here, Happy New Year, Nannan.	Waiting here. Happy New Year, Nannan!
A-NEO-036	NEO	92.96	97.39	4.44	76.46	81.13	4.67	0	100	100	蹲蹲，好可爱啊	Crouching down, so adorable!	在这里等待，好可爱啊	Waiting here, so cute.	Waiting here—this is so cute!
A-NEO-037	NEO	99.07	94.27	-4.80	83.08	83.25	0.17	100	0	-100	我去，这个帅啊	Damn, this is so cool!	天啊，这个帅啊	Oh my god, this is so handsome.	Whoa, this is so cool!
A-NEO-038	NEO	74.05	98.53	24.49	45.62	85.36	39.75	0	0	0	你是手控吗？	Are you into hands?	你是特别喜欢好看的手的人吗？	Are you someone who is particularly fond of beautiful hands?	Are you really into attractive hands?
A-NEO-039	NEO	87.98	96.55	8.57	45.45	82.34	36.89	0	0	0	卷成这样了	It's gotten this competitive.	竞争已经这么激烈了	The competition is already this fierce.	Has the competition really gotten this intense?
A-NEO-040	NEO	32.53	68.29	35.77	52.81	68.55	15.74	0	0	0	宝接昼吗	Are you available for a daytime session?	宝贝接受夏以昼相关的委托吗	Does Baby accept commissions related to Xia Yizhou?	Babe, do you take commissions for Caleb from Love and Deepspace?
A-NEO-041	NEO	90.18	96.07	5.89	85.76	83.15	-2.61	0	100	100	老师我也想要你	Teacher, I want you too.	卖家我也想要这个商品	Seller, I also want this item.	I want one too, please.
A-NEO-042	NEO	85.26	98.88	13.62	64.30	83.15	18.84	0	0	0	第二捏~欢迎欢迎	Second pinch~ Welcome, welcome.	我是第二个~欢迎欢迎	I'm the second one~ Welcome, welcome!	I'm second—welcome, welcome!
A-NEO-043	NEO	56.76	96.25	39.48	59.38	83.33	23.95	0	100	100	敦门永恒！	Eternal Dunmen!	永远支持蒋敦豪！	Always support Jiang Dunhao!	Team Jiang Dunhao forever!
A-NEO-044	NEO	62.12	91.96	29.83	56.91	85.01	28.11	0	100	100	瓜哥三分爆头	Guago headshot with a three-pointer.	卡梅隆·安东尼投进了一记关键三分球	Carmelo Anthony hit a crucial three-pointer.	Melo drills a three-pointer!
A-NEO-045	NEO	80.14	82.72	2.58	58.37	75.20	16.83	100	100	0	蹲蹲第一个羊羔毛外套的链接	Looking for the link to the first lamb wool coat.	等待第一个羊羔毛外套的链接	Waiting for the link to the first lamb wool coat.	Waiting for the link to the first shearling jacket.
A-NEO-046	NEO	50.09	41.33	-8.76	38.98	77.14	38.16	0	100	100	接接接 借你吉言	Fingers crossed, fingers crossed, fingers crossed—thanks for the good vibes!	我接受这份祝福 借你吉言	I accept this blessing, and I’ll take your kind words as a good omen.	Claiming it, claiming it, claiming it—thanks for the good wishes.
A-NEO-047	NEO	75.39	85.35	9.96	66.66	70.24	3.58	0	0	0	瑶瑶公主，蹲蹲蹲蹲	Princess Yaoyao, squat squat squat squat.	瑶瑶公主，一直在寻找	Princess Yaoyao, always searching.	Still waiting for Princess Yaoyao.
A-NEO-048	NEO	72.80	83.76	10.95	46.31	54.91	8.60	0	0	0	啊呀蹲蹲现代狼尾张邈	Ah, the modern wolf-tail hairstyle of squatting Zhang Miao.	啊呀寻找现代狼尾张邈	Ah, searching for the modern wolf tail Zhang Miao	Ah, waiting for modern wolf-cut Zhang Miao.
A-NEO-049	NEO	97.56	90.87	-6.69	74.92	73.47	-1.45	100	0	-100	楼主的意思是“这就是他想来的地方”	"The OP means, ""This is the place he wanted to come to."""	发帖人的意思是“这就是他想来的地方”	"The poster means ""This is the place he wanted to come to."""	The OP means, “This is exactly where he wanted to come.”
A-NEO-050	NEO	76.42	99.79	23.37	69.07	82.20	13.12	100	100	0	05辽宁的	05 Liaoning's	2005年出生，来自辽宁	Born in 2005, from Liaoning.	Born in 2005, from Liaoning.
A-NEO-051	NEO	84.26	87.25	3.00	64.00	77.23	13.22	100	0	-100	番禺 我司招聘前台。真实有效。🉑️滴滴	Panyu: Our company is hiring a receptionist. Genuine and valid. Feel free to DM.	番禺 我司招聘前台。真实有效。可以私信联系	Panyu: Our company is hiring a receptionist. This is genuine and valid. You can contact us via private message.	Our company in Panyu, Guangzhou, is hiring a receptionist. This is a genuine vacancy—DM me if interested.
A-NEO-052	NEO	70.69	98.16	27.47	65.41	84.63	19.23	0	100	100	嘤嘤嘤～～快回来	Whimper whimper whimper~~ Come back soon.	我很难过～～快回来	I'm so sad~~ Come back soon.	I'm so sad~~ Please come back soon.
A-NEO-053	NEO	32.41	82.61	50.20	42.75	68.84	26.09	0	100	100	我我我蹲蹲蹲	Me me me squat squat squat	我我我在这里等待	I, I, I am waiting here.	Me, me, me—waiting, waiting, waiting.
A-NEO-054	NEO	72.76	97.04	24.28	44.55	85.47	40.91	0	0	0	第三个我推	The third one I stan.	第三个我喜欢和支持的角色	The third character I like and support.	The third one is my favorite character.
A-NEO-055	NEO	76.86	96.73	19.87	72.75	84.05	11.29	0	0	0	！蹲蹲！	!Squat squat!	！在这里等待！	!Wait here!	Waiting here!
A-NEO-056	NEO	61.60	94.26	32.66	63.53	79.71	16.19	0	0	0	②没了哦，其他私	② That's all, no more private messages.	第二件没了哦，其他私信咨询	The second one is gone. For others, please inquire via private message.	Item 2 is sold out. DM me about the others.
A-NEO-057	NEO	83.01	87.45	4.44	71.84	78.06	6.22	0	0	0	宝宝羽绒服🔗！	Baby down jacket🔗!	宝宝羽绒服的购买链接！	Link to purchase baby down jackets!	Babe, please send me the link to this down jacket!
A-NEO-058	NEO	80.77	84.07	3.30	70.01	79.51	9.50	0	0	0	看预算，直接r1+r52+大三元最优	Based on the budget, going straight for the R1 + R52 + the holy trinity of lenses is the optimal choice.	看预算，直接r1+r52+三支恒定F2.8光圈的变焦镜头最优	Based on the budget, the optimal choice is directly the R1 + R52 + three constant F2.8 aperture zoom lenses.	It depends on your budget. The best setup is the R1, the R5 Mark II, and the holy trinity of constant-f/2.8 zoom lenses.
A-NEO-059	NEO	62.68	63.41	0.72	52.86	51.11	-1.74	0	100	100	佛山日结禅城张槎30/小时 需要滴滴	Foshan daily payment Chancheng Zhangcha 30/hour, need Didi	佛山日结禅城张槎30/小时 需要私信联系	Foshan daily pay Chancheng Zhangcha 30/hour, DM to contact	Same-day-pay job in Zhangcha, Chancheng District, Foshan: ¥30 per hour. DM if interested.
A-NEO-060	NEO	77.10	76.27	-0.83	70.40	76.01	5.60	100	100	0	老外来之前不给我推这种视频	I never got recommended this kind of video before the foreigner came.	老外来之前不给我推荐这种视频	I wasn't recommended this kind of video before the foreigner came.	The platform never recommended videos like this before foreign users arrived.
A-NEO-061	NEO	74.43	88.37	13.93	66.04	72.88	6.84	0	100	100	目前估7️⃣1️⃣0️⃣💼邮不包手续费	Currently estimated at 7️⃣1️⃣0️⃣💼, shipping not included, handling fee not included.	目前估7️⃣1️⃣0️⃣包邮不包手续费	Currently estimated at 7️⃣1️⃣0️⃣ with free shipping, excluding handling fees.	Currently asking ¥710, shipping included; transaction fees are not included.
A-NEO-062	NEO	47.51	90.88	43.36	46.88	77.58	30.70	0	0	0	蹲蹲拼320的	Squat and piece together 320	寻找一起拼单、共同分担320元费用的人	Looking for someone to split the order and share the 320 yuan cost together.	Looking for someone to join a ¥320 group buy with me.
A-NEO-063	NEO	64.73	99.77	35.04	69.04	83.05	14.01	0	100	100	ruby蹲蹲	Ruby Squat Squat	等待Ruby	Waiting for Ruby	Waiting for Ruby.
A-NEO-064	NEO	61.62	60.39	-1.23	57.17	57.63	0.46	0	100	100	新年衣有富贵香！🔍当妮留香珠	New Year clothes carry a scent of wealth and honor! 🔍 Downy Unstopables	新年衣服有富贵香！搜索当妮留香珠	New Year clothes carry a scent of wealth and honor! Search for Downy Unstopables.	Give your New Year outfit a luxurious scent—search for Downy scent booster beads.
A-NEO-065	NEO	81.03	89.17	8.14	61.70	76.42	14.73	0	0	0	19配 35/1	19-roll 35/1	19号可配 35元一份	Available on the 19th, 35 yuan per serving.	No. 19 is available; ¥35 each.
A-NEO-066	NEO	51.24	54.23	2.98	59.06	45.19	-13.87	0	100	100	狼青土松弟弟	Wolf Blue, Tu Song's younger brother.	狼青土松公幼犬	Wolf Gray Native Song Male Puppy	A male Chinese Wolfdog–local Songshi mix.
A-NEO-067	NEO	73.07	91.16	18.09	42.95	72.71	29.76	0	0	0	包姜晓的呀[doge]	It's for wrapping Jiang Xiao, duh [doge]	肯定是姜晓的呀[doge]	It must be Jiang Xiao's [doge]	Of course it's for Jiang Xiao. [doge]
A-NEO-068	NEO	72.60	93.14	20.54	40.74	65.46	24.72	100	100	0	借楼蹲！！！	Borrowing the thread to squat!!!	借用评论区寻找！！！	Borrowing the comment section to search!!!	Borrowing the comments—looking for this!!!
A-NEO-069	NEO	75.23	96.45	21.23	77.07	75.86	-1.21	0	100	100	我！要！原！图！关啦	I! Want! The! Original! Picture! Turn it off!	我！要！原！图！已经关注你了	I! Want! The! Original! Picture! I've already followed you.	I! Want! The! Original! Image! I've followed you.
A-NEO-070	NEO	88.68	98.38	9.70	80.37	83.59	3.22	0	100	100	蹲一下🐍	Squat down a bit 🐍	在这里等待一下🐍	Wait here for a moment 🐍	Waiting here for a bit 🐍
A-NEO-071	NEO	99.37	100.00	0.63	52.27	65.08	12.81	100	100	0	蹲反馈。甜不甜	Waiting for feedback. Is it sweet?	等待反馈。甜不甜	Waiting for feedback. Is it sweet?	Waiting for feedback. Is it sweet?
A-NEO-072	NEO	59.53	96.90	37.36	79.15	71.88	-7.28	0	100	100	什么刀子都有[doge]	All kinds of knives are available [doge]	什么让人难过的情节都有[doge]	There are all kinds of heartbreaking plots [doge]	It has every kind of heartbreaking twist [doge].
A-NEO-073	NEO	89.07	100.00	10.93	82.77	85.47	2.71	0	100	100	笑爆了	I laughed my head off.	太好笑了	That's hilarious.	That's hilarious.
