uid	category	severity	reasons	src_noisy	hyp_noisy
A-NEO-188	NEO	10.61	xcomet_noisy 89.3 but NTA miss	独居一人食🍓抹茶草莓牛乳和草莓三明治！	Eating alone 🍓 I had matcha-strawberry milk, as well as a strawberry sandwich!
A-NEO-146	NEO	10.44	xcomet_noisy 96.1 but NTA miss	吹爆这四款美食收纳游戏🥳真的太好玩了🤤	I’m absolutely in love with these four food storage game apps 🥳 They’re so much fun to use 🤤
A-MIX-056	MIX	10.29	xcomet_noisy 96.3 but NTA miss	想看看大家的iwatch表盘！	I want to see everyone’s iWatch watch faces!
A-HOM-002	HOM	9.36	xcomet_noisy 88.7 but NTA miss	3Q 祝你新年快乐 🎊🐍	Happy New Year to you in Q3 🎊🐍
A-NEO-130	NEO	9.25	xcomet_noisy 82.3 but NTA miss	血脉觉醒！高颜值高能量水晶手串分享*8📿	Blood Vessel Awakening! High-quality, high-energy crystal bracelets for sharing *8 📿
A-NEO-164	NEO	9.25	xcomet_noisy 90.5 but NTA miss	缅北为什么没有拐卖新加坡和日本人？	Why hasn’t there been any trafficking of Singaporeans and Japanese people from Myanmar?
A-NEO-144	NEO	9.20	xcomet_noisy 91.2 but NTA miss	上海洛杉矶Long haul flight 带娃探险记	A Long-Haul Flight from Shanghai to Los Angeles: An Adventure with Kids
A-NEO-110	NEO	9.19	xcomet_noisy 92.2 but NTA miss	灭火器拿来出来就这样放在地上然后看着那个火继续烧，什么神操作？	The fire extinguisher was just taken out, placed on the ground, and then they watched the fire continue to burn… What kind of “miraculous” action is that?
A-NEO-008	NEO	9.03	xcomet_noisy 98.6 but NTA miss	这是老广啊	This is someone from Guangdong.
A-MIX-010	MIX	8.93	xcomet_noisy 80.4 but NTA miss	主页ep和隐藏	Home page EP and hidden content
A-NEO-207	NEO	8.56	xcomet_noisy 85.0 but NTA miss	🇺🇸留子自制巴斯克大成功！	Ryoko’s homemade Basque dish was a huge success!
A-NEO-061	NEO	8.31	xcomet_noisy 81.7 but NTA miss	目前估7️⃣1️⃣0️⃣💼邮不包手续费	The current estimate is 7️⃣1️⃣0️⃣💼. Shipping costs are not included in this amount.
A-NEO-029	NEO	8.24	xcomet_noisy 83.2 but NTA miss	已私，求图，谢谢	It’s already private; please provide the image. Thank you!
A-HOM-008	HOM	8.05	xcomet_noisy 93.0 but NTA miss	哈雷哈雷，欢迎欢迎热烈欢迎	Hahaha, welcome, welcome, a warm and heartfelt welcome!
A-NEO-071	NEO	7.94	xcomet_noisy 86.3 but NTA miss	蹲反馈。甜不甜	Squat feedback. Is it sweet?
A-NEO-142	NEO	7.49	xcomet_noisy 85.2 but NTA miss	2025年🌟属于春节的氛围感美甲💅	The atmosphere of the Spring Festival in 2025 is reflected in these beautiful nail designs 💅
A-NEO-201	NEO	7.28	xcomet_noisy 97.9 but NTA miss	？ 谁允许你在海洋馆最经典景观只放一半水的	Who gave you the permission to fill only half of the water in the most iconic attraction of the aquarium?
A-MIX-037	MIX	6.97	xcomet_noisy 93.4 but NTA miss	mark一些漂亮的秋冬美甲10.0	Some really beautiful autumn/winter nail designs – 10.0
A-NEO-162	NEO	6.92	xcomet_noisy 84.0 but NTA miss	我的病娇猫，爱得太沉重。	My sickly, obsessive cat… loves so deeply.
A-NEO-049	NEO	6.81	xcomet_noisy 95.7 but NTA miss	楼主的意思是“这就是他想来的地方”	What the poster means is “This is exactly the place he had in mind.”
A-HOM-003	HOM	6.57	xcomet_noisy 90.9 but NTA miss	我的玛雅太美了	My Maya is so beautiful!
A-NEO-034	NEO	6.09	xcomet_noisy 81.2 but NTA miss	➕吗宝宝	➕? Baby
A-NEO-085	NEO	6.02	xcomet_noisy 94.7 but NTA miss	这台词……放到某些作品里也不会有违和感吧	This line of dialogue… wouldn’t feel out of place even in certain works, right?
A-NEO-161	NEO	5.87	xcomet_noisy 95.4 but NTA miss	MBTI各种眼神杀！你能接得住？	All those “killer looks” from the MBTI personality types… Can you handle them?
A-NEO-240	NEO	5.87	xcomet_noisy 86.8 but NTA miss	怎么伦敦地铁也开始上演“春运现场”了，乌泱泱一大片人群！	How come the London Underground is also starting to resemble a scene from the Chinese Spring Festival travel rush, with such a huge crowd of people?!
A-NEO-203	NEO	5.82	xcomet_noisy 85.0 but NTA miss	谁说上海跨年没有仪式感，我给你拉爆	Who says there’s no sense of ceremony during the New Year’s transition in Shanghai? Let me prove you wrong.
A-NEO-168	NEO	5.76	xcomet_noisy 92.0 but NTA miss	老外已经在学习中国话这个事情上 卷起来了	Foreigners have really taken off with learning Chinese language.
A-NEO-169	NEO	5.69	xcomet_noisy 85.2 but NTA miss	🇯🇵 京都美食攻略 不踩雷 😋！	🇯🇵 Kyoto Food Guide: Avoid Mistakes 😋!
A-MIX-009	MIX	5.46	xcomet_noisy 94.7 but NTA miss	le｜我的故事是双女主	My story features two female protagonists.
A-NEO-055	NEO	5.43	xcomet_noisy 86.9 but NTA miss	！蹲蹲！	Squat down!
A-NEO-194	NEO	5.36	xcomet_noisy 94.4 but NTA miss	吉隆坡新晋网红餐厅•不得不试	A newly popular internet-famous restaurant in Kuala Lumpur • Definitely worth trying!
A-MIX-042	MIX	5.34	xcomet_noisy 87.3 but NTA miss	i人在首尔住到了本命酒店！明洞！值哭😭	I finally stayed at my favorite hotel in Seoul! Myeongdong! It’s so worth it 😭
A-NEO-026	NEO	5.05	xcomet_noisy 88.6 but NTA miss	接出血停止，积血消失，宝宝健康平安出生。	The bleeding stopped, the accumulated blood was cleared, and the baby was born healthy and safe.
A-NEO-210	NEO	4.85	xcomet_noisy 82.1 but NTA miss	2024🇹🇭曼谷米其林摘星🌟之旅全攻略	2024 🇹🇭 A comprehensive guide to your Michelin-starred dining experience in Bangkok 🌟
A-NEO-143	NEO	4.80	xcomet_noisy 97.1 but NTA miss	我发现跳舞可以旺自己！！！	I’ve discovered that dancing can really boost my energy and mood!!!
A-NEO-243	NEO	4.63	xcomet_noisy 89.9 but NTA miss	约好在莱山上海滩附近贸易，当打开酒盖后，整个人麻了。怎么办？	We agreed to trade near the Laishan Shanghai Beach. But as soon as I opened the bottle of wine, I felt completely numb all over. What should I do?
A-NEO-023	NEO	4.42	xcomet_noisy 82.9 but NTA miss	耳朵动起来好可爱啊QQ弹弹	The ears moving around are so cute! QQ Tiantian
A-NEO-022	NEO	4.30	xcomet_noisy 81.2 but NTA miss	宝宝黄色毛衣有链接吗	Does the baby’s yellow sweater have a link (to purchase it)?
A-NEO-086	NEO	4.18	xcomet_noisy 86.1 but NTA miss	我可以用左脚踩右脚，再用右脚踩左脚，一直踩到天空！	I can step on my right foot with my left foot, and then step on my left foot with my right foot, and keep doing this all the way up to the sky!
A-NEO-035	NEO	4.11	xcomet_noisy 88.7 but NTA miss	蹲蹲，南南新年快乐	Sit down, Nannan. Happy New Year!
A-NEO-092	NEO	3.87	xcomet_noisy 88.4 but NTA miss	这本书在中国也是爆火，我也读完了。[ #飞吻R ]	This book also became a huge hit in China, and I have finished reading it as well. [ #KissR ]
A-NEO-189	NEO	3.47	xcomet_noisy 88.0 but NTA miss	哥哥上线后，一登陆两眼一黑……	As soon as my brother logged in, he went completely black-eyed (i.e., he fainted or lost consciousness immediately after logging in)...
A-NEO-252	NEO	3.33	xcomet_noisy 93.8 but NTA miss	这是哪套啊，怎么从未见过 这是又被偷跑了？	Which set is this? Why have I never seen it before? Has it been stolen again?
A-NEO-126	NEO	3.18	xcomet_noisy 98.4 but NTA miss	大连最适合浪费生命的地方……	Dalian is the perfect place to waste one’s life…
A-NEO-173	NEO	3.14	xcomet_noisy 91.2 but NTA miss	桂林📍景点避坑｜去桂林前一定要看哦‼	Guilin 📍 Tips to avoid common mistakes when visiting attractions | Make sure to read this before you go to Guilin!
A-NEO-100	NEO	3.03	xcomet_noisy 80.6 but NTA miss	我们信奉相同的教义；这里有个花哨的名字：万物有灵论者。我喜欢它😍 漂亮。新年快乐。牛逼！保重	We believe in the same teachings; here’s a fancy name for it: Animist. I like it 😍 It’s beautiful. Happy New Year! Great job! Take care.
A-NEO-196	NEO	3.02	xcomet_noisy 94.7 but NTA miss	🇬🇧伦敦好吃的漂亮饭	🇬🇧Delicious and beautiful meals in London
A-MIX-047	MIX	2.94	xcomet_noisy 90.1 but NTA miss	台北｜I人天堂有switch 跟按摩椅的高級貓咖	Taipei | A premium cat cafe with Switch consoles and massage chairs – a true paradise for gamers
A-NEO-127	NEO	2.84	xcomet_noisy 91.3 but NTA miss	巴塞罗那🇪🇸打折村出行指南	Barcelona 🇪🇸 Discount Village Travel Guide
A-NEO-019	NEO	2.76	xcomet_noisy 84.2 but NTA miss	直接多少，🐟跳转不了	How much exactly? The 🐟 link doesn’t work (it doesn’t take you to the desired page).
A-NEO-149	NEO	2.75	xcomet_noisy 91.7 but NTA miss	曼谷外卖别把我好吃晕了…	Don’t overwhelm me with all the delicious Bangkok takeaway options…
A-NEO-003	NEO	2.74	xcomet_noisy 92.3 but NTA miss	想到他们的“快乐水”	Thinking about their “Happy Water”
A-MIX-054	MIX	2.72	xcomet_noisy 93.0 but NTA miss	75折买lulu真的不用找代购！	There’s really no need to use a proxy service to buy Lulu products at a 25% discount!
A-NEO-104	NEO	2.43	xcomet_noisy 97.1 but NTA miss	导航有的时候真的太坑了，没开过真的会很害怕	Navigation can be really frustrating at times; it’s really scary if you’ve never used it before.
A-NEO-132	NEO	2.30	xcomet_noisy 93.1 but NTA miss	零基础乍到书法新手村 我什么时候可以大成	As a complete beginner with no prior knowledge, I just arrived in the “Calligraphy Novices’ Village.” When will I be able to achieve great success in calligraphy?
A-PYA-010	PYA	2.22	xcomet_noisy 82.1 but NTA miss	一打开小红书发现变成国际版le	As soon as I opened REDnote, I realized it had been changed to the international version.
A-MIX-036	MIX	2.20	xcomet_noisy 98.9 but NTA miss	🇺🇸🍽️｜纽约最适合date的餐厅出现了❗️	🇺🇸🍽️ | The best restaurant in New York for dating has been found❗️
A-NEO-107	NEO	2.03	xcomet_noisy 87.5 but NTA miss	原版在主页这条视频的上一条，淡淡人机感也是被姚润昊拿捏了	The original version is right above this video on the homepage, and the subtle sense of human-computer interaction has also been perfectly captured by Yao Runhao.
A-NEO-140	NEO	2.01	xcomet_noisy 89.0 but NTA miss	这种健身又健脑的地方真的是牛马周末顶配	This place that offers both fitness and brain-boosting activities is truly the ultimate choice for a weekend getaway.
A-NEO-001	NEO	1.96	xcomet_noisy 94.7 but NTA miss	中中中哦[doge]	Oh my goodness [doge]
A-HOM-005	HOM	1.92	xcomet_noisy 91.2 but NTA miss	➗25家政 15洗衣  10洗车	➗25 Housekeeping services; 15 Laundry services; 10 Car washing services
A-NEO-073	NEO	1.88	xcomet_noisy 96.0 but NTA miss	笑爆了	I laughed my ass off!
A-MIX-030	MIX	1.73	xcomet_noisy 98.0 but NTA miss	可以做天文介紹的視頻，或是 #ufo外星人 相關的視頻	There could be videos that provide an introduction to astronomy, or videos related to #UFOs (unidentified flying objects) and extraterrestrial beings.
A-NEO-193	NEO	1.59	xcomet_noisy 93.5 but NTA miss	全国首家｜Kangaroo🦘落地杭州！！！	The first of its kind in the country | The Kangaroo🦘 has arrived in Hangzhou!!!
A-NEO-241	NEO	1.50	xcomet_noisy 94.3 but NTA miss	姐妹们帮我看看这是本人还是网图	Sisters, please help me figure out whether this is a photo of me or just an image found online.
A-NEO-191	NEO	1.49	xcomet_noisy 95.2 but NTA miss	泉州探店｜好評多多的韓國料理店	Quanzhou Restaurant Review | A highly praised Korean restaurant
A-NEO-183	NEO	1.47	xcomet_noisy 99.1 but NTA miss	🇲🇾产品也可以火到中国！🔥	Products from 🇲🇾 can also become super popular in China! 🔥
A-NEO-057	NEO	1.46	xcomet_noisy 85.3 but NTA miss	宝宝羽绒服🔗！	Baby down jacket 🔗!
A-NEO-209	NEO	1.36	xcomet_noisy 85.6 but NTA miss	在福州！找到了千与千寻同款汤屋！！	In Fuzhou! We found the same type of hot pot restaurant as the one in “Spirited Away”!!
A-NEO-119	NEO	1.33	xcomet_noisy 92.5 but NTA miss	🔥这个神器有点东西啊❗️	🔥 This artifact is really something! 😮
A-NEO-171	NEO	1.23	xcomet_noisy 91.5 but NTA miss	‼️日本大阪USJ环球影城大攻略	⇣ A Comprehensive Guide to USJ Universal Studios in Osaka, Japan
A-NEO-037	NEO	1.13	xcomet_noisy 92.5 but NTA miss	我去，这个帅啊	Oh my, he’s so handsome!
A-NEO-070	NEO	1.02	xcomet_noisy 96.8 but NTA miss	蹲一下🐍	Crouch down, please 🐍
A-NEO-192	NEO	0.90	xcomet_noisy 93.8 but NTA miss	深圳｜夏日解压好去处☀，6大室内运动馆推荐	Shenzhen | Great places to relax in the summer☀, 6 recommendations for indoor sports venues
A-NEO-181	NEO	0.79	xcomet_noisy 98.4 but NTA miss	Costco 是懂华人节日需求的	Costco understands the needs of Chinese people during their festivals.
A-HOM-015	HOM	0.73	xcomet_noisy 96.5 but NTA miss	每个月不用给chatgpt交20刀了	You don’t have to pay $20 to ChatGPT every month anymore.
A-NEO-166	NEO	0.69	xcomet_noisy 92.2 but NTA miss	晒出你在tiktok🇺🇸看到最好笑的抽象帖！🤣	Show me the funniest abstract posts you’ve seen on TikTok 🇺🇸! 🤣
A-HOM-007	HOM	0.53	xcomet_noisy 91.1 but NTA miss	似吧我不拦你	Sure, I won’t stop you.
A-NEO-115	NEO	0.52	xcomet_noisy 89.3 but NTA miss	🖤暗黑系甜酷风系列美甲，一出手就哇塞住！	🖤 A dark, cool and stylish nail art design that will definitely leave everyone in awe the moment you show it off!
A-PYA-003	PYA	0.34	xcomet_noisy 96.9 but NTA miss	我喜欢你 CPDD	I like you, CPDD
A-NEO-054	NEO	0.26	xcomet_noisy 94.5 but NTA miss	第三个我推	The third one I recommend
A-NEO-177	NEO	0.25	xcomet_noisy 89.5 but NTA miss	国内有没有商家能做这个饼干的平替啊！！！！	Are there any domestic merchants that can offer a substitute for this type of biscuit???
A-MIX-018	MIX	0.19	xcomet_noisy 89.0 but NTA miss	𝙡𝙞𝙫𝙚清清爽爽的幸福瞬间🐚🌾🍄‍🟫	A refreshing, happy moment 🐚🌾🍄‍🟫
