uid	category	severity	reasons	src_noisy	hyp_noisy
A-NEO-001	NEO	32.80	xcomet/kiwi Δ disagree by 32.8; xcomet_noisy 90.4 but NTA miss	中中中哦[doge]	中中中[doge]
A-NEO-065	NEO	32.32	xcomet/kiwi Δ disagree by 32.3	19配 35/1	19配 35/1 - 19配 35/1
A-NEO-005	NEO	32.19	xcomet/kiwi Δ disagree by 32.2	割肉？22年1.1买的，1.7算割肉吗	Cut meat? 22 year 1.1 bought, 1.7 is cut meat?
A-NEO-046	NEO	30.85	xcomet/kiwi Δ disagree by 30.9	接接接 借你吉言	借你吉言
A-HOM-009	HOM	30.40	xcomet/kiwi Δ disagree by 30.4	国际大厦比	The International Building is taller.
A-NEO-187	NEO	29.44	xcomet/kiwi Δ disagree by 29.4	敢不敢，晒一晒你的人中比例	Can you show me your percentage?
A-NEO-035	NEO	29.17	xcomet/kiwi Δ disagree by 29.2; xcomet_noisy 93.5 but NTA miss	蹲蹲，南南新年快乐	新年快乐!
A-NEO-044	NEO	28.84	xcomet/kiwi Δ disagree by 28.8	瓜哥三分爆头	瓜哥三分爆头
A-NEO-018	NEO	28.75	xcomet/kiwi Δ disagree by 28.8	老六，666	老六,666
A-NEO-020	NEO	28.55	xcomet/kiwi Δ disagree by 28.6	这个❤️是🐴扁	This ❤️ is a horse.
A-NEO-090	NEO	28.06	xcomet/kiwi Δ disagree by 28.1; xcomet_noisy 82.7 but NTA miss	永远抄底	永远抄底
A-MIX-062	MIX	26.96	xcomet/kiwi Δ disagree by 27.0	cursh微叫seven，怎么取名🤔	How did you name the cursh?
A-NEO-063	NEO	26.63	xcomet/kiwi Δ disagree by 26.6; xcomet_noisy 85.1 but NTA miss	ruby蹲蹲	Ruby 蹲
A-NEO-154	NEO	25.71	xcomet/kiwi Δ disagree by 25.7	春节倒计时🧨浅浅期待一下今年的年夜饭吧🧧	春节倒计时码头浅浅期待一下今年的年夜饭吧
A-NEO-148	NEO	25.61	xcomet/kiwi Δ disagree by 25.6	老夫子周边🥹	老夫子周边的美食
A-MIX-027	MIX	24.86	xcomet/kiwi Δ disagree by 24.9	像ins偷了喧嚣的毛	Like the ins stole the noise.
A-NEO-060	NEO	24.74	xcomet/kiwi Δ disagree by 24.7	老外来之前不给我推这种视频	Don't push me this video before I get old.
A-PYA-012	PYA	24.72	xcomet/kiwi Δ disagree by 24.7	上次还有人说瘦的是P的 搞不懂根本搞不懂	Last time, somebody said that the slim is P.
A-NEO-064	NEO	24.26	xcomet/kiwi Δ disagree by 24.3	新年衣有富贵香！🔍当妮留香珠	新年衣有富贵香!🔍当妮留香珠
A-NEO-009	NEO	24.09	xcomet/kiwi Δ disagree by 24.1	交?已关[doge]	交?已关[doge]
A-NEO-104	NEO	23.94	xcomet/kiwi Δ disagree by 23.9	导航有的时候真的太坑了，没开过真的会很害怕	导航有时真的太坑了,没开过真的会很害怕。
A-MIX-049	MIX	23.69	xcomet/kiwi Δ disagree by 23.7	新美甲look♡♩波点熊仔🐻🍒🎀圣诞氛围感	New nail look ♡♩ polka dot bear 🐻🍒 🎄feeling festive
A-NEO-081	NEO	23.57	xcomet/kiwi Δ disagree by 23.6	看过 #《猎罪图鉴》 过来罚站→	看过 #《猎罪图鉴》 过来罚站→
A-MIX-025	MIX	23.34	xcomet/kiwi Δ disagree by 23.3	“我是ENTP”接下来，生成一朵关于它的花：	I'm an ENTP, and here's a flower about it:
A-NEO-022	NEO	23.32	xcomet/kiwi Δ disagree by 23.3; xcomet_noisy 87.1 but NTA miss	宝宝黄色毛衣有链接吗	Do the baby's yellow sweaters have a link?
A-NEO-029	NEO	23.27	xcomet/kiwi Δ disagree by 23.3; xcomet_noisy 88.5 but NTA miss	已私，求图，谢谢	已私,请提供图,谢谢
A-NEO-008	NEO	23.08	xcomet/kiwi Δ disagree by 23.1	这是老广啊	This is old fashioned.
A-MIX-009	MIX	22.99	xcomet/kiwi Δ disagree by 23.0; xcomet_noisy 89.1 but NTA miss	le｜我的故事是双女主	My story is about two women.
A-HOM-007	HOM	22.97	xcomet/kiwi Δ disagree by 23.0; xcomet_noisy 94.9 but NTA miss	似吧我不拦你	I'm not stopping you.
A-NEO-189	NEO	22.69	xcomet/kiwi Δ disagree by 22.7	哥哥上线后，一登陆两眼一黑……	After my brother signed up, I immediately went black.
A-NEO-127	NEO	22.39	xcomet/kiwi Δ disagree by 22.4; xcomet_noisy 83.7 but NTA miss	巴塞罗那🇪🇸打折村出行指南	巴塞罗那🇪🇸打折村出行指南
A-NEO-171	NEO	22.22	xcomet/kiwi Δ disagree by 22.2	‼️日本大阪USJ环球影城大攻略	!!️USJ Osaka Japan Disneyland Grand Vacation Guide
A-MIX-055	MIX	22.12	xcomet/kiwi Δ disagree by 22.1; xcomet_noisy 81.9 but NTA miss	街边拍照姿势✨get韩女氛围	街边拍照姿势✨get韩女氛围
A-NEO-078	NEO	21.92	xcomet/kiwi Δ disagree by 21.9	一次牛油果没吃过的有没有，吃过的朋友告诉我是什么味道，我脑补一下	你有没有吃过牛油果,如果你吃过,请告诉我是什么味道,我脑补一下。
A-NEO-204	NEO	21.39	xcomet/kiwi Δ disagree by 21.4	对喜欢的人消息轰炸，其他已读不回	发短信给喜欢的人,其他人已读不回
A-NEO-012	NEO	21.15	xcomet/kiwi Δ disagree by 21.1	杭州现货，价格美丽	杭州现货,价格美丽
A-NEO-206	NEO	21.11	xcomet/kiwi Δ disagree by 21.1	闭眼剪都好看的男生夏天短发	男生夏天短发造型
A-NEO-234	NEO	20.94	xcomet/kiwi Δ disagree by 20.9	弹错了一丢丢，但先这样吧… #电吉他[话题]# #shoegaze[话题]#	弹得有点错,但先这样吧... #电吉他[话题]# #shoegaze[话题]#
A-PYA-002	PYA	20.68	xcomet/kiwi Δ disagree by 20.7	350 q安	安 350 q
A-NEO-071	NEO	19.91	xcomet_noisy 80.2 but NTA miss	蹲反馈。甜不甜	蹲反馈。甜不甜
A-NEO-177	NEO	19.14	xcomet_noisy 80.6 but NTA miss	国内有没有商家能做这个饼干的平替啊！！！！	Do you have any vendors in your country that can make this bread substitute?!!!!
A-NEO-145	NEO	18.85	xcomet_noisy 80.2 but NTA miss	这个建构我是真整不了一点	This design is really ugly.
A-NEO-113	NEO	18.19	xcomet_noisy 80.4 but NTA miss	需要我#互关吗，兄弟	Do you need me to #connect, brothers?
A-PYA-010	PYA	17.79	xcomet_noisy 87.6 but NTA miss	一打开小红书发现变成国际版le	打开小红书发现变成国际版
A-NEO-042	NEO	16.72	xcomet_noisy 85.4 but NTA miss	第二捏~欢迎欢迎	第二捏~欢迎欢迎
A-HOM-012	HOM	15.92	xcomet_noisy 83.8 but NTA miss	蟹蟹宝宝夸奖	蟹蟹宝宝赞美
A-NEO-169	NEO	14.93	xcomet_noisy 81.2 but NTA miss	🇯🇵 京都美食攻略 不踩雷 😋！	🇯🇵 京都美食攻略 不踩雷 😋!
A-MIX-050	MIX	14.78	xcomet_noisy 89.6 but NTA miss	一寒出生前4h	一寒出生前4h
A-HOM-002	HOM	14.61	xcomet_noisy 98.6 but NTA miss	3Q 祝你新年快乐 🎊🐍	Happy New Year! 🎊🐍
A-NEO-196	NEO	14.25	xcomet_noisy 82.6 but NTA miss	🇬🇧伦敦好吃的漂亮饭	🇬🇧 伦敦好吃的漂亮饭
A-MIX-041	MIX	12.93	xcomet_noisy 80.9 but NTA miss	POV：你是个女的，在北京打开了datingapp	你是个女的,在北京打开了datingapp。
A-NEO-041	NEO	12.58	xcomet_noisy 85.7 but NTA miss	老师我也想要你	I want you too, teacher.
A-NEO-085	NEO	12.54	xcomet_noisy 82.0 but NTA miss	这台词……放到某些作品里也不会有违和感吧	This word......wouldn't be offensive in some works, would it?
A-NEO-014	NEO	12.30	xcomet_noisy 86.5 but NTA miss	蹲了很久[doge]	站了好久[doge]
A-NEO-003	NEO	11.59	xcomet_noisy 90.2 but NTA miss	想到他们的“快乐水”	"When I think about their ""happy water"""
A-NEO-037	NEO	11.33	xcomet_noisy 86.2 but NTA miss	我去，这个帅啊	I'm going, this is cool.
A-HOM-013	HOM	10.99	xcomet_noisy 89.9 but NTA miss	啊！谢谢劳斯！	Oh! Thanks, Ross!
A-NEO-192	NEO	10.00	xcomet_noisy 95.5 but NTA miss	深圳｜夏日解压好去处☀，6大室内运动馆推荐	☀️6 indoor sports venues in Shenzhen
A-MIX-042	MIX	9.93	xcomet_noisy 86.3 but NTA miss	i人在首尔住到了本命酒店！明洞！值哭😭	I stayed at my favorite hotel in Seoul! Myeongdong! Worth it!
A-NEO-026	NEO	9.77	xcomet_noisy 88.6 but NTA miss	接出血停止，积血消失，宝宝健康平安出生。	The bleeding stopped, the blood clots disappeared, and the baby was born healthy and safe.
A-NEO-119	NEO	9.66	xcomet_noisy 96.1 but NTA miss	🔥这个神器有点东西啊❗️	This gadget is really cool!
A-NEO-201	NEO	9.33	xcomet_noisy 81.9 but NTA miss	？ 谁允许你在海洋馆最经典景观只放一半水的	Who would let you put half of the water in the most classic aquarium sight?
A-PYA-003	PYA	9.04	xcomet_noisy 85.8 but NTA miss	我喜欢你 CPDD	I like you CPDD.
A-NEO-049	NEO	9.02	xcomet_noisy 86.9 but NTA miss	楼主的意思是“这就是他想来的地方”	"The host meant ""this is where he wants to be."""
A-HOM-003	HOM	8.97	xcomet_noisy 90.0 but NTA miss	我的玛雅太美了	My Maya is too beautiful.
A-NEO-163	NEO	8.80	xcomet_noisy 84.9 but NTA miss	鼓励你逆光上岸的励志文案	激励你逆光上岸的励志文章
A-NEO-036	NEO	8.78	xcomet_noisy 88.8 but NTA miss	蹲蹲，好可爱啊	啊,好可爱啊!
A-MIX-034	MIX	8.58	xcomet_noisy 96.7 but NTA miss	IG年轻人爱用的“hype boy”是什么意思	"What does the term ""hype boy"" mean?"
A-NEO-193	NEO	8.35	xcomet_noisy 94.0 but NTA miss	全国首家｜Kangaroo🦘落地杭州！！！	全国首家|Kangaroo落地杭州!!!
A-NEO-250	NEO	8.23	xcomet_noisy 85.3 but NTA miss	什么让我看起来像个小丑🤡	What makes me look like a silly 🤡
A-NEO-138	NEO	8.09	xcomet_noisy 97.7 but NTA miss	成都的冬天真的是致郁	The winter in Chengdu is really awful.
A-MIX-030	MIX	7.77	xcomet_noisy 93.3 but NTA miss	可以做天文介紹的視頻，或是 #ufo外星人 相關的視頻	Can you make a video about astronomy or #ufo aliens?
A-NEO-168	NEO	7.43	xcomet_noisy 82.1 but NTA miss	老外已经在学习中国话这个事情上 卷起来了	The foreigner has already started learning Chinese.
A-NEO-074	NEO	7.30	xcomet_noisy 87.2 but NTA miss	冷知识： #小孩也可以学水袖 所以中国文化永不可少。	Cool knowledge: #Children can also learn how to tie a shawl, so Chinese culture is always indispensable.
A-NEO-183	NEO	7.19	xcomet_noisy 85.2 but NTA miss	🇲🇾产品也可以火到中国！🔥	🇲🇾产品也可以火到中国!🔥
A-NEO-181	NEO	7.12	xcomet_noisy 87.2 but NTA miss	Costco 是懂华人节日需求的	Costco is a good place to buy Chinese gifts.
A-NEO-114	NEO	7.08	xcomet_noisy 81.6 but NTA miss	魔都惊艳的主厨餐桌，一生值得来一次！	魔都的迷人主厨餐桌,一生值得一去!
A-NEO-191	NEO	7.04	xcomet_noisy 83.8 but NTA miss	泉州探店｜好評多多的韓國料理店	泉州探店|好評多多的韓國料理店
A-NEO-143	NEO	6.43	xcomet_noisy 84.4 but NTA miss	我发现跳舞可以旺自己！！！	I found dancing can boost me!!!
A-NEO-056	NEO	6.12	xcomet_noisy 81.8 but NTA miss	②没了哦，其他私	2 gone, other private
A-NEO-149	NEO	5.02	xcomet_noisy 81.0 but NTA miss	曼谷外卖别把我好吃晕了…	Please don't make me sick with takeaway food in Bangkok.
A-NEO-161	NEO	4.96	xcomet_noisy 89.7 but NTA miss	MBTI各种眼神杀！你能接得住？	MBTI various eye sight! Can you handle it?
A-MIX-018	MIX	4.78	xcomet_noisy 90.9 but NTA miss	𝙡𝙞𝙫𝙚清清爽爽的幸福瞬间🐚🌾🍄‍🟫	幸福的清爽瞬间 🐚🌾🍄
A-NEO-073	NEO	4.25	xcomet_noisy 95.1 but NTA miss	笑爆了	I laughed out loud.
A-HOM-008	HOM	3.39	xcomet_noisy 92.8 but NTA miss	哈雷哈雷，欢迎欢迎热烈欢迎	你好,欢迎来到!
A-MIX-056	MIX	3.32	xcomet_noisy 89.2 but NTA miss	想看看大家的iwatch表盘！	I want to see your iwatch display!
A-NEO-069	NEO	3.11	xcomet_noisy 81.3 but NTA miss	我！要！原！图！关啦	I want the original!
A-NEO-203	NEO	2.48	xcomet_noisy 85.0 but NTA miss	谁说上海跨年没有仪式感，我给你拉爆	Who said that Shanghai New Year's Eve isn't a celebration? I'll show you the celebration.
A-NEO-079	NEO	2.39	xcomet_noisy 84.3 but NTA miss	无语！太夸张了！刚从中国回来三周，我觉得他们描述的是欧盟	confused! too exaggerated! just got back from China for three weeks, I think they are describing the EU
A-NEO-092	NEO	2.33	xcomet_noisy 90.5 but NTA miss	这本书在中国也是爆火，我也读完了。[ #飞吻R ]	This book is also very popular in China, and I have read it.
A-NEO-238	NEO	2.23	xcomet_noisy 93.0 but NTA miss	发尾乱乱的有点二次元感	The messy hair has a certain cartoonish feel.
A-NEO-166	NEO	2.05	xcomet_noisy 89.3 but NTA miss	晒出你在tiktok🇺🇸看到最好笑的抽象帖！🤣	Share the most funny snapshots you've seen on TikTok!🤣
A-NEO-241	NEO	1.76	xcomet_noisy 91.8 but NTA miss	姐妹们帮我看看这是本人还是网图	Please help me check if this is me or a web image.
A-NEO-194	NEO	0.96	xcomet_noisy 94.8 but NTA miss	吉隆坡新晋网红餐厅•不得不试	The newest trending restaurant in Kuala Lumpur•must try
A-NEO-209	NEO	0.92	xcomet_noisy 82.1 but NTA miss	在福州！找到了千与千寻同款汤屋！！	"In Fuzhou! I found the same type of a traditional Chinese tea house as the one in the story of ""One Hundred and One Nights""."
A-NEO-038	NEO	0.82	xcomet_noisy 87.3 but NTA miss	你是手控吗？	Are you a control freak?
A-NEO-176	NEO	0.77	xcomet_noisy 83.2 but NTA miss	哭死❗️后悔没早点看到这篇马来西亚攻略🙏	哭死❗️后悔没早点看到这篇马来西亚攻略🙏
A-NEO-025	NEO	0.74	xcomet_noisy 82.7 but NTA miss	无盒200出	No box 200
A-NEO-253	NEO	0.58	xcomet_noisy 83.1 but NTA miss	知道为什么他父母接受他是0还配合拍视频吗 原因竟是...	Do you know why his parents accepted him and agreed to shoot a video? The reason was...
A-NEO-162	NEO	0.56	xcomet_noisy 83.6 but NTA miss	我的病娇猫，爱得太沉重。	My sick cat, love is too heavy.
A-HOM-015	HOM	0.12	xcomet_noisy 95.7 but NTA miss	每个月不用给chatgpt交20刀了	You don't have to pay $20 a month to ChatGPT.
A-NEO-080	NEO	0.05	xcomet_noisy 98.8 but NTA miss	那太有趣了！这个应用上的梗图太棒了	That's so funny! The jokes on this app are awesome.
