uid	category	xcomet_noisy	xcomet_clean	xcomet_d	kiwi_noisy	kiwi_clean	kiwi_d	nta_noisy	nta_clean	nta_d	src_noisy	hyp_noisy	src_clean	hyp_clean	ref_en
A-PYA-003	PYA	95.21	98.64	3.43	83.17	87.44	4.27	0	100	100	我喜欢你 CPDD	I like you CPDD	我喜欢你 想和你谈恋爱	I like you and want to have a romantic relationship with you.	I like you—want to date?
A-PYA-004	PYA	94.78	97.74	2.96	77.56	72.52	-5.04	0	0	0	好可爱cpdd...	So cute CPDD...	好可爱想找对象...	So cute and looking for a partner...	So cute—looking for someone to date...
A-PYA-005	PYA	81.27	93.82	12.55	59.53	80.99	21.46	0	0	0	Chuan搭🔴⚪️红白配	Chuan's red and white combo 🟥⚪️	穿搭🔴⚪️红白配	Fashion styling 🔴⚪️ Red and white combination	Outfit 🔴⚪️ red and white.
A-PYA-006	PYA	91.85	97.54	5.69	81.05	77.82	-3.23	100	100	0	xhs是得加个翻译功能了	XHS needs to add a translation feature.	小红书是得加个翻译功能了	Xiaohongshu needs to add a translation feature.	Xiaohongshu really needs to add a translation feature.
A-PYA-007	PYA	64.95	64.94	-0.01	64.18	62.44	-1.74	100	100	0	愿逆风如解意，蛇年多挣RMB	May the headwind understand your intent, and in the Year of the Snake, earn more RMB.	愿逆风如解意，蛇年多挣人民币	May the headwind understand your intent, and in the Year of the Snake, earn more RMB.	May even the headwinds understand your wishes, and may you make lots of RMB in the Year of the Snake.
A-PYA-008	PYA	80.65	68.97	-11.68	74.25	62.08	-12.17	100	0	-100	说 WOC 和 NB 欢迎来中国旅游和交朋友	Say WOC and NB, welcome to travel and make friends in China.	说 我操 和 NB 欢迎来中国旅游和交朋友	Say I fuck and NB, welcome to travel and make friends in China	Just say “holy crap” and “awesome.” Welcome to China—come travel and make friends!
A-PYA-009	PYA	26.69	35.49	8.80	46.13	50.41	4.29	100	100	0	还是得看对口白话 对口白话兄弟yyds	Still depends on the right person to talk to, the right person to talk to, brother yyds	还是得看对口白话 对口白话兄弟永远的神	Still have to check the dialogue, colloquial dialogue, brothers forever the god	You’ve got to watch Duikou Baihua. The Duikou Baihua guys are the GOAT.
A-PYA-010	PYA	96.78	97.68	0.89	77.05	79.35	2.30	0	0	0	一打开小红书发现变成国际版le	When I opened Xiaohongshu, it turned into the international version.	一打开小红书发现变成国际版了	When I opened Xiaohongshu, it turned out to be the international version.	I opened Xiaohongshu and found it had turned into an international app.
A-PYA-011	PYA	84.70	83.72	-0.97	47.26	60.50	13.25	100	100	0	💙15w左右女生建议入手的BBA二手车	BBA used cars recommended for women around 150,000 yuan	💙15万左右女生建议入手的BBA二手车	BBA used cars recommended for women to purchase around 150,000 yuan	💙 Recommended used BBA cars for women with a budget of around ¥150,000.
A-PYA-012	PYA	71.60	86.81	15.21	63.62	73.65	10.03	0	100	100	上次还有人说瘦的是P的 搞不懂根本搞不懂	Last time someone even said the slim one is P, I just don't understand, really don't understand at all.	上次还有人说瘦的是修图的 搞不懂根本搞不懂	Last time, someone even said the slim one was photoshopped. I just don't get it, really don't get it.	Last time someone even said the slim look was photoshopped. I don’t get it—seriously, I just don’t.
A-NEO-001	NEO	72.17	94.08	21.90	51.76	58.16	6.39	0	100	100	中中中哦[doge]	Middle Middle Middle oh [doge]	好好好哦[doge]	Okay okay okay [doge]	Okay, okay, okay [doge].
A-NEO-002	NEO	96.10	98.32	2.22	72.46	82.99	10.52	0	0	0	噗哈哈哈还是你6666	Hahaha, you're still the best!	噗哈哈哈还是你最厉害	Hahaha, you're the best.	Pfft, hahaha—you're still the best!
A-NEO-003	NEO	92.50	90.68	-1.82	64.93	75.17	10.25	0	100	100	想到他们的“快乐水”	"Thinking about their ""happy water"""	想到他们的“可乐”	"Thinking about their ""Coca-Cola"""	Thinking about their so-called “happy water”—Coke.
A-NEO-004	NEO	47.43	81.09	33.66	43.25	40.88	-2.37	0	0	0	来了中中中	Come on, Zhong Zhong Zhong	来了好好好	Come on, yes yes yes	I'm here—okay, okay, okay!
A-NEO-005	NEO	77.36	95.94	18.58	53.87	75.99	22.12	0	0	0	割肉？22年1.1买的，1.7算割肉吗	Cutting losses? Bought at 1.1 in 22, is 1.7 considered a cut?	亏本卖出？22年1.1买的，1.7算亏本卖出吗	Selling at a loss? I bought it in 2022 at 1.1, would selling it at 1.7 be considered a loss?	Selling at a loss? I bought it for 1.1 in 2022; does selling at 1.7 really count as taking a loss?
A-NEO-006	NEO	73.58	91.44	17.86	60.51	48.23	-12.28	0	100	100	不在鱼上了吗	Not going to the fish market anymore?	不在闲鱼上了吗	Not using Xianyu anymore?	Aren't you selling it on Xianyu anymore?
A-NEO-007	NEO	84.79	94.39	9.60	74.63	78.86	4.23	0	0	0	巴拉巴拉说的啥	What is Balalala talking about?	说了这么多，到底在说什么	After saying so much, what are you actually talking about?	After all that rambling, what are you even talking about?
A-NEO-008	NEO	88.15	99.96	11.81	55.32	80.18	24.85	0	0	0	这是老广啊	This is the old Guangzhou style.	这是广东本地人啊	This is a local from Guangdong.	That's a true Guangdong local.
A-NEO-009	NEO	59.86	87.42	27.56	55.33	57.94	2.61	0	100	100	交?已关[doge]	Delivery? Already closed [doge]	互相关注?已经关注[doge]	Mutual follow? Already followed [doge]	Want to be mutuals? I have already followed you. [doge]
A-NEO-010	NEO	59.14	93.74	34.60	50.74	81.31	30.57	0	0	0	多的不说，给我中中中	No more talk, give me medium, medium, medium.	多的不说，希望我能中奖	No need to say more, I hope I can win.	Enough talk—hope I win!
A-NEO-011	NEO	77.12	92.83	15.71	61.25	76.26	15.00	0	0	0	五！老！师！我！想！你！了！	Five! Teacher! I! Miss! You!	五条悟老师我！想！你！了！	Sensei Gojo, I MISSED YOU!	Gojo-sensei! I miss you!
A-NEO-012	NEO	94.36	99.99	5.64	76.07	83.30	7.24	100	0	-100	杭州现货，价格美丽	Available in Hangzhou, attractive price	杭州现货，价格很划算	Available in Hangzhou, the price is very reasonable.	In stock in Hangzhou at a great price.
A-NEO-013	NEO	72.73	66.65	-6.08	66.89	72.45	5.56	0	0	0	318走🐟（24/6生产日期）	318 goes 🐟 (Manufactured on 24/6)	318通过闲鱼交易（24/6生产日期）	318 via Xianyu transaction (manufactured on 24/6)	¥318 via Xianyu (manufactured in June 2024).
A-NEO-014	NEO	74.30	95.60	21.29	68.12	76.92	8.80	0	100	100	蹲了很久[doge]	Squatted for a long time [doge]	等了很久[doge]	Waited for a long time [doge]	I've been waiting a long time [doge].
A-NEO-015	NEO	76.60	96.28	19.68	63.52	77.62	14.10	0	100	100	蹲蹲哈哈	Crouching and laughing ha ha	在这里等候哈哈	Waiting here haha	Waiting, waiting, haha.
A-NEO-016	NEO	77.72	66.55	-11.17	55.63	64.73	9.10	0	100	100	3.0下配套的限时常驻自选池子呀	The 3.0 version comes with a permanent optional pool of limited-time characters.	3.0下半期配套的限时常驻自选卡池呀	The permanent optional card pool with time-limited residency for the second half of 3.0	It’s the limited-time permanent-character selector banner that comes with the second half of Version 3.0.
A-NEO-017	NEO	62.39	65.61	3.22	60.91	74.79	13.88	0	100	100	体育西路，珠江新城可带，3号线都可以带	Sports West Road, Zhujiang New Town, and Line 3 are all covered.	体育西路，珠江新城可交付，3号线都可以交付	Sports West Road, Zhujiang New Town can be delivered, Line 3 can also be delivered	I can meet at Tiyu Xilu, Zhujiang New Town, or anywhere along Guangzhou Metro Line 3.
A-NEO-018	NEO	62.49	84.41	21.92	78.37	65.69	-12.68	0	0	0	老六，666	Old Six, 666	出其不意的人，太厉害了	The person who catches others off guard is too amazing.	You little schemer—well played!
A-NEO-019	NEO	71.93	69.89	-2.04	45.24	50.05	4.81	0	100	100	直接多少，🐟跳转不了	Directly how much, 🐟 can't jump	直接多少，闲鱼跳转不了	Direct how much, can't redirect from Xianyu	How much for it directly? I can’t open the Xianyu link.
A-NEO-020	NEO	44.80	98.24	53.44	38.99	77.34	38.36	0	100	100	这个❤️是🐴扁	This ❤️ is a horse's flatulence.	这个点赞是骗来的	This like was obtained fraudulently.	That like was obtained by tricking people.
A-NEO-021	NEO	77.40	91.68	14.28	74.15	77.55	3.41	0	100	100	重庆，九龙坡蹲	Chongqing, Jiulongpo District	重庆，九龙坡寻找本地卖家	Chongqing, Jiulongpo looking for local sellers	Looking for a local seller in Jiulongpo, Chongqing.
A-NEO-022	NEO	94.30	94.16	-0.14	80.05	78.85	-1.20	0	0	0	宝宝黄色毛衣有链接吗	Do you have a link for the baby's yellow sweater?	宝贝黄色毛衣有链接吗	Do you have a link for the baby's yellow sweater?	Babe, do you have a link to the yellow sweater?
A-NEO-023	NEO	89.53	92.63	3.10	51.69	74.06	22.37	0	0	0	耳朵动起来好可爱啊QQ弹弹	Her ears moving are so cute and squishy! QQ	耳朵动起来好可爱啊柔软又有弹性	Her ears moving are so cute, soft and elastic.	The way its ears wiggle is so cute—they look soft and bouncy.
A-NEO-024	NEO	54.16	68.44	14.28	60.95	70.92	9.96	0	0	0	许愿温迪伴生金温迪宝宝保佑我	Wish for the Windrider companion, golden Windrider baby to protect me.	希望抽到温迪和他的专属武器温迪宝宝保佑我	Hope to be blessed by Venti and his exclusive weapon, Baby Venti.	Manifesting Venti and his signature weapon—Venti, please bless my pulls!
A-NEO-025	NEO	87.34	89.02	1.68	49.16	64.90	15.74	0	100	100	无盒200出	200 out of box	无盒200出售	Selling 200 without box	No original box; selling for ¥200.
A-NEO-026	NEO	89.24	96.25	7.01	81.70	85.22	3.52	0	0	0	接出血停止，积血消失，宝宝健康平安出生。	Bleeding stopped, the accumulated blood disappeared, and the baby was born healthy and safely.	希望出血停止，积血消失，宝宝健康平安出生。	Hope the bleeding stops, the blood clots disappear, and the baby is born healthy and safely.	Praying that the bleeding stops, the hematoma disappears, and the baby is born safe and healthy.
A-NEO-027	NEO	65.87	79.91	14.03	69.98	70.50	0.52	100	100	0	卡皮巴拉土豆豚12星座插画头像表情包原创	Original Capybara Potato Boar 12 Zodiac Sign Illustration Avatar Emoji Pack	卡皮巴拉12星座插画头像表情包原创	Original Capybara Zodiac Illustration Avatar Emoji Pack	Original capybara zodiac illustrations for profile pictures and stickers.
A-NEO-028	NEO	72.96	96.02	23.06	43.36	82.03	38.67	0	100	100	台州本地蹲蹲	Taizhou local QQ group	台州寻找本地卖家	Taizhou seeking local sellers	Looking for a local seller in Taizhou.
A-NEO-029	NEO	85.21	93.93	8.72	74.96	79.45	4.48	0	0	0	已私，求图，谢谢	Private, please send the picture, thank you	已经发私信了，想要图片，谢谢	Private message has been sent. Want the pictures, thank you.	I've sent you a DM. Could I get the picture? Thanks.
A-NEO-030	NEO	69.62	81.50	11.89	53.36	66.67	13.31	0	100	100	滴我滴我[doge]	Drip me, drip me [doge]	私信我私信我[doge]	DM me, DM me [doge]	DM me, DM me. [doge]
A-NEO-031	NEO	79.11	91.50	12.40	49.75	81.97	32.22	0	0	0	！！！！同担啊！！！！！	Same interest partner!!!	！！！！喜欢同一个偶像的人啊！！！！！	People who like the same idol!!!	We’re fans of the same idol!!!!!
A-NEO-032	NEO	90.23	80.07	-10.16	62.53	63.81	1.28	0	100	100	雀魂 和 for the king+1	Mahjong Soul and for the King+1	雀魂 和 for the king，我也是	Mahjong Soul and For the King, I am too	Mahjong Soul and For the King—same here!
A-NEO-033	NEO	77.18	93.27	16.09	71.05	78.79	7.74	0	0	0	人不开心，也要咪哄	Even if people are not happy, they still need to be pampered.	人不开心，也要让猫咪哄	If a person is not happy, they can still be comforted by the cat.	Even when you're feeling down, let a cat cheer you up.
A-NEO-034	NEO	79.53	99.66	20.13	46.51	82.31	35.80	0	100	100	➕吗宝宝	Plus, little one	互相加好友吗宝宝	Shall we add each other as friends, baby?	Babe, want to add each other as friends?
A-NEO-035	NEO	85.19	83.69	-1.51	61.91	66.85	4.94	0	100	100	蹲蹲，南南新年快乐	Dudun, Happy New Year, Nannan!	在这里等待，南南新年快乐	Wait here, Happy New Year, Nana.	Waiting here. Happy New Year, Nannan!
A-NEO-036	NEO	81.59	95.76	14.17	59.00	79.45	20.45	0	100	100	蹲蹲，好可爱啊	Cutie, so adorable!	在这里等待，好可爱啊	Wait here, how cute!	Waiting here—this is so cute!
A-NEO-037	NEO	100.00	95.26	-4.74	82.30	83.66	1.36	0	0	0	我去，这个帅啊	Wow, this is so cool.	天啊，这个帅啊	Wow, this is so handsome.	Whoa, this is so cool!
A-NEO-038	NEO	85.75	96.87	11.12	76.21	84.33	8.12	0	0	0	你是手控吗？	Are you into hand control?	你是特别喜欢好看的手的人吗？	Are you someone who particularly likes people with nice hands?	Are you really into attractive hands?
A-NEO-039	NEO	86.21	98.97	12.77	63.24	85.01	21.78	0	0	0	卷成这样了	It's gotten so bad.	竞争已经这么激烈了	The competition has already become so intense.	Has the competition really gotten this intense?
A-NEO-040	NEO	32.66	53.48	20.82	46.58	77.10	30.52	0	0	0	宝接昼吗	Are you free in the morning?	宝贝接受夏以昼相关的委托吗	Will my child accept commissions related to Xia Yizhou?	Babe, do you take commissions for Caleb from Love and Deepspace?
A-NEO-041	NEO	89.52	93.02	3.50	85.04	82.93	-2.11	0	100	100	老师我也想要你	Teacher, I also want you.	卖家我也想要这个商品	Seller, I also want this product.	I want one too, please.
A-NEO-042	NEO	82.81	98.74	15.94	60.18	82.13	21.95	0	0	0	第二捏~欢迎欢迎	Second pinch~ Welcome welcome	我是第二个~欢迎欢迎	I am the second one~ Welcome, welcome	I'm second—welcome, welcome!
A-NEO-043	NEO	70.76	96.30	25.54	51.70	78.93	27.23	0	100	100	敦门永恒！	Everlasting Dunden!	永远支持蒋敦豪！	Forever support Jiang Dunhao!	Team Jiang Dunhao forever!
A-NEO-044	NEO	66.44	89.64	23.20	40.91	84.87	43.96	0	0	0	瓜哥三分爆头	Watermelon Brother's three-pointer bullseye	卡梅隆·安东尼投进了一记关键三分球	Carmelo Anthony made a crucial three-pointer.	Melo drills a three-pointer!
A-NEO-045	NEO	70.40	82.76	12.36	54.56	74.61	20.04	0	100	100	蹲蹲第一个羊羔毛外套的链接	The link to Duzhen's first lamb wool coat	等待第一个羊羔毛外套的链接	Waiting for the link to the first lamb leather coat	Waiting for the link to the first shearling jacket.
A-NEO-046	NEO	47.20	43.05	-4.15	40.80	74.43	33.63	0	100	100	接接接 借你吉言	Hello hello hello, I'll take your good omen.	我接受这份祝福 借你吉言	I accept this blessing, may your words bring me good fortune.	Claiming it, claiming it, claiming it—thanks for the good wishes.
A-NEO-047	NEO	55.82	77.03	21.21	71.72	71.40	-0.32	0	0	0	瑶瑶公主，蹲蹲蹲蹲	Princess Yao Yao, squat, squat, squat	瑶瑶公主，一直在寻找	Princess Yao Yao, has been searching all along	Still waiting for Princess Yaoyao.
A-NEO-048	NEO	64.38	90.47	26.09	44.45	57.99	13.55	0	100	100	啊呀蹲蹲现代狼尾张邈	Ah ya dundun modern wolf tail Zhang Miao	啊呀寻找现代狼尾张邈	Ah, looking for the modern wolf-tail Zhang Miao	Ah, waiting for modern wolf-cut Zhang Miao.
A-NEO-049	NEO	89.61	89.67	0.06	63.72	72.81	9.09	100	0	-100	楼主的意思是“这就是他想来的地方”	"The original poster means ""This is the place he wants to come to."""	发帖人的意思是“这就是他想来的地方”	"The poster means ""This is the place he wants to come to."""	The OP means, “This is exactly where he wanted to come.”
A-NEO-050	NEO	76.42	100.00	23.58	69.07	82.89	13.82	100	100	0	05辽宁的	05 Liaoning's	2005年出生，来自辽宁	Born in 2005, from Liaoning	Born in 2005, from Liaoning.
A-NEO-051	NEO	64.42	78.04	13.62	63.52	73.35	9.83	0	0	0	番禺 我司招聘前台。真实有效。🉑️滴滴	Panyu, our company is hiring a front desk staff. Genuine and valid. 🚕 Didi	番禺 我司招聘前台。真实有效。可以私信联系	Panyu, our company is hiring a front desk staff. Genuine and valid. You can contact us via private message.	Our company in Panyu, Guangzhou, is hiring a receptionist. This is a genuine vacancy—DM me if interested.
A-NEO-052	NEO	91.18	98.43	7.24	77.69	84.93	7.24	0	100	100	嘤嘤嘤～～快回来	Wah wah wah~ Come back quickly	我很难过～～快回来	I'm so sad~~ Come back soon	I'm so sad~~ Please come back soon.
A-NEO-053	NEO	24.40	66.10	41.70	38.08	66.48	28.40	0	100	100	我我我蹲蹲蹲	I I I crouch crouch crouch	我我我在这里等待	I I I am waiting here	Me, me, me—waiting, waiting, waiting.
A-NEO-054	NEO	96.20	96.60	0.40	83.35	84.92	1.57	0	0	0	第三个我推	I recommend the third one	第三个我喜欢和支持的角色	The third character I like and support	The third one is my favorite character.
A-NEO-055	NEO	84.80	92.78	7.98	66.46	84.48	18.01	0	0	0	！蹲蹲！	Sit!	！在这里等待！	Wait here!	Waiting here!
A-NEO-056	NEO	80.62	92.88	12.26	55.10	74.10	19.00	0	0	0	②没了哦，其他私	② Gone, private messages only	第二件没了哦，其他私信咨询	The second one is gone, others please message me privately.	Item 2 is sold out. DM me about the others.
A-NEO-057	NEO	85.33	87.42	2.09	74.23	75.86	1.63	0	100	100	宝宝羽绒服🔗！	Baby down jacket 🔗!	宝宝羽绒服的购买链接！	The purchase link for baby down jackets!	Babe, please send me the link to this down jacket!
A-NEO-058	NEO	56.58	85.61	29.03	67.50	79.03	11.53	0	0	0	看预算，直接r1+r52+大三元最优	Check the budget, R1 + R52 + Big Three Yuan is the best choice.	看预算，直接r1+r52+三支恒定F2.8光圈的变焦镜头最优	Looking at the budget, the optimal choice is R1 + R52 plus three zoom lenses with a constant F2.8 aperture.	It depends on your budget. The best setup is the R1, the R5 Mark II, and the holy trinity of constant-f/2.8 zoom lenses.
A-NEO-059	NEO	50.25	61.51	11.26	58.15	61.74	3.60	0	0	0	佛山日结禅城张槎30/小时 需要滴滴	Foshan daily settlement, Shizhong District, Zhangcha, 30 RMB/hour, need Didi.	佛山日结禅城张槎30/小时 需要私信联系	Foshan daily settlement, Shizhong District, Zhangcha, 30 RMB per hour, contact via private message	Same-day-pay job in Zhangcha, Chancheng District, Foshan: ¥30 per hour. DM if interested.
A-NEO-060	NEO	81.37	74.96	-6.40	71.99	79.02	7.02	100	100	0	老外来之前不给我推这种视频	Don't recommend such videos to me before the foreigner comes.	老外来之前不给我推荐这种视频	Foreigners don't recommend this kind of video to me before coming.	The platform never recommended videos like this before foreign users arrived.
A-NEO-061	NEO	77.07	87.68	10.61	52.81	63.67	10.87	0	0	0	目前估7️⃣1️⃣0️⃣💼邮不包手续费	Currently estimated 710, not including handling fees	目前估7️⃣1️⃣0️⃣包邮不包手续费	Currently estimated at 710, shipping is free but not including handling fees.	Currently asking ¥710, shipping included; transaction fees are not included.
A-NEO-062	NEO	53.99	94.96	40.97	40.46	73.77	33.31	0	0	0	蹲蹲拼320的	Dongdong Pinyin 320	寻找一起拼单、共同分担320元费用的人	Looking for someone to split the 320 yuan cost with me	Looking for someone to join a ¥320 group buy with me.
A-NEO-063	NEO	74.62	99.77	25.15	69.66	83.05	13.39	0	100	100	ruby蹲蹲	ruby squat	等待Ruby	Waiting for Ruby	Waiting for Ruby.
A-NEO-064	NEO	63.46	56.18	-7.28	59.48	71.97	12.49	0	100	100	新年衣有富贵香！🔍当妮留香珠	New Year Clothes Carry the Fragrance of Wealth and Honor! 🔍 When Ni's Scented Beads	新年衣服有富贵香！搜索当妮留香珠	New Year's clothes have the fragrance of wealth and nobility! Search for Dangni Lingxiang Beads	Give your New Year outfit a luxurious scent—search for Downy scent booster beads.
A-NEO-065	NEO	88.10	91.77	3.67	75.19	72.77	-2.43	0	0	0	19配 35/1	19 for 35/1	19号可配 35元一份	Set No. 19 available, 35 yuan per set	No. 19 is available; ¥35 each.
A-NEO-066	NEO	45.32	70.00	24.69	44.06	53.42	9.36	0	100	100	狼青土松弟弟	Wolf Green Earth Loose Brother	狼青土松公幼犬	Young male wolf puppy with blue eyes and light brown fur	A male Chinese Wolfdog–local Songshi mix.
A-NEO-067	NEO	82.81	92.10	9.30	52.84	74.70	21.86	0	100	100	包姜晓的呀[doge]	It's Bao Jiangxiao's [doge]	肯定是姜晓的呀[doge]	It's definitely Jiang Xiao's [doge]	Of course it's for Jiang Xiao. [doge]
A-NEO-068	NEO	70.02	82.97	12.95	40.34	63.42	23.08	0	100	100	借楼蹲！！！	Bumping the post!!!	借用评论区寻找！！！	Looking for help in the comment section!!!	Borrowing the comments—looking for this!!!
A-NEO-069	NEO	77.73	97.39	19.66	78.06	75.21	-2.85	0	100	100	我！要！原！图！关啦	I want the original picture! Turn it off!	我！要！原！图！已经关注你了	I want the original picture! I've already followed you.	I! Want! The! Original! Image! I've followed you.
A-NEO-070	NEO	95.57	98.38	2.81	84.07	83.59	-0.47	0	100	100	蹲一下🐍	Crouch down 🐍	在这里等待一下🐍	Wait here for a moment 🐍	Waiting here for a bit 🐍
A-NEO-071	NEO	97.35	100.00	2.65	54.43	65.08	10.65	100	100	0	蹲反馈。甜不甜	Wait for feedback. Is it sweet?	等待反馈。甜不甜	Waiting for feedback. Is it sweet?	Waiting for feedback. Is it sweet?
A-NEO-072	NEO	70.94	97.63	26.69	77.77	76.01	-1.76	0	0	0	什么刀子都有[doge]	There are all kinds of knives [doge]	什么让人难过的情节都有[doge]	There are all kinds of sad plot twists [doge]	It has every kind of heartbreaking twist [doge].
A-NEO-073	NEO	74.62	98.43	23.82	77.67	85.72	8.05	0	0	0	笑爆了	Laughed my head off	太好笑了	Too funny	That's hilarious.
A-NEO-074	NEO	74.45	76.00	1.55	63.94	68.34	4.40	0	100	100	冷知识： #小孩也可以学水袖 所以中国文化永不可少。	Cold knowledge: Kids can also learn Chinese ribbon dancing, so Chinese culture is indispensable.	小知识： #小孩也可以学水袖 所以中国文化永不可少。	Fun fact: Kids can also learn to dance with Chinese silk ribbons, so Chinese culture is always essential.	Fun fact: #KidsCanLearnWaterSleevesToo. That’s why Chinese culture will always be essential.
