uid	category	severity	reasons	src_noisy	hyp_noisy
A-NEO-040	NEO	24.48	xcomet/kiwi Δ disagree by 24.5	宝接昼吗	Bao Jie Zhu?
A-NEO-161	NEO	23.84	xcomet/kiwi Δ disagree by 23.8; xcomet_noisy 94.1 but NTA miss	MBTI各种眼神杀！你能接得住？	MBTI has all kinds of eye-catching looks! Can you handle it?
A-MIX-001	MIX	23.24	xcomet/kiwi Δ disagree by 23.2	K宝，冰上的精灵	Kbao, the elf on the ice
A-NEO-001	NEO	22.70	xcomet/kiwi Δ disagree by 22.7	中中中哦[doge]	Middle, middle, middle, oh [doge]
A-HOM-009	HOM	21.55	xcomet/kiwi Δ disagree by 21.6	国际大厦比	International Building
A-MIX-044	MIX	21.39	xcomet/kiwi Δ disagree by 21.4	想大海和sun kissed life	I want the sea and sun kissed life
A-NEO-053	NEO	20.95	xcomet/kiwi Δ disagree by 21.0	我我我蹲蹲蹲	I’m squatting, squatting, squatting.
A-NEO-233	NEO	20.92	xcomet/kiwi Δ disagree by 20.9	吃瓜吃到自己身上……	I’ve been eating melons and it’s landed on me...
A-NEO-206	NEO	20.85	xcomet/kiwi Δ disagree by 20.8	闭眼剪都好看的男生夏天短发	Boys with short hair in summer look good even with their eyes closed
A-MIX-073	MIX	20.26	xcomet/kiwi Δ disagree by 20.3	黄皮淡颜低饱和蜜桃口红分享soft peach✨🍑	Share soft peach lipstick with pale yellow skin and low saturation✨🍑
A-HOM-017	HOM	19.54	xcomet_noisy 86.5 but NTA miss	这就是史	This is history.
A-PYA-015	PYA	18.34	xcomet_noisy 81.2 but NTA miss	已关注qiu fen xiang	You are following qiu fen xiang
A-NEO-090	NEO	17.84	xcomet_noisy 95.2 but NTA miss	永远抄底	Always buy at the bottom
A-MIX-056	MIX	17.71	xcomet_noisy 95.2 but NTA miss	想看看大家的iwatch表盘！	I want to see everyone’s iWatch watch face!
A-HOM-005	HOM	16.52	xcomet_noisy 90.6 but NTA miss	➗25家政 15洗衣  10洗车	➗ 25 housekeeping, 15 laundry, 10 car wash
A-NEO-029	NEO	15.75	xcomet_noisy 97.0 but NTA miss	已私，求图，谢谢	I have sent you a private message, please send me the picture, thank you.
A-NEO-065	NEO	15.54	xcomet_noisy 82.4 but NTA miss	19配 35/1	19 with 35/1
A-NEO-136	NEO	15.50	xcomet_noisy 80.6 but NTA miss	金色猫眼➕黑色|简约显白跳色脚美甲	Golden cat eye + black | Simple and white color-blocked foot nail art
A-NEO-113	NEO	15.47	xcomet_noisy 91.2 but NTA miss	需要我#互关吗，兄弟	Do you need me to #follow back, brother?
A-NEO-025	NEO	15.08	xcomet_noisy 88.1 but NTA miss	无盒200出	200 without box
A-NEO-162	NEO	14.38	xcomet_noisy 87.2 but NTA miss	我的病娇猫，爱得太沉重。	My sick cat loves too much.
A-NEO-160	NEO	14.06	xcomet_noisy 82.0 but NTA miss	70kg脂包肌进入赛季	70kg fat-wrapped muscles enter the season
A-NEO-168	NEO	13.64	xcomet_noisy 92.6 but NTA miss	老外已经在学习中国话这个事情上 卷起来了	Foreigners are already learning Chinese.
A-NEO-122	NEO	13.15	xcomet_noisy 88.9 but NTA miss	杨幂同款新年拜年服穿搭~真的显白18岁	Yang Mi’s New Year’s outfit ~ really makes you look 18 years old
A-HOM-013	HOM	13.03	xcomet_noisy 85.1 but NTA miss	啊！谢谢劳斯！	Ah! Thank you, Rouse!
A-NEO-234	NEO	12.93	xcomet_noisy 86.8 but NTA miss	弹错了一丢丢，但先这样吧… #电吉他[话题]# #shoegaze[话题]#	I made a mistake, but it’s okay… #electric guitar [topic] #shoegaze [topic]
A-NEO-023	NEO	12.08	xcomet_noisy 84.5 but NTA miss	耳朵动起来好可爱啊QQ弹弹	It’s so cute when its ears move, QQ is so bouncy
A-NEO-036	NEO	11.45	xcomet_noisy 82.8 but NTA miss	蹲蹲，好可爱啊	Squat squat, so cute!
A-NEO-014	NEO	11.35	xcomet_noisy 84.4 but NTA miss	蹲了很久[doge]	I’ve been squatting for a long time [doge].
A-NEO-070	NEO	10.63	xcomet_noisy 87.2 but NTA miss	蹲一下🐍	Squat down 🐍
A-NEO-173	NEO	10.49	xcomet_noisy 81.9 but NTA miss	桂林📍景点避坑｜去桂林前一定要看哦‼	Guilin Attractions to Avoid｜Must Read Before You Go to Guilin‼
A-NEO-187	NEO	10.43	xcomet_noisy 85.8 but NTA miss	敢不敢，晒一晒你的人中比例	Dare to show your philtrum ratio?
A-NEO-067	NEO	10.38	xcomet_noisy 83.2 but NTA miss	包姜晓的呀[doge]	It’s Bao Jiangxiao’s [doge]
A-NEO-035	NEO	10.26	xcomet_noisy 85.2 but NTA miss	蹲蹲，南南新年快乐	Duanduan, Happy New Year to you
A-NEO-042	NEO	10.15	xcomet_noisy 83.6 but NTA miss	第二捏~欢迎欢迎	Second pinch~ welcome welcome
A-NEO-194	NEO	9.95	xcomet_noisy 94.0 but NTA miss	吉隆坡新晋网红餐厅•不得不试	Newly-emerged popular restaurant in Kuala Lumpur • must try
A-NEO-149	NEO	9.55	xcomet_noisy 90.8 but NTA miss	曼谷外卖别把我好吃晕了…	Bangkok takeout, don’t make me pass out from the deliciousness…
A-NEO-028	NEO	8.88	xcomet_noisy 81.4 but NTA miss	台州本地蹲蹲	Taizhou local squat
A-NEO-055	NEO	8.76	xcomet_noisy 86.9 but NTA miss	！蹲蹲！	Squat down!
A-NEO-252	NEO	8.63	xcomet_noisy 86.0 but NTA miss	这是哪套啊，怎么从未见过 这是又被偷跑了？	What is this set, I’ve never seen it before, was it stolen again?
A-NEO-253	NEO	8.40	xcomet_noisy 82.3 but NTA miss	知道为什么他父母接受他是0还配合拍视频吗 原因竟是...	Do you know why his parents accepted him as 0 and cooperated in making the video? The reason is...
A-NEO-071	NEO	8.37	xcomet_noisy 86.3 but NTA miss	蹲反馈。甜不甜	Squat feedback. Is it sweet?
A-NEO-003	NEO	7.75	xcomet_noisy 90.9 but NTA miss	想到他们的“快乐水”	I think of their “happy water”
A-NEO-146	NEO	7.67	xcomet_noisy 95.2 but NTA miss	吹爆这四款美食收纳游戏🥳真的太好玩了🤤	I’m blown away by these four food storage games🥳 They are really fun🤤
A-NEO-191	NEO	7.22	xcomet_noisy 92.8 but NTA miss	泉州探店｜好評多多的韓國料理店	Quanzhou Restaurant Review: Korean Restaurant with Many Good Reviews
A-NEO-188	NEO	7.15	xcomet_noisy 83.2 but NTA miss	独居一人食🍓抹茶草莓牛乳和草莓三明治！	One person eating alone 🍓 matcha strawberry milk and strawberry sandwich!
A-NEO-054	NEO	6.93	xcomet_noisy 82.9 but NTA miss	第三个我推	I’ll push the third one.
A-NEO-038	NEO	6.86	xcomet_noisy 80.1 but NTA miss	你是手控吗？	Are you a hand-controlled person?
A-HOM-003	HOM	6.85	xcomet_noisy 90.0 but NTA miss	我的玛雅太美了	My Maya is so beautiful.
A-NEO-002	NEO	6.27	xcomet_noisy 91.0 but NTA miss	噗哈哈哈还是你6666	Haha, you are the best 6666.
A-NEO-132	NEO	6.05	xcomet_noisy 89.8 but NTA miss	零基础乍到书法新手村 我什么时候可以大成	I am a calligraphy newbie with zero foundation, when can I become a master?
A-NEO-240	NEO	5.37	xcomet_noisy 90.3 but NTA miss	怎么伦敦地铁也开始上演“春运现场”了，乌泱泱一大片人群！	How come the London subway has also become a “Spring Festival scene”, with a large crowd of people!
A-PYA-001	PYA	5.08	xcomet_noisy 85.1 but NTA miss	小窗口dd你吧	I’ll add you in a small window.
A-NEO-203	NEO	5.06	xcomet_noisy 87.1 but NTA miss	谁说上海跨年没有仪式感，我给你拉爆	Who said there was no sense of ceremony in Shanghai’s New Year’s Eve, I’ll show you.
A-NEO-169	NEO	5.03	xcomet_noisy 81.2 but NTA miss	🇯🇵 京都美食攻略 不踩雷 😋！	🇯🇵 Kyoto food strategy, no landmines! 😋
A-NEO-033	NEO	4.99	xcomet_noisy 80.4 but NTA miss	人不开心，也要咪哄	If you are not happy, you need to be comforted.
A-NEO-156	NEO	4.83	xcomet_noisy 92.4 but NTA miss	张艺兴太旺了 福星啊	Zhang Yixing is so lucky, a lucky star
A-NEO-189	NEO	4.72	xcomet_noisy 90.8 but NTA miss	哥哥上线后，一登陆两眼一黑……	After my brother went online, he logged in and his eyes went black...
A-NEO-110	NEO	4.59	xcomet_noisy 85.5 but NTA miss	灭火器拿来出来就这样放在地上然后看着那个火继续烧，什么神操作？	The fire extinguisher was just put on the ground after it was taken out, and then they watched the fire continue to burn, what kind of operation is that?
A-NEO-085	NEO	4.04	xcomet_noisy 89.5 but NTA miss	这台词……放到某些作品里也不会有违和感吧	This line... it won’t feel out of place in some works.
A-NEO-026	NEO	3.93	xcomet_noisy 88.8 but NTA miss	接出血停止，积血消失，宝宝健康平安出生。	The bleeding stopped after the transfusion, the blood clot disappeared, and the baby was born safely and healthily.
A-NEO-012	NEO	3.91	xcomet_noisy 97.0 but NTA miss	杭州现货，价格美丽	Available in Hangzhou, beautiful price
A-NEO-031	NEO	3.67	xcomet_noisy 82.6 but NTA miss	！！！！同担啊！！！！！	!!! We are in the same boat!!!
A-NEO-143	NEO	3.49	xcomet_noisy 91.9 but NTA miss	我发现跳舞可以旺自己！！！	I found that dancing can make me happy!!!
A-NEO-207	NEO	3.31	xcomet_noisy 87.7 but NTA miss	🇺🇸留子自制巴斯克大成功！	🇺🇸 My child made Basque cake and it was a big success!
A-HOM-008	HOM	3.14	xcomet_noisy 84.3 but NTA miss	哈雷哈雷，欢迎欢迎热烈欢迎	Hallelujah, welcome, welcome, warm welcome
A-NEO-037	NEO	3.06	xcomet_noisy 91.3 but NTA miss	我去，这个帅啊	Wow, this is so handsome.
A-PYA-003	PYA	2.91	xcomet_noisy 97.8 but NTA miss	我喜欢你 CPDD	I like you, CPDD.
A-NEO-166	NEO	2.48	xcomet_noisy 94.1 but NTA miss	晒出你在tiktok🇺🇸看到最好笑的抽象帖！🤣	Share the funniest abstract post you’ve seen on TikTok US!🤣
A-NEO-069	NEO	2.45	xcomet_noisy 89.3 but NTA miss	我！要！原！图！关啦	I want the original picture!
A-NEO-177	NEO	2.32	xcomet_noisy 93.3 but NTA miss	国内有没有商家能做这个饼干的平替啊！！！！	Is there any seller in China who can make a substitute for this cookie!!!
A-NEO-128	NEO	2.32	xcomet_noisy 96.0 but NTA miss	幸福到冒泡🫧	So happy that I’m bursting with bubbles 🫧
A-NEO-196	NEO	2.07	xcomet_noisy 96.9 but NTA miss	🇬🇧伦敦好吃的漂亮饭	🇬🇧 Delicious and beautiful food in London
A-HOM-007	HOM	1.87	xcomet_noisy 87.5 but NTA miss	似吧我不拦你	I guess so, I won’t stop you.
A-HOM-002	HOM	1.83	xcomet_noisy 92.0 but NTA miss	3Q 祝你新年快乐 🎊🐍	3Q, happy new year 🎊🐍
A-NEO-034	NEO	1.82	xcomet_noisy 81.2 but NTA miss	➕吗宝宝	➕? Baby
A-NEO-144	NEO	1.81	xcomet_noisy 84.7 but NTA miss	上海洛杉矶Long haul flight 带娃探险记	Shanghai Los Angeles Long haul flight with kids
A-NEO-052	NEO	1.80	xcomet_noisy 82.1 but NTA miss	嘤嘤嘤～～快回来	Yingyingying~ come back soon.
A-NEO-022	NEO	1.77	xcomet_noisy 92.5 but NTA miss	宝宝黄色毛衣有链接吗	Is there a link for the yellow sweater for babies?
A-NEO-086	NEO	1.57	xcomet_noisy 83.9 but NTA miss	我可以用左脚踩右脚，再用右脚踩左脚，一直踩到天空！	I can step on my right foot with my left foot, and then step on my left foot with my right foot, and keep stepping until I reach the sky!
A-NEO-104	NEO	1.48	xcomet_noisy 89.0 but NTA miss	导航有的时候真的太坑了，没开过真的会很害怕	The navigation is really too bad sometimes, and it will be really scary if you have never driven it.
A-NEO-163	NEO	1.47	xcomet_noisy 87.4 but NTA miss	鼓励你逆光上岸的励志文案	Inspirational copy that encourages you to go against the tide
A-NEO-092	NEO	1.40	xcomet_noisy 83.4 but NTA miss	这本书在中国也是爆火，我也读完了。[ #飞吻R ]	This book is also a bestseller in China, and I have finished reading it. [# kiss R]
A-NEO-135	NEO	1.29	xcomet_noisy 90.6 but NTA miss	RC绝美粉紫色缎面高跟鞋五折拿下	RC beautiful pink and purple satin high heels, 50% off
A-NEO-126	NEO	1.18	xcomet_noisy 96.2 but NTA miss	大连最适合浪费生命的地方……	The most suitable place to waste your life in Dalian...
A-NEO-119	NEO	1.13	xcomet_noisy 82.6 but NTA miss	🔥这个神器有点东西啊❗️	🔥 This artifact is pretty good❗️
A-NEO-192	NEO	0.79	xcomet_noisy 90.1 but NTA miss	深圳｜夏日解压好去处☀，6大室内运动馆推荐	Shenzhen｜Good places to relieve yourself from stress in summer ☀, 6 indoor sports halls recommended
A-NEO-108	NEO	0.78	xcomet_noisy 93.0 but NTA miss	又要威又要带头盔就是这种	It’s like this if you want to be cool and wear a helmet.
A-NEO-241	NEO	0.72	xcomet_noisy 95.2 but NTA miss	姐妹们帮我看看这是本人还是网图	Sisters, help me see if this is the real person or a picture from the Internet.
A-NEO-243	NEO	0.61	xcomet_noisy 87.8 but NTA miss	约好在莱山上海滩附近贸易，当打开酒盖后，整个人麻了。怎么办？	I made an appointment to trade near Laishan Beach in Shanghai, and I was stunned when I opened the lid of the wine. What should I do?
A-NEO-181	NEO	0.56	xcomet_noisy 96.5 but NTA miss	Costco 是懂华人节日需求的	Costco understands the needs of Chinese festivals.
A-PYA-004	PYA	0.54	xcomet_noisy 92.0 but NTA miss	好可爱cpdd...	So cute cpdd...
A-NEO-057	NEO	0.45	xcomet_noisy 83.0 but NTA miss	宝宝羽绒服🔗！	Baby down jacket🔗!
A-NEO-127	NEO	0.33	xcomet_noisy 91.3 but NTA miss	巴塞罗那🇪🇸打折村出行指南	Barcelona 🇪🇸 Discount Village Travel Guide
A-MIX-018	MIX	0.01	xcomet_noisy 94.0 but NTA miss	𝙡𝙞𝙫𝙚清清爽爽的幸福瞬间🐚🌾🍄‍🟫	Live a refreshing and happy moment 🐚🌾🍄‍🟫
