uid	category	xcomet_noisy	xcomet_clean	xcomet_d	kiwi_noisy	kiwi_clean	kiwi_d	nta_noisy	nta_clean	nta_d	src_noisy	hyp_noisy	src_clean	hyp_clean	ref_en
A-NEO-009	NEO	45.14	84.60	39.46	40.20	60.72	20.52	0	100	100	交?已关[doge]	"Okay.

Done."	互相关注?已经关注[doge]	Mutual attention? Already following [doge]	Want to be mutuals? I have already followed you. [doge]
A-NEO-010	NEO	58.05	90.95	32.90	64.02	81.80	17.78	0	100	100	多的不说，给我中中中	Don't say much, just give me average/mediocre.	多的不说，希望我能中奖	Not much to say, I hope I win.	Enough talk—hope I win!
A-NEO-011	NEO	67.36	98.49	31.12	61.96	77.61	15.65	0	100	100	五！老！师！我！想！你！了！	Five! Old! Teacher! I! Miss! You!	五条悟老师我！想！你！了！	I miss you, Gojo Sensei!	Gojo-sensei! I miss you!
A-NEO-012	NEO	93.82	92.74	-1.08	76.51	80.57	4.06	0	0	0	杭州现货，价格美丽	Hangzhou in-stock, beautiful prices.	杭州现货，价格很划算	Hangzhou in-stock, prices are very affordable.	In stock in Hangzhou at a great price.
A-NEO-013	NEO	56.25	63.22	6.97	60.20	71.14	10.94	0	0	0	318走🐟（24/6生产日期）	Catching fish (manufactured on 24/6)	318通过闲鱼交易（24/6生产日期）	318 sold via Idle Fish (manufactured on 24/6)	¥318 via Xianyu (manufactured in June 2024).
A-NEO-014	NEO	74.30	94.60	20.30	68.12	77.47	9.35	0	100	100	蹲了很久[doge]	Squatted for a long time [doge]	等了很久[doge]	Waited a long time [doge]	I've been waiting a long time [doge].
A-NEO-015	NEO	73.36	97.70	24.35	63.43	81.56	18.13	0	100	100	蹲蹲哈哈	Squat squat haha	在这里等候哈哈	Waiting here, haha.	Waiting, waiting, haha.
A-NEO-016	NEO	65.50	73.45	7.95	62.49	46.89	-15.60	0	100	100	3.0下配套的限时常驻自选池子呀	The limited-time featured pool that comes with version 3.0.	3.0下半期配套的限时常驻自选卡池呀	Limited-time featured banner for the second half of 3.0.	It’s the limited-time permanent-character selector banner that comes with the second half of Version 3.0.
A-NEO-017	NEO	58.89	57.85	-1.03	56.62	64.59	7.97	0	100	100	体育西路，珠江新城可带，3号线都可以带	Tiyu West Road, Zhujiang New Town – you can bring it, and the Line 3 subway – you can bring it too.	体育西路，珠江新城可交付，3号线都可以交付	Tiyu West Road, Tianhe Central Business District properties are available for delivery, and Line 3 is also available.	I can meet at Tiyu Xilu, Zhujiang New Town, or anywhere along Guangzhou Metro Line 3.
A-NEO-018	NEO	62.49	64.79	2.30	78.37	78.30	-0.08	0	0	0	老六，666	Old Six, 666	出其不意的人，太厉害了	People who surprise you are truly amazing.	You little schemer—well played!
A-NEO-019	NEO	62.00	76.13	14.13	47.37	56.73	9.36	0	100	100	直接多少，🐟跳转不了	How much directly, the 🐟 can't jump over.	直接多少，闲鱼跳转不了	How much directly? Can't redirect from Xianyu.	How much for it directly? I can’t open the Xianyu link.
A-NEO-020	NEO	64.59	87.14	22.56	32.80	42.36	9.55	0	100	100	这个❤️是🐴扁	This love is a bit of a nag.	这个点赞是骗来的	This like was bought.	That like was obtained by tricking people.
A-NEO-021	NEO	62.42	92.67	30.25	65.24	79.05	13.82	0	100	100	重庆，九龙坡蹲	Chongqing, Jiulongpo squatting.	重庆，九龙坡寻找本地卖家	Chongqing, Jiulongpo – looking for local sellers.	Looking for a local seller in Jiulongpo, Chongqing.
A-NEO-022	NEO	92.04	94.16	2.12	76.37	78.85	2.48	0	0	0	宝宝黄色毛衣有链接吗	Does the baby's yellow sweater have a link?	宝贝黄色毛衣有链接吗	Do you have a link for the baby's yellow sweater?	Babe, do you have a link to the yellow sweater?
A-NEO-023	NEO	73.92	96.09	22.16	64.00	77.77	13.77	0	100	100	耳朵动起来好可爱啊QQ弹弹	How cute when your ears wiggle! QQ bounce bounce	耳朵动起来好可爱啊柔软又有弹性	How cute when their ears wiggle, so soft and bouncy!	The way its ears wiggle is so cute—they look soft and bouncy.
A-NEO-024	NEO	40.25	70.10	29.85	54.41	63.32	8.90	0	0	0	许愿温迪伴生金温迪宝宝保佑我	I wish for the Traveler and a companion Golden Traveler baby to protect me.	希望抽到温迪和他的专属武器温迪宝宝保佑我	I hope I get Venti and his exclusive weapon, Wish me luck.	Manifesting Venti and his signature weapon—Venti, please bless my pulls!
A-NEO-025	NEO	96.03	94.30	-1.73	55.44	69.13	13.68	0	100	100	无盒200出	No box, $200.	无盒200出售	No box, selling for 200.	No original box; selling for ¥200.
A-NEO-026	NEO	80.26	95.47	15.21	81.67	79.23	-2.44	0	0	0	接出血停止，积血消失，宝宝健康平安出生。	Bleeding stopped, hematoma disappeared, and the baby was born healthy and safe.	希望出血停止，积血消失，宝宝健康平安出生。	I hope the bleeding stops, the old blood clears, and the baby is born healthy and safe.	Praying that the bleeding stops, the hematoma disappears, and the baby is born safe and healthy.
A-NEO-027	NEO	67.62	89.37	21.75	71.83	69.58	-2.25	100	100	0	卡皮巴拉土豆豚12星座插画头像表情包原创	Capybara potato pig 12 zodiac illustrations avatar emoji pack original	卡皮巴拉12星座插画头像表情包原创	Capybara zodiac illustrations, profile pictures, and original sticker pack.	Original capybara zodiac illustrations for profile pictures and stickers.
A-NEO-028	NEO	68.21	97.78	29.57	53.56	79.02	25.46	0	0	0	台州本地蹲蹲	Taizhou locals hanging out.	台州寻找本地卖家	Finding local sellers in Taizhou.	Looking for a local seller in Taizhou.
A-NEO-029	NEO	95.14	96.85	1.71	64.09	83.05	18.95	0	0	0	已私，求图，谢谢	PM me the picture, thanks.	已经发私信了，想要图片，谢谢	I've already sent you a private message, I want the pictures, thank you.	I've sent you a DM. Could I get the picture? Thanks.
A-NEO-030	NEO	74.56	81.03	6.47	41.70	70.38	28.69	0	100	100	滴我滴我[doge]	Hit me up [doge]	私信我私信我[doge]	DM me DM me [doge]	DM me, DM me. [doge]
A-NEO-031	NEO	54.50	89.76	35.27	37.54	73.13	35.58	0	100	100	！！！！同担啊！！！！！	Shared Uke!	！！！！喜欢同一个偶像的人啊！！！！！	Oh, the joy of sharing the same idol!	We’re fans of the same idol!!!!!
A-NEO-032	NEO	69.12	73.72	4.59	41.77	46.13	4.37	0	0	0	雀魂 和 for the king+1	Tenpai and ready for the king+1.	雀魂 和 for the king，我也是	I also play Mahjong, and I'm a king too.	Mahjong Soul and For the King—same here!
A-NEO-033	NEO	77.71	97.86	20.16	69.70	76.92	7.22	0	100	100	人不开心，也要咪哄	Even when you're not happy, you still have to smile.	人不开心，也要让猫咪哄	Even if you're not happy, you should let the cat cheer you up.	Even when you're feeling down, let a cat cheer you up.
A-NEO-034	NEO	68.10	96.15	28.06	71.10	81.35	10.25	0	100	100	➕吗宝宝	Baby, are you okay?	互相加好友吗宝宝	Do you want to add each other as friends, baby?	Babe, want to add each other as friends?
A-NEO-035	NEO	85.61	93.02	7.41	55.21	79.98	24.77	0	100	100	蹲蹲，南南新年快乐	Doun doun, Nannan, Happy New Year!	在这里等待，南南新年快乐	Wait here, Happy New Year, Nannan.	Waiting here. Happy New Year, Nannan!
A-NEO-036	NEO	93.65	97.80	4.15	63.96	81.08	17.12	0	100	100	蹲蹲，好可爱啊	So cute!	在这里等待，好可爱啊	Waiting here, so cute!	Waiting here—this is so cute!
A-NEO-037	NEO	95.23	93.13	-2.10	85.53	85.13	-0.40	0	0	0	我去，这个帅啊	Wow, he's handsome!	天啊，这个帅啊	Oh my gosh, he's so handsome!	Whoa, this is so cool!
A-NEO-038	NEO	77.36	98.10	20.73	75.11	84.83	9.72	0	0	0	你是手控吗？	Are you a controller player?	你是特别喜欢好看的手的人吗？	Are you someone who particularly likes beautiful hands?	Are you really into attractive hands?
A-NEO-039	NEO	58.69	97.00	38.31	60.05	84.05	24.00	0	0	0	卷成这样了	Rolled up like this.	竞争已经这么激烈了	Competition is so fierce.	Has the competition really gotten this intense?
A-NEO-040	NEO	34.27	68.05	33.78	69.35	75.75	6.40	0	0	0	宝接昼吗	Are you having lunch now?	宝贝接受夏以昼相关的委托吗	Does the darling accept commissions related to Xia Yi Zhou?	Babe, do you take commissions for Caleb from Love and Deepspace?
A-NEO-041	NEO	90.18	94.70	4.52	85.76	79.26	-6.50	0	100	100	老师我也想要你	Teacher, I want you too.	卖家我也想要这个商品	I want this product too, seller.	I want one too, please.
A-NEO-042	NEO	91.68	97.65	5.96	51.38	80.45	29.07	0	0	0	第二捏~欢迎欢迎	Welcome, welcome!	我是第二个~欢迎欢迎	I'm number two~ Welcome, welcome!	I'm second—welcome, welcome!
A-NEO-043	NEO	74.06	88.62	14.56	48.63	83.05	34.41	0	100	100	敦门永恒！	Forever Dun!	永远支持蒋敦豪！	Always support Chiang Tun-hao!	Team Jiang Dunhao forever!
A-NEO-044	NEO	45.30	69.97	24.66	51.49	82.56	31.07	0	100	100	瓜哥三分爆头	Guā gē's three-way head explosion.	卡梅隆·安东尼投进了一记关键三分球	Cameron Anthony hit a clutch three-pointer.	Melo drills a three-pointer!
A-NEO-045	NEO	62.12	85.65	23.53	49.87	73.06	23.20	0	100	100	蹲蹲第一个羊羔毛外套的链接	"Here's the translation:

Here's the link to Dounoun's first lambswool coat."	等待第一个羊羔毛外套的链接	Waiting for the link to the first lambswool coat.	Waiting for the link to the first shearling jacket.
A-NEO-046	NEO	35.92	55.45	19.53	39.73	76.70	36.97	0	100	100	接接接 借你吉言	May good fortune follow you.	我接受这份祝福 借你吉言	I accept this blessing, thanks to your kind words.	Claiming it, claiming it, claiming it—thanks for the good wishes.
A-NEO-047	NEO	49.71	76.57	26.86	69.51	68.73	-0.79	0	0	0	瑶瑶公主，蹲蹲蹲蹲	Princess Yao Yao, squat, squat, squat, squat.	瑶瑶公主，一直在寻找	Princess Yao Yao has been searching.	Still waiting for Princess Yaoyao.
A-NEO-048	NEO	78.98	83.06	4.08	49.40	45.89	-3.50	0	0	0	啊呀蹲蹲现代狼尾张邈	Oh dear, a modern wolf-tail Zhang Miao.	啊呀寻找现代狼尾张邈	Alas, searching for the modern wolf Zhang Miao.	Ah, waiting for modern wolf-cut Zhang Miao.
A-NEO-049	NEO	96.50	95.45	-1.05	72.78	76.62	3.84	100	0	-100	楼主的意思是“这就是他想来的地方”	"The OP means ""This is the place he wanted to come to."""	发帖人的意思是“这就是他想来的地方”	"The poster's meaning is ""This is the place he wanted to come to."""	The OP means, “This is exactly where he wanted to come.”
A-NEO-050	NEO	86.60	99.79	13.19	68.66	82.20	13.54	0	100	100	05辽宁的	Liaoning Province, 05	2005年出生，来自辽宁	Born in 2005, from Liaoning.	Born in 2005, from Liaoning.
A-NEO-051	NEO	51.17	58.43	7.25	66.18	70.62	4.44	0	0	0	番禺 我司招聘前台。真实有效。🉑️滴滴	Panyu [district] is hiring a receptionist. Genuine and effective. Available for Didi [ride-hailing service].	番禺 我司招聘前台。真实有效。可以私信联系	Panyu is hiring a receptionist. Genuine and effective. Please contact via private message.	Our company in Panyu, Guangzhou, is hiring a receptionist. This is a genuine vacancy—DM me if interested.
A-NEO-052	NEO	56.72	97.78	41.06	67.62	84.25	16.63	0	100	100	嘤嘤嘤～～快回来	Whimper, whimper, whimper... please come back.	我很难过～～快回来	I'm so sad. Come back quickly.	I'm so sad~~ Please come back soon.
A-NEO-053	NEO	50.07	85.88	35.81	49.53	68.60	19.07	0	100	100	我我我蹲蹲蹲	I'm squatting, squatting, squatting.	我我我在这里等待	I am waiting here.	Me, me, me—waiting, waiting, waiting.
A-NEO-054	NEO	77.07	97.04	19.97	58.57	85.47	26.90	0	0	0	第三个我推	The third one I pushed.	第三个我喜欢和支持的角色	The third character I like and support.	The third one is my favorite character.
A-NEO-055	NEO	83.25	92.78	9.53	75.68	84.48	8.80	0	0	0	！蹲蹲！	Squat squat!	！在这里等待！	Wait here!	Waiting here!
A-NEO-056	NEO	73.72	92.09	18.37	50.06	78.70	28.64	0	0	0	②没了哦，其他私	It's gone, other private...	第二件没了哦，其他私信咨询	The second one is gone, please message me for other inquiries.	Item 2 is sold out. DM me about the others.
A-NEO-057	NEO	85.50	85.11	-0.39	62.12	69.68	7.56	0	100	100	宝宝羽绒服🔗！	Baby down jacket!	宝宝羽绒服的购买链接！	Baby puffer jacket purchase link!	Babe, please send me the link to this down jacket!
A-NEO-058	NEO	56.66	88.15	31.48	72.63	79.63	7.00	0	0	0	看预算，直接r1+r52+大三元最优	Based on the budget, go directly with r1+r52+the best large ternary.	看预算，直接r1+r52+三支恒定F2.8光圈的变焦镜头最优	Considering the budget, a combination of an R1, an R52, and three zoom lenses with a constant f/2.8 aperture is the best option.	It depends on your budget. The best setup is the R1, the R5 Mark II, and the holy trinity of constant-f/2.8 zoom lenses.
A-NEO-059	NEO	55.48	63.10	7.62	57.86	69.77	11.91	0	100	100	佛山日结禅城张槎30/小时 需要滴滴	Foshan, Zen City, Zhangcha, daily settlement, 30/hour, needs Didi (ride-hailing service).	佛山日结禅城张槎30/小时 需要私信联系	Foshan, Zen City, Zhangcha, $30/hour - please DM for contact.	Same-day-pay job in Zhangcha, Chancheng District, Foshan: ¥30 per hour. DM if interested.
A-NEO-060	NEO	90.33	84.45	-5.88	75.69	79.84	4.15	0	100	100	老外来之前不给我推这种视频	Before the foreigner arrived, they didn't show me videos like this.	老外来之前不给我推荐这种视频	They didn't recommend this kind of video to me before the foreigner arrived.	The platform never recommended videos like this before foreign users arrived.
A-NEO-061	NEO	73.26	89.11	15.84	64.14	67.06	2.92	0	100	100	目前估7️⃣1️⃣0️⃣💼邮不包手续费	Currently estimated at 710, shipping does not include handling fees.	目前估7️⃣1️⃣0️⃣包邮不包手续费	Currently estimated at 710 with free shipping, excluding handling fee.	Currently asking ¥710, shipping included; transaction fees are not included.
A-NEO-062	NEO	44.88	92.30	47.41	45.74	76.41	30.68	0	0	0	蹲蹲拼320的	Squat squatting to combine 320.	寻找一起拼单、共同分担320元费用的人	Looking for someone to share a group order and split the 320 yuan cost.	Looking for someone to join a ¥320 group buy with me.
A-NEO-063	NEO	88.16	99.77	11.60	74.38	83.05	8.68	0	100	100	ruby蹲蹲	Ruby crouching.	等待Ruby	Waiting for Ruby	Waiting for Ruby.
A-NEO-064	NEO	47.84	54.19	6.36	59.51	70.43	10.92	0	100	100	新年衣有富贵香！🔍当妮留香珠	New Year's clothes carry the fragrance of prosperity! 🔍 When Niu leaves a lingering scent.	新年衣服有富贵香！搜索当妮留香珠	New Year clothes have a rich fragrance! Search for Danni Liu Xiangzhu.	Give your New Year outfit a luxurious scent—search for Downy scent booster beads.
A-NEO-065	NEO	87.16	89.83	2.67	73.29	78.19	4.90	0	0	0	19配 35/1	19 pairs, 35/1	19号可配 35元一份	Available on the 19th for 35 yuan per serving.	No. 19 is available; ¥35 each.
A-NEO-066	NEO	45.98	32.91	-13.07	47.95	45.73	-2.22	0	0	0	狼青土松弟弟	Wolf Blue Soil Pine Younger Brother	狼青土松公幼犬	Wolf, blue clay, pine, young dog.	A male Chinese Wolfdog–local Songshi mix.
A-NEO-067	NEO	78.50	80.71	2.21	59.04	73.34	14.31	0	0	0	包姜晓的呀[doge]	Bao Jiang Xiao's, you know [doge]	肯定是姜晓的呀[doge]	It must be Jiang Xia's, right! [doge]	Of course it's for Jiang Xiao. [doge]
A-NEO-068	NEO	67.60	86.90	19.30	67.71	62.99	-4.72	0	100	100	借楼蹲！！！	Squatting in a borrowed apartment!	借用评论区寻找！！！	Looking for help in the comments!	Borrowing the comments—looking for this!!!
A-NEO-069	NEO	78.13	98.01	19.89	76.26	76.91	0.65	0	100	100	我！要！原！图！关啦	I! Want! The! Original! Image! Close it!	我！要！原！图！已经关注你了	I! Want! The! Original! Image! I've already followed you.	I! Want! The! Original! Image! I've followed you.
A-NEO-070	NEO	87.15	97.12	9.97	84.21	82.45	-1.76	0	100	100	蹲一下🐍	Squat down 🐍	在这里等待一下🐍	Wait here for a moment.	Waiting here for a bit 🐍
A-NEO-071	NEO	84.42	95.75	11.33	53.84	62.55	8.71	0	100	100	蹲反馈。甜不甜	Feedback squat. Sweet or not?	等待反馈。甜不甜	Waiting for feedback. How's it taste?	Waiting for feedback. Is it sweet?
A-NEO-072	NEO	38.20	92.36	54.17	62.62	71.47	8.85	0	0	0	什么刀子都有[doge]	There's a knife for everything.	什么让人难过的情节都有[doge]	There are all kinds of sad storylines.	It has every kind of heartbreaking twist [doge].
A-NEO-073	NEO	91.67	98.47	6.80	83.99	86.17	2.18	0	0	0	笑爆了	Burst out laughing.	太好笑了	So funny!	That's hilarious.
