uid	category	severity	reasons	src_noisy	hyp_noisy
A-NEO-191	NEO	5.73	xcomet_noisy 92.5 but NTA miss	泉州探店｜好評多多的韓國料理店	Quanzhou food spot｜A highly praised Korean restaurant
A-HOM-005	HOM	5.62	xcomet_noisy 88.0 but NTA miss	➗25家政 15洗衣  10洗车	➗25 Housekeeping 15 Laundry 10 Car Wash
A-NEO-042	NEO	5.22	xcomet_noisy 85.3 but NTA miss	第二捏~欢迎欢迎	Second pinch~ Welcome, welcome.
A-MIX-056	MIX	5.02	xcomet_noisy 97.0 but NTA miss	想看看大家的iwatch表盘！	I want to see everyone's iWatch faces!
A-NEO-086	NEO	5.01	xcomet_noisy 84.5 but NTA miss	我可以用左脚踩右脚，再用右脚踩左脚，一直踩到天空！	I can step on my right foot with my left foot, then step on my left foot with my right foot, and keep stepping all the way up to the sky!
A-NEO-154	NEO	4.91	xcomet_noisy 81.7 but NTA miss	春节倒计时🧨浅浅期待一下今年的年夜饭吧🧧	Countdown to Chinese New Year 🧨 Let’s look forward to this year’s New Year’s Eve dinner 🧧
A-HOM-002	HOM	4.62	xcomet_noisy 90.8 but NTA miss	3Q 祝你新年快乐 🎊🐍	3Q Happy New Year 🎊🐍
A-NEO-243	NEO	4.58	xcomet_noisy 89.5 but NTA miss	约好在莱山上海滩附近贸易，当打开酒盖后，整个人麻了。怎么办？	We agreed to trade near the beach in Laishan, Shanghai. After opening the bottle, I was completely stunned. What should I do?
A-NEO-186	NEO	4.49	xcomet_noisy 84.5 but NTA miss	干货🔥一次带你搞懂修容和古铜	Hot tips 🔥 Everything you need to know about contouring and bronzer in one go
A-NEO-026	NEO	4.45	xcomet_noisy 89.6 but NTA miss	接出血停止，积血消失，宝宝健康平安出生。	The bleeding stopped, the accumulated blood disappeared, and the baby was born healthy and safe.
A-NEO-143	NEO	3.91	xcomet_noisy 97.1 but NTA miss	我发现跳舞可以旺自己！！！	I've discovered that dancing can bring me good fortune!!!
A-NEO-146	NEO	3.80	xcomet_noisy 84.9 but NTA miss	吹爆这四款美食收纳游戏🥳真的太好玩了🤤	Blown away by these four food collection games 🥳 They’re seriously so fun 🤤
A-NEO-035	NEO	3.79	xcomet_noisy 85.5 but NTA miss	蹲蹲，南南新年快乐	Squat squat, Happy New Year, Nannan.
A-NEO-240	NEO	3.76	xcomet_noisy 92.5 but NTA miss	怎么伦敦地铁也开始上演“春运现场”了，乌泱泱一大片人群！	Why is the London Underground suddenly looking like a Spring Festival travel rush scene, with huge crowds everywhere!
A-NEO-107	NEO	3.76	xcomet_noisy 91.7 but NTA miss	原版在主页这条视频的上一条，淡淡人机感也是被姚润昊拿捏了	The original version is in the previous video on the homepage, and Yao Runhao has perfectly captured that subtle robotic vibe.
A-NEO-189	NEO	3.65	xcomet_noisy 91.7 but NTA miss	哥哥上线后，一登陆两眼一黑……	When my brother logged in, he was completely stunned the moment he saw the screen...
A-NEO-171	NEO	3.64	xcomet_noisy 95.4 but NTA miss	‼️日本大阪USJ环球影城大攻略	‼️ Ultimate Guide to Universal Studios Japan (USJ) in Osaka
A-NEO-169	NEO	3.58	xcomet_noisy 95.4 but NTA miss	🇯🇵 京都美食攻略 不踩雷 😋！	🇯🇵 Kyoto Food Guide – No Disappointments 😋!
A-NEO-110	NEO	3.42	xcomet_noisy 88.0 but NTA miss	灭火器拿来出来就这样放在地上然后看着那个火继续烧，什么神操作？	The fire extinguisher was brought out and just left on the ground like that while they watched the fire keep burning—what kind of ridiculous move is that?
A-NEO-234	NEO	3.40	xcomet_noisy 84.7 but NTA miss	弹错了一丢丢，但先这样吧… #电吉他[话题]# #shoegaze[话题]#	Played a tiny bit wrong, but let’s leave it for now… #ElectricGuitar #Shoegaze
A-NEO-126	NEO	3.14	xcomet_noisy 90.5 but NTA miss	大连最适合浪费生命的地方……	The best place in Dalian to waste your life away...
A-NEO-251	NEO	3.09	xcomet_noisy 82.0 but NTA miss	前站姐 追星丰富 曾后援会皮下管理组 有问必答	Former fansite master with extensive fandom experience, previously part of the fan club's management team — ask me anything.
A-NEO-032	NEO	2.89	xcomet_noisy 86.3 but NTA miss	雀魂 和 for the king+1	Mahjong Soul - Ron for the King +1
A-NEO-085	NEO	2.70	xcomet_noisy 93.3 but NTA miss	这台词……放到某些作品里也不会有违和感吧	This line... wouldn't feel out of place in certain other works, would it?
A-NEO-193	NEO	2.69	xcomet_noisy 93.4 but NTA miss	全国首家｜Kangaroo🦘落地杭州！！！	The first in China | Kangaroo🦘 lands in Hangzhou!!!
A-NEO-145	NEO	2.65	xcomet_noisy 91.7 but NTA miss	这个建构我是真整不了一点	I really can't figure out this construct at all.
A-HOM-007	HOM	2.60	xcomet_noisy 86.2 but NTA miss	似吧我不拦你	Seems fine, I won't stop you.
A-NEO-144	NEO	2.34	xcomet_noisy 92.5 but NTA miss	上海洛杉矶Long haul flight 带娃探险记	Shanghai to Los Angeles Long-Haul Flight: An Adventure with Kids
A-NEO-209	NEO	2.30	xcomet_noisy 91.7 but NTA miss	在福州！找到了千与千寻同款汤屋！！	In Fuzhou! Found a bathhouse just like the one in Spirited Away!!
A-NEO-196	NEO	2.21	xcomet_noisy 95.4 but NTA miss	🇬🇧伦敦好吃的漂亮饭	🇬🇧 Delicious and beautiful meals in London
A-MIX-018	MIX	2.07	xcomet_noisy 97.4 but NTA miss	𝙡𝙞𝙫𝙚清清爽爽的幸福瞬间🐚🌾🍄‍🟫	Live fresh and refreshing moments of happiness 🐚🌾🍄‍🟫
A-MIX-030	MIX	1.99	xcomet_noisy 99.5 but NTA miss	可以做天文介紹的視頻，或是 #ufo外星人 相關的視頻	You can make videos introducing astronomy, or videos related to #UFOs and aliens.
A-PYA-010	PYA	1.81	xcomet_noisy 98.0 but NTA miss	一打开小红书发现变成国际版le	As soon as I opened Xiaohongshu, I found it had turned into the international version.
A-NEO-057	NEO	1.78	xcomet_noisy 83.0 but NTA miss	宝宝羽绒服🔗！	Baby down jacket🔗!
A-NEO-198	NEO	1.78	xcomet_noisy 80.3 but NTA miss	逆天漫画腿，建模比例Anok Yai	Unrealistic comic-book legs, Anok Yai with model proportions
A-NEO-099	NEO	1.45	xcomet_noisy 80.2 but NTA miss	哈哈哈哈那个 阿拉斯加的眼神 笑死我了	Hahaha, that Alaskan's expression just cracks me up.
A-NEO-119	NEO	1.41	xcomet_noisy 93.7 but NTA miss	🔥这个神器有点东西啊❗️	🔥 This tool is seriously impressive! ❗️
A-NEO-025	NEO	1.36	xcomet_noisy 87.6 but NTA miss	无盒200出	Without box, 200 out.
A-NEO-140	NEO	1.31	xcomet_noisy 83.4 but NTA miss	这种健身又健脑的地方真的是牛马周末顶配	This kind of place that trains both body and mind is truly the ultimate weekend setup for hardworking folks.
A-PYA-003	PYA	1.31	xcomet_noisy 97.8 but NTA miss	我喜欢你 CPDD	I like you, CPDD.
A-NEO-252	NEO	1.20	xcomet_noisy 95.7 but NTA miss	这是哪套啊，怎么从未见过 这是又被偷跑了？	Which set is this? I've never seen it before. Has it been leaked again?
A-NEO-135	NEO	1.11	xcomet_noisy 92.7 but NTA miss	RC绝美粉紫色缎面高跟鞋五折拿下	Got these stunning RC pinkish-purple satin heels at 50% off.
A-HOM-015	HOM	1.10	xcomet_noisy 98.5 but NTA miss	每个月不用给chatgpt交20刀了	No need to pay $20 a month for ChatGPT anymore.
A-NEO-151	NEO	1.06	xcomet_noisy 80.2 but NTA miss	美白亮肤的神！一篇教你谷雨光感套装怎么搭	The holy grail for brightening and whitening skin! A guide on how to pair the Guyu Light-Sensing Set.
A-NEO-183	NEO	1.06	xcomet_noisy 99.1 but NTA miss	🇲🇾产品也可以火到中国！🔥	🇲🇾 Products from Malaysia can also go viral in China! 🔥
A-NEO-092	NEO	1.02	xcomet_noisy 84.4 but NTA miss	这本书在中国也是爆火，我也读完了。[ #飞吻R ]	This book is also a huge hit in China, and I’ve finished reading it too. [#FlyingKiss]
A-NEO-034	NEO	0.99	xcomet_noisy 81.2 but NTA miss	➕吗宝宝	➕? Baby
A-NEO-166	NEO	0.98	xcomet_noisy 93.7 but NTA miss	晒出你在tiktok🇺🇸看到最好笑的抽象帖！🤣	Share the funniest abstract post you've seen on TikTok 🇺🇸! 🤣
A-NEO-163	NEO	0.96	xcomet_noisy 83.5 but NTA miss	鼓励你逆光上岸的励志文案	Encouraging motivational copy to help you reach the shore against the light
A-NEO-241	NEO	0.94	xcomet_noisy 92.9 but NTA miss	姐妹们帮我看看这是本人还是网图	Sisters, help me see if this is really me or just an internet picture.
A-NEO-128	NEO	0.76	xcomet_noisy 89.7 but NTA miss	幸福到冒泡🫧	So happy I could burst 🫧
A-NEO-206	NEO	0.67	xcomet_noisy 83.2 but NTA miss	闭眼剪都好看的男生夏天短发	A summer short haircut that looks good on a guy even if you cut it with your eyes closed.
A-NEO-181	NEO	0.65	xcomet_noisy 99.0 but NTA miss	Costco 是懂华人节日需求的	Costco really understands the holiday needs of Chinese people.
A-NEO-022	NEO	0.52	xcomet_noisy 94.3 but NTA miss	宝宝黄色毛衣有链接吗	Do you have a link for the baby's yellow sweater?
A-NEO-192	NEO	0.34	xcomet_noisy 92.5 but NTA miss	深圳｜夏日解压好去处☀，6大室内运动馆推荐	Shenzhen | Great Places to Unwind in Summer ☀, 6 Recommended Indoor Sports Venues
A-NEO-036	NEO	0.23	xcomet_noisy 93.0 but NTA miss	蹲蹲，好可爱啊	Crouching down, so adorable!
A-NEO-157	NEO	0.02	xcomet_noisy 87.3 but NTA miss	妈耶🆘神仙阵容‼️孙艺珍❌池昌旭新剧爱了🔥	OMG 🆘 What a legendary cast‼️ Son Ye-jin ❌ Ji Chang-wook in a new drama—I'm already obsessed 🔥
A-NEO-156	NEO	0.02	xcomet_noisy 92.8 but NTA miss	张艺兴太旺了 福星啊	Zhang Yixing is so auspicious—what a lucky star!
