uid	category	severity	reasons	src_noisy	hyp_noisy
A-MIX-049	MIX	29.92	xcomet/kiwi Δ disagree by 29.9	新美甲look♡♩波点熊仔🐻🍒🎀圣诞氛围感	New look of the armor ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡
A-NEO-033	NEO	29.54	xcomet/kiwi Δ disagree by 29.5	人不开心，也要咪哄	People are not happy, they are sad.
A-NEO-233	NEO	29.08	xcomet/kiwi Δ disagree by 29.1	吃瓜吃到自己身上……	The food is not the same as the food you eat.
A-PYA-006	PYA	28.86	xcomet/kiwi Δ disagree by 28.9	xhs是得加个翻译功能了	xhs is a translation feature.
A-NEO-002	NEO	28.64	xcomet/kiwi Δ disagree by 28.6	噗哈哈哈还是你6666	You are 6666
A-NEO-236	NEO	28.35	xcomet/kiwi Δ disagree by 28.4	全是大漏勺	It's all a big leak.
A-NEO-015	NEO	27.71	xcomet/kiwi Δ disagree by 27.7	蹲蹲哈哈	I'm not sure.
A-MIX-055	MIX	26.73	xcomet/kiwi Δ disagree by 26.7; xcomet_noisy 90.9 but NTA miss	街边拍照姿势✨get韩女氛围	✨ Get the Korean girl atmosphere
A-NEO-066	NEO	26.25	xcomet/kiwi Δ disagree by 26.2	狼青土松弟弟	The wolf is a little brother to the ground.
A-NEO-050	NEO	25.82	xcomet/kiwi Δ disagree by 25.8	05辽宁的	05 The City of Nining
A-NEO-199	NEO	25.81	xcomet/kiwi Δ disagree by 25.8	吉隆坡超级无敌避雷的点！	The super-invincible lightning rods of Kuala Lumpur are here!
A-NEO-190	NEO	24.47	xcomet/kiwi Δ disagree by 24.5	过年走亲戚安排这个眼妆 新手小白一学就会	The next year, the relatives arranged this tear, and the newcomer, the white boy, started school.
A-NEO-188	NEO	23.83	xcomet/kiwi Δ disagree by 23.8	独居一人食🍓抹茶草莓牛乳和草莓三明治！	The only thing I can think of is the fact that I am a single mother who lives alone and eats a grass sandwich with milk and yogurt.
A-NEO-046	NEO	23.47	xcomet/kiwi Δ disagree by 23.5	接接接 借你吉言	I'll take your word for it.
A-NEO-116	NEO	22.49	xcomet/kiwi Δ disagree by 22.5	橄榄皮灰粉天菜眼影！！	The olive skin is the ash and the sunflower is the eye!
A-NEO-056	NEO	22.33	xcomet/kiwi Δ disagree by 22.3	②没了哦，其他私	2 No more sugar, no more sugar
A-NEO-005	NEO	22.18	xcomet/kiwi Δ disagree by 22.2	割肉？22年1.1买的，1.7算割肉吗	Is the meat circumcised? 22 years 1.1 bought, 1.7 is the meat circumcised?
A-NEO-180	NEO	22.17	xcomet/kiwi Δ disagree by 22.2	搬运翻译玄鸡的趣图	The cartoon of the translator of the front porch
A-NEO-021	NEO	22.10	xcomet/kiwi Δ disagree by 22.1	重庆，九龙坡蹲	Changchun, Kyungpook
A-NEO-156	NEO	22.08	xcomet/kiwi Δ disagree by 22.1	张艺兴太旺了 福星啊	Zhang Yi is so rich, Fu.
A-NEO-238	NEO	21.82	xcomet/kiwi Δ disagree by 21.8	发尾乱乱的有点二次元感	The two-dimensional feel of the messy tail
A-NEO-142	NEO	21.65	xcomet/kiwi Δ disagree by 21.6	2025年🌟属于春节的氛围感美甲💅	The 2025 Yue belongs to the atmosphere of the Spring Festival
A-NEO-024	NEO	21.38	xcomet/kiwi Δ disagree by 21.4	许愿温迪伴生金温迪宝宝保佑我	I wish Wendy's baby sister Kim Wendy would bless me.
A-MIX-040	MIX	21.33	xcomet/kiwi Δ disagree by 21.3	小wieiad vlog 🖤	I'm not sure what to do.
A-NEO-140	NEO	21.28	xcomet/kiwi Δ disagree by 21.3	这种健身又健脑的地方真的是牛马周末顶配	This place is a great place to be for a weekend with a bull and a horse.
A-MIX-025	MIX	21.21	xcomet/kiwi Δ disagree by 21.2	“我是ENTP”接下来，生成一朵关于它的花：	I'm an ENTP, and I'm going to go ahead and generate a flower about it:
A-MIX-027	MIX	20.85	xcomet/kiwi Δ disagree by 20.9	像ins偷了喧嚣的毛	Like the hair that ins stole the noise
A-NEO-079	NEO	20.84	xcomet/kiwi Δ disagree by 20.8	无语！太夸张了！刚从中国回来三周，我觉得他们描述的是欧盟	"I'm not saying anything! It's too much! I've just returned from China for three weeks, and I think they're describing the EU as a ""melting pot"" of the world's poorest countries."
A-NEO-012	NEO	20.67	xcomet/kiwi Δ disagree by 20.7	杭州现货，价格美丽	Hangzhou, at a great price
A-NEO-184	NEO	20.48	xcomet/kiwi Δ disagree by 20.5	一次外向换来终生自闭只需一首猫步轻boom	One outward shift to lifelong autism requires a cat to step out of the way.
A-NEO-191	NEO	19.48	xcomet_noisy 81.4 but NTA miss	泉州探店｜好評多多的韓國料理店	Visit the most popular Korean restaurants in Kuangzhou
A-NEO-162	NEO	19.46	xcomet_noisy 87.1 but NTA miss	我的病娇猫，爱得太沉重。	My sick cat, loved too much.
A-NEO-032	NEO	17.14	xcomet_noisy 82.0 but NTA miss	雀魂 和 for the king+1	For the King + 1
A-MIX-056	MIX	16.68	xcomet_noisy 90.4 but NTA miss	想看看大家的iwatch表盘！	I'm going to show you the iWatch!
A-NEO-133	NEO	13.20	xcomet_noisy 90.0 but NTA miss	今日份晒澳白珍珠戒指	Today I'm going to wear my white pearl ring.
A-NEO-052	NEO	12.96	xcomet_noisy 84.2 but NTA miss	嘤嘤嘤～～快回来	You'll be back soon
A-HOM-013	HOM	12.78	xcomet_noisy 82.5 but NTA miss	啊！谢谢劳斯！	Ah! thank you thank you, Klaus!
A-NEO-025	NEO	12.74	xcomet_noisy 81.8 but NTA miss	无盒200出	Boxless 200
A-NEO-034	NEO	12.60	xcomet_noisy 85.2 but NTA miss	➕吗宝宝	What's up, baby?
A-HOM-005	HOM	12.12	xcomet_noisy 92.7 but NTA miss	➗25家政 15洗衣  10洗车	25 household chores 15 laundry 10 car wash
A-NEO-201	NEO	11.28	xcomet_noisy 90.2 but NTA miss	？ 谁允许你在海洋馆最经典景观只放一半水的	Who gave you permission to put only half the water in the most classic landscape of the Oceanarium?
A-NEO-099	NEO	10.06	xcomet_noisy 84.8 but NTA miss	哈哈哈哈那个 阿拉斯加的眼神 笑死我了	Ha ha ha, that Alaskan look is killing me.
A-NEO-055	NEO	9.70	xcomet_noisy 81.6 but NTA miss	！蹲蹲！	Whoa!
A-NEO-145	NEO	9.28	xcomet_noisy 84.3 but NTA miss	这个建构我是真整不了一点	I'm not very good at this.
A-NEO-143	NEO	9.27	xcomet_noisy 91.7 but NTA miss	我发现跳舞可以旺自己！！！	I found out that dancing can be a great way to express myself!!!
A-HOM-017	HOM	9.06	xcomet_noisy 86.5 but NTA miss	这就是史	This is history.
A-NEO-144	NEO	8.46	xcomet_noisy 84.0 but NTA miss	上海洛杉矶Long haul flight 带娃探险记	Long haul flight from Shanghai to Los Angeles with a baby
A-NEO-071	NEO	7.86	xcomet_noisy 88.8 but NTA miss	蹲反馈。甜不甜	Feedback from the audience
A-NEO-080	NEO	7.86	xcomet_noisy 90.4 but NTA miss	那太有趣了！这个应用上的梗图太棒了	That's funny! The graphs on this app are amazing.
A-HOM-015	HOM	7.76	xcomet_noisy 81.5 but NTA miss	每个月不用给chatgpt交20刀了	No more paying 20 knives to chatgpt every month
A-NEO-192	NEO	7.66	xcomet_noisy 95.8 but NTA miss	深圳｜夏日解压好去处☀，6大室内运动馆推荐	6 great indoor gyms to relax in during summer
A-NEO-022	NEO	7.51	xcomet_noisy 85.7 but NTA miss	宝宝黄色毛衣有链接吗	Does the baby yellow sweater have a link?
A-NEO-041	NEO	7.17	xcomet_noisy 90.2 but NTA miss	老师我也想要你	Teacher, I want you too.
A-NEO-073	NEO	6.99	xcomet_noisy 91.2 but NTA miss	笑爆了	Laughing out loud
A-HOM-003	HOM	6.94	xcomet_noisy 89.7 but NTA miss	我的玛雅太美了	My Maya is beautiful.
A-NEO-113	NEO	6.78	xcomet_noisy 82.2 but NTA miss	需要我#互关吗，兄弟	Need me to #connect, brother?
A-NEO-166	NEO	6.35	xcomet_noisy 92.1 but NTA miss	晒出你在tiktok🇺🇸看到最好笑的抽象帖！🤣	The most hilarious abstract post you've ever seen on TikTok!
A-PYA-003	PYA	5.99	xcomet_noisy 95.2 but NTA miss	我喜欢你 CPDD	I like you CPDD
A-NEO-042	NEO	5.97	xcomet_noisy 82.4 but NTA miss	第二捏~欢迎欢迎	Second pinch - welcome
A-NEO-123	NEO	5.64	xcomet_noisy 80.3 but NTA miss	沉浸式做4寸 周岁小蛋糕	4 inch immersion birthday cake
A-NEO-167	NEO	5.23	xcomet_noisy 88.3 but NTA miss	减肥四个月真的换了一个人！逆袭	Four months of weight loss really changed a person!
A-NEO-031	NEO	5.20	xcomet_noisy 84.6 but NTA miss	！！！！同担啊！！！！！	We are all in this together.
A-NEO-130	NEO	5.04	xcomet_noisy 82.1 but NTA miss	血脉觉醒！高颜值高能量水晶手串分享*8📿	Blood vessels wake up! high-quality high-energy crystal bracelet shared by 8 people
A-NEO-177	NEO	3.48	xcomet_noisy 81.8 but NTA miss	国内有没有商家能做这个饼干的平替啊！！！！	Is there a vendor in the country that can make this cookie in a cheap way!!!!
A-NEO-085	NEO	3.29	xcomet_noisy 81.3 but NTA miss	这台词……放到某些作品里也不会有违和感吧	The word ... is not harmful in some works.
A-NEO-176	NEO	3.26	xcomet_noisy 84.5 but NTA miss	哭死❗️后悔没早点看到这篇马来西亚攻略🙏	I'm sorry I didn't see this Malaysian offensive earlier 🙏
A-NEO-210	NEO	3.04	xcomet_noisy 89.5 but NTA miss	2024🇹🇭曼谷米其林摘星🌟之旅全攻略	The full itinerary of the 2024 Michelin starry sky tour in Bangkok
A-NEO-241	NEO	1.91	xcomet_noisy 81.7 but NTA miss	姐妹们帮我看看这是本人还是网图	Sisters, help me see if this is a real person or a web map.
A-HOM-007	HOM	1.32	xcomet_noisy 94.9 but NTA miss	似吧我不拦你	I'm not stopping you.
A-HOM-002	HOM	1.25	xcomet_noisy 91.6 but NTA miss	3Q 祝你新年快乐 🎊🐍	3Q Happy new year to you
A-NEO-036	NEO	1.24	xcomet_noisy 85.7 but NTA miss	蹲蹲，好可爱啊	Oh, how sweet.
A-NEO-092	NEO	1.16	xcomet_noisy 92.7 but NTA miss	这本书在中国也是爆火，我也读完了。[ #飞吻R ]	The book was a big hit in China, and I finished it.
A-NEO-103	NEO	0.36	xcomet_noisy 80.4 but NTA miss	网友的成功让人宫寒	The success of netizens is chilling
A-NEO-181	NEO	0.10	xcomet_noisy 96.2 but NTA miss	Costco 是懂华人节日需求的	Costco understands the needs of Chinese festivals
