uid	category	severity	reasons	src_noisy	hyp_noisy
A-NEO-085	NEO	7.67	xcomet_noisy 90.0 but NTA miss	这台词……放到某些作品里也不会有违和感吧	This line... wouldn't it also fit well in some other works?
A-NEO-144	NEO	7.21	xcomet_noisy 83.5 but NTA miss	上海洛杉矶Long haul flight 带娃探险记	Shanghai to Los Angeles Long Haul Flight: A Parent's Adventure with Kids
A-PYA-013	PYA	7.18	xcomet_noisy 82.6 but NTA miss	kou令:美事相伴福运满堂80	Kou Command: May auspiciousness accompany you and blessings fill your home, 80.
A-NEO-128	NEO	6.85	xcomet_noisy 98.0 but NTA miss	幸福到冒泡🫧	Bubbling with happiness 🫧
A-PYA-004	PYA	6.79	xcomet_noisy 95.4 but NTA miss	好可爱cpdd...	So cute, CPDD...
A-NEO-036	NEO	6.78	xcomet_noisy 87.9 but NTA miss	蹲蹲，好可爱啊	Crouch down, so cute!
A-NEO-191	NEO	6.63	xcomet_noisy 93.3 but NTA miss	泉州探店｜好評多多的韓國料理店	Quanzhou Restaurant Review | Popular Korean Restaurant with Great Reviews
A-NEO-042	NEO	6.54	xcomet_noisy 82.8 but NTA miss	第二捏~欢迎欢迎	Second pinch~ Welcome welcome
A-NEO-041	NEO	5.61	xcomet_noisy 89.5 but NTA miss	老师我也想要你	Teacher, I also want you.
A-NEO-109	NEO	5.56	xcomet_noisy 90.2 but NTA miss	总发愁自己没客子，不知道怎么起号的可以戳戳我	Always worried about not having customers, if you don't know how to start a business, feel free to message me.
A-MIX-042	MIX	5.34	xcomet_noisy 87.8 but NTA miss	i人在首尔住到了本命酒店！明洞！值哭😭	I stayed at my favorite hotel in Seoul! Myeongdong! It's so worth it😭
A-HOM-003	HOM	5.21	xcomet_noisy 90.0 but NTA miss	我的玛雅太美了	My Maya is too beautiful.
A-NEO-135	NEO	4.93	xcomet_noisy 88.0 but NTA miss	RC绝美粉紫色缎面高跟鞋五折拿下	RC Stunning Pink Purple Satin High Heels at Half Price
A-NEO-210	NEO	4.88	xcomet_noisy 84.3 but NTA miss	2024🇹🇭曼谷米其林摘星🌟之旅全攻略	2024 Thailand Bangkok Michelin Star Discovery 🌟 Full Guide
A-MIX-055	MIX	4.87	xcomet_noisy 92.5 but NTA miss	街边拍照姿势✨get韩女氛围	Street photo pose ✨ get Korean girl atmosphere
A-HOM-005	HOM	4.86	xcomet_noisy 88.0 but NTA miss	➗25家政 15洗衣  10洗车	⊘25 Housekeeping 15 Laundry 10 Car Wash
A-NEO-032	NEO	4.77	xcomet_noisy 83.9 but NTA miss	雀魂 和 for the king+1	Mahjong and for the king+1
A-NEO-052	NEO	4.70	xcomet_noisy 86.7 but NTA miss	嘤嘤嘤～～快回来	Eeeeee... Come back quickly.
A-NEO-142	NEO	4.66	xcomet_noisy 81.0 but NTA miss	2025年🌟属于春节的氛围感美甲💅	2025 Year 🌟 Nail Art 💅 with the Atmosphere of Spring Festival
A-HOM-002	HOM	4.27	xcomet_noisy 92.6 but NTA miss	3Q 祝你新年快乐 🎊🐍	3Q Wishing you a Happy New Year 🎊🐍
A-NEO-207	NEO	4.26	xcomet_noisy 84.6 but NTA miss	🇺🇸留子自制巴斯克大成功！	US student successfully makes Basque cheese at home!
A-NEO-183	NEO	4.22	xcomet_noisy 95.3 but NTA miss	🇲🇾产品也可以火到中国！🔥	Products from Malaysia can also be hot in China! 🔥
A-NEO-126	NEO	4.18	xcomet_noisy 97.3 but NTA miss	大连最适合浪费生命的地方……	The best place in Dalian to waste life...
A-NEO-026	NEO	4.13	xcomet_noisy 89.8 but NTA miss	接出血停止，积血消失，宝宝健康平安出生。	The bleeding stopped, the accumulated blood disappeared, and the baby was born healthy and safely.
A-NEO-070	NEO	3.91	xcomet_noisy 95.6 but NTA miss	蹲一下🐍	Crouch down 🐍
A-NEO-132	NEO	3.66	xcomet_noisy 85.4 but NTA miss	零基础乍到书法新手村 我什么时候可以大成	Zero foundation, just arrived at the calligraphy village for beginners. When will I achieve mastery?
A-NEO-209	NEO	3.46	xcomet_noisy 92.4 but NTA miss	在福州！找到了千与千寻同款汤屋！！	In Fuzhou! Found the same bathhouse as in Spirited Away!!
A-NEO-114	NEO	3.41	xcomet_noisy 94.0 but NTA miss	魔都惊艳的主厨餐桌，一生值得来一次！	A stunning chef's table in the magical metropolis—a once-in-a-lifetime experience!
A-HOM-010	HOM	3.23	xcomet_noisy 84.5 but NTA miss	啊啊啊啊给青兰ee吃	Ah ah ah ah, give Qinglan ee to eat.
A-NEO-171	NEO	2.88	xcomet_noisy 96.2 but NTA miss	‼️日本大阪USJ环球影城大攻略	‼️Ultimate Guide to Universal Studios Japan in Osaka, Japan
A-MIX-034	MIX	2.51	xcomet_noisy 94.2 but NTA miss	IG年轻人爱用的“hype boy”是什么意思	"What does ""hype boy,"" a term popular among Gen Z, mean?"
A-MIX-018	MIX	2.27	xcomet_noisy 95.8 but NTA miss	𝙡𝙞𝙫𝙚清清爽爽的幸福瞬间🐚🌾🍄‍🟫	Live clear and refreshing moments of happiness 🐚🌾🍄‍🟫
A-NEO-163	NEO	2.21	xcomet_noisy 92.7 but NTA miss	鼓励你逆光上岸的励志文案	Encouraging motivational quotes to help you rise against the odds.
A-NEO-104	NEO	2.17	xcomet_noisy 97.6 but NTA miss	导航有的时候真的太坑了，没开过真的会很害怕	Navigation can sometimes be really misleading; if you've never used it before, it can be really scary.
A-NEO-169	NEO	2.06	xcomet_noisy 90.4 but NTA miss	🇯🇵 京都美食攻略 不踩雷 😋！	Japan Kyoto Food Guide - Avoiding Disappointments 😋!
A-NEO-196	NEO	1.98	xcomet_noisy 97.5 but NTA miss	🇬🇧伦敦好吃的漂亮饭	Delicious and beautiful food in London
A-NEO-177	NEO	1.93	xcomet_noisy 91.0 but NTA miss	国内有没有商家能做这个饼干的平替啊！！！！	Is there a domestic merchant that can make a cheaper alternative to this cookie?!
A-NEO-143	NEO	1.69	xcomet_noisy 91.8 but NTA miss	我发现跳舞可以旺自己！！！	I found that dancing can boost my energy!!!
A-NEO-176	NEO	1.67	xcomet_noisy 90.1 but NTA miss	哭死❗️后悔没早点看到这篇马来西亚攻略🙏	Cried to death! Regret not seeing this Malaysia guide earlier 🙏
A-NEO-168	NEO	1.52	xcomet_noisy 88.4 but NTA miss	老外已经在学习中国话这个事情上 卷起来了	Foreigners are really getting into learning Chinese.
A-NEO-166	NEO	1.51	xcomet_noisy 93.7 but NTA miss	晒出你在tiktok🇺🇸看到最好笑的抽象帖！🤣	Share the funniest abstract post you've seen on TikTok🇺🇸! 🤣
A-HOM-013	HOM	1.41	xcomet_noisy 85.8 but NTA miss	啊！谢谢劳斯！	Ah! Thank you, Lao Si!
A-HOM-015	HOM	1.29	xcomet_noisy 96.9 but NTA miss	每个月不用给chatgpt交20刀了	No longer need to pay $20 a month for ChatGPT.
A-PYA-010	PYA	1.26	xcomet_noisy 94.0 but NTA miss	一打开小红书发现变成国际版le	As soon as I opened Xiaohongshu, it had become the international version.
A-NEO-022	NEO	1.00	xcomet_noisy 92.8 but NTA miss	宝宝黄色毛衣有链接吗	Do you have a link for the baby yellow sweater?
A-NEO-127	NEO	1.00	xcomet_noisy 91.3 but NTA miss	巴塞罗那🇪🇸打折村出行指南	Barcelona 🇪🇸 Discount Village Travel Guide
A-MIX-054	MIX	0.89	xcomet_noisy 88.9 but NTA miss	75折买lulu真的不用找代购！	Buy Lulu at 75% off, no need to find a proxy buyer!
A-NEO-193	NEO	0.83	xcomet_noisy 83.7 but NTA miss	全国首家｜Kangaroo🦘落地杭州！！！	National First | Kangaroo🦘 Lands in Hangzhou!!!
A-NEO-238	NEO	0.77	xcomet_noisy 95.9 but NTA miss	发尾乱乱的有点二次元感	The ends are a bit messy, giving off a slightly anime-like vibe.
A-NEO-055	NEO	0.72	xcomet_noisy 90.0 but NTA miss	！蹲蹲！	Hey, crouch down!
A-MIX-030	MIX	0.54	xcomet_noisy 95.7 but NTA miss	可以做天文介紹的視頻，或是 #ufo外星人 相關的視頻	You can make videos introducing astronomy, or videos related to #ufo aliens.
A-NEO-092	NEO	0.45	xcomet_noisy 86.0 but NTA miss	这本书在中国也是爆火，我也读完了。[ #飞吻R ]	This book is also a big hit in China, and I've finished reading it too. [ #blushR ]
A-NEO-119	NEO	0.41	xcomet_noisy 86.7 but NTA miss	🔥这个神器有点东西啊❗️	🔥This tool is really something!❗️
A-NEO-014	NEO	0.36	xcomet_noisy 87.8 but NTA miss	蹲了很久[doge]	Sat for a long time [doge]
A-NEO-181	NEO	0.34	xcomet_noisy 96.0 but NTA miss	Costco 是懂华人节日需求的	Costco understands the needs of Chinese holidays.
A-PYA-003	PYA	0.20	xcomet_noisy 95.2 but NTA miss	我喜欢你 CPDD	I like you CPDD
A-NEO-054	NEO	0.18	xcomet_noisy 94.5 but NTA miss	第三个我推	The third one I recommend
A-NEO-035	NEO	0.15	xcomet_noisy 87.9 but NTA miss	蹲蹲，南南新年快乐	Sit down, Nannan, Happy New Year!
A-NEO-156	NEO	0.07	xcomet_noisy 86.2 but NTA miss	张艺兴太旺了 福星啊	Zhang Yixing is too lucky, a lucky star!
A-NEO-192	NEO	0.00	xcomet_noisy 90.0 but NTA miss	深圳｜夏日解压好去处☀，6大室内运动馆推荐	Shenzhen | Summer Stress Relief Spot ☀, Recommended 6 Indoor Sports Venues
