uid	category	xcomet_noisy	xcomet_clean	xcomet_d	kiwi_noisy	kiwi_clean	kiwi_d	nta_noisy	nta_clean	nta_d	src_noisy	hyp_noisy	src_clean	hyp_clean	ref_en
A-NEO-024	NEO	49.42	62.78	13.36	55.39	74.18	18.79	0	0	0	许愿温迪伴生金温迪宝宝保佑我	Wishing Wendy accompanies golden Wendy baby, may you be blessed.	希望抽到温迪和他的专属武器温迪宝宝保佑我	I hope I get lucky and Wendy and her exclusive weapon Wendy Baby bless me.	Manifesting Venti and his signature weapon—Venti, please bless my pulls!
A-NEO-025	NEO	84.77	88.31	3.53	50.59	68.20	17.61	0	100	100	无盒200出	No box 200 out	无盒200出售	No box 200 for sale	No original box; selling for ¥200.
A-NEO-026	NEO	75.47	95.72	20.25	80.04	85.77	5.73	0	0	0	接出血停止，积血消失，宝宝健康平安出生。	With the bleeding stopped, the blood clots disappeared, and the baby was born healthy and safe.	希望出血停止，积血消失，宝宝健康平安出生。	I hope the bleeding stops, the clotted blood disappears, and the baby is born healthy and safe.	Praying that the bleeding stops, the hematoma disappears, and the baby is born safe and healthy.
A-NEO-027	NEO	65.68	72.94	7.26	70.04	71.87	1.83	100	100	0	卡皮巴拉土豆豚12星座插画头像表情包原创	Capybara potato pig 12 Zodiac illustration avatar sticker original	卡皮巴拉12星座插画头像表情包原创	Capybara 12 Zodiac Illustration Avatar Stickers Original	Original capybara zodiac illustrations for profile pictures and stickers.
A-NEO-028	NEO	42.30	96.28	53.98	38.10	81.97	43.87	0	100	100	台州本地蹲蹲	Local hustling/scouting	台州寻找本地卖家	Taizhou is looking for local sellers.	Looking for a local seller in Taizhou.
A-NEO-029	NEO	86.00	97.70	11.70	77.27	83.14	5.87	0	100	100	已私，求图，谢谢	Private, send picture, thanks.	已经发私信了，想要图片，谢谢	I’ve already sent you a private message asking for pictures, thank you.	I've sent you a DM. Could I get the picture? Thanks.
A-NEO-030	NEO	45.68	74.80	29.12	47.84	68.69	20.84	0	100	100	滴我滴我[doge]	Drop it drop it [doge]	私信我私信我[doge]	Private message me, private message me [doge]	DM me, DM me. [doge]
A-NEO-031	NEO	68.06	85.68	17.62	54.41	69.96	15.55	0	0	0	！！！！同担啊！！！！！	Let's ride together!	！！！！喜欢同一个偶像的人啊！！！！！	Like people who like the same idol!	We’re fans of the same idol!!!!!
A-NEO-032	NEO	77.04	66.17	-10.87	41.64	45.50	3.86	0	100	100	雀魂 和 for the king+1	Jump King +1	雀魂 和 for the king，我也是	Jump King and Duel Links, it’s me too.	Mahjong Soul and For the King—same here!
A-NEO-033	NEO	44.10	85.32	41.22	66.68	74.34	7.65	0	0	0	人不开心，也要咪哄	One must still soothe (or pacify) someone who isn't happy.	人不开心，也要让猫咪哄	Even if a person isn't happy, you have to let the cat comfort them.	Even when you're feeling down, let a cat cheer you up.
A-NEO-034	NEO	78.51	96.97	18.46	72.81	80.27	7.46	0	100	100	➕吗宝宝	How are you, baby?	互相加好友吗宝宝	Want to add each other as friends, baby?	Babe, want to add each other as friends?
A-NEO-035	NEO	83.89	86.77	2.87	59.73	71.08	11.35	0	100	100	蹲蹲，南南新年快乐	Sit, sit, Nan Nan, Happy New Year!	在这里等待，南南新年快乐	Wait here, Nan Nan, Happy New Year!	Waiting here. Happy New Year, Nannan!
A-NEO-036	NEO	79.83	96.45	16.61	77.95	80.70	2.76	0	100	100	蹲蹲，好可爱啊	Sit, sit, so cute!	在这里等待，好可爱啊	Waiting here, how cute!	Waiting here—this is so cute!
A-NEO-037	NEO	73.97	93.66	19.69	56.81	85.52	28.70	0	0	0	我去，这个帅啊	I'm going, he's so handsome!	天啊，这个帅啊	Oh my god, he's so handsome!	Whoa, this is so cool!
A-NEO-038	NEO	87.33	95.01	7.69	78.98	84.14	5.16	0	0	0	你是手控吗？	Are you a control freak?	你是特别喜欢好看的手的人吗？	Do you particularly like attractive hands?	Are you really into attractive hands?
A-NEO-039	NEO	58.69	97.00	38.31	60.05	84.05	24.00	0	0	0	卷成这样了	Rolled up like this.	竞争已经这么激烈了	Competition is so fierce.	Has the competition really gotten this intense?
A-NEO-040	NEO	33.03	60.31	27.28	40.28	59.08	18.80	0	0	0	宝接昼吗	Is it daytime?	宝贝接受夏以昼相关的委托吗	Does the darling accept commissions related to summer and day?	Babe, do you take commissions for Caleb from Love and Deepspace?
A-NEO-041	NEO	90.20	96.77	6.57	83.51	65.79	-17.72	0	0	0	老师我也想要你	I also want you, teacher.	卖家我也想要这个商品	I want this item too.	I want one too, please.
A-NEO-042	NEO	90.16	98.63	8.46	72.19	83.45	11.26	0	0	0	第二捏~欢迎欢迎	Second, welcome, welcome!	我是第二个~欢迎欢迎	I’m the second one~ Welcome, welcome!	I'm second—welcome, welcome!
A-NEO-043	NEO	49.44	86.67	37.23	52.21	77.96	25.75	0	0	0	敦门永恒！	Eternal gates!	永远支持蒋敦豪！	Forever support Chiang Chun-hao!	Team Jiang Dunhao forever!
A-NEO-044	NEO	30.82	91.03	60.21	33.07	84.20	51.13	0	0	0	瓜哥三分爆头	"Guā gē sān fēn bào tóu 

(This is a slang phrase, often used in online gaming contexts. A direct, literal translation wouldn't fully capture the meaning.)"	卡梅隆·安东尼投进了一记关键三分球	Carmelo Anthony made a crucial three-point shot.	Melo drills a three-pointer!
A-NEO-045	NEO	76.29	91.77	15.47	53.49	57.29	3.80	0	100	100	蹲蹲第一个羊羔毛外套的链接	Find the link to the first faux fur coat.	等待第一个羊羔毛外套的链接	Wait for the link to the first shearling coat.	Waiting for the link to the first shearling jacket.
A-NEO-046	NEO	44.62	53.12	8.50	39.91	76.63	36.72	0	100	100	接接接 借你吉言	Take my best wishes.	我接受这份祝福 借你吉言	I accept this blessing, wishing you all the best.	Claiming it, claiming it, claiming it—thanks for the good wishes.
A-NEO-047	NEO	57.21	78.75	21.53	70.75	69.69	-1.06	0	0	0	瑶瑶公主，蹲蹲蹲蹲	Princess Yaoyao, squat, squat, squat, squat.	瑶瑶公主，一直在寻找	Princess Yaoyao has always been searching.	Still waiting for Princess Yaoyao.
A-NEO-048	NEO	59.03	67.50	8.47	48.81	50.88	2.08	0	0	0	啊呀蹲蹲现代狼尾张邈	Oh, crouching, crouching, modern wolf tail Zhang Miao.	啊呀寻找现代狼尾张邈	Oh dear, searching for the remote and splendid tail of a modern wolf.	Ah, waiting for modern wolf-cut Zhang Miao.
A-NEO-049	NEO	80.08	94.26	14.18	54.86	77.02	22.16	0	0	0	楼主的意思是“这就是他想来的地方”	The楼主 means “this is where he wanted to come.”	发帖人的意思是“这就是他想来的地方”	The poster meant “This is where he wanted to come.”	The OP means, “This is exactly where he wanted to come.”
A-NEO-050	NEO	54.42	99.79	45.38	65.73	82.20	16.47	0	100	100	05辽宁的	Liaoning Province	2005年出生，来自辽宁	Born in 2005, from Liaoning.	Born in 2005, from Liaoning.
A-NEO-051	NEO	60.32	64.05	3.73	57.77	73.87	16.11	0	100	100	番禺 我司招聘前台。真实有效。🉑️滴滴	Panyu, we are hiring front desk staff. Genuine and effective. Absolutely!	番禺 我司招聘前台。真实有效。可以私信联系	Panyu, we are hiring front desk staff. Genuine and effective. Please feel free to private message us.	Our company in Panyu, Guangzhou, is hiring a receptionist. This is a genuine vacancy—DM me if interested.
A-NEO-052	NEO	78.21	99.01	20.80	75.79	85.12	9.33	0	100	100	嘤嘤嘤～～快回来	Ugh, ugh, ugh～～ Hurry back.	我很难过～～快回来	I’m so sad～～ Please come back soon.	I'm so sad~~ Please come back soon.
A-NEO-053	NEO	25.99	85.88	59.88	41.47	68.60	27.13	0	100	100	我我我蹲蹲蹲	I I I squat squat squat	我我我在这里等待	I am waiting here.	Me, me, me—waiting, waiting, waiting.
A-NEO-054	NEO	71.52	97.04	25.52	50.84	85.47	34.63	0	0	0	第三个我推	The third I pushed.	第三个我喜欢和支持的角色	The third character I like and support.	The third one is my favorite character.
A-NEO-055	NEO	64.33	92.78	28.45	77.91	84.48	6.56	0	0	0	！蹲蹲！	Kneel, kneel!	！在这里等待！	Wait here!	Waiting here!
A-NEO-056	NEO	56.18	84.31	28.13	47.72	69.93	22.21	0	0	0	②没了哦，其他私	It’s gone, and there’s nothing else private.	第二件没了哦，其他私信咨询	The second one is gone, and other private message inquiries.	Item 2 is sold out. DM me about the others.
A-NEO-057	NEO	85.50	88.01	2.51	62.12	74.56	12.44	0	100	100	宝宝羽绒服🔗！	Baby down jacket!	宝宝羽绒服的购买链接！	Baby down jacket purchase link!	Babe, please send me the link to this down jacket!
A-NEO-058	NEO	36.56	83.43	46.87	56.05	78.36	22.31	0	100	100	看预算，直接r1+r52+大三元最优	Based on the budget, directly r1+r52+best large three-yuan.	看预算，直接r1+r52+三支恒定F2.8光圈的变焦镜头最优	Based on the budget, the best option is R1 + R52 + three constant F2.8 zoom lenses.	It depends on your budget. The best setup is the R1, the R5 Mark II, and the holy trinity of constant-f/2.8 zoom lenses.
A-NEO-059	NEO	51.73	58.89	7.17	58.72	67.55	8.83	0	0	0	佛山日结禅城张槎30/小时 需要滴滴	Foshan, daily meditation in Zencheng Zhangxia, 30/hour. Need a Didi.	佛山日结禅城张槎30/小时 需要私信联系	Foshan daily meditation in Zencheng Zhangxia 30/hour. Please private message to contact.	Same-day-pay job in Zhangcha, Chancheng District, Foshan: ¥30 per hour. DM if interested.
A-NEO-060	NEO	81.06	85.40	4.34	71.62	78.61	7.00	0	100	100	老外来之前不给我推这种视频	Before a foreigner came, they didn't let me push this video.	老外来之前不给我推荐这种视频	Before a foreigner came, they didn't recommend this type of video to me.	The platform never recommended videos like this before foreign users arrived.
A-NEO-061	NEO	80.53	89.19	8.66	65.67	62.55	-3.13	0	100	100	目前估7️⃣1️⃣0️⃣💼邮不包手续费	Currently estimated 710€ shipping fees are not included.	目前估7️⃣1️⃣0️⃣包邮不包手续费	Currently estimated 710 with free shipping, no handling fees.	Currently asking ¥710, shipping included; transaction fees are not included.
A-NEO-062	NEO	53.37	91.01	37.64	38.44	74.23	35.79	0	0	0	蹲蹲拼320的	Sit on 320s	寻找一起拼单、共同分担320元费用的人	Looking for someone to split a shopping order and share the 320 yuan cost together.	Looking for someone to join a ¥320 group buy with me.
A-NEO-063	NEO	89.12	97.39	8.26	81.17	83.41	2.24	0	100	100	ruby蹲蹲	Ruby squats.	等待Ruby	Wait for Ruby	Waiting for Ruby.
A-NEO-064	NEO	53.04	64.13	11.09	67.77	73.23	5.46	0	100	100	新年衣有富贵香！🔍当妮留香珠	New Year’s clothes have a rich and fragrant scent! 🔍 Danyu retains a lingering fragrance.	新年衣服有富贵香！搜索当妮留香珠	New Year clothes have rich fragrance! Search for Danni Liu fragrance beads.	Give your New Year outfit a luxurious scent—search for Downy scent booster beads.
A-NEO-065	NEO	87.16	86.39	-0.78	73.29	72.72	-0.57	0	0	0	19配 35/1	19 pairs, 35/1	19号可配 35元一份	35 yuan per serving available on the 19th.	No. 19 is available; ¥35 each.
A-NEO-066	NEO	60.25	64.11	3.86	46.33	61.71	15.38	0	0	0	狼青土松弟弟	Wolf Qing Tu Song Di Di	狼青土松公幼犬	Young dog of Langqing, Tushan Gong	A male Chinese Wolfdog–local Songshi mix.
A-NEO-067	NEO	67.08	92.42	25.34	44.04	77.81	33.77	0	0	0	包姜晓的呀[doge]	Package Jiang Xiao’s [doge]	肯定是姜晓的呀[doge]	It must be Jiang Xiao’s, for sure [doge]	Of course it's for Jiang Xiao. [doge]
A-NEO-068	NEO	38.90	92.89	53.99	69.90	62.98	-6.92	0	100	100	借楼蹲！！！	Rent a room and squat!	借用评论区寻找！！！	Looking for comments in the comment section!	Borrowing the comments—looking for this!!!
A-NEO-069	NEO	77.36	79.74	2.38	70.35	76.27	5.92	0	0	0	我！要！原！图！关啦	I! Want! The! Original! Picture! Closed!	我！要！原！图！已经关注你了	I! Want! The! Original! Photo! You’ve been following me!	I! Want! The! Original! Image! I've followed you.
A-NEO-070	NEO	91.37	89.86	-1.51	82.31	59.93	-22.38	0	0	0	蹲一下🐍	Sit down for a bit 🐍	在这里等待一下🐍	Wait here, snake 🐍	Waiting here for a bit 🐍
A-NEO-071	NEO	86.29	97.93	11.65	59.74	72.33	12.59	0	100	100	蹲反馈。甜不甜	Squat feedback. Is it sweet?	等待反馈。甜不甜	Waiting for feedback. Sweet or not?	Waiting for feedback. Is it sweet?
A-NEO-072	NEO	32.66	78.78	46.12	40.67	56.35	15.68	0	0	0	什么刀子都有[doge]	What knife, what.	什么让人难过的情节都有[doge]	What sad scenes have, [doge]	It has every kind of heartbreaking twist [doge].
A-NEO-073	NEO	91.34	100.00	8.66	79.15	85.42	6.27	0	100	100	笑爆了	Laughing till I cry	太好笑了	That's hilarious!	That's hilarious.
A-NEO-074	NEO	81.29	78.02	-3.26	73.67	71.95	-1.72	100	0	-100	冷知识： #小孩也可以学水袖 所以中国文化永不可少。	Fun fact: #Even kids can learn water sleeves, so Chinese culture should never be diminished.	小知识： #小孩也可以学水袖 所以中国文化永不可少。	Little knowledge: # Even children can learn water sleeves, so Chinese culture should never be neglected.	Fun fact: #KidsCanLearnWaterSleevesToo. That’s why Chinese culture will always be essential.
