uid	category	severity	reasons	src_noisy	hyp_noisy
A-NEO-178	NEO	21.14	xcomet/kiwi Δ disagree by 21.1	分享一个桃花的玄学真相	Sharing the esoteric truth behind a peach blossom.
A-MIX-002	MIX	21.01	xcomet/kiwi Δ disagree by 21.0	图fine秒mine[doge]	"The sentence ""图fine秒mine[doge]"" appears to be a mix of Chinese characters and possibly a typo or a term specific to a certain context. A direct translation would be unclear without additional context. However, breaking it down:

- ""图"" (tú) means ""image"" or ""diagram""
- ""fine"" (in English, not a direct translation but likely referring to ""fine-tuning"" or ""perfecting"")
- ""秒"" (miǎo) means ""second""
- ""mine"" (likely referring to ""mining"" in the context of data or information)
- ""[doge]"" seems to be an insertion of the term ""doge"" which originated from an internet meme.

A possible interpretation in English, given the context, could be: ""Fine-tuning our image mining process [doge]."""
A-NEO-133	NEO	20.65	xcomet/kiwi Δ disagree by 20.7	今日份晒澳白珍珠戒指	Today's white pearl ring
A-NEO-058	NEO	20.42	xcomet/kiwi Δ disagree by 20.4	看预算，直接r1+r52+大三元最优	Looking at the budget, directly choosing r1 + r52 + Grand Trio is the optimal option.
A-NEO-209	NEO	20.19	xcomet/kiwi Δ disagree by 20.2	在福州！找到了千与千寻同款汤屋！！	In Fuzhou! Found a hot spring house just like Sen and Chihiro's! !!
A-PYA-004	PYA	20.17	xcomet/kiwi Δ disagree by 20.2	好可爱cpdd...	"""好可爱cpdd..."" translates to ""Such a cute puppy..."" in English."
A-HOM-017	HOM	19.54	xcomet_noisy 86.5 but NTA miss	这就是史	This is history.
A-NEO-113	NEO	16.41	xcomet_noisy 94.5 but NTA miss	需要我#互关吗，兄弟	Do you need me to reciprocate, brother?
A-NEO-023	NEO	15.71	xcomet_noisy 86.9 but NTA miss	耳朵动起来好可爱啊QQ弹弹	It's so cute how the ears wiggle QQ bounce bounce.
A-HOM-010	HOM	13.59	xcomet_noisy 88.2 but NTA miss	啊啊啊啊给青兰ee吃	Ah ah ah, give Qinglan the food.
A-NEO-057	NEO	12.37	xcomet_noisy 84.9 but NTA miss	宝宝羽绒服🔗！	Baby Down Jacket 🔗!
A-MIX-035	MIX	12.02	xcomet_noisy 81.6 but NTA miss	赵一博冰条钩织get(附图解)	Zhao Yibo's Ice Stick Crochet (with a diagram)
A-NEO-070	NEO	11.85	xcomet_noisy 87.2 but NTA miss	蹲一下🐍	Squat down 🐍
A-HOM-013	HOM	11.61	xcomet_noisy 86.2 but NTA miss	啊！谢谢劳斯！	Ah! Thank you, Laus!
A-NEO-041	NEO	11.23	xcomet_noisy 89.5 but NTA miss	老师我也想要你	Teacher, I also want you.
A-NEO-099	NEO	11.00	xcomet_noisy 80.5 but NTA miss	哈哈哈哈那个 阿拉斯加的眼神 笑死我了	Hahahaha, that Alaska stare killed me.
A-NEO-153	NEO	10.33	xcomet_noisy 90.1 but NTA miss	以前画的黑暗欺骗同人图	Previously drawn dark and deceptive doujin art.
A-NEO-168	NEO	10.08	xcomet_noisy 87.5 but NTA miss	老外已经在学习中国话这个事情上 卷起来了	Foreigners have already gotten involved in learning Mandarin Chinese.
A-NEO-196	NEO	10.06	xcomet_noisy 88.2 but NTA miss	🇬🇧伦敦好吃的漂亮饭	"""Good-tasting and beautiful rice in London."""
A-NEO-162	NEO	9.68	xcomet_noisy 86.3 but NTA miss	我的病娇猫，爱得太沉重。	My sickly cat, loves too deeply.
A-HOM-003	HOM	8.97	xcomet_noisy 90.0 but NTA miss	我的玛雅太美了	My Maya is too beautiful.
A-NEO-173	NEO	8.86	xcomet_noisy 93.0 but NTA miss	桂林📍景点避坑｜去桂林前一定要看哦‼	Guilin 📍 Tourist Traps to Avoid | Must-read before going to Guilin!
A-NEO-063	NEO	8.55	xcomet_noisy 88.5 but NTA miss	ruby蹲蹲	Ruby squats
A-NEO-240	NEO	8.21	xcomet_noisy 82.5 but NTA miss	怎么伦敦地铁也开始上演“春运现场”了，乌泱泱一大片人群！	"Even the London Underground is staging a ""Chunyun (Spring Festival Travel) scene"" with a massive crowd!"
A-NEO-086	NEO	8.04	xcomet_noisy 80.9 but NTA miss	我可以用左脚踩右脚，再用右脚踩左脚，一直踩到天空！	I can step on my right foot with my left foot, then step on my left foot with my right foot, and keep going until I reach the sky!
A-NEO-122	NEO	7.85	xcomet_noisy 80.7 but NTA miss	杨幂同款新年拜年服穿搭~真的显白18岁	Yang Mi's New Year's Greeting Outfit Styling ~ Truly Highlights Her Youthful Radiance at 18
A-NEO-161	NEO	7.42	xcomet_noisy 81.5 but NTA miss	MBTI各种眼神杀！你能接得住？	"""MBTI Types: Various 'Eye Kill'! Can You Keep Up?"""
A-NEO-188	NEO	7.08	xcomet_noisy 88.7 but NTA miss	独居一人食🍓抹茶草莓牛乳和草莓三明治！	Solo meal 🍓 Matcha strawberry milk and strawberry sandwich!
A-MIX-009	MIX	6.97	xcomet_noisy 94.8 but NTA miss	le｜我的故事是双女主	My story has two female protagonists.
A-NEO-203	NEO	6.62	xcomet_noisy 88.0 but NTA miss	谁说上海跨年没有仪式感，我给你拉爆	Who said Shanghai's New Year's Eve lacks ceremony? I'll show you.
A-PYA-015	PYA	6.62	xcomet_noisy 82.7 but NTA miss	已关注qiu fen xiang	Already followed Qiu fen xiang
A-NEO-003	NEO	6.33	xcomet_noisy 92.5 but NTA miss	想到他们的“快乐水”	"Thinking about their ""happy water"""
A-NEO-183	NEO	6.23	xcomet_noisy 96.0 but NTA miss	🇲🇾产品也可以火到中国！🔥	"""Malaysian products can also catch fire in China!"" 🔥"
A-NEO-036	NEO	6.22	xcomet_noisy 86.5 but NTA miss	蹲蹲，好可爱啊	Squatting, how cute!
A-NEO-149	NEO	6.09	xcomet_noisy 84.0 but NTA miss	曼谷外卖别把我好吃晕了…	"""Don't make me hungry with your Bangkok food delivery..."""
A-PYA-005	PYA	5.89	xcomet_noisy 80.8 but NTA miss	Chuan搭🔴⚪️红白配	Chuan with red and white combination 🔴⚪️
A-HOM-007	HOM	5.68	xcomet_noisy 96.6 but NTA miss	似吧我不拦你	"""Go ahead, I won't stop you."""
A-NEO-156	NEO	5.50	xcomet_noisy 80.5 but NTA miss	张艺兴太旺了 福星啊	Zhang Yixing is too vibrant! Lucky star!
A-NEO-128	NEO	5.27	xcomet_noisy 95.2 but NTA miss	幸福到冒泡🫧	Happiness to the point of bursting 🫧
A-NEO-110	NEO	4.75	xcomet_noisy 86.9 but NTA miss	灭火器拿来出来就这样放在地上然后看着那个火继续烧，什么神操作？	Why would you take out a fire extinguisher, put it on the ground like that, and watch the fire keep burning? What kind of divine intervention is this?
A-NEO-071	NEO	4.32	xcomet_noisy 84.7 but NTA miss	蹲反馈。甜不甜	Squat feedback. Sweet or not sweet.
A-NEO-193	NEO	4.31	xcomet_noisy 95.2 but NTA miss	全国首家｜Kangaroo🦘落地杭州！！！	First in the nation! Kangaroo 🦘 lands in Hangzhou!
A-NEO-210	NEO	4.21	xcomet_noisy 93.6 but NTA miss	2024🇹🇭曼谷米其林摘星🌟之旅全攻略	2024 Michelin Star Tour in Bangkok, Thailand 🌟: The Ultimate Guide
A-NEO-143	NEO	4.18	xcomet_noisy 90.2 but NTA miss	我发现跳舞可以旺自己！！！	I've discovered that dancing can energize me!!!
A-MIX-056	MIX	4.04	xcomet_noisy 97.9 but NTA miss	想看看大家的iwatch表盘！	I'd love to see everyone's iWatch faces!
A-NEO-115	NEO	3.98	xcomet_noisy 87.8 but NTA miss	🖤暗黑系甜酷风系列美甲，一出手就哇塞住！	🖤 Dark and cool series of nail art, one swipe and you'll be amazed!
A-NEO-127	NEO	3.80	xcomet_noisy 93.3 but NTA miss	巴塞罗那🇪🇸打折村出行指南	Barcelona, Spain: Shopping Village Travel Guide
A-HOM-005	HOM	3.63	xcomet_noisy 90.0 but NTA miss	➗25家政 15洗衣  10洗车	**25 Household Services, 15 Laundry, 10 Car Washing**
A-NEO-073	NEO	3.42	xcomet_noisy 87.3 but NTA miss	笑爆了	Laughed until it hurt.
A-NEO-104	NEO	3.36	xcomet_noisy 96.7 but NTA miss	导航有的时候真的太坑了，没开过真的会很害怕	Navigation can be really terrible sometimes, and if you haven't used it before, it can be quite scary.
A-NEO-243	NEO	3.04	xcomet_noisy 93.2 but NTA miss	约好在莱山上海滩附近贸易，当打开酒盖后，整个人麻了。怎么办？	We agreed to trade near the Shanghai beach in Lai Shan, but when I opened the bottle, I suddenly felt dizzy. What should I do?
A-NEO-147	NEO	2.97	xcomet_noisy 88.1 but NTA miss	做出了人生鸡小胸｜真的太嫩了🥹减脂绝佳	"""Made the best chicken breast of my life | It's really tender 😭 Perfect for weight loss."""
A-NEO-132	NEO	2.80	xcomet_noisy 92.7 but NTA miss	零基础乍到书法新手村 我什么时候可以大成	"""Starting from zero in the village of calligraphy beginners, when can I become a master?"""
A-NEO-022	NEO	2.41	xcomet_noisy 85.7 but NTA miss	宝宝黄色毛衣有链接吗	Does the baby yellow sweater have a link?
A-NEO-241	NEO	2.26	xcomet_noisy 95.5 but NTA miss	姐妹们帮我看看这是本人还是网图	"""Sisters, please check if this is a real photo or a screenshot from the internet."""
A-MIX-054	MIX	2.23	xcomet_noisy 88.0 but NTA miss	75折买lulu真的不用找代购！	Don't bother with a reseller, buy Lulu at 75% off!
A-NEO-171	NEO	2.23	xcomet_noisy 93.7 but NTA miss	‼️日本大阪USJ环球影城大攻略	"**""Comprehensive Guide to Universal Studios Japan (USJ) in Osaka, Japan""**"
A-NEO-189	NEO	2.15	xcomet_noisy 80.6 but NTA miss	哥哥上线后，一登陆两眼一黑……	After my older brother went online, I logged in and suddenly went blind in both eyes...
A-NEO-253	NEO	2.06	xcomet_noisy 86.3 but NTA miss	知道为什么他父母接受他是0还配合拍视频吗 原因竟是...	Do you know why his parents accepted and cooperated in filming him as 0? The reason turned out to be...
A-NEO-103	NEO	2.06	xcomet_noisy 82.0 but NTA miss	网友的成功让人宫寒	The success of netizens sends chills down the spine.
A-NEO-042	NEO	1.96	xcomet_noisy 86.3 but NTA miss	第二捏~欢迎欢迎	"""Second squeeze - Welcome, welcome!"""
A-HOM-002	HOM	1.86	xcomet_noisy 86.5 but NTA miss	3Q 祝你新年快乐 🎊🐍	"""Wishing you a happy New Year in the 3rd quarter (3Q) 🎊🐍"""
A-NEO-085	NEO	1.83	xcomet_noisy 93.9 but NTA miss	这台词……放到某些作品里也不会有违和感吧	Would this dialogue... fit seamlessly into certain works?
A-NEO-126	NEO	1.83	xcomet_noisy 97.8 but NTA miss	大连最适合浪费生命的地方……	Dalian is the most suitable place to waste your life...
A-NEO-160	NEO	1.79	xcomet_noisy 81.7 but NTA miss	70kg脂包肌进入赛季	70kg of fat-free muscle mass enters the season.
A-NEO-144	NEO	1.65	xcomet_noisy 90.8 but NTA miss	上海洛杉矶Long haul flight 带娃探险记	Shanghai to Los Angeles Long-haul flight with kids: An Adventure Story
A-NEO-191	NEO	1.51	xcomet_noisy 88.8 but NTA miss	泉州探店｜好評多多的韓國料理店	Quanzhou Food Exploration | Highly-rated Korean Restaurant
A-NEO-192	NEO	1.27	xcomet_noisy 89.0 but NTA miss	深圳｜夏日解压好去处☀，6大室内运动馆推荐	Shenzen | Great Places to Unwind in Summer ☀️, 6 Recommended Indoor Sports Facilities
A-NEO-238	NEO	0.84	xcomet_noisy 92.5 but NTA miss	发尾乱乱的有点二次元感	"The hair ends are messy, giving it a bit of a ""二次元"" (anime) feel."
A-NEO-166	NEO	0.74	xcomet_noisy 93.5 but NTA miss	晒出你在tiktok🇺🇸看到最好笑的抽象帖！🤣	Show us the funniest abstract post you've seen on TikTok 🇺🇸! 🤣
A-NEO-025	NEO	0.73	xcomet_noisy 82.1 but NTA miss	无盒200出	"""无盒200出"" translates to ""No box, 200 out"" in English."
A-MIX-030	MIX	0.73	xcomet_noisy 86.1 but NTA miss	可以做天文介紹的視頻，或是 #ufo外星人 相關的視頻	Videos that can introduce astronomy or videos related to #ufo aliens.
A-NEO-194	NEO	0.65	xcomet_noisy 93.7 but NTA miss	吉隆坡新晋网红餐厅•不得不试	"""Kuala Lumpur's New Viral Restaurants - Must-Try!"""
A-NEO-119	NEO	0.60	xcomet_noisy 92.6 but NTA miss	🔥这个神器有点东西啊❗️	This amazing gadget has something special about it! ❗️
A-NEO-092	NEO	0.57	xcomet_noisy 85.5 but NTA miss	这本书在中国也是爆火，我也读完了。[ #飞吻R ]	This book is also a hit in China, and I've finished reading it too. [#Flying Kiss R]
A-NEO-012	NEO	0.49	xcomet_noisy 81.2 but NTA miss	杭州现货，价格美丽	Hangzhou spot goods, prices beautiful.
A-NEO-181	NEO	0.47	xcomet_noisy 97.5 but NTA miss	Costco 是懂华人节日需求的	Costco understands Chinese festival needs.
A-NEO-167	NEO	0.44	xcomet_noisy 86.7 but NTA miss	减肥四个月真的换了一个人！逆袭	Losing weight for four months really changed a person! Reversal.
A-HOM-008	HOM	0.19	xcomet_noisy 85.2 but NTA miss	哈雷哈雷，欢迎欢迎热烈欢迎	Hurray, welcome, hearty welcome!
A-HOM-015	HOM	0.14	xcomet_noisy 97.5 but NTA miss	每个月不用给chatgpt交20刀了	You no longer need to pay $20 per month for ChatGPT.
A-NEO-054	NEO	0.08	xcomet_noisy 94.5 but NTA miss	第三个我推	The third one I recommend.
A-NEO-052	NEO	0.03	xcomet_noisy 80.3 but NTA miss	嘤嘤嘤～～快回来	Pip pip pip ~ come back soon!
