uid	category	xcomet_noisy	xcomet_clean	xcomet_d	kiwi_noisy	kiwi_clean	kiwi_d	nta_noisy	nta_clean	nta_d	src_noisy	hyp_noisy	src_clean	hyp_clean	ref_en
A-PYA-010	PYA	97.01	96.67	-0.34	76.85	78.45	1.60	0	0	0	一打开小红书发现变成国际版le	As soon as I opened Xiaohongshu, it turned into the international version.	一打开小红书发现变成国际版了	As soon as I opened Xiaohongshu, it turned out to be the international version.	I opened Xiaohongshu and found it had turned into an international app.
A-PYA-011	PYA	64.85	90.26	25.41	58.99	62.88	3.89	0	0	0	💙15w左右女生建议入手的BBA二手车	💙15w左右女生建议入手的BBA二手车	💙15万左右女生建议入手的BBA二手车	💙150,000 yuan range, recommended used BBA cars for women	💙 Recommended used BBA cars for women with a budget of around ¥150,000.
A-PYA-012	PYA	78.84	81.23	2.39	62.13	71.26	9.13	0	0	0	上次还有人说瘦的是P的 搞不懂根本搞不懂	Last time someone said that the thin one was P, I just don't understand, I really don't get it.	上次还有人说瘦的是修图的 搞不懂根本搞不懂	Last time someone said that the thin person was the one who edited the photos, I just don't understand, I really don't get it.	Last time someone even said the slim look was photoshopped. I don’t get it—seriously, I just don’t.
A-NEO-001	NEO	69.82	94.08	24.25	54.37	58.16	3.79	0	100	100	中中中哦[doge]	Zong zong zong oh [doge]	好好好哦[doge]	Okay okay okay [doge]	Okay, okay, okay [doge].
A-NEO-002	NEO	71.88	89.64	17.76	72.30	76.95	4.65	0	0	0	噗哈哈哈还是你6666	Tsk hahaha, still you're 6666.	噗哈哈哈还是你最厉害	Tsk hahaha, you're still the best.	Pfft, hahaha—you're still the best!
A-NEO-003	NEO	91.92	89.76	-2.16	65.92	76.26	10.34	0	100	100	想到他们的“快乐水”	"Thinking of their ""happy water"""	想到他们的“可乐”	"Thinking of their ""Coca-Cola"""	Thinking about their so-called “happy water”—Coke.
A-NEO-004	NEO	79.11	81.10	1.99	31.04	44.59	13.56	0	100	100	来了中中中	Come come come.	来了好好好	Come on, okay, okay.	I'm here—okay, okay, okay!
A-NEO-005	NEO	61.40	63.08	1.69	54.62	52.69	-1.93	0	0	0	割肉？22年1.1买的，1.7算割肉吗	Cutting meat? Bought in January 2022, is 1.7 a cut?	亏本卖出？22年1.1买的，1.7算亏本卖出吗	Loss selling? Bought in January 2022, is selling at January 7 a loss?	Selling at a loss? I bought it for 1.1 in 2022; does selling at 1.7 really count as taking a loss?
A-NEO-006	NEO	63.04	77.36	14.32	43.48	66.62	23.14	0	0	0	不在鱼上了吗	Are we not on the fish?	不在闲鱼上了吗	Are you not on Xiaoyi anymore?	Aren't you selling it on Xianyu anymore?
A-NEO-007	NEO	52.97	95.21	42.24	81.16	79.22	-1.95	0	0	0	巴拉巴拉说的啥	What does Balabala say?	说了这么多，到底在说什么	So much has been said, what is really being said?	After all that rambling, what are you even talking about?
A-NEO-008	NEO	62.54	99.82	37.28	34.81	82.28	47.47	0	0	0	这是老广啊	This is a broad.	这是广东本地人啊	This is a native of Guangdong.	That's a true Guangdong local.
A-NEO-009	NEO	55.54	87.42	31.87	59.00	57.94	-1.06	0	100	100	交?已关[doge]	What? Already closed [doge]	互相关注?已经关注[doge]	Mutual follow? Already followed [doge]	Want to be mutuals? I have already followed you. [doge]
A-NEO-010	NEO	52.17	88.63	36.46	46.90	67.62	20.72	0	100	100	多的不说，给我中中中	Say less, give me middle middle middle.	多的不说，希望我能中奖	Say less, hope I win the prize.	Enough talk—hope I win!
A-NEO-011	NEO	67.36	81.85	14.48	61.96	72.68	10.72	0	0	0	五！老！师！我！想！你！了！	Five! Old! Teacher! I! Miss! You!	五条悟老师我！想！你！了！	Sensei UwU! I miss you!	Gojo-sensei! I miss you!
A-NEO-012	NEO	90.97	90.29	-0.68	72.65	80.03	7.38	100	0	-100	杭州现货，价格美丽	Hangzhou in stock, great price.	杭州现货，价格很划算	Hangzhou in stock, very reasonable price.	In stock in Hangzhou at a great price.
A-NEO-013	NEO	71.89	79.22	7.34	63.60	70.33	6.74	0	0	0	318走🐟（24/6生产日期）	318 walk fish (production date 24/6)	318通过闲鱼交易（24/6生产日期）	318 through Xianyu transaction (production date 24/6)	¥318 via Xianyu (manufactured in June 2024).
A-NEO-014	NEO	79.63	95.60	15.97	67.09	76.92	9.83	0	100	100	蹲了很久[doge]	Sitting for a long time [doge]	等了很久[doge]	Waited for a long time [doge]	I've been waiting a long time [doge].
A-NEO-015	NEO	80.32	94.56	14.23	41.92	82.34	40.43	0	100	100	蹲蹲哈哈	Dun dun ha ha.	在这里等候哈哈	Wait here, ha ha.	Waiting, waiting, haha.
A-NEO-016	NEO	62.65	63.67	1.02	58.92	58.39	-0.53	0	0	0	3.0下配套的限时常驻自选池子呀	3.0 accompanying limited-time permanent self-select pools	3.0下半期配套的限时常驻自选卡池呀	3.0 Half-semester companion limited-time self-select card pool	It’s the limited-time permanent-character selector banner that comes with the second half of Version 3.0.
A-NEO-017	NEO	49.84	59.61	9.77	59.61	64.46	4.85	0	100	100	体育西路，珠江新城可带，3号线都可以带	Sports West Road, can be accompanied by Zhujiang New City, 3rd Line can be accompanied.	体育西路，珠江新城可交付，3号线都可以交付	Sports West Road, deliverable in Zhujiang New City, 3rd Line can be delivered.	I can meet at Tiyu Xilu, Zhujiang New Town, or anywhere along Guangzhou Metro Line 3.
A-NEO-018	NEO	62.49	75.57	13.08	78.37	69.00	-9.37	0	0	0	老六，666	Old Six, 666	出其不意的人，太厉害了	People who catch you off guard are too good.	You little schemer—well played!
A-NEO-019	NEO	56.65	64.24	7.59	53.90	47.80	-6.10	0	0	0	直接多少，🐟跳转不了	How much directly, the fish can't jump.	直接多少，闲鱼跳转不了	How much directly, Xiaoyi can't redirect.	How much for it directly? I can’t open the Xianyu link.
A-NEO-020	NEO	50.59	91.94	41.35	35.69	61.22	25.53	0	100	100	这个❤️是🐴扁	This ❤️ is a horse flat.	这个点赞是骗来的	This like was tricked.	That like was obtained by tricking people.
A-NEO-021	NEO	59.82	73.63	13.81	47.83	65.59	17.76	0	100	100	重庆，九龙坡蹲	Chongqing, Koundianpo蹲	重庆，九龙坡寻找本地卖家	Chongqing, Ji九龙坡 looking for local sellers	Looking for a local seller in Jiulongpo, Chongqing.
A-NEO-022	NEO	87.48	92.93	5.45	76.56	60.77	-15.79	0	0	0	宝宝黄色毛衣有链接吗	Does the yellow baby sweater have a link?	宝贝黄色毛衣有链接吗	Does the yellow sweater have a link?	Babe, do you have a link to the yellow sweater?
A-NEO-023	NEO	91.82	91.92	0.10	71.67	78.59	6.92	0	0	0	耳朵动起来好可爱啊QQ弹弹	Oh, how cute it is when the ears move! QQ弹弹	耳朵动起来好可爱啊柔软又有弹性	The ears move so cute, soft and elastic.	The way its ears wiggle is so cute—they look soft and bouncy.
A-NEO-024	NEO	41.06	64.55	23.49	47.51	65.99	18.48	0	0	0	许愿温迪伴生金温迪宝宝保佑我	Pray for Winding Baby to bless me.	希望抽到温迪和他的专属武器温迪宝宝保佑我	I hope to draw Windrider and his专属 weapon, Windrider Baby, to bless me.	Manifesting Venti and his signature weapon—Venti, please bless my pulls!
A-NEO-025	NEO	73.01	82.68	9.66	45.21	52.05	6.84	0	100	100	无盒200出	Wuxia 200 out.	无盒200出售	Sell 200 No-box	No original box; selling for ¥200.
A-NEO-026	NEO	71.38	96.83	25.45	79.45	86.44	6.99	0	0	0	接出血停止，积血消失，宝宝健康平安出生。	Bleeding stopped, the blood subsided, and the baby was born healthy and safely.	希望出血停止，积血消失，宝宝健康平安出生。	I hope the bleeding stops, the blood clots disappear, and the baby is born healthy and safely.	Praying that the bleeding stops, the hematoma disappears, and the baby is born safe and healthy.
A-NEO-027	NEO	65.99	74.10	8.11	71.77	68.76	-3.00	100	100	0	卡皮巴拉土豆豚12星座插画头像表情包原创	Capibara Potato Pig 12 Zodiac Illustration Avatar Emoji Pack Original	卡皮巴拉12星座插画头像表情包原创	Capibara 12 zodiac illustration avatar emoji original	Original capybara zodiac illustrations for profile pictures and stickers.
A-NEO-028	NEO	77.99	98.63	20.65	46.06	79.84	33.79	0	100	100	台州本地蹲蹲	Taizhou local蹲蹲	台州寻找本地卖家	Looking for local sellers in Taizhou	Looking for a local seller in Taizhou.
A-NEO-029	NEO	87.24	92.74	5.50	76.94	79.96	3.02	0	0	0	已私，求图，谢谢	Private, request image, thanks.	已经发私信了，想要图片，谢谢	I have sent you a private message. If you want the image, thank you.	I've sent you a DM. Could I get the picture? Thanks.
A-NEO-030	NEO	63.24	68.59	5.34	46.18	60.56	14.38	0	0	0	滴我滴我[doge]	Drip me drip me [doge]	私信我私信我[doge]	PM me PM me [doge]	DM me, DM me. [doge]
A-NEO-031	NEO	70.99	91.82	20.83	78.06	82.51	4.45	0	0	0	！！！！同担啊！！！！！	!!!Same burden!!!	！！！！喜欢同一个偶像的人啊！！！！！	!!! People who like the same idol !!!	We’re fans of the same idol!!!!!
A-NEO-032	NEO	67.59	68.29	0.71	59.21	56.86	-2.36	0	100	100	雀魂 和 for the king+1	Crows and the King +1	雀魂 和 for the king，我也是	Shiki and for the king, I am too.	Mahjong Soul and For the King—same here!
A-NEO-033	NEO	64.01	86.78	22.78	66.63	80.36	13.73	0	0	0	人不开心，也要咪哄	People are unhappy, but still need to be comforted.	人不开心，也要让猫咪哄	When people are unhappy, they still need their cats to comfort them.	Even when you're feeling down, let a cat cheer you up.
A-NEO-034	NEO	80.16	97.57	17.42	49.65	82.64	32.99	0	100	100	➕吗宝宝	Plus, baby.	互相加好友吗宝宝	Should we add each other as friends, baby?	Babe, want to add each other as friends?
A-NEO-035	NEO	85.29	76.04	-9.25	62.58	73.68	11.11	0	100	100	蹲蹲，南南新年快乐	Dun dun, Nan Nan, Happy New Year!	在这里等待，南南新年快乐	Wait here, Happy New Year, South-South.	Waiting here. Happy New Year, Nannan!
A-NEO-036	NEO	86.89	94.88	7.99	72.71	80.91	8.20	0	100	100	蹲蹲，好可爱啊	Dun dun, that's so cute.	在这里等待，好可爱啊	Wait here, that's so cute.	Waiting here—this is so cute!
A-NEO-037	NEO	98.33	100.00	1.67	77.16	81.16	3.99	0	0	0	我去，这个帅啊	Wow, that's cool.	天啊，这个帅啊	Wow, that's really cool.	Whoa, this is so cool!
A-NEO-038	NEO	73.98	94.20	20.22	77.13	80.19	3.05	0	0	0	你是手控吗？	Are you a hand controller?	你是特别喜欢好看的手的人吗？	Are you particularly someone who likes nice hands?	Are you really into attractive hands?
A-NEO-039	NEO	74.74	98.45	23.71	56.23	85.19	28.96	0	0	0	卷成这样了	It's been rolled this way.	竞争已经这么激烈了	The competition is already so intense.	Has the competition really gotten this intense?
A-NEO-040	NEO	36.61	68.95	32.35	45.23	70.31	25.08	0	0	0	宝接昼吗	Bao jie zhou ma?	宝贝接受夏以昼相关的委托吗	Does the baby accept commissions related to Xia Yizhou?	Babe, do you take commissions for Caleb from Love and Deepspace?
A-NEO-041	NEO	89.52	95.28	5.76	85.04	70.50	-14.54	0	100	100	老师我也想要你	Teacher, I also want you.	卖家我也想要这个商品	I also want this product from the seller.	I want one too, please.
A-NEO-042	NEO	85.45	99.40	13.96	48.58	82.30	33.72	100	0	-100	第二捏~欢迎欢迎	Second press ~ Welcome welcome	我是第二个~欢迎欢迎	I'm the second one. Welcome, welcome.	I'm second—welcome, welcome!
A-NEO-043	NEO	59.43	96.25	36.81	66.51	83.33	16.82	0	100	100	敦门永恒！	Dunmen Eternal!	永远支持蒋敦豪！	Always support Jiang Dunhao!	Team Jiang Dunhao forever!
A-NEO-044	NEO	41.63	70.92	29.29	62.86	83.03	20.17	0	0	0	瓜哥三分爆头	Gauko three-point shot to the head.	卡梅隆·安东尼投进了一记关键三分球	Cameron Anthony made a key three-pointer.	Melo drills a three-pointer!
A-NEO-045	NEO	79.22	89.43	10.21	59.40	65.98	6.57	0	100	100	蹲蹲第一个羊羔毛外套的链接	Link to the first sheepskin jacket	等待第一个羊羔毛外套的链接	Wait for the link of the first woolen jacket.	Waiting for the link to the first shearling jacket.
A-NEO-046	NEO	29.29	48.98	19.69	34.71	74.69	39.98	0	100	100	接接接 借你吉言	Jiyan, borrow it.	我接受这份祝福 借你吉言	I accept this blessing, borrowed from your good words.	Claiming it, claiming it, claiming it—thanks for the good wishes.
A-NEO-047	NEO	66.15	73.08	6.93	63.77	66.68	2.92	0	0	0	瑶瑶公主，蹲蹲蹲蹲	Princess Yoyo, squat squat squat squat.	瑶瑶公主，一直在寻找	Yao Yao Princess has been searching ever since.	Still waiting for Princess Yaoyao.
A-NEO-048	NEO	80.64	87.58	6.94	43.07	50.42	7.35	0	100	100	啊呀蹲蹲现代狼尾张邈	Ah, the modern wolf tail Zhang Miao.	啊呀寻找现代狼尾张邈	Ah, looking for modern wolf tail Zhang Miao.	Ah, waiting for modern wolf-cut Zhang Miao.
A-NEO-049	NEO	86.48	93.85	7.36	54.32	76.29	21.96	0	0	0	楼主的意思是“这就是他想来的地方”	"The楼主 means ""This is where he wants to go."""	发帖人的意思是“这就是他想来的地方”	"The poster meant ""This is where he wanted to come."""	The OP means, “This is exactly where he wanted to come.”
A-NEO-050	NEO	76.42	99.79	23.37	69.07	82.20	13.12	100	100	0	05辽宁的	05 Liaoning's	2005年出生，来自辽宁	Born in 2005, from Liaoning.	Born in 2005, from Liaoning.
A-NEO-051	NEO	62.69	78.24	15.55	71.08	74.00	2.92	0	0	0	番禺 我司招聘前台。真实有效。🉑️滴滴	Panyu, our company is recruiting a front desk staff. Genuine and valid. Can be contacted via Didi.	番禺 我司招聘前台。真实有效。可以私信联系	Panyu, our company is recruiting a front desk staff. Genuine and valid. You can contact us via private message.	Our company in Panyu, Guangzhou, is hiring a receptionist. This is a genuine vacancy—DM me if interested.
A-NEO-052	NEO	91.96	95.80	3.85	68.14	83.83	15.69	100	0	-100	嘤嘤嘤～～快回来	Sob sob sob～～Come back quickly.	我很难过～～快回来	I'm really sad... Come back quickly.	I'm so sad~~ Please come back soon.
A-NEO-053	NEO	40.47	90.30	49.83	36.61	69.26	32.64	0	0	0	我我我蹲蹲蹲	I sit down.	我我我在这里等待	I am here waiting.	Me, me, me—waiting, waiting, waiting.
A-NEO-054	NEO	82.84	94.01	11.17	54.30	82.25	27.95	0	0	0	第三个我推	The third one I push.	第三个我喜欢和支持的角色	The third role I like and support.	The third one is my favorite character.
A-NEO-055	NEO	88.45	92.78	4.33	72.03	84.48	12.45	0	0	0	！蹲蹲！	Dun dun!	！在这里等待！	Wait here!	Waiting here!
A-NEO-056	NEO	75.30	89.58	14.28	50.55	76.57	26.02	0	0	0	②没了哦，其他私	2. No, others are private.	第二件没了哦，其他私信咨询	The second one is gone, others please inquire via private message.	Item 2 is sold out. DM me about the others.
A-NEO-057	NEO	85.50	88.01	2.51	62.12	74.56	12.44	0	100	100	宝宝羽绒服🔗！	Baby down jacket!	宝宝羽绒服的购买链接！	Baby down jacket purchase link!	Babe, please send me the link to this down jacket!
A-NEO-058	NEO	43.64	79.14	35.49	67.18	77.09	9.92	0	0	0	看预算，直接r1+r52+大三元最优	Look at the budget, directly r1 + r52 + the best three-tier.	看预算，直接r1+r52+三支恒定F2.8光圈的变焦镜头最优	Look at the budget, the best option is r1 + r52 + three fixed F2.8 zoom lenses.	It depends on your budget. The best setup is the R1, the R5 Mark II, and the holy trinity of constant-f/2.8 zoom lenses.
A-NEO-059	NEO	56.97	65.81	8.84	51.40	60.37	8.97	0	0	0	佛山日结禅城张槎30/小时 需要滴滴	Foshan daily rate, Zhangca, 30 per hour, need Didi.	佛山日结禅城张槎30/小时 需要私信联系	Foshan daily rate, Zhangca, 30 per hour. Please message for contact.	Same-day-pay job in Zhangcha, Chancheng District, Foshan: ¥30 per hour. DM if interested.
A-NEO-060	NEO	81.86	81.80	-0.07	68.65	76.86	8.21	0	100	100	老外来之前不给我推这种视频	The foreigners didn't push this video to me before.	老外来之前不给我推荐这种视频	The foreigners didn't recommend this video to me before.	The platform never recommended videos like this before foreign users arrived.
A-NEO-061	NEO	77.32	82.73	5.41	67.27	59.92	-7.35	0	100	100	目前估7️⃣1️⃣0️⃣💼邮不包手续费	Currently estimated 710 RMB, post does not include handling fee.	目前估7️⃣1️⃣0️⃣包邮不包手续费	Currently estimated 710 package with free shipping, no handling fee.	Currently asking ¥710, shipping included; transaction fees are not included.
A-NEO-062	NEO	43.44	94.59	51.14	35.16	69.68	34.52	0	0	0	蹲蹲拼320的	Dun Dun Pian 320.	寻找一起拼单、共同分担320元费用的人	Looking for someone to split the cost of 320 yuan.	Looking for someone to join a ¥320 group buy with me.
A-NEO-063	NEO	88.54	97.39	8.85	64.76	83.41	18.64	0	100	100	ruby蹲蹲	Ruby蹲蹲	等待Ruby	Wait for Ruby	Waiting for Ruby.
A-NEO-064	NEO	50.00	60.63	10.63	68.91	72.21	3.30	0	100	100	新年衣有富贵香！🔍当妮留香珠	New Year's clothes have the fragrance of wealth! 🔍 When Nini leaves the incense beads.	新年衣服有富贵香！搜索当妮留香珠	New Year clothes have a rich fragrance! Search for Dangni Fragrance Beads.	Give your New Year outfit a luxurious scent—search for Downy scent booster beads.
A-NEO-065	NEO	76.44	79.87	3.43	70.59	57.02	-13.57	0	0	0	19配 35/1	19-35/1	19号可配 35元一份	19号可配35元一份	No. 19 is available; ¥35 each.
A-NEO-066	NEO	62.42	53.82	-8.60	70.53	37.53	-33.00	0	0	0	狼青土松弟弟	Wolf Qingtong's younger brother	狼青土松公幼犬	Wolf Qing Tong Gong Juang犬	A male Chinese Wolfdog–local Songshi mix.
A-NEO-067	NEO	81.70	81.77	0.08	58.78	68.64	9.86	0	100	100	包姜晓的呀[doge]	Bao Jiang Xiao's [doge]	肯定是姜晓的呀[doge]	Definitely Jiang Xia's [doge]	Of course it's for Jiang Xiao. [doge]
A-NEO-068	NEO	37.14	82.81	45.67	52.15	60.51	8.36	0	0	0	借楼蹲！！！	Stay in the building!	借用评论区寻找！！！	Look for comments!!!!	Borrowing the comments—looking for this!!!
A-NEO-069	NEO	79.07	90.28	11.22	68.91	69.50	0.59	0	100	100	我！要！原！图！关啦	I! Want! Original! Image! Close!	我！要！原！图！已经关注你了	I! Want! Original! Image! Already followed you!	I! Want! The! Original! Image! I've followed you.
A-NEO-070	NEO	95.20	97.32	2.12	82.98	82.39	-0.58	0	0	0	蹲一下🐍	Crouch a moment 🐍	在这里等待一下🐍	Wait here 🐍	Waiting here for a bit 🐍
A-NEO-071	NEO	76.54	96.89	20.35	50.35	72.41	22.06	0	100	100	蹲反馈。甜不甜	Kneel feedback. Sweet?	等待反馈。甜不甜	Wait for feedback. Sweet or not?	Waiting for feedback. Is it sweet?
A-NEO-072	NEO	38.02	92.40	54.37	53.00	68.20	15.20	0	0	0	什么刀子都有[doge]	What knife there is [doge]	什么让人难过的情节都有[doge]	What kind of sad plot there is [doge]	It has every kind of heartbreaking twist [doge].
A-NEO-073	NEO	91.53	99.12	7.59	79.92	86.35	6.42	0	0	0	笑爆了	Laughter exploded.	太好笑了	Too funny.	That's hilarious.
A-NEO-074	NEO	75.84	77.50	1.66	70.76	73.50	2.74	0	0	0	冷知识： #小孩也可以学水袖 所以中国文化永不可少。	Cold fact: #Children can also learn water sleeves, so Chinese culture is indispensable.	小知识： #小孩也可以学水袖 所以中国文化永不可少。	Little knowledge: #Children can also learn water sleeves, so Chinese culture is indispensable.	Fun fact: #KidsCanLearnWaterSleevesToo. That’s why Chinese culture will always be essential.
A-NEO-076	NEO	96.76	91.95	-4.81	72.56	75.97	3.41	100	100	0	他们甚至是3D男友	They are even 3D boyfriends.	他们甚至是现实中的男友	They are even real boyfriends.	They’re even 3D boyfriends.
