uid	category	severity	reasons	src_noisy	hyp_noisy
B-HOM-098	HOM	27.36	xcomet/kiwi Δ disagree by 27.4; xcomet_noisy 85.9 but NTA miss	淦，忘记原版了，有谁能补一下？	Yi, I forgot the original version. Who can help me?
B-NEO-074	NEO	27.32	xcomet/kiwi Δ disagree by 27.3; xcomet_noisy 86.6 but NTA miss	这波操作直接拉胯了	This operation directly fell apart.
B-NEO-109	NEO	27.28	xcomet/kiwi Δ disagree by 27.3	逆天，吴国给日本朝贡都来了	Overturning the heavens, the Wu state sent tribute to the Japanese court.
B-HOM-110	HOM	27.25	xcomet/kiwi Δ disagree by 27.2	预计会火，火钳刘明	Expected to burn, Liu Ming's fire tongs
B-PYA-103	PYA	27.14	xcomet/kiwi Δ disagree by 27.1	好装好假好ex	Good fake good ex
B-NEO-067	NEO	27.10	xcomet/kiwi Δ disagree by 27.1	摆烂了，爱咋咋地	Give up, whatever you want.
B-HOM-125	HOM	26.87	xcomet/kiwi Δ disagree by 26.9; xcomet_noisy 93.9 but NTA miss	上一个视频就是不讲内个	The previous video was not about this.
B-MIX-125	MIX	26.31	xcomet/kiwi Δ disagree by 26.3	喝水这part我真的笑了	This part made me laugh.
B-NEO-054	NEO	26.30	xcomet/kiwi Δ disagree by 26.3	被种草了	Been recommended.
B-HOM-009	HOM	25.57	xcomet/kiwi Δ disagree by 25.6; xcomet_noisy 96.2 but NTA miss	游戏过于神金，不确定先从哪里笑起	The game is too absurd, and it's hard to know where to start laughing.
B-HOM-038	HOM	25.01	xcomet/kiwi Δ disagree by 25.0	这个颜色灰常好看	This color is really nice.
B-MIX-147	MIX	24.90	xcomet/kiwi Δ disagree by 24.9; xcomet_noisy 87.6 but NTA miss	干嘛突然cos班主任	Why did you suddenly cos the class teacher?
B-NEO-090	NEO	24.70	xcomet/kiwi Δ disagree by 24.7	应该是的，不然怎么会气到把国粹给说出来了	"Sure, here's the translation:

""Of course, otherwise how would I get so angry and reveal the traditional arts?"""
B-MIX-039	MIX	24.62	xcomet/kiwi Δ disagree by 24.6	这个GMV变高了	This GMV has increased.
B-HOM-090	HOM	24.25	xcomet/kiwi Δ disagree by 24.2	香精煎鱼食不食	Candied fish is eaten or not.
B-NEO-017	NEO	23.41	xcomet/kiwi Δ disagree by 23.4; xcomet_noisy 84.5 but NTA miss	纯爱战神轰然倒地	Pure love god falls abruptly.
B-MIX-104	MIX	23.30	xcomet/kiwi Δ disagree by 23.3	我打个csgo心跳都能160	I can get 160 in CSGO with a heartbeat.
B-HOM-041	HOM	23.21	xcomet/kiwi Δ disagree by 23.2	泄密被辞退永不录用，这员工只能耗子喂汁了	Leaked information led to the employee's dismissal and permanent exclusion, leaving them with only rat food to eat.
B-NEO-045	NEO	22.74	xcomet/kiwi Δ disagree by 22.7	他这个人好油腻	He is really oily.
B-NEO-042	NEO	22.67	xcomet/kiwi Δ disagree by 22.7; xcomet_noisy 95.6 but NTA miss	这手机信号拉胯到离谱	This phone signal is terrible.
B-NEO-085	NEO	22.51	xcomet/kiwi Δ disagree by 22.5; xcomet_noisy 83.8 but NTA miss	你这肯定是低段位炸鱼罢了	You must be a low-level fisher.
B-MIX-022	MIX	22.15	xcomet/kiwi Δ disagree by 22.1	我ship的CP终于官宣了	My ship's CP finally announced.
B-NEO-068	NEO	21.98	xcomet/kiwi Δ disagree by 22.0; xcomet_noisy 83.7 but NTA miss	摆烂一天算了	Give up on a day.
B-HOM-081	HOM	21.93	xcomet/kiwi Δ disagree by 21.9	tree 波Q	tree wave Q
B-MIX-054	MIX	21.88	xcomet/kiwi Δ disagree by 21.9	GG了，完了	"Okay, let's tackle this translation. The user provided the sentence ""GG了，完了"" and wants it translated into English. First, I need to understand what each part means.

""GG"" is a common internet slang, often used to mean ""good job"" or ""great job."" It's short for ""good girl"" or ""good job,"" depending on the context. Then there's ""了"" which is a particle in Chinese, usually used to indicate the end of a sentence or to show completion. ""完了"" translates to ""done"" or ""finished"" in English.

Putting it together, ""GG了，完了"" could be interpreted as ""Good job, done!"" or ""Good job, finished!"" But I need to consider the context. Since it's a sentence, the structure might be more like ""GG, done."" However, in Chinese, the particles are often used to mark the end of a sentence, so ""GG了"" might be ""Good job, done"" or ""Good job, finished.""

Another possibility is that ""GG"" is a typo or a specific term. If it's ""GG"" as in ""good girl,"" then ""GG了"" would be ""Good girl, done"" or ""Good girl, finished."" But that seems less common. More likely, ""GG"" is ""good job"" or ""great job.""

So the translation would be ""Good job, done!"" or ""Good job, finished!"" But the user might expect a more concise version. Alternatively, ""GG, done!"" but that might not capture the full meaning. 

I should check if there's a standard translation for this phrase. In online communities, ""GG"" is often used as ""good job,"" so ""GG, done!"" is a possible translation. However, the user might prefer a more natural English expression. 

Another angle: ""GG了"" could be ""Good job, done"" or ""Good job, finished."" The particle ""了"" here is used to indicate completion, so ""done"" is appropriate. 

So the final translation would be ""Good job, done!"" or ""Good job, finished!"" But since the user wants only the translated result, I should present the most accurate and natural translation. 

I think ""Good job, done!"" is the best fit here. Alternatively, ""Good job, finished!"" is also correct, but ""done"" is more commonly used in such contexts. So the answer is ""Good job, done!"".
</think>

Good job, done"
B-MIX-009	MIX	21.83	xcomet/kiwi Δ disagree by 21.8	王虹这波演讲直接slay	Wang Hong's speech directly slayed.
B-PYA-060	PYA	21.45	xcomet/kiwi Δ disagree by 21.4	cpf又在磕了	Cpf again fell into the trap.
B-PYA-065	PYA	21.03	xcomet/kiwi Δ disagree by 21.0	bt，时常因为不够bt而觉得跟这个世界格格不入	Sometimes feel out of place because of being too ordinary.
B-HOM-007	HOM	20.67	xcomet/kiwi Δ disagree by 20.7	今天又是杯具的一天，出门忘带钥匙	Today is another day of despair.
B-PYA-022	PYA	20.54	xcomet/kiwi Δ disagree by 20.5; xcomet_noisy 80.7 but NTA miss	白色真是yyds	White is truly the yyds.
B-HOM-035	HOM	20.49	xcomet/kiwi Δ disagree by 20.5	看到50亿离婚案的消息我直接蓝瘦香菇	Seeing the news of 50 billion divorce cases made me blue face.
B-HOM-054	HOM	20.38	xcomet/kiwi Δ disagree by 20.4; xcomet_noisy 89.5 but NTA miss	窝巢，这也太厉害了吧	Nest, that's really impressive.
B-MIX-097	MIX	20.32	xcomet/kiwi Δ disagree by 20.3	在扳机的视频里刷什么悠真真的很ky好吧	What's watching on the trigger video is really cute.
B-HOM-023	HOM	20.22	xcomet/kiwi Δ disagree by 20.2; xcomet_noisy 82.4 but NTA miss	你想peach呢，哪有这么好的事	Do you want a peach? How could there be such a good thing?
B-NEO-064	NEO	20.21	xcomet/kiwi Δ disagree by 20.2	纯纯的牛马人生	A life of mere beasts.
B-PYA-035	PYA	20.17	xcomet/kiwi Δ disagree by 20.2	哈哈哈哈哈哈哈笑死，我们00真的老kpop人了	La la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la la
B-PYA-072	PYA	20.14	xcomet/kiwi Δ disagree by 20.1	szd，这个是真的	This is true.
B-MIX-082	MIX	19.22	xcomet_noisy 83.6 but NTA miss	上了初中就开始恶化了，甚至游戏也会拖一会儿再启动，作业拖到ddl就算是期末周也学不进去	It worsened as soon as high school began, even games take a moment to start, and homework is delayed until the last minute, making it impossible to study during the final week.
B-PYA-020	PYA	19.11	xcomet_noisy 85.5 but NTA miss	jrs怎么看腾讯这个泄密处理？	How does JRS view the handling of leaks by Tencent?
B-HOM-064	HOM	19.00	xcomet_noisy 88.5 but NTA miss	她居然紫砂了	She turned into purple clay.
B-PYA-054	PYA	18.72	xcomet_noisy 80.1 but NTA miss	马到成功yyds	The mission was a success, and it's a great achievement.
B-MIX-145	NEO	18.24	xcomet_noisy 86.4 but NTA miss	甲亢哥：我DNA动了	Hyperthyroidism patient: My DNA has moved.
B-NEO-019	NEO	18.03	xcomet_noisy 87.4 but NTA miss	兄弟们我润美国了	Brothers, I have been to the US.
B-HOM-094	HOM	17.64	xcomet_noisy 81.5 but NTA miss	冷芝士：袜子不是茶包	Cheese: Shoes are not tea bags.
B-PYA-011	PYA	16.53	xcomet_noisy 95.0 but NTA miss	jrm帮我看看这个怎么选	Could you please help me check how to select this?
B-NEO-016	NEO	15.56	xcomet_noisy 92.9 but NTA miss	看似输了实际赢麻了	It seems like you lost, but you won in the end.
B-NEO-051	NEO	14.96	xcomet_noisy 88.6 but NTA miss	互联网嘴替实锤	Internet mouthpiece real evidence
B-PYA-031	PYA	14.70	xcomet_noisy 85.7 but NTA miss	王虹从垫底到菲尔兹奖，这波直接nb	Wang Hong went from last place to the Fields Medal directly.
B-HOM-050	HOM	14.68	xcomet_noisy 82.5 but NTA miss	看完这个视频我蕉绿了	After watching this video, I felt green.
B-HOM-072	HOM	14.58	xcomet_noisy 80.2 but NTA miss	依托答辩是什么意思	"What does ""依托答辩"" mean?"
B-HOM-124	HOM	14.33	xcomet_noisy 85.9 but NTA miss	被天使蚊过的嗓子	The throat bitten by a fly.
B-MIX-086	MIX	14.11	xcomet_noisy 89.2 but NTA miss	绝对音感的正确用法belike	Correct usage of absolute pitch
B-PYA-033	PYA	14.04	xcomet_noisy 85.9 but NTA miss	bl粉丝太能控评了	Fans are too controlling in their reviews.
B-HOM-002	HOM	13.72	xcomet_noisy 95.3 but NTA miss	你怎么酱紫说话，人家会误会的	How could you speak like that, people might misunderstand.
B-HOM-042	HOM	13.63	xcomet_noisy 98.3 but NTA miss	这部剧的女主造型好康	The female lead in this drama has good style.
B-PYA-009	PYA	13.49	xcomet_noisy 96.5 but NTA miss	xgg们推荐一下好用的手机呗	Please recommend some good phones for me.
B-PYA-091	PYA	13.33	xcomet_noisy 82.7 but NTA miss	WC，这都能被发现啊	WC, this can be discovered.
B-PYA-058	PYA	12.69	xcomet_noisy 82.7 but NTA miss	kdl，这对CP太甜了	KDL, this is too sweet for CP.
B-PYA-049	PYA	12.64	xcomet_noisy 94.4 but NTA miss	rwkk这到底是什么鱼	What is this fish?
B-PYA-043	PYA	12.48	xcomet_noisy 80.5 but NTA miss	zqsg追星好累	Zqsg idolizing is very tiring.
B-NEO-057	NEO	12.35	xcomet_noisy 88.1 but NTA miss	这个太炸了	That's too hot.
B-PYA-032	PYA	12.20	xcomet_noisy 96.5 but NTA miss	xjj们推荐一下好用的手机呗	Could you please recommend some good phones?
B-PYA-108	PYA	11.98	xcomet_noisy 87.6 but NTA miss	woc瞬间高清修补版	instant high-definition repair version
B-NEO-039	NEO	11.97	xcomet_noisy 89.3 but NTA miss	打工人看完317万年终奖直接躺平了	Employees watched the final bonus of 3.17 million and then laid down.
B-NEO-062	NEO	11.97	xcomet_noisy 83.2 but NTA miss	香港🇭🇰打车有这么卷吗？又难？	Is it that competitive to ride a taxi in Hong Kong? And so difficult?
B-HOM-076	HOM	11.80	xcomet_noisy 95.4 but NTA miss	这显卡价格真是辣鸡，还买什么啊	This GPU is really a joke, and what's the point of buying it?
B-MIX-078	MIX	11.41	xcomet_noisy 82.9 but NTA miss	学习上problem不能发作	Academically, problem cannot occur.
B-HOM-011	HOM	11.27	xcomet_noisy 87.4 but NTA miss	世界上最神金的行为	The most divine behavior in the world.
B-MIX-128	MIX	11.26	xcomet_noisy 91.5 but NTA miss	os好想看张桂源也来一期	I really want to see Zhang Guiyuan come on a program.
B-PYA-004	PYA	11.21	xcomet_noisy 91.0 but NTA miss	全网最甜xql非他们莫属	The sweetest in the entire network is none other than them.
B-PYA-064	PYA	11.15	xcomet_noisy 96.8 but NTA miss	ssfd，这个太恐怖了	This is too terrifying.
B-HOM-006	HOM	11.08	xcomet_noisy 84.3 but NTA miss	你是不是稀饭我？直说嘛	Are you fond of me? Just say so.
B-HOM-123	HOM	10.91	xcomet_noisy 91.9 but NTA miss	这俩老男人的沙雕人生	The two old men's silly lives.
B-NEO-005	NEO	10.74	xcomet_noisy 85.1 but NTA miss	别带节奏了，事情不是你想的那样	Don't play the role, things aren't as you think.
B-NEO-063	NEO	10.67	xcomet_noisy 89.3 but NTA miss	这帖子纯纯的钓鱼经验，别当真	This post is purely fishing experience, don't take it seriously.
B-NEO-003	NEO	10.53	xcomet_noisy 81.9 but NTA miss	又被割韭菜了，这理财产品全是坑	Another one is a scam, and all these investment products are traps.
B-PYA-028	PYA	10.52	xcomet_noisy 83.6 but NTA miss	nb！这个操作太秀了	Oh my god! This operation is amazing!
B-MIX-036	MIX	10.45	xcomet_noisy 81.9 but NTA miss	腾讯这波泄密事件直接social death了	WeChat's recent leak incident directly caused a social death.
B-PYA-098	PYA	10.39	xcomet_noisy 84.6 but NTA miss	看清楚材质吧，pdd很多都是聚酯纤维，你问客服没几个敢说是纯棉的	Look carefully at the material. Most PDDs are polyester fiber, and few customer service representatives are willing to say they are pure cotton.
B-PYA-089	PYA	10.28	xcomet_noisy 98.6 but NTA miss	md，这军方也这么乱，难怪市民们这么乐观，哈哈	The military is also so chaotic, which is why the citizens are so optimistic, haha.
B-NEO-069	NEO	10.26	xcomet_noisy 92.3 but NTA miss	内卷太严重了，打工人伤不起	The situation is too severe, and workers are in a bad position.
B-PYA-085	PYA	9.90	xcomet_noisy 84.4 but NTA miss	想吃肉质Q弹的就买散养老公鸡	Want juicy, tender chicken? Buy a whole rooster.
B-PYA-042	PYA	9.69	xcomet_noisy 88.2 but NTA miss	yygq什么呢，有话直说不行吗	What's the matter? Can we just talk directly?
B-HOM-079	HOM	9.54	xcomet_noisy 83.6 but NTA miss	前车：不二？	Front vehicle: No. 2?
B-MIX-094	MIX	9.54	xcomet_noisy 98.4 but NTA miss	顾客：心平气和.jpg	Customer: calm and composed.
B-MIX-072	MIX	9.01	xcomet_noisy 88.5 but NTA miss	3.5h通关	3.5h pass
B-HOM-084	HOM	8.99	xcomet_noisy 80.0 but NTA miss	！？雀潮？！	！？Flood？！
B-PYA-050	PYA	8.97	xcomet_noisy 89.5 but NTA miss	dd我一下	Let me know when you're ready.
B-NEO-087	NEO	8.89	xcomet_noisy 95.4 but NTA miss	某种意义上来看他也是个神人	In a certain sense, he is also a god-like person.
B-MIX-018	MIX	8.44	xcomet_noisy 92.1 but NTA miss	这个行为好sus，不对劲	This behavior is strange.
B-PYA-015	PYA	8.29	xcomet_noisy 85.2 but NTA miss	这条rs怎么还没上	Why is this rs not yet uploaded?
B-HOM-097	HOM	8.26	xcomet_noisy 89.9 but NTA miss	哈哈哈哈哈，不好意思哈哈哈哈哈没崩住	Ha ha ha ha, I'm sorry ha ha ha ha I couldn't hold back.
B-NEO-056	NEO	8.10	xcomet_noisy 87.8 but NTA miss	他好会整活	He is really good at doing tricks.
B-MIX-047	MIX	8.06	xcomet_noisy 96.2 but NTA miss	这个角色太OP了	This character is too OP.
B-NEO-004	NEO	7.97	xcomet_noisy 80.1 but NTA miss	品牌联名就是割韭菜，质量差价格高	Brand collaborations are like cutting the韭菜, with poor quality and high prices.
B-NEO-061	NEO	7.91	xcomet_noisy 82.4 but NTA miss	他好会营业	He is very good at sales.
B-PYA-018	PYA	7.87	xcomet_noisy 91.1 but NTA miss	dd，中国女排3比2逆转美国太牛了	The Chinese women's volleyball team defeated the United States 3-2 in a dramatic match, which is truly amazing.
B-HOM-003	HOM	7.86	xcomet_noisy 82.9 but NTA miss	各位童鞋注意了，期末考试要来了	All little shoes, pay attention, the final exam is coming.
B-NEO-010	NEO	7.61	xcomet_noisy 84.7 but NTA miss	选择你的躲藏点，被抓到就芭比Q了	Choose your hiding spot, and if caught, you'll be Barbie Q.
B-PYA-005	PYA	7.23	xcomet_noisy 82.2 but NTA miss	看到别人去欧洲旅游的照片，xmsl	Seeing photos of people traveling to Europe.
B-PYA-095	PYA	7.04	xcomet_noisy 92.8 but NTA miss	光明，赐予我力量（bushi）	Light, grant me strength (bushi)
B-NEO-110	NEO	6.88	xcomet_noisy 82.5 but NTA miss	泪目了，米哈游你坏事做尽	Cry-eyed, you've done terrible things, MiHoYo.
B-HOM-112	HOM	6.60	xcomet_noisy 83.7 but NTA miss	梅森：这我可太熟辣！	Mason: This is way too spicy!
B-PYA-096	PYA	6.50	xcomet_noisy 94.2 but NTA miss	这么说我才发现字幕不是视频自带的hhhh	So, I realized that the subtitles are not included with the video hhhhh
B-NEO-043	NEO	6.16	xcomet_noisy 92.3 but NTA miss	你这个行为真的很下头	Your behavior is really out of the ordinary.
B-PYA-012	PYA	5.82	xcomet_noisy 99.4 but NTA miss	jrm今天发生了一件离谱的事	Today, something strange happened.
B-PYA-037	PYA	5.82	xcomet_noisy 94.5 but NTA miss	jrs帮我看看这鱼竿行不行	Could you please check if this fishing rod works?
B-HOM-062	HOM	5.72	xcomet_noisy 82.5 but NTA miss	时间长了搞亖你	Over time, you will get used to it.
B-HOM-118	HOM	5.65	xcomet_noisy 85.5 but NTA miss	雾草这幕太美了	The scene of misty grass is too beautiful.
B-HOM-068	HOM	5.61	xcomet_noisy 92.1 but NTA miss	我在学校哭别人鸟都不鸟我	I cried in school when others ignored me.
B-MIX-103	MIX	5.61	xcomet_noisy 81.0 but NTA miss	知名up主老番茄视频内容不慎跌回五年前的水平	Well-known YouTuber Old Tomato's video content has fallen back to the level of five years ago.
B-NEO-007	NEO	5.55	xcomet_noisy 95.5 but NTA miss	杠精无处不在，说啥都要反驳	Idiots are everywhere, and they always oppose whatever is said.
B-HOM-135	HOM	5.46	xcomet_noisy 82.6 but NTA miss	甲亢哥：我还能再看亿遍	Hyperthyroidism guy: I can watch it a billion times.
B-HOM-061	HOM	5.45	xcomet_noisy 80.8 but NTA miss	我要笑亖了卧槽	I'm going to laugh out loud.
B-MIX-044	MIX	5.25	xcomet_noisy 90.1 but NTA miss	50亿离婚案这个level太高了，普通人理解不了	50 billion divorce cases are too high for the common people to understand.
B-NEO-060	NEO	4.99	xcomet_noisy 88.6 but NTA miss	这个太上头了	That's too crazy.
B-MIX-040	MIX	4.98	xcomet_noisy 93.2 but NTA miss	过度分享这件事真的太trigger了，边界感很重要	Over-sharing really triggered me; boundaries are important.
B-NEO-047	NEO	4.92	xcomet_noisy 86.4 but NTA miss	中国女排逆转美国，这波操作太上头了	The Chinese women's volleyball team overturned the United States, this move is too crazy.
B-NEO-006	NEO	4.90	xcomet_noisy 85.0 but NTA miss	评论区全是在带节奏的，真相没人关心	The comment section is all about pushing the wrong ideas, and nobody cares about the truth.
B-NEO-050	NEO	4.87	xcomet_noisy 98.6 but NTA miss	内耗太严重了	The internal conflict is too severe.
B-PYA-084	PYA	4.82	xcomet_noisy 86.5 but NTA miss	塔图姆NB	Tatum NB
B-MIX-038	MIX	4.80	xcomet_noisy 95.6 but NTA miss	显卡涨价涨成这样，简直是price离谱	The price of the GPU has risen to such an extent that it's completely unreasonable.
B-HOM-092	HOM	4.65	xcomet_noisy 85.0 but NTA miss	鸡本功扎实	The foundation of the chicken's power is solid.
B-PYA-092	PYA	4.57	xcomet_noisy 99.6 but NTA miss	woc太萌了	Wow, that's so cute!
B-PYA-094	PYA	4.32	xcomet_noisy 89.3 but NTA miss	无线能源是基于无线水的原理吗？(bushi)	Is wireless energy based on the principle of wireless water? (bushi)
B-NEO-008	NEO	4.08	xcomet_noisy 90.8 but NTA miss	遇到杠精最好的办法就是不理他	The best way to deal with a complainer is to ignore them.
B-PYA-025	PYA	3.98	xcomet_noisy 85.5 but NTA miss	显卡涨价这消息直接让我blx了	The news of the GPU price increase directly made me blx.
B-MIX-067	MIX	3.68	xcomet_noisy 84.7 but NTA miss	这动漫OP太好听了，循环播放	This anime OP is really beautiful, and I want to play it repeatedly.
B-HOM-033	HOM	3.63	xcomet_noisy 82.1 but NTA miss	王虹这波属实深藏blue了，拿完奖还这么低调	Wang Hong's move this time is really well-hidden, and she remains very modest even after winning the award.
B-MIX-032	MIX	3.54	xcomet_noisy 90.3 but NTA miss	50亿离婚案这drama程度堪比韩剧	500 million divorce cases, this drama is as intense as a K-drama.
B-HOM-119	NEO	3.29	xcomet_noisy 91.6 but NTA miss	欧内该，我什么都愿意做	Oh, I want to do anything.
B-NEO-040	NEO	3.11	xcomet_noisy 90.1 but NTA miss	这剧情给我整破防了	This plot has completely shocked me.
B-NEO-089	NEO	3.09	xcomet_noisy 91.7 but NTA miss	无论从哪个层面来看，都是吊炸了	No matter from which perspective, it's absolutely amazing.
B-PYA-100	PYA	2.96	xcomet_noisy 83.9 but NTA miss	20w收藏3w点赞	20k collection 3k likes
B-MIX-062	MIX	2.88	xcomet_noisy 98.7 but NTA miss	这个PK谁赢了	Who won this PK?
B-HOM-086	HOM	2.84	xcomet_noisy 92.3 but NTA miss	蛇：卧槽，怎么又是他	Snake: Wow, it's always him.
B-NEO-053	NEO	2.80	xcomet_noisy 84.9 but NTA miss	双持党表示苹果和华为都不够用	The dual-party group stated that Apple and Huawei are not sufficient.
B-MIX-076	MIX	2.72	xcomet_noisy 100.0 but NTA miss	店员花一秒钟get到你的意思了	The clerk got your meaning in one second.
B-NEO-094	NEO	2.64	xcomet_noisy 86.8 but NTA miss	逆天。。我现在开车老走错路	Unbelievable. I'm always getting lost while driving.
B-NEO-077	NEO	2.62	xcomet_noisy 81.8 but NTA miss	为什么留子都不爱和老外谈？	Why don't the girls like talking to foreigners?
B-PYA-066	PYA	2.55	xcomet_noisy 87.6 but NTA miss	这图谁发明的，xswl	Who invented this graph, xswl
B-MIX-143	MIX	2.49	xcomet_noisy 82.2 but NTA miss	他和背后的 n pc 格格不入	He is out of place with the behind-the-scenes PC.
B-MIX-113	MIX	2.40	xcomet_noisy 92.8 but NTA miss	那是债主催债了bro	That is the creditor collecting the debt.
B-NEO-012	NEO	2.38	xcomet_noisy 83.0 but NTA miss	人一旦染上班味，这辈子就去不掉了	Once someone is infected with the taste of corruption, they can never be rid of it.
B-HOM-114	HOM	2.31	xcomet_noisy 92.3 but NTA miss	我不行了我笑得要噶了	I can't anymore, I'm laughing so hard.
B-PYA-007	PYA	2.22	xcomet_noisy 87.7 but NTA miss	新剧gkd！等不及了	New play! Can't wait!
B-NEO-096	NEO	2.20	xcomet_noisy 87.9 but NTA miss	泪目，我一直不知道自己想做什么，感觉选择的大都错了，已经索性不想选择了...糟糕啊...	Crying, I never knew what I wanted to do. I feel like most of the choices I've made have been wrong, and I've decided to give up on choosing... Oh no!
B-PYA-010	PYA	2.18	xcomet_noisy 87.7 but NTA miss	这个xgg好帅，求联系方式	This xgg is really handsome, please provide contact information.
B-MIX-116	MIX	2.12	xcomet_noisy 87.1 but NTA miss	小时候我没有cp这个概念，一直认为这俩只是朋友	As a child, I didn't have the concept of CP; I always thought of them as just friends.
B-HOM-001	HOM	2.08	xcomet_noisy 85.1 but NTA miss	酱紫也行？那我也试试	What about a plum sauce? I'll also try it.
B-PYA-090	PYA	1.97	xcomet_noisy 92.2 but NTA miss	wc我想要高斯裤子的链接，真的好帅	I want the link to Gauss pants, they are really cool.
B-PYA-017	PYA	1.93	xcomet_noisy 87.5 but NTA miss	14个月正是穿lulu的时候	14 months is the time to wear Lulu.
B-MIX-019	MIX	1.91	xcomet_noisy 84.0 but NTA miss	别flex了，谁不知道你有钱	Don't get too excited, everyone knows you're rich.
B-MIX-049	MIX	1.90	xcomet_noisy 89.1 but NTA miss	加个buff，变得更强	Add a buff, become stronger.
B-NEO-070	NEO	1.83	xcomet_noisy 84.3 but NTA miss	这波操作属实逆天了	This operation is truly amazing.
B-PYA-001	PYA	1.81	xcomet_noisy 83.5 but NTA miss	xql日常太甜了，羡慕死了	xql is too sweet every day, I'm envious.
B-MIX-025	MIX	1.81	xcomet_noisy 94.0 but NTA miss	这也太离谱了吧我直接emo	That's too ridiculous, I'm just crying.
