uid	category	xcomet_noisy	xcomet_clean	xcomet_d	kiwi_noisy	kiwi_clean	kiwi_d	nta_noisy	nta_clean	nta_d	src_noisy	hyp_noisy	src_clean	hyp_clean	ref_en
B-HOM-021	HOM	98.24	98.66	0.43	81.26	84.28	3.02	0	0	0	沃草，这无人机表演太震撼了	Wow, this drone show is incredible!	我操，这无人机表演太震撼了	Wow, this drone show is incredible!	holy crap, this drone show is insane
B-HOM-023	HOM	55.56	82.14	26.58	41.96	57.18	15.22	0	0	0	你想peach呢，哪有这么好的事	You want something for nothing, there's no such thing as a free lunch.	你想屁吃呢，哪有这么好的事	You must be joking, there's no such thing as a free lunch.	you're dreaming, how can something that good happen
B-HOM-024	HOM	93.44	96.51	3.07	74.12	83.37	9.25	0	100	100	别虾扯蛋了，老师说的都是真的吗	Seriously? Is the teacher really telling the truth?	别瞎扯淡了，老师说的都是真的吗	Stop talking nonsense, is the teacher really telling the truth?	stop talking BS, is what the teacher said even true
B-HOM-025	HOM	62.69	63.25	0.55	54.93	53.08	-1.85	0	0	0	先报上自己的分数啊搞辣菜	Let's report our scores first, then let's get some food.	先报上自己的分数啊搞拉踩	Show off your scores first, then try to one-up everyone.	dropping your score first before throwing shade smh
B-HOM-026	HOM	88.68	99.25	10.58	57.77	76.06	18.29	100	100	0	蚌埠住了，腾讯这泄密处理速度也太快了吧	I can't hold it anymore, Tencent's leak handling speed is way too fast!	绷不住了，腾讯这泄密处理速度也太快了吧	I can't hold it in anymore, Tencent's handling of this leak is way too fast!	I can't hold it in anymore, Tencent's speed in handling this leak is just too fast
B-HOM-027	HOM	77.67	71.66	-6.01	66.79	75.54	8.75	0	0	0	嗷利给，西班牙第一了	Olay, Spain is number one!	奥利给，西班牙第一了	OliG, Spain is number one!	Aigoo Spain took first place let's gooo
B-HOM-028	HOM	71.68	80.47	8.80	49.33	75.84	26.51	0	0	0	这配置针不戳，性价比拉满	This configuration is perfect, and the value for money is maximized.	这配置真不错，性价比拉满	This configuration is really good, excellent value for money.	This setup slaps, value for money off the charts
B-HOM-029	HOM	60.57	66.16	5.60	53.39	59.66	6.26	0	0	0	赛里木湖这操作针不戳啊，景区打人还能辞退就完事了？	That Sayram Lake situation is ridiculous – the tourist site fired the person who did the assault? Seriously?!	赛里木湖这操作真不错啊，景区打人还能辞退就完事了？	Seriously? They're just firing the staff who assaulted tourists at Sayram Lake? Is that all it takes to resolve the issue?	Sarim Lake's handling is just great, beating people at a scenic spot and just firing them is that it?
B-HOM-030	HOM	91.99	98.71	6.72	46.27	79.94	33.66	100	100	0	蚌埠住了，这也太好笑了吧	I can't hold it, this is too funny!	绷不住了，这也太好笑了吧	I can't hold it in, this is too funny!	bruh I can't hold it in this is too funny lmao
B-HOM-031	HOM	89.57	94.49	4.92	74.47	80.32	5.85	0	0	0	卧槽317万年终奖就这么没了？	What the heck, 3.17 million yuan bonus just gone like that?	我操317万年终奖就这么没了？	What the heck? My 3.17 million year-end bonus is gone just like that?	Wtf, 3.17 million year-end bonus just gone like that?
B-HOM-032	HOM	49.60	86.76	37.16	49.66	80.10	30.44	0	0	0	你就耗子尾汁吧，别折腾了	Just go for it, don't bother.	你就好自为之吧，别折腾了	Just do what you need to do, and stop stressing about it.	watch yourself bro stop messing around
B-HOM-033	HOM	85.02	87.85	2.84	59.48	64.62	5.14	0	0	0	王虹这波属实深藏blue了，拿完奖还这么低调	Wang Hong really played it cool this time, staying so low-key even after winning the award.	王虹这波属实深藏不露了，拿完奖还这么低调	Wang Hong really is surprisingly understated this time; she's still so low-key even after winning the award.	Wang Hong has truly been hiding her talents, so low-key after winning the award
B-HOM-034	HOM	95.52	96.91	1.40	46.95	78.44	31.49	0	100	100	蚌埠住了这也太搞笑了	I can't contain myself, this is hilarious!	绷不住了这也太搞笑了	I can't hold it in, this is too hilarious!	can't hold it in anymore this is way too funny fr
B-HOM-035	HOM	88.41	94.39	5.98	48.67	82.83	34.16	0	0	0	看到50亿离婚案的消息我直接蓝瘦香菇	Seeing the news about 5 billion divorce cases, I'm just heartbroken.	看到50亿离婚案的消息我直接难受想哭	Seeing the news about 5 billion divorce cases, I was so heartbroken I wanted to cry.	Seeing the news about the 5 billion divorce case, I'm so sad I could cry
B-HOM-036	HOM	79.75	90.57	10.82	49.84	85.19	35.35	0	0	0	针不戳，这个视频做得真好	Amazing, this video is really well done.	真不错，这个视频做得真好	Really great, this video is really well done.	not bad this video is actually fire
B-HOM-037	HOM	78.09	85.53	7.43	57.51	68.06	10.55	0	0	0	这景区管理duck不必，7个人打一个司机	This scenic area doesn't need management; seven people can share one driver.	这景区管理大可不必，7个人打一个司机	This scenic area doesn't need much management; seven people can share one driver.	This scenic area management is totally unnecessary, 7 people beating one driver
B-HOM-038	HOM	98.34	98.48	0.14	58.41	84.83	26.42	0	100	100	这个颜色灰常好看	This color is very beautiful.	这个颜色非常好看	This color is really beautiful.	this color looks really good ngl
B-HOM-039	HOM	64.50	85.06	20.56	61.98	63.26	1.28	0	0	0	腾讯这波操作属于是虾仁猪心了	Tencent's move is a classic case of paying lip service while harboring ulterior motives.	腾讯这波操作属于是杀人诛心了	Tencent's move is truly heartless.	Tencent's move this time is truly adding insult to injury
B-HOM-040	HOM	74.29	82.02	7.73	45.28	58.13	12.85	0	0	0	有内味了，就是这个感觉	It feels familiar.	有那味了，就是这个感觉	That's the taste, that's the feeling.	got that vibe this is the feeling
B-HOM-041	HOM	71.84	83.02	11.18	63.49	63.76	0.27	0	0	0	泄密被辞退永不录用，这员工只能耗子喂汁了	Leaking confidential information results in termination and a permanent ban from rehire; this employee is essentially worthless.	泄密被辞退永不录用，这员工只能好自为之了	Leaking confidential information results in termination and a permanent ban from rehire; this employee is on their own.	Fired for leaking and never to be rehired, this employee better watch out
B-HOM-042	HOM	96.35	95.14	-1.21	74.14	73.65	-0.49	0	0	0	这部剧的女主造型好康	The female lead's styling in this drama is great.	这部剧的女主造型好看	The female lead's styling in this drama is good-looking.	the female lead's look in this drama is gorgeous
B-HOM-043	HOM	56.16	50.32	-5.85	42.39	52.67	10.28	0	0	0	耗子尾汁，好自为之吧	Just do your best.	好自为之，好自为之吧	Take care of yourself, take care of yourself.	Learn your lesson and shape up.
B-HOM-044	HOM	75.57	89.56	14.00	53.17	81.87	28.69	0	0	0	这个操作太虾仁了	This operation is too much of a hassle.	这个操作太吓人了	This operation is too scary.	this play is straight up terrifying
B-HOM-045	HOM	66.67	84.98	18.30	58.11	57.58	-0.53	0	100	100	中国女排这波直接丸辣，美国队不服不行	China's women's volleyball team was absolutely scorching this time, and the U.S. team has to admit it.	中国女排这波直接完啦，美国队不服不行	China's women's volleyball team is done for this time; the U.S. team is just too strong.	China's women's volleyball team is done for this time, the US team has to admit defeat
B-HOM-046	HOM	87.43	100.00	12.57	62.59	81.62	19.03	0	100	100	鸭力好大，快要顶不住了	That's quite a load, I can barely handle it.	压力好大，快要顶不住了	The pressure is immense, I can't take it anymore.	the pressure is so high can't hold on anymore
B-HOM-047	HOM	58.05	99.12	41.07	48.19	87.62	39.43	0	100	100	窝五碎！！！	I'm so broken!	我五岁！！！	I'm five!	I'm five years old!!!
B-HOM-048	HOM	84.29	87.71	3.42	72.15	79.73	7.58	0	0	0	赛里木湖这事整得灰常离谱	This situation with Sayram Lake is incredibly bizarre/out of line/ridiculous.	赛里木湖这事整得非常离谱	This situation with Sayram Lake is completely absurd.	The Sarim Lake incident is really outrageous
B-HOM-049	HOM	91.84	96.51	4.67	83.79	84.55	0.76	0	0	0	看完这帖子我直接笑嘻了	I burst out laughing after reading this post.	看完这帖子我直接笑死了	I literally died laughing after reading this post.	after reading this post I'm dead lmao
B-HOM-050	HOM	69.78	98.45	28.67	69.59	85.71	16.12	0	100	100	看完这个视频我蕉绿了	I felt refreshed after watching this video.	看完这个视频我焦虑了	Watching this video made me anxious.	after watching this vid I'm straight up anxious
B-HOM-051	HOM	85.24	93.51	8.27	42.98	80.20	37.22	0	100	100	看完女排比赛我直接鸭梨山大	I was completely overwhelmed after watching the women's volleyball match.	看完女排比赛我直接压力山大	Watching the women's volleyball match gave me immense pressure.	After watching the women's volleyball match, I'm under enormous pressure
B-HOM-052	HOM	53.64	62.75	9.10	69.61	64.27	-5.34	0	0	0	笑鼠了！一会抛梗一会接梗	Haha, that's hilarious! It's like a constant back-and-forth of jokes and witty remarks.	笑死了！一会抛梗一会接梗	Laughing my head off! Throwing out jokes and catching them back and forth.	dying of laughter! one sec they set up the joke next sec they're playing along
B-HOM-053	HOM	71.05	83.10	12.05	53.84	52.26	-1.58	100	0	-100	测评娃哈哈高透史莱姆好好康	Evaluating Wantai's high-definition slime is really good and healthy.	测评娃哈哈高透史莱姆好好看	Reviewing Want Want's clear slime, it's so pretty!	reviewing Wahaha's crystal clear slime it looks so good
B-HOM-054	HOM	93.01	96.59	3.59	50.14	82.90	32.76	0	0	0	窝巢，这也太厉害了吧	Wow, that's amazing!	我操，这也太厉害了吧	Wow, that's incredible!	wtf this is too insane bruh
B-HOM-055	HOM	84.60	97.09	12.49	71.36	84.43	13.07	0	100	100	笑的想鼠	Laughing like a mouse.	笑的想死	Laughing so hard I could die.	laughing till I die
B-HOM-056	HOM	57.83	79.44	21.62	57.39	62.55	5.16	0	0	0	这里是孙吧忏悔室，一人忏悔一件你觉得最厨神的事	This is Sun Ba's Confession Room, confess one of the most ridiculously divine (or absurdly amazing) thing you've done.	这里是孙吧忏悔室，一人忏悔一件你觉得最畜生的事	This is Son's Confession Room, confess one of the most monstrous things you've ever done.	welcome to Sun Bar confessional drop your most savage moment
B-HOM-057	HOM	79.77	94.32	14.55	62.10	78.90	16.81	0	0	0	关于玉玉症表妹喜欢上我的故事	The story of my cousin with Yu Yu's illness falling for me.	关于抑郁症表妹喜欢上我的故事	The story of my cousin with depression falling for me.	the story of how my depressed cousin fell for me
B-HOM-058	HOM	86.10	96.16	10.06	77.42	84.37	6.96	0	100	100	这是我女朋友 羡慕吗笑抽们🤣	Is this my girlfriend? Jealous? LOL 😂🤣	这是我女朋友 羡慕吗小丑们🤣	This is my girlfriend, are you jealous, clowns? 😂	this is my gf. jealous you clowns? 🤣
B-HOM-059	HOM	68.14	69.41	1.26	57.90	58.91	1.01	100	0	-100	麻辣烫我只认元娘娘，口味多好7	I only recognize Yuan Niang Niang for mala tang; the flavors are so good.	麻辣烫我只认元娘娘，口味多好吃	I only recognize Yuan Niang Niang for mala tang, so many flavors and delicious.	I only trust Yuan Niangniang for malatang it's so good
B-HOM-060	HOM	67.08	82.70	15.62	58.78	62.35	3.56	0	0	0	可爱的小香猪变成了温暖的答辩	The adorable little French piglet transformed into a warm defense.	可爱的小香猪变成了温暖的大便	The cute little piggy turned into a warm pile of poop.	a cute little guinea pig turned into warm crap
B-HOM-061	HOM	96.08	98.35	2.27	83.15	84.81	1.66	0	0	0	我要笑亖了卧槽	I'm about to burst out laughing, holy crap!	我要笑死了卧槽	I'm dying of laughter, holy crap!	I'm gonna die laughing oh shit
B-HOM-062	HOM	48.39	94.22	45.83	39.25	71.02	31.77	0	0	0	时间长了搞亖你	Time will tell who's capable.	时间长了搞死你	Time will wear you down.	I'll work you to death over time
B-HOM-063	HOM	72.85	84.53	11.68	62.35	57.66	-4.69	0	100	100	笑亖了家人们谁懂啊	I'm laughing, who gets it, family?	笑死了家人们谁懂啊	I'm dying of laughter, who gets it?	dying of laughter fam who understands
B-HOM-064	HOM	82.04	98.15	16.11	64.64	87.63	22.98	0	0	0	她居然紫砂了	She actually used Zisha clay.	她居然自杀了	She actually committed suicide.	she actually offed herself
B-HOM-065	HOM	47.31	46.94	-0.38	62.77	64.82	2.05	100	100	0	小哥：我真妹骗人！！我真给白衣女鬼送过餐！！你不知道哟！我魂都快没了，那餐是一点都没撒！！没办法，这就是哥的实力！	Look, I'm not lying! I really did deliver food to a white-robed female ghost! You don't know, do you? I almost lost my soul, and I didn't exaggerate a bit about that delivery! There's nothing I could do, that's just my kind of power!	小哥：我真没骗人！！我真给白衣女鬼送过餐！！你不知道哟！我魂都快没了，那餐是一点都没撒！！没办法，这就是哥的实力！	Young man: I really didn't lie! I really did deliver food to a white-robed female ghost! You don't know! I almost lost my soul, and not a single bit of that meal was exaggerated! There's nothing I could do, that's just my strength!	Bro: I seriously didn't lie!! I really delivered food to the girl ghost in white!! You don't know! I nearly lost my soul, not a single drop spilled on that delivery! No choice, this is bro's skill!
B-HOM-066	HOM	75.32	90.85	15.53	54.80	62.00	7.19	0	100	100	博主成功把中二拍成沙子了	The blogger successfully turned their edgy/awkward phase into dust.	博主成功把中二拍成傻子了	The blogger successfully turned the edgy teenager into a fool.	The blogger successfully made the edgy act look like a fool
B-HOM-067	HOM	80.39	92.56	12.17	67.41	83.84	16.43	0	0	0	肺雾才需要爱情，神都是孤独的	Only lungs need love; even gods are lonely.	废物才需要爱情，神都是孤独的	Only the worthless need love; gods are solitary.	Only the weak yearn for love; gods are destined to be alone.
B-HOM-068	HOM	97.58	98.44	0.87	75.99	85.55	9.55	0	100	100	我在学校哭别人鸟都不鸟我	I was crying at school, and nobody even looked at me.	我在学校哭别人理都不理我	I was crying at school and nobody paid attention to me.	I cried at school and nobody even paid attention to me
B-HOM-069	HOM	74.76	78.30	3.53	46.27	55.71	9.45	0	0	0	现场偷挖被抓,夺笋呐!	Caught stealing and digging up plants, what a clever move!	现场偷挖被抓,多损呐!	Caught stealing and digging artifacts, what a shame!	Caught digging secretly on site, so savage!
B-HOM-070	HOM	68.99	96.45	27.45	66.06	62.53	-3.53	0	0	0	这个特效针不戛！	This special injection doesn't work!	这个特效真不尬！	This special effect is genuinely amazing!	This special effect is really not cringe!
B-HOM-071	HOM	27.83	91.34	63.51	47.74	55.43	7.69	0	100	100	要泥寡,雨女无瓜!	If the mud is little, the rain woman has no melon!	要你管,与你无关!	None of your business!	Mind your own business, it's none of your business!
B-HOM-072	HOM	80.17	95.54	15.37	50.70	69.69	18.99	0	0	0	依托答辩是什么意思	"What does ""依托答辩"" mean?"	一坨大便是什么意思	"What does ""一坨大便"" mean?"	What does 'a pile of shit' mean?
B-HOM-073	HOM	77.81	98.20	20.39	40.07	80.15	40.08	0	100	100	哈哈哈哈哈哈哈夺笋呐	Haha haha haha haha so clever!	哈哈哈哈哈哈哈多损呐	Haha, that's so mean!	hahahahaha so mean lol
B-HOM-074	HOM	65.41	92.95	27.54	69.01	71.98	2.97	0	100	100	“雨女无瓜”这么好笑吗是挺好笑的	"Is ""Rainy Woman, No Melon"" really that funny?"	“与你无关”这么好笑吗是挺好笑的	"Is ""it has nothing to do with you"" really that funny?"	Is 'none of your business' really that funny? It is pretty funny
B-HOM-075	HOM	49.08	85.06	35.98	47.02	73.19	26.17	0	100	100	还有给	And also for	还有gay	There are gay people.	Also got gay vibes
B-HOM-076	HOM	92.14	97.69	5.55	68.71	82.87	14.16	0	0	0	这显卡价格真是辣鸡，还买什么啊	This graphics card is such a rip-off, why even buy it?	这显卡价格真是垃圾，还买什么啊	This graphics card price is truly awful, why even buy it?	This GPU price is really trash, why even buy it
B-HOM-077	HOM	56.07	61.02	4.95	57.70	62.19	4.49	0	100	100	我丢！上班路上刷到路边广告牌被“风”掀了个角，原来是京东618的整活！这波操作简直泰裤辣！	"I'm shook! I saw a roadside ad being ""blown over"" on my way to work, turns out it was JD.com's 618 promotion pulling a stunt! That move was seriously amazing!"	我丢！上班路上刷到路边广告牌被“风”掀了个角，原来是京东618的整活！这波操作简直太酷啦！	"I'm shook! I saw a roadside ad being ""blown over"" on my way to work, turns out it was JD.com's 618 promotion pulling a stunt! This move is seriously so cool!"	No way! On my way to work I saw a roadside billboard get lifted by the 'wind', turns out it was JD 618's stunt! This move is just too cool!
B-HOM-078	HOM	83.30	80.01	-3.28	70.46	66.06	-4.41	0	100	100	“泰酷辣”大人三周年	Ta Cool La's 3rd Anniversary	“太酷啦”大人三周年	Awesome, Happy 3rd Anniversary!	Third anniversary of Lord 'So Cool'
B-HOM-079	HOM	90.18	86.68	-3.50	52.68	54.38	1.71	0	0	0	前车：不二？	The car ahead: is there no other option?	前车：不是？	Really?	The car in front: Wait, what?
B-HOM-080	HOM	54.54	63.95	9.41	63.68	77.40	13.71	0	0	0	10店睡，身体还以为是午休呢，凌晨又把他们叫醒了	Ten stores dozed off, and their bodies still felt like it was a midday nap, but they were woken up again in the early morning.	10点睡，身体还以为是午休呢，凌晨又把他们叫醒了	Went to bed at 10, my body still thought it was a midday nap, and woke them up again in the early hours.	Going to sleep at 10, my body thought it was nap time, then woke me up at dawn
B-HOM-081	HOM	55.61	98.76	43.15	28.39	66.04	37.65	0	100	100	tree 波Q	tree wave	三杀	Triple kill	Triple kill
B-HOM-082	HOM	38.80	61.30	22.50	38.24	52.77	14.53	0	0	0	笑死我了粽横天虾至今一直在罚时闯过了零个关卡	That was hilarious! The shrimp is still diligently clearing levels.	笑死我了纵横天下至今一直在罚时闯过了零个关卡	I'm dying of laughter, having roamed the world and still spending time in detention after clearing zero levels.	Dying of laughter, the one who conquers the world has been in timeout, passing zero challenges
B-HOM-083	HOM	77.61	92.53	14.92	55.36	77.11	21.75	0	0	0	怎么达不溜小兵了	How can I not get past the little soldiers?	怎么打不了小兵了	Why can't you defeat minions anymore?	Why can't I target the minions?
B-HOM-084	HOM	90.58	98.26	7.68	81.57	82.44	0.87	0	100	100	！？雀潮？！	What?! A swarm of sparrows?!	！？雀巢？！	Nestlé?!	!? Nestle!?
B-HOM-085	HOM	100.00	100.00	0.00	81.48	84.66	3.18	0	0	0	此人知识面级广	This person has a broad range of knowledge.	此人知识面极广	This person has a very broad range of knowledge.	This person's knowledge is extremely broad
B-HOM-086	HOM	93.64	95.44	1.80	83.78	84.17	0.40	0	100	100	蛇：卧槽，怎么又是他	Snake: What the heck, it's him again?	蛇：我的天，怎么又是他	Snake: Oh my god, is it him again?	Snake: Oh my god, why is it him again
B-HOM-087	HOM	79.86	89.80	9.94	65.00	78.65	13.65	0	100	100	生物钟:补药呀！我才调整好	My body clock: herbal medicine, really! I just got it adjusted.	生物钟:不要呀！我才调整好	Biological clock: No, please! I've just adjusted.	Biological clock: No! I just got it adjusted
B-HOM-088	HOM	71.90	86.48	14.57	59.12	74.34	15.22	0	0	0	鸡本功来了，视频就有了。起飞！	The fundamentals are here, and the video will follow. Let's go!	基本功来了，视频就有了。起飞！	Fundamentals are here, the video is coming. Take off!	When the basic skills kick in, the video just takes off! Liftoff!
B-HOM-089	HOM	65.29	88.25	22.96	49.20	85.25	36.05	0	0	0	食不食油饼	Do you want to eat oil cakes?	是不是有病	Are you sick?	Are you out of your mind?
B-HOM-090	HOM	31.76	99.06	67.31	48.72	83.20	34.49	0	0	0	香精煎鱼食不食	Fragrant essence-steeped fish, not eaten.	想进监狱是不是	Do you want to go to prison?	Do you want to end up in prison?
B-HOM-091	HOM	75.41	93.11	17.70	72.47	83.28	10.82	0	0	0	立马去郊区浇筑一个刚进混凝土的地下堡垒	Immediately go to the suburbs and pour a newly arrived concrete underground bunker.	立马去郊区浇筑一个钢筋混凝土的地下堡垒	Immediately go to the suburbs and construct a reinforced concrete underground bunker.	Head to the suburbs right away and build an underground bunker with rebar concrete
B-HOM-092	HOM	89.26	94.10	4.84	52.06	71.87	19.81	0	0	0	鸡本功扎实	Solid fundamentals.	基本功扎实	Solid fundamentals	Solid basic skills
B-HOM-093	HOM	96.80	98.75	1.95	50.10	73.65	23.55	100	100	0	蚌不住了	Can't hold it in anymore.	绷不住了	Can't hold it anymore.	Can't hold it in anymore
B-HOM-094	HOM	85.43	96.46	11.03	67.59	81.86	14.27	0	100	100	冷芝士：袜子不是茶包	Ice cream: Socks are not tea bags.	冷知识：袜子不是茶包	Fun fact: Socks are not tea bags.	Fun fact: socks are not tea bags
B-HOM-095	HOM	92.12	91.96	-0.15	76.12	77.36	1.24	0	0	0	就说00这一套真的超级好看的，我可以安心的似了	Seriously, the 00 collection is absolutely gorgeous, I can finally relax.	就说00这一套真的超级好看的，我可以安心的死了	Seriously, the 00 collection is absolutely gorgeous, it makes me feel so at ease.	This 00 outfit is really super good-looking, I can finally rest in peace
B-NEO-002	NEO	95.37	95.55	0.18	83.11	83.51	0.40	100	100	0	我们不是供人围观的工具人！	We are not tools for people to gawk at!	我们不是供人围观的工具！	We are not tools for others to gawk at!	we're not tools for people to watch!
B-NEO-003	NEO	93.67	87.39	-6.28	78.27	78.63	0.36	0	100	100	又被割韭菜了，这理财产品全是坑	Got scammed again, these investment products are all traps.	又被宰了，这理财产品全是坑	Got ripped off again, these financial products are all scams.	I got ripped off again, this wealth management product is full of traps.
B-NEO-004	NEO	91.85	93.07	1.21	80.08	79.25	-0.83	0	0	0	品牌联名就是割韭菜，质量差价格高	Brand collaborations are just a way to fleece consumers – low quality, high price.	品牌联名就是坑人，质量差价格高	Branded collaborations are just a scam – low quality and high prices.	Co-branded products are just a way to rip off customers with poor quality and high prices.
B-NEO-005	NEO	91.07	94.25	3.18	75.00	83.76	8.76	0	100	100	别带节奏了，事情不是你想的那样	Don't stir things up, it's not as simple as you think.	别煽动舆论了，事情不是你想的那样	Don't stir up public opinion, the situation isn't as you think.	stop stirring things up, it's not what you think
B-NEO-006	NEO	94.24	96.63	2.40	78.55	82.15	3.60	0	0	0	评论区全是在带节奏的，真相没人关心	The comment section is just full of people trying to stir things up; no one cares about the truth.	评论区全是在煽动舆论的，真相没人关心	The comment section is just full of people stirring up public opinion; no one cares about the truth.	comments section full of people stirring drama, nobody cares about the truth
B-NEO-007	NEO	88.92	95.69	6.77	69.96	77.53	7.57	100	0	-100	杠精无处不在，说啥都要反驳	Argumentative people are everywhere, always contradicting everything.	抬杠的人无处不在，说啥都要反驳	People who love to argue are everywhere, and they contradict everything.	contrarians are everywhere, they rebut everything you say
B-NEO-008	NEO	99.76	87.54	-12.22	81.26	72.77	-8.50	100	0	-100	遇到杠精最好的办法就是不理他	The best way to deal with a contrarian is to ignore them.	遇到抬杠的人最好的办法就是不理他	The best way to deal with someone who's arguing just to argue is to ignore them.	the best way to deal with a contrarian is to ignore them
B-NEO-009	NEO	55.07	82.94	27.87	60.31	76.53	16.22	0	0	0	芭比Q了，半夜点外卖忘备注别敲门	Barbie is out (or having fun), and she forgot to leave a note when ordering takeout late at night, so don't knock.	完了，半夜点外卖忘备注别敲门	Finally, I ordered takeout late at night and forgot to add a note asking them not to knock.	I'm cooked, ordered delivery at midnight and forgot to leave a note saying don't knock
B-NEO-010	NEO	92.55	95.13	2.58	49.50	83.10	33.60	0	0	0	选择你的躲藏点，被抓到就芭比Q了	Choose your hiding spot, you're toast if you get caught.	选择你的躲藏点，被抓到就完了	Choose your hiding spot, get caught and it's over.	pick your hiding spot, if you get caught you're done for
