uid	category	severity	reasons	src_noisy	hyp_noisy
B-PYA-046	PYA	27.76	xcomet/kiwi Δ disagree by 27.8; xcomet_noisy 94.9 but NTA miss	这吧里xfxy的，天天吵架	This place is full of drama, with arguments breaking out every day.
B-HOM-071	HOM	27.56	xcomet/kiwi Δ disagree by 27.6	要泥寡,雨女无瓜!	Mind your own business, it's none of your concern!
B-HOM-011	HOM	27.51	xcomet/kiwi Δ disagree by 27.5; xcomet_noisy 95.3 but NTA miss	世界上最神金的行为	The most baffling behavior in the world
B-HOM-018	HOM	27.42	xcomet/kiwi Δ disagree by 27.4	火钳流明，这帖子要火	Fire tongs lumens, this post is about to blow up.
B-HOM-035	HOM	27.38	xcomet/kiwi Δ disagree by 27.4; xcomet_noisy 85.6 but NTA miss	看到50亿离婚案的消息我直接蓝瘦香菇	Seeing the news of the 5 billion divorce case, I feel so heartbroken and devastated.
B-NEO-084	NEO	27.35	xcomet/kiwi Δ disagree by 27.4; xcomet_noisy 91.9 but NTA miss	基操	Basic operation
B-HOM-054	HOM	27.16	xcomet/kiwi Δ disagree by 27.2	窝巢，这也太厉害了吧	Holy crap, this is insanely awesome!
B-NEO-036	NEO	27.01	xcomet/kiwi Δ disagree by 27.0	别搁这凡尔赛了，显摆啥呢	Stop humblebragging here—what are you showing off for?
B-PYA-077	PYA	26.87	xcomet/kiwi Δ disagree by 26.9	哈哈哈哈哈xswl	Hahahaha LMAO
B-MIX-051	MIX	26.60	xcomet/kiwi Δ disagree by 26.6	被nerf了，变弱了	Nerfed, became weaker.
B-HOM-030	HOM	26.03	xcomet/kiwi Δ disagree by 26.0; xcomet_noisy 95.0 but NTA miss	蚌埠住了，这也太好笑了吧	I can't stop laughing, this is just too hilarious.
B-NEO-074	NEO	25.90	xcomet/kiwi Δ disagree by 25.9; xcomet_noisy 84.3 but NTA miss	这波操作直接拉胯了	This move was a total flop.
B-HOM-038	HOM	25.89	xcomet/kiwi Δ disagree by 25.9; xcomet_noisy 98.3 but NTA miss	这个颜色灰常好看	This color is very beautiful.
B-MIX-135	MIX	25.86	xcomet/kiwi Δ disagree by 25.9	抽me,please抽me	Draw me, please draw me.
B-NEO-062	NEO	25.80	xcomet/kiwi Δ disagree by 25.8; xcomet_noisy 93.3 but NTA miss	香港🇭🇰打车有这么卷吗？又难？	Is it really that competitive and difficult to get a taxi in Hong Kong 🇭🇰?
B-NEO-059	NEO	25.60	xcomet/kiwi Δ disagree by 25.6; xcomet_noisy 91.9 but NTA miss	破防了	I'm emotionally overwhelmed.
B-MIX-018	MIX	25.49	xcomet/kiwi Δ disagree by 25.5	这个行为好sus，不对劲	This behavior is so sus, something's off.
B-HOM-034	HOM	24.64	xcomet/kiwi Δ disagree by 24.6; xcomet_noisy 95.8 but NTA miss	蚌埠住了这也太搞笑了	I can't stop laughing, this is just too hilarious.
B-PYA-038	PYA	24.42	xcomet/kiwi Δ disagree by 24.4	一个会调情的男生真的YYDS	A guy who knows how to flirt is truly the GOAT.
B-MIX-096	MIX	24.22	xcomet/kiwi Δ disagree by 24.2	可以无限卡bug，站起来再躺下去，站起来再躺下去。	You can exploit the bug infinitely—stand up and lie down, stand up and lie down again.
B-MIX-097	MIX	24.19	xcomet/kiwi Δ disagree by 24.2	在扳机的视频里刷什么悠真真的很ky好吧	"It's really tactless to spam ""Harumasa"" in the comments of Trigger's video, okay?"
B-HOM-106	NEO	24.15	xcomet/kiwi Δ disagree by 24.1	这高达味怎么这么重啊，真的是百合拯救了萝卜？	Why does this have such a strong Gundam vibe? Is it really yuri that saved the mecha genre?
B-MIX-008	MIX	24.12	xcomet/kiwi Δ disagree by 24.1	这套穿搭直接slay全场	This outfit absolutely slays the whole room.
B-NEO-054	NEO	23.95	xcomet/kiwi Δ disagree by 24.0	被种草了	I've been influenced to want it.
B-HOM-029	HOM	23.50	xcomet/kiwi Δ disagree by 23.5	赛里木湖这操作针不戳啊，景区打人还能辞退就完事了？	The way Sayram Lake handled this is really something—so assaulting a tourist just gets you fired and that's it?
B-HOM-060	HOM	23.03	xcomet/kiwi Δ disagree by 23.0	可爱的小香猪变成了温暖的答辩	The cute little fragrant pig turned into a warm defense.
B-NEO-051	NEO	23.02	xcomet/kiwi Δ disagree by 23.0; xcomet_noisy 93.3 but NTA miss	互联网嘴替实锤	The internet mouthpiece confirmed.
B-HOM-032	HOM	22.88	xcomet/kiwi Δ disagree by 22.9	你就耗子尾汁吧，别折腾了	Just stop messing around and face the music.
B-PYA-044	PYA	22.87	xcomet/kiwi Δ disagree by 22.9	u1s1，这个视频做得真好	To be honest, this video is really well made.
B-PYA-057	PYA	22.84	xcomet/kiwi Δ disagree by 22.8	这俩离不开浓妆美颜强凹ABC	These two can't go without heavy makeup, beauty filters, and forcing an ABC vibe.
B-HOM-072	HOM	22.45	xcomet/kiwi Δ disagree by 22.5	依托答辩是什么意思	"What does ""relying on defense"" mean?"
B-MIX-009	MIX	22.45	xcomet/kiwi Δ disagree by 22.4	王虹这波演讲直接slay	Wang Hong's speech totally slayed.
B-PYA-063	PYA	22.44	xcomet/kiwi Δ disagree by 22.4	fs们太能打了	The fans are incredibly fierce.
B-HOM-044	HOM	22.36	xcomet/kiwi Δ disagree by 22.4	这个操作太虾仁了	This operation is too horrifying.
B-HOM-016	NEO	22.29	xcomet/kiwi Δ disagree by 22.3; xcomet_noisy 88.4 but NTA miss	考试没复习直接寄，明年再来	I didn't study for the exam and totally bombed it—I'll try again next year.
B-PYA-036	PYA	22.15	xcomet/kiwi Δ disagree by 22.1	减脂党狂喜！番茄鸡蛋燕麦粥yyds	Weight loss fans, rejoice! Tomato and egg oatmeal porridge is the ultimate GOAT.
B-HOM-008	HOM	22.01	xcomet/kiwi Δ disagree by 22.0	人生就是一个杯具接着一个杯具	Life is one tragedy after another.
B-NEO-072	NEO	22.00	xcomet/kiwi Δ disagree by 22.0; xcomet_noisy 93.3 but NTA miss	不是哥们儿	Not cool, bro.
B-HOM-081	HOM	21.93	xcomet/kiwi Δ disagree by 21.9	tree 波Q	tree wave Q
B-HOM-074	HOM	21.85	xcomet/kiwi Δ disagree by 21.9	“雨女无瓜”这么好笑吗是挺好笑的	"Is ""rain girl has no melon"" that funny? Yeah, it's pretty funny."
B-PYA-084	PYA	21.61	xcomet/kiwi Δ disagree by 21.6; xcomet_noisy 96.2 but NTA miss	塔图姆NB	Tatum is awesome.
B-PYA-045	PYA	21.51	xcomet/kiwi Δ disagree by 21.5	别再吃麻辣烫！干拌麻辣拌才是yyds	Stop eating malatang! Dry-mixed mala mix is the real GOAT.
B-MIX-071	MIX	21.51	xcomet/kiwi Δ disagree by 21.5	法法这期ooc了吧	Fafa's out of character this time, right?
B-PYA-011	PYA	21.38	xcomet/kiwi Δ disagree by 21.4	jrm帮我看看这个怎么选	jrm, help me take a look at how to choose this.
B-PYA-034	PYA	21.32	xcomet/kiwi Δ disagree by 21.3	会聊天的男生真的yyds	Guys who can hold a conversation are truly the GOAT.
B-HOM-028	HOM	20.96	xcomet/kiwi Δ disagree by 21.0	这配置针不戳，性价比拉满	This configuration is really impressive, with maximum value for money.
B-HOM-062	HOM	20.84	xcomet/kiwi Δ disagree by 20.8; xcomet_noisy 83.3 but NTA miss	时间长了搞亖你	Over time, I'll do you in.
B-PYA-068	PYA	20.81	xcomet/kiwi Δ disagree by 20.8; xcomet_noisy 91.0 but NTA miss	zqsg追了这么多年，终于更新了	After following this with genuine sincerity for so many years, it’s finally been updated.
B-HOM-093	HOM	20.74	xcomet/kiwi Δ disagree by 20.7	蚌不住了	I can't hold it in anymore.
B-PYA-062	PYA	20.71	xcomet/kiwi Δ disagree by 20.7	xswl打印机都沦没墨了	lmao even the printer ran out of ink
B-MIX-056	MIX	20.66	xcomet/kiwi Δ disagree by 20.7	图样森破，你太天真了	Too young, too simple, you are too naive.
B-HOM-050	HOM	20.53	xcomet/kiwi Δ disagree by 20.5	看完这个视频我蕉绿了	After watching this video, I'm feeling anxious.
B-PYA-104	PYA	20.26	xcomet/kiwi Δ disagree by 20.3	死yxh滚远点	Fuck off, dead yxh.
B-HOM-118	HOM	20.22	xcomet/kiwi Δ disagree by 20.2	雾草这幕太美了	Holy crap, this scene is absolutely stunning.
B-HOM-090	HOM	20.04	xcomet/kiwi Δ disagree by 20.0	香精煎鱼食不食	Fried fish with essence, do you eat it or not?
B-NEO-064	NEO	20.04	xcomet/kiwi Δ disagree by 20.0; xcomet_noisy 89.5 but NTA miss	纯纯的牛马人生	A life of pure drudgery
B-MIX-036	MIX	19.19	xcomet_noisy 92.4 but NTA miss	腾讯这波泄密事件直接social death了	Tencent’s recent leak incident has led to outright social death.
B-HOM-002	HOM	18.39	xcomet_noisy 98.2 but NTA miss	你怎么酱紫说话，人家会误会的	Why are you talking like that? People might get the wrong idea.
B-NEO-104	NEO	17.83	xcomet_noisy 83.4 but NTA miss	向佐药水哥梦幻联动！	Xiang Zuo and Yao Shui Ge have an epic crossover!
B-NEO-046	NEO	17.35	xcomet_noisy 88.3 but NTA miss	没绷住破绷了	Couldn't hold it in and cracked up.
B-HOM-001	HOM	16.56	xcomet_noisy 88.8 but NTA miss	酱紫也行？那我也试试	Is that okay too? Then I'll give it a try.
B-NEO-018	NEO	16.49	xcomet_noisy 96.1 but NTA miss	谨以此片献给每一位纯爱战神	Dedicated to every warrior of pure love.
B-NEO-042	NEO	16.16	xcomet_noisy 94.7 but NTA miss	这手机信号拉胯到离谱	This phone's signal is ridiculously terrible.
B-HOM-092	HOM	16.05	xcomet_noisy 85.3 but NTA miss	鸡本功扎实	Solid basic chicken skills
B-NEO-019	NEO	15.96	xcomet_noisy 91.0 but NTA miss	兄弟们我润美国了	Brothers, I’ve made it to America.
B-NEO-029	NEO	14.80	xcomet_noisy 82.6 but NTA miss	发疯文学必备文案，笑死我了	Essential copy for unhinged literature, I'm dying of laughter
B-NEO-035	NEO	14.57	xcomet_noisy 85.9 but NTA miss	吃瓜吃到自己头上了，腾讯泄密员工就是本人	The drama I was following turned out to be about me—the Tencent employee who leaked information is me.
B-PYA-018	PYA	14.21	xcomet_noisy 84.8 but NTA miss	dd，中国女排3比2逆转美国太牛了	dd, the Chinese women's volleyball team's 3-2 comeback against the USA was absolutely amazing.
B-NEO-056	NEO	13.94	xcomet_noisy 92.2 but NTA miss	他好会整活	He’s really good at pulling off stunts.
B-MIX-049	MIX	13.91	xcomet_noisy 85.5 but NTA miss	加个buff，变得更强	Add a buff and become stronger.
B-PYA-079	PYA	13.89	xcomet_noisy 85.3 but NTA miss	8u🚪什么意思	What does 8u🚪 mean?
B-HOM-023	HOM	13.64	xcomet_noisy 80.3 but NTA miss	你想peach呢，哪有这么好的事	You wish! There's no such good deal.
B-HOM-094	HOM	13.26	xcomet_noisy 84.4 but NTA miss	冷芝士：袜子不是茶包	Cold knowledge: Socks are not tea bags.
B-HOM-057	HOM	12.83	xcomet_noisy 96.2 but NTA miss	关于玉玉症表妹喜欢上我的故事	The story of my cousin with depression falling in love with me
B-PYA-033	PYA	12.59	xcomet_noisy 90.0 but NTA miss	bl粉丝太能控评了	BL fans are really good at controlling comments.
B-HOM-079	HOM	12.54	xcomet_noisy 87.0 but NTA miss	前车：不二？	The car ahead: Fuji?
B-HOM-070	HOM	12.06	xcomet_noisy 86.7 but NTA miss	这个特效针不戛！	This special effect is absolutely stunning!
B-MIX-078	MIX	11.67	xcomet_noisy 82.2 but NTA miss	学习上problem不能发作	Problems in learning cannot be acted out.
B-HOM-080	HOM	11.62	xcomet_noisy 83.9 but NTA miss	10店睡，身体还以为是午休呢，凌晨又把他们叫醒了	Went to bed at 10 p.m., but the body thought it was just a nap, so it woke them up again in the early morning.
B-PYA-009	PYA	11.60	xcomet_noisy 99.9 but NTA miss	xgg们推荐一下好用的手机呗	Hey girls, could you recommend some good phones?
B-PYA-031	PYA	11.51	xcomet_noisy 86.2 but NTA miss	王虹从垫底到菲尔兹奖，这波直接nb	Wang Hong went from rock bottom to winning the Fields Medal—this is just straight-up legendary.
B-NEO-005	NEO	11.46	xcomet_noisy 98.2 but NTA miss	别带节奏了，事情不是你想的那样	Stop stirring things up; it's not what you think.
B-PYA-019	PYA	11.42	xcomet_noisy 87.7 but NTA miss	rt，大家帮我看看这手机值不值	rt, can you guys help me see if this phone is worth it?
B-PYA-083	PYA	11.36	xcomet_noisy 83.6 but NTA miss	她俩要是有cpf这都能当谈过的证据了	If the two of them had CP fans, this could even be used as evidence that they dated.
B-PYA-037	PYA	11.27	xcomet_noisy 87.0 but NTA miss	jrs帮我看看这鱼竿行不行	JRS, help me check if this fishing rod is any good.
B-NEO-092	NEO	10.95	xcomet_noisy 80.5 but NTA miss	他不是好了，而是知道自己要凉了	He’s not getting better; he just knows he’s about to die.
B-NEO-087	NEO	10.72	xcomet_noisy 98.4 but NTA miss	某种意义上来看他也是个神人	In a sense, he is also a remarkable person.
B-PYA-013	PYA	10.61	xcomet_noisy 85.1 but NTA miss	8u们觉得这配置怎么样	What do 8u folks think of this configuration?
B-NEO-102	NEO	10.42	xcomet_noisy 83.5 but NTA miss	反派看到了硬控他的回忆……	The villain saw the memories that were forcibly controlling him...
B-HOM-053	HOM	10.14	xcomet_noisy 89.5 but NTA miss	测评娃哈哈高透史莱姆好好康	Review: Wahaha Clear Slime is so pretty
B-MIX-026	MIX	9.85	xcomet_noisy 89.4 but NTA miss	看到317万年终奖我直接emo了	Seeing the 3.17 million year-end bonus, I just went straight into an emotional slump.
B-NEO-115	NEO	9.57	xcomet_noisy 91.5 but NTA miss	所以男主在嘎掉的威胁下领悟了？	So the male lead had an epiphany under the threat of death?
B-HOM-009	HOM	9.55	xcomet_noisy 94.4 but NTA miss	游戏过于神金，不确定先从哪里笑起	The game is so absurdly hilarious, I'm not sure where to start laughing.
B-NEO-068	NEO	9.14	xcomet_noisy 92.3 but NTA miss	摆烂一天算了	Let’s just slack off for a day.
B-NEO-107	NEO	8.97	xcomet_noisy 81.1 but NTA miss	假师傅让拜，真师傅反而不让拜，难绷了	The fake master asks you to bow, but the real master won’t let you—hard to take.
B-PYA-041	PYA	8.94	xcomet_noisy 92.6 but NTA miss	泰奶+Gelato yyds！！！	Thai milk tea + Gelato is the ultimate combo!!!
B-PYA-032	PYA	8.51	xcomet_noisy 99.0 but NTA miss	xjj们推荐一下好用的手机呗	Ladies, could you recommend some good phones?
B-HOM-059	HOM	8.43	xcomet_noisy 88.7 but NTA miss	麻辣烫我只认元娘娘，口味多好7	When it comes to malatang, I only go for Yuan Niangniang — so many great flavors to choose from.
B-PYA-020	PYA	8.27	xcomet_noisy 84.9 but NTA miss	jrs怎么看腾讯这个泄密处理？	What does jrs think of Tencent's handling of the leak?
B-NEO-016	NEO	8.25	xcomet_noisy 95.3 but NTA miss	看似输了实际赢麻了	It looks like a loss, but it's actually a huge win.
B-PYA-003	PYA	8.19	xcomet_noisy 88.2 but NTA miss	xql之间的默契真的绝了	The chemistry between xql is absolutely incredible.
B-MIX-130	MIX	8.16	xcomet_noisy 84.2 but NTA miss	从来没有get到他颜值	I’ve never gotten his looks.
B-PYA-095	PYA	8.13	xcomet_noisy 85.7 but NTA miss	光明，赐予我力量（bushi）	Light, grant me strength (not really)
B-PYA-043	PYA	8.11	xcomet_noisy 93.6 but NTA miss	zqsg追星好累	Being a devoted fan is truly exhausting.
B-MIX-128	MIX	7.97	xcomet_noisy 94.0 but NTA miss	os好想看张桂源也来一期	Oh, I really want to see Zhang Guiyuan do an episode too.
B-HOM-099	HOM	7.89	xcomet_noisy 80.6 but NTA miss	你们要是给我炮儿玩似了我看什么啊	If you guys mess around with me like that, what am I supposed to watch?
B-HOM-084	HOM	7.89	xcomet_noisy 83.3 but NTA miss	！？雀潮？！	!? Sparrow Tide?!
B-HOM-101	HOM	7.68	xcomet_noisy 82.7 but NTA miss	怪兽：我已经破坏掉了你所有能获取光的办法，看你还怎么变身 迪迦：你钱包的钱还有多少？ 怪兽：全花光了 迪迦：恰！	"Monster: I've destroyed every way you can get light. Let's see how you transform now.  
Tiga: How much money is left in your wallet?  
Monster: All spent.  
Tiga: Chah!"
B-NEO-098	NEO	7.58	xcomet_noisy 90.3 but NTA miss	虽然整个乐队前期像拼好队一样，但是结局随着独角兽的回归写的还是不错的	Although the band seemed like a hastily assembled group in the early stages, the ending was written quite well with the return of the unicorn.
B-MIX-047	MIX	7.50	xcomet_noisy 96.2 but NTA miss	这个角色太OP了	This character is way too OP.
B-HOM-006	HOM	7.44	xcomet_noisy 88.4 but NTA miss	你是不是稀饭我？直说嘛	Are you into me? Just say it.
B-PYA-052	PYA	7.42	xcomet_noisy 87.9 but NTA miss	夏天就好这一口！！天妇罗冰锅yyds！！	This is the taste of summer!! Tempura ice pot is the ultimate!!
B-NEO-006	NEO	7.35	xcomet_noisy 97.1 but NTA miss	评论区全是在带节奏的，真相没人关心	The comment section is full of people stirring up drama, and no one cares about the truth.
B-PYA-001	PYA	6.93	xcomet_noisy 84.3 but NTA miss	xql日常太甜了，羡慕死了	The daily life of xql is so sweet, I'm dying of envy.
B-HOM-112	HOM	6.78	xcomet_noisy 96.8 but NTA miss	梅森：这我可太熟辣！	Mason: I'm all too familiar with this!
B-HOM-135	HOM	6.70	xcomet_noisy 92.9 but NTA miss	甲亢哥：我还能再看亿遍	I could watch this a billion more times.
B-MIX-054	MIX	6.63	xcomet_noisy 91.9 but NTA miss	GG了，完了	GG, it's over.
B-HOM-131	HOM	6.54	xcomet_noisy 85.6 but NTA miss	密码的，很久没笑得这么无语了	Password, haven't laughed this speechlessly in a long time.
B-NEO-021	NEO	6.49	xcomet_noisy 83.6 but NTA miss	赛博朋克2077，极致嘴臭极致享受	Cyberpunk 2077, ultimate foul mouth, ultimate pleasure.
B-NEO-096	NEO	6.30	xcomet_noisy 81.8 but NTA miss	泪目，我一直不知道自己想做什么，感觉选择的大都错了，已经索性不想选择了...糟糕啊...	Tears welling up... I've never known what I want to do, and I feel like most of my choices have been wrong. I've simply stopped wanting to choose anymore... It's a mess...
B-NEO-011	NEO	6.09	xcomet_noisy 91.6 but NTA miss	看到肯德基9.9的那一刻，我的班味瞬间就没了	The moment I saw the KFC 9.9 deal, my work fatigue instantly vanished.
B-NEO-004	NEO	6.00	xcomet_noisy 87.0 but NTA miss	品牌联名就是割韭菜，质量差价格高	Brand collaborations are just a cash grab—low quality, high prices.
B-NEO-108	NEO	5.94	xcomet_noisy 99.0 but NTA miss	一想到一睁眼就有倒计时就难绷	The thought of waking up to a countdown is just unbearable.
B-HOM-037	HOM	5.81	xcomet_noisy 83.1 but NTA miss	这景区管理duck不必，7个人打一个司机	The management of this scenic spot is completely unnecessary—seven people beating up one driver.
B-HOM-097	HOM	5.41	xcomet_noisy 91.9 but NTA miss	哈哈哈哈哈，不好意思哈哈哈哈哈没崩住	Hahahaha, sorry hahahaha, I couldn't hold it in.
B-NEO-079	NEO	5.08	xcomet_noisy 84.5 but NTA miss	洗澡5分钟老公社死一整年	A 5-minute shower, a whole year of public humiliation for the husband.
B-NEO-033	NEO	5.03	xcomet_noisy 89.8 but NTA miss	腾讯这波泄密直接破防了，317万说没就没	Tencent was completely blindsided by this wave of leaks—3.17 million, gone just like that.
B-NEO-037	NEO	4.84	xcomet_noisy 93.7 but NTA miss	显卡市场太内卷了，价格涨得离谱	The graphics card market is way too cutthroat, and the prices have risen absurdly.
B-NEO-100	NEO	4.71	xcomet_noisy 89.7 but NTA miss	扎格列斯之手的含金量还在上升！	The prestige of the Hand of Zagreus is still on the rise!
B-NEO-089	NEO	4.62	xcomet_noisy 93.5 but NTA miss	无论从哪个层面来看，都是吊炸了	No matter how you look at it, it's absolutely mind-blowing.
B-MIX-038	MIX	4.45	xcomet_noisy 96.0 but NTA miss	显卡涨价涨成这样，简直是price离谱	The price of graphics cards has skyrocketed to such an extent—it's simply absurd.
B-HOM-104	HOM	4.44	xcomet_noisy 85.6 but NTA miss	真旅行青蛙！  去哪了 会给麻麻带明信片回来  真好	A true Travel Frog! Where did you go? You’ll bring a postcard back for Mama. That’s so nice.
B-HOM-042	HOM	4.43	xcomet_noisy 97.1 but NTA miss	这部剧的女主造型好康	The female lead's styling in this drama looks great.
B-HOM-114	HOM	4.38	xcomet_noisy 83.3 but NTA miss	我不行了我笑得要噶了	I'm dying, I'm laughing so hard I'm about to croak.
B-NEO-043	NEO	4.31	xcomet_noisy 96.5 but NTA miss	你这个行为真的很下头	Your behavior is really disgusting.
B-HOM-115	HOM	4.19	xcomet_noisy 84.2 but NTA miss	活到老学到老,似了也要学习	Live and learn; even in death, keep learning.
B-NEO-039	NEO	4.11	xcomet_noisy 90.0 but NTA miss	打工人看完317万年终奖直接躺平了	After seeing the 3.17 million year-end bonus, the worker just lay flat.
B-NEO-091	NEO	4.09	xcomet_noisy 92.5 but NTA miss	说个冷知识，来俊臣的父亲名叫来操，是个挺生草的名字	Here’s a fun fact: Lai Junchen’s father was named Lai Cao, which is a pretty ridiculous name.
B-HOM-123	HOM	4.03	xcomet_noisy 91.2 but NTA miss	这俩老男人的沙雕人生	The absurd lives of these two old men
B-PYA-060	PYA	3.89	xcomet_noisy 83.5 but NTA miss	cpf又在磕了	The CPF fans are shipping again.
B-NEO-093	NEO	3.86	xcomet_noisy 88.7 but NTA miss	置顶评论官方链接是淘宝就知道成分了	The pinned comment with an official link from Taobao tells you everything you need to know about what it really is.
B-PYA-067	PYA	3.86	xcomet_noisy 82.7 but NTA miss	tcl这游戏技术，菜到抠脚	TCL's gaming skills are so bad they're laughable.
B-NEO-026	NEO	3.76	xcomet_noisy 82.1 but NTA miss	高考第一批显眼包出现了，青蛙玩偶花式助阵	The first batch of attention-grabbers at the college entrance exam has appeared, with frog mascots cheering in creative ways.
B-MIX-066	MIX	3.76	xcomet_noisy 87.1 but NTA miss	Rush E 朗朗PK街头钢琴家	Rush E: Lang Lang vs. Street Pianist
B-NEO-045	NEO	3.75	xcomet_noisy 92.2 but NTA miss	他这个人好油腻	He is so greasy.
B-NEO-020	NEO	3.71	xcomet_noisy 91.3 but NTA miss	公司要黄了的5个征兆，当公司开始严抓考勤，你该考虑润了	5 signs that a company is about to go under—when it starts cracking down on attendance, you should consider jumping ship.
B-PYA-012	PYA	3.71	xcomet_noisy 93.0 but NTA miss	jrm今天发生了一件离谱的事	Something ridiculous happened today, jrm.
B-HOM-061	HOM	3.69	xcomet_noisy 97.1 but NTA miss	我要笑亖了卧槽	I'm dying of laughter, holy shit.
B-PYA-015	PYA	3.63	xcomet_noisy 87.3 but NTA miss	这条rs怎么还没上	Why hasn't this rs been posted yet?
B-MIX-032	MIX	3.62	xcomet_noisy 94.5 but NTA miss	50亿离婚案这drama程度堪比韩剧	The drama of this 5 billion divorce case rivals that of a Korean drama.
B-HOM-091	HOM	3.61	xcomet_noisy 83.4 but NTA miss	立马去郊区浇筑一个刚进混凝土的地下堡垒	Go immediately to the suburbs to pour a newly concreted underground bunker.
B-MIX-116	MIX	3.53	xcomet_noisy 87.9 but NTA miss	小时候我没有cp这个概念，一直认为这俩只是朋友	When I was a child, I didn't have the concept of CP and always thought the two of them were just friends.
B-PYA-093	PYA	3.52	xcomet_noisy 85.3 but NTA miss	dbq小啵有点像触电了	dbq Xiaobo looks a bit like he got electrocuted.
B-HOM-014	HOM	3.50	xcomet_noisy 86.0 but NTA miss	新来的00后程序员写的代码，看到这段注释真的快把我笑拥了	The code written by the new post-2000s programmer—seeing this comment really cracked me up.
B-PYA-049	PYA	3.32	xcomet_noisy 91.8 but NTA miss	rwkk这到底是什么鱼	rwkk what kind of fish is this exactly
B-NEO-044	NEO	3.30	xcomet_noisy 86.9 but NTA miss	赛里木湖这事太下头了，景区管理太离谱	The whole Sayram Lake incident is such a letdown—the scenic area management is absolutely ridiculous.
B-PYA-100	PYA	3.06	xcomet_noisy 88.8 but NTA miss	20w收藏3w点赞	20w bookmarks, 30k likes
B-HOM-003	HOM	3.02	xcomet_noisy 97.9 but NTA miss	各位童鞋注意了，期末考试要来了	Attention, everyone—final exams are coming.
B-PYA-069	PYA	3.00	xcomet_noisy 81.1 but NTA miss	Xswl就说有没有美味大餐吧哈哈哈哈哈哈哈	Xswl, just tell me if there's a delicious feast or not hahahahahahaha
