uid	category	severity	reasons	src_noisy	hyp_noisy
B-PYA-037	PYA	18.83	xcomet_noisy 92.7 but NTA miss	jrs帮我看看这鱼竿行不行	jrs, can you check this fishing rod for me?
B-PYA-079	PYA	18.61	xcomet_noisy 85.3 but NTA miss	8u🚪什么意思	What does 8u🚪 mean?
B-PYA-038	PYA	18.25	xcomet_noisy 81.7 but NTA miss	一个会调情的男生真的YYDS	A flirtatious guy is really YYDS.
B-MIX-036	MIX	18.12	xcomet_noisy 91.3 but NTA miss	腾讯这波泄密事件直接social death了	This leak of data from Tencent directly caused social death.
B-HOM-133	PYA	17.89	xcomet_noisy 84.9 but NTA miss	兄dei  成佛吧   修仙太难了	兄dei 成佛吧,修仙太难了
B-MIX-056	MIX	17.11	xcomet_noisy 92.6 but NTA miss	图样森破，你太天真了	You're too naive.
B-PYA-019	PYA	17.08	xcomet_noisy 83.3 but NTA miss	rt，大家帮我看看这手机值不值	rt, can you help me see if this phone is worth it?
B-HOM-131	HOM	15.94	xcomet_noisy 92.9 but NTA miss	密码的，很久没笑得这么无语了	I haven't laughed so much lately.
B-PYA-108	PYA	15.82	xcomet_noisy 93.5 but NTA miss	woc瞬间高清修补版	WOW instant HD Repair
B-HOM-128	HOM	15.75	xcomet_noisy 83.4 but NTA miss	全体欣赏阴乐	All enjoyed the shadow play.
B-PYA-023	PYA	15.51	xcomet_noisy 81.2 but NTA miss	u1s1，317万年终奖确实让人眼红	u1s1,317万年终奖确实让人眼红
B-NEO-030	NEO	15.26	xcomet_noisy 92.3 but NTA miss	社恐人的噩梦，大型聚会	社恐人的噩梦,大型聚会
B-NEO-087	NEO	14.94	xcomet_noisy 94.7 but NTA miss	某种意义上来看他也是个神人	In some sense, he was a god.
B-PYA-110	PYA	14.74	xcomet_noisy 80.6 but NTA miss	万恶的zi ben jia	万恶的zi ben jia
B-PYA-032	PYA	14.40	xcomet_noisy 91.2 but NTA miss	xjj们推荐一下好用的手机呗	推荐个好用的手机吧
B-NEO-050	NEO	14.02	xcomet_noisy 92.8 but NTA miss	内耗太严重了	Internal damage is too bad.
B-MIX-130	MIX	13.99	xcomet_noisy 85.3 but NTA miss	从来没有get到他颜值	I never got his looks.
B-PYA-010	PYA	13.88	xcomet_noisy 86.5 but NTA miss	这个xgg好帅，求联系方式	This XGG is really cool, would you like me to get in touch with him?
B-NEO-064	NEO	13.86	xcomet_noisy 82.7 but NTA miss	纯纯的牛马人生	Pure life of cows and goats
B-NEO-063	NEO	13.74	xcomet_noisy 83.6 but NTA miss	这帖子纯纯的钓鱼经验，别当真	This is purely fishing experience, don't take it seriously.
B-PYA-011	PYA	13.74	xcomet_noisy 86.4 but NTA miss	jrm帮我看看这个怎么选	jrm, help me choose this.
B-MIX-134	MIX	13.52	xcomet_noisy 92.1 but NTA miss	摊主，我也是你们play中的一环吗	摊主,我也是你们游戏中的一环吗?
B-PYA-066	PYA	13.04	xcomet_noisy 87.5 but NTA miss	这图谁发明的，xswl	Who invented this picture, Xswl?
B-MIX-067	MIX	12.73	xcomet_noisy 88.9 but NTA miss	这动漫OP太好听了，循环播放	This anime OP is so good to listen to, I can't stop listening.
B-NEO-081	NEO	12.57	xcomet_noisy 83.6 but NTA miss	月薪不够5w不能这么活	You can't live like this if you don't have a salary of 5 dollars a month.
B-HOM-057	HOM	12.52	xcomet_noisy 93.4 but NTA miss	关于玉玉症表妹喜欢上我的故事	About my cousin's love for me
B-PYA-009	PYA	12.33	xcomet_noisy 96.4 but NTA miss	xgg们推荐一下好用的手机呗	Please recommend a good phone.
B-HOM-078	HOM	11.99	xcomet_noisy 84.2 but NTA miss	“泰酷辣”大人三周年	泰酷辣大人三周年
B-PYA-048	PYA	11.93	xcomet_noisy 81.9 but NTA miss	xswl 这都能洗？	xswl can this be washed?
B-NEO-049	NEO	11.89	xcomet_noisy 80.3 but NTA miss	这主播开挂实锤了，封号吧	This jerk is a real jerk, shut up!
B-NEO-060	NEO	11.36	xcomet_noisy 86.6 but NTA miss	这个太上头了	This is too funny.
B-HOM-092	HOM	11.12	xcomet_noisy 87.3 but NTA miss	鸡本功扎实	鸡本功扎实
B-HOM-084	HOM	10.54	xcomet_noisy 83.9 but NTA miss	！？雀潮？！	!? shark?!
B-MIX-033	MIX	10.34	xcomet_noisy 85.6 but NTA miss	今日OOTD分享	Today's outfit is a combination of black and white.
B-HOM-086	HOM	10.26	xcomet_noisy 87.2 but NTA miss	蛇：卧槽，怎么又是他	snake: Why is it him again?
B-HOM-050	HOM	10.25	xcomet_noisy 85.4 but NTA miss	看完这个视频我蕉绿了	After watching this video, I turned green.
B-PYA-086	PYA	10.11	xcomet_noisy 90.6 but NTA miss	yysy，两边都看完了	yysy, both sides have been viewed.
B-PYA-025	PYA	9.87	xcomet_noisy 90.7 but NTA miss	显卡涨价这消息直接让我blx了	The news of the increase in the price of the graphics card immediately made me blx.
B-HOM-130	HOM	9.48	xcomet_noisy 88.0 but NTA miss	哎你怎么似了	How are you?
B-PYA-001	PYA	8.83	xcomet_noisy 85.5 but NTA miss	xql日常太甜了，羡慕死了	xql's daily life is so sweet, I'm jealous.
B-PYA-049	PYA	8.79	xcomet_noisy 96.2 but NTA miss	rwkk这到底是什么鱼	What kind of fish is this?
B-MIX-066	MIX	8.79	xcomet_noisy 89.8 but NTA miss	Rush E 朗朗PK街头钢琴家	Rush E Lang Lang vs Street Piano Player
B-HOM-119	NEO	8.16	xcomet_noisy 88.2 but NTA miss	欧内该，我什么都愿意做	I'd do anything for you, Angela.
B-NEO-010	NEO	8.13	xcomet_noisy 82.1 but NTA miss	选择你的躲藏点，被抓到就芭比Q了	Choose your hiding place, if caught you'll be a Barbie Q.
B-MIX-047	MIX	8.06	xcomet_noisy 96.2 but NTA miss	这个角色太OP了	This character is too OP.
B-PYA-050	PYA	7.91	xcomet_noisy 86.7 but NTA miss	dd我一下	Please give me a moment.
B-NEO-012	NEO	7.66	xcomet_noisy 85.6 but NTA miss	人一旦染上班味，这辈子就去不掉了	Once you get into office smell, you'll never get out of it.
B-NEO-077	NEO	7.60	xcomet_noisy 82.2 but NTA miss	为什么留子都不爱和老外谈？	Why do they not like to talk to foreigners?
B-HOM-042	HOM	7.53	xcomet_noisy 98.2 but NTA miss	这部剧的女主造型好康	The actress in this show is very pretty.
B-HOM-107	HOM	7.30	xcomet_noisy 83.1 but NTA miss	淦，为什么要让我凌晨刷到，睡不着觉了()	Why do you have to wake me up at dawn, I can't sleep?
B-MIX-038	MIX	7.20	xcomet_noisy 85.8 but NTA miss	显卡涨价涨成这样，简直是price离谱	This graphics card price increase is beyond reasonable.
B-PYA-062	PYA	6.97	xcomet_noisy 84.1 but NTA miss	xswl打印机都沦没墨了	xswl printer is out of ink.
B-MIX-025	MIX	6.93	xcomet_noisy 92.8 but NTA miss	这也太离谱了吧我直接emo	This is too crazy, I'm going to scream.
B-MIX-114	MIX	6.87	xcomet_noisy 83.5 but NTA miss	姐！邀请宋雨琦上节目！E人很适合！章昊也是！	Sister! Invite Song Yuqi to the show! She is very suitable! Zhang Hao is also!
B-NEO-017	NEO	6.86	xcomet_noisy 85.7 but NTA miss	纯爱战神轰然倒地	纯爱战神轰然倒地
B-MIX-026	MIX	6.84	xcomet_noisy 93.1 but NTA miss	看到317万年终奖我直接emo了	I was immediately emotional when I saw the 317 million yuan reward.
B-PYA-095	PYA	6.79	xcomet_noisy 93.5 but NTA miss	光明，赐予我力量（bushi）	Light, give me strength (bushi)
B-MIX-032	MIX	6.76	xcomet_noisy 85.8 but NTA miss	50亿离婚案这drama程度堪比韩剧	The drama of the 50 million divorce case is as intense as the drama of the Korean drama.
B-MIX-024	MIX	6.27	xcomet_noisy 98.5 but NTA miss	期待偶像的comeback，新专辑什么时候发	期待偶像的回归,新专辑什么时候发布?
B-NEO-100	NEO	6.20	xcomet_noisy 84.0 but NTA miss	扎格列斯之手的含金量还在上升！	The value of the Zagora hand is increasing!
B-NEO-003	NEO	6.18	xcomet_noisy 96.1 but NTA miss	又被割韭菜了，这理财产品全是坑	又被骗了,这些理财产品全是坑。
B-NEO-106	NEO	5.98	xcomet_noisy 85.9 but NTA miss	这声音绝绝子	This sound is absolutely incredible.
B-HOM-094	HOM	5.94	xcomet_noisy 84.9 but NTA miss	冷芝士：袜子不是茶包	Cold cheese: socks are not tea bags
B-PYA-092	PYA	5.73	xcomet_noisy 99.2 but NTA miss	woc太萌了	Wow, that's too cute.
B-NEO-048	NEO	5.72	xcomet_noisy 84.8 but NTA miss	天天水经验，也不发点有用的帖子	Every day, you waste your experiences, and don't post any useful posts.
B-PYA-096	PYA	5.67	xcomet_noisy 92.6 but NTA miss	这么说我才发现字幕不是视频自带的hhhh	So I realized that the subtitles were not built into the video hhhh
B-HOM-031	HOM	5.47	xcomet_noisy 81.2 but NTA miss	卧槽317万年终奖就这么没了？	Wow, 317 million dollars?
B-NEO-023	NEO	5.38	xcomet_noisy 85.9 but NTA miss	孙红雷演技炸裂，20万人打出7.5分	孙红雷演技炸裂,20万人打出7.5分
B-HOM-120	HOM	5.31	xcomet_noisy 88.6 but NTA miss	果然混元是个妹纸	果然混元是个妹纸。
B-PYA-094	PYA	5.28	xcomet_noisy 96.0 but NTA miss	无线能源是基于无线水的原理吗？(bushi)	Is wireless energy based on the principle of wireless water?
B-PYA-064	PYA	5.25	xcomet_noisy 93.6 but NTA miss	ssfd，这个太恐怖了	ssfd, this is too scary.
B-PYA-039	PYA	5.17	xcomet_noisy 92.7 but NTA miss	bdjw这个怎么用	How do you use bdjw?
B-MIX-015	MIX	5.11	xcomet_noisy 99.4 but NTA miss	POV：你是最后一个知道消息的人	You're the last person to know the news.
B-MIX-079	MIX	5.05	xcomet_noisy 83.8 but NTA miss	好久没有笑的这么开心了，必须收藏起来emo了再看	I haven't laughed so much in ages, I have to save the emo to see it again.
B-NEO-103	NEO	4.79	xcomet_noisy 86.1 but NTA miss	我还以为是9.9元拼好饭呢	I thought it was 9.9 dollars for a good meal.
B-NEO-084	NEO	4.74	xcomet_noisy 97.0 but NTA miss	基操	Basic exercises
B-HOM-040	HOM	4.51	xcomet_noisy 83.8 but NTA miss	有内味了，就是这个感觉	It's got a flavor, that's the feeling.
B-NEO-078	NEO	4.48	xcomet_noisy 80.1 but NTA miss	哈包穿上衣服不习惯了	哈包穿上衣服不习惯了。
B-PYA-097	PYA	4.44	xcomet_noisy 90.1 but NTA miss	完了疑似吉米被吓疯了hh	Okay, Jim seems to be freaked out.
B-NEO-053	NEO	4.39	xcomet_noisy 85.6 but NTA miss	双持党表示苹果和华为都不够用	The opposition said that Apple and Huawei are not enough.
B-PYA-004	PYA	4.15	xcomet_noisy 85.1 but NTA miss	全网最甜xql非他们莫属	They are the sweetest xql on the net.
B-HOM-058	HOM	3.93	xcomet_noisy 92.1 but NTA miss	这是我女朋友 羡慕吗笑抽们🤣	This is my girlfriend, are you jealous?
B-MIX-077	MIX	3.81	xcomet_noisy 98.4 but NTA miss	这个vlog拍得好	This video was really good.
B-HOM-007	HOM	3.78	xcomet_noisy 81.7 but NTA miss	今天又是杯具的一天，出门忘带钥匙	Today is another day of glasses, and I forgot to bring my keys out.
B-PYA-058	PYA	3.73	xcomet_noisy 82.7 but NTA miss	kdl，这对CP太甜了	KDL, this is too sweet for CP.
B-HOM-004	HOM	3.32	xcomet_noisy 88.0 but NTA miss	童鞋们帮我看看这道题怎么做	Please help me with this problem.
B-NEO-043	NEO	3.26	xcomet_noisy 96.0 but NTA miss	你这个行为真的很下头	Your behavior is very disgusting.
B-HOM-098	HOM	2.81	xcomet_noisy 91.6 but NTA miss	淦，忘记原版了，有谁能补一下？	咦,我忘了原版,有谁能补一下?
B-MIX-062	MIX	2.72	xcomet_noisy 91.0 but NTA miss	这个PK谁赢了	Who won this pk?
B-MIX-116	MIX	2.39	xcomet_noisy 85.0 but NTA miss	小时候我没有cp这个概念，一直认为这俩只是朋友	When I was younger, I didn't have the concept of cp, I always thought they were just friends.
B-MIX-078	MIX	2.28	xcomet_noisy 84.8 but NTA miss	学习上problem不能发作	学习上的问题不能发生。
B-PYA-088	PYA	2.23	xcomet_noisy 89.0 but NTA miss	不是，我TM哪来的教材，你在逗我呢	No, where did I get my textbook?
B-NEO-005	NEO	2.22	xcomet_noisy 84.6 but NTA miss	别带节奏了，事情不是你想的那样	Don't take it easy, things aren't as you think.
B-NEO-031	NEO	2.15	xcomet_noisy 90.9 but NTA miss	找不到原剧了，这个当代餐先看	I can't find the original, so I'll watch this modern one first.
B-PYA-024	PYA	2.11	xcomet_noisy 95.2 but NTA miss	XHS上好多人在讨论	There are a lot of people discussing this on XHS.
B-MIX-147	MIX	2.03	xcomet_noisy 92.5 but NTA miss	干嘛突然cos班主任	Why did you suddenly become the class teacher?
B-MIX-012	MIX	1.99	xcomet_noisy 83.6 but NTA miss	i人沦为e人玩具，太真实了	Everyone becomes another person's toy, too real.
B-NEO-057	NEO	1.96	xcomet_noisy 86.8 but NTA miss	这个太炸了	This is too funny.
B-HOM-049	HOM	1.95	xcomet_noisy 91.8 but NTA miss	看完这帖子我直接笑嘻了	After reading this post, I laughed out loud.
B-NEO-112	NEO	1.91	xcomet_noisy 83.5 but NTA miss	看勇哥直播，各种神人	Watching Young's live stream, various geniuses.
B-HOM-118	HOM	1.90	xcomet_noisy 88.1 but NTA miss	雾草这幕太美了	This scene of fog is very beautiful.
B-PYA-089	PYA	1.76	xcomet_noisy 93.6 but NTA miss	md，这军方也这么乱，难怪市民们这么乐观，哈哈	md, the military is so messed up, it's no wonder the citizens are so optimistic, haha
B-HOM-021	HOM	1.74	xcomet_noisy 97.1 but NTA miss	沃草，这无人机表演太震撼了	Wow, this drone show was really impressive.
B-PYA-087	PYA	1.60	xcomet_noisy 90.4 but NTA miss	快别TM说了，抓紧睡半个钟头，不然去早餐店要迟到了	Please don't talk about it, hurry up and sleep for half an hour, or you'll be late for breakfast.
