uid	category	xcomet_noisy	xcomet_clean	xcomet_d	kiwi_noisy	kiwi_clean	kiwi_d	nta_noisy	nta_clean	nta_d	src_noisy	hyp_noisy	src_clean	hyp_clean	ref_en
B-HOM-076	HOM	8.30	90.42	82.12	28.11	78.79	50.68	0	0	0	这显卡价格真是辣鸡，还买什么啊	This graphics card is a fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking fucking	这显卡价格真是垃圾，还买什么啊	This graphics card is a waste of money, what else do you want?	This GPU price is really trash, why even buy it
B-HOM-077	HOM	45.30	51.26	5.95	54.30	60.32	6.03	0	0	0	我丢！上班路上刷到路边广告牌被“风”掀了个角，原来是京东618的整活！这波操作简直泰裤辣！	I lost! I was scrolling through the advertisements on the sidewalk when the wind rolled up a corner, and it was actually a 618 deal from JD! This move was really a tease!	我丢！上班路上刷到路边广告牌被“风”掀了个角，原来是京东618的整活！这波操作简直太酷啦！	I lost it! I was scrolling down the street when I saw a sign that was blown up by the wind, and it was actually a 618 promotion! This move was really cool!	No way! On my way to work I saw a roadside billboard get lifted by the 'wind', turns out it was JD 618's stunt! This move is just too cool!
B-HOM-078	HOM	84.25	73.77	-10.49	62.92	40.44	-22.48	0	0	0	“泰酷辣”大人三周年	泰酷辣大人三周年	“太酷啦”大人三周年	大人三周年	Third anniversary of Lord 'So Cool'
B-HOM-079	HOM	73.74	91.79	18.05	65.25	76.23	10.98	0	0	0	前车：不二？	前车:不二?	前车：不是？	前车:不是?	The car in front: Wait, what?
B-HOM-080	HOM	68.35	86.77	18.42	47.26	66.06	18.81	0	0	0	10店睡，身体还以为是午休呢，凌晨又把他们叫醒了	十点睡,身体还以为是午休呢,凌晨又把他们叫醒了。	10点睡，身体还以为是午休呢，凌晨又把他们叫醒了	When I slept at 10pm, my body thought it was lunchtime, but I woke up at 3am again.	Going to sleep at 10, my body thought it was nap time, then woke me up at dawn
B-HOM-081	HOM	61.59	92.53	30.94	54.20	38.30	-15.89	0	0	0	tree 波Q	tree 波Q	三杀	三杀 is a combination of the following:	Triple kill
B-HOM-082	HOM	30.53	42.16	11.63	35.08	33.77	-1.31	0	0	0	笑死我了粽横天虾至今一直在罚时闯过了零个关卡	笑死我了粽横天虾至今一直在罚时闯过了零个关卡	笑死我了纵横天下至今一直在罚时闯过了零个关卡	笑死我了,纵横天下至今一直在罚时,没有过关卡。	Dying of laughter, the one who conquers the world has been in timeout, passing zero challenges
B-HOM-083	HOM	77.52	83.88	6.37	43.96	62.99	19.03	0	0	0	怎么达不溜小兵了	How can I get rid of the little boy?	怎么打不了小兵了	How can you beat the little soldier?	Why can't I target the minions?
B-HOM-084	HOM	83.91	98.05	14.14	75.76	79.36	3.60	0	0	0	！？雀潮？！	!? shark?!	！？雀巢？！	!? Starbucks?!	!? Nestle!?
B-HOM-085	HOM	98.95	98.71	-0.24	81.79	80.40	-1.39	0	0	0	此人知识面级广	This person has a wide knowledge base.	此人知识面极广	He has a wide knowledge.	This person's knowledge is extremely broad
B-HOM-086	HOM	87.15	83.38	-3.77	76.07	82.56	6.49	0	0	0	蛇：卧槽，怎么又是他	snake: Why is it him again?	蛇：我的天，怎么又是他	蛇:我的天,怎么又是他?	Snake: Oh my god, why is it him again
B-HOM-087	HOM	75.04	84.33	9.28	57.34	52.12	-5.22	0	0	0	生物钟:补药呀！我才调整好	Bioclock: Okay! I just adjusted it.	生物钟:不要呀！我才调整好	生物钟:不要呀!我才调整好	Biological clock: No! I just got it adjusted
B-HOM-088	HOM	68.91	89.47	20.56	49.52	69.67	20.15	0	0	0	鸡本功来了，视频就有了。起飞！	Here's the video, fly!	基本功来了，视频就有了。起飞！	Basics are here, video is here. Go!	When the basic skills kick in, the video just takes off! Liftoff!
B-HOM-089	HOM	55.33	88.25	32.92	44.38	85.25	40.87	0	0	0	食不食油饼	油饼不吃	是不是有病	Are you sick?	Are you out of your mind?
