uid	category	xcomet_noisy	xcomet_clean	xcomet_d	kiwi_noisy	kiwi_clean	kiwi_d	nta_noisy	nta_clean	nta_d	src_noisy	hyp_noisy	src_clean	hyp_clean	ref_en
B-HOM-021	HOM	98.11	99.09	0.98	80.57	84.65	4.08	0	0	0	沃草，这无人机表演太震撼了	Wow, this drone show is amazing!	我操，这无人机表演太震撼了	Holy shit, this drone show is amazing!	holy crap, this drone show is insane
B-HOM-023	HOM	79.55	91.91	12.36	67.77	41.24	-26.52	0	100	100	你想peach呢，哪有这么好的事	You want peach, but there's no such good thing.	你想屁吃呢，哪有这么好的事	You're dreaming, there's no such good thing.	you're dreaming, how can something that good happen
B-HOM-024	HOM	86.35	93.76	7.41	77.19	82.78	5.59	0	100	100	别虾扯蛋了，老师说的都是真的吗	Stop bullshitting, is what the teacher said all true?	别瞎扯淡了，老师说的都是真的吗	Stop talking nonsense, is what the teacher said all true?	stop talking BS, is what the teacher said even true
B-HOM-025	HOM	72.80	76.04	3.24	47.09	54.50	7.41	0	0	0	先报上自己的分数啊搞辣菜	First, report your own score, then talk about the others.	先报上自己的分数啊搞拉踩	First, report your own score, then you can compare it to others.	dropping your score first before throwing shade smh
B-HOM-026	HOM	94.47	99.43	4.96	55.59	76.68	21.09	0	100	100	蚌埠住了，腾讯这泄密处理速度也太快了吧	I can't believe it, Tencent's speed in handling this leak is insane!	绷不住了，腾讯这泄密处理速度也太快了吧	I can't hold it in anymore, Tencent's speed in handling this leak is too fast!	I can't hold it in anymore, Tencent's speed in handling this leak is just too fast
B-HOM-027	HOM	83.90	85.06	1.16	78.52	79.38	0.86	0	0	0	嗷利给，西班牙第一了	Oh, awesome! Spain is number one!	奥利给，西班牙第一了	Olé, Spain is number one!	Aigoo Spain took first place let's gooo
B-HOM-028	HOM	71.02	85.19	14.17	48.42	78.11	29.68	0	0	0	这配置针不戳，性价比拉满	This configuration is really good, offering excellent value for money.	这配置真不错，性价比拉满	This configuration is really good, offering excellent value for money.	This setup slaps, value for money off the charts
B-HOM-029	HOM	55.31	51.64	-3.67	49.51	60.56	11.04	0	0	0	赛里木湖这操作针不戳啊，景区打人还能辞退就完事了？	This move by Sayram Lake is really something; they can just fire someone after they assault someone in the scenic area and that's the end of it?	赛里木湖这操作真不错啊，景区打人还能辞退就完事了？	This move by Sayram Lake is really something. Someone gets beaten at the scenic spot and all that happens is a dismissal?	Sarim Lake's handling is just great, beating people at a scenic spot and just firing them is that it?
B-HOM-030	HOM	94.49	94.87	0.38	52.36	75.70	23.34	0	0	0	蚌埠住了，这也太好笑了吧	I can't stop laughing, that's too funny.	绷不住了，这也太好笑了吧	I can't take it anymore, that's too funny!	bruh I can't hold it in this is too funny lmao
B-HOM-031	HOM	92.73	89.67	-3.05	79.56	78.19	-1.37	0	0	0	卧槽317万年终奖就这么没了？	Holy crap, my 3.17 million year-end bonus just vanished like that?	我操317万年终奖就这么没了？	My 3.17 million year-end bonus just disappeared like that?	Wtf, 3.17 million year-end bonus just gone like that?
B-HOM-032	HOM	72.74	73.69	0.94	42.05	75.61	33.56	0	0	0	你就耗子尾汁吧，别折腾了	You're just asking for trouble, stop making things worse.	你就好自为之吧，别折腾了	You'll have to take responsibility for your own actions; stop making trouble.	watch yourself bro stop messing around
B-HOM-033	HOM	89.97	89.24	-0.73	63.48	69.84	6.37	100	100	0	王虹这波属实深藏blue了，拿完奖还这么低调	Wang Hong really kept a low profile this time, winning an award and still being so modest.	王虹这波属实深藏不露了，拿完奖还这么低调	Wang Hong really kept a low profile this time; she's still so humble after winning the award.	Wang Hong has truly been hiding her talents, so low-key after winning the award
B-HOM-034	HOM	96.07	95.75	-0.32	53.01	76.39	23.38	0	0	0	蚌埠住了这也太搞笑了	I can't stop laughing, this is too funny.	绷不住了这也太搞笑了	I can't take it anymore, this is too funny.	can't hold it in anymore this is way too funny fr
B-HOM-035	HOM	79.10	94.41	15.30	48.89	79.33	30.45	0	100	100	看到50亿离婚案的消息我直接蓝瘦香菇	When I saw the news about the 5 billion divorce case, I was directly heartbroken.	看到50亿离婚案的消息我直接难受想哭	The news of the 5 billion divorce case makes me feel so sad I want to cry.	Seeing the news about the 5 billion divorce case, I'm so sad I could cry
B-HOM-036	HOM	84.71	93.38	8.67	52.01	84.07	32.06	0	0	0	针不戳，这个视频做得真好	This video is really well made.	真不错，这个视频做得真好	That's really good, this video is very well made.	not bad this video is actually fire
B-HOM-037	HOM	83.93	85.61	1.67	59.36	71.49	12.13	0	0	0	这景区管理duck不必，7个人打一个司机	The management of this scenic area is unnecessarily excessive, with seven people ganging up on one driver.	这景区管理大可不必，7个人打一个司机	The management of this scenic area is completely unnecessary; seven people ganging up on one driver.	This scenic area management is totally unnecessary, 7 people beating one driver
B-HOM-038	HOM	98.34	98.57	0.23	58.41	84.52	26.12	0	0	0	这个颜色灰常好看	This color is very beautiful.	这个颜色非常好看	This color is very beautiful.	this color looks really good ngl
B-HOM-039	HOM	81.35	77.31	-4.04	57.78	54.19	-3.59	0	0	0	腾讯这波操作属于是虾仁猪心了	Tencent's move is truly a stab in the heart.	腾讯这波操作属于是杀人诛心了	Tencent's move is like killing someone and then punishing their heart.	Tencent's move this time is truly adding insult to injury
B-HOM-040	HOM	86.23	86.72	0.48	57.83	61.26	3.42	0	0	0	有内味了，就是这个感觉	That's the vibe, that's the feeling.	有那味了，就是这个感觉	That's the vibe, that's the feeling.	got that vibe this is the feeling
B-HOM-041	HOM	72.74	81.87	9.13	74.80	76.39	1.59	0	0	0	泄密被辞退永不录用，这员工只能耗子喂汁了	Leaked information led to dismissal and will never be rehired; this employee can only feed the rats.	泄密被辞退永不录用，这员工只能好自为之了	Fired for the leak and never to be rehired, this employee will have to make their own way.	Fired for leaking and never to be rehired, this employee better watch out
B-HOM-042	HOM	95.09	97.82	2.73	69.41	78.60	9.19	0	0	0	这部剧的女主造型好康	The female lead's styling in this drama is really good-looking.	这部剧的女主造型好看	The female lead's styling in this drama is beautiful.	the female lead's look in this drama is gorgeous
B-HOM-043	HOM	46.91	45.03	-1.88	24.51	27.43	2.92	0	0	0	耗子尾汁，好自为之吧	You've made your bed, now lie in it.	好自为之，好自为之吧	You've made your bed, now lie in it.	Learn your lesson and shape up.
B-HOM-044	HOM	83.95	89.56	5.61	48.24	81.87	33.63	0	0	0	这个操作太虾仁了	This operation is too cruel.	这个操作太吓人了	This operation is too scary.	this play is straight up terrifying
B-HOM-045	HOM	68.42	69.74	1.32	51.43	59.10	7.67	100	100	0	中国女排这波直接丸辣，美国队不服不行	The Chinese women's volleyball team is completely done for this round; the U.S. team is undeniably impressive.	中国女排这波直接完啦，美国队不服不行	The Chinese women's volleyball team is completely done for this round; the US team is undeniably good.	China's women's volleyball team is done for this time, the US team has to admit defeat
B-HOM-046	HOM	92.37	96.09	3.72	58.46	71.06	12.59	100	100	0	鸭力好大，快要顶不住了	The pressure is immense, I'm almost at my breaking point.	压力好大，快要顶不住了	The pressure is immense; I'm about to break.	the pressure is so high can't hold on anymore
B-HOM-047	HOM	91.53	99.12	7.59	27.95	87.62	59.68	100	100	0	窝五碎！！！	I'm five!	我五岁！！！	I'm five!	I'm five years old!!!
B-HOM-048	HOM	83.98	89.59	5.61	72.32	77.94	5.63	0	0	0	赛里木湖这事整得灰常离谱	The matter of Sayram Lake is extremely outrageous.	赛里木湖这事整得非常离谱	The situation with Sayram Lake is completely outrageous.	The Sarim Lake incident is really outrageous
B-HOM-049	HOM	91.77	92.57	0.79	83.20	84.67	1.47	0	0	0	看完这帖子我直接笑嘻了	I laughed so hard after reading this post.	看完这帖子我直接笑死了	I laughed so hard after reading this post.	after reading this post I'm dead lmao
B-HOM-050	HOM	94.24	98.45	4.22	59.32	85.71	26.39	100	100	0	看完这个视频我蕉绿了	After watching this video, I'm so anxious.	看完这个视频我焦虑了	Watching this video made me anxious.	after watching this vid I'm straight up anxious
B-HOM-051	HOM	92.94	98.26	5.32	39.71	82.50	42.79	100	0	-100	看完女排比赛我直接鸭梨山大	After watching the women's volleyball game, I'm under immense pressure.	看完女排比赛我直接压力山大	After watching the women's volleyball match, I felt incredibly stressed.	After watching the women's volleyball match, I'm under enormous pressure
B-HOM-052	HOM	61.75	89.29	27.54	64.59	64.77	0.19	0	100	100	笑鼠了！一会抛梗一会接梗	The mouse laughed! Throwing out jokes one moment, picking them up the next.	笑死了！一会抛梗一会接梗	Dying with laughter! They're constantly throwing out and picking up on each other's jokes.	dying of laughter! one sec they set up the joke next sec they're playing along
B-HOM-053	HOM	89.43	89.87	0.44	58.83	62.75	3.92	100	0	-100	测评娃哈哈高透史莱姆好好康	Wahaha High Transparency Slime is really good.	测评娃哈哈高透史莱姆好好看	The Wahaha high-transparency slime is so beautiful.	reviewing Wahaha's crystal clear slime it looks so good
B-HOM-054	HOM	92.02	97.31	5.29	56.93	83.82	26.89	0	0	0	窝巢，这也太厉害了吧	Holy cow, this is amazing!	我操，这也太厉害了吧	Holy shit, this is amazing!	wtf this is too insane bruh
B-HOM-055	HOM	78.89	94.28	15.39	74.12	82.36	8.24	0	0	0	笑的想鼠	Laughing like a mouse	笑的想死	Dying of laughter	laughing till I die
B-HOM-056	HOM	59.12	84.94	25.82	54.49	74.86	20.37	0	0	0	这里是孙吧忏悔室，一人忏悔一件你觉得最厨神的事	"This is the Sun Bar Confession Room. Everyone, confess one thing you've done that you think is the most ""chef-like"" (over-the-top/obsessive/fanatical)."	这里是孙吧忏悔室，一人忏悔一件你觉得最畜生的事	This is the Sun Bar Confession Room. Everyone, confess one thing you've done that you think is the most beastly.	welcome to Sun Bar confessional drop your most savage moment
B-HOM-057	HOM	95.58	87.02	-8.56	68.18	72.30	4.12	0	0	0	关于玉玉症表妹喜欢上我的故事	The story of my cousin with depression falling in love with me.	关于抑郁症表妹喜欢上我的故事	The story of my cousin falling in love with me, regarding depression.	the story of how my depressed cousin fell for me
B-HOM-058	HOM	90.22	92.61	2.39	71.66	82.82	11.16	0	100	100	这是我女朋友 羡慕吗笑抽们🤣	This is my girlfriend, jealous? 😂	这是我女朋友 羡慕吗小丑们🤣	This is my girlfriend. Jealous, clowns? 🤣	this is my gf. jealous you clowns? 🤣
B-HOM-059	HOM	75.31	63.91	-11.39	55.63	64.51	8.88	100	0	-100	麻辣烫我只认元娘娘，口味多好7	Malatang, I only recognize Yuan Niangniang; how good are the flavors?	麻辣烫我只认元娘娘，口味多好吃	For Malatang, I only recognize Yuan Niangniang; her flavors are so delicious.	I only trust Yuan Niangniang for malatang it's so good
B-HOM-060	HOM	76.17	90.16	13.99	64.69	59.59	-5.10	0	0	0	可爱的小香猪变成了温暖的答辩	The cute mini pig became a warm defense.	可爱的小香猪变成了温暖的大便	The cute mini pig turned into warm feces.	a cute little guinea pig turned into warm crap
B-HOM-061	HOM	97.10	96.97	-0.13	79.12	85.16	6.04	0	100	100	我要笑亖了卧槽	I'm dying of laughter, holy shit.	我要笑死了卧槽	I'm going to die laughing, holy shit.	I'm gonna die laughing oh shit
B-HOM-062	HOM	82.34	97.63	15.29	50.15	77.93	27.78	0	0	0	时间长了搞亖你	Given enough time, I'll get you.	时间长了搞死你	Given enough time, I'll kill you.	I'll work you to death over time
B-HOM-063	HOM	89.91	75.64	-14.27	61.15	47.11	-14.04	100	0	-100	笑亖了家人们谁懂啊	I'm dying of laughter, my friends, who understands?	笑死了家人们谁懂啊	I'm dying, fam, who understands?	dying of laughter fam who understands
B-HOM-064	HOM	71.02	98.15	27.12	50.28	87.63	37.35	0	0	0	她居然紫砂了	She actually bought a Yixing clay teapot.	她居然自杀了	She actually committed suicide.	she actually offed herself
B-HOM-065	HOM	52.44	53.55	1.10	73.23	75.39	2.16	100	100	0	小哥：我真妹骗人！！我真给白衣女鬼送过餐！！你不知道哟！我魂都快没了，那餐是一点都没撒！！没办法，这就是哥的实力！	Little Brother: I really didn't lie!! I really delivered food to the female ghost in white!! You wouldn't know! I almost lost my soul, and not a single drop of that meal was spilled!! No way, that's just my skill!	小哥：我真没骗人！！我真给白衣女鬼送过餐！！你不知道哟！我魂都快没了，那餐是一点都没撒！！没办法，这就是哥的实力！	Little Brother: I really didn't lie!! I really delivered food to the female ghost in white!! You wouldn't believe it! I almost lost my soul, and not a single drop of that meal spilled!! No way, that's just my skill!	Bro: I seriously didn't lie!! I really delivered food to the girl ghost in white!! You don't know! I nearly lost my soul, not a single drop spilled on that delivery! No choice, this is bro's skill!
B-HOM-066	HOM	61.85	76.13	14.28	47.94	49.80	1.86	0	100	100	博主成功把中二拍成沙子了	The blogger successfully turned the chuunibyou into sand.	博主成功把中二拍成傻子了	The blogger successfully turned the chuunibyou into a fool.	The blogger successfully made the edgy act look like a fool
B-HOM-067	HOM	79.92	88.33	8.41	65.24	79.43	14.19	0	0	0	肺雾才需要爱情，神都是孤独的	Only lungs need love; gods are lonely.	废物才需要爱情，神都是孤独的	Only trash needs love; even gods are lonely.	Only the weak yearn for love; gods are destined to be alone.
B-HOM-068	HOM	95.42	98.28	2.87	67.92	83.70	15.78	0	0	0	我在学校哭别人鸟都不鸟我	I cried at school, and no one even batted an eyelid.	我在学校哭别人理都不理我	I cried at school and no one even bothered to care.	I cried at school and nobody even paid attention to me
B-HOM-069	HOM	82.09	90.27	8.18	51.10	60.57	9.48	0	0	0	现场偷挖被抓,夺笋呐!	Caught red-handed digging on site, how outrageous!	现场偷挖被抓,多损呐!	Caught in the act of illegal digging, how damaging!	Caught digging secretly on site, so savage!
B-HOM-070	HOM	87.62	87.50	-0.12	44.99	79.41	34.42	0	100	100	这个特效针不戛！	This special effect is really cool!	这个特效真不尬！	This special effect isn't awkward at all!	This special effect is really not cringe!
B-HOM-071	HOM	82.96	93.93	10.97	36.74	66.77	30.03	100	100	0	要泥寡,雨女无瓜!	It's none of your business, Rain Woman has nothing to do with it!	要你管,与你无关!	Mind your own business, it's none of your concern!	Mind your own business, it's none of your business!
B-HOM-072	HOM	76.59	99.58	22.99	43.22	80.11	36.89	0	100	100	依托答辩是什么意思	"What does ""yituo dabian"" mean?"	一坨大便是什么意思	What does a pile of shit mean?	What does 'a pile of shit' mean?
B-HOM-073	HOM	93.29	98.37	5.08	29.70	80.94	51.24	0	100	100	哈哈哈哈哈哈哈夺笋呐	Hahahaha, how could you say that?	哈哈哈哈哈哈哈多损呐	Hahahaha, how mean!	hahahahaha so mean lol
B-HOM-074	HOM	60.26	96.56	36.31	70.43	82.40	11.97	0	100	100	“雨女无瓜”这么好笑吗是挺好笑的	"Is ""rain woman has no melon"" that funny? It's pretty funny."	“与你无关”这么好笑吗是挺好笑的	"Is ""none of your business"" that funny? Yes, it's quite funny."	Is 'none of your business' really that funny? It is pretty funny
B-HOM-075	HOM	71.87	84.45	12.58	50.95	78.36	27.41	0	100	100	还有给	Also, give	还有gay	And there are gays	Also got gay vibes
B-HOM-076	HOM	92.48	93.78	1.30	76.49	81.63	5.15	100	100	0	这显卡价格真是辣鸡，还买什么啊	The price of this graphics card is really garbage, why would anyone buy it?	这显卡价格真是垃圾，还买什么啊	The price of this graphics card is really garbage, why would anyone buy it?	This GPU price is really trash, why even buy it
B-HOM-077	HOM	65.45	75.64	10.19	63.42	69.00	5.58	100	0	-100	我丢！上班路上刷到路边广告牌被“风”掀了个角，原来是京东618的整活！这波操作简直泰裤辣！	"OMG! On my way to work, I saw a corner of a billboard ripped by the ""wind,"" but it turned out to be a JD 618 stunt! This move is so cool!"	我丢！上班路上刷到路边广告牌被“风”掀了个角，原来是京东618的整活！这波操作简直太酷啦！	"OMG! On my way to work, I saw a corner of a billboard on the side of the road ""blown up"" by the wind, and it turned out to be a JD 618 stunt! This move is incredibly cool!"	No way! On my way to work I saw a roadside billboard get lifted by the 'wind', turns out it was JD 618's stunt! This move is just too cool!
B-HOM-078	HOM	75.37	87.53	12.16	62.48	71.05	8.57	0	100	100	“泰酷辣”大人三周年	"""Tai Ku La"" Adult's Third Anniversary"	“太酷啦”大人三周年	Too Cool! Adults' 3rd Anniversary	Third anniversary of Lord 'So Cool'
B-HOM-079	HOM	88.36	90.80	2.43	50.59	66.58	15.99	0	0	0	前车：不二？	The car in front: Not two?	前车：不是？	Front car: Isn't it?	The car in front: Wait, what?
B-HOM-080	HOM	62.45	91.71	29.26	68.30	74.35	6.05	0	0	0	10店睡，身体还以为是午休呢，凌晨又把他们叫醒了	The ten shops were asleep, and their bodies thought it was a nap, but then they were woken up again in the early hours of the morning.	10点睡，身体还以为是午休呢，凌晨又把他们叫醒了	If you go to bed at 10 PM, your body will think it's just a nap, and then wake you up again in the early hours of the morning.	Going to sleep at 10, my body thought it was nap time, then woke me up at dawn
B-HOM-081	HOM	53.81	97.28	43.47	43.02	70.16	27.14	0	100	100	tree 波Q	tree wave Q	三杀	Triple Kill	Triple kill
B-HOM-082	HOM	55.64	57.72	2.09	51.75	60.07	8.32	0	0	0	笑死我了粽横天虾至今一直在罚时闯过了零个关卡	I'm dying laughing. Zongheng Tianxia has been penalized for time and has passed zero levels.	笑死我了纵横天下至今一直在罚时闯过了零个关卡	I'm dying of laughter. I've been playing this game for ages, and it's still penalizing me for time. I haven't even cleared a single level.	Dying of laughter, the one who conquers the world has been in timeout, passing zero challenges
B-HOM-083	HOM	53.11	84.18	31.08	40.21	51.17	10.95	0	0	0	怎么达不溜小兵了	Why are you a minion now?	怎么打不了小兵了	Why can't I attack the minions/minions anymore?	Why can't I target the minions?
B-HOM-084	HOM	83.31	97.61	14.30	75.60	78.68	3.07	0	100	100	！？雀潮？！	!? Sparrow Tide?!	！？雀巢？！	!?Nestle?!	!? Nestle!?
B-HOM-085	HOM	100.00	100.00	0.00	81.91	84.66	2.75	0	0	0	此人知识面级广	This person has a very broad range of knowledge.	此人知识面极广	This person has a very broad range of knowledge.	This person's knowledge is extremely broad
B-HOM-086	HOM	91.51	95.66	4.15	82.73	83.85	1.12	0	100	100	蛇：卧槽，怎么又是他	Snake: Holy crap, why him again?	蛇：我的天，怎么又是他	Snake: Oh my god, it's him again.	Snake: Oh my god, why is it him again
B-HOM-087	HOM	71.34	80.79	9.45	67.87	73.39	5.51	0	100	100	生物钟:补药呀！我才调整好	Biological clock: What a tonic! I just got adjusted.	生物钟:不要呀！我才调整好	Biological clock: Oh no! I just got adjusted.	Biological clock: No! I just got it adjusted
B-HOM-088	HOM	77.37	88.40	11.03	61.28	72.98	11.70	0	0	0	鸡本功来了，视频就有了。起飞！	When the basic chicken skills are here, the video will be here. Take off!	基本功来了，视频就有了。起飞！	The basics are here, and the video will be too. Let's go!	When the basic skills kick in, the video just takes off! Liftoff!
B-HOM-089	HOM	56.52	88.25	31.73	55.62	85.25	29.63	0	0	0	食不食油饼	Do you eat oil pancakes?	是不是有病	Are you sick?	Are you out of your mind?
B-HOM-090	HOM	39.30	99.29	59.99	40.90	83.26	42.36	0	0	0	香精煎鱼食不食	Should I eat fish fried with essence?	想进监狱是不是	Do you want to go to jail?	Do you want to end up in prison?
B-HOM-091	HOM	85.30	86.22	0.92	77.41	74.99	-2.43	0	0	0	立马去郊区浇筑一个刚进混凝土的地下堡垒	Immediately go to the suburbs and cast an underground fortress with freshly poured concrete.	立马去郊区浇筑一个钢筋混凝土的地下堡垒	Immediately go to the suburbs to cast a reinforced concrete underground fortress.	Head to the suburbs right away and build an underground bunker with rebar concrete
B-HOM-092	HOM	96.80	97.58	0.78	52.61	64.15	11.54	0	0	0	鸡本功扎实	Solid foundation in the basics.	基本功扎实	Solid foundation.	Solid basic skills
B-HOM-093	HOM	95.71	99.92	4.21	60.40	76.64	16.23	100	100	0	蚌不住了	I can't hold it anymore.	绷不住了	I can't hold it in anymore.	Can't hold it in anymore
B-HOM-094	HOM	82.80	93.39	10.59	70.69	81.05	10.36	0	100	100	冷芝士：袜子不是茶包	Cold Cheese: Socks are not teabags.	冷知识：袜子不是茶包	Fun fact: Socks are not teabags	Fun fact: socks are not tea bags
B-HOM-095	HOM	72.68	78.71	6.03	62.79	69.78	7.00	100	100	0	就说00这一套真的超级好看的，我可以安心的似了	Just say that 00's outfit is really super beautiful, I can die in peace.	就说00这一套真的超级好看的，我可以安心的死了	Just say 00's outfit is super beautiful, I can die in peace.	This 00 outfit is really super good-looking, I can finally rest in peace
B-NEO-002	NEO	95.37	95.86	0.50	83.11	83.53	0.42	100	100	0	我们不是供人围观的工具人！	We are not tools for people to gawk at!	我们不是供人围观的工具！	We are not tools for people to gawk at!	we're not tools for people to watch!
B-NEO-003	NEO	87.19	87.39	0.20	79.24	78.63	-0.61	0	100	100	又被割韭菜了，这理财产品全是坑	I got fleeced again; this financial product is a total rip-off.	又被宰了，这理财产品全是坑	Got ripped off again, these financial products are all scams.	I got ripped off again, this wealth management product is full of traps.
B-NEO-004	NEO	93.89	94.30	0.41	79.58	80.91	1.33	0	0	0	品牌联名就是割韭菜，质量差价格高	Brand collaborations are just a way to rip people off; the quality is poor and the prices are high.	品牌联名就是坑人，质量差价格高	Brand collaborations are a rip-off; the quality is poor and the prices are high.	Co-branded products are just a way to rip off customers with poor quality and high prices.
B-NEO-005	NEO	92.55	93.47	0.92	78.77	84.65	5.88	0	0	0	别带节奏了，事情不是你想的那样	Don't jump to conclusions, things aren't what you think.	别煽动舆论了，事情不是你想的那样	Don't incite public opinion; things aren't the way you think.	stop stirring things up, it's not what you think
B-NEO-006	NEO	94.71	98.28	3.57	76.04	83.70	7.66	0	0	0	评论区全是在带节奏的，真相没人关心	The comments section is full of people stirring things up; nobody cares about the truth.	评论区全是在煽动舆论的，真相没人关心	The comments section is full of people inciting public opinion; no one cares about the truth.	comments section full of people stirring drama, nobody cares about the truth
B-NEO-007	NEO	85.90	98.09	12.18	50.37	81.25	30.88	0	0	0	杠精无处不在，说啥都要反驳	Keyboard warriors are everywhere, always ready to argue about anything.	抬杠的人无处不在，说啥都要反驳	People who like to argue are everywhere; they'll contradict anything you say.	contrarians are everywhere, they rebut everything you say
B-NEO-008	NEO	99.76	97.95	-1.81	81.26	81.92	0.66	100	0	-100	遇到杠精最好的办法就是不理他	The best way to deal with a contrarian is to ignore them.	遇到抬杠的人最好的办法就是不理他	The best way to deal with someone who likes to argue is to ignore them.	the best way to deal with a contrarian is to ignore them
B-NEO-009	NEO	64.09	80.93	16.83	65.10	76.90	11.80	0	0	0	芭比Q了，半夜点外卖忘备注别敲门	Barbie Q'd, forgot to add a note to the delivery order not to knock on the door when ordering late-night takeout.	完了，半夜点外卖忘备注别敲门	Done, I forgot to add a note not to knock when I ordered takeout late at night.	I'm cooked, ordered delivery at midnight and forgot to leave a note saying don't knock
B-NEO-010	NEO	89.79	96.89	7.10	53.08	81.37	28.29	0	0	0	选择你的躲藏点，被抓到就芭比Q了	Choose your hiding spot, get caught and you're toast.	选择你的躲藏点，被抓到就完了	Choose your hiding spot, getting caught means it's over.	pick your hiding spot, if you get caught you're done for
