uid	category	severity	reasons	src_noisy	hyp_noisy
B-NEO-009	NEO	25.03	xcomet/kiwi Δ disagree by 25.0	芭比Q了，半夜点外卖忘备注别敲门	It’s BBQ, and if you forget to make a note when you order takeout in the middle of the night, don’t knock on the door.
B-PYA-111	PYA	24.99	xcomet/kiwi Δ disagree by 25.0; xcomet_noisy 83.5 but NTA miss	就说问啥听不到，nnd只带了一个耳机	I said I couldn’t hear what you were saying, and I only brought one earphone.
B-NEO-065	NEO	24.79	xcomet/kiwi Δ disagree by 24.8	是我不够糖吗	Is it because I don’t have enough sugar?
B-MIX-071	MIX	24.43	xcomet/kiwi Δ disagree by 24.4	法法这期ooc了吧	Is this episode of Fa Fa out of character?
B-MIX-106	MIX	23.98	xcomet/kiwi Δ disagree by 24.0	这里应该说的是welcome to shaolin 吧	It should be welcome to shaolin here.
B-NEO-106	NEO	23.78	xcomet/kiwi Δ disagree by 23.8; xcomet_noisy 82.7 but NTA miss	这声音绝绝子	This sound is so good.
B-MIX-136	MIX	23.61	xcomet/kiwi Δ disagree by 23.6	boss已进入二阶段	The boss has entered the second stage.
B-PYA-068	PYA	23.55	xcomet/kiwi Δ disagree by 23.6	zqsg追了这么多年，终于更新了	I’ve been following zqsg for so many years, and it finally updated.
B-MIX-051	MIX	23.52	xcomet/kiwi Δ disagree by 23.5	被nerf了，变弱了	It was nerfed and became weaker.
B-MIX-135	MIX	22.51	xcomet/kiwi Δ disagree by 22.5	抽me,please抽me	Pick me, please pick me.
B-PYA-046	PYA	22.35	xcomet/kiwi Δ disagree by 22.4; xcomet_noisy 83.1 but NTA miss	这吧里xfxy的，天天吵架	This is xfxy, and they fight every day.
B-PYA-059	PYA	21.99	xcomet/kiwi Δ disagree by 22.0; xcomet_noisy 84.9 but NTA miss	山航yyds	Shanxi Airlines yyds
B-NEO-042	NEO	21.98	xcomet/kiwi Δ disagree by 22.0; xcomet_noisy 94.3 but NTA miss	这手机信号拉胯到离谱	The mobile phone signal is so bad.
B-HOM-006	HOM	21.93	xcomet/kiwi Δ disagree by 21.9	你是不是稀饭我？直说嘛	Do you like me? Just say it.
B-HOM-039	HOM	21.85	xcomet/kiwi Δ disagree by 21.9; xcomet_noisy 82.3 but NTA miss	腾讯这波操作属于是虾仁猪心了	This move by Tencent is a pig’s heart in a shrimp’s shell.
B-MIX-074	MIX	21.50	xcomet/kiwi Δ disagree by 21.5	我的文化水平belike	My cultural level is belike
B-HOM-072	HOM	21.09	xcomet/kiwi Δ disagree by 21.1	依托答辩是什么意思	What does relying on the defense mean?
B-PYA-055	PYA	20.75	xcomet/kiwi Δ disagree by 20.8	这操作nb啊，大佬带带我	This is so cool, please teach me.
B-PYA-027	PYA	20.72	xcomet/kiwi Δ disagree by 20.7	某些景区管理真是yygq，表面道歉背后照样	Some scenic area management is really yygq, and they still do the same thing behind the apology on the surface.
B-NEO-072	NEO	20.67	xcomet/kiwi Δ disagree by 20.7	不是哥们儿	Not a buddy.
B-PYA-110	PYA	20.66	xcomet/kiwi Δ disagree by 20.7; xcomet_noisy 85.4 but NTA miss	万恶的zi ben jia	The evil zi ben jia
B-PYA-056	PYA	20.59	xcomet/kiwi Δ disagree by 20.6; xcomet_noisy 84.7 but NTA miss	这个cp太好磕了	This CP is so good.
B-HOM-083	HOM	20.57	xcomet/kiwi Δ disagree by 20.6; xcomet_noisy 84.6 but NTA miss	怎么达不溜小兵了	How come I can’t use the little soldier?
B-HOM-031	HOM	20.48	xcomet/kiwi Δ disagree by 20.5; xcomet_noisy 90.1 but NTA miss	卧槽317万年终奖就这么没了？	Holy Christ, the year-end bonus of 3.17 million years is gone?
B-PYA-070	PYA	20.43	xcomet/kiwi Δ disagree by 20.4	nsdd，你说得对	nsdd, you are right.
B-MIX-063	MIX	20.38	xcomet/kiwi Δ disagree by 20.4	因凡蒂诺和FIFA演都不演了，这是纯把梅西世界杯金球奖给抢劫了	Infantino and FIFA are not acting, and this is pure robbery of Messi’s World Cup Golden Ball Award.
B-HOM-029	HOM	20.28	xcomet/kiwi Δ disagree by 20.3	赛里木湖这操作针不戳啊，景区打人还能辞退就完事了？	This action of Sairim Lake is not a good one; can the scenic area just fire the person who hit the tourists and it’s over?
B-PYA-101	PYA	20.13	xcomet/kiwi Δ disagree by 20.1	啊？60w围攻45w的城，对方还以骑兵为主？？！	Ah? 60w attacked 45w’s city, and the other side was mainly cavalry? !
B-NEO-011	NEO	20.10	xcomet/kiwi Δ disagree by 20.1	看到肯德基9.9的那一刻，我的班味瞬间就没了	The moment I saw KFC’s 9.9, my class spirit disappeared instantly.
B-HOM-125	HOM	19.75	xcomet_noisy 98.6 but NTA miss	上一个视频就是不讲内个	The last video didn’t talk about this.
B-NEO-016	NEO	19.28	xcomet_noisy 95.7 but NTA miss	看似输了实际赢麻了	It seems like a loss, but it’s actually a win.
B-HOM-070	HOM	19.20	xcomet_noisy 88.0 but NTA miss	这个特效针不戛！	This special effect is so cool!
B-PYA-079	PYA	18.94	xcomet_noisy 85.3 but NTA miss	8u🚪什么意思	What does 8u🚪 mean?
B-HOM-079	HOM	18.79	xcomet_noisy 86.1 but NTA miss	前车：不二？	Previous car: Unparalleled?
B-HOM-064	HOM	18.73	xcomet_noisy 93.1 but NTA miss	她居然紫砂了	She turned purple.
B-HOM-002	HOM	18.61	xcomet_noisy 96.2 but NTA miss	你怎么酱紫说话，人家会误会的	How can you talk like that, people will misunderstand.
B-PYA-037	PYA	18.43	xcomet_noisy 87.8 but NTA miss	jrs帮我看看这鱼竿行不行	jrs, help me see if this fishing rod is okay.
B-HOM-053	HOM	17.91	xcomet_noisy 91.4 but NTA miss	测评娃哈哈高透史莱姆好好康	Review of Wahaha High-Transparency Slime
B-PYA-062	PYA	17.56	xcomet_noisy 85.7 but NTA miss	xswl打印机都沦没墨了	The xswl printer has run out of ink.
B-PYA-043	PYA	17.54	xcomet_noisy 87.0 but NTA miss	zqsg追星好累	It’s tiring to chase stars, zqsg
B-PYA-085	PYA	16.72	xcomet_noisy 88.7 but NTA miss	想吃肉质Q弹的就买散养老公鸡	If you want to eat tender meat, buy free-range old rooster.
B-PYA-018	PYA	16.71	xcomet_noisy 85.8 but NTA miss	dd，中国女排3比2逆转美国太牛了	dd, the Chinese women’s volleyball team defeated the United States 3-2, which is so amazing.
B-MIX-036	MIX	16.41	xcomet_noisy 88.5 but NTA miss	腾讯这波泄密事件直接social death了	This wave of leaks from Tencent has led to social death.
B-NEO-045	NEO	15.92	xcomet_noisy 92.2 but NTA miss	他这个人好油腻	He is so greasy.
B-HOM-010	HOM	15.68	xcomet_noisy 86.9 but NTA miss	都说我做饭神金，今天就做神金给你们吃	Everyone says I’m a cooking genius, so I’ll make you a genius dish today.
B-NEO-060	NEO	15.46	xcomet_noisy 90.1 but NTA miss	这个太上头了	This is too much.
B-NEO-080	NEO	14.59	xcomet_noisy 87.2 but NTA miss	直接破防了家人们	It directly broke the defense of the family.
B-NEO-114	NEO	14.42	xcomet_noisy 92.2 but NTA miss	为什么能匹到这么多神人	Why can I match so many great people?
B-NEO-019	NEO	14.41	xcomet_noisy 90.6 but NTA miss	兄弟们我润美国了	Brothers, I’ve made it to the US.
B-NEO-010	NEO	14.24	xcomet_noisy 87.1 but NTA miss	选择你的躲藏点，被抓到就芭比Q了	Choose your hiding spot, and you will be barbecued if you are caught.
B-NEO-070	NEO	14.24	xcomet_noisy 88.5 but NTA miss	这波操作属实逆天了	This move is really amazing.
B-PYA-063	PYA	13.76	xcomet_noisy 85.3 but NTA miss	fs们太能打了	The fs are too good.
B-NEO-063	NEO	13.57	xcomet_noisy 85.7 but NTA miss	这帖子纯纯的钓鱼经验，别当真	This post is just a fishing experience, don’t take it seriously.
B-MIX-130	MIX	13.39	xcomet_noisy 85.3 but NTA miss	从来没有get到他颜值	I never got his looks.
B-PYA-033	PYA	13.34	xcomet_noisy 90.0 but NTA miss	bl粉丝太能控评了	BL fans are too good at controlling comments.
B-PYA-023	PYA	13.33	xcomet_noisy 83.3 but NTA miss	u1s1，317万年终奖确实让人眼红	u1s1, the year-end bonus of 3.17 million is really enviable.
B-MIX-134	MIX	13.04	xcomet_noisy 92.8 but NTA miss	摊主，我也是你们play中的一环吗	Stall owner, am I also a part of your game?
B-PYA-038	PYA	12.95	xcomet_noisy 82.4 but NTA miss	一个会调情的男生真的YYDS	A boy who can flirt is really YYDS.
B-HOM-009	HOM	12.77	xcomet_noisy 93.6 but NTA miss	游戏过于神金，不确定先从哪里笑起	The game is too funny, and I don’t know where to start laughing.
B-PYA-042	PYA	12.71	xcomet_noisy 81.4 but NTA miss	yygq什么呢，有话直说不行吗	What is yygq, can’t you just say it directly?
B-NEO-103	NEO	12.52	xcomet_noisy 92.7 but NTA miss	我还以为是9.9元拼好饭呢	I thought it was 9.9 yuan for a set meal.
B-NEO-047	NEO	12.51	xcomet_noisy 82.5 but NTA miss	中国女排逆转美国，这波操作太上头了	Chinese women’s volleyball team defeated the United States, and this operation was too cool.
B-HOM-118	HOM	12.32	xcomet_noisy 82.0 but NTA miss	雾草这幕太美了	The scene of the fog and the grass is so beautiful.
B-PYA-007	PYA	12.28	xcomet_noisy 87.2 but NTA miss	新剧gkd！等不及了	New drama gkd! I can’t wait!
B-PYA-009	PYA	12.17	xcomet_noisy 96.3 but NTA miss	xgg们推荐一下好用的手机呗	Please recommend some good phones to me.
B-MIX-073	MIX	12.05	xcomet_noisy 87.5 but NTA miss	这个ins风好看	This ins style is nice.
B-HOM-037	HOM	11.98	xcomet_noisy 90.1 but NTA miss	这景区管理duck不必，7个人打一个司机	There’s no need to manage the scenic area, and seven people beat up a driver.
B-PYA-020	PYA	11.88	xcomet_noisy 97.3 but NTA miss	jrs怎么看腾讯这个泄密处理？	What do you think about Tencent’s handling of this leak?
B-MIX-049	MIX	11.72	xcomet_noisy 85.5 but NTA miss	加个buff，变得更强	Add a buff and become stronger.
B-PYA-086	PYA	11.71	xcomet_noisy 90.4 but NTA miss	yysy，两边都看完了	yysy, I’ve watched both sides.
B-MIX-067	MIX	11.60	xcomet_noisy 92.4 but NTA miss	这动漫OP太好听了，循环播放	The OP of this anime is so good, I’ve been playing it on repeat.
B-MIX-145	NEO	11.55	xcomet_noisy 84.8 but NTA miss	甲亢哥：我DNA动了	Hyperthyroidism: My DNA has been changed.
B-PYA-076	PYA	11.52	xcomet_noisy 81.4 but NTA miss	xswl皇帝的新衣	xswl, the emperor’s new clothes
B-HOM-058	HOM	11.18	xcomet_noisy 92.1 but NTA miss	这是我女朋友 羡慕吗笑抽们🤣	This is my girlfriend, are you envious?
B-NEO-068	NEO	10.85	xcomet_noisy 87.0 but NTA miss	摆烂一天算了	I’ll just put it aside for a day.
B-HOM-115	HOM	10.78	xcomet_noisy 89.8 but NTA miss	活到老学到老,似了也要学习	Learn as long as you live, and you should learn even if you are old.
B-MIX-078	MIX	10.27	xcomet_noisy 87.8 but NTA miss	学习上problem不能发作	I can’t have any problems with my studies.
B-MIX-090	MIX	10.23	xcomet_noisy 87.3 but NTA miss	杨博文四代唯一C位队长	Yang Bowen is the only C-position captain of the fourth generation
B-HOM-033	HOM	10.06	xcomet_noisy 89.3 but NTA miss	王虹这波属实深藏blue了，拿完奖还这么低调	Wang Hong is really low-key after winning the award.
B-HOM-014	HOM	9.99	xcomet_noisy 88.4 but NTA miss	新来的00后程序员写的代码，看到这段注释真的快把我笑拥了	The code written by the new programmer born in the 2000s made me laugh.
B-NEO-108	NEO	9.85	xcomet_noisy 96.0 but NTA miss	一想到一睁眼就有倒计时就难绷	It’s hard to not be nervous when you think about the countdown that starts as soon as you open your eyes.
B-NEO-115	NEO	9.74	xcomet_noisy 90.4 but NTA miss	所以男主在嘎掉的威胁下领悟了？	So the male lead realized it under the threat of being killed?
B-HOM-055	HOM	9.68	xcomet_noisy 91.1 but NTA miss	笑的想鼠	Laughing like a rat
B-HOM-038	HOM	9.60	xcomet_noisy 96.7 but NTA miss	这个颜色灰常好看	This gray color is very nice.
B-NEO-041	NEO	9.37	xcomet_noisy 83.5 but NTA miss	这员工凡尔赛式晒年终奖，结果翻车了	This employee bragged about his year-end bonus in a Versailles-style way, and it backfired.
B-MIX-047	MIX	9.29	xcomet_noisy 96.2 but NTA miss	这个角色太OP了	This character is too OP.
B-PYA-019	PYA	9.25	xcomet_noisy 86.2 but NTA miss	rt，大家帮我看看这手机值不值	rt, everyone, help me see if this phone is worth it.
B-PYA-066	PYA	9.22	xcomet_noisy 92.1 but NTA miss	这图谁发明的，xswl	Who invented this, xswl
B-PYA-012	PYA	9.15	xcomet_noisy 86.3 but NTA miss	jrm今天发生了一件离谱的事	A ridiculous thing happened to jrm today.
B-NEO-077	NEO	9.01	xcomet_noisy 82.0 but NTA miss	为什么留子都不爱和老外谈？	Why don’t Chinese children like to talk to foreigners?
B-MIX-128	MIX	8.89	xcomet_noisy 84.5 but NTA miss	os好想看张桂源也来一期	I really want to see Zhang Guilong in an episode.
B-HOM-123	HOM	8.86	xcomet_noisy 89.1 but NTA miss	这俩老男人的沙雕人生	The funny life of these two old men
B-NEO-028	NEO	8.52	xcomet_noisy 92.1 but NTA miss	这个综艺太下饭了，一口气看完	This variety show is so good, I watched it all in one go.
B-HOM-096	HOM	8.43	xcomet_noisy 89.8 but NTA miss	孩好像真的很困了，但是一直被麻麻薅过来薅过去配合拍视频	The child seems to be really sleepy, but he was always pulled back and forth by his mother to cooperate with the video.
B-NEO-057	NEO	8.39	xcomet_noisy 86.1 but NTA miss	这个太炸了	This is so cool.
B-HOM-026	HOM	7.95	xcomet_noisy 85.2 but NTA miss	蚌埠住了，腾讯这泄密处理速度也太快了吧	I live in Bengbu, and Tencent’s speed of handling the leak is too fast.
B-NEO-006	NEO	7.93	xcomet_noisy 87.0 but NTA miss	评论区全是在带节奏的，真相没人关心	The comment section is all about setting the tone, and no one cares about the truth.
B-PYA-058	PYA	7.90	xcomet_noisy 84.9 but NTA miss	kdl，这对CP太甜了	kdl, this CP is so sweet.
B-NEO-039	NEO	7.71	xcomet_noisy 90.6 but NTA miss	打工人看完317万年终奖直接躺平了	The workers were so depressed after receiving their year-end bonus of 3.17 million.
B-MIX-032	MIX	7.65	xcomet_noisy 97.9 but NTA miss	50亿离婚案这drama程度堪比韩剧	The 5 billion divorce case is as dramatic as a Korean drama
B-HOM-103	HOM	7.65	xcomet_noisy 80.7 but NTA miss	笑成猪头最好笑是因为！！！我本来就觉得很好笑哈哈哈，看到这个蚌不住了！！！	Laughing like a pig is the funniest because!!! I thought it was funny to begin with, haha, I couldn’t help it when I saw this!!!
B-PYA-041	PYA	7.49	xcomet_noisy 83.8 but NTA miss	泰奶+Gelato yyds！！！	Thai milk + Gelato yyds!!!
B-PYA-048	PYA	7.41	xcomet_noisy 81.9 but NTA miss	xswl 这都能洗？	xswl, can this be washed?
B-PYA-091	PYA	7.22	xcomet_noisy 82.4 but NTA miss	WC，这都能被发现啊	WC, this can be found.
B-HOM-042	HOM	7.04	xcomet_noisy 95.6 but NTA miss	这部剧的女主造型好康	The female lead of this drama looks good.
B-HOM-062	HOM	7.02	xcomet_noisy 87.1 but NTA miss	时间长了搞亖你	I’ll make you suffer if it takes too long.
B-HOM-057	HOM	6.90	xcomet_noisy 83.9 but NTA miss	关于玉玉症表妹喜欢上我的故事	The story about my cousin with jade disease falling in love with me
B-PYA-024	PYA	6.88	xcomet_noisy 94.6 but NTA miss	XHS上好多人在讨论	Many people on XHS are discussing it.
B-PYA-095	PYA	6.79	xcomet_noisy 93.5 but NTA miss	光明，赐予我力量（bushi）	Light, give me strength (bushi)
B-NEO-091	NEO	6.74	xcomet_noisy 90.6 but NTA miss	说个冷知识，来俊臣的父亲名叫来操，是个挺生草的名字	A little trivia, Lai Junchen’s father was named Lai Cao, which is a pretty strange name.
B-PYA-108	PYA	6.50	xcomet_noisy 83.5 but NTA miss	woc瞬间高清修补版	woc instant high-definition patched version
B-PYA-109	PYA	6.37	xcomet_noisy 83.2 but NTA miss	拍了拍博士的石棺盖子hhhhh	I patted the lid of the sarcophagus of the doctor hhhhh
B-PYA-039	PYA	6.24	xcomet_noisy 92.9 but NTA miss	bdjw这个怎么用	How do I use this bdjw?
B-HOM-007	HOM	6.19	xcomet_noisy 92.8 but NTA miss	今天又是杯具的一天，出门忘带钥匙	Today is another day of disaster, I forgot to bring my keys when I went out.
B-HOM-131	HOM	5.99	xcomet_noisy 80.4 but NTA miss	密码的，很久没笑得这么无语了	It’s a password, I haven’t laughed so speechless for a long time.
B-PYA-004	PYA	5.81	xcomet_noisy 83.8 but NTA miss	全网最甜xql非他们莫属	They are the sweetest xql in the whole network.
B-NEO-046	NEO	5.63	xcomet_noisy 80.4 but NTA miss	没绷住破绷了	It’s not tight enough and it broke.
B-HOM-067	HOM	5.62	xcomet_noisy 80.4 but NTA miss	肺雾才需要爱情，神都是孤独的	Only the lung fog needs love, and the gods are lonely.
B-NEO-099	NEO	5.49	xcomet_noisy 81.7 but NTA miss	“苏新皓你好的太突出”这句话的含金量还在上升	The value of the sentence “Su Xinhao, you are too outstanding” is still rising.
B-NEO-017	NEO	5.38	xcomet_noisy 82.5 but NTA miss	纯爱战神轰然倒地	Pure Love God of War fell to the ground
B-MIX-008	MIX	5.37	xcomet_noisy 80.2 but NTA miss	这套穿搭直接slay全场	This outfit is the best in the whole place.
B-PYA-035	PYA	5.33	xcomet_noisy 88.0 but NTA miss	哈哈哈哈哈哈哈笑死，我们00真的老kpop人了	Hahahaha, we are old kpop fans of the 00s.
B-HOM-112	HOM	5.17	xcomet_noisy 97.0 but NTA miss	梅森：这我可太熟辣！	Mason: I’m so familiar with this!
B-HOM-049	HOM	5.12	xcomet_noisy 85.1 but NTA miss	看完这帖子我直接笑嘻了	I laughed after reading this post.
B-NEO-004	NEO	5.12	xcomet_noisy 84.3 but NTA miss	品牌联名就是割韭菜，质量差价格高	Brand collaboration is just a rip-off, poor quality and high price.
B-PYA-064	PYA	5.07	xcomet_noisy 92.0 but NTA miss	ssfd，这个太恐怖了	ssfd, this is too terrible.
B-MIX-066	MIX	5.04	xcomet_noisy 81.5 but NTA miss	Rush E 朗朗PK街头钢琴家	Rush E Langlang PK Street Pianist
B-NEO-051	NEO	5.02	xcomet_noisy 80.1 but NTA miss	互联网嘴替实锤	Internet mouthpieces are real hammers
B-HOM-097	HOM	4.85	xcomet_noisy 80.3 but NTA miss	哈哈哈哈哈，不好意思哈哈哈哈哈没崩住	Hahaha, I’m sorry, hahaha, it didn’t stay on.
B-PYA-005	PYA	4.80	xcomet_noisy 90.7 but NTA miss	看到别人去欧洲旅游的照片，xmsl	Seeing the photos of others traveling in Europe, xmsl
B-MIX-038	MIX	4.71	xcomet_noisy 97.2 but NTA miss	显卡涨价涨成这样，简直是price离谱	The price of graphics cards has risen so much, it’s ridiculous.
B-HOM-117	HOM	4.57	xcomet_noisy 81.2 but NTA miss	老八胃大，无需多盐	Lao Ba has a big stomach, so there’s no need to add more salt.
B-PYA-084	PYA	4.38	xcomet_noisy 86.5 but NTA miss	塔图姆NB	Tatum NB
B-MIX-026	MIX	4.37	xcomet_noisy 85.7 but NTA miss	看到317万年终奖我直接emo了	I was directly moved when I saw the year-end bonus of 3.17 million.
B-PYA-094	PYA	4.32	xcomet_noisy 89.3 but NTA miss	无线能源是基于无线水的原理吗？(bushi)	Is wireless energy based on the principle of wireless water? (bushi)
B-MIX-076	MIX	4.07	xcomet_noisy 99.7 but NTA miss	店员花一秒钟get到你的意思了	The clerk got your meaning in a second.
B-MIX-013	MIX	3.99	xcomet_noisy 83.0 but NTA miss	e人累了一周还要爬起来继续嗨	I’m tired after a week and I still have to get up and continue to have fun.
B-NEO-007	NEO	3.75	xcomet_noisy 99.2 but NTA miss	杠精无处不在，说啥都要反驳	There are trolls everywhere, and they will refute whatever you say.
B-NEO-043	NEO	3.71	xcomet_noisy 96.5 but NTA miss	你这个行为真的很下头	Your behavior is really disgusting.
B-PYA-051	PYA	3.62	xcomet_noisy 82.7 but NTA miss	tcl，我真的太菜了	tcl, I’m really too bad.
B-NEO-020	NEO	3.39	xcomet_noisy 91.3 but NTA miss	公司要黄了的5个征兆，当公司开始严抓考勤，你该考虑润了	5 signs that the company is going to fail; when the company starts to strictly enforce attendance, you should consider leaving
B-PYA-100	PYA	3.30	xcomet_noisy 80.1 but NTA miss	20w收藏3w点赞	20w likes and 3w favorites
B-HOM-085	HOM	3.08	xcomet_noisy 100.0 but NTA miss	此人知识面级广	This person has a wide range of knowledge.
B-HOM-021	HOM	3.04	xcomet_noisy 96.0 but NTA miss	沃草，这无人机表演太震撼了	Wow, this drone performance is so amazing.
B-NEO-005	NEO	2.98	xcomet_noisy 88.6 but NTA miss	别带节奏了，事情不是你想的那样	Stop setting the tone, it’s not what you think.
B-PYA-032	PYA	2.95	xcomet_noisy 81.6 but NTA miss	xjj们推荐一下好用的手机呗	Recommend some good phones, xjj.
B-MIX-003	MIX	2.73	xcomet_noisy 98.4 but NTA miss	新专辑终于drop了，等了好久	The new album is finally out, I’ve waited for a long time.
B-MIX-070	MIX	2.71	xcomet_noisy 98.5 but NTA miss	这个PPT做得好	This PPT is well done.
B-HOM-011	HOM	2.67	xcomet_noisy 85.9 but NTA miss	世界上最神金的行为	The most amazing gold behavior in the world
B-MIX-088	MIX	2.65	xcomet_noisy 87.1 but NTA miss	第一次尝试做这么长的动画 感觉k帧速度有所提升绝宝二周年快乐!	It was my first time to try to make such a long animation, and I felt that the speed of k-frames was improved; Happy 2nd anniversary of Juebao!
B-HOM-095	HOM	2.63	xcomet_noisy 89.4 but NTA miss	就说00这一套真的超级好看的，我可以安心的似了	I’ll just say that the 00 set is really super nice, and I can wear it with confidence.
B-PYA-015	PYA	2.51	xcomet_noisy 87.8 but NTA miss	这条rs怎么还没上	Why is this rs not up yet?
B-HOM-130	HOM	2.50	xcomet_noisy 86.9 but NTA miss	哎你怎么似了	Hey, how did you look like that?
B-NEO-031	NEO	2.47	xcomet_noisy 90.2 but NTA miss	找不到原剧了，这个当代餐先看	I can’t find the original drama, so I’ll watch this contemporary drama first.
B-MIX-062	MIX	2.47	xcomet_noisy 98.7 but NTA miss	这个PK谁赢了	Who won this PK?
B-NEO-003	NEO	2.42	xcomet_noisy 96.5 but NTA miss	又被割韭菜了，这理财产品全是坑	I was cheated again, these financial products are all scams.
B-NEO-100	NEO	2.42	xcomet_noisy 80.1 but NTA miss	扎格列斯之手的含金量还在上升！	The value of the hand of Zagleres is still rising!
B-NEO-032	NEO	2.20	xcomet_noisy 90.5 but NTA miss	花2000买nike感觉自己好像大冤种	I feel like I’m a big loser after spending 2,000 to buy Nike.
B-NEO-018	NEO	2.18	xcomet_noisy 83.0 but NTA miss	谨以此片献给每一位纯爱战神	This film is dedicated to every pure lover of the God of War.
B-PYA-017	PYA	2.12	xcomet_noisy 89.4 but NTA miss	14个月正是穿lulu的时候	14 months is the time to wear lulu.
B-MIX-025	MIX	2.02	xcomet_noisy 93.3 but NTA miss	这也太离谱了吧我直接emo	This is too ridiculous, I’m depressed.
B-PYA-096	PYA	2.00	xcomet_noisy 95.1 but NTA miss	这么说我才发现字幕不是视频自带的hhhh	I just found out that the subtitles are not from the video itself hhhh
B-PYA-053	PYA	1.99	xcomet_noisy 80.4 but NTA miss	xswl这弱智吧的帖子太搞笑了	xswl, this post of the idiot is so funny.
B-MIX-072	MIX	1.99	xcomet_noisy 86.0 but NTA miss	3.5h通关	3.5h customs clearance
B-PYA-087	PYA	1.96	xcomet_noisy 92.3 but NTA miss	快别TM说了，抓紧睡半个钟头，不然去早餐店要迟到了	Stop saying that, hurry up and sleep for half an hour, or you’ll be late for the breakfast shop.
B-NEO-087	NEO	1.96	xcomet_noisy 96.3 but NTA miss	某种意义上来看他也是个神人	In a sense, he is also a god.
B-MIX-147	MIX	1.89	xcomet_noisy 92.8 but NTA miss	干嘛突然cos班主任	Why are you suddenly cosplaying as the class teacher?
B-HOM-093	HOM	1.69	xcomet_noisy 96.3 but NTA miss	蚌不住了	I can’t stand it anymore.
B-NEO-008	NEO	1.68	xcomet_noisy 97.4 but NTA miss	遇到杠精最好的办法就是不理他	The best way to deal with a troll is to ignore him.
B-PYA-075	PYA	1.67	xcomet_noisy 95.4 but NTA miss	dbq，对不起我错了	dbq, I was wrong.
B-NEO-096	NEO	1.66	xcomet_noisy 89.4 but NTA miss	泪目，我一直不知道自己想做什么，感觉选择的大都错了，已经索性不想选择了...糟糕啊...	I was moved to tears, I have never known what I want to do, and I feel that I have made the wrong choices, and I don’t want to make any more choices... it’s terrible...
B-MIX-143	MIX	1.36	xcomet_noisy 89.8 but NTA miss	他和背后的 n pc 格格不入	He and the n pc behind him are incompatible.
B-PYA-025	PYA	1.34	xcomet_noisy 81.8 but NTA miss	显卡涨价这消息直接让我blx了	The news of the price increase of graphics cards directly made me blx.
B-HOM-076	HOM	1.31	xcomet_noisy 93.8 but NTA miss	这显卡价格真是辣鸡，还买什么啊	The price of this graphics card is really ridiculous, so what else can I buy?
