uid	category	xcomet_noisy	xcomet_clean	xcomet_d	kiwi_noisy	kiwi_clean	kiwi_d	nta_noisy	nta_clean	nta_d	src_noisy	hyp_noisy	src_clean	hyp_clean	ref_en
B-HOM-031	HOM	95.39	91.31	-4.08	80.12	74.73	-5.39	100	100	0	卧槽317万年终奖就这么没了？	Damn, 3.17 million yuan in year-end bonus just disappeared like that?	我操317万年终奖就这么没了？	Damn, did I really lose all that money (3.17 million) in my year-end bonus?	Wtf, 3.17 million year-end bonus just gone like that?
B-HOM-032	HOM	57.14	95.70	38.56	75.95	79.72	3.77	0	100	100	你就耗子尾汁吧，别折腾了	Just use the rat tail juice, and stop making a fuss.	你就好自为之吧，别折腾了	Just take care of yourself and stop causing trouble.	watch yourself bro stop messing around
B-HOM-033	HOM	79.44	90.79	11.35	59.93	59.04	-0.89	0	100	100	王虹这波属实深藏blue了，拿完奖还这么低调	Wang Hong really went all out this time; she was so low-key even after winning the award.	王虹这波属实深藏不露了，拿完奖还这么低调	Wang Hong really hid her talents well this time; she remained so low-key even after winning the award.	Wang Hong has truly been hiding her talents, so low-key after winning the award
B-HOM-034	HOM	55.70	97.69	41.99	61.13	75.26	14.13	0	0	0	蚌埠住了这也太搞笑了	It’s really funny that they decided to live in Bengbu.	绷不住了这也太搞笑了	I can’t help it – this is just too funny!	can't hold it in anymore this is way too funny fr
B-HOM-035	HOM	89.66	94.87	5.21	47.78	84.19	36.40	0	0	0	看到50亿离婚案的消息我直接蓝瘦香菇	When I saw the news about 5 billion divorce cases, I was just so depressed and upset…	看到50亿离婚案的消息我直接难受想哭	When I saw the news about 5 billion divorce cases, I felt so sad that I wanted to cry.	Seeing the news about the 5 billion divorce case, I'm so sad I could cry
B-HOM-036	HOM	89.09	91.15	2.06	57.28	83.75	26.47	0	0	0	针不戳，这个视频做得真好	The video is really well-made; it doesn’t have any obvious flaws or mistakes.	真不错，这个视频做得真好	That’s really great; this video is well-made.	not bad this video is actually fire
B-HOM-037	HOM	90.07	94.95	4.88	63.28	76.09	12.81	0	0	0	这景区管理duck不必，7个人打一个司机	There's no need for such strict management in this tourist area; 7 people are fighting against just one driver.	这景区管理大可不必，7个人打一个司机	There's absolutely no need for such strict management of this tourist area; 7 people fighting against just one driver…	This scenic area management is totally unnecessary, 7 people beating one driver
B-HOM-038	HOM	98.29	98.48	0.19	57.94	84.83	26.89	100	100	0	这个颜色灰常好看	This color is really beautiful.	这个颜色非常好看	This color is really beautiful.	this color looks really good ngl
B-HOM-039	HOM	69.17	91.26	22.09	59.18	68.56	9.38	0	0	0	腾讯这波操作属于是虾仁猪心了	Tencent’s latest move is really something… like mixing shrimp with pig’s heart – completely nonsensical and absurd.	腾讯这波操作属于是杀人诛心了	Tencent’s move this time is truly ruthless and heart-wrenching.	Tencent's move this time is truly adding insult to injury
B-HOM-040	HOM	76.19	94.48	18.30	68.11	61.65	-6.46	0	0	0	有内味了，就是这个感觉	It’s getting more interesting; that’s exactly the feeling I’m talking about.	有那味了，就是这个感觉	I get that vibe; that’s exactly what it feels like.	got that vibe this is the feeling
B-HOM-041	HOM	84.68	92.04	7.36	68.24	79.49	11.25	0	0	0	泄密被辞退永不录用，这员工只能耗子喂汁了	The employee was fired for leaking information and will never be hired again; they’re just a liability to the company.	泄密被辞退永不录用，这员工只能好自为之了	If someone is fired for leaking information, they will never be rehired. In that case, the employee can only do their best to manage the situation on their own.	Fired for leaking and never to be rehired, this employee better watch out
B-HOM-042	HOM	95.34	96.03	0.70	78.51	80.74	2.23	0	0	0	这部剧的女主造型好康	The lead actress in this drama has a really cool outfit.	这部剧的女主造型好看	The protagonist of this drama has a really attractive outfit.	the female lead's look in this drama is gorgeous
B-HOM-043	HOM	64.52	80.21	15.69	47.25	50.31	3.06	0	0	0	耗子尾汁，好自为之吧	Damn it, you better take care of yourself!	好自为之，好自为之吧	Take care of yourself, please.	Learn your lesson and shape up.
B-HOM-044	HOM	79.13	89.56	10.44	42.23	81.87	39.64	0	0	0	这个操作太虾仁了	This operation is really lame (or ineffective/superfluous).	这个操作太吓人了	This operation is too scary.	this play is straight up terrifying
B-HOM-045	HOM	82.67	89.39	6.71	63.49	67.53	4.04	0	0	0	中国女排这波直接丸辣，美国队不服不行	The Chinese women’s volleyball team just absolutely dominated; the American team had no choice but to accept that.	中国女排这波直接完啦，美国队不服不行	The Chinese women’s volleyball team is definitely out of the competition now; the American team has no choice but to accept this.	China's women's volleyball team is done for this time, the US team has to admit defeat
B-HOM-046	HOM	72.33	99.85	27.52	63.77	84.23	20.45	0	100	100	鸭力好大，快要顶不住了	The duck is exerting so much force that it’s about to give out…	压力好大，快要顶不住了	The pressure is too great; I’m almost unable to bear it anymore.	the pressure is so high can't hold on anymore
B-HOM-047	HOM	77.14	100.00	22.86	40.15	88.21	48.06	0	100	100	窝五碎！！！	Woo hoo!!!	我五岁！！！	I’m five years old!!!	I'm five years old!!!
B-HOM-048	HOM	88.83	84.08	-4.75	80.08	80.46	0.38	0	0	0	赛里木湖这事整得灰常离谱	The Saimur Lake situation has turned out to be absolutely ridiculous.	赛里木湖这事整得非常离谱	The Saimur Lake incident was handled in a completely absurd manner.	The Sarim Lake incident is really outrageous
B-HOM-049	HOM	91.99	92.20	0.21	84.38	84.28	-0.10	0	0	0	看完这帖子我直接笑嘻了	I couldn’t help but laugh right after reading this post.	看完这帖子我直接笑死了	I laughed my ass off after reading this post.	after reading this post I'm dead lmao
B-HOM-050	HOM	75.90	98.45	22.55	68.65	85.88	17.23	0	100	100	看完这个视频我蕉绿了	After watching this video, I was absolutely furious (or “green with rage”).	看完这个视频我焦虑了	I felt anxious after watching this video.	after watching this vid I'm straight up anxious
B-HOM-051	HOM	85.93	96.55	10.62	39.30	82.42	43.12	0	0	0	看完女排比赛我直接鸭梨山大	After watching the women’s volleyball match, I’m absolutely overwhelmed with stress.	看完女排比赛我直接压力山大	After watching the women’s volleyball match, I felt an immense amount of stress.	After watching the women's volleyball match, I'm under enormous pressure
B-HOM-052	HOM	59.21	78.81	19.60	70.98	69.00	-1.98	0	0	0	笑鼠了！一会抛梗一会接梗	The laughing mouse! It throws in jokes one moment and then catches on to them the next.	笑死了！一会抛梗一会接梗	I’m laughing my ass off! One minute you throw a joke, and the next minute you pick it up and continue with the conversation.	dying of laughter! one sec they set up the joke next sec they're playing along
B-HOM-053	HOM	75.63	91.21	15.59	58.94	69.91	10.97	0	100	100	测评娃哈哈高透史莱姆好好康	"Evaluating Wahaha's High-Transparency Slime product, ""Haohao Kang"""	测评娃哈哈高透史莱姆好好看	The evaluation of Wahaha’s high-transparency slime product is very positive; it looks really good!	reviewing Wahaha's crystal clear slime it looks so good
B-HOM-054	HOM	81.38	92.26	10.88	60.85	82.04	21.19	0	0	0	窝巢，这也太厉害了吧	Nesting… that’s really amazing!	我操，这也太厉害了吧	Damn, that’s really impressive!	wtf this is too insane bruh
B-HOM-055	HOM	68.33	99.03	30.69	70.35	85.14	14.79	0	100	100	笑的想鼠	Laughing so hard it’s like a mouse…	笑的想死	It’s so funny I want to die laughing.	laughing till I die
B-HOM-056	HOM	58.68	76.36	17.68	65.69	77.67	11.98	0	0	0	这里是孙吧忏悔室，一人忏悔一件你觉得最厨神的事	This is Sunba’s Confession Room. Here, each person confesses to one thing they consider to be their most “chef-like” (i.e., something that demonstrates their exceptional culinary skills).	这里是孙吧忏悔室，一人忏悔一件你觉得最畜生的事	This is Sunba’s Confession Room. Here, each person confesses to the most inhumane thing they have done.	welcome to Sun Bar confessional drop your most savage moment
B-HOM-057	HOM	84.62	96.39	11.77	77.47	81.81	4.34	0	0	0	关于玉玉症表妹喜欢上我的故事	The story about how my cousin with Yu Yu syndrome fell in love with me	关于抑郁症表妹喜欢上我的故事	A story about my depression and how my cousin fell in love with me	the story of how my depressed cousin fell for me
B-HOM-058	HOM	77.58	96.88	19.29	77.19	84.86	7.67	0	100	100	这是我女朋友 羡慕吗笑抽们🤣	This is my girlfriend. Are you jealous? Haha, you’re going to laugh your ass off! 🤣	这是我女朋友 羡慕吗小丑们🤣	This is my girlfriend. Are you jealous, you clowns? 🤣	this is my gf. jealous you clowns? 🤣
B-HOM-059	HOM	85.72	85.28	-0.45	63.64	65.67	2.03	0	0	0	麻辣烫我只认元娘娘，口味多好7	For spicy hot pot, I only trust Yuan Niangniang; the taste is simply amazing!	麻辣烫我只认元娘娘，口味多好吃	For spicy hot pot, I only trust Yuan Niangniang; the flavors are simply too delicious!	I only trust Yuan Niangniang for malatang it's so good
B-HOM-060	HOM	59.73	80.40	20.67	59.61	58.76	-0.85	0	0	0	可爱的小香猪变成了温暖的答辩	The adorable little piglet has turned into a warm and comforting argument (or “defense” in the context of a debate or discussion).	可爱的小香猪变成了温暖的大便	The cute little piglet has turned into warm… (the sentence seems incomplete here; perhaps it should say “warm poop” or something similar).	a cute little guinea pig turned into warm crap
B-HOM-061	HOM	85.34	99.43	14.09	75.79	84.66	8.87	0	0	0	我要笑亖了卧槽	I’m about to laugh so hard, damn it!	我要笑死了卧槽	I’m going to die of laughter, seriously!	I'm gonna die laughing oh shit
B-HOM-062	HOM	58.71	90.84	32.12	44.93	82.27	37.35	0	0	0	时间长了搞亖你	After a while, you’ll end up doing something…	时间长了搞死你	If this goes on for too long, it’s going to kill you.	I'll work you to death over time
B-HOM-063	HOM	81.90	70.04	-11.86	70.81	70.87	0.05	0	0	0	笑亖了家人们谁懂啊	Lol, who would understand this, family members?	笑死了家人们谁懂啊	I laughed so hard that my family members didn’t understand what was going on… Who would have thought?!	dying of laughter fam who understands
B-HOM-064	HOM	86.84	98.15	11.31	62.39	87.63	25.24	0	0	0	她居然紫砂了	She actually turned purple clay!	她居然自杀了	She actually committed suicide.	she actually offed herself
B-HOM-065	HOM	48.55	75.79	27.24	69.81	74.06	4.26	0	100	100	小哥：我真妹骗人！！我真给白衣女鬼送过餐！！你不知道哟！我魂都快没了，那餐是一点都没撒！！没办法，这就是哥的实力！	Bro: That girl I was with is totally lying!! I really did deliver food to that ghost in a white dress!! You don’t know that… I almost lost my soul during that experience, but not a single bit of the food got spilled!! There’s nothing I could do about it; this is just how strong I am!	小哥：我真没骗人！！我真给白衣女鬼送过餐！！你不知道哟！我魂都快没了，那餐是一点都没撒！！没办法，这就是哥的实力！	Bro: I really didn’t lie!! I really delivered the food to the ghost in the white dress!! You don’t know that… I almost lost my soul, but not a single bit of the food was spilled!! There was nothing I could do about it; this is just how strong I am!	Bro: I seriously didn't lie!! I really delivered food to the girl ghost in white!! You don't know! I nearly lost my soul, not a single drop spilled on that delivery! No choice, this is bro's skill!
B-HOM-066	HOM	76.57	83.25	6.69	52.52	55.60	3.08	0	0	0	博主成功把中二拍成沙子了	The blogger successfully turned that “shiny, over-the-top” style (often associated with “nerd culture”) into something more subtle and down-to-earth.	博主成功把中二拍成傻子了	The blogger successfully made the character act in a “shitty, immature” way (similar to how some teenagers behave).	The blogger successfully made the edgy act look like a fool
B-HOM-067	HOM	70.90	78.27	7.36	71.59	69.40	-2.19	0	0	0	肺雾才需要爱情，神都是孤独的	Only the lungs in a mist need love; even the gods are lonely.	废物才需要爱情，神都是孤独的	Only waste needs love; the gods are all lonely.	Only the weak yearn for love; gods are destined to be alone.
B-HOM-068	HOM	97.99	98.72	0.74	75.59	85.33	9.75	100	100	0	我在学校哭别人鸟都不鸟我	I cried at school, and no one even paid attention to me.	我在学校哭别人理都不理我	I cried at school, but no one paid any attention to me.	I cried at school and nobody even paid attention to me
B-HOM-069	HOM	62.65	81.80	19.14	46.71	53.52	6.81	0	0	0	现场偷挖被抓,夺笋呐!	Caught stealing from the site in the act… How dare you steal the bamboo shoots!	现场偷挖被抓,多损呐!	Caught stealing on the spot – what a loss!	Caught digging secretly on site, so savage!
B-HOM-070	HOM	75.15	85.33	10.17	59.65	78.57	18.92	0	100	100	这个特效针不戛！	This special effect needle doesn’t stop working suddenly!	这个特效真不尬！	That special effect is really not awkward at all!	This special effect is really not cringe!
B-HOM-071	HOM	24.38	96.10	71.71	51.89	67.38	15.50	0	100	100	要泥寡,雨女无瓜!	If you want mud, then the rain goddess will have no melons!	要你管,与你无关!	It’s none of your business; you don’t have to worry about it!	Mind your own business, it's none of your business!
B-HOM-072	HOM	67.11	96.70	29.59	72.75	83.25	10.49	0	0	0	依托答辩是什么意思	What does “relying on the defense” mean?	一坨大便是什么意思	What does “a lump of feces” mean?	What does 'a pile of shit' mean?
B-HOM-073	HOM	80.80	96.62	15.82	51.41	77.75	26.34	0	0	0	哈哈哈哈哈哈哈夺笋呐	Hahahahahahah, that’s absolutely amazing!	哈哈哈哈哈哈哈多损呐	Hahahahahahah, that’s so funny!	hahahahaha so mean lol
B-HOM-074	HOM	83.12	93.70	10.58	69.32	83.19	13.86	0	100	100	“雨女无瓜”这么好笑吗是挺好笑的	Is “Yuen Nv Wu Gua” really that funny? It is quite funny indeed.	“与你无关”这么好笑吗是挺好笑的	Is “It has nothing to do with you” really that funny? Well, it is quite funny indeed.	Is 'none of your business' really that funny? It is pretty funny
B-HOM-075	HOM	62.16	84.10	21.95	50.72	58.19	7.46	0	100	100	还有给	And also, for…	还有gay	And also “gay”.	Also got gay vibes
B-HOM-076	HOM	97.12	98.49	1.37	81.65	83.59	1.94	0	0	0	这显卡价格真是辣鸡，还买什么啊	The price of this graphics card is absolutely ridiculous; why would anyone buy it anyway?	这显卡价格真是垃圾，还买什么啊	The price of this graphics card is absolutely ridiculous; why would anyone buy it anyway?	This GPU price is really trash, why even buy it
B-HOM-077	HOM	62.93	80.72	17.79	61.06	67.08	6.02	0	0	0	我丢！上班路上刷到路边广告牌被“风”掀了个角，原来是京东618的整活！这波操作简直泰裤辣！	Oh no! On my way to work, I noticed that a corner of a roadside advertisement board had been torn off by the wind. It turned out to be a promotional stunt for JD.com’s 618 shopping festival! That’s definitely a brilliant move!	我丢！上班路上刷到路边广告牌被“风”掀了个角，原来是京东618的整活！这波操作简直太酷啦！	Oh no! On my way to work, I noticed that a corner of a roadside advertisement board had been blown off by the wind. It turned out to be a promotional stunt for JD.com’s 618 shopping festival! That’s definitely a really cool move!	No way! On my way to work I saw a roadside billboard get lifted by the 'wind', turns out it was JD 618's stunt! This move is just too cool!
B-HOM-078	HOM	81.55	65.70	-15.85	74.01	59.61	-14.40	0	100	100	“泰酷辣”大人三周年	“Taco Bell” celebrates its third anniversary!	“太酷啦”大人三周年	“That’s so cool!” – On the third anniversary of the adult’s establishment.	Third anniversary of Lord 'So Cool'
B-HOM-079	HOM	87.12	92.96	5.84	52.85	61.14	8.29	0	0	0	前车：不二？	The car in front of us: Unii?	前车：不是？	The car in front of you: Really not?	The car in front: Wait, what?
B-HOM-080	HOM	72.11	81.95	9.84	75.48	81.83	6.35	100	0	-100	10店睡，身体还以为是午休呢，凌晨又把他们叫醒了	After sleeping in 10 different places, my body thought it was still time for a nap… But then they woke me up again in the early morning.	10点睡，身体还以为是午休呢，凌晨又把他们叫醒了	I went to bed at 10 o’clock, and my body thought it was time for a nap. Then I woke them up again in the early morning.	Going to sleep at 10, my body thought it was nap time, then woke me up at dawn
B-HOM-081	HOM	61.74	98.76	37.02	51.70	66.04	14.34	0	100	100	tree 波Q	tree BoQ	三杀	Triple kill	Triple kill
B-HOM-082	HOM	62.32	41.73	-20.59	55.60	62.50	6.90	0	0	0	笑死我了粽横天虾至今一直在罚时闯过了零个关卡	I’m laughing my ass off! Zong Hengtian and the shrimp have still managed to pass all the levels without any time penalties at all…	笑死我了纵横天下至今一直在罚时闯过了零个关卡	I’m laughing my ass off! “Zongheng Tianxia” has been punishing players by making them fail to pass even a single level so far…	Dying of laughter, the one who conquers the world has been in timeout, passing zero challenges
B-HOM-083	HOM	81.68	94.14	12.46	58.33	66.72	8.39	0	0	0	怎么达不溜小兵了	How can I not be able to reach those little soldiers?	怎么打不了小兵了	Why can’t I kill the little enemies anymore?	Why can't I target the minions?
B-HOM-084	HOM	87.17	98.55	11.38	79.78	79.69	-0.09	0	100	100	！？雀潮？！	?! A swarm of sparrows?!	！？雀巢？！	?! Nestle?!	!? Nestle!?
B-HOM-085	HOM	100.00	100.00	0.00	80.44	84.04	3.61	0	0	0	此人知识面级广	This person has a wide range of knowledge.	此人知识面极广	This person has an extremely wide range of knowledge.	This person's knowledge is extremely broad
B-HOM-086	HOM	90.92	97.77	6.86	82.48	84.26	1.78	0	100	100	蛇：卧槽，怎么又是他	Snake: Damn it, why is it him again?	蛇：我的天，怎么又是他	Snake: Oh my God, why is it him again?	Snake: Oh my god, why is it him again
B-HOM-087	HOM	82.66	95.17	12.51	66.25	77.77	11.51	0	100	100	生物钟:补药呀！我才调整好	Biological clock: What a great supplement! I just got it all set up properly.	生物钟:不要呀！我才调整好	Biological clock: No way! I just got it adjusted…	Biological clock: No! I just got it adjusted
B-HOM-088	HOM	62.38	93.97	31.58	59.25	75.44	16.19	0	100	100	鸡本功来了，视频就有了。起飞！	Kimoto Kung has arrived, and now the video is available. Let’s go!	基本功来了，视频就有了。起飞！	The basic skills are in place, and now the video is ready. Let’s go!	When the basic skills kick in, the video just takes off! Liftoff!
B-HOM-089	HOM	65.59	90.07	24.48	61.71	82.24	20.53	0	0	0	食不食油饼	Should you eat the oil pancakes or not?	是不是有病	Is there something wrong with them?	Are you out of your mind?
B-HOM-090	HOM	34.74	99.29	64.55	40.98	83.26	42.29	0	0	0	香精煎鱼食不食	Do you eat fish fried with essence?	想进监狱是不是	Do you want to go to jail?	Do you want to end up in prison?
B-HOM-091	HOM	74.21	94.03	19.81	79.39	84.72	5.34	0	0	0	立马去郊区浇筑一个刚进混凝土的地下堡垒	Hurry to the suburbs and pour concrete for an underground fortress that has just been constructed.	立马去郊区浇筑一个钢筋混凝土的地下堡垒	Go to the suburbs right away and build an underground fortress made of reinforced concrete.	Head to the suburbs right away and build an underground bunker with rebar concrete
B-HOM-092	HOM	86.74	99.12	12.38	52.41	77.20	24.78	0	0	0	鸡本功扎实	Kimoto has a solid foundation in his skills.	基本功扎实	Solid foundational skills	Solid basic skills
B-HOM-093	HOM	95.99	94.75	-1.24	64.82	78.03	13.22	100	100	0	蚌不住了	I can’t hold back any longer…	绷不住了	I can’t hold back anymore.	Can't hold it in anymore
B-HOM-094	HOM	85.32	96.46	11.14	67.10	81.86	14.75	0	100	100	冷芝士：袜子不是茶包	Cold cheese: Socks are not tea bags.	冷知识：袜子不是茶包	Fun fact: Socks are not tea bags.	Fun fact: socks are not tea bags
B-HOM-095	HOM	82.52	87.82	5.30	71.59	73.90	2.31	0	100	100	就说00这一套真的超级好看的，我可以安心的似了	Just saying that the 00 set is really super beautiful; I can rest assured now.	就说00这一套真的超级好看的，我可以安心的死了	Just saying that the 00 set is really super beautiful; I can die in peace now.	This 00 outfit is really super good-looking, I can finally rest in peace
B-NEO-002	NEO	95.37	96.72	1.35	83.11	84.24	1.12	100	0	-100	我们不是供人围观的工具人！	We are not tools for people to gawk at!	我们不是供人围观的工具！	We are not objects for people to gawk at!	we're not tools for people to watch!
B-NEO-003	NEO	96.39	96.03	-0.36	80.52	81.39	0.87	0	0	0	又被割韭菜了，这理财产品全是坑	I’ve been scammed again—these financial products are all a bunch of scams.	又被宰了，这理财产品全是坑	I got scammed again; all these financial products are nothing but scams.	I got ripped off again, this wealth management product is full of traps.
B-NEO-004	NEO	94.82	96.11	1.29	79.12	82.95	3.83	0	0	0	品牌联名就是割韭菜，质量差价格高	Brand collaborations are nothing but a way to exploit consumers: the quality is poor, and the prices are high.	品牌联名就是坑人，质量差价格高	Brand collaborations are just a way to scam people; the quality is poor and the prices are high.	Co-branded products are just a way to rip off customers with poor quality and high prices.
B-NEO-005	NEO	78.45	97.80	19.35	68.36	85.82	17.46	0	0	0	别带节奏了，事情不是你想的那样	Don’t try to put a different spin on things; it’s not like you think.	别煽动舆论了，事情不是你想的那样	Stop inciting public opinion; things aren’t as you think they are.	stop stirring things up, it's not what you think
