uid	category	xcomet_noisy	xcomet_clean	xcomet_d	kiwi_noisy	kiwi_clean	kiwi_d	nta_noisy	nta_clean	nta_d	src_noisy	hyp_noisy	src_clean	hyp_clean	ref_en
B-HOM-013	HOM	77.27	75.26	-2.00	62.98	68.99	6.01	0	0	0	笑拥了！带货主播推荐的迷惑水果太离谱了吧	Laughing! The confusing fruit recommended by the live streamer is really absurd!	笑晕了！带货主播推荐的迷惑水果太离谱了吧	Laughed out of my mind! The confusing fruit recommended by the live streamer is so absurd!	I’m dying laughing! Those weird fruits promoted by live stream sales hosts are ridiculous.
B-HOM-014	HOM	82.94	84.88	1.94	73.79	79.29	5.51	0	0	0	新来的00后程序员写的代码，看到这段注释真的快把我笑拥了	The code written by the new 00s programmer, seeing this comment really made me laugh out loud.	新来的00后程序员写的代码，看到这段注释真的快把我笑晕了	The code written by the new 00s programmer has a comment that really made me laugh so hard I almost fainted.	the new Gen Z programmer's code, seeing this comment almost killed me laughing
B-HOM-016	NEO	74.39	76.87	2.48	62.90	61.37	-1.54	0	0	0	考试没复习直接寄，明年再来	Exam not reviewed, send directly, come back next year.	考试没复习直接完了，明年再来	Exam not reviewed, done, come back next year.	didn't study for the exam, it's over, see you next year
B-HOM-018	HOM	67.21	77.64	10.43	45.77	57.26	11.49	0	0	0	火钳流明，这帖子要火	Fire钳 lumens, this post is going to go viral.	火前留名，这帖子要火	Before it goes viral, this post will be famous.	leaving a name before this blows up, this post is about to go viral
B-HOM-019	HOM	70.78	84.88	14.10	62.14	82.64	20.50	0	0	0	雀食好笑，不骗你	Birds are funny, don't lie to me.	确实好笑，不骗你	It's really funny, I won't lie.	it's genuinely funny, no cap
B-HOM-021	HOM	95.19	96.30	1.11	82.40	84.73	2.32	0	0	0	沃草，这无人机表演太震撼了	Wow, that drone performance was really impressive.	我操，这无人机表演太震撼了	Man, that drone show was really impressive.	holy crap, this drone show is insane
B-HOM-023	HOM	82.39	84.41	2.02	75.33	56.95	-18.38	0	0	0	你想peach呢，哪有这么好的事	Why would you want a peach, what kind of good thing is that?	你想屁吃呢，哪有这么好的事	What are you thinking, there's no such good thing.	you're dreaming, how can something that good happen
B-HOM-024	HOM	92.52	95.67	3.16	75.76	82.88	7.12	100	100	0	别虾扯蛋了，老师说的都是真的吗	Don't talk nonsense, is the teacher's word true?	别瞎扯淡了，老师说的都是真的吗	Stop talking nonsense, is the teacher's word really true?	stop talking BS, is what the teacher said even true
B-HOM-025	HOM	75.85	75.40	-0.45	55.69	63.39	7.70	0	0	0	先报上自己的分数啊搞辣菜	First, report your own score, man.	先报上自己的分数啊搞拉踩	First, report your own score, man.	dropping your score first before throwing shade smh
B-HOM-026	HOM	80.07	93.46	13.39	69.79	74.77	4.98	0	0	0	蚌埠住了，腾讯这泄密处理速度也太快了吧	I stayed in Bengbu, and Tencent's handling of the leak was really fast.	绷不住了，腾讯这泄密处理速度也太快了吧	I can't take it anymore. Tencent's handling of the leak was really fast, wasn't it?	I can't hold it in anymore, Tencent's speed in handling this leak is just too fast
B-HOM-027	HOM	49.70	58.84	9.14	44.76	58.57	13.81	0	0	0	嗷利给，西班牙第一了	Ari gives, first in Spain.	奥利给，西班牙第一了	Oli, first in Spain.	Aigoo Spain took first place let's gooo
B-HOM-028	HOM	66.72	74.22	7.50	46.36	75.37	29.01	0	0	0	这配置针不戳，性价比拉满	This configuration is not worth the effort, but the cost-effectiveness is at its peak.	这配置真不错，性价比拉满	This configuration is really great, with full value for money.	This setup slaps, value for money off the charts
B-HOM-029	HOM	54.44	66.64	12.20	50.95	53.53	2.59	0	0	0	赛里木湖这操作针不戳啊，景区打人还能辞退就完事了？	This operation of Sairem Lake is really not worth the effort. Can they just fire the staff after beating tourists?	赛里木湖这操作真不错啊，景区打人还能辞退就完事了？	What a great operation, the scenic area can just fire people after beating them?	Sarim Lake's handling is just great, beating people at a scenic spot and just firing them is that it?
B-HOM-030	HOM	69.48	94.20	24.72	67.00	78.56	11.56	0	0	0	蚌埠住了，这也太好笑了吧	I stayed in Bengbu, isn't that too funny?	绷不住了，这也太好笑了吧	I can't take it anymore. This is too funny.	bruh I can't hold it in this is too funny lmao
B-HOM-031	HOM	93.57	80.76	-12.81	75.42	72.95	-2.47	100	0	-100	卧槽317万年终奖就这么没了？	Holy shit, did I just lose 3.17 million in year-end bonus?	我操317万年终奖就这么没了？	I lost 3.17 million in year-end bonus?	Wtf, 3.17 million year-end bonus just gone like that?
B-HOM-032	HOM	82.61	94.88	12.27	53.57	82.28	28.72	0	100	100	你就耗子尾汁吧，别折腾了	Just give up and don't bother anymore.	你就好自为之吧，别折腾了	You'd better take care of yourself, stop messing around.	watch yourself bro stop messing around
B-HOM-033	HOM	74.99	84.15	9.16	54.11	62.01	7.90	0	0	0	王虹这波属实深藏blue了，拿完奖还这么低调	Wang Hong really pulled off a deep blue move, winning the award yet remaining so humble.	王虹这波属实深藏不露了，拿完奖还这么低调	Wang Hong really showed her deep hidden talent, winning the award yet remaining so humble.	Wang Hong has truly been hiding her talents, so low-key after winning the award
B-HOM-034	HOM	56.10	95.39	39.29	60.79	74.52	13.73	0	0	0	蚌埠住了这也太搞笑了	It's really funny that we stayed in Bengbu.	绷不住了这也太搞笑了	I can't take it anymore. This is really funny.	can't hold it in anymore this is way too funny fr
B-HOM-035	HOM	77.54	85.55	8.01	50.84	80.94	30.09	0	100	100	看到50亿离婚案的消息我直接蓝瘦香菇	Seeing the news of the 5 billion divorce case, I directly turned blue and felt sad.	看到50亿离婚案的消息我直接难受想哭	Seeing the news of the 500 million divorce case, I felt really upset and wanted to cry.	Seeing the news about the 5 billion divorce case, I'm so sad I could cry
B-HOM-036	HOM	72.63	91.88	19.25	51.60	85.97	34.37	0	0	0	针不戳，这个视频做得真好	It's not poking, this video is really well done.	真不错，这个视频做得真好	Great, this video is really well done.	not bad this video is actually fire
B-HOM-037	HOM	69.37	89.96	20.60	47.42	70.74	23.32	0	0	0	这景区管理duck不必，7个人打一个司机	The scenic area doesn't need a driver for 7 people.	这景区管理大可不必，7个人打一个司机	There's no need for such strict management in this scenic area; seven people share one driver.	This scenic area management is totally unnecessary, 7 people beating one driver
B-HOM-038	HOM	98.94	99.19	0.26	56.99	81.87	24.88	0	0	0	这个颜色灰常好看	This color is very nice.	这个颜色非常好看	This color is very nice.	this color looks really good ngl
B-HOM-039	HOM	68.20	80.48	12.28	58.78	68.98	10.20	0	0	0	腾讯这波操作属于是虾仁猪心了	Tencent's move is really a shrimp heart operation.	腾讯这波操作属于是杀人诛心了	Tencent's move is really a case of killing with a heart of vengeance.	Tencent's move this time is truly adding insult to injury
B-HOM-040	HOM	74.99	90.89	15.90	61.55	60.04	-1.51	0	0	0	有内味了，就是这个感觉	There's something to it, that's the feeling.	有那味了，就是这个感觉	There's that taste, that feeling.	got that vibe this is the feeling
B-HOM-041	HOM	62.50	80.13	17.64	69.69	72.49	2.80	0	0	0	泄密被辞退永不录用，这员工只能耗子喂汁了	Leakage leads to dismissal and permanent exclusion, this employee can only be fed juice like a rat.	泄密被辞退永不录用，这员工只能好自为之了	Leakage leads to dismissal and permanent exclusion, so this employee can only take care of themselves.	Fired for leaking and never to be rehired, this employee better watch out
B-HOM-042	HOM	96.28	95.86	-0.41	74.74	82.21	7.47	0	0	0	这部剧的女主造型好康	The female lead's look is really cute.	这部剧的女主造型好看	The female lead's costume is nice.	the female lead's look in this drama is gorgeous
B-HOM-043	HOM	40.51	58.62	18.11	33.88	40.48	6.60	0	0	0	耗子尾汁，好自为之吧	Eat your heart out, you little rat.	好自为之，好自为之吧	Take care, take care.	Learn your lesson and shape up.
B-HOM-044	HOM	69.22	89.56	20.35	50.39	81.87	31.47	0	0	0	这个操作太虾仁了	This operation is too shrimp-like.	这个操作太吓人了	This operation is too scary.	this play is straight up terrifying
B-HOM-045	HOM	62.06	72.32	10.25	58.68	56.25	-2.42	0	0	0	中国女排这波直接丸辣，美国队不服不行	China's women's volleyball team just went full spicy, the US team can't be upset.	中国女排这波直接完啦，美国队不服不行	China's women's volleyball team just lost it, USA can't be upset.	China's women's volleyball team is done for this time, the US team has to admit defeat
B-HOM-046	HOM	67.71	99.25	31.54	60.52	79.88	19.36	0	100	100	鸭力好大，快要顶不住了	The duck's strength is huge, and it's about to collapse.	压力好大，快要顶不住了	The pressure is too big, I'm about to give up.	the pressure is so high can't hold on anymore
B-HOM-047	HOM	74.90	100.00	25.10	36.98	87.95	50.97	0	100	100	窝五碎！！！	Wu5碎！！！	我五岁！！！	I am five years old!!!	I'm five years old!!!
B-HOM-048	HOM	83.17	77.22	-5.95	65.31	71.74	6.43	0	100	100	赛里木湖这事整得灰常离谱	The Siling Lake incident was extremely bizarre.	赛里木湖这事整得非常离谱	The Siling Lake incident was really messed up.	The Sarim Lake incident is really outrageous
B-HOM-049	HOM	91.78	91.18	-0.59	83.47	84.38	0.91	0	0	0	看完这帖子我直接笑嘻了	After reading this post, I laughed so hard I couldn't stop.	看完这帖子我直接笑死了	After reading this post, I laughed so hard I died.	after reading this post I'm dead lmao
B-HOM-050	HOM	81.06	98.45	17.40	61.75	85.88	24.13	0	100	100	看完这个视频我蕉绿了	I felt green after watching this video.	看完这个视频我焦虑了	I felt anxious after watching this video.	after watching this vid I'm straight up anxious
B-HOM-051	HOM	85.23	97.32	12.09	41.83	81.63	39.80	0	100	100	看完女排比赛我直接鸭梨山大	After watching the women's volleyball match, I was really overwhelmed.	看完女排比赛我直接压力山大	After watching the women's volleyball match, I felt immense pressure.	After watching the women's volleyball match, I'm under enormous pressure
B-HOM-052	HOM	58.59	68.12	9.53	68.84	76.56	7.72	0	0	0	笑鼠了！一会抛梗一会接梗	Laughing mouse! Switching between throwing jokes and catching jokes.	笑死了！一会抛梗一会接梗	Laughed to death! Switching between throwing jokes and responding to jokes.	dying of laughter! one sec they set up the joke next sec they're playing along
B-HOM-053	HOM	75.70	90.30	14.60	53.12	67.22	14.10	100	0	-100	测评娃哈哈高透史莱姆好好康	Evaluation of Wang Xiaohao High Transparency Slime Good Good.	测评娃哈哈高透史莱姆好好看	Evaluating the transparent slime from Wahaha is really interesting.	reviewing Wahaha's crystal clear slime it looks so good
B-HOM-054	HOM	90.60	92.54	1.94	58.59	83.21	24.62	0	0	0	窝巢，这也太厉害了吧	Nest, that's too impressive!	我操，这也太厉害了吧	Man, that's really impressive.	wtf this is too insane bruh
B-HOM-055	HOM	84.60	96.80	12.20	71.36	80.12	8.76	0	0	0	笑的想鼠	Laughing like a mouse.	笑的想死	Laughing to death.	laughing till I die
B-HOM-056	HOM	59.36	81.72	22.36	64.89	71.65	6.76	0	0	0	这里是孙吧忏悔室，一人忏悔一件你觉得最厨神的事	This is Sun's Confession Room, where each person confesses one thing they think is the most chef's thing.	这里是孙吧忏悔室，一人忏悔一件你觉得最畜生的事	This is Sun's confession room, where each person confesses one thing they think is the most beastly.	welcome to Sun Bar confessional drop your most savage moment
B-HOM-057	HOM	85.19	99.56	14.37	75.47	84.67	9.20	0	100	100	关于玉玉症表妹喜欢上我的故事	A story about my cousin with Zylla disease falling in love with me.	关于抑郁症表妹喜欢上我的故事	A story about my depressed cousin falling in love with me.	the story of how my depressed cousin fell for me
B-HOM-058	HOM	81.63	92.15	10.52	72.18	82.33	10.15	0	100	100	这是我女朋友 羡慕吗笑抽们🤣	This is my girlfriend. Are you envious? Laughter and tears.🤣	这是我女朋友 羡慕吗小丑们🤣	This is my girlfriend. Do you envy the clowns? 😂	this is my gf. jealous you clowns? 🤣
B-HOM-059	HOM	67.57	59.79	-7.78	54.08	58.58	4.49	0	0	0	麻辣烫我只认元娘娘，口味多好7	I only recognize Yuan Queen for spicy hot pot, with many flavors.	麻辣烫我只认元娘娘，口味多好吃	I only recognize Yuan Queen for spicy hot pot, how delicious the flavors are.	I only trust Yuan Niangniang for malatang it's so good
B-HOM-060	HOM	73.76	90.83	17.08	56.60	56.01	-0.59	0	0	0	可爱的小香猪变成了温暖的答辩	Cute little pig becomes warm defense.	可爱的小香猪变成了温暖的大便	Cute little piglet turned into warm poop.	a cute little guinea pig turned into warm crap
B-HOM-061	HOM	87.16	75.16	-12.01	71.76	79.62	7.86	0	0	0	我要笑亖了卧槽	I'm about to laugh my ass off.	我要笑死了卧槽	I'm so laughin' my ass off.	I'm gonna die laughing oh shit
B-HOM-062	HOM	78.37	94.79	16.42	61.49	70.52	9.03	0	0	0	时间长了搞亖你	You'll get used to it over time.	时间长了搞死你	You'll die from it over time.	I'll work you to death over time
B-HOM-063	HOM	63.22	34.73	-28.49	49.92	48.98	-0.94	0	0	0	笑亖了家人们谁懂啊	Laughed, guys, who doesn't understand?	笑死了家人们谁懂啊	Laughed my ass off, who could know?	dying of laughter fam who understands
B-HOM-064	HOM	85.47	98.24	12.78	59.92	87.12	27.20	0	0	0	她居然紫砂了	She unexpectedly got a purple sand.	她居然自杀了	She committed suicide.	she actually offed herself
B-HOM-065	HOM	38.66	53.79	15.13	70.30	72.40	2.09	0	100	100	小哥：我真妹骗人！！我真给白衣女鬼送过餐！！你不知道哟！我魂都快没了，那餐是一点都没撒！！没办法，这就是哥的实力！	Bro: I really tricked someone!! I really did deliver a meal to the white ghost woman!! You don't know! My soul is almost gone, but that meal wasn't even touched!! There's no way, this is my brother's power!	小哥：我真没骗人！！我真给白衣女鬼送过餐！！你不知道哟！我魂都快没了，那餐是一点都没撒！！没办法，这就是哥的实力！	Bro: I really didn't lie! I really delivered a meal to the white-clad ghost! You don't know! My soul is almost gone, but that meal wasn't even touched! There's no way around it, this is my brother's strength!	Bro: I seriously didn't lie!! I really delivered food to the girl ghost in white!! You don't know! I nearly lost my soul, not a single drop spilled on that delivery! No choice, this is bro's skill!
B-HOM-066	HOM	59.33	82.95	23.62	43.61	46.41	2.80	0	100	100	博主成功把中二拍成沙子了	The blogger successfully turned mecha into sand.	博主成功把中二拍成傻子了	"The blogger successfully turned the ""otaku"" into a fool."	The blogger successfully made the edgy act look like a fool
B-HOM-067	HOM	73.41	76.22	2.81	63.15	72.46	9.30	0	0	0	肺雾才需要爱情，神都是孤独的	Lungs need love, and gods are all lonely.	废物才需要爱情，神都是孤独的	Waste needs love, gods are all lonely.	Only the weak yearn for love; gods are destined to be alone.
B-HOM-068	HOM	70.58	98.72	28.14	80.21	85.33	5.12	100	100	0	我在学校哭别人鸟都不鸟我	I cry at school, and even the birds don't care about me.	我在学校哭别人理都不理我	I cried at school, but no one paid any attention to me.	I cried at school and nobody even paid attention to me
B-HOM-069	HOM	68.87	84.05	15.17	49.33	52.47	3.14	0	0	0	现场偷挖被抓,夺笋呐!	On-site theft caught, grab the bamboo shoots!	现场偷挖被抓,多损呐!	On-site theft caught, what a loss!	Caught digging secretly on site, so savage!
B-HOM-070	HOM	68.63	81.37	12.74	45.71	73.08	27.37	0	100	100	这个特效针不戛！	This special needle is not cut!	这个特效真不尬！	This effect is really not awkward!	This special effect is really not cringe!
B-HOM-071	HOM	26.73	93.29	66.57	23.92	58.69	34.77	0	100	100	要泥寡,雨女无瓜!	You're not a person, you're a girl!	要你管,与你无关!	It's none of your business!	Mind your own business, it's none of your business!
B-HOM-072	HOM	80.17	98.87	18.70	50.70	81.53	30.83	0	0	0	依托答辩是什么意思	"What does ""依托答辩"" mean?"	一坨大便是什么意思	"What does ""a big pile of excrement"" mean?"	What does 'a pile of shit' mean?
B-HOM-073	HOM	43.88	93.30	49.41	45.87	69.00	23.13	0	0	0	哈哈哈哈哈哈哈夺笋呐	Ha ha ha ha ha ha, I'm going to take the bamboo shoot!	哈哈哈哈哈哈哈多损呐	Ha ha ha ha ha, what a pity!	hahahahaha so mean lol
B-HOM-074	HOM	70.27	92.32	22.05	71.99	80.93	8.94	0	100	100	“雨女无瓜”这么好笑吗是挺好笑的	"Is ""Rain Woman Has No Gourd"" so funny? It's actually quite funny."	“与你无关”这么好笑吗是挺好笑的	"Is ""It's not your concern"" so funny? It's actually quite funny."	Is 'none of your business' really that funny? It is pretty funny
B-HOM-075	HOM	57.79	86.16	28.38	53.84	67.27	13.42	0	100	100	还有给	There is also a gift.	还有gay	There's also gay.	Also got gay vibes
B-HOM-076	HOM	94.39	91.87	-2.52	75.93	76.62	0.69	0	100	100	这显卡价格真是辣鸡，还买什么啊	This graphics card is really a waste of money, what's the point of buying it?	这显卡价格真是垃圾，还买什么啊	This graphics card is a real piece of garbage, what the hell are you buying it for?	This GPU price is really trash, why even buy it
B-HOM-077	HOM	64.86	62.08	-2.78	58.25	61.40	3.14	0	100	100	我丢！上班路上刷到路边广告牌被“风”掀了个角，原来是京东618的整活！这波操作简直泰裤辣！	"Oh my god! I saw a roadside advertisement being blown over by the ""wind"" while commuting to work—it was actually a trick by JD.com for 618! This move is so ridiculous!"	我丢！上班路上刷到路边广告牌被“风”掀了个角，原来是京东618的整活！这波操作简直太酷啦！	"Oh my goodness! I saw a roadside advertisement being ""waved"" by the wind, flipping over an angle. It turned out to be a fun activity for JD.com's 618 event! This move is just so cool!"	No way! On my way to work I saw a roadside billboard get lifted by the 'wind', turns out it was JD 618's stunt! This move is just too cool!
B-HOM-078	HOM	76.00	89.44	13.44	64.49	68.56	4.07	0	100	100	“泰酷辣”大人三周年	"""Thai Hot"" Adult 3rd Anniversary"	“太酷啦”大人三周年	"""Too cool!"" 3rd anniversary of the adult"	Third anniversary of Lord 'So Cool'
B-HOM-079	HOM	78.06	90.14	12.08	50.05	69.48	19.43	0	0	0	前车：不二？	Front car: Not two?	前车：不是？	Front car: Not?	The car in front: Wait, what?
B-HOM-080	HOM	49.72	59.92	10.19	62.47	73.60	11.13	0	100	100	10店睡，身体还以为是午休呢，凌晨又把他们叫醒了	10 stores sleep, the body still thinks it's a midday rest, and then they are called back to wake up at midnight.	10点睡，身体还以为是午休呢，凌晨又把他们叫醒了	Sleeping at 10 o'clock, the body still thought it was a midday nap, and then they were called back to wake up in the early hours.	Going to sleep at 10, my body thought it was nap time, then woke me up at dawn
B-HOM-081	HOM	64.27	98.76	34.49	38.64	66.04	27.40	0	100	100	tree 波Q	tree Q	三杀	Triple kill	Triple kill
B-HOM-082	HOM	46.41	53.03	6.61	50.36	49.00	-1.36	0	0	0	笑死我了粽横天虾至今一直在罚时闯过了零个关卡	I was laughing so hard,粽横天虾 has been penalized for time and has passed zero levels.	笑死我了纵横天下至今一直在罚时闯过了零个关卡	I was laughing so hard that I was sent to the penalty area for the entire game and have passed zero levels.	Dying of laughter, the one who conquers the world has been in timeout, passing zero challenges
B-HOM-083	HOM	76.18	90.90	14.71	43.73	65.77	22.04	0	100	100	怎么达不溜小兵了	How can you not be a small soldier?	怎么打不了小兵了	How can I not be able to attack the enemy soldier?	Why can't I target the minions?
B-HOM-084	HOM	90.94	98.05	7.11	34.60	82.45	47.85	0	100	100	！？雀潮？！	What's the matter?	！？雀巢？！	Nestlé!	!? Nestle!?
B-HOM-085	HOM	97.58	98.81	1.22	79.84	84.07	4.23	0	100	100	此人知识面级广	This person has a broad knowledge.	此人知识面极广	This person has an extremely broad knowledge.	This person's knowledge is extremely broad
B-HOM-086	HOM	92.00	93.78	1.78	80.71	83.45	2.74	0	0	0	蛇：卧槽，怎么又是他	Snake: Man, it's him again.	蛇：我的天，怎么又是他	Snake: My God, it's him again.	Snake: Oh my god, why is it him again
B-HOM-087	HOM	85.93	76.47	-9.47	67.49	74.49	7.00	0	100	100	生物钟:补药呀！我才调整好	Biological clock: Tonics! I've already adjusted!	生物钟:不要呀！我才调整好	Circadian rhythm: No way! I just adjusted it!	Biological clock: No! I just got it adjusted
B-HOM-088	HOM	67.52	91.45	23.92	62.58	80.12	17.53	0	100	100	鸡本功来了，视频就有了。起飞！	Chicken Base Power is here, the video is ready. Take off!	基本功来了，视频就有了。起飞！	Basic skills are here, the video is ready. Take off!	When the basic skills kick in, the video just takes off! Liftoff!
B-HOM-089	HOM	59.97	94.03	34.07	47.19	84.38	37.19	0	0	0	食不食油饼	Should I eat the oil cake?	是不是有病	Are you crazy?	Are you out of your mind?
B-HOM-090	HOM	56.78	99.06	42.28	55.28	83.20	27.92	0	0	0	香精煎鱼食不食	Scented fish stew, eat or not?	想进监狱是不是	Do you want to go to prison?	Do you want to end up in prison?
B-HOM-091	HOM	72.96	88.43	15.47	76.67	76.28	-0.39	0	0	0	立马去郊区浇筑一个刚进混凝土的地下堡垒	Go immediately to the suburbs to pour concrete for an underground fortress that has just arrived.	立马去郊区浇筑一个钢筋混凝土的地下堡垒	Go immediately to the suburbs to pour a reinforced concrete underground fortress.	Head to the suburbs right away and build an underground bunker with rebar concrete
B-HOM-092	HOM	88.84	98.72	9.89	66.01	73.60	7.60	0	100	100	鸡本功扎实	Chicken is solid in its fundamentals.	基本功扎实	Basic skills are solid.	Solid basic skills
B-HOM-093	HOM	88.31	98.48	10.17	42.15	71.39	29.24	0	0	0	蚌不住了	He's stuck.	绷不住了	I can't take it anymore.	Can't hold it in anymore
B-HOM-094	HOM	85.32	86.31	0.99	67.10	76.47	9.36	0	0	0	冷芝士：袜子不是茶包	Cold cheese: Socks are not tea bags.	冷知识：袜子不是茶包	Cold fact: Socks are not tea bags.	Fun fact: socks are not tea bags
B-HOM-095	HOM	72.89	86.23	13.34	59.73	70.57	10.84	0	0	0	就说00这一套真的超级好看的，我可以安心的似了	Just say this 00 set is really super nice, I can safely take it.	就说00这一套真的超级好看的，我可以安心的死了	Just say that this 00 set is really super nice, and I can die peacefully.	This 00 outfit is really super good-looking, I can finally rest in peace
B-NEO-002	NEO	98.18	99.79	1.61	82.47	83.07	0.59	100	100	0	我们不是供人围观的工具人！	We are not tools for people to watch!	我们不是供人围观的工具！	We are not tools for people to watch!	we're not tools for people to watch!
B-NEO-003	NEO	92.30	96.53	4.22	70.78	80.17	9.40	0	0	0	又被割韭菜了，这理财产品全是坑	Once again, I've been taken for a ride; this investment product is a complete scam.	又被宰了，这理财产品全是坑	Once again, I was taken advantage of. This investment product is a complete scam.	I got ripped off again, this wealth management product is full of traps.
B-NEO-004	NEO	65.24	91.57	26.33	66.30	76.33	10.03	0	0	0	品牌联名就是割韭菜，质量差价格高	Brand collaborations are just cutting the grass, low quality and high price.	品牌联名就是坑人，质量差价格高	Brand collaborations are a scam, low quality and high price.	Co-branded products are just a way to rip off customers with poor quality and high prices.
B-NEO-005	NEO	81.02	93.54	12.52	79.99	83.82	3.83	0	0	0	别带节奏了，事情不是你想的那样	Don't follow the rhythm, things aren't as you think.	别煽动舆论了，事情不是你想的那样	Don't incite public opinion, things aren't as you think.	stop stirring things up, it's not what you think
B-NEO-006	NEO	87.62	95.08	7.45	79.61	84.37	4.76	0	0	0	评论区全是在带节奏的，真相没人关心	The comment section is all about setting the tone, and the truth doesn't matter.	评论区全是在煽动舆论的，真相没人关心	The comment section is all about inciting public opinion, and the truth doesn't matter to anyone.	comments section full of people stirring drama, nobody cares about the truth
B-NEO-007	NEO	80.31	91.34	11.03	72.27	74.22	1.95	0	0	0	杠精无处不在，说啥都要反驳	Narcissistic types are everywhere, always ready to challenge anything.	抬杠的人无处不在，说啥都要反驳	People who like to pick fights are everywhere, always ready to challenge anything.	contrarians are everywhere, they rebut everything you say
B-NEO-008	NEO	87.85	95.70	7.85	70.58	81.07	10.48	0	0	0	遇到杠精最好的办法就是不理他	The best way to deal with a stickler is to ignore him.	遇到抬杠的人最好的办法就是不理他	The best way to deal with someone who is always contradicting is to ignore them.	the best way to deal with a contrarian is to ignore them
B-NEO-009	NEO	60.80	79.85	19.05	64.67	65.29	0.62	0	0	0	芭比Q了，半夜点外卖忘备注别敲门	Barbie is out, order takeout late at night and forget to note it, don't knock on the door.	完了，半夜点外卖忘备注别敲门	Done, forgot to note when ordering takeout at night, don't knock.	I'm cooked, ordered delivery at midnight and forgot to leave a note saying don't knock
B-NEO-010	NEO	80.62	97.99	17.38	68.19	81.14	12.95	0	0	0	选择你的躲藏点，被抓到就芭比Q了	Choose your hiding spot, otherwise you'll be a Barbie Q.	选择你的躲藏点，被抓到就完了	Choose your hiding spot, otherwise you'll be caught.	pick your hiding spot, if you get caught you're done for
B-NEO-011	NEO	70.17	94.76	24.59	75.64	81.49	5.85	0	0	0	看到肯德基9.9的那一刻，我的班味瞬间就没了	When I saw KFC's 9.9, my class flavor disappeared instantly.	看到肯德基9.9的那一刻，我的上班疲惫感瞬间就没了	When I saw KFC's 9.9, my fatigue from work disappeared instantly.	the moment I saw KFC 9.9, my work exhaustion instantly vanished
