uid	category	xcomet_noisy	xcomet_clean	xcomet_d	kiwi_noisy	kiwi_clean	kiwi_d	nta_noisy	nta_clean	nta_d	src_noisy	hyp_noisy	src_clean	hyp_clean	ref_en
B-HOM-030	HOM	86.67	99.14	12.47	52.44	79.88	27.44	0	100	100	蚌埠住了，这也太好笑了吧	That’s so hilarious!	绷不住了，这也太好笑了吧	I can’t hold it in, this is too funny!	bruh I can't hold it in this is too funny lmao
B-HOM-031	HOM	86.49	94.10	7.61	80.27	79.69	-0.58	0	0	0	卧槽317万年终奖就这么没了？	What the hell? A 31.7 million yuan end-of-year bonus just disappeared?!	我操317万年终奖就这么没了？	What happened to my 3.17 million year-end bonus?!	Wtf, 3.17 million year-end bonus just gone like that?
B-HOM-032	HOM	64.03	76.83	12.79	43.93	74.61	30.68	0	0	0	你就耗子尾汁吧，别折腾了	Go to hell, just leave it alone.	你就好自为之吧，别折腾了	You should just do it yourself, don't overdo it.	watch yourself bro stop messing around
B-HOM-033	HOM	73.80	85.84	12.04	62.82	61.98	-0.85	0	0	0	王虹这波属实深藏blue了，拿完奖还这么低调	Wang Hong really went deep into the blue this time, still so low-key after taking all the awards.	王虹这波属实深藏不露了，拿完奖还这么低调	Wang Hong really held back this time, she’s so low-key after taking the award.	Wang Hong has truly been hiding her talents, so low-key after winning the award
B-HOM-034	HOM	82.94	97.84	14.90	53.38	75.71	22.34	0	100	100	蚌埠住了这也太搞笑了	This is so funny!	绷不住了这也太搞笑了	I can’t hold it in, this is so funny!	can't hold it in anymore this is way too funny fr
B-HOM-035	HOM	70.38	85.76	15.38	50.14	82.34	32.19	0	100	100	看到50亿离婚案的消息我直接蓝瘦香菇	Seeing the news about 50 billion divorce cases, I just felt utterly devastated and deflated.	看到50亿离婚案的消息我直接难受想哭	Seeing the news about 50 billion divorce cases made me feel really upset and want to cry.	Seeing the news about the 5 billion divorce case, I'm so sad I could cry
B-HOM-036	HOM	69.53	91.96	22.43	74.19	82.37	8.18	0	0	0	针不戳，这个视频做得真好	Needle doesn't pierce, this video is really well made.	真不错，这个视频做得真好	That’s really good, this video is made very well.	not bad this video is actually fire
B-HOM-037	HOM	70.38	60.43	-9.96	59.40	72.68	13.27	0	0	0	这景区管理duck不必，7个人打一个司机	The management of this scenic area doesn’t need to be complicated; 7 people need one driver.	这景区管理大可不必，7个人打一个司机	The management of this scenic area needn't be a big deal; just hire a driver for seven people.	This scenic area management is totally unnecessary, 7 people beating one driver
B-HOM-038	HOM	98.34	98.57	0.23	58.41	84.52	26.12	0	0	0	这个颜色灰常好看	This color is very beautiful.	这个颜色非常好看	This color is very beautiful.	this color looks really good ngl
B-HOM-039	HOM	80.51	83.23	2.72	57.44	65.72	8.28	0	0	0	腾讯这波操作属于是虾仁猪心了	This move by Tencent is truly outrageous/disgusting/a complete mess.	腾讯这波操作属于是杀人诛心了	This move by Tencent is really heartless and ruthless.	Tencent's move this time is truly adding insult to injury
B-HOM-040	HOM	77.23	75.85	-1.38	65.06	54.87	-10.18	0	0	0	有内味了，就是这个感觉	It’s got depth, it’s just this feeling.	有那味了，就是这个感觉	That’s the feeling, that’s the taste of it.	got that vibe this is the feeling
B-HOM-041	HOM	68.09	85.57	17.48	72.87	78.89	6.02	0	0	0	泄密被辞退永不录用，这员工只能耗子喂汁了	The leaked information resulted in dismissal and a permanent ban from employment; this employee is left to starve.	泄密被辞退永不录用，这员工只能好自为之了	The leaked information resulted in dismissal and a permanent ban from employment; this employee is left to fend for themselves.	Fired for leaking and never to be rehired, this employee better watch out
B-HOM-042	HOM	93.80	97.86	4.06	70.99	81.04	10.06	100	0	-100	这部剧的女主造型好康	The female lead in this drama has a really attractive/gorgeous/appealing look.	这部剧的女主造型好看	The female lead in this drama has a good look.	the female lead's look in this drama is gorgeous
B-HOM-043	HOM	43.93	60.06	16.13	35.52	43.27	7.75	0	0	0	耗子尾汁，好自为之吧	Let's do it, shall we?	好自为之，好自为之吧	Look out for yourself, look out for yourself!	Learn your lesson and shape up.
B-HOM-044	HOM	82.38	96.06	13.68	45.46	83.82	38.36	0	100	100	这个操作太虾仁了	This operation is so lame.	这个操作太吓人了	This operation is terrifying.	this play is straight up terrifying
B-HOM-045	HOM	66.76	71.17	4.41	58.63	60.30	1.67	0	100	100	中国女排这波直接丸辣，美国队不服不行	China’s volleyball team absolutely crushed it – the US team has no choice but to be impressed.	中国女排这波直接完啦，美国队不服不行	China’s volleyball team just finished it off – the US team won’t be happy about that.	China's women's volleyball team is done for this time, the US team has to admit defeat
B-HOM-046	HOM	79.70	94.42	14.71	55.91	69.48	13.58	0	0	0	鸭力好大，快要顶不住了	The strength is so great, it’s about to burst.	压力好大，快要顶不住了	It’s so stressful, I’m about to break.	the pressure is so high can't hold on anymore
B-HOM-047	HOM	63.02	100.00	36.98	36.91	87.95	51.03	0	100	100	窝五碎！！！	I'm broken!!!	我五岁！！！	I am five years old!!!	I'm five years old!!!
B-HOM-048	HOM	82.47	78.98	-3.49	67.67	75.20	7.53	100	0	-100	赛里木湖这事整得灰常离谱	This situation with Lake Seljimo is really bizarre/odd/outlandish.	赛里木湖这事整得非常离谱	This whole thing about Lake Seljimo is incredibly bizarre.	The Sarim Lake incident is really outrageous
B-HOM-049	HOM	91.84	92.50	0.66	83.79	85.02	1.23	0	0	0	看完这帖子我直接笑嘻了	I burst out laughing after reading this post.	看完这帖子我直接笑死了	I burst out laughing after reading this post.	after reading this post I'm dead lmao
B-HOM-050	HOM	83.44	99.06	15.61	70.82	85.90	15.08	0	100	100	看完这个视频我蕉绿了	I turned green after watching this video.	看完这个视频我焦虑了	After watching this video, I felt anxious.	after watching this vid I'm straight up anxious
B-HOM-051	HOM	83.95	97.10	13.15	39.28	80.51	41.23	0	0	0	看完女排比赛我直接鸭梨山大	After watching the volleyball match, I was completely overwhelmed.	看完女排比赛我直接压力山大	After watching the volleyball match, I felt incredibly stressed.	After watching the women's volleyball match, I'm under enormous pressure
B-HOM-052	HOM	63.85	31.53	-32.32	52.32	39.88	-12.44	0	0	0	笑鼠了！一会抛梗一会接梗	Laughing hyenas! Throwing a stick one moment, picking it up the next.	笑死了！一会抛梗一会接梗	That’s hilarious! Sometimes I throw a roadblock, sometimes I clear it.	dying of laughter! one sec they set up the joke next sec they're playing along
B-HOM-053	HOM	68.65	69.06	0.40	43.77	53.71	9.94	100	0	-100	测评娃哈哈高透史莱姆好好康	Evaluation doll, haha, high-translucent slime, good health.	测评娃哈哈高透史莱姆好好看	Evaluation doll, haha, high-translucent slime, so cute!	reviewing Wahaha's crystal clear slime it looks so good
B-HOM-054	HOM	94.38	95.32	0.95	50.93	82.79	31.85	0	0	0	窝巢，这也太厉害了吧	Wow, that’s incredible!	我操，这也太厉害了吧	Damn, this is incredible!	wtf this is too insane bruh
B-HOM-055	HOM	69.78	97.42	27.64	72.79	82.85	10.06	0	100	100	笑的想鼠	Smiling like a mouse	笑的想死	Laughing until you die	laughing till I die
B-HOM-056	HOM	78.54	65.54	-12.99	69.10	69.92	0.82	0	0	0	这里是孙吧忏悔室，一人忏悔一件你觉得最厨神的事	This is Sun Ba’s Confession Room, where one person confesses the most shameful thing you can imagine.	这里是孙吧忏悔室，一人忏悔一件你觉得最畜生的事	This is Sun Ba’s Confession Room. One person will confess the most animal-like thing they feel.	welcome to Sun Bar confessional drop your most savage moment
B-HOM-057	HOM	71.45	90.89	19.44	63.14	78.92	15.77	0	0	0	关于玉玉症表妹喜欢上我的故事	"About my cousin falling for my story (referring to the ""Yuyuan Syndrome"")."	关于抑郁症表妹喜欢上我的故事	My cousin who suffers from depression fell in love with my story.	the story of how my depressed cousin fell for me
B-HOM-058	HOM	82.50	84.86	2.36	60.07	65.62	5.55	0	100	100	这是我女朋友 羡慕吗笑抽们🤣	Is my girlfriend jealous? You guys are laughing 😂	这是我女朋友 羡慕吗小丑们🤣	Is my girlfriend envious, you clowns? 😂	this is my gf. jealous you clowns? 🤣
B-HOM-059	HOM	42.69	43.46	0.76	48.42	50.60	2.17	0	0	0	麻辣烫我只认元娘娘，口味多好7	Spicy and numbing noodles, I only recognize the Moon Maiden, so many delicious flavors.	麻辣烫我只认元娘娘，口味多好吃	Spicy and numbing noodles, I only recognize the Moon Maiden, the flavors are so delicious.	I only trust Yuan Niangniang for malatang it's so good
B-HOM-060	HOM	70.16	90.38	20.22	58.85	57.80	-1.04	0	0	0	可爱的小香猪变成了温暖的答辩	The cute little piglets transformed into a warm defense/presentation.	可爱的小香猪变成了温暖的大便	The cute little piglets turned into warm poop.	a cute little guinea pig turned into warm crap
B-HOM-061	HOM	93.15	96.64	3.50	82.40	83.57	1.16	0	0	0	我要笑亖了卧槽	I'm about to burst out laughing, damn it.	我要笑死了卧槽	I'm dying of laughter, damn it.	I'm gonna die laughing oh shit
B-HOM-062	HOM	82.46	89.78	7.32	58.72	54.51	-4.22	0	0	0	时间长了搞亖你	It’s going to be a long time before I give up on you.	时间长了搞死你	You'll be dead someday.	I'll work you to death over time
B-HOM-063	HOM	64.43	36.37	-28.06	47.53	44.68	-2.86	0	0	0	笑亖了家人们谁懂啊	Laughing, everyone, who knows?	笑死了家人们谁懂啊	That's hilarious, guys, I don't get it!	dying of laughter fam who understands
B-HOM-064	HOM	93.13	98.15	5.02	63.28	87.63	24.35	0	0	0	她居然紫砂了	She turned purple.	她居然自杀了	She actually committed suicide.	she actually offed herself
B-HOM-065	HOM	42.56	52.17	9.61	69.84	72.78	2.94	0	100	100	小哥：我真妹骗人！！我真给白衣女鬼送过餐！！你不知道哟！我魂都快没了，那餐是一点都没撒！！没办法，这就是哥的实力！	Little Brother: Damn it, I’m lying! I actually delivered meals to the white ghost! You don’t know! I almost died, and I didn’t drop a single bite! There’s nothing I could do, this is just my strength!	小哥：我真没骗人！！我真给白衣女鬼送过餐！！你不知道哟！我魂都快没了，那餐是一点都没撒！！没办法，这就是哥的实力！	Little Brother: I really didn’t lie to you!! I really did deliver meals to the white-haired ghost!! You don’t know! I almost lost my soul, and I didn’t drop a single bite!! There’s nothing I can do, this is just my strength!	Bro: I seriously didn't lie!! I really delivered food to the girl ghost in white!! You don't know! I nearly lost my soul, not a single drop spilled on that delivery! No choice, this is bro's skill!
B-HOM-066	HOM	76.85	76.88	0.03	41.73	44.55	2.82	0	100	100	博主成功把中二拍成沙子了	The blogger successfully turned mid-tier works into trash.	博主成功把中二拍成傻子了	The blogger successfully turned a mid-tier shota into a fool.	The blogger successfully made the edgy act look like a fool
B-HOM-067	HOM	55.93	76.22	20.29	69.19	72.46	3.27	0	0	0	肺雾才需要爱情，神都是孤独的	Lungs need mist, and they need love; gods are all lonely.	废物才需要爱情，神都是孤独的	Waste needs love, gods are all lonely.	Only the weak yearn for love; gods are destined to be alone.
B-HOM-068	HOM	92.01	98.90	6.89	65.47	84.78	19.31	0	100	100	我在学校哭别人鸟都不鸟我	Nobody cares when I cry at school.	我在学校哭别人理都不理我	I cried at school, and no one even bothered to pay attention to me.	I cried at school and nobody even paid attention to me
B-HOM-069	HOM	74.63	76.34	1.71	48.26	52.37	4.11	0	0	0	现场偷挖被抓,夺笋呐!	The scene of digging up the site was caught, shame on you!	现场偷挖被抓,多损呐!	The scene of the theft was caught, what a disaster!	Caught digging secretly on site, so savage!
B-HOM-070	HOM	72.35	97.60	25.25	43.94	72.78	28.85	0	100	100	这个特效针不戛！	This effect needs to keep going!	这个特效真不尬！	This effect isn't cringey at all!	This special effect is really not cringe!
B-HOM-071	HOM	26.45	87.91	61.46	35.33	61.74	26.41	0	100	100	要泥寡,雨女无瓜!	You want to play with water, Water Sprite has no melon!	要你管,与你无关!	It’s none of your business, you’re not involved!	Mind your own business, it's none of your business!
B-HOM-072	HOM	61.90	92.37	30.47	48.00	64.39	16.39	0	100	100	依托答辩是什么意思	“Relying on a defense” or “What is relying on a defense?”	一坨大便是什么意思	A pile of feces / A large pile of shit	What does 'a pile of shit' mean?
B-HOM-073	HOM	74.00	93.02	19.02	35.89	65.32	29.43	0	100	100	哈哈哈哈哈哈哈夺笋呐	That's hilarious!	哈哈哈哈哈哈哈多损呐	That’s so mean! / That’s so awful! / That’s so cruel!	hahahahaha so mean lol
B-HOM-074	HOM	67.55	93.68	26.12	73.74	72.04	-1.70	0	0	0	“雨女无瓜”这么好笑吗是挺好笑的	Is “Rain Woman has no melon” that funny? It’s quite funny.	“与你无关”这么好笑吗是挺好笑的	Isn't that funny? “与你无关” is quite funny.	Is 'none of your business' really that funny? It is pretty funny
B-HOM-075	HOM	49.09	84.53	35.45	28.83	80.52	51.68	0	100	100	还有给	There is still/are still.	还有gay	There are gay people too.	Also got gay vibes
B-HOM-076	HOM	90.43	95.37	4.93	78.89	79.82	0.93	0	0	0	这显卡价格真是辣鸡，还买什么啊	This graphics card price is awful, what are you even buying it for?	这显卡价格真是垃圾，还买什么啊	This graphics card price is awful, what am I supposed to buy?	This GPU price is really trash, why even buy it
B-HOM-077	HOM	51.40	54.74	3.33	58.08	64.40	6.31	0	0	0	我丢！上班路上刷到路边广告牌被“风”掀了个角，原来是京东618的整活！这波操作简直泰裤辣！	I dropped my phone! While walking to work, an advertisement sign by the roadside was blown off by the wind, revealing it was a stunt for JD's 618 sale! This is absolutely amazing/incredible!	我丢！上班路上刷到路边广告牌被“风”掀了个角，原来是京东618的整活！这波操作简直太酷啦！	I dropped my phone! While walking to work, an advertisement sign by the roadside was blown off by the wind, revealing it was a stunt for JD's 618 sale! This operation is seriously amazing!	No way! On my way to work I saw a roadside billboard get lifted by the 'wind', turns out it was JD 618's stunt! This move is just too cool!
B-HOM-078	HOM	76.68	72.62	-4.06	62.94	52.66	-10.28	0	100	100	“泰酷辣”大人三周年	Mr. Tai Koola’s third anniversary	“太酷啦”大人三周年	That’s so cool! Celebrating three years with the amazing [Name]!	Third anniversary of Lord 'So Cool'
B-HOM-079	HOM	74.76	60.74	-14.01	50.95	49.85	-1.10	0	0	0	前车：不二？	Previous case: unique?	前车：不是？	Previous cases: aren't they?	The car in front: Wait, what?
B-HOM-080	HOM	44.75	67.34	22.59	66.21	80.09	13.87	0	0	0	10店睡，身体还以为是午休呢，凌晨又把他们叫醒了	Ten shops were sleeping, and I thought it was lunchtime, but I woke them up again around midnight.	10点睡，身体还以为是午休呢，凌晨又把他们叫醒了	I slept for 10 hours, my body felt like it was a midday nap, and then I woke them up again around midnight.	Going to sleep at 10, my body thought it was nap time, then woke me up at dawn
B-HOM-081	HOM	58.00	97.28	39.28	48.37	70.16	21.79	0	100	100	tree 波Q	Tree Bo Q	三杀	Triple Kill	Triple kill
B-HOM-082	HOM	50.10	56.09	5.99	44.92	47.18	2.26	0	0	0	笑死我了粽横天虾至今一直在罚时闯过了零个关卡	That’s hilarious! I’ve been stuck on zero levels for so long in penalty time.	笑死我了纵横天下至今一直在罚时闯过了零个关卡	"It made me laugh so hard I could die, I've dominated the world (or ""conquered everything"") and I've still cleared zero gates/levels."	Dying of laughter, the one who conquers the world has been in timeout, passing zero challenges
B-HOM-083	HOM	81.88	80.21	-1.67	54.96	50.05	-4.91	0	0	0	怎么达不溜小兵了	How do you get past the little soldiers?	怎么打不了小兵了	I can't get any infantrymen.	Why can't I target the minions?
B-HOM-084	HOM	91.80	98.66	6.86	78.91	83.06	4.16	0	100	100	！？雀潮？！	?! Swarm of Sparrows?!	！？雀巢？！	!? Nestlé?!	!? Nestle!?
B-HOM-085	HOM	98.82	99.12	0.30	82.81	84.91	2.10	0	100	100	此人知识面级广	This person has a broad knowledge base.	此人知识面极广	This person has an extremely broad knowledge base.	This person's knowledge is extremely broad
B-HOM-086	HOM	91.33	95.80	4.47	82.16	83.96	1.80	0	100	100	蛇：卧槽，怎么又是他	Snake: “Damn it, it’s him again!”	蛇：我的天，怎么又是他	Snake: Oh my god, it’s him again.	Snake: Oh my god, why is it him again
B-HOM-087	HOM	78.19	94.46	16.28	67.38	78.71	11.33	0	100	100	生物钟:补药呀！我才调整好	Biological clock: Supplement! I just adjusted it.	生物钟:不要呀！我才调整好	Biological clock: No way! I just adjusted it.	Biological clock: No! I just got it adjusted
B-HOM-088	HOM	59.60	91.69	32.08	46.27	72.31	26.04	0	0	0	鸡本功来了，视频就有了。起飞！	Chicken Run is coming out, and so do the videos. Let’s go!	基本功来了，视频就有了。起飞！	The fundamentals are in place, and the video is coming together. Let’s go!	When the basic skills kick in, the video just takes off! Liftoff!
B-HOM-089	HOM	52.98	88.25	35.26	69.45	85.25	15.80	0	0	0	食不食油饼	Don't eat oil cakes.	是不是有病	Are you sick?	Are you out of your mind?
B-HOM-090	HOM	31.45	99.06	67.61	53.71	83.20	29.49	0	0	0	香精煎鱼食不食	Fragrant oil-fried fish, eaten or not eaten.	想进监狱是不是	Do you want to go to prison?	Do you want to end up in prison?
B-HOM-091	HOM	83.90	92.64	8.74	70.85	83.93	13.08	0	0	0	立马去郊区浇筑一个刚进混凝土的地下堡垒	Go immediately to the suburbs and pour a basement fortress with freshly poured concrete.	立马去郊区浇筑一个钢筋混凝土的地下堡垒	Go immediately to the suburbs and build a reinforced concrete underground bunker.	Head to the suburbs right away and build an underground bunker with rebar concrete
B-HOM-092	HOM	87.30	98.75	11.45	50.93	70.74	19.81	0	100	100	鸡本功扎实	Solid foundation in poultry science.	基本功扎实	Solid foundation/basic skills	Solid basic skills
B-HOM-093	HOM	84.46	98.77	14.31	45.35	74.36	29.01	0	100	100	蚌不住了	Can't stop (anymore)	绷不住了	Can't hold it anymore	Can't hold it in anymore
B-HOM-094	HOM	85.32	96.46	11.14	67.10	81.86	14.75	0	100	100	冷芝士：袜子不是茶包	Cold cheese: Socks are not tea bags.	冷知识：袜子不是茶包	Fun fact: Socks are not tea bags.	Fun fact: socks are not tea bags
B-HOM-095	HOM	62.21	86.51	24.29	53.06	69.06	16.00	0	0	0	就说00这一套真的超级好看的，我可以安心的似了	It’s really amazing, I can relax and enjoy it completely.	就说00这一套真的超级好看的，我可以安心的死了	Let's just say this whole set is seriously amazing, and I can totally relax and be at peace.	This 00 outfit is really super good-looking, I can finally rest in peace
B-NEO-002	NEO	95.37	95.86	0.50	83.11	83.53	0.42	100	100	0	我们不是供人围观的工具人！	We are not tools for people to gawk at!	我们不是供人围观的工具！	We are not tools for people to gawk at!	we're not tools for people to watch!
B-NEO-003	NEO	83.05	86.61	3.55	78.04	75.56	-2.48	0	100	100	又被割韭菜了，这理财产品全是坑	They’ve been fleeced again, these investment products are all scams.	又被宰了，这理财产品全是坑	Got ripped off again, these financial products are all traps.	I got ripped off again, this wealth management product is full of traps.
B-NEO-004	NEO	79.92	92.71	12.79	62.59	75.19	12.60	0	0	0	品牌联名就是割韭菜，质量差价格高	Brand collaborations are just harvesting the masses, low quality with high prices.	品牌联名就是坑人，质量差价格高	Brand collaborations are just ripping people off – poor quality at high prices.	Co-branded products are just a way to rip off customers with poor quality and high prices.
B-NEO-005	NEO	78.98	94.63	15.65	62.23	84.25	22.02	0	100	100	别带节奏了，事情不是你想的那样	Don't bring the beat, things aren't how you think they are.	别煽动舆论了，事情不是你想的那样	Don't stir up public opinion, things aren't as you think they are.	stop stirring things up, it's not what you think
B-NEO-006	NEO	92.75	97.54	4.79	81.17	84.41	3.23	0	0	0	评论区全是在带节奏的，真相没人关心	The comment section is all about hype, no one cares about the truth.	评论区全是在煽动舆论的，真相没人关心	The comment section is entirely focused on stirring up public opinion, and nobody cares about the truth.	comments section full of people stirring drama, nobody cares about the truth
B-NEO-007	NEO	86.43	88.07	1.64	53.61	76.78	23.17	0	0	0	杠精无处不在，说啥都要反驳	Keyboard warriors are everywhere, always arguing and refuting everything.	抬杠的人无处不在，说啥都要反驳	People are arguing everywhere, and they dispute everything.	contrarians are everywhere, they rebut everything you say
B-NEO-008	NEO	84.86	92.13	7.26	52.91	82.14	29.23	0	0	0	遇到杠精最好的办法就是不理他	The best way to deal with a keyboard warrior is to ignore him.	遇到抬杠的人最好的办法就是不理他	The best way to deal with someone who is arguing is to ignore them.	the best way to deal with a contrarian is to ignore them
B-NEO-009	NEO	63.08	71.91	8.83	66.03	71.44	5.41	0	0	0	芭比Q了，半夜点外卖忘备注别敲门	Barbie is done, I ordered takeout in the middle of the night and forgot the notes, don't knock on the door.	完了，半夜点外卖忘备注别敲门	Done, ordered takeout at midnight and forgot the notes, don’t knock on the door.	I'm cooked, ordered delivery at midnight and forgot to leave a note saying don't knock
