uid	category	severity	reasons	src_noisy	hyp_noisy
B-NEO-071	NEO	25.56	xcomet/kiwi Δ disagree by 25.6	内卷到头秃，躺平又心慌	Stressed so much that I’m going bald; trying to take a laid-back approach, but I still feel anxious.
B-HOM-047	HOM	25.20	xcomet/kiwi Δ disagree by 25.2	窝五碎！！！	Woo hoo!!!
B-NEO-054	NEO	25.12	xcomet/kiwi Δ disagree by 25.1	被种草了	I was recommended this product (or service, etc.)!
B-PYA-060	PYA	25.07	xcomet/kiwi Δ disagree by 25.1; xcomet_noisy 83.2 but NTA miss	cpf又在磕了	CPF is doing it again…
B-HOM-040	HOM	24.76	xcomet/kiwi Δ disagree by 24.8	有内味了，就是这个感觉	It’s getting more interesting; that’s exactly the feeling I’m talking about.
B-NEO-017	NEO	24.67	xcomet/kiwi Δ disagree by 24.7	纯爱战神轰然倒地	The god of pure love collapsed to the ground with a thunderous noise.
B-HOM-036	HOM	24.41	xcomet/kiwi Δ disagree by 24.4; xcomet_noisy 89.1 but NTA miss	针不戳，这个视频做得真好	The video is really well-made; it doesn’t have any obvious flaws or mistakes.
B-MIX-105	MIX	24.28	xcomet/kiwi Δ disagree by 24.3; xcomet_noisy 99.8 but NTA miss	回答我，鸟为什么会飞？ Look at my eye, tell me why!	Answer me, why do birds fly? Look into my eyes and tell me why!
B-HOM-127	HOM	23.79	xcomet/kiwi Δ disagree by 23.8; xcomet_noisy 94.7 but NTA miss	可以四了这游戏	We can just stop playing this game already.
B-MIX-123	MIX	23.38	xcomet/kiwi Δ disagree by 23.4	记者会？不，个人show time	Press conference? No, it’s my personal “show time” (i.e., my moment to shine).
B-HOM-065	HOM	22.98	xcomet/kiwi Δ disagree by 23.0	小哥：我真妹骗人！！我真给白衣女鬼送过餐！！你不知道哟！我魂都快没了，那餐是一点都没撒！！没办法，这就是哥的实力！	Bro: That girl I was with is totally lying!! I really did deliver food to that ghost in a white dress!! You don’t know that… I almost lost my soul during that experience, but not a single bit of the food got spilled!! There’s nothing I could do about it; this is just how strong I am!
B-PYA-048	PYA	22.93	xcomet/kiwi Δ disagree by 22.9; xcomet_noisy 80.7 but NTA miss	xswl 这都能洗？	Can this even be washed?
B-HOM-081	HOM	22.68	xcomet/kiwi Δ disagree by 22.7	tree 波Q	tree BoQ
B-NEO-088	NEO	22.50	xcomet/kiwi Δ disagree by 22.5	我都不知道出新图了，作业自己跑我脸上了	I didn’t even know new images had been released; the homework just “came knocking” at my door all by itself…
B-NEO-018	NEO	22.35	xcomet/kiwi Δ disagree by 22.3; xcomet_noisy 96.9 but NTA miss	谨以此片献给每一位纯爱战神	This film is dedicated to every true warrior of pure love.
B-HOM-090	HOM	22.26	xcomet/kiwi Δ disagree by 22.3	香精煎鱼食不食	Do you eat fish fried with essence?
B-MIX-039	MIX	22.09	xcomet/kiwi Δ disagree by 22.1	这个GMV变高了	The GMV has increased.
B-PYA-056	PYA	22.01	xcomet/kiwi Δ disagree by 22.0	这个cp太好磕了	This couple is so adorable together!
B-MIX-051	MIX	21.95	xcomet/kiwi Δ disagree by 21.9	被nerf了，变弱了	It’s been nerfed; it’s become weaker.
B-NEO-059	NEO	21.93	xcomet/kiwi Δ disagree by 21.9	破防了	It’s broken down/defeated.
B-PYA-038	PYA	21.86	xcomet/kiwi Δ disagree by 21.9; xcomet_noisy 93.2 but NTA miss	一个会调情的男生真的YYDS	A guy who knows how to flirt is absolutely amazing.
B-NEO-042	NEO	21.76	xcomet/kiwi Δ disagree by 21.8; xcomet_noisy 95.5 but NTA miss	这手机信号拉胯到离谱	The phone signal is absolutely terrible.
B-HOM-052	HOM	21.58	xcomet/kiwi Δ disagree by 21.6	笑鼠了！一会抛梗一会接梗	The laughing mouse! It throws in jokes one moment and then catches on to them the next.
B-HOM-060	HOM	21.52	xcomet/kiwi Δ disagree by 21.5	可爱的小香猪变成了温暖的答辩	The adorable little piglet has turned into a warm and comforting argument (or “defense” in the context of a debate or discussion).
B-HOM-006	HOM	21.40	xcomet/kiwi Δ disagree by 21.4	你是不是稀饭我？直说嘛	Do you like me? Just tell me!
B-MIX-047	MIX	20.72	xcomet/kiwi Δ disagree by 20.7	这个角色太OP了	This character is too overpowered (OP).
B-MIX-138	MIX	20.63	xcomet/kiwi Δ disagree by 20.6	加拉赫上线一年了还在c	Gallahagh has been online for a year, and he’s still in C.
B-MIX-098	MIX	20.62	xcomet/kiwi Δ disagree by 20.6; xcomet_noisy 87.7 but NTA miss	别什么过场都搞qte，破坏连贯	Don’t bother with any kind of cutscenes or transitions that disrupt the continuity of the story/progress.
B-MIX-056	MIX	20.38	xcomet/kiwi Δ disagree by 20.4; xcomet_noisy 82.3 but NTA miss	图样森破，你太天真了	The design is absolutely terrible; you’re just too naive.
B-MIX-093	MIX	20.05	xcomet/kiwi Δ disagree by 20.1	不会侵蚀后全是boss吧	Won’t all the enemies turn into bosses after it stops eroding?
B-PYA-086	PYA	19.37	xcomet_noisy 88.1 but NTA miss	yysy，两边都看完了	yysy, I’ve read both sides of it.
B-NEO-051	NEO	19.07	xcomet_noisy 93.0 but NTA miss	互联网嘴替实锤	Internet “mouthpieces” as solid evidence
B-PYA-051	PYA	18.68	xcomet_noisy 94.1 but NTA miss	tcl，我真的太菜了	TCL… I’m really not good at it at all.
B-PYA-059	PYA	18.54	xcomet_noisy 83.7 but NTA miss	山航yyds	Shanhang YYDS
B-PYA-065	PYA	18.42	xcomet_noisy 87.9 but NTA miss	bt，时常因为不够bt而觉得跟这个世界格格不入	But often, I feel out of place in this world because I’m not “bt” enough…
B-MIX-074	MIX	17.86	xcomet_noisy 85.3 but NTA miss	我的文化水平belike	My level of education is… well, probably not very high.
B-PYA-079	PYA	16.56	xcomet_noisy 87.0 but NTA miss	8u🚪什么意思	What does “8u🚪” mean?
B-MIX-009	MIX	16.54	xcomet_noisy 81.3 but NTA miss	王虹这波演讲直接slay	Wang Hong’s speech really took everyone by surprise (it was absolutely outstanding).
B-NEO-050	NEO	16.27	xcomet_noisy 95.0 but NTA miss	内耗太严重了	The internal strife is too severe.
B-MIX-027	MIX	16.21	xcomet_noisy 82.4 but NTA miss	掉san了，这个太恐怖了	It’s gone… This is too terrifying.
B-HOM-002	HOM	15.11	xcomet_noisy 98.4 but NTA miss	你怎么酱紫说话，人家会误会的	How can you talk like that? People might misunderstand you!
B-MIX-049	MIX	14.77	xcomet_noisy 83.0 but NTA miss	加个buff，变得更强	Add a buff to make it even stronger!
B-PYA-076	PYA	14.69	xcomet_noisy 95.5 but NTA miss	xswl皇帝的新衣	“The Emperor’s New Clothes”
B-NEO-070	NEO	14.26	xcomet_noisy 97.7 but NTA miss	这波操作属实逆天了	This move is truly outrageous (or: It’s absolutely unbelievable).
B-HOM-009	HOM	14.16	xcomet_noisy 95.6 but NTA miss	游戏过于神金，不确定先从哪里笑起	The game is just too ridiculous… I don’t know where to start laughing first.
B-NEO-108	NEO	14.09	xcomet_noisy 97.2 but NTA miss	一想到一睁眼就有倒计时就难绷	The thought of waking up to a countdown makes it hard to stay calm.
B-MIX-026	MIX	14.02	xcomet_noisy 94.5 but NTA miss	看到317万年终奖我直接emo了	When I saw the year-end bonus of 3.17 million, I just went absolutely emotional (emo).
B-HOM-064	HOM	13.93	xcomet_noisy 86.8 but NTA miss	她居然紫砂了	She actually turned purple clay!
B-NEO-041	NEO	13.55	xcomet_noisy 83.5 but NTA miss	这员工凡尔赛式晒年终奖，结果翻车了	This employee tried to show off their year-end bonus in a “Versailles-style” manner, but it turned out to be a complete fiasco.
B-PYA-031	PYA	13.53	xcomet_noisy 92.1 but NTA miss	王虹从垫底到菲尔兹奖，这波直接nb	Wang Hong went from being at the bottom of the rankings to winning the Fields Medal – that’s absolutely incredible!
B-HOM-121	HOM	13.28	xcomet_noisy 88.9 but NTA miss	年轻人不讲武德！耗子尾汁	The young people don’t understand the principles of martial ethics! (Or: “The young people lack respect for the values of martial arts!”)
B-PYA-043	PYA	13.23	xcomet_noisy 82.6 but NTA miss	zqsg追星好累	Zqsg: Stalking celebrities is really exhausting.
B-HOM-115	HOM	12.89	xcomet_noisy 91.5 but NTA miss	活到老学到老,似了也要学习	One is never too old to learn; even if one seems to have already learned everything, there is still more to discover.
B-HOM-027	HOM	12.83	xcomet_noisy 85.7 but NTA miss	嗷利给，西班牙第一了	Wow, Spain has taken first place!
B-PYA-054	PYA	12.59	xcomet_noisy 82.1 but NTA miss	马到成功yyds	Success is just around the corner, yyyds!
B-MIX-036	MIX	12.55	xcomet_noisy 92.9 but NTA miss	腾讯这波泄密事件直接social death了	Tencent’s recent data breach incident has literally led to its “social death” (meaning it has lost all public credibility or support).
B-PYA-036	PYA	12.46	xcomet_noisy 81.1 but NTA miss	减脂党狂喜！番茄鸡蛋燕麦粥yyds	Fat loss enthusiasts, rejoice! Tomato, egg, and oatmeal porridge is absolutely amazing!
B-HOM-092	HOM	12.40	xcomet_noisy 86.7 but NTA miss	鸡本功扎实	Kimoto has a solid foundation in his skills.
B-MIX-078	MIX	12.02	xcomet_noisy 92.0 but NTA miss	学习上problem不能发作	Problems in learning should not occur.
B-HOM-001	HOM	11.95	xcomet_noisy 85.5 but NTA miss	酱紫也行？那我也试试	How about “Jiang Zi” (a color name in Chinese)? Then I’ll give it a try too.
B-HOM-063	HOM	11.91	xcomet_noisy 81.9 but NTA miss	笑亖了家人们谁懂啊	Lol, who would understand this, family members?
B-NEO-056	NEO	11.90	xcomet_noisy 89.9 but NTA miss	他好会整活	He’s really good at coming up with tricks and pranks.
B-PYA-032	PYA	11.62	xcomet_noisy 87.9 but NTA miss	xjj们推荐一下好用的手机呗	Can the xjj guys recommend some good smartphones?
B-HOM-084	HOM	11.47	xcomet_noisy 87.2 but NTA miss	！？雀潮？！	?! A swarm of sparrows?!
B-PYA-100	PYA	11.33	xcomet_noisy 93.1 but NTA miss	20w收藏3w点赞	200,000 favorites; 30,000 likes
B-MIX-128	MIX	11.26	xcomet_noisy 94.7 but NTA miss	os好想看张桂源也来一期	I really want to see Zhang Guiyuan participate in an episode as well.
B-PYA-019	PYA	11.04	xcomet_noisy 87.1 but NTA miss	rt，大家帮我看看这手机值不值	RT, everyone please help me figure out whether this phone is worth buying or not.
B-MIX-040	MIX	10.83	xcomet_noisy 95.8 but NTA miss	过度分享这件事真的太trigger了，边界感很重要	The issue of over-sharing really triggers strong emotions; having a sense of boundaries is extremely important.
B-HOM-073	HOM	10.52	xcomet_noisy 80.8 but NTA miss	哈哈哈哈哈哈哈夺笋呐	Hahahahahahah, that’s absolutely amazing!
B-NEO-028	NEO	10.51	xcomet_noisy 84.2 but NTA miss	这个综艺太下饭了，一口气看完	This variety show is so boring that I watched it all in one go.
B-PYA-015	PYA	10.35	xcomet_noisy 84.9 but NTA miss	这条rs怎么还没上	Why hasn’t this RS been posted yet?
B-NEO-047	NEO	10.32	xcomet_noisy 80.1 but NTA miss	中国女排逆转美国，这波操作太上头了	The Chinese women’s volleyball team came from behind to defeat the United States; that was an absolutely amazing performance!
B-HOM-054	HOM	10.31	xcomet_noisy 81.4 but NTA miss	窝巢，这也太厉害了吧	Nesting… that’s really amazing!
B-PYA-049	PYA	10.15	xcomet_noisy 91.4 but NTA miss	rwkk这到底是什么鱼	What exactly is this “rwkk” fish?
B-HOM-010	HOM	10.09	xcomet_noisy 90.3 but NTA miss	都说我做饭神金，今天就做神金给你们吃	Everyone says I’m a genius in cooking; today, I’ll show you what a real genius can do by preparing some amazing food for you.
B-HOM-118	HOM	10.04	xcomet_noisy 86.3 but NTA miss	雾草这幕太美了	The fog and grass scene is absolutely beautiful.
B-PYA-085	PYA	9.94	xcomet_noisy 89.4 but NTA miss	想吃肉质Q弹的就买散养老公鸡	If you want something with a chewy, meaty texture, just buy a free-roaming old rooster.
B-PYA-021	PYA	9.71	xcomet_noisy 83.3 but NTA miss	srds，赛里木湖打人这事不能就这么算了	The incident of someone getting assaulted at Saimur Lake can’t just be forgotten or left unaddressed.
B-HOM-008	HOM	9.70	xcomet_noisy 91.5 but NTA miss	人生就是一个杯具接着一个杯具	Life is just one misfortune after another.
B-HOM-124	HOM	9.30	xcomet_noisy 92.3 but NTA miss	被天使蚊过的嗓子	A throat that has been bitten by an angelic mosquito…
B-HOM-130	HOM	9.16	xcomet_noisy 81.1 but NTA miss	哎你怎么似了	Hey, why have you changed so much?
B-NEO-099	NEO	8.55	xcomet_noisy 89.6 but NTA miss	“苏新皓你好的太突出”这句话的含金量还在上升	“Su Xinhao, your performance is really outstanding.” The value of this statement is only increasing.
B-HOM-123	HOM	8.48	xcomet_noisy 91.2 but NTA miss	这俩老男人的沙雕人生	The absurd lives of these two old men
B-NEO-115	NEO	8.44	xcomet_noisy 90.5 but NTA miss	所以男主在嘎掉的威胁下领悟了？	So the male protagonist realized something under the threat of being killed?
B-PYA-035	PYA	8.33	xcomet_noisy 87.2 but NTA miss	哈哈哈哈哈哈哈笑死，我们00真的老kpop人了	Hahahahahahah, I’m dying of laughter! We 00s are definitely old K-pop fans!
B-PYA-023	PYA	8.09	xcomet_noisy 81.7 but NTA miss	u1s1，317万年终奖确实让人眼红	The year-end bonus of 13.17 million U1S1 really is quite impressive and makes one envious.
B-HOM-037	HOM	7.93	xcomet_noisy 90.1 but NTA miss	这景区管理duck不必，7个人打一个司机	There's no need for such strict management in this tourist area; 7 people are fighting against just one driver.
B-HOM-117	HOM	7.54	xcomet_noisy 81.1 but NTA miss	老八胃大，无需多盐	Lao Ba has a big stomach; there's no need for extra salt.
B-HOM-057	HOM	7.43	xcomet_noisy 84.6 but NTA miss	关于玉玉症表妹喜欢上我的故事	The story about how my cousin with Yu Yu syndrome fell in love with me
B-MIX-030	MIX	7.38	xcomet_noisy 94.4 but NTA miss	中国女排这vibe太强了，3比2逆转太燃	The Chinese women’s volleyball team has such a strong presence; their 3-2 comeback was absolutely amazing!
B-PYA-110	PYA	7.35	xcomet_noisy 82.8 but NTA miss	万恶的zi ben jia	The damned Zi Ben Jia
B-PYA-016	PYA	7.33	xcomet_noisy 88.3 but NTA miss	xswl，陈哲远在密逃里也太搞笑了吧	XSWL… Chen Zheyuan is just too hilarious in his attempts to escape!
B-NEO-021	NEO	7.26	xcomet_noisy 81.6 but NTA miss	赛博朋克2077，极致嘴臭极致享受	Cyberpunk 2077: Absolutely disgusting language, but absolutely fun to play.
B-PYA-007	PYA	7.23	xcomet_noisy 86.8 but NTA miss	新剧gkd！等不及了	The new show GKD! Can’t wait!
B-PYA-095	PYA	7.20	xcomet_noisy 93.1 but NTA miss	光明，赐予我力量（bushi）	Light, grant me strength (bushi).
B-NEO-079	NEO	7.05	xcomet_noisy 90.5 but NTA miss	洗澡5分钟老公社死一整年	Taking a 5-minute shower resulted in my husband’s social death for the entire year…
B-NEO-113	NEO	6.93	xcomet_noisy 82.6 but NTA miss	太真实了，想到的那句话发现他可能听不懂于是在后面加点补丁	It was all too real; when I thought of what to say, I realized he might not understand it, so I added some extra explanation at the end.
B-PYA-041	PYA	6.84	xcomet_noisy 87.0 but NTA miss	泰奶+Gelato yyds！！！	Thai milk + Gelato… absolutely delicious!!!
B-PYA-033	PYA	6.65	xcomet_noisy 90.1 but NTA miss	bl粉丝太能控评了	BL fans really know how to control the reviews.
B-NEO-089	NEO	6.52	xcomet_noisy 92.0 but NTA miss	无论从哪个层面来看，都是吊炸了	From every single aspect, it’s absolutely incredible.
B-PYA-090	PYA	6.40	xcomet_noisy 86.8 but NTA miss	wc我想要高斯裤子的链接，真的好帅	I want a link to the Gaussian pants; they’re really stylish!
B-HOM-098	HOM	6.36	xcomet_noisy 97.5 but NTA miss	淦，忘记原版了，有谁能补一下？	Oops, I forgot the original text. Can someone help me with that?
B-NEO-061	NEO	6.31	xcomet_noisy 82.0 but NTA miss	他好会营业	He’s really good at running a business.
B-PYA-108	PYA	6.28	xcomet_noisy 88.7 but NTA miss	woc瞬间高清修补版	WOC Instant HD Repair Version
B-PYA-001	PYA	6.24	xcomet_noisy 86.2 but NTA miss	xql日常太甜了，羡慕死了	XQL’s daily life is so sweet; I’m so envious!
B-PYA-017	PYA	6.10	xcomet_noisy 88.6 but NTA miss	14个月正是穿lulu的时候	14 months is exactly the right age to start wearing Lulu clothing.
B-NEO-100	NEO	6.09	xcomet_noisy 93.8 but NTA miss	扎格列斯之手的含金量还在上升！	The value of the “Hand of Zagreus” continues to rise!
B-NEO-091	NEO	6.08	xcomet_noisy 91.2 but NTA miss	说个冷知识，来俊臣的父亲名叫来操，是个挺生草的名字	Here’s a little trivia: Lai Junchen’s father’s name was Lai Cao, which is quite an unusual name.
B-NEO-062	NEO	6.07	xcomet_noisy 88.3 but NTA miss	香港🇭🇰打车有这么卷吗？又难？	Is taxi-hailing in Hong Kong 🇭🇰 really that competitive and difficult?
B-HOM-119	NEO	6.01	xcomet_noisy 87.7 but NTA miss	欧内该，我什么都愿意做	Ooenegai, I would be willing to do anything.
B-PYA-003	PYA	5.76	xcomet_noisy 82.0 but NTA miss	xql之间的默契真的绝了	The understanding and cooperation between the people involved in XQL are truly amazing.
B-HOM-019	HOM	5.70	xcomet_noisy 84.4 but NTA miss	雀食好笑，不骗你	Bird feed is really funny, I’m not kidding you.
B-MIX-032	MIX	5.53	xcomet_noisy 96.1 but NTA miss	50亿离婚案这drama程度堪比韩剧	The drama surrounding these 5 billion divorce cases is on par with that of Korean dramas!
B-HOM-107	HOM	5.49	xcomet_noisy 94.7 but NTA miss	淦，为什么要让我凌晨刷到，睡不着觉了()	Ugh, why did you have to send this to me in the early morning? I can’t fall asleep now ()
B-MIX-114	MIX	5.48	xcomet_noisy 84.7 but NTA miss	姐！邀请宋雨琦上节目！E人很适合！章昊也是！	Sister! Invite Song Yuchi to the show! She would be perfect for the role! Zhang Hao too!
B-MIX-145	NEO	5.39	xcomet_noisy 84.6 but NTA miss	甲亢哥：我DNA动了	Hyperthyroid Guy: My DNA has changed.
B-NEO-046	NEO	5.37	xcomet_noisy 81.3 but NTA miss	没绷住破绷了	It didn’t hold; the bandage has ripped.
B-NEO-103	NEO	5.23	xcomet_noisy 91.1 but NTA miss	我还以为是9.9元拼好饭呢	I thought it was 9.9 yuan for a meal that was already prepared and ready to eat.
B-HOM-061	HOM	5.22	xcomet_noisy 85.3 but NTA miss	我要笑亖了卧槽	I’m about to laugh so hard, damn it!
B-HOM-097	HOM	5.20	xcomet_noisy 96.4 but NTA miss	哈哈哈哈哈，不好意思哈哈哈哈哈没崩住	Hahahahahah, sorry, I couldn’t hold back the laughter…
B-HOM-048	HOM	5.13	xcomet_noisy 88.8 but NTA miss	赛里木湖这事整得灰常离谱	The Saimur Lake situation has turned out to be absolutely ridiculous.
B-NEO-063	NEO	5.11	xcomet_noisy 86.3 but NTA miss	这帖子纯纯的钓鱼经验，别当真	This post is purely about fishing tips; don’t take it seriously.
B-HOM-086	HOM	5.08	xcomet_noisy 90.9 but NTA miss	蛇：卧槽，怎么又是他	Snake: Damn it, why is it him again?
B-MIX-013	MIX	5.07	xcomet_noisy 94.0 but NTA miss	e人累了一周还要爬起来继续嗨	After a week of being exhausted, people still have to get up and keep having fun.
B-PYA-098	PYA	5.07	xcomet_noisy 89.0 but NTA miss	看清楚材质吧，pdd很多都是聚酯纤维，你问客服没几个敢说是纯棉的	Take a close look at the material; many products from PDD are made of polyester fiber. If you ask the customer service, few will be willing to admit that they are made of pure cotton.
B-NEO-106	NEO	4.91	xcomet_noisy 85.9 but NTA miss	这声音绝绝子	This sound is absolutely incredible.
B-PYA-097	PYA	4.90	xcomet_noisy 90.3 but NTA miss	完了疑似吉米被吓疯了hh	It seems that Jimmy has gone completely crazy from the scare… hh
B-PYA-024	PYA	4.85	xcomet_noisy 94.3 but NTA miss	XHS上好多人在讨论	Many people on XHS are discussing this.
B-PYA-084	PYA	4.82	xcomet_noisy 86.5 but NTA miss	塔图姆NB	Tatum NB
B-HOM-112	HOM	4.78	xcomet_noisy 96.0 but NTA miss	梅森：这我可太熟辣！	Mason: I know that all too well!
B-PYA-020	PYA	4.62	xcomet_noisy 86.4 but NTA miss	jrs怎么看腾讯这个泄密处理？	What does JRS think about Tencent's handling of this data breach?
B-HOM-007	HOM	4.60	xcomet_noisy 94.4 but NTA miss	今天又是杯具的一天，出门忘带钥匙	Today was yet another frustrating day: I forgot to bring my keys when I left home.
B-PYA-068	PYA	4.53	xcomet_noisy 90.5 but NTA miss	zqsg追了这么多年，终于更新了	After so many years of waiting for zqsg to update, it’s finally happened!
B-MIX-008	MIX	4.41	xcomet_noisy 84.1 but NTA miss	这套穿搭直接slay全场	This outfit is absolutely going to blow everyone away!
B-MIX-038	MIX	4.39	xcomet_noisy 97.2 but NTA miss	显卡涨价涨成这样，简直是price离谱	The price of graphics cards has risen so dramatically; it’s simply outrageous.
B-NEO-045	NEO	4.32	xcomet_noisy 90.0 but NTA miss	他这个人好油腻	He’s really greasy (in a bad way).
B-PYA-094	PYA	4.32	xcomet_noisy 89.3 but NTA miss	无线能源是基于无线水的原理吗？(bushi)	Is wireless energy based on the principle of wireless water? (bushi)
B-MIX-088	MIX	4.27	xcomet_noisy 85.9 but NTA miss	第一次尝试做这么长的动画 感觉k帧速度有所提升绝宝二周年快乐!	This is my first attempt at creating an animation of such a long length. I feel that the frame rate (K frames per second) has improved significantly. Happy 2nd anniversary, “Juebao”!
B-NEO-012	NEO	4.18	xcomet_noisy 89.1 but NTA miss	人一旦染上班味，这辈子就去不掉了	Once you get used to the “office atmosphere,” you can never get rid of it in your life.
B-PYA-012	PYA	4.14	xcomet_noisy 94.0 but NTA miss	jrm今天发生了一件离谱的事	Something absolutely outrageous happened today at JRM.
B-HOM-083	HOM	4.07	xcomet_noisy 81.7 but NTA miss	怎么达不溜小兵了	How can I not be able to reach those little soldiers?
B-PYA-013	PYA	4.05	xcomet_noisy 87.5 but NTA miss	8u们觉得这配置怎么样	What do you all think of this configuration?
B-PYA-072	PYA	4.01	xcomet_noisy 91.4 but NTA miss	szd，这个是真的	SzD, this is for real.
B-MIX-019	MIX	3.99	xcomet_noisy 95.8 but NTA miss	别flex了，谁不知道你有钱	Stop showing off your wealth—everyone knows you’re rich anyway.
B-PYA-037	PYA	3.98	xcomet_noisy 87.9 but NTA miss	jrs帮我看看这鱼竿行不行	Can you, JRS, take a look at whether this fishing rod is good enough?
B-PYA-018	PYA	3.96	xcomet_noisy 92.1 but NTA miss	dd，中国女排3比2逆转美国太牛了	Wow, it’s amazing how the Chinese women’s volleyball team came from behind to beat the United States 3-2!
B-MIX-130	MIX	3.95	xcomet_noisy 96.6 but NTA miss	从来没有get到他颜值	I never really noticed how good he looked.
B-PYA-089	PYA	3.90	xcomet_noisy 95.8 but NTA miss	md，这军方也这么乱，难怪市民们这么乐观，哈哈	The military is also in such a state of disarray; no wonder the citizens are so optimistic, haha
B-HOM-041	HOM	3.89	xcomet_noisy 84.7 but NTA miss	泄密被辞退永不录用，这员工只能耗子喂汁了	The employee was fired for leaking information and will never be hired again; they’re just a liability to the company.
B-PYA-052	PYA	3.81	xcomet_noisy 80.3 but NTA miss	夏天就好这一口！！天妇罗冰锅yyds！！	I just love this in the summer!! Tempura ice cream bowls are absolutely amazing!!
B-NEO-084	NEO	3.62	xcomet_noisy 97.0 but NTA miss	基操	Basic exercises
B-PYA-106	PYA	3.61	xcomet_noisy 89.5 but NTA miss	牛啊，我怎么幻听出歌词了(bushi)	Oh my god, how come I’m hearing the lyrics in my head (bushi)
B-HOM-085	HOM	3.61	xcomet_noisy 100.0 but NTA miss	此人知识面级广	This person has a wide range of knowledge.
B-HOM-094	HOM	3.61	xcomet_noisy 85.3 but NTA miss	冷芝士：袜子不是茶包	Cold cheese: Socks are not tea bags.
B-PYA-039	PYA	3.50	xcomet_noisy 88.3 but NTA miss	bdjw这个怎么用	How is bdjw used?
B-PYA-074	PYA	3.45	xcomet_noisy 82.7 but NTA miss	这个耳朵前后的颜色变化xswl	The color change in front of and behind this ear is really impressive (xswl).
