uid	category	xcomet_noisy	xcomet_clean	xcomet_d	kiwi_noisy	kiwi_clean	kiwi_d	nta_noisy	nta_clean	nta_d	src_noisy	hyp_noisy	src_clean	hyp_clean	ref_en
B-HOM-024	HOM	85.25	96.85	11.59	72.76	84.26	11.50	0	100	100	别虾扯蛋了，老师说的都是真的吗	Cut the crap, is everything the teacher said true?	别瞎扯淡了，老师说的都是真的吗	Stop talking nonsense, is everything the teacher said true?	stop talking BS, is what the teacher said even true
B-HOM-025	HOM	67.92	72.48	4.57	49.88	56.85	6.96	0	0	0	先报上自己的分数啊搞辣菜	Report your score first, or else you'll be in trouble.	先报上自己的分数啊搞拉踩	First, report your own score before trying to bring others down.	dropping your score first before throwing shade smh
B-HOM-026	HOM	65.36	94.96	29.59	62.84	73.82	10.97	0	100	100	蚌埠住了，腾讯这泄密处理速度也太快了吧	Bengbu is settled, but Tencent's speed of handling the data leak is also too fast, isn't it?	绷不住了，腾讯这泄密处理速度也太快了吧	Can't hold it anymore, Tencent's speed of handling leaks is also too fast!	I can't hold it in anymore, Tencent's speed in handling this leak is just too fast
B-HOM-027	HOM	59.81	53.06	-6.75	59.31	60.13	0.82	0	0	0	嗷利给，西班牙第一了	Aoli Ge, Number One in Spain.	奥利给，西班牙第一了	Oli gives, number one in Spain.	Aigoo Spain took first place let's gooo
B-HOM-028	HOM	71.84	71.88	0.04	53.53	73.34	19.81	0	0	0	这配置针不戳，性价比拉满	This configuration is spot on, with maximum cost-performance ratio.	这配置真不错，性价比拉满	This configuration is really great, with maximum cost-performance ratio.	This setup slaps, value for money off the charts
B-HOM-029	HOM	56.37	56.07	-0.30	50.58	63.40	12.82	100	0	-100	赛里木湖这操作针不戳啊，景区打人还能辞退就完事了？	Sailimu Lake's operation is really not bad, but can the scenic area just fire people for beating tourists?	赛里木湖这操作真不错啊，景区打人还能辞退就完事了？	This move by Lake Sayram is really good, but can the scenic area just fire someone for hitting a tourist and call it a day?	Sarim Lake's handling is just great, beating people at a scenic spot and just firing them is that it?
B-HOM-030	HOM	76.70	94.65	17.94	65.43	77.52	12.09	0	100	100	蚌埠住了，这也太好笑了吧	Stayed in Bengbu, this is too funny.	绷不住了，这也太好笑了吧	Can't hold it anymore, this is way too funny.	bruh I can't hold it in this is too funny lmao
B-HOM-031	HOM	92.14	92.51	0.37	64.08	79.46	15.37	0	0	0	卧槽317万年终奖就这么没了？	Wow, 3.17 million yuan annual bonus just like that?	我操317万年终奖就这么没了？	My goodness, my 3.17 million yuan annual bonus just disappeared like that?	Wtf, 3.17 million year-end bonus just gone like that?
B-HOM-032	HOM	72.66	94.84	22.18	41.26	81.59	40.34	0	100	100	你就耗子尾汁吧，别折腾了	Just save your strength, don't bother anymore.	你就好自为之吧，别折腾了	You'd better take care of yourself and stop causing trouble.	watch yourself bro stop messing around
B-HOM-033	HOM	79.09	88.60	9.51	54.87	56.45	1.58	0	0	0	王虹这波属实深藏blue了，拿完奖还这么低调	Wang Hong really pulled off a blue move this time, staying so low-key even after winning the award.	王虹这波属实深藏不露了，拿完奖还这么低调	Wang Hong really kept her cards close to her chest this time; she's so low-key even after winning the award.	Wang Hong has truly been hiding her talents, so low-key after winning the award
B-HOM-034	HOM	70.68	94.43	23.75	59.76	76.07	16.31	0	100	100	蚌埠住了这也太搞笑了	Staying in Bengbu is too funny.	绷不住了这也太搞笑了	Can't hold it anymore, this is too funny.	can't hold it in anymore this is way too funny fr
B-HOM-035	HOM	80.12	91.28	11.16	51.75	78.98	27.23	0	100	100	看到50亿离婚案的消息我直接蓝瘦香菇	I immediately felt blue and sad upon hearing the news about the 5 billion divorce case.	看到50亿离婚案的消息我直接难受想哭	I felt so upset and wanted to cry when I heard the news about the 5 billion divorce case.	Seeing the news about the 5 billion divorce case, I'm so sad I could cry
B-HOM-036	HOM	72.82	92.63	19.80	67.74	85.36	17.62	0	0	0	针不戳，这个视频做得真好	The needle doesn't stick, this video is really well done.	真不错，这个视频做得真好	That's really great, this video is really well done.	not bad this video is actually fire
B-HOM-037	HOM	91.68	85.87	-5.81	55.01	67.60	12.59	0	0	0	这景区管理duck不必，7个人打一个司机	This scenic area's management is unnecessary, seven people beating a driver.	这景区管理大可不必，7个人打一个司机	This level of management at the scenic area is unnecessary; seven people are chasing one driver.	This scenic area management is totally unnecessary, 7 people beating one driver
B-HOM-038	HOM	98.94	99.38	0.44	56.99	84.02	27.03	0	0	0	这个颜色灰常好看	This color is very nice.	这个颜色非常好看	This color looks very nice.	this color looks really good ngl
B-HOM-039	HOM	70.23	83.09	12.86	44.75	67.40	22.65	0	0	0	腾讯这波操作属于是虾仁猪心了	"Tencent's move this time is really a case of ""sharen zhuxin"" (a Chinese idiom meaning acting in a confused or contradictory manner)."	腾讯这波操作属于是杀人诛心了	Tencent's move this time is really a blow to the heart.	Tencent's move this time is truly adding insult to injury
B-HOM-040	HOM	84.61	88.34	3.73	49.47	54.24	4.76	0	0	0	有内味了，就是这个感觉	There's the feeling, that's exactly how it feels.	有那味了，就是这个感觉	There's that feeling, that's exactly how it feels.	got that vibe this is the feeling
B-HOM-041	HOM	68.11	72.49	4.38	69.30	75.20	5.90	0	100	100	泄密被辞退永不录用，这员工只能耗子喂汁了	Leakage of secrets leads to dismissal and permanent ban from employment; this employee can only be fed to the rats.	泄密被辞退永不录用，这员工只能好自为之了	Leakage of secrets leads to dismissal and permanent ban from employment; this employee can only take responsibility for themselves.	Fired for leaking and never to be rehired, this employee better watch out
B-HOM-042	HOM	96.15	98.94	2.79	79.67	83.65	3.98	0	0	0	这部剧的女主造型好康	The female lead's costume in this drama is really cool.	这部剧的女主造型好看	The female lead's costume in this drama is beautiful.	the female lead's look in this drama is gorgeous
B-HOM-043	HOM	76.47	58.62	-17.85	42.26	40.48	-1.78	0	0	0	耗子尾汁，好自为之吧	Use your own wisdom and take care of yourself.	好自为之，好自为之吧	Take care, take care.	Learn your lesson and shape up.
B-HOM-044	HOM	79.03	89.56	10.53	46.59	81.87	35.28	0	0	0	这个操作太虾仁了	This operation is too shabby.	这个操作太吓人了	This operation is too scary.	this play is straight up terrifying
B-HOM-045	HOM	73.03	86.28	13.25	61.51	59.04	-2.48	0	0	0	中国女排这波直接丸辣，美国队不服不行	The Chinese women's volleyball team's performance was so impressive that even the US team couldn't help but admit it.	中国女排这波直接完啦，美国队不服不行	The Chinese women's volleyball team is really done this time; the US team can't help but admit it.	China's women's volleyball team is done for this time, the US team has to admit defeat
B-HOM-046	HOM	84.54	94.53	9.99	73.96	80.39	6.43	0	100	100	鸭力好大，快要顶不住了	The duck's power is so strong, I'm almost unable to hold on.	压力好大，快要顶不住了	The pressure is so big, I'm about to collapse.	the pressure is so high can't hold on anymore
B-HOM-047	HOM	73.96	100.00	26.04	38.15	87.99	49.84	0	100	100	窝五碎！！！	Wu Wu Su!!!	我五岁！！！	I'm five years old!!!	I'm five years old!!!
B-HOM-048	HOM	75.54	86.18	10.64	71.11	75.69	4.58	100	100	0	赛里木湖这事整得灰常离谱	The matter regarding Lake Sayram is handled in a very absurd way.	赛里木湖这事整得非常离谱	The matter regarding Lake Sayram is very absurd.	The Sarim Lake incident is really outrageous
B-HOM-049	HOM	90.34	96.51	6.17	83.30	84.55	1.25	0	0	0	看完这帖子我直接笑嘻了	I literally laughed my head off after reading this post.	看完这帖子我直接笑死了	I literally died laughing after reading this post.	after reading this post I'm dead lmao
B-HOM-050	HOM	80.99	98.45	17.47	67.57	85.88	18.31	0	100	100	看完这个视频我蕉绿了	I got jealous after watching this video.	看完这个视频我焦虑了	I felt anxious after watching this video.	after watching this vid I'm straight up anxious
B-HOM-051	HOM	84.11	98.34	14.23	40.20	82.58	42.38	0	0	0	看完女排比赛我直接鸭梨山大	After watching the women's volleyball match, I was immediately overwhelmed with pressure.	看完女排比赛我直接压力山大	After watching the women's volleyball match, I felt extremely stressed.	After watching the women's volleyball match, I'm under enormous pressure
B-HOM-052	HOM	64.25	71.14	6.88	64.41	67.51	3.09	0	0	0	笑鼠了！一会抛梗一会接梗	Laughing at the mouse! Sometimes throwing jokes, sometimes catching them.	笑死了！一会抛梗一会接梗	Lol! Sometimes throwing jokes, sometimes catching them.	dying of laughter! one sec they set up the joke next sec they're playing along
B-HOM-053	HOM	86.51	90.83	4.32	64.98	66.01	1.03	100	100	0	测评娃哈哈高透史莱姆好好康	Test the娃哈哈 high transparency slime, it's really good.	测评娃哈哈高透史莱姆好好看	Reviewing Wahaha high transparency slime looks really good.	reviewing Wahaha's crystal clear slime it looks so good
B-HOM-054	HOM	93.01	94.74	1.73	50.14	82.58	32.44	0	0	0	窝巢，这也太厉害了吧	Wow, that's amazing!	我操，这也太厉害了吧	My god, that's amazing!	wtf this is too insane bruh
B-HOM-055	HOM	78.89	97.23	18.34	74.12	81.94	7.82	0	0	0	笑的想鼠	Laughing like a mouse	笑的想死	Laughing to death	laughing till I die
B-HOM-056	HOM	54.18	76.40	22.22	58.31	75.69	17.38	0	0	0	这里是孙吧忏悔室，一人忏悔一件你觉得最厨神的事	This is Sun's Confession Booth. Confess one thing you think is the most chef-like.	这里是孙吧忏悔室，一人忏悔一件你觉得最畜生的事	This is Sunba's Confession Room. Confess one thing you think is the most inhumane.	welcome to Sun Bar confessional drop your most savage moment
B-HOM-057	HOM	78.42	99.03	20.62	68.79	83.30	14.52	0	0	0	关于玉玉症表妹喜欢上我的故事	The story of my cousin with jade disease falling for me.	关于抑郁症表妹喜欢上我的故事	The story of my cousin with depression falling in love with me.	the story of how my depressed cousin fell for me
B-HOM-058	HOM	89.65	92.61	2.97	74.46	82.82	8.37	0	100	100	这是我女朋友 羡慕吗笑抽们🤣	This is my girlfriend. Jealous? Haha 😂	这是我女朋友 羡慕吗小丑们🤣	This is my girlfriend. Jealous, clowns? 🤣	this is my gf. jealous you clowns? 🤣
B-HOM-059	HOM	70.45	72.86	2.41	56.99	60.34	3.35	100	0	-100	麻辣烫我只认元娘娘，口味多好7	Spicy hot pot, I only recognize Yuan Nengneng, the taste is so good!	麻辣烫我只认元娘娘，口味多好吃	I only recognize Yuan Nian Niang for spicy hot pot; the flavor is so delicious.	I only trust Yuan Niangniang for malatang it's so good
B-HOM-060	HOM	71.71	87.88	16.17	69.47	62.09	-7.38	0	0	0	可爱的小香猪变成了温暖的答辩	The cute little fragrant pig became a warm defense.	可爱的小香猪变成了温暖的大便	The cute little fragrant pig turned into warm feces.	a cute little guinea pig turned into warm crap
B-HOM-061	HOM	89.61	97.89	8.28	77.16	84.20	7.04	0	0	0	我要笑亖了卧槽	I'm going to laugh my head off, damn it.	我要笑死了卧槽	I'm dying of laughter, damn it!	I'm gonna die laughing oh shit
B-HOM-062	HOM	71.37	95.00	23.63	63.02	68.94	5.93	0	0	0	时间长了搞亖你	After a long time, you'll get used to it.	时间长了搞死你	I'll kill you with time.	I'll work you to death over time
B-HOM-063	HOM	79.87	76.51	-3.36	59.31	59.80	0.49	0	0	0	笑亖了家人们谁懂啊	Laughing out loud, family, who understands this?	笑死了家人们谁懂啊	Lol, family, who gets this?	dying of laughter fam who understands
B-HOM-064	HOM	70.59	96.25	25.66	47.21	54.75	7.54	0	0	0	她居然紫砂了	She actually made a zisha (purple clay) piece.	她居然自杀了	She居然 committed suicide.	she actually offed herself
B-HOM-065	HOM	52.81	52.79	-0.02	70.40	72.20	1.81	100	100	0	小哥：我真妹骗人！！我真给白衣女鬼送过餐！！你不知道哟！我魂都快没了，那餐是一点都没撒！！没办法，这就是哥的实力！	Bro: I really didn't lie! I really delivered food to the white-clad ghost woman! You don't know! My soul almost left, but not a single drop of the food was spilled! No choice, this is my brother's power!	小哥：我真没骗人！！我真给白衣女鬼送过餐！！你不知道哟！我魂都快没了，那餐是一点都没撒！！没办法，这就是哥的实力！	Bro: I'm not lying! I really delivered a meal to the white-clad ghost girl!! You don't know! My soul almost left, but not a single drop of the meal was spilled!! No choice, this is my brother's power!	Bro: I seriously didn't lie!! I really delivered food to the girl ghost in white!! You don't know! I nearly lost my soul, not a single drop spilled on that delivery! No choice, this is bro's skill!
B-HOM-066	HOM	46.22	78.59	32.37	45.52	47.35	1.83	0	0	0	博主成功把中二拍成沙子了	"The blogger successfully turned the ""chū"" (a term referring to a certain type of dramatic or over-the-top style) into sand."	博主成功把中二拍成傻子了	"The blogger successfully turned being a ""chibi"" into looking foolish."	The blogger successfully made the edgy act look like a fool
B-HOM-067	HOM	73.09	95.37	22.28	61.69	83.92	22.22	0	0	0	肺雾才需要爱情，神都是孤独的	Lungs need love, gods are all lonely.	废物才需要爱情，神都是孤独的	Only the weak need love; the gods are all lonely.	Only the weak yearn for love; gods are destined to be alone.
B-HOM-068	HOM	98.03	98.74	0.71	74.10	84.57	10.47	100	100	0	我在学校哭别人鸟都不鸟我	I cried at school, but nobody paid any attention to me.	我在学校哭别人理都不理我	I cried at school, but nobody even paid attention to me.	I cried at school and nobody even paid attention to me
B-HOM-069	HOM	65.83	77.12	11.29	45.82	54.50	8.68	0	0	0	现场偷挖被抓,夺笋呐!	Caught stealing bamboo shoots on the spot, oh the thrill!	现场偷挖被抓,多损呐!	Caught stealing on the spot, what a big loss!	Caught digging secretly on site, so savage!
B-HOM-070	HOM	75.87	87.50	11.63	38.55	79.41	40.86	0	100	100	这个特效针不戛！	This special effect needle isn't戛!	这个特效真不尬！	This special effect isn't awkward at all!	This special effect is really not cringe!
B-HOM-071	HOM	27.94	94.76	66.82	41.96	67.55	25.59	0	100	100	要泥寡,雨女无瓜!	Want mud, rain girl no melon!	要你管,与你无关!	Mind your own business! It's none of your concern!	Mind your own business, it's none of your business!
B-HOM-072	HOM	61.79	90.84	29.05	66.58	74.84	8.26	0	0	0	依托答辩是什么意思	"What does ""relying on defense"" mean?"	一坨大便是什么意思	"What does ""a big pile of stool"" mean?"	What does 'a pile of shit' mean?
B-HOM-073	HOM	83.78	98.76	14.98	39.26	81.50	42.24	0	100	100	哈哈哈哈哈哈哈夺笋呐	Hahahahaha, you're so funny!	哈哈哈哈哈哈哈多损呐	Hahahahaha, so mean!	hahahahaha so mean lol
B-HOM-074	HOM	66.90	93.98	27.09	71.86	83.34	11.49	0	100	100	“雨女无瓜”这么好笑吗是挺好笑的	"Is ""Rain Lady No Cucumber"" that funny? Yes, it's pretty funny."	“与你无关”这么好笑吗是挺好笑的	"Is ""It has nothing to do with you"" that funny? It is pretty funny."	Is 'none of your business' really that funny? It is pretty funny
B-HOM-075	HOM	54.53	82.41	27.88	45.46	60.29	14.84	0	100	100	还有给	Also, to	还有gay	Also gay	Also got gay vibes
B-HOM-076	HOM	93.13	96.45	3.32	71.47	79.31	7.85	0	0	0	这显卡价格真是辣鸡，还买什么啊	This graphics card is really cheap, why even buy it?	这显卡价格真是垃圾，还买什么啊	This graphics card is really overpriced; why would I even buy it?	This GPU price is really trash, why even buy it
B-HOM-077	HOM	62.07	82.86	20.79	57.89	64.13	6.24	0	100	100	我丢！上班路上刷到路边广告牌被“风”掀了个角，原来是京东618的整活！这波操作简直泰裤辣！	"Oh no! On my way to work, I saw a roadside billboard flipped up by the ""wind,"" and it turned out to be JD.com's 618 campaign! This move is simply too spicy!"	我丢！上班路上刷到路边广告牌被“风”掀了个角，原来是京东618的整活！这波操作简直太酷啦！	"Oh no! On my way to work, I saw a roadside billboard flipped up by the ""wind,"" and it turned out to be JD.com's 618 campaign! This move is simply too cool!"	No way! On my way to work I saw a roadside billboard get lifted by the 'wind', turns out it was JD 618's stunt! This move is just too cool!
B-HOM-078	HOM	72.09	86.42	14.32	65.80	76.58	10.78	0	100	100	“泰酷辣”大人三周年	"""Tai Kula"" Adult 3rd Anniversary"	“太酷啦”大人三周年	"""Too cool!"" Adult 3rd Anniversary"	Third anniversary of Lord 'So Cool'
B-HOM-079	HOM	86.92	90.14	3.23	51.63	69.48	17.84	0	0	0	前车：不二？	Front car: Nyo?	前车：不是？	Front car: Not?	The car in front: Wait, what?
B-HOM-080	HOM	59.23	80.05	20.82	62.97	78.54	15.57	0	100	100	10店睡，身体还以为是午休呢，凌晨又把他们叫醒了	10 stores slept, the body still thought it was a nap, but in the early morning they were woken up again.	10点睡，身体还以为是午休呢，凌晨又把他们叫醒了	Sleeping at 10 o'clock, the body still thinks it's a nap, and then they are woken up again in the early hours of the morning.	Going to sleep at 10, my body thought it was nap time, then woke me up at dawn
B-HOM-081	HOM	51.37	98.76	47.38	42.58	66.04	23.46	0	100	100	tree 波Q	tree Q wave	三杀	Triple kill	Triple kill
B-HOM-082	HOM	60.43	61.86	1.43	51.99	60.73	8.75	0	0	0	笑死我了粽横天虾至今一直在罚时闯过了零个关卡	I died laughing. Zhong Heng Tian Xia has been penalized and has passed zero levels to this day.	笑死我了纵横天下至今一直在罚时闯过了零个关卡	I died laughing;纵横天下 has been penalized all this time but has still managed to pass zero levels.	Dying of laughter, the one who conquers the world has been in timeout, passing zero challenges
B-HOM-083	HOM	83.00	96.49	13.49	47.33	76.59	29.26	0	0	0	怎么达不溜小兵了	How come the little soldier can't reach?	怎么打不了小兵了	Why can't I attack the minions anymore?	Why can't I target the minions?
B-HOM-084	HOM	79.10	98.66	19.56	55.74	83.06	27.32	0	100	100	！？雀潮？！	!? Bird Tide ?!	！？雀巢？！	!? Nestlé?!	!? Nestle!?
B-HOM-085	HOM	99.02	100.00	0.98	82.30	84.52	2.22	100	100	0	此人知识面级广	This person has an extremely broad knowledge base.	此人知识面极广	This person has extremely broad knowledge.	This person's knowledge is extremely broad
B-HOM-086	HOM	93.61	92.78	-0.84	82.59	83.17	0.58	0	0	0	蛇：卧槽，怎么又是他	Snake: Oh no, it's him again.	蛇：我的天，怎么又是他	Snake: My goodness, it's him again.	Snake: Oh my god, why is it him again
B-HOM-087	HOM	73.98	94.46	20.48	69.33	78.71	9.39	0	100	100	生物钟:补药呀！我才调整好	Body clock: Take a supplement! I just adjusted it.	生物钟:不要呀！我才调整好	Biological clock: No way! I just adjusted it.	Biological clock: No! I just got it adjusted
B-HOM-088	HOM	66.92	91.45	24.52	59.50	80.12	20.62	0	100	100	鸡本功来了，视频就有了。起飞！	Chicken Gong is here, the video is ready. Take off!	基本功来了，视频就有了。起飞！	Basic skills are here, the video is ready. Take off!	When the basic skills kick in, the video just takes off! Liftoff!
B-HOM-089	HOM	60.47	94.03	33.57	69.19	84.38	15.19	0	0	0	食不食油饼	Eat or not eat oil cakes?	是不是有病	Are you crazy?	Are you out of your mind?
B-HOM-090	HOM	47.96	99.29	51.33	54.00	83.26	29.26	0	0	0	香精煎鱼食不食	Essence-fried fish, eat or not?	想进监狱是不是	Do you want to go to jail?	Do you want to end up in prison?
B-HOM-091	HOM	89.77	91.27	1.50	77.00	74.61	-2.39	0	0	0	立马去郊区浇筑一个刚进混凝土的地下堡垒	Head to the suburbs immediately to pour concrete for an underground fortress.	立马去郊区浇筑一个钢筋混凝土的地下堡垒	Head to the suburbs immediately and pour a reinforced concrete underground fortress.	Head to the suburbs right away and build an underground bunker with rebar concrete
B-HOM-092	HOM	89.08	98.53	9.46	48.77	71.39	22.62	0	0	0	鸡本功扎实	Solid foundation in chicken skills	基本功扎实	Solid foundation skills	Solid basic skills
B-HOM-093	HOM	96.11	97.86	1.75	54.58	76.67	22.09	100	100	0	蚌不住了	Can't hold it anymore.	绷不住了	Can't hold on anymore	Can't hold it in anymore
B-HOM-094	HOM	84.48	85.52	1.04	71.50	76.51	5.01	0	0	0	冷芝士：袜子不是茶包	Cold Cheese: Socks are not tea bags.	冷知识：袜子不是茶包	Cold knowledge: Socks are not tea bags.	Fun fact: socks are not tea bags
B-HOM-095	HOM	86.51	86.14	-0.37	69.87	71.47	1.60	0	0	0	就说00这一套真的超级好看的，我可以安心的似了	Just say that this 00 set is really super cute, I can rest easy now.	就说00这一套真的超级好看的，我可以安心的死了	Just say that this 00 set is really super beautiful, I can die peacefully.	This 00 outfit is really super good-looking, I can finally rest in peace
B-NEO-002	NEO	95.37	95.86	0.50	83.11	83.53	0.42	100	100	0	我们不是供人围观的工具人！	We are not tools for people to gawk at!	我们不是供人围观的工具！	We are not tools for people to gawk at!	we're not tools for people to watch!
B-NEO-003	NEO	86.26	76.64	-9.62	76.39	56.87	-19.51	0	0	0	又被割韭菜了，这理财产品全是坑	Getting scammed again, this financial product is nothing but a trap.	又被宰了，这理财产品全是坑	Cut again, this financial product is full of traps.	I got ripped off again, this wealth management product is full of traps.
B-NEO-004	NEO	71.18	93.78	22.60	53.88	79.73	25.86	0	0	0	品牌联名就是割韭菜，质量差价格高	Brand collaborations are just cutting the韭菜, with poor quality and high prices.	品牌联名就是坑人，质量差价格高	Brand collaborations are just a scam, with poor quality and high prices.	Co-branded products are just a way to rip off customers with poor quality and high prices.
B-NEO-005	NEO	82.94	84.96	2.01	80.08	83.99	3.91	0	0	0	别带节奏了，事情不是你想的那样	Don't try to set the tone; things aren't as you think they are.	别煽动舆论了，事情不是你想的那样	Don't stoke public opinion; the situation isn't as you think.	stop stirring things up, it's not what you think
B-NEO-006	NEO	94.51	97.30	2.80	76.25	83.14	6.90	100	0	-100	评论区全是在带节奏的，真相没人关心	The comment section is full of people trying to stir up trouble; no one cares about the truth.	评论区全是在煽动舆论的，真相没人关心	The comment section is full of people stirring up public opinion; no one cares about the truth.	comments section full of people stirring drama, nobody cares about the truth
B-NEO-007	NEO	84.25	98.05	13.80	49.73	79.29	29.57	0	0	0	杠精无处不在，说啥都要反驳	杠精 are everywhere; whatever you say, they will argue against it.	抬杠的人无处不在，说啥都要反驳	People who like to argue are everywhere; they will argue against anything you say.	contrarians are everywhere, they rebut everything you say
B-NEO-008	NEO	99.76	96.07	-3.69	81.26	82.76	1.49	100	0	-100	遇到杠精最好的办法就是不理他	The best way to deal with a contrarian is to ignore them.	遇到抬杠的人最好的办法就是不理他	The best way to deal with someone who is being stubborn is to ignore them.	the best way to deal with a contrarian is to ignore them
B-NEO-009	NEO	69.51	80.95	11.44	67.81	75.74	7.92	0	0	0	芭比Q了，半夜点外卖忘备注别敲门	Barbie Q, ordered takeout at midnight and forgot to note not to knock on the door.	完了，半夜点外卖忘备注别敲门	Done, forgot to add a note when ordering takeout at midnight to not knock on the door.	I'm cooked, ordered delivery at midnight and forgot to leave a note saying don't knock
B-NEO-010	NEO	93.43	98.03	4.60	51.01	81.44	30.43	0	0	0	选择你的躲藏点，被抓到就芭比Q了	Choose your hiding spot, or it's game over for you.	选择你的躲藏点，被抓到就完了	Choose your hiding spot, or you'll be caught.	pick your hiding spot, if you get caught you're done for
