uid	category	severity	reasons	src_noisy	hyp_noisy
B-HOM-081	HOM	21.93	xcomet/kiwi Δ disagree by 21.9	tree 波Q	tree wave Q
B-MIX-098	MIX	21.11	xcomet/kiwi Δ disagree by 21.1	别什么过场都搞qte，破坏连贯	Don't include QTEs in every scene, it disrupts continuity.
B-HOM-023	HOM	21.05	xcomet/kiwi Δ disagree by 21.1; xcomet_noisy 80.9 but NTA miss	你想peach呢，哪有这么好的事	You want to peach, there's no such good thing.
B-PYA-058	PYA	21.05	xcomet/kiwi Δ disagree by 21.1	kdl，这对CP太甜了	KDL, this couple is so sweet.
B-PYA-045	PYA	21.00	xcomet/kiwi Δ disagree by 21.0	别再吃麻辣烫！干拌麻辣拌才是yyds	Stop eating spicy hot pot! Dry mixed spicy mix is the GOAT.
B-PYA-071	PYA	20.96	xcomet/kiwi Δ disagree by 21.0	xswl一人血书求这个短剧拍真人版	LOL, I'm begging for a live-action version of this short drama.
B-NEO-016	NEO	20.91	xcomet/kiwi Δ disagree by 20.9; xcomet_noisy 93.3 but NTA miss	看似输了实际赢麻了	It seems like a loss, but actually, it's a big win.
B-PYA-065	PYA	20.71	xcomet/kiwi Δ disagree by 20.7; xcomet_noisy 82.3 but NTA miss	bt，时常因为不够bt而觉得跟这个世界格格不入	Sometimes feel out of place in this world because I'm not extreme enough.
B-NEO-072	NEO	20.47	xcomet/kiwi Δ disagree by 20.5	不是哥们儿	Not a buddy.
B-PYA-102	PYA	20.35	xcomet/kiwi Δ disagree by 20.4; xcomet_noisy 85.4 but NTA miss	“义人，就是ta，欺负我。”	"""The righteous person, that is, they, bullied me."""
B-NEO-027	NEO	20.25	xcomet/kiwi Δ disagree by 20.2	电子榨菜输出中，午饭点准时到	In the electronic mustard output, lunch arrives on time.
B-HOM-036	HOM	19.79	xcomet_noisy 80.3 but NTA miss	针不戳，这个视频做得真好	Awesome, this video is really well made.
B-NEO-048	NEO	19.68	xcomet_noisy 93.5 but NTA miss	天天水经验，也不发点有用的帖子	Every day you just farm experience points without posting anything useful.
B-PYA-062	PYA	18.85	xcomet_noisy 86.2 but NTA miss	xswl打印机都沦没墨了	LOL, the printer is out of ink.
B-PYA-100	PYA	18.34	xcomet_noisy 88.2 but NTA miss	20w收藏3w点赞	20k collections, 3k likes
B-NEO-063	NEO	18.23	xcomet_noisy 86.0 but NTA miss	这帖子纯纯的钓鱼经验，别当真	This post is purely a baiting experience, don't take it seriously.
B-MIX-054	MIX	18.06	xcomet_noisy 91.9 but NTA miss	GG了，完了	GG, it's over.
B-PYA-051	PYA	17.50	xcomet_noisy 91.3 but NTA miss	tcl，我真的太菜了	TCL, I'm really too inexperienced.
B-NEO-062	NEO	17.20	xcomet_noisy 90.8 but NTA miss	香港🇭🇰打车有这么卷吗？又难？	Is taking a taxi in Hong Kong really this competitive? Is it difficult?
B-HOM-001	HOM	16.82	xcomet_noisy 89.2 but NTA miss	酱紫也行？那我也试试	Is this okay too? Then I'll give it a try.
B-HOM-011	HOM	16.17	xcomet_noisy 87.5 but NTA miss	世界上最神金的行为	The most magical behavior in the world.
B-HOM-072	HOM	16.14	xcomet_noisy 80.2 but NTA miss	依托答辩是什么意思	"What does ""依托答辩"" mean?"
B-PYA-004	PYA	15.81	xcomet_noisy 89.7 but NTA miss	全网最甜xql非他们莫属	The sweetest CP on the entire internet is none other than them.
B-HOM-010	HOM	15.77	xcomet_noisy 88.1 but NTA miss	都说我做饭神金，今天就做神金给你们吃	Everyone says I'm a cooking genius, so today I'll make something amazing for you to eat.
B-NEO-056	NEO	15.59	xcomet_noisy 85.4 but NTA miss	他好会整活	He's really good at creating content.
B-PYA-031	PYA	15.25	xcomet_noisy 90.3 but NTA miss	王虹从垫底到菲尔兹奖，这波直接nb	Wang Hong went from the bottom to winning the Fields Medal, this is truly awesome.
B-PYA-038	PYA	14.80	xcomet_noisy 86.7 but NTA miss	一个会调情的男生真的YYDS	A flirtatious guy is really the best.
B-PYA-012	PYA	14.78	xcomet_noisy 90.2 but NTA miss	jrm今天发生了一件离谱的事	Something outrageous happened to JRM today.
B-NEO-014	NEO	14.56	xcomet_noisy 83.2 but NTA miss	净化班味，用了这头像直接演绎出我的精神状态	Purifying the class atmosphere, this avatar directly portrays my mental state.
B-PYA-086	PYA	14.43	xcomet_noisy 95.4 but NTA miss	yysy，两边都看完了	Yysy, I've finished watching both sides.
B-HOM-115	HOM	14.41	xcomet_noisy 92.8 but NTA miss	活到老学到老,似了也要学习	Live and learn, even when you're old, you should still learn.
B-PYA-028	PYA	13.50	xcomet_noisy 92.0 but NTA miss	nb！这个操作太秀了	Wow! That move was amazing!
B-PYA-032	PYA	13.17	xcomet_noisy 95.9 but NTA miss	xjj们推荐一下好用的手机呗	Could you recommend a good phone?
B-NEO-114	NEO	12.81	xcomet_noisy 97.2 but NTA miss	为什么能匹到这么多神人	Why can I meet so many amazing people?
B-NEO-019	NEO	12.64	xcomet_noisy 92.1 but NTA miss	兄弟们我润美国了	Brothers, I have moved to the United States.
B-PYA-014	PYA	11.90	xcomet_noisy 92.0 but NTA miss	王虹yyds！中国数学家终于拿到菲尔兹奖了	Wang Hong is the best! A Chinese mathematician has finally won the Fields Medal.
B-HOM-087	HOM	11.85	xcomet_noisy 81.1 but NTA miss	生物钟:补药呀！我才调整好	Biological clock: Tonic! I just got it adjusted.
B-NEO-005	NEO	11.85	xcomet_noisy 98.2 but NTA miss	别带节奏了，事情不是你想的那样	Stop stirring things up; it's not what you think.
B-PYA-076	PYA	11.79	xcomet_noisy 88.6 but NTA miss	xswl皇帝的新衣	LOL The Emperor's New Clothes
B-NEO-059	NEO	11.73	xcomet_noisy 93.8 but NTA miss	破防了	I'm overwhelmed.
B-PYA-091	PYA	11.55	xcomet_noisy 94.0 but NTA miss	WC，这都能被发现啊	Wow, even this could be discovered.
B-PYA-048	PYA	11.47	xcomet_noisy 88.5 but NTA miss	xswl 这都能洗？	LOL, can this even be justified?
B-PYA-033	PYA	11.36	xcomet_noisy 89.7 but NTA miss	bl粉丝太能控评了	BL fans are very good at controlling reviews.
B-MIX-086	MIX	11.27	xcomet_noisy 89.3 but NTA miss	绝对音感的正确用法belike	The correct use of absolute pitch
B-NEO-100	NEO	11.17	xcomet_noisy 85.6 but NTA miss	扎格列斯之手的含金量还在上升！	The gold content of Zagreus' Hand is still rising!
B-NEO-108	NEO	11.12	xcomet_noisy 96.2 but NTA miss	一想到一睁眼就有倒计时就难绷	It's hard to keep calm at the thought of waking up to a countdown.
B-NEO-092	NEO	11.06	xcomet_noisy 89.4 but NTA miss	他不是好了，而是知道自己要凉了	He didn't get better; he just realized he was doomed.
B-PYA-079	PYA	10.79	xcomet_noisy 85.3 but NTA miss	8u🚪什么意思	What does 8u🚪 mean?
B-HOM-079	HOM	10.68	xcomet_noisy 90.2 but NTA miss	前车：不二？	The car in front: Buer?
B-NEO-042	NEO	10.44	xcomet_noisy 96.1 but NTA miss	这手机信号拉胯到离谱	The signal on this phone is ridiculously weak.
B-MIX-049	MIX	10.40	xcomet_noisy 89.8 but NTA miss	加个buff，变得更强	Add a buff to become stronger.
B-PYA-042	PYA	10.39	xcomet_noisy 80.9 but NTA miss	yygq什么呢，有话直说不行吗	What is yygq, can't you just say it directly?
B-NEO-039	NEO	10.19	xcomet_noisy 92.2 but NTA miss	打工人看完317万年终奖直接躺平了	After seeing the 3.17 million year-end bonus, the worker decided to take it easy.
B-PYA-019	PYA	10.09	xcomet_noisy 88.9 but NTA miss	rt，大家帮我看看这手机值不值	RT, everyone, please help me see if this phone is worth it.
B-NEO-077	NEO	9.96	xcomet_noisy 91.6 but NTA miss	为什么留子都不爱和老外谈？	Why don't Chinese students like talking with foreigners?
B-HOM-119	NEO	9.95	xcomet_noisy 88.6 but NTA miss	欧内该，我什么都愿意做	Eunice, I'm willing to do anything.
B-HOM-057	HOM	9.89	xcomet_noisy 83.8 but NTA miss	关于玉玉症表妹喜欢上我的故事	"The story of my cousin with ""Yuyu syndrome"" falling in love with me."
B-PYA-015	PYA	9.38	xcomet_noisy 87.4 but NTA miss	这条rs怎么还没上	Why hasn't this rs been uploaded yet?
B-NEO-043	NEO	9.34	xcomet_noisy 96.7 but NTA miss	你这个行为真的很下头	Your behavior is really disappointing.
B-NEO-087	NEO	9.28	xcomet_noisy 98.4 but NTA miss	某种意义上来看他也是个神人	In a sense, he is also a remarkable person.
B-PYA-001	PYA	9.13	xcomet_noisy 84.6 but NTA miss	xql日常太甜了，羡慕死了	XQL's daily life is so sweet, I'm so envious.
B-HOM-009	HOM	9.11	xcomet_noisy 84.8 but NTA miss	游戏过于神金，不确定先从哪里笑起	The game is too divine, not sure where to start laughing.
B-PYA-068	PYA	9.03	xcomet_noisy 82.2 but NTA miss	zqsg追了这么多年，终于更新了	I've been following it with such passion for so many years, and it finally updated.
B-PYA-095	PYA	9.02	xcomet_noisy 88.1 but NTA miss	光明，赐予我力量（bushi）	Light, grant me strength (not).
B-PYA-069	PYA	8.98	xcomet_noisy 89.1 but NTA miss	Xswl就说有没有美味大餐吧哈哈哈哈哈哈哈	LOL, just asking if there's a delicious feast. Hahahahahahaha.
B-MIX-128	MIX	8.86	xcomet_noisy 88.8 but NTA miss	os好想看张桂源也来一期	I really want to see Zhang Guiyuan come for an episode too.
B-PYA-049	PYA	8.79	xcomet_noisy 96.2 but NTA miss	rwkk这到底是什么鱼	What kind of fish is this?
B-HOM-095	HOM	8.76	xcomet_noisy 88.2 but NTA miss	就说00这一套真的超级好看的，我可以安心的似了	Just saying, this whole 00 set is really super good-looking, I can be at ease now.
B-PYA-011	PYA	8.60	xcomet_noisy 89.2 but NTA miss	jrm帮我看看这个怎么选	Jrm, help me see how to choose this.
B-HOM-037	HOM	8.49	xcomet_noisy 88.3 but NTA miss	这景区管理duck不必，7个人打一个司机	The management of this scenic area is unnecessary, seven people beating up one driver.
B-PYA-017	PYA	8.41	xcomet_noisy 83.8 but NTA miss	14个月正是穿lulu的时候	14 months is just the time to wear lulu.
B-MIX-143	MIX	8.36	xcomet_noisy 89.3 but NTA miss	他和背后的 n pc 格格不入	He is out of place with the n PCs behind him.
B-HOM-084	HOM	8.15	xcomet_noisy 81.6 but NTA miss	！？雀潮？！	!? Sparrow tide!?
B-PYA-027	PYA	7.96	xcomet_noisy 88.4 but NTA miss	某些景区管理真是yygq，表面道歉背后照样	Some scenic area management is really hypocritical, apologizing on the surface while continuing the same practices behind the scenes.
B-HOM-040	HOM	7.85	xcomet_noisy 93.7 but NTA miss	有内味了，就是这个感觉	It has that vibe, this is the feeling.
B-HOM-046	HOM	7.82	xcomet_noisy 80.4 but NTA miss	鸭力好大，快要顶不住了	The duck's strength is so great, I can hardly hold on.
B-NEO-094	NEO	7.80	xcomet_noisy 88.9 but NTA miss	逆天。。我现在开车老走错路	Defying the odds... I keep taking the wrong route while driving now.
B-MIX-036	MIX	7.67	xcomet_noisy 91.5 but NTA miss	腾讯这波泄密事件直接social death了	This leak incident by Tencent directly caused a social death.
B-PYA-018	PYA	7.65	xcomet_noisy 92.7 but NTA miss	dd，中国女排3比2逆转美国太牛了	Wow, the Chinese women's volleyball team made an amazing comeback to beat the USA 3-2!
B-MIX-147	MIX	7.57	xcomet_noisy 96.0 but NTA miss	干嘛突然cos班主任	Why are you suddenly cosplaying as the homeroom teacher?
B-NEO-080	NEO	7.49	xcomet_noisy 82.7 but NTA miss	直接破防了家人们	Directly broke the defense, folks.
B-PYA-082	PYA	7.38	xcomet_noisy 84.6 but NTA miss	咱姐硬生生从良子嘴里抠出3w多粉丝	Our sister forcibly extracted over 30,000 followers from Liangzi.
B-MIX-026	MIX	7.19	xcomet_noisy 96.2 but NTA miss	看到317万年终奖我直接emo了	Seeing the 3.17 million year-end bonus, I immediately felt emo.
B-PYA-020	PYA	7.13	xcomet_noisy 87.2 but NTA miss	jrs怎么看腾讯这个泄密处理？	What does JRS think about Tencent's handling of this leak?
B-HOM-083	HOM	6.94	xcomet_noisy 84.6 but NTA miss	怎么达不溜小兵了	Why can't I play Little Soldiers anymore?
B-PYA-094	PYA	6.87	xcomet_noisy 89.7 but NTA miss	无线能源是基于无线水的原理吗？(bushi)	Is wireless energy based on the principle of wireless water? (No)
B-HOM-097	HOM	6.72	xcomet_noisy 93.9 but NTA miss	哈哈哈哈哈，不好意思哈哈哈哈哈没崩住	Hahaha, sorry, I couldn't hold it in.
B-PYA-052	PYA	6.41	xcomet_noisy 81.2 but NTA miss	夏天就好这一口！！天妇罗冰锅yyds！！	Summer is all about this!! Tempura ice pot is the best!!
B-PYA-037	PYA	6.37	xcomet_noisy 92.3 but NTA miss	jrs帮我看看这鱼竿行不行	Jrs, please help me check if this fishing rod is okay.
B-MIX-072	MIX	6.33	xcomet_noisy 91.2 but NTA miss	3.5h通关	3.5h clearance
B-NEO-070	NEO	6.26	xcomet_noisy 93.3 but NTA miss	这波操作属实逆天了	This move is truly extraordinary.
B-NEO-112	NEO	6.25	xcomet_noisy 87.1 but NTA miss	看勇哥直播，各种神人	Watching Yong Ge's live stream, there are all kinds of amazing people.
B-NEO-102	NEO	5.88	xcomet_noisy 87.3 but NTA miss	反派看到了硬控他的回忆……	The villain saw the memories that controlled him...
B-NEO-033	NEO	5.73	xcomet_noisy 89.6 but NTA miss	腾讯这波泄密直接破防了，317万说没就没	Tencent's leak this time directly broke the defense, and 3.17 million was gone just like that.
B-PYA-059	PYA	5.58	xcomet_noisy 89.6 but NTA miss	山航yyds	Shandong Airlines is the best.
B-HOM-112	HOM	5.53	xcomet_noisy 96.8 but NTA miss	梅森：这我可太熟辣！	Mason: I'm so familiar with this!
B-NEO-068	NEO	5.47	xcomet_noisy 90.0 but NTA miss	摆烂一天算了	Just let it be for a day.
B-HOM-045	HOM	5.45	xcomet_noisy 88.0 but NTA miss	中国女排这波直接丸辣，美国队不服不行	The Chinese women's volleyball team is unstoppable this time, and the American team has no choice but to accept it.
B-PYA-043	PYA	5.34	xcomet_noisy 87.6 but NTA miss	zqsg追星好累	Chasing stars is so tiring.
B-NEO-006	NEO	5.23	xcomet_noisy 95.1 but NTA miss	评论区全是在带节奏的，真相没人关心	The comment section is full of people stirring things up; no one cares about the truth.
B-MIX-038	MIX	5.17	xcomet_noisy 98.1 but NTA miss	显卡涨价涨成这样，简直是price离谱	The price of graphics cards has increased so much, it's simply outrageous.
B-NEO-109	NEO	4.89	xcomet_noisy 81.6 but NTA miss	逆天，吴国给日本朝贡都来了	Against all odds, the state of Wu has come to pay tribute to Japan.
B-HOM-050	HOM	4.86	xcomet_noisy 81.9 but NTA miss	看完这个视频我蕉绿了	After watching this video, I felt disappointed.
B-PYA-013	PYA	4.70	xcomet_noisy 93.8 but NTA miss	8u们觉得这配置怎么样	What do you guys think of this setup?
B-PYA-072	PYA	4.59	xcomet_noisy 93.7 but NTA miss	szd，这个是真的	szd, this is real.
B-PYA-099	PYA	4.56	xcomet_noisy 87.2 but NTA miss	27W收藏4W点赞服了不提醒还不知道........	27K saved, 4K likes, wouldn't have known without the reminder...
B-PYA-107	PYA	4.53	xcomet_noisy 85.7 but NTA miss	心灵感应原版就是致敬火花hhh	The original telepathy is a tribute to Spark hhh
B-PYA-085	PYA	4.49	xcomet_noisy 92.3 but NTA miss	想吃肉质Q弹的就买散养老公鸡	If you want to eat meat with a firm and springy texture, buy a free-range rooster.
B-PYA-084	PYA	4.38	xcomet_noisy 86.5 but NTA miss	塔图姆NB	Tatum NB
B-MIX-145	NEO	4.30	xcomet_noisy 80.6 but NTA miss	甲亢哥：我DNA动了	Hyperthyroidism Bro: My DNA is activated.
B-NEO-091	NEO	3.90	xcomet_noisy 92.2 but NTA miss	说个冷知识，来俊臣的父亲名叫来操，是个挺生草的名字	Here's a fun fact: Lai Junchen's father's name was Lai Cao, which is quite an amusing name.
B-MIX-078	MIX	3.83	xcomet_noisy 92.0 but NTA miss	学习上problem不能发作	Problems in learning should not occur.
B-HOM-013	HOM	3.78	xcomet_noisy 87.3 but NTA miss	笑拥了！带货主播推荐的迷惑水果太离谱了吧	LOL! The bizarre fruits recommended by the influencer are just too outrageous!
B-MIX-130	MIX	3.71	xcomet_noisy 91.9 but NTA miss	从来没有get到他颜值	Never understood his attractiveness.
B-HOM-094	HOM	3.61	xcomet_noisy 85.3 but NTA miss	冷芝士：袜子不是茶包	Cold cheese: Socks are not tea bags.
B-PYA-089	PYA	3.36	xcomet_noisy 91.7 but NTA miss	md，这军方也这么乱，难怪市民们这么乐观，哈哈	MD, the military is such a mess, no wonder the citizens are so optimistic, haha.
B-PYA-053	PYA	3.23	xcomet_noisy 85.8 but NTA miss	xswl这弱智吧的帖子太搞笑了	LOL, this dumb post is so funny.
B-NEO-053	NEO	3.21	xcomet_noisy 82.0 but NTA miss	双持党表示苹果和华为都不够用	The dual-wielding party says that both Apple and Huawei are not enough.
B-PYA-025	PYA	3.15	xcomet_noisy 90.8 but NTA miss	显卡涨价这消息直接让我blx了	The news of the graphics card price increase directly made me speechless.
B-MIX-062	MIX	3.12	xcomet_noisy 98.7 but NTA miss	这个PK谁赢了	Who won this PK?
B-NEO-003	NEO	3.11	xcomet_noisy 92.3 but NTA miss	又被割韭菜了，这理财产品全是坑	Got scammed again, these financial products are all traps.
B-PYA-064	PYA	3.11	xcomet_noisy 93.6 but NTA miss	ssfd，这个太恐怖了	ssfd, this is too scary.
B-HOM-092	HOM	3.09	xcomet_noisy 91.1 but NTA miss	鸡本功扎实	The chicken's skills are solid.
B-HOM-003	HOM	3.06	xcomet_noisy 99.5 but NTA miss	各位童鞋注意了，期末考试要来了	Attention everyone, the final exams are coming.
B-NEO-089	NEO	3.03	xcomet_noisy 94.8 but NTA miss	无论从哪个层面来看，都是吊炸了	No matter how you look at it, it's absolutely amazing.
B-HOM-042	HOM	2.99	xcomet_noisy 96.3 but NTA miss	这部剧的女主造型好康	The female lead's styling in this drama is great.
B-HOM-039	HOM	2.96	xcomet_noisy 83.7 but NTA miss	腾讯这波操作属于是虾仁猪心了	Tencent's move is really ruthless.
B-HOM-058	HOM	2.96	xcomet_noisy 83.4 but NTA miss	这是我女朋友 羡慕吗笑抽们🤣	This is my girlfriend. Are you envious? Laughing out loud. 🤣
B-PYA-023	PYA	2.94	xcomet_noisy 95.6 but NTA miss	u1s1，317万年终奖确实让人眼红	The year-end bonus of 3.17 million yuan is indeed enviable.
B-HOM-131	HOM	2.92	xcomet_noisy 85.4 but NTA miss	密码的，很久没笑得这么无语了	The password, I haven't laughed speechlessly like this in a long time.
B-HOM-048	HOM	2.84	xcomet_noisy 89.6 but NTA miss	赛里木湖这事整得灰常离谱	The situation with Sayram Lake is extremely outrageous.
B-MIX-076	MIX	2.64	xcomet_noisy 97.5 but NTA miss	店员花一秒钟get到你的意思了	The shop assistant understood your meaning in a second.
B-NEO-020	NEO	2.50	xcomet_noisy 92.3 but NTA miss	公司要黄了的5个征兆，当公司开始严抓考勤，你该考虑润了	Five signs a company is going under: When the company starts strictly enforcing attendance, you should consider leaving.
B-HOM-061	HOM	2.48	xcomet_noisy 92.2 but NTA miss	我要笑亖了卧槽	I'm going to laugh to death, damn.
B-HOM-085	HOM	2.46	xcomet_noisy 100.0 but NTA miss	此人知识面级广	This person has a very broad range of knowledge.
B-NEO-028	NEO	2.34	xcomet_noisy 90.9 but NTA miss	这个综艺太下饭了，一口气看完	This variety show is so entertaining, I watched it all in one go.
B-PYA-063	PYA	2.28	xcomet_noisy 82.9 but NTA miss	fs们太能打了	The players are really strong.
B-HOM-021	HOM	2.27	xcomet_noisy 97.4 but NTA miss	沃草，这无人机表演太震撼了	Wow, this drone show is so impressive.
B-MIX-090	MIX	2.23	xcomet_noisy 88.4 but NTA miss	杨博文四代唯一C位队长	Yang Bowen is the only fourth-generation C-position captain.
B-MIX-116	MIX	2.23	xcomet_noisy 88.3 but NTA miss	小时候我没有cp这个概念，一直认为这俩只是朋友	When I was little, I didn't have the concept of CP and always thought these two were just friends.
B-PYA-066	PYA	2.15	xcomet_noisy 92.5 but NTA miss	这图谁发明的，xswl	Who invented this picture, xswl
B-NEO-110	NEO	2.05	xcomet_noisy 87.9 but NTA miss	泪目了，米哈游你坏事做尽	Tears in my eyes, miHoYo, you've done all the bad things.
