uid	category	xcomet_noisy	xcomet_clean	xcomet_d	kiwi_noisy	kiwi_clean	kiwi_d	nta_noisy	nta_clean	nta_d	src_noisy	hyp_noisy	src_clean	hyp_clean	ref_en
B-HOM-023	HOM	80.35	62.89	-17.46	43.98	40.16	-3.82	0	0	0	你想peach呢，哪有这么好的事	You wish! There's no such good deal.	你想屁吃呢，哪有这么好的事	In your dreams! There's no such thing as a free lunch.	you're dreaming, how can something that good happen
B-HOM-024	HOM	95.10	97.28	2.18	78.73	85.05	6.32	100	100	0	别虾扯蛋了，老师说的都是真的吗	Don't talk nonsense—is everything the teacher said really true?	别瞎扯淡了，老师说的都是真的吗	Stop talking nonsense. Is everything the teacher said true?	stop talking BS, is what the teacher said even true
B-HOM-025	HOM	67.77	74.10	6.33	62.34	54.77	-7.57	0	0	0	先报上自己的分数啊搞辣菜	Tell me your score first, you lousy cook.	先报上自己的分数啊搞拉踩	First, post your own score before trying to put others down.	dropping your score first before throwing shade smh
B-HOM-026	HOM	77.80	94.21	16.40	47.76	76.43	28.67	0	100	100	蚌埠住了，腾讯这泄密处理速度也太快了吧	I can't even, Tencent's leak handling speed is way too fast.	绷不住了，腾讯这泄密处理速度也太快了吧	I can't hold it together—Tencent's leak response speed is just way too fast.	I can't hold it in anymore, Tencent's speed in handling this leak is just too fast
B-HOM-027	HOM	73.43	66.14	-7.29	78.69	59.90	-18.80	0	0	0	嗷利给，西班牙第一了	Awesome, Spain is number one!	奥利给，西班牙第一了	Oli give, Spain is number one.	Aigoo Spain took first place let's gooo
B-HOM-028	HOM	71.10	80.46	9.35	47.69	78.00	30.31	0	0	0	这配置针不戳，性价比拉满	This configuration is really impressive, with maximum value for money.	这配置真不错，性价比拉满	This configuration is really great, offering maximum value for money.	This setup slaps, value for money off the charts
B-HOM-029	HOM	58.21	50.99	-7.21	48.22	64.51	16.29	0	0	0	赛里木湖这操作针不戳啊，景区打人还能辞退就完事了？	The way Sayram Lake handled this is really something—so assaulting a tourist just gets you fired and that's it?	赛里木湖这操作真不错啊，景区打人还能辞退就完事了？	The way Sailimu Lake handled this is really something—so hitting someone at a scenic spot just gets you fired and that's it?	Sarim Lake's handling is just great, beating people at a scenic spot and just firing them is that it?
B-HOM-030	HOM	95.00	95.07	0.06	54.25	80.34	26.09	0	100	100	蚌埠住了，这也太好笑了吧	I can't stop laughing, this is just too hilarious.	绷不住了，这也太好笑了吧	I can't hold it together anymore, this is just too hilarious.	bruh I can't hold it in this is too funny lmao
B-HOM-031	HOM	93.91	92.58	-1.33	79.49	79.70	0.21	0	0	0	卧槽317万年终奖就这么没了？	Holy crap, the 3.17 million year-end bonus is just gone like that?	我操317万年终奖就这么没了？	Fuck, the 3.17 million year-end bonus is just gone like that?	Wtf, 3.17 million year-end bonus just gone like that?
B-HOM-032	HOM	76.13	92.40	16.27	39.95	79.10	39.15	0	0	0	你就耗子尾汁吧，别折腾了	Just stop messing around and face the music.	你就好自为之吧，别折腾了	You’d better watch yourself and stop making trouble.	watch yourself bro stop messing around
B-HOM-033	HOM	90.72	90.41	-0.31	67.28	67.92	0.64	100	100	0	王虹这波属实深藏blue了，拿完奖还这么低调	Wang Hong really kept a low profile this time, staying so humble even after winning the award.	王虹这波属实深藏不露了，拿完奖还这么低调	Wang Hong really kept a low profile this time—still so humble even after winning the award.	Wang Hong has truly been hiding her talents, so low-key after winning the award
B-HOM-034	HOM	95.75	93.75	-2.01	54.51	77.14	22.63	0	100	100	蚌埠住了这也太搞笑了	I can't stop laughing, this is just too hilarious.	绷不住了这也太搞笑了	I can't hold it together, this is just too hilarious.	can't hold it in anymore this is way too funny fr
B-HOM-035	HOM	85.58	92.14	6.56	46.10	80.04	33.94	0	0	0	看到50亿离婚案的消息我直接蓝瘦香菇	Seeing the news of the 5 billion divorce case, I feel so heartbroken and devastated.	看到50亿离婚案的消息我直接难受想哭	Seeing the news of the 5 billion divorce case made me so upset I just want to cry.	Seeing the news about the 5 billion divorce case, I'm so sad I could cry
B-HOM-036	HOM	76.35	92.13	15.78	48.74	84.46	35.71	0	0	0	针不戳，这个视频做得真好	That's awesome, this video is really well made.	真不错，这个视频做得真好	That's really great, this video is so well made.	not bad this video is actually fire
B-HOM-037	HOM	83.12	90.44	7.32	58.66	71.79	13.13	0	0	0	这景区管理duck不必，7个人打一个司机	The management of this scenic spot is completely unnecessary—seven people beating up one driver.	这景区管理大可不必，7个人打一个司机	The management of this scenic area is completely unnecessary—seven people beating up one driver.	This scenic area management is totally unnecessary, 7 people beating one driver
B-HOM-038	HOM	98.34	98.57	0.23	58.41	84.52	26.12	0	0	0	这个颜色灰常好看	This color is very beautiful.	这个颜色非常好看	This color is very beautiful.	this color looks really good ngl
B-HOM-039	HOM	90.30	62.55	-27.75	65.62	51.01	-14.61	100	0	-100	腾讯这波操作属于是虾仁猪心了	Tencent's move is basically adding insult to injury.	腾讯这波操作属于是杀人诛心了	Tencent's move this time is truly a case of killing the heart after killing the person.	Tencent's move this time is truly adding insult to injury
B-HOM-040	HOM	86.35	87.15	0.80	58.05	61.44	3.39	0	0	0	有内味了，就是这个感觉	That's the vibe, this is exactly the feeling.	有那味了，就是这个感觉	That’s the vibe, this is exactly the feeling.	got that vibe this is the feeling
B-HOM-041	HOM	72.71	86.79	14.07	59.51	77.59	18.08	0	0	0	泄密被辞退永不录用，这员工只能耗子喂汁了	Leaking secrets led to dismissal and a permanent ban from rehire—this employee can only face the consequences on their own.	泄密被辞退永不录用，这员工只能好自为之了	The employee who was fired for leaking secrets and will never be rehired can only fend for themselves now.	Fired for leaking and never to be rehired, this employee better watch out
B-HOM-042	HOM	97.07	97.38	0.31	73.65	78.39	4.74	0	0	0	这部剧的女主造型好康	The female lead's styling in this drama looks great.	这部剧的女主造型好看	The female lead's styling in this drama looks great.	the female lead's look in this drama is gorgeous
B-HOM-043	HOM	70.16	60.08	-10.08	59.12	61.23	2.11	0	0	0	耗子尾汁，好自为之吧	Rat tail juice, you’d better behave yourself.	好自为之，好自为之吧	Take care of yourself, just take care of yourself.	Learn your lesson and shape up.
B-HOM-044	HOM	81.89	96.06	14.17	47.30	83.82	36.53	100	100	0	这个操作太虾仁了	This operation is too horrifying.	这个操作太吓人了	This operation is terrifying.	this play is straight up terrifying
B-HOM-045	HOM	72.91	76.33	3.42	51.64	59.35	7.71	100	0	-100	中国女排这波直接丸辣，美国队不服不行	The Chinese women's volleyball team is completely done for this time—Team USA just has to admit they can't compete.	中国女排这波直接完啦，美国队不服不行	The Chinese women's volleyball team is completely done this time—Team USA just can't deny it.	China's women's volleyball team is done for this time, the US team has to admit defeat
B-HOM-046	HOM	96.01	99.59	3.58	66.00	83.11	17.12	100	100	0	鸭力好大，快要顶不住了	The pressure is overwhelming, I can barely hold on.	压力好大，快要顶不住了	The pressure is overwhelming; I can barely hold on.	the pressure is so high can't hold on anymore
B-HOM-047	HOM	68.13	100.00	31.87	42.99	87.99	45.00	0	100	100	窝五碎！！！	Wo Wu Sui!!!	我五岁！！！	I'm five years old!!!	I'm five years old!!!
B-HOM-048	HOM	86.84	89.97	3.14	77.87	81.27	3.40	0	0	0	赛里木湖这事整得灰常离谱	The whole thing about Sayram Lake is just ridiculously absurd.	赛里木湖这事整得非常离谱	The whole situation at Sayram Lake is utterly absurd.	The Sarim Lake incident is really outrageous
B-HOM-049	HOM	92.46	95.08	2.61	83.55	83.91	0.37	0	0	0	看完这帖子我直接笑嘻了	After reading this post, I just cracked up laughing.	看完这帖子我直接笑死了	After reading this post, I literally died laughing.	after reading this post I'm dead lmao
B-HOM-050	HOM	94.48	99.06	4.57	60.80	85.90	25.10	100	100	0	看完这个视频我蕉绿了	After watching this video, I'm feeling anxious.	看完这个视频我焦虑了	After watching this video, I felt anxious.	after watching this vid I'm straight up anxious
B-HOM-051	HOM	92.52	95.22	2.70	39.79	80.85	41.06	100	0	-100	看完女排比赛我直接鸭梨山大	After watching the women's volleyball match, I'm under immense pressure.	看完女排比赛我直接压力山大	After watching the women's volleyball match, I felt completely overwhelmed.	After watching the women's volleyball match, I'm under enormous pressure
B-HOM-052	HOM	66.72	68.60	1.88	68.84	71.45	2.61	0	0	0	笑鼠了！一会抛梗一会接梗	That's hilarious! Throwing out punchlines one moment and catching them the next.	笑死了！一会抛梗一会接梗	That's hilarious! Throwing out punchlines one moment and catching them the next.	dying of laughter! one sec they set up the joke next sec they're playing along
B-HOM-053	HOM	89.46	91.71	2.25	63.53	75.92	12.39	0	0	0	测评娃哈哈高透史莱姆好好康	Review: Wahaha Clear Slime is so pretty	测评娃哈哈高透史莱姆好好看	Review: Wahaha's high-transparency slime looks really nice.	reviewing Wahaha's crystal clear slime it looks so good
B-HOM-054	HOM	92.03	94.72	2.69	50.35	80.20	29.85	100	100	0	窝巢，这也太厉害了吧	Holy crap, this is insanely awesome!	我操，这也太厉害了吧	Holy shit, this is insanely awesome!	wtf this is too insane bruh
B-HOM-055	HOM	93.95	97.15	3.20	61.19	83.76	22.57	100	100	0	笑的想鼠	Laughing so hard I want to die.	笑的想死	I'm laughing so hard I could die.	laughing till I die
B-HOM-056	HOM	73.21	70.02	-3.19	57.22	73.04	15.83	0	0	0	这里是孙吧忏悔室，一人忏悔一件你觉得最厨神的事	"This is the Sun Bar Confessional. Confess one thing you think is the most ""Kitchen God"" thing you've done."	这里是孙吧忏悔室，一人忏悔一件你觉得最畜生的事	This is the Sun Bar Confession Room. Each person confesses one thing you think is the most beastly.	welcome to Sun Bar confessional drop your most savage moment
B-HOM-057	HOM	96.25	99.15	2.90	68.36	84.08	15.73	0	0	0	关于玉玉症表妹喜欢上我的故事	The story of my cousin with depression falling in love with me	关于抑郁症表妹喜欢上我的故事	A story about my cousin with depression falling in love with me	the story of how my depressed cousin fell for me
B-HOM-058	HOM	84.01	92.61	8.61	73.52	82.82	9.31	0	100	100	这是我女朋友 羡慕吗笑抽们🤣	This is my girlfriend. Jealous, LOL guys? 🤣	这是我女朋友 羡慕吗小丑们🤣	This is my girlfriend. Jealous, clowns? 🤣	this is my gf. jealous you clowns? 🤣
B-HOM-059	HOM	88.66	83.69	-4.96	64.47	67.94	3.47	0	0	0	麻辣烫我只认元娘娘，口味多好7	When it comes to malatang, I only go for Yuan Niangniang — so many great flavors to choose from.	麻辣烫我只认元娘娘，口味多好吃	When it comes to malatang, I only trust Yuan Niangniang—so many delicious flavors.	I only trust Yuan Niangniang for malatang it's so good
B-HOM-060	HOM	71.73	88.49	16.76	66.57	60.30	-6.27	0	0	0	可爱的小香猪变成了温暖的答辩	The cute little fragrant pig turned into a warm defense.	可爱的小香猪变成了温暖的大便	The cute little fragrant pig turned into warm poop.	a cute little guinea pig turned into warm crap
B-HOM-061	HOM	97.10	98.55	1.45	79.12	84.25	5.14	0	0	0	我要笑亖了卧槽	I'm dying of laughter, holy shit.	我要笑死了卧槽	I'm dying of laughter, holy shit.	I'm gonna die laughing oh shit
B-HOM-062	HOM	83.26	92.57	9.30	45.10	75.24	30.14	0	0	0	时间长了搞亖你	Over time, I'll do you in.	时间长了搞死你	Over time, it'll wear you down.	I'll work you to death over time
B-HOM-063	HOM	74.18	62.68	-11.50	61.50	50.29	-11.21	0	0	0	笑亖了家人们谁懂啊	LMAO, fam, who can relate?	笑死了家人们谁懂啊	This is hilarious, does anyone else get it?	dying of laughter fam who understands
B-HOM-064	HOM	89.53	98.15	8.62	42.08	87.63	45.55	0	0	0	她居然紫砂了	She actually committed suicide.	她居然自杀了	She actually committed suicide.	she actually offed herself
B-HOM-065	HOM	56.57	53.70	-2.86	70.87	71.28	0.41	100	100	0	小哥：我真妹骗人！！我真给白衣女鬼送过餐！！你不知道哟！我魂都快没了，那餐是一点都没撒！！没办法，这就是哥的实力！	Bro: I swear I'm not lying!! I really delivered food to that woman in white!! You have no idea! I was scared out of my wits, but not a single drop of that meal spilled!! What can I say—that's just how good I am!	小哥：我真没骗人！！我真给白衣女鬼送过餐！！你不知道哟！我魂都快没了，那餐是一点都没撒！！没办法，这就是哥的实力！	Bro: I swear I’m not lying!! I really did deliver food to that woman in white!! You have no idea! I was scared out of my wits, but I didn’t spill a single drop of that order!! What can I say—that’s just how good I am!	Bro: I seriously didn't lie!! I really delivered food to the girl ghost in white!! You don't know! I nearly lost my soul, not a single drop spilled on that delivery! No choice, this is bro's skill!
B-HOM-066	HOM	61.85	71.54	9.68	47.94	49.13	1.18	0	100	100	博主成功把中二拍成沙子了	The blogger successfully turned the chuunibyou into sand.	博主成功把中二拍成傻子了	The blogger successfully turned a chuunibyou into a fool.	The blogger successfully made the edgy act look like a fool
B-HOM-067	HOM	69.45	92.56	23.11	72.47	83.84	11.37	0	0	0	肺雾才需要爱情，神都是孤独的	Only lung fog needs love; gods are all solitary.	废物才需要爱情，神都是孤独的	Only the worthless need love; gods are solitary.	Only the weak yearn for love; gods are destined to be alone.
B-HOM-068	HOM	90.51	98.80	8.29	78.32	85.35	7.03	100	100	0	我在学校哭别人鸟都不鸟我	I cry at school and no one gives a damn about me.	我在学校哭别人理都不理我	I cried at school, and no one paid any attention to me.	I cried at school and nobody even paid attention to me
B-HOM-069	HOM	69.57	95.01	25.44	50.09	74.01	23.92	0	0	0	现场偷挖被抓,夺笋呐!	Caught digging bamboo shoots on the spot—what a steal!	现场偷挖被抓,多损呐!	Caught digging illegally on the spot—how despicable!	Caught digging secretly on site, so savage!
B-HOM-070	HOM	86.74	97.05	10.31	49.14	71.51	22.37	0	100	100	这个特效针不戛！	This special effect is absolutely stunning!	这个特效真不尬！	This special effect is really not cringey!	This special effect is really not cringe!
B-HOM-071	HOM	82.42	93.93	11.51	27.70	66.77	39.07	100	100	0	要泥寡,雨女无瓜!	Mind your own business, it's none of your concern!	要你管,与你无关!	Mind your own business, it's none of your concern!	Mind your own business, it's none of your business!
B-HOM-072	HOM	61.79	93.82	32.03	66.58	76.16	9.58	0	100	100	依托答辩是什么意思	"What does ""relying on defense"" mean?"	一坨大便是什么意思	"What does ""a piece of shit"" mean?"	What does 'a pile of shit' mean?
B-HOM-073	HOM	87.32	97.75	10.43	40.49	81.26	40.77	100	100	0	哈哈哈哈哈哈哈夺笋呐	Hahahahaha, that's so savage!	哈哈哈哈哈哈哈多损呐	Hahahahaha, that's so mean.	hahahahaha so mean lol
B-HOM-074	HOM	66.72	89.40	22.68	74.55	75.38	0.83	0	100	100	“雨女无瓜”这么好笑吗是挺好笑的	"Is ""rain girl has no melon"" that funny? Yeah, it's pretty funny."	“与你无关”这么好笑吗是挺好笑的	"""Is it that funny that it's none of your business?"" ""Yeah, it's pretty funny."""	Is 'none of your business' really that funny? It is pretty funny
B-HOM-075	HOM	64.87	84.26	19.38	51.59	82.10	30.51	0	100	100	还有给	And also give	还有gay	There are also gay people.	Also got gay vibes
B-HOM-076	HOM	93.54	95.93	2.39	78.60	83.76	5.17	100	100	0	这显卡价格真是辣鸡，还买什么啊	This graphics card price is absolute garbage, why even bother buying it?	这显卡价格真是垃圾，还买什么啊	The price of this graphics card is absolute garbage—why would anyone even buy it?	This GPU price is really trash, why even buy it
B-HOM-077	HOM	60.89	64.24	3.35	63.16	67.66	4.50	0	100	100	我丢！上班路上刷到路边广告牌被“风”掀了个角，原来是京东618的整活！这波操作简直泰裤辣！	"Whoa! On my way to work, I saw a roadside billboard with a corner peeled back by the ""wind""—turns out it's a JD.com 618 stunt! This move is just insanely cool!"	我丢！上班路上刷到路边广告牌被“风”掀了个角，原来是京东618的整活！这波操作简直太酷啦！	"Whoa! On my way to work, I saw a roadside billboard with a corner peeled back by the ""wind""—turns out it's a JD.com 618 stunt! This move is just way too cool!"	No way! On my way to work I saw a roadside billboard get lifted by the 'wind', turns out it was JD 618's stunt! This move is just too cool!
B-HOM-078	HOM	74.80	80.57	5.78	67.79	76.59	8.79	0	100	100	“泰酷辣”大人三周年	"""Tai Ku La"" adult third anniversary"	“太酷啦”大人三周年	"""Too cool!"" — The grown-up's third anniversary"	Third anniversary of Lord 'So Cool'
B-HOM-079	HOM	86.96	96.98	10.01	57.84	55.31	-2.53	0	0	0	前车：不二？	The car ahead: Fuji?	前车：不是？	The car ahead: What the hell?	The car in front: Wait, what?
B-HOM-080	HOM	83.94	79.85	-4.10	69.53	77.05	7.52	0	100	100	10店睡，身体还以为是午休呢，凌晨又把他们叫醒了	Went to bed at 10 p.m., but the body thought it was just a nap, so it woke them up again in the early morning.	10点睡，身体还以为是午休呢，凌晨又把他们叫醒了	Going to bed at 10 p.m., the body still thinks it's just a nap, and then they were woken up again in the early morning hours.	Going to sleep at 10, my body thought it was nap time, then woke me up at dawn
B-HOM-081	HOM	53.81	98.76	44.95	43.02	66.04	23.02	0	100	100	tree 波Q	tree wave Q	三杀	Triple kill	Triple kill
B-HOM-082	HOM	47.83	50.80	2.97	60.28	52.56	-7.72	0	0	0	笑死我了粽横天虾至今一直在罚时闯过了零个关卡	That's hilarious—Zongheng Tianxia has been racking up penalty time and still hasn't cleared a single stage.	笑死我了纵横天下至今一直在罚时闯过了零个关卡	That's hilarious—roaming the world all this time, and still stuck with time penalties after clearing zero stages.	Dying of laughter, the one who conquers the world has been in timeout, passing zero challenges
B-HOM-083	HOM	74.99	97.87	22.88	45.69	71.45	25.76	0	0	0	怎么达不溜小兵了	How come you're bullying the little soldier?	怎么打不了小兵了	Why can't I attack the minions?	Why can't I target the minions?
B-HOM-084	HOM	83.31	98.66	15.35	75.60	83.06	7.46	0	100	100	！？雀潮？！	!? Sparrow Tide?!	！？雀巢？！	!? Nestlé?!	!? Nestle!?
B-HOM-085	HOM	100.00	100.00	0.00	81.58	84.49	2.91	100	100	0	此人知识面级广	This person has an extremely broad range of knowledge.	此人知识面极广	This person has an extremely broad range of knowledge.	This person's knowledge is extremely broad
B-HOM-086	HOM	95.18	98.21	3.04	82.59	84.26	1.67	0	100	100	蛇：卧槽，怎么又是他	Snake: WTF, why is it him again?	蛇：我的天，怎么又是他	Snake: Oh my god, why is it him again?	Snake: Oh my god, why is it him again
B-HOM-087	HOM	69.75	95.64	25.89	61.94	79.07	17.13	0	100	100	生物钟:补药呀！我才调整好	Biological clock: Take your tonic! I just got adjusted.	生物钟:不要呀！我才调整好	Biological clock: No! I just adjusted it.	Biological clock: No! I just got it adjusted
B-HOM-088	HOM	71.02	91.62	20.59	59.85	75.33	15.48	0	0	0	鸡本功来了，视频就有了。起飞！	Here comes the chicken basics, and the video is ready. Take off!	基本功来了，视频就有了。起飞！	Master the basics, and the videos will follow. Take off!	When the basic skills kick in, the video just takes off! Liftoff!
B-HOM-089	HOM	63.61	93.49	29.88	57.30	84.19	26.88	0	0	0	食不食油饼	Do you want to eat an oil pancake or not?	是不是有病	Are you sick or something?	Are you out of your mind?
B-HOM-090	HOM	48.63	96.05	47.43	50.56	77.95	27.39	0	0	0	香精煎鱼食不食	Fried fish with essence, do you eat it or not?	想进监狱是不是	Do you want to go to prison or what?	Do you want to end up in prison?
B-HOM-091	HOM	83.37	88.21	4.85	76.84	78.07	1.24	0	0	0	立马去郊区浇筑一个刚进混凝土的地下堡垒	Go immediately to the suburbs to pour a newly concreted underground bunker.	立马去郊区浇筑一个钢筋混凝土的地下堡垒	Go immediately to the suburbs to pour a reinforced concrete underground bunker.	Head to the suburbs right away and build an underground bunker with rebar concrete
B-HOM-092	HOM	85.31	94.10	8.79	47.03	71.87	24.84	0	0	0	鸡本功扎实	Solid basic chicken skills	基本功扎实	Solid fundamentals	Solid basic skills
B-HOM-093	HOM	95.98	95.13	-0.85	56.41	76.31	19.89	100	100	0	蚌不住了	I can't hold it in anymore.	绷不住了	I can't hold it together anymore.	Can't hold it in anymore
B-HOM-094	HOM	84.36	96.46	12.09	56.51	81.86	25.35	0	100	100	冷芝士：袜子不是茶包	Cold knowledge: Socks are not tea bags.	冷知识：袜子不是茶包	Fun fact: Socks are not tea bags.	Fun fact: socks are not tea bags
B-HOM-095	HOM	83.33	90.61	7.29	64.28	74.83	10.54	100	100	0	就说00这一套真的超级好看的，我可以安心的似了	Just saying, this 00 set is really super good-looking, I can die in peace now.	就说00这一套真的超级好看的，我可以安心的死了	Just saying, this 00 set is really super gorgeous—I can die in peace now.	This 00 outfit is really super good-looking, I can finally rest in peace
B-NEO-002	NEO	95.37	95.86	0.50	83.11	83.53	0.42	100	100	0	我们不是供人围观的工具人！	We are not tools for people to gawk at!	我们不是供人围观的工具！	We are not tools for people to gawk at!	we're not tools for people to watch!
B-NEO-003	NEO	92.33	89.28	-3.05	78.64	76.82	-1.82	0	100	100	又被割韭菜了，这理财产品全是坑	Got scammed again—this financial product is nothing but a trap.	又被宰了，这理财产品全是坑	Got ripped off again—this financial product is nothing but a trap.	I got ripped off again, this wealth management product is full of traps.
B-NEO-004	NEO	86.98	93.16	6.18	79.05	79.23	0.18	0	0	0	品牌联名就是割韭菜，质量差价格高	Brand collaborations are just a cash grab—low quality, high prices.	品牌联名就是坑人，质量差价格高	Brand collaborations are a rip-off—poor quality at high prices.	Co-branded products are just a way to rip off customers with poor quality and high prices.
B-NEO-005	NEO	98.24	98.19	-0.05	73.89	85.30	11.41	0	0	0	别带节奏了，事情不是你想的那样	Stop stirring things up; it's not what you think.	别煽动舆论了，事情不是你想的那样	Stop stirring up public opinion; things are not what you think.	stop stirring things up, it's not what you think
B-NEO-006	NEO	97.10	97.30	0.21	75.58	83.14	7.56	0	0	0	评论区全是在带节奏的，真相没人关心	The comment section is full of people stirring up drama, and no one cares about the truth.	评论区全是在煽动舆论的，真相没人关心	The comment section is full of people stirring up public opinion; no one cares about the truth.	comments section full of people stirring drama, nobody cares about the truth
B-NEO-007	NEO	98.41	95.69	-2.72	77.58	75.04	-2.54	100	0	-100	杠精无处不在，说啥都要反驳	Contrarians are everywhere, always ready to argue with whatever you say.	抬杠的人无处不在，说啥都要反驳	People who argue for the sake of arguing are everywhere, contradicting everything you say.	contrarians are everywhere, they rebut everything you say
B-NEO-008	NEO	99.76	97.00	-2.76	81.26	77.29	-3.97	100	0	-100	遇到杠精最好的办法就是不理他	The best way to deal with a contrarian is to ignore them.	遇到抬杠的人最好的办法就是不理他	The best way to deal with someone who argues for the sake of arguing is to ignore them.	the best way to deal with a contrarian is to ignore them
B-NEO-009	NEO	71.64	86.99	15.34	49.94	75.48	25.54	0	0	0	芭比Q了，半夜点外卖忘备注别敲门	"Barbecued. Ordered takeout in the middle of the night and forgot to note ""don't knock."""	完了，半夜点外卖忘备注别敲门	"Oh no, I ordered takeout in the middle of the night and forgot to note ""don't knock."""	I'm cooked, ordered delivery at midnight and forgot to leave a note saying don't knock
