uid	category	xcomet_noisy	xcomet_clean	xcomet_d	kiwi_noisy	kiwi_clean	kiwi_d	nta_noisy	nta_clean	nta_d	src_noisy	hyp_noisy	src_clean	hyp_clean	ref_en
B-HOM-027	HOM	72.19	59.37	-12.83	58.81	63.72	4.91	0	0	0	嗷利给，西班牙第一了	Aolige, Spain is the first.	奥利给，西班牙第一了	Oli gave, Spain is the first.	Aigoo Spain took first place let's gooo
B-HOM-028	HOM	59.67	67.05	7.39	45.13	69.43	24.29	0	0	0	这配置针不戳，性价比拉满	This configuration is not bad, and the cost performance is high.	这配置真不错，性价比拉满	The configuration is really good, and the cost performance is high.	This setup slaps, value for money off the charts
B-HOM-029	HOM	61.40	52.87	-8.54	51.42	63.16	11.74	0	0	0	赛里木湖这操作针不戳啊，景区打人还能辞退就完事了？	This action of Sairim Lake is not a good one; can the scenic area just fire the person who hit the tourists and it’s over?	赛里木湖这操作真不错啊，景区打人还能辞退就完事了？	This action of Sairim Lake is really good; if the scenic area can fire the person who hit the tourists, then it’s done?	Sarim Lake's handling is just great, beating people at a scenic spot and just firing them is that it?
B-HOM-030	HOM	76.90	97.75	20.86	69.42	79.70	10.28	0	100	100	蚌埠住了，这也太好笑了吧	I live in Bengbu, and this is too funny.	绷不住了，这也太好笑了吧	I can’t hold it in, this is too funny.	bruh I can't hold it in this is too funny lmao
B-HOM-031	HOM	90.07	72.23	-17.84	59.23	61.87	2.64	0	0	0	卧槽317万年终奖就这么没了？	Holy Christ, the year-end bonus of 3.17 million years is gone?	我操317万年终奖就这么没了？	I worked for 317 years and my year-end bonus is gone?	Wtf, 3.17 million year-end bonus just gone like that?
B-HOM-032	HOM	59.61	70.73	11.11	74.59	79.55	4.96	0	0	0	你就耗子尾汁吧，别折腾了	Just have the rat’s tail soup, don’t make a fuss.	你就好自为之吧，别折腾了	You can do whatever you want, don’t make a fuss.	watch yourself bro stop messing around
B-HOM-033	HOM	89.29	80.64	-8.65	55.20	56.61	1.41	0	0	0	王虹这波属实深藏blue了，拿完奖还这么低调	Wang Hong is really low-key after winning the award.	王虹这波属实深藏不露了，拿完奖还这么低调	Wang Hong is really low-key, and she was so low-key after winning the award.	Wang Hong has truly been hiding her talents, so low-key after winning the award
B-HOM-034	HOM	75.82	97.07	21.25	56.89	78.01	21.13	0	100	100	蚌埠住了这也太搞笑了	It’s too funny to live in Bengbu.	绷不住了这也太搞笑了	I can’t hold it in, this is too funny.	can't hold it in anymore this is way too funny fr
B-HOM-035	HOM	85.09	90.91	5.81	47.39	80.01	32.63	0	0	0	看到50亿离婚案的消息我直接蓝瘦香菇	I was shocked when I saw the news of the 5 billion divorce case.	看到50亿离婚案的消息我直接难受想哭	I was so upset when I saw the news of the 5 billion divorce case that I wanted to cry.	Seeing the news about the 5 billion divorce case, I'm so sad I could cry
B-HOM-036	HOM	73.54	92.78	19.24	46.56	83.36	36.80	0	0	0	针不戳，这个视频做得真好	It’s not a lie, this video is really good.	真不错，这个视频做得真好	It’s really good, this video is so well made.	not bad this video is actually fire
B-HOM-037	HOM	90.10	95.23	5.12	57.37	74.47	17.10	0	0	0	这景区管理duck不必，7个人打一个司机	There’s no need to manage the scenic area, and seven people beat up a driver.	这景区管理大可不必，7个人打一个司机	There is no need to manage this scenic area, and seven people beat up a driver.	This scenic area management is totally unnecessary, 7 people beating one driver
B-HOM-038	HOM	96.74	99.19	2.46	69.81	81.87	12.06	0	0	0	这个颜色灰常好看	This gray color is very nice.	这个颜色非常好看	This color is very nice.	this color looks really good ngl
B-HOM-039	HOM	82.31	93.57	11.26	64.76	54.17	-10.59	0	0	0	腾讯这波操作属于是虾仁猪心了	This move by Tencent is a pig’s heart in a shrimp’s shell.	腾讯这波操作属于是杀人诛心了	This move by Tencent is a bit too much.	Tencent's move this time is truly adding insult to injury
B-HOM-040	HOM	74.24	76.87	2.63	58.33	53.29	-5.04	0	0	0	有内味了，就是这个感觉	It has a sense of belonging, that’s the feeling.	有那味了，就是这个感觉	It has the taste, that’s the feeling.	got that vibe this is the feeling
B-HOM-041	HOM	78.21	84.62	6.41	68.52	79.28	10.75	0	0	0	泄密被辞退永不录用，这员工只能耗子喂汁了	The employee who leaked the information was dismissed and will never be rehired, and he can only be fed to the rats.	泄密被辞退永不录用，这员工只能好自为之了	The employee who leaked the information was dismissed and will never be rehired, and he can only take care of himself.	Fired for leaking and never to be rehired, this employee better watch out
B-HOM-042	HOM	95.60	96.33	0.73	75.40	83.17	7.77	0	0	0	这部剧的女主造型好康	The female lead of this drama looks good.	这部剧的女主造型好看	The female lead of this drama looks good.	the female lead's look in this drama is gorgeous
B-HOM-043	HOM	41.10	42.75	1.66	49.97	45.69	-4.28	0	0	0	耗子尾汁，好自为之吧	Rat tail soup, you deserve it.	好自为之，好自为之吧	Do it yourself, do it yourself.	Learn your lesson and shape up.
B-HOM-044	HOM	84.64	89.56	4.93	44.02	81.87	37.85	0	0	0	这个操作太虾仁了	This operation is too much.	这个操作太吓人了	This operation is too scary.	this play is straight up terrifying
B-HOM-045	HOM	56.49	73.12	16.63	56.94	55.41	-1.53	0	100	100	中国女排这波直接丸辣，美国队不服不行	The Chinese women’s volleyball team is so hot, and the US team can’t accept it.	中国女排这波直接完啦，美国队不服不行	The Chinese women’s volleyball team is done for, and the US team can’t accept it.	China's women's volleyball team is done for this time, the US team has to admit defeat
B-HOM-046	HOM	68.68	99.75	31.07	65.23	80.98	15.75	0	100	100	鸭力好大，快要顶不住了	The duck is so strong, I can’t hold it anymore.	压力好大，快要顶不住了	The pressure is so big, I can’t take it anymore.	the pressure is so high can't hold on anymore
B-HOM-047	HOM	53.65	100.00	46.35	59.04	88.21	29.17	0	100	100	窝五碎！！！	I’m so angry!!!	我五岁！！！	I’m five years old!!!	I'm five years old!!!
B-HOM-048	HOM	94.16	93.92	-0.25	77.40	79.79	2.38	100	100	0	赛里木湖这事整得灰常离谱	This thing about Sairim Lake is really ridiculous.	赛里木湖这事整得非常离谱	This thing about Sairim Lake is really ridiculous.	The Sarim Lake incident is really outrageous
B-HOM-049	HOM	85.13	93.00	7.87	82.48	85.23	2.75	0	0	0	看完这帖子我直接笑嘻了	I laughed after reading this post.	看完这帖子我直接笑死了	I laughed to death after reading this post.	after reading this post I'm dead lmao
B-HOM-050	HOM	80.92	96.81	15.90	70.52	85.49	14.98	0	100	100	看完这个视频我蕉绿了	I’m green with envy after watching this video.	看完这个视频我焦虑了	I was anxious after watching this video.	after watching this vid I'm straight up anxious
B-HOM-051	HOM	60.62	95.63	35.01	48.02	81.86	33.83	0	0	0	看完女排比赛我直接鸭梨山大	I went to Duck Pear Hill after watching the women’s volleyball match.	看完女排比赛我直接压力山大	I was under a lot of pressure after watching the women’s volleyball match.	After watching the women's volleyball match, I'm under enormous pressure
B-HOM-052	HOM	50.66	78.07	27.41	47.82	72.01	24.19	0	0	0	笑鼠了！一会抛梗一会接梗	It’s a laughing rat! It throws the ball and catches it in a second.	笑死了！一会抛梗一会接梗	I laughed to death! Sometimes you throw the joke, sometimes you catch it.	dying of laughter! one sec they set up the joke next sec they're playing along
B-HOM-053	HOM	91.39	89.47	-1.92	58.45	74.44	15.99	0	100	100	测评娃哈哈高透史莱姆好好康	Review of Wahaha High-Transparency Slime	测评娃哈哈高透史莱姆好好看	I’ve reviewed the Wahaha High-Transparency Slime and it looks good.	reviewing Wahaha's crystal clear slime it looks so good
B-HOM-054	HOM	73.69	86.62	12.93	45.87	74.84	28.96	0	0	0	窝巢，这也太厉害了吧	Wo Nest, this is too powerful.	我操，这也太厉害了吧	Holy Christ, this is too powerful.	wtf this is too insane bruh
B-HOM-055	HOM	91.09	98.10	7.01	69.30	85.99	16.69	0	100	100	笑的想鼠	Laughing like a rat	笑的想死	I laughed so hard I almost died.	laughing till I die
B-HOM-056	HOM	62.49	82.26	19.77	65.17	74.87	9.70	0	0	0	这里是孙吧忏悔室，一人忏悔一件你觉得最厨神的事	This is the Sun Ba confession room, and you can confess one thing that you think is the most chef-like.	这里是孙吧忏悔室，一人忏悔一件你觉得最畜生的事	This is the Sun Ba confession room, and you can confess one thing you think is the most beastly.	welcome to Sun Bar confessional drop your most savage moment
B-HOM-057	HOM	83.92	94.94	11.02	75.32	79.44	4.12	0	0	0	关于玉玉症表妹喜欢上我的故事	The story about my cousin with jade disease falling in love with me	关于抑郁症表妹喜欢上我的故事	The story about my cousin falling in love with me because of depression	the story of how my depressed cousin fell for me
B-HOM-058	HOM	92.12	95.49	3.36	69.65	84.19	14.54	0	100	100	这是我女朋友 羡慕吗笑抽们🤣	This is my girlfriend, are you envious?	这是我女朋友 羡慕吗小丑们🤣	This is my girlfriend, are you jealous, clowns?🤣	this is my gf. jealous you clowns? 🤣
B-HOM-059	HOM	73.55	79.68	6.13	58.45	55.99	-2.46	100	100	0	麻辣烫我只认元娘娘，口味多好7	I only recognize Yuan Niang for Mala Tang, and the taste is so good 7	麻辣烫我只认元娘娘，口味多好吃	I only recognize Yuan Niang for Mala Tang, and the taste is so good.	I only trust Yuan Niangniang for malatang it's so good
B-HOM-060	HOM	78.85	86.66	7.81	60.79	55.62	-5.17	0	0	0	可爱的小香猪变成了温暖的答辩	The cute little piglet has become a warm defense.	可爱的小香猪变成了温暖的大便	The cute little piglet turned into a warm stool.	a cute little guinea pig turned into warm crap
B-HOM-061	HOM	94.06	94.53	0.46	80.45	85.17	4.73	100	100	0	我要笑亖了卧槽	I’m going to die laughing, damn it.	我要笑死了卧槽	I’m going to die laughing, damn it.	I'm gonna die laughing oh shit
B-HOM-062	HOM	87.10	94.90	7.81	61.35	76.18	14.83	0	0	0	时间长了搞亖你	I’ll make you suffer if it takes too long.	时间长了搞死你	It will kill you in the long run.	I'll work you to death over time
B-HOM-063	HOM	76.99	83.65	6.65	58.20	57.41	-0.79	0	0	0	笑亖了家人们谁懂啊	I’m laughing to death, who understands?	笑死了家人们谁懂啊	I laughed to death, who would understand?	dying of laughter fam who understands
B-HOM-064	HOM	93.13	98.24	5.11	63.28	87.12	23.84	0	0	0	她居然紫砂了	She turned purple.	她居然自杀了	She committed suicide.	she actually offed herself
B-HOM-065	HOM	48.52	52.39	3.87	71.95	73.51	1.56	100	100	0	小哥：我真妹骗人！！我真给白衣女鬼送过餐！！你不知道哟！我魂都快没了，那餐是一点都没撒！！没办法，这就是哥的实力！	Delivery person: I didn’t lie! I really delivered food to the white-clothed ghost! You don’t know! I almost lost my soul, and the food was not spilled at all! There’s no way, this is my ability!	小哥：我真没骗人！！我真给白衣女鬼送过餐！！你不知道哟！我魂都快没了，那餐是一点都没撒！！没办法，这就是哥的实力！	Delivery person: I didn’t lie! I really delivered the food to the white-clothed ghost! You don’t know! I almost lost my soul, and the food was not spilled at all! That’s my ability!	Bro: I seriously didn't lie!! I really delivered food to the girl ghost in white!! You don't know! I nearly lost my soul, not a single drop spilled on that delivery! No choice, this is bro's skill!
B-HOM-066	HOM	60.66	74.46	13.80	45.74	52.15	6.42	0	100	100	博主成功把中二拍成沙子了	The blogger successfully turned the middle two into sand.	博主成功把中二拍成傻子了	The blogger successfully made the middle two look like fools.	The blogger successfully made the edgy act look like a fool
B-HOM-067	HOM	80.36	82.88	2.52	75.75	72.64	-3.10	0	0	0	肺雾才需要爱情，神都是孤独的	Only the lung fog needs love, and the gods are lonely.	废物才需要爱情，神都是孤独的	Only waste needs love, and gods are lonely.	Only the weak yearn for love; gods are destined to be alone.
B-HOM-068	HOM	96.82	98.31	1.49	76.28	85.04	8.77	100	100	0	我在学校哭别人鸟都不鸟我	I cried in school and no one paid attention to me.	我在学校哭别人理都不理我	I cried in school and no one paid attention to me.	I cried at school and nobody even paid attention to me
B-HOM-069	HOM	68.27	81.82	13.55	42.90	53.55	10.65	0	0	0	现场偷挖被抓,夺笋呐!	Caught stealing bamboo shoots on the spot, you guys!	现场偷挖被抓,多损呐!	Caught stealing at the scene, what a loss!	Caught digging secretly on site, so savage!
B-HOM-070	HOM	87.98	98.00	10.02	43.78	73.00	29.22	0	0	0	这个特效针不戛！	This special effect is so cool!	这个特效真不尬！	This special effect is not bad at all!	This special effect is really not cringe!
B-HOM-071	HOM	35.07	94.34	59.27	30.58	59.07	28.49	0	100	100	要泥寡,雨女无瓜!	If you want mud, you will get it, and if you want rain, you will get it!	要你管,与你无关!	It’s none of your business!	Mind your own business, it's none of your business!
B-HOM-072	HOM	68.99	95.19	26.19	75.18	80.28	5.10	0	0	0	依托答辩是什么意思	What does relying on the defense mean?	一坨大便是什么意思	What does a lump of shit mean?	What does 'a pile of shit' mean?
B-HOM-073	HOM	56.69	98.33	41.64	48.38	80.25	31.87	0	100	100	哈哈哈哈哈哈哈夺笋呐	Hahahahahahaha, it’s stealing the bamboo shoots.	哈哈哈哈哈哈哈多损呐	Hahahaha, so mean.	hahahahaha so mean lol
B-HOM-074	HOM	52.26	93.18	40.91	58.70	83.83	25.12	0	100	100	“雨女无瓜”这么好笑吗是挺好笑的	Is it funny that “it never rains on a dry day”? It is funny.	“与你无关”这么好笑吗是挺好笑的	Is “It has nothing to do with you” so funny? It is quite funny.	Is 'none of your business' really that funny? It is pretty funny
B-HOM-075	HOM	59.68	81.11	21.44	50.64	63.66	13.03	0	100	100	还有给	And this is for you.	还有gay	And gay.	Also got gay vibes
B-HOM-076	HOM	93.82	98.00	4.17	80.74	83.60	2.86	0	0	0	这显卡价格真是辣鸡，还买什么啊	The price of this graphics card is really ridiculous, so what else can I buy?	这显卡价格真是垃圾，还买什么啊	The price of this graphics card is really rubbish, so why buy it?	This GPU price is really trash, why even buy it
B-HOM-077	HOM	53.66	61.23	7.58	59.07	65.75	6.68	0	100	100	我丢！上班路上刷到路边广告牌被“风”掀了个角，原来是京东618的整活！这波操作简直泰裤辣！	I lost it! I saw a roadside billboard on my way to work, and the corner was blown off by the wind, and it turned out to be a whole act of JD.com 618! This operation is simply amazing!	我丢！上班路上刷到路边广告牌被“风”掀了个角，原来是京东618的整活！这波操作简直太酷啦！	I lost it! I saw a roadside billboard on my way to work, and the corner was blown off by the wind, and it turned out to be a stunt for JD.com’s 618 sale! This operation is so cool!	No way! On my way to work I saw a roadside billboard get lifted by the 'wind', turns out it was JD 618's stunt! This move is just too cool!
B-HOM-078	HOM	74.45	88.70	14.25	60.36	65.15	4.78	0	100	100	“泰酷辣”大人三周年	“Thai Cool Spicy” Adult’s Third Anniversary	“太酷啦”大人三周年	“So cool”, the third anniversary of Ta Cool La	Third anniversary of Lord 'So Cool'
B-HOM-079	HOM	86.14	85.07	-1.07	56.99	74.72	17.72	0	0	0	前车：不二？	Previous car: Unparalleled?	前车：不是？	Previous car: No?	The car in front: Wait, what?
B-HOM-080	HOM	67.39	82.31	14.92	63.73	73.23	9.50	0	0	0	10店睡，身体还以为是午休呢，凌晨又把他们叫醒了	10 people slept in the store, and they thought it was a nap, and they were woken up again in the early morning.	10点睡，身体还以为是午休呢，凌晨又把他们叫醒了	I went to bed at 10, and my body thought it was a nap, and they woke up again in the early morning.	Going to sleep at 10, my body thought it was nap time, then woke me up at dawn
B-HOM-081	HOM	55.91	99.12	43.21	52.44	66.38	13.94	0	0	0	tree 波Q	tree Bo Q	三杀	Three kills	Triple kill
B-HOM-082	HOM	60.81	60.23	-0.58	37.84	43.36	5.51	0	0	0	笑死我了粽横天虾至今一直在罚时闯过了零个关卡	I laughed so hard that Zong Hengtian has not passed any level yet.	笑死我了纵横天下至今一直在罚时闯过了零个关卡	I laughed so hard, I’ve been playing for a long time and I haven’t passed a single level.	Dying of laughter, the one who conquers the world has been in timeout, passing zero challenges
B-HOM-083	HOM	84.63	82.69	-1.95	50.23	68.85	18.62	0	0	0	怎么达不溜小兵了	How come I can’t use the little soldier?	怎么打不了小兵了	Why can’t I hit the little soldiers anymore?	Why can't I target the minions?
B-HOM-084	HOM	78.45	98.48	20.03	79.08	82.62	3.54	0	100	100	！？雀潮？！	! ? A flock of birds! ?	！？雀巢？！	! Nestle!	!? Nestle!?
B-HOM-085	HOM	100.00	100.00	0.00	80.44	83.51	3.08	0	0	0	此人知识面级广	This person has a wide range of knowledge.	此人知识面极广	This person has a wide range of knowledge.	This person's knowledge is extremely broad
B-HOM-086	HOM	94.31	97.04	2.73	82.59	85.05	2.46	0	0	0	蛇：卧槽，怎么又是他	Snake: Damn, why is it him again?	蛇：我的天，怎么又是他	Snake: My God, how come it’s him again?	Snake: Oh my god, why is it him again
B-HOM-087	HOM	80.85	95.64	14.79	63.74	79.07	15.33	0	100	100	生物钟:补药呀！我才调整好	Biological clock: tonic! I just adjusted it.	生物钟:不要呀！我才调整好	Biological clock: No! I just adjusted it.	Biological clock: No! I just got it adjusted
B-HOM-088	HOM	68.04	92.16	24.13	61.06	80.53	19.48	0	100	100	鸡本功来了，视频就有了。起飞！	Chicken Ben Gong is here, and the video is here. Take off!	基本功来了，视频就有了。起飞！	The basic skills are here, and the video is ready. Take off!	When the basic skills kick in, the video just takes off! Liftoff!
B-HOM-089	HOM	57.46	76.38	18.92	49.06	82.07	33.01	0	0	0	食不食油饼	Do you eat oil cake?	是不是有病	Is there any disease?	Are you out of your mind?
B-HOM-090	HOM	37.93	99.06	61.13	48.66	83.20	34.54	0	0	0	香精煎鱼食不食	Do you eat fish cooked with flavorings?	想进监狱是不是	Do you want to go to prison?	Do you want to end up in prison?
B-HOM-091	HOM	84.74	88.92	4.18	78.71	84.12	5.40	0	0	0	立马去郊区浇筑一个刚进混凝土的地下堡垒	I’ll go to the suburbs right now and build a basement fortress with just-poured concrete.	立马去郊区浇筑一个钢筋混凝土的地下堡垒	I’ll go to the suburbs right now and build a reinforced concrete underground fortress.	Head to the suburbs right away and build an underground bunker with rebar concrete
B-HOM-092	HOM	69.34	100.00	30.66	42.91	77.39	34.48	0	100	100	鸡本功扎实	The chicken is solid.	基本功扎实	Solid basic skills	Solid basic skills
B-HOM-093	HOM	96.31	99.98	3.67	71.24	76.60	5.36	0	100	100	蚌不住了	I can’t stand it anymore.	绷不住了	I can’t hold it in anymore.	Can't hold it in anymore
B-HOM-094	HOM	84.09	85.51	1.43	73.75	76.47	2.72	0	0	0	冷芝士：袜子不是茶包	Leng Zhi: Socks are not tea bags.	冷知识：袜子不是茶包	Cold knowledge: socks are not tea bags	Fun fact: socks are not tea bags
B-HOM-095	HOM	89.40	88.56	-0.84	70.71	72.50	1.79	0	100	100	就说00这一套真的超级好看的，我可以安心的似了	I’ll just say that the 00 set is really super nice, and I can wear it with confidence.	就说00这一套真的超级好看的，我可以安心的死了	I’ll just say that the 00 set is really super nice, and I can die in peace.	This 00 outfit is really super good-looking, I can finally rest in peace
B-NEO-002	NEO	98.18	99.79	1.61	82.47	83.07	0.59	100	100	0	我们不是供人围观的工具人！	We are not tools for people to watch!	我们不是供人围观的工具！	We are not tools for people to watch!	we're not tools for people to watch!
B-NEO-003	NEO	96.49	95.77	-0.73	80.26	81.95	1.69	0	0	0	又被割韭菜了，这理财产品全是坑	I was cheated again, these financial products are all scams.	又被宰了，这理财产品全是坑	I was cheated again, these financial products are all scams.	I got ripped off again, this wealth management product is full of traps.
B-NEO-004	NEO	84.29	92.08	7.80	76.14	78.82	2.68	0	0	0	品牌联名就是割韭菜，质量差价格高	Brand collaboration is just a rip-off, poor quality and high price.	品牌联名就是坑人，质量差价格高	The brand collaboration is a scam, the quality is poor and the price is high.	Co-branded products are just a way to rip off customers with poor quality and high prices.
B-NEO-005	NEO	88.61	97.71	9.10	77.53	83.65	6.12	0	0	0	别带节奏了，事情不是你想的那样	Stop setting the tone, it’s not what you think.	别煽动舆论了，事情不是你想的那样	Stop stirring up public opinion, it’s not what you think.	stop stirring things up, it's not what you think
B-NEO-006	NEO	87.02	96.29	9.27	83.64	84.98	1.34	0	0	0	评论区全是在带节奏的，真相没人关心	The comment section is all about setting the tone, and no one cares about the truth.	评论区全是在煽动舆论的，真相没人关心	The comment section is all about stirring up public opinion, and no one cares about the truth.	comments section full of people stirring drama, nobody cares about the truth
B-NEO-007	NEO	99.20	95.35	-3.85	81.32	73.73	-7.60	0	0	0	杠精无处不在，说啥都要反驳	There are trolls everywhere, and they will refute whatever you say.	抬杠的人无处不在，说啥都要反驳	There are people who are always trying to pick a fight, and they will refute whatever you say.	contrarians are everywhere, they rebut everything you say
B-NEO-008	NEO	97.37	95.16	-2.21	81.63	81.10	-0.53	0	0	0	遇到杠精最好的办法就是不理他	The best way to deal with a troll is to ignore him.	遇到抬杠的人最好的办法就是不理他	The best way to deal with a person who is trying to pick a fight is to ignore him.	the best way to deal with a contrarian is to ignore them
B-NEO-009	NEO	45.27	86.54	41.27	60.78	77.02	16.24	0	0	0	芭比Q了，半夜点外卖忘备注别敲门	It’s BBQ, and if you forget to make a note when you order takeout in the middle of the night, don’t knock on the door.	完了，半夜点外卖忘备注别敲门	Oh no, I forgot to write a note when I ordered takeout in the middle of the night, so don’t knock on the door.	I'm cooked, ordered delivery at midnight and forgot to leave a note saying don't knock
B-NEO-010	NEO	87.14	98.36	11.22	48.13	73.59	25.46	0	0	0	选择你的躲藏点，被抓到就芭比Q了	Choose your hiding spot, and you will be barbecued if you are caught.	选择你的躲藏点，被抓到就完了	Choose your hiding spot, and you’re done if you’re caught.	pick your hiding spot, if you get caught you're done for
B-NEO-011	NEO	68.34	95.05	26.72	75.23	81.85	6.62	0	0	0	看到肯德基9.9的那一刻，我的班味瞬间就没了	The moment I saw KFC’s 9.9, my class spirit disappeared instantly.	看到肯德基9.9的那一刻，我的上班疲惫感瞬间就没了	The moment I saw KFC’s 9.9, my fatigue from work disappeared instantly.	the moment I saw KFC 9.9, my work exhaustion instantly vanished
