uid	category	severity	reasons	src_noisy	hyp_noisy
B-PYA-092	PYA	31.44	xcomet/kiwi Δ disagree by 31.4	woc太萌了	"""Woc too cute"" or more naturally, ""This is too cute (for words)."" Note that ""woc"" here seems to be a colloquial or internet slang term, possibly an abbreviation, and its direct translation may vary depending on context."
B-PYA-063	PYA	31.39	xcomet/kiwi Δ disagree by 31.4	fs们太能打了	"""You guys are so good at fighting."""
B-HOM-084	HOM	31.35	xcomet/kiwi Δ disagree by 31.4	！？雀潮？！	"""！？雀潮？！"" translates to ""!!?雀潮!!?"" in English. The phrase seems to be a combination of exclamation marks and a word that could be a name or a term specific to a certain context, possibly related to a bird species or a cultural reference. Without additional context, it's challenging to provide a precise translation."
B-MIX-105	MIX	31.34	xcomet/kiwi Δ disagree by 31.3	回答我，鸟为什么会飞？ Look at my eye, tell me why!	Answer me, why can birds fly? Look at my eye, tell me why!
B-PYA-048	PYA	31.17	xcomet/kiwi Δ disagree by 31.2; xcomet_noisy 83.5 but NTA miss	xswl 这都能洗？	Can this be washed?
B-MIX-065	MIX	30.72	xcomet/kiwi Δ disagree by 30.7	这个DJ太嗨了	This DJ is too awesome.
B-PYA-084	PYA	30.55	xcomet/kiwi Δ disagree by 30.6	塔图姆NB	"Tatum NB (Note: ""NB"" typically stands for ""New Brunswick,"" a province in Canada, but without context, it's best to keep it as is.)"
B-HOM-072	HOM	29.07	xcomet/kiwi Δ disagree by 29.1	依托答辩是什么意思	"""依托答辩"" translates to ""relying on the answer"" in English."
B-HOM-081	HOM	27.65	xcomet/kiwi Δ disagree by 27.7	tree 波Q	"The translation of ""tree 波Q"" into English is: ""Tree Wave Q"""
B-HOM-121	HOM	26.15	xcomet/kiwi Δ disagree by 26.1	年轻人不讲武德！耗子尾汁	"The sentence ""年轻人不讲武德！耗子尾汁"" translates to:

""Young people lack manners! Drinking mouse tail broth.""

Note: The second part of the sentence, ""耗子尾汁"" (hào zǐ wěi zhī), is a metaphorical expression and doesn't have a literal translation. It's often used to imply something extreme or absurd. In this context, it's taken as a humorous or critical reference to a traditional remedy that is considered foolish or outdated."
B-HOM-060	HOM	25.93	xcomet/kiwi Δ disagree by 25.9	可爱的小香猪变成了温暖的答辩	The cute little piglet turned into a warm defense.
B-HOM-054	HOM	25.60	xcomet/kiwi Δ disagree by 25.6	窝巢，这也太厉害了吧	"""Nest, is that too much?"""
B-HOM-004	HOM	24.92	xcomet/kiwi Δ disagree by 24.9	童鞋们帮我看看这道题怎么做	Can the little shoes help me figure out how to do this problem?
B-MIX-148	MIX	24.91	xcomet/kiwi Δ disagree by 24.9	神作，没见过的mad种类呢	"""Divine creation, what kinds of mad (or strange) things have you not seen?"""
B-MIX-072	MIX	24.90	xcomet/kiwi Δ disagree by 24.9	3.5h通关	"""3.5 hours to clear/pass."" 

Note: The phrase ""通关"" (tōngguān) typically means ""to clear customs"" or ""to pass through customs"" in English, often used in the context of travel."
B-HOM-111	HOM	24.89	xcomet/kiwi Δ disagree by 24.9	扳机歪了，前来还怨	The trigger is faulty, and they still complain.
B-PYA-022	PYA	24.75	xcomet/kiwi Δ disagree by 24.8; xcomet_noisy 87.5 but NTA miss	白色真是yyds	White is truly amazing.
B-PYA-029	PYA	24.57	xcomet/kiwi Δ disagree by 24.6	50亿离婚案的瓜我吃了，dbq我不站队	"""I've eaten the apple of 5 billion divorce cases, I'm not taking sides (in this debate)."""
B-NEO-072	NEO	24.08	xcomet/kiwi Δ disagree by 24.1	不是哥们儿	Not a buddy.
B-NEO-065	NEO	23.99	xcomet/kiwi Δ disagree by 24.0	是我不够糖吗	Is it that I don't have enough sugar?
B-MIX-082	MIX	23.87	xcomet/kiwi Δ disagree by 23.9	上了初中就开始恶化了，甚至游戏也会拖一会儿再启动，作业拖到ddl就算是期末周也学不进去	It started to get worse after entering junior high school, even games would take a while to launch, and homework would be delayed until the deadline, even during final week, I couldn't focus on studying.
B-MIX-135	MIX	23.84	xcomet/kiwi Δ disagree by 23.8	抽me,please抽me	"""Please draw me."""
B-PYA-021	PYA	23.66	xcomet/kiwi Δ disagree by 23.7	srds，赛里木湖打人这事不能就这么算了	The SRDS (Social Responsibility Disclosure System) incident at Lake Sirim, where people were beaten, cannot be just dismissed like this.
B-HOM-056	HOM	23.42	xcomet/kiwi Δ disagree by 23.4	这里是孙吧忏悔室，一人忏悔一件你觉得最厨神的事	"Here is the translation: ""This is the Son's confession room, where one person confesses one thing they consider their most culinary achievement."""
B-HOM-038	HOM	23.35	xcomet/kiwi Δ disagree by 23.4; xcomet_noisy 98.3 but NTA miss	这个颜色灰常好看	This color is very beautiful.
B-MIX-073	MIX	23.07	xcomet/kiwi Δ disagree by 23.1	这个ins风好看	This ins wind looks good.
B-PYA-058	PYA	23.06	xcomet/kiwi Δ disagree by 23.1; xcomet_noisy 82.7 but NTA miss	kdl，这对CP太甜了	KDL, this is too sweet for CP.
B-PYA-103	PYA	22.92	xcomet/kiwi Δ disagree by 22.9	好装好假好ex	"The translation of ""好装好假好ex"" from Chinese to English is: ""Good looking, good fake, good example.""

However, the sentence structure and meaning don't quite make sense in English. It seems like a mix of positive adjectives with a potentially ambiguous ""ex"" at the end. For a clearer translation, context is needed."
B-MIX-008	MIX	22.67	xcomet/kiwi Δ disagree by 22.7	这套穿搭直接slay全场	This outfit slays the entire crowd.
B-PYA-108	PYA	22.58	xcomet/kiwi Δ disagree by 22.6; xcomet_noisy 82.0 but NTA miss	woc瞬间高清修补版	"""Woc Instant High-Definition Repair Version"""
B-MIX-069	MIX	22.38	xcomet/kiwi Δ disagree by 22.4	抖音的bgm怎么突然变得那么难听了到处都是想问问你敢不敢还有那天我经过一片花园	"Why did the BGM in Douyin (TikTok) suddenly become so unpleasant? Everywhere I look, I want to ask, ""Are you brave enough?"" And on that day, I passed through a garden."
B-NEO-044	NEO	21.94	xcomet/kiwi Δ disagree by 21.9	赛里木湖这事太下头了，景区管理太离谱	The Serik Lake situation is too low, and the scenic area management is too absurd.
B-NEO-107	NEO	21.61	xcomet/kiwi Δ disagree by 21.6	假师傅让拜，真师傅反而不让拜，难绷了	A fake master allows prostration, but a real master does not, making it difficult to maintain composure.
B-NEO-036	NEO	21.60	xcomet/kiwi Δ disagree by 21.6	别搁这凡尔赛了，显摆啥呢	Don't bring up Versailles; what's the point of showing off?
B-PYA-056	PYA	21.53	xcomet/kiwi Δ disagree by 21.5; xcomet_noisy 80.2 but NTA miss	这个cp太好磕了	This CP is too good to miss.
B-NEO-042	NEO	21.53	xcomet/kiwi Δ disagree by 21.5; xcomet_noisy 95.3 but NTA miss	这手机信号拉胯到离谱	The phone signal is beyond ridiculous.
B-HOM-074	HOM	21.21	xcomet/kiwi Δ disagree by 21.2	“雨女无瓜”这么好笑吗是挺好笑的	"""Is 'Yu Nu Mo Gua' (雨女无瓜) really that funny?"" is quite funny."
B-HOM-034	HOM	21.19	xcomet/kiwi Δ disagree by 21.2	蚌埠住了这也太搞笑了	Living in Bengbu is too funny.
B-HOM-001	HOM	21.00	xcomet/kiwi Δ disagree by 21.0; xcomet_noisy 93.8 but NTA miss	酱紫也行？那我也试试	"""Would that work? Then I'll give it a try, too."""
B-HOM-037	HOM	20.79	xcomet/kiwi Δ disagree by 20.8	这景区管理duck不必，7个人打一个司机	The scenic area management doesn't need to care about ducks, seven people share one driver.
B-NEO-056	NEO	20.71	xcomet/kiwi Δ disagree by 20.7; xcomet_noisy 93.7 but NTA miss	他好会整活	He's very good at pulling pranks.
B-MIX-054	MIX	20.53	xcomet/kiwi Δ disagree by 20.5	GG了，完了	"""GG了，完了"" translates to ""Game over, finished"" in English."
B-PYA-095	PYA	20.45	xcomet/kiwi Δ disagree by 20.4; xcomet_noisy 89.0 but NTA miss	光明，赐予我力量（bushi）	Enlighten me and give me strength (bushi).
B-NEO-094	NEO	19.57	xcomet_noisy 82.1 but NTA miss	逆天。。我现在开车老走错路	Against the sky... I often take the wrong road while driving now.
B-HOM-131	HOM	19.36	xcomet_noisy 95.2 but NTA miss	密码的，很久没笑得这么无语了	"""It's been a long time since I've laughed so speechlessly."""
B-PYA-014	PYA	18.95	xcomet_noisy 82.5 but NTA miss	王虹yyds！中国数学家终于拿到菲尔兹奖了	"""Wow! Chinese mathematician finally won the Fields Medal!"""
B-HOM-009	HOM	18.64	xcomet_noisy 96.8 but NTA miss	游戏过于神金，不确定先从哪里笑起	The game is too ridiculous, I'm not sure where to start laughing.
B-PYA-025	PYA	18.50	xcomet_noisy 81.5 but NTA miss	显卡涨价这消息直接让我blx了	The GPU price hike news directly made me BLX (an expression of surprise or shock in Chinese internet slang).
B-NEO-010	NEO	17.95	xcomet_noisy 84.9 but NTA miss	选择你的躲藏点，被抓到就芭比Q了	Choose your hiding spot, or you'll be BBQ'd.
B-NEO-114	NEO	17.58	xcomet_noisy 87.5 but NTA miss	为什么能匹到这么多神人	Why can I match so many gods?
B-NEO-012	NEO	17.32	xcomet_noisy 92.9 but NTA miss	人一旦染上班味，这辈子就去不掉了	Once someone gets a taste of success, it's something they'll never be able to give up.
B-HOM-123	HOM	16.83	xcomet_noisy 95.1 but NTA miss	这俩老男人的沙雕人生	The life of these two old men is a joke.
B-NEO-064	NEO	15.54	xcomet_noisy 80.2 but NTA miss	纯纯的牛马人生	A pure and simple life of cows and horses.
B-NEO-068	NEO	15.37	xcomet_noisy 92.4 but NTA miss	摆烂一天算了	"""Let's just waste a day."""
B-HOM-048	HOM	15.32	xcomet_noisy 85.2 but NTA miss	赛里木湖这事整得灰常离谱	The Serik Lake situation is extremely absurd.
B-HOM-002	HOM	14.51	xcomet_noisy 98.1 but NTA miss	你怎么酱紫说话，人家会误会的	How can you talk like that? People will misunderstand.
B-HOM-125	HOM	13.98	xcomet_noisy 95.6 but NTA miss	上一个视频就是不讲内个	The previous video did not explain it.
B-NEO-018	NEO	13.73	xcomet_noisy 98.0 but NTA miss	谨以此片献给每一位纯爱战神	This film is dedicated to every warrior of pure love.
B-HOM-112	HOM	13.66	xcomet_noisy 90.4 but NTA miss	梅森：这我可太熟辣！	Mason: This is too spicy for me!
B-PYA-096	PYA	13.49	xcomet_noisy 84.3 but NTA miss	这么说我才发现字幕不是视频自带的hhhh	Saying this, I realized that the subtitles aren't built-in to the video hhhhh.
B-PYA-062	PYA	13.16	xcomet_noisy 85.6 but NTA miss	xswl打印机都沦没墨了	All the XSWL printers are out of ink.
B-HOM-122	HOM	13.10	xcomet_noisy 86.0 but NTA miss	官方踏马自黑，这下别人黑不了了	The officials have set a precedent, so no one can criticize them anymore.
B-NEO-070	NEO	13.00	xcomet_noisy 87.4 but NTA miss	这波操作属实逆天了	This operation is truly against the laws of nature.
B-MIX-086	MIX	12.98	xcomet_noisy 88.7 but NTA miss	绝对音感的正确用法belike	The correct usage of absolute pitch.
B-NEO-062	NEO	12.94	xcomet_noisy 85.8 but NTA miss	香港🇭🇰打车有这么卷吗？又难？	Is hailing a taxi so complicated in Hong Kong (HK)?
B-HOM-064	HOM	12.88	xcomet_noisy 86.4 but NTA miss	她居然紫砂了	She surprisingly turned into purple sand.
B-NEO-106	NEO	12.86	xcomet_noisy 94.5 but NTA miss	这声音绝绝子	This sound is utterly unique.
B-HOM-058	HOM	12.30	xcomet_noisy 90.6 but NTA miss	这是我女朋友 羡慕吗笑抽们🤣	This is my girlfriend, do you envy her? 😂
B-PYA-049	PYA	12.17	xcomet_noisy 95.4 but NTA miss	rwkk这到底是什么鱼	What is this fish exactly?
B-NEO-091	NEO	12.12	xcomet_noisy 86.1 but NTA miss	说个冷知识，来俊臣的父亲名叫来操，是个挺生草的名字	"Here's the translation: ""By the way, the father of Lai Junchen is named Lai Cao, which is quite an unusual name."""
B-PYA-094	PYA	12.05	xcomet_noisy 96.0 but NTA miss	无线能源是基于无线水的原理吗？(bushi)	Is wireless energy based on the principle of wireless water?
B-PYA-034	PYA	11.96	xcomet_noisy 82.5 but NTA miss	会聊天的男生真的yyds	A boy who can chat is truly amazing.
B-HOM-092	HOM	11.94	xcomet_noisy 84.0 but NTA miss	鸡本功扎实	The chicken's foundation is solid.
B-PYA-050	PYA	11.64	xcomet_noisy 90.2 but NTA miss	dd我一下	Give me a moment.
B-MIX-134	MIX	11.41	xcomet_noisy 91.5 but NTA miss	摊主，我也是你们play中的一环吗	"""Are you saying I'm part of your game, too, stall owner?"""
B-MIX-074	MIX	11.34	xcomet_noisy 80.2 but NTA miss	我的文化水平belike	My cultural level is like.
B-PYA-033	PYA	11.03	xcomet_noisy 86.4 but NTA miss	bl粉丝太能控评了	The fans' control over reviews is too tight.
B-NEO-053	NEO	10.90	xcomet_noisy 81.9 but NTA miss	双持党表示苹果和华为都不够用	The dual-party (or two-party) system states that neither Apple nor Huawei is sufficient.
B-MIX-038	MIX	10.61	xcomet_noisy 90.2 but NTA miss	显卡涨价涨成这样，简直是price离谱	With GPU prices rising this much, it's simply out of line with the price.
B-MIX-090	MIX	10.53	xcomet_noisy 85.2 but NTA miss	杨博文四代唯一C位队长	Yang Bowen is the only C-level captain in four generations.
B-NEO-016	NEO	10.42	xcomet_noisy 87.1 but NTA miss	看似输了实际赢麻了	It seems like you lost, but you actually won.
B-PYA-001	PYA	10.38	xcomet_noisy 82.3 but NTA miss	xql日常太甜了，羡慕死了	"""XQL's daily life is too sweet, I'm jealous to death."""
B-MIX-128	MIX	10.28	xcomet_noisy 93.5 but NTA miss	os好想看张桂源也来一期	I really want to see Zhang Guiyuan join an episode as well.
B-NEO-039	NEO	10.14	xcomet_noisy 84.8 but NTA miss	打工人看完317万年终奖直接躺平了	The workers, after seeing the 3.17 million yuan year-end bonus, lay down directly.
B-NEO-049	NEO	9.81	xcomet_noisy 91.9 but NTA miss	这主播开挂实锤了，封号吧	The streamer cheated hard, so let's ban them.
B-NEO-097	NEO	9.64	xcomet_noisy 91.0 but NTA miss	10后，上一次看是三年前了，但是也泪目了	It's been 10 years, the last time I watched it was three years ago, but I still cried.
B-HOM-094	HOM	9.20	xcomet_noisy 85.3 but NTA miss	冷芝士：袜子不是茶包	Cold cheese: Socks are not tea bags.
B-PYA-012	PYA	8.67	xcomet_noisy 98.3 but NTA miss	jrm今天发生了一件离谱的事	A bizarre thing happened today.
B-NEO-006	NEO	8.48	xcomet_noisy 81.8 but NTA miss	评论区全是在带节奏的，真相没人关心	The comment section is all about keeping the rhythm going, no one cares about the truth.
B-HOM-031	HOM	8.42	xcomet_noisy 89.0 but NTA miss	卧槽317万年终奖就这么没了？	"""Could the 3.17 million yuan year-end bonus just disappear like that?"""
B-PYA-066	PYA	8.05	xcomet_noisy 88.0 but NTA miss	这图谁发明的，xswl	Who invented this diagram, xswl?
B-NEO-045	NEO	7.94	xcomet_noisy 86.3 but NTA miss	他这个人好油腻	He is such an oily person.
B-NEO-077	NEO	7.65	xcomet_noisy 84.6 but NTA miss	为什么留子都不爱和老外谈？	Why don't Chinese people like talking to foreigners?
B-NEO-041	NEO	7.53	xcomet_noisy 82.8 but NTA miss	这员工凡尔赛式晒年终奖，结果翻车了	The employee held a Versailles-style party to celebrate their year-end bonus, but it backfired.
B-PYA-090	PYA	7.53	xcomet_noisy 90.8 but NTA miss	wc我想要高斯裤子的链接，真的好帅	"""I want the link to the Gauss pants, they look really cool."""
B-NEO-110	NEO	7.48	xcomet_noisy 86.7 but NTA miss	泪目了，米哈游你坏事做尽	"""Tears in my eyes, MiHoYo, you've done nothing but cause trouble."""
B-HOM-085	HOM	7.28	xcomet_noisy 99.9 but NTA miss	此人知识面级广	The knowledge of this person is broad and diverse.
B-MIX-026	MIX	7.18	xcomet_noisy 88.6 but NTA miss	看到317万年终奖我直接emo了	Seeing a 3.17 million yuan year-end bonus made me directly emo.
B-HOM-135	HOM	7.15	xcomet_noisy 83.9 but NTA miss	甲亢哥：我还能再看亿遍	Hyperthyroid Guy: I could watch it a billion times.
B-MIX-049	MIX	7.14	xcomet_noisy 89.1 but NTA miss	加个buff，变得更强	Add a buff, become stronger.
B-MIX-009	MIX	6.90	xcomet_noisy 81.6 but NTA miss	王虹这波演讲直接slay	The speech by Wang Hong completely slays it.
B-PYA-037	PYA	6.89	xcomet_noisy 88.6 but NTA miss	jrs帮我看看这鱼竿行不行	Can JRS take a look at this fishing rod and see if it's any good?
B-NEO-047	NEO	6.82	xcomet_noisy 83.8 but NTA miss	中国女排逆转美国，这波操作太上头了	China's women's volleyball team reversed the US, this move is too smart.
B-PYA-035	PYA	6.73	xcomet_noisy 90.8 but NTA miss	哈哈哈哈哈哈哈笑死，我们00真的老kpop人了	Hahahahahaha, we're truly old school K-pop fans.
B-MIX-114	MIX	6.72	xcomet_noisy 90.3 but NTA miss	姐！邀请宋雨琦上节目！E人很适合！章昊也是！	Sister! Invite Song Yuqi onto the show! She's very suitable! So is Zhang Hao!
B-MIX-036	MIX	6.68	xcomet_noisy 88.1 but NTA miss	腾讯这波泄密事件直接social death了	"The Tencent data leak incident directly led to a ""social death."""
B-PYA-027	PYA	6.52	xcomet_noisy 86.0 but NTA miss	某些景区管理真是yygq，表面道歉背后照样	Some scenic area management is truly appalling; they apologize on the surface but act differently behind the scenes.
B-NEO-050	NEO	6.38	xcomet_noisy 84.0 but NTA miss	内耗太严重了	The internal consumption is too severe.
B-NEO-096	NEO	6.34	xcomet_noisy 89.5 but NTA miss	泪目，我一直不知道自己想做什么，感觉选择的大都错了，已经索性不想选择了...糟糕啊...	Tears in my eyes, I've always not known what I want to do, feeling that most of the choices I've made are wrong, and I've just given up on making any choices... It's terrible...
B-HOM-118	HOM	6.28	xcomet_noisy 85.9 but NTA miss	雾草这幕太美了	The misty grass scene is too beautiful.
B-NEO-007	NEO	6.27	xcomet_noisy 85.0 but NTA miss	杠精无处不在，说啥都要反驳	Muscleheads are everywhere, always ready to argue against anything.
B-PYA-013	PYA	5.94	xcomet_noisy 90.8 but NTA miss	8u们觉得这配置怎么样	What do you think of this setup?
B-NEO-043	NEO	5.89	xcomet_noisy 97.9 but NTA miss	你这个行为真的很下头	Your behavior is really lowly.
B-HOM-098	HOM	5.50	xcomet_noisy 96.5 but NTA miss	淦，忘记原版了，有谁能补一下？	Oh, I forgot the original, can someone fill it in?
B-HOM-097	HOM	5.44	xcomet_noisy 93.7 but NTA miss	哈哈哈哈哈，不好意思哈哈哈哈哈没崩住	Hahahahaha, I'm sorry, hahahahaha, I couldn't control myself.
B-HOM-007	HOM	5.39	xcomet_noisy 91.5 but NTA miss	今天又是杯具的一天，出门忘带钥匙	"Today is another ""disappointing"" day, I forgot my keys when I left home."
B-MIX-013	MIX	5.38	xcomet_noisy 93.0 but NTA miss	e人累了一周还要爬起来继续嗨	Even after being tired for a week, people still get up to keep having fun.
B-PYA-091	PYA	5.37	xcomet_noisy 82.4 but NTA miss	WC，这都能被发现啊	"""WC, these can all be discovered."""
B-PYA-017	PYA	5.27	xcomet_noisy 88.5 but NTA miss	14个月正是穿lulu的时候	14 months is just the right time to wear lulu.
B-MIX-078	MIX	5.20	xcomet_noisy 88.5 but NTA miss	学习上problem不能发作	Academic problems cannot manifest.
B-NEO-108	NEO	5.04	xcomet_noisy 92.7 but NTA miss	一想到一睁眼就有倒计时就难绷	It's hard to keep calm when you think that every blink of an eye is a countdown.
B-NEO-020	NEO	4.93	xcomet_noisy 88.8 but NTA miss	公司要黄了的5个征兆，当公司开始严抓考勤，你该考虑润了	The company is in trouble: 5 signs to watch out for, and when the company starts strictly enforcing attendance, it's time to consider turning things around.
B-HOM-108	HOM	4.70	xcomet_noisy 93.7 but NTA miss	免责声明，此为系统自动播放，与我无瓜	Disclaimer: This is an automated playback, and I have no control over it.
B-NEO-078	NEO	4.51	xcomet_noisy 81.4 but NTA miss	哈包穿上衣服不习惯了	Haba is not used to dressing up.
B-NEO-014	NEO	4.44	xcomet_noisy 80.9 but NTA miss	净化班味，用了这头像直接演绎出我的精神状态	Clearing the mental clutter, this avatar directly translates into my current state of mind.
B-PYA-074	PYA	4.43	xcomet_noisy 84.1 but NTA miss	这个耳朵前后的颜色变化xswl	The color change from front to back of this ear
B-HOM-057	HOM	4.43	xcomet_noisy 91.6 but NTA miss	关于玉玉症表妹喜欢上我的故事	The story of my cousin with Down syndrome falling in love with me.
B-NEO-028	NEO	4.43	xcomet_noisy 92.5 but NTA miss	这个综艺太下饭了，一口气看完	This variety show is so addictive, I finished watching it in one go.
B-PYA-032	PYA	4.37	xcomet_noisy 88.4 but NTA miss	xjj们推荐一下好用的手机呗	"""XJJ recommends some good smartphones."""
B-PYA-085	PYA	4.17	xcomet_noisy 93.1 but NTA miss	想吃肉质Q弹的就买散养老公鸡	For those who want meat that's tender and juicy, buy free-range roosters.
B-NEO-103	NEO	4.05	xcomet_noisy 92.7 but NTA miss	我还以为是9.9元拼好饭呢	I thought it was 9.9 yuan for a set meal.
B-HOM-016	NEO	4.03	xcomet_noisy 82.5 but NTA miss	考试没复习直接寄，明年再来	Send it directly without studying for the exam; come again next year.
B-PYA-010	PYA	4.02	xcomet_noisy 83.6 but NTA miss	这个xgg好帅，求联系方式	This xgg is so handsome, can you provide contact information?
B-HOM-014	HOM	3.95	xcomet_noisy 89.2 but NTA miss	新来的00后程序员写的代码，看到这段注释真的快把我笑拥了	The code written by the new generation of 00s programmers, I almost burst out laughing at this comment.
B-HOM-010	HOM	3.94	xcomet_noisy 87.0 but NTA miss	都说我做饭神金，今天就做神金给你们吃	They all say I'm a cooking genius, so today I'll make a genius dish for you.
B-HOM-033	HOM	3.77	xcomet_noisy 81.6 but NTA miss	王虹这波属实深藏blue了，拿完奖还这么低调	Wang Hong really went deep with this one; even after winning the award, she remains so low-key.
B-PYA-030	PYA	3.36	xcomet_noisy 82.4 but NTA miss	这就是尊贵的b站用户🤣🤣🤣	This is the honorable b station user 🤣🤣🤣
B-NEO-087	NEO	3.32	xcomet_noisy 96.5 but NTA miss	某种意义上来看他也是个神人	In a sense, he is also a godlike being.
B-NEO-057	NEO	3.20	xcomet_noisy 94.2 but NTA miss	这个太炸了	This is too explosive.
B-HOM-042	HOM	3.16	xcomet_noisy 91.8 but NTA miss	这部剧的女主造型好康	The main female character's costume in this play is well-designed.
B-PYA-019	PYA	3.08	xcomet_noisy 93.0 but NTA miss	rt，大家帮我看看这手机值不值	"""Everyone, please help me figure out if this phone is worth it."""
B-PYA-064	PYA	3.00	xcomet_noisy 93.9 but NTA miss	ssfd，这个太恐怖了	SSFD, this is too terrifying.
B-MIX-096	MIX	2.94	xcomet_noisy 82.8 but NTA miss	可以无限卡bug，站起来再躺下去，站起来再躺下去。	You can repeatedly get stuck in an infinite loop of standing up and lying down.
B-PYA-039	PYA	2.87	xcomet_noisy 92.7 but NTA miss	bdjw这个怎么用	How do you use bdjw?
B-HOM-040	HOM	2.81	xcomet_noisy 80.3 but NTA miss	有内味了，就是这个感觉	It has depth, that's the feeling.
B-PYA-009	PYA	2.71	xcomet_noisy 87.9 but NTA miss	xgg们推荐一下好用的手机呗	The XGGs recommend a good-quality smartphone.
B-NEO-060	NEO	2.65	xcomet_noisy 82.0 but NTA miss	这个太上头了	This is too high-level.
B-MIX-076	MIX	2.64	xcomet_noisy 99.2 but NTA miss	店员花一秒钟get到你的意思了	The store clerk understood your meaning in a second.
B-PYA-007	PYA	2.59	xcomet_noisy 88.2 but NTA miss	新剧gkd！等不及了	"""New drama gkd! Can't wait!"""
B-PYA-089	PYA	2.57	xcomet_noisy 89.2 but NTA miss	md，这军方也这么乱，难怪市民们这么乐观，哈哈	"""MD, with the military so chaotic, no wonder the citizens are so optimistic, haha."""
B-HOM-076	HOM	2.47	xcomet_noisy 93.5 but NTA miss	这显卡价格真是辣鸡，还买什么啊	The GPU price is so damn high, what's even the point of buying it.
B-MIX-062	MIX	2.47	xcomet_noisy 98.7 but NTA miss	这个PK谁赢了	Who won this PK?
B-MIX-070	MIX	2.44	xcomet_noisy 97.8 but NTA miss	这个PPT做得好	This PPT is well-done.
B-MIX-079	MIX	2.35	xcomet_noisy 84.8 but NTA miss	好久没有笑的这么开心了，必须收藏起来emo了再看	It's been a long time since I've laughed so happily, I need to save this emo moment to rewatch later.
B-HOM-050	HOM	2.27	xcomet_noisy 84.9 but NTA miss	看完这个视频我蕉绿了	After watching this video, I was speechless.
B-HOM-003	HOM	2.21	xcomet_noisy 97.2 but NTA miss	各位童鞋注意了，期末考试要来了	Pay close attention, all you students, the final exams are approaching.
B-HOM-130	HOM	2.12	xcomet_noisy 80.7 but NTA miss	哎你怎么似了	"""Ay, how did you turn out like this?"""
B-MIX-040	MIX	2.06	xcomet_noisy 93.6 but NTA miss	过度分享这件事真的太trigger了，边界感很重要	Oversharing this really triggers me, boundaries are important.
B-HOM-114	HOM	2.04	xcomet_noisy 94.2 but NTA miss	我不行了我笑得要噶了	I can't take it anymore, I'm laughing so hard.
B-NEO-037	NEO	1.98	xcomet_noisy 98.3 but NTA miss	显卡市场太内卷了，价格涨得离谱	The GPU market is too competitive, with prices rising absurdly.
B-MIX-147	MIX	1.73	xcomet_noisy 90.1 but NTA miss	干嘛突然cos班主任	Why are you suddenly cosplaying as the class monitor?
B-NEO-023	NEO	1.67	xcomet_noisy 88.3 but NTA miss	孙红雷演技炸裂，20万人打出7.5分	Sun Honglei's performance blew up, with 200,000 people giving it a 7.5.
B-PYA-109	PYA	1.60	xcomet_noisy 88.1 but NTA miss	拍了拍博士的石棺盖子hhhhh	Gently patted the stone coffin lid, hhhhhh.
