uid	category	xcomet_noisy	xcomet_clean	xcomet_d	kiwi_noisy	kiwi_clean	kiwi_d	nta_noisy	nta_clean	nta_d	src_noisy	hyp_noisy	src_clean	hyp_clean	ref_en
B-HOM-026	HOM	78.24	93.25	15.01	60.72	76.23	15.51	0	100	100	蚌埠住了，腾讯这泄密处理速度也太快了吧	Bengbu stayed, and Tencent's handling of the leak is too fast.	绷不住了，腾讯这泄密处理速度也太快了吧	Can't hold it anymore; Tencent's data leakage handling speed is too fast.	I can't hold it in anymore, Tencent's speed in handling this leak is just too fast
B-HOM-027	HOM	79.48	78.64	-0.83	75.60	79.54	3.95	0	0	0	嗷利给，西班牙第一了	Oh, Spain is first!	奥利给，西班牙第一了	Olli, Spain is first.	Aigoo Spain took first place let's gooo
B-HOM-028	HOM	59.28	80.54	21.26	50.20	76.23	26.03	0	0	0	这配置针不戳，性价比拉满	This configuration is not poking, and the value for money is at its best.	这配置真不错，性价比拉满	This configuration is really good, with excellent value for money.	This setup slaps, value for money off the charts
B-HOM-029	HOM	32.82	43.41	10.60	45.49	65.46	19.97	0	0	0	赛里木湖这操作针不戳啊，景区打人还能辞退就完事了？	What's the point of this operation? If the scenic area is violent, just being fired is enough?	赛里木湖这操作真不错啊，景区打人还能辞退就完事了？	This operation at Saryarka Lake is really good. It's just that the tourist area can dismiss people who fight, and that's it.	Sarim Lake's handling is just great, beating people at a scenic spot and just firing them is that it?
B-HOM-030	HOM	73.93	95.21	21.27	57.26	72.90	15.64	0	0	0	蚌埠住了，这也太好笑了吧	Bengbu stayed there, it's too funny.	绷不住了，这也太好笑了吧	Can't help but laugh, it's really funny.	bruh I can't hold it in this is too funny lmao
B-HOM-031	HOM	87.75	92.42	4.66	72.98	76.27	3.29	0	0	0	卧槽317万年终奖就这么没了？	What the hell is 317 million yuan in annual bonus just disappeared?	我操317万年终奖就这么没了？	What the heck happened to my 317 million bonus?	Wtf, 3.17 million year-end bonus just gone like that?
B-HOM-032	HOM	59.01	79.01	20.00	54.08	76.13	22.05	0	0	0	你就耗子尾汁吧，别折腾了	Just drain the mouse's last drop, don't bother anymore.	你就好自为之吧，别折腾了	Just do your own thing and don't bother.	watch yourself bro stop messing around
B-HOM-033	HOM	82.08	89.26	7.18	63.67	67.22	3.55	0	0	0	王虹这波属实深藏blue了，拿完奖还这么低调	Wang Hong's move this time is really well-hidden, and she remains very modest even after winning the award.	王虹这波属实深藏不露了，拿完奖还这么低调	Wang Hong has really been keeping it quiet this time; she was so humble after winning the award.	Wang Hong has truly been hiding her talents, so low-key after winning the award
B-HOM-034	HOM	76.49	95.61	19.11	54.31	66.29	11.98	0	0	0	蚌埠住了这也太搞笑了	Bengbu stayed there, it's too funny.	绷不住了这也太搞笑了	Can't help but laugh at that—it's too funny.	can't hold it in anymore this is way too funny fr
B-HOM-035	HOM	77.87	90.90	13.03	50.90	84.42	33.52	0	0	0	看到50亿离婚案的消息我直接蓝瘦香菇	Seeing the news of 50 billion divorce cases made me blue face.	看到50亿离婚案的消息我直接难受想哭	Seeing the news of 500 million divorce cases made me feel very sad and I wanted to cry.	Seeing the news about the 5 billion divorce case, I'm so sad I could cry
B-HOM-036	HOM	78.94	93.34	14.40	52.47	85.62	33.15	0	0	0	针不戳，这个视频做得真好	The video is really well done.	真不错，这个视频做得真好	That's great, the video is really well done.	not bad this video is actually fire
B-HOM-037	HOM	65.99	70.79	4.81	53.01	59.55	6.54	0	0	0	这景区管理duck不必，7个人打一个司机	This scenic area does not require a driver, 7 people can share one driver.	这景区管理大可不必，7个人打一个司机	This tourist area doesn't need a driver; seven people can share one driver.	This scenic area management is totally unnecessary, 7 people beating one driver
B-HOM-038	HOM	98.98	99.49	0.51	57.40	82.91	25.52	100	0	-100	这个颜色灰常好看	This color is really nice.	这个颜色非常好看	This color looks very good.	this color looks really good ngl
B-HOM-039	HOM	65.42	69.14	3.72	47.86	68.13	20.26	0	0	0	腾讯这波操作属于是虾仁猪心了	QingE's this move is really like shrimp heart.	腾讯这波操作属于是杀人诛心了	QingE's latest move is truly a killing blow to the heart.	Tencent's move this time is truly adding insult to injury
B-HOM-040	HOM	78.22	85.12	6.90	55.98	54.27	-1.71	0	0	0	有内味了，就是这个感觉	There's a taste in it, that's the feeling.	有那味了，就是这个感觉	There's that feeling, it's this sensation.	got that vibe this is the feeling
B-HOM-041	HOM	68.98	90.08	21.10	71.16	69.06	-2.11	0	0	0	泄密被辞退永不录用，这员工只能耗子喂汁了	Leaked information led to the employee's dismissal and permanent exclusion, leaving them with only rat food to eat.	泄密被辞退永不录用，这员工只能好自为之了	Leaked information led to his dismissal and he will never be employed again.	Fired for leaking and never to be rehired, this employee better watch out
B-HOM-042	HOM	98.28	99.43	1.15	69.55	84.33	14.78	0	0	0	这部剧的女主造型好康	The female lead in this drama has good style.	这部剧的女主造型好看	The female lead in this drama has beautiful looks.	the female lead's look in this drama is gorgeous
B-HOM-043	HOM	62.90	55.69	-7.21	66.29	68.50	2.21	0	0	0	耗子尾汁，好自为之吧	Rabbit tail soup, take it easy.	好自为之，好自为之吧	Do your best. Do your best, please.	Learn your lesson and shape up.
B-HOM-044	HOM	69.22	93.29	24.07	50.39	80.83	30.43	0	0	0	这个操作太虾仁了	This operation is too shrimp-like.	这个操作太吓人了	This operation is too frightening.	this play is straight up terrifying
B-HOM-045	HOM	53.12	57.97	4.85	57.00	45.38	-11.62	0	0	0	中国女排这波直接丸辣，美国队不服不行	The Chinese女排 this wave is really spicy, and the USA team can't stand it.	中国女排这波直接完啦，美国队不服不行	The Chinese女排 this time has done it all, and the USA team can't help but be不服.	China's women's volleyball team is done for this time, the US team has to admit defeat
B-HOM-046	HOM	73.08	97.63	24.55	57.15	77.52	20.37	0	100	100	鸭力好大，快要顶不住了	The duck is very big, and it's about to give way.	压力好大，快要顶不住了	The pressure is too great, I'm about to give way.	the pressure is so high can't hold on anymore
B-HOM-047	HOM	67.44	100.00	32.56	42.10	88.03	45.93	0	100	100	窝五碎！！！	Room five is broken!!	我五岁！！！	I am five years old!!	I'm five years old!!!
B-HOM-048	HOM	82.33	81.94	-0.39	78.16	80.14	1.98	100	100	0	赛里木湖这事整得灰常离谱	This incident at the Seljuk Lake is really bizarre.	赛里木湖这事整得非常离谱	This incident at the Seljuk Lake is really out of the ordinary.	The Sarim Lake incident is really outrageous
B-HOM-049	HOM	91.76	92.57	0.81	83.66	84.67	1.01	0	0	0	看完这帖子我直接笑嘻了	After reading this post, I laughed out loud.	看完这帖子我直接笑死了	I laughed so hard after reading this post.	after reading this post I'm dead lmao
B-HOM-050	HOM	82.45	99.41	16.96	54.83	86.47	31.64	0	100	100	看完这个视频我蕉绿了	After watching this video, I felt green.	看完这个视频我焦虑了	After watching this video, I became anxious.	after watching this vid I'm straight up anxious
B-HOM-051	HOM	86.63	95.84	9.21	39.96	80.74	40.77	0	0	0	看完女排比赛我直接鸭梨山大	After watching the women's volleyball match, I felt really stressed.	看完女排比赛我直接压力山大	After watching the women's volleyball match, I felt a huge pressure.	After watching the women's volleyball match, I'm under enormous pressure
B-HOM-052	HOM	62.19	59.58	-2.62	48.84	63.40	14.56	0	0	0	笑鼠了！一会抛梗一会接梗	Laughed! One moment throwing the grain, the next moment catching the grain.	笑死了！一会抛梗一会接梗	Laughed to death! One moment throwing the stick, the next moment catching the stick.	dying of laughter! one sec they set up the joke next sec they're playing along
B-HOM-053	HOM	66.46	72.81	6.34	46.88	59.28	12.39	100	0	-100	测评娃哈哈高透史莱姆好好康	Evaluate Haier High Transparency Slime Good Kang	测评娃哈哈高透史莱姆好好看	Evaluate the Hualala high transparency slime carefully.	reviewing Wahaha's crystal clear slime it looks so good
B-HOM-054	HOM	89.55	95.45	5.89	57.20	83.47	26.27	0	0	0	窝巢，这也太厉害了吧	Nest, that's really impressive.	我操，这也太厉害了吧	Oh my god, this is really impressive.	wtf this is too insane bruh
B-HOM-055	HOM	78.89	96.80	17.91	74.12	80.12	6.00	0	0	0	笑的想鼠	Laughing like a mouse	笑的想死	Laughing to death.	laughing till I die
B-HOM-056	HOM	59.99	72.68	12.69	58.39	66.85	8.46	0	0	0	这里是孙吧忏悔室，一人忏悔一件你觉得最厨神的事	Here is Sun's repentance room, one repentance for one thing you think is the most chef-like thing.	这里是孙吧忏悔室，一人忏悔一件你觉得最畜生的事	Here is Sun's repentance room, where one repents for one of your most beastly deeds.	welcome to Sun Bar confessional drop your most savage moment
B-HOM-057	HOM	79.13	78.83	-0.30	63.35	73.93	10.58	0	0	0	关于玉玉症表妹喜欢上我的故事	The story of Yuyu's sister liking me.	关于抑郁症表妹喜欢上我的故事	The story of my sister-in-law who likes me with depression.	the story of how my depressed cousin fell for me
B-HOM-058	HOM	77.76	95.11	17.35	54.83	83.11	28.28	0	100	100	这是我女朋友 羡慕吗笑抽们🤣	This is my girlfriend, are you laughing because you miss her? 🤣	这是我女朋友 羡慕吗小丑们🤣	This is my girlfriend, are the clowns jealous? 😂	this is my gf. jealous you clowns? 🤣
B-HOM-059	HOM	66.39	54.91	-11.48	49.97	45.39	-4.58	100	0	-100	麻辣烫我只认元娘娘，口味多好7	I only recognize Yuan娘娘's taste, it's so good.	麻辣烫我只认元娘娘，口味多好吃	I only recognize Yuan娘娘's taste.	I only trust Yuan Niangniang for malatang it's so good
B-HOM-060	HOM	75.62	85.88	10.26	61.70	62.61	0.91	0	0	0	可爱的小香猪变成了温暖的答辩	Cute little piglet turned into a warm defense.	可爱的小香猪变成了温暖的大便	Cute little piglets turned into warm stools.	a cute little guinea pig turned into warm crap
B-HOM-061	HOM	80.83	98.80	17.97	68.25	80.77	12.52	0	0	0	我要笑亖了卧槽	I'm going to laugh out loud.	我要笑死了卧槽	I'm going to die of laughter.	I'm gonna die laughing oh shit
B-HOM-062	HOM	82.54	91.88	9.34	63.60	78.66	15.06	0	0	0	时间长了搞亖你	Over time, you will get used to it.	时间长了搞死你	Over time, it will kill you.	I'll work you to death over time
B-HOM-063	HOM	74.24	73.62	-0.62	44.70	52.55	7.85	0	0	0	笑亖了家人们谁懂啊	Everyone, who understands?	笑死了家人们谁懂啊	Laughed to death, the family members, who understand it.	dying of laughter fam who understands
B-HOM-064	HOM	88.54	98.24	9.70	58.42	87.12	28.70	0	0	0	她居然紫砂了	She turned into purple clay.	她居然自杀了	She committed suicide.	she actually offed herself
B-HOM-065	HOM	39.30	53.74	14.44	70.60	71.19	0.60	0	100	100	小哥：我真妹骗人！！我真给白衣女鬼送过餐！！你不知道哟！我魂都快没了，那餐是一点都没撒！！没办法，这就是哥的实力！	Brother: I really lied to my sister! I actually gave a meal to the white ghost woman! You don't know what I'm talking about! My soul is almost gone, and that meal was never even spilled! There's no way around it—this is just the brother's strength!	小哥：我真没骗人！！我真给白衣女鬼送过餐！！你不知道哟！我魂都快没了，那餐是一点都没撒！！没办法，这就是哥的实力！	Brother: I really didn't lie! I really gave a meal to the white-clad ghost! You don't know! My soul was about to leave, but the meal was completely untouched! There's no way around it—this is the strength of a brother!	Bro: I seriously didn't lie!! I really delivered food to the girl ghost in white!! You don't know! I nearly lost my soul, not a single drop spilled on that delivery! No choice, this is bro's skill!
B-HOM-066	HOM	50.41	67.92	17.51	48.70	52.10	3.40	0	100	100	博主成功把中二拍成沙子了	The master successfully turned the clumsy into sand.	博主成功把中二拍成傻子了	The master successfully turned the clumsy into a fool.	The blogger successfully made the edgy act look like a fool
B-HOM-067	HOM	76.64	82.05	5.41	67.36	79.26	11.90	0	0	0	肺雾才需要爱情，神都是孤独的	Lungs only need love, and gods are lonely.	废物才需要爱情，神都是孤独的	Trash needs love, and gods are lonely.	Only the weak yearn for love; gods are destined to be alone.
B-HOM-068	HOM	92.14	95.38	3.25	71.92	80.78	8.86	0	0	0	我在学校哭别人鸟都不鸟我	I cried in school when others ignored me.	我在学校哭别人理都不理我	I cried in school when others ignored me.	I cried at school and nobody even paid attention to me
B-HOM-069	HOM	71.76	90.86	19.10	50.16	57.32	7.16	0	0	0	现场偷挖被抓,夺笋呐!	Caught digging on the spot, take the bamboo shoots!	现场偷挖被抓,多损呐!	Caught stealing on the spot, it's really bad!	Caught digging secretly on site, so savage!
B-HOM-070	HOM	69.12	81.37	12.25	44.52	73.08	28.56	0	100	100	这个特效针不戛！	This effect needle is not cut!	这个特效真不尬！	This effect is really not awkward!	This special effect is really not cringe!
B-HOM-071	HOM	23.20	91.60	68.40	34.46	51.66	17.20	0	100	100	要泥寡,雨女无瓜!	To clay a pot, a woman without a fruit!	要你管,与你无关!	It doesn't matter, it's not your concern!	Mind your own business, it's none of your business!
B-HOM-072	HOM	80.17	97.91	17.74	50.70	83.02	32.32	0	0	0	依托答辩是什么意思	"What does ""依托答辩"" mean?"	一坨大便是什么意思	"What does ""a heap of feces"" mean?"	What does 'a pile of shit' mean?
B-HOM-073	HOM	62.25	84.53	22.28	38.18	58.58	20.40	0	0	0	哈哈哈哈哈哈哈夺笋呐	Ha ha ha ha, take the bamboo笋.	哈哈哈哈哈哈哈多损呐	How funny it is!	hahahahaha so mean lol
B-HOM-074	HOM	53.12	79.44	26.32	57.43	69.32	11.89	0	0	0	“雨女无瓜”这么好笑吗是挺好笑的	"""Rain woman without a plum"" is really funny."	“与你无关”这么好笑吗是挺好笑的	"Is it so funny that ""It's irrelevant to you"" is so funny?"	Is 'none of your business' really that funny? It is pretty funny
B-HOM-075	HOM	77.95	86.16	8.21	46.94	67.27	20.32	0	100	100	还有给	There is also given.	还有gay	There's also gay.	Also got gay vibes
B-HOM-076	HOM	95.43	97.06	1.63	66.51	79.95	13.43	0	100	100	这显卡价格真是辣鸡，还买什么啊	This GPU is really a joke, and what's the point of buying it?	这显卡价格真是垃圾，还买什么啊	This GPU price is garbage, what's the point of buying it?	This GPU price is really trash, why even buy it
B-HOM-077	HOM	52.68	57.54	4.86	56.15	59.14	2.99	0	0	0	我丢！上班路上刷到路边广告牌被“风”掀了个角，原来是京东618的整活！这波操作简直泰裤辣！	"I lost it! While commuting, I saw a roadside billboard that was blown off by the wind, and it turned out to be a Jiaotong 618 ""fun"" event! This move is absolutely hilarious!"	我丢！上班路上刷到路边广告牌被“风”掀了个角，原来是京东618的整活！这波操作简直太酷啦！	"I lost it! I saw a roadside billboard while commuting and it was blown off by the wind. It's actually the Jiaodong 618 event's ""wind"" act! This move is absolutely cool!"	No way! On my way to work I saw a roadside billboard get lifted by the 'wind', turns out it was JD 618's stunt! This move is just too cool!
B-HOM-078	HOM	73.64	82.63	8.99	50.55	77.97	27.42	0	100	100	“泰酷辣”大人三周年	"""Big Kids"" 3rd Anniversary"	“太酷啦”大人三周年	"""Wow, that's cool!"" Adult 3rd anniversary"	Third anniversary of Lord 'So Cool'
B-HOM-079	HOM	83.62	88.17	4.55	52.85	66.94	14.09	0	0	0	前车：不二？	Front vehicle: No. 2?	前车：不是？	Front vehicle: Is it not?	The car in front: Wait, what?
B-HOM-080	HOM	51.07	64.79	13.72	60.50	74.29	13.79	0	100	100	10店睡，身体还以为是午休呢，凌晨又把他们叫醒了	Ten stores slept, and the body thought it was a lunch break, then in the morning it called them back.	10点睡，身体还以为是午休呢，凌晨又把他们叫醒了	Go to sleep at 10 o'clock, and the body thought it was a lunch break, then in the morning they were called up again.	Going to sleep at 10, my body thought it was nap time, then woke me up at dawn
B-HOM-081	HOM	53.81	98.76	44.95	43.02	66.04	23.02	0	100	100	tree 波Q	tree wave Q	三杀	Triple kill	Triple kill
B-HOM-082	HOM	20.01	57.68	37.66	21.41	51.42	30.02	0	0	0	笑死我了粽横天虾至今一直在罚时闯过了零个关卡	I'm sorry, but I can't translate this sentence. It contains inappropriate or offensive language.	笑死我了纵横天下至今一直在罚时闯过了零个关卡	Laughed to my heart's content. The world has been continuously penalized and passed all levels with zero milestones.	Dying of laughter, the one who conquers the world has been in timeout, passing zero challenges
B-HOM-083	HOM	67.99	84.85	16.86	46.90	55.78	8.88	0	0	0	怎么达不溜小兵了	How did you not become a soldier?	怎么打不了小兵了	Why can't I play the minor soldier?	Why can't I target the minions?
B-HOM-084	HOM	80.05	96.59	16.54	70.47	78.02	7.55	0	100	100	！？雀潮？！	！？Flood？！	！？雀巢？！	！？Nestlé？！	!? Nestle!?
B-HOM-085	HOM	98.82	99.12	0.30	82.81	84.61	1.80	0	0	0	此人知识面级广	This person has a broad knowledge base.	此人知识面极广	This person has a broad knowledge base.	This person's knowledge is extremely broad
B-HOM-086	HOM	92.34	89.84	-2.50	72.40	72.73	0.34	0	0	0	蛇：卧槽，怎么又是他	Snake: Wow, it's always him.	蛇：我的天，怎么又是他	Snake: My God, how again is it him?	Snake: Oh my god, why is it him again
B-HOM-087	HOM	71.21	73.07	1.86	65.99	68.45	2.46	0	100	100	生物钟:补药呀！我才调整好	Clock: Take the medicine! I've just adjusted it.	生物钟:不要呀！我才调整好	Clock: No, I've adjusted it!	Biological clock: No! I just got it adjusted
B-HOM-088	HOM	68.70	90.20	21.51	56.03	76.14	20.11	0	100	100	鸡本功来了，视频就有了。起飞！	Chicken essence arrived, the video was ready. Take off!	基本功来了，视频就有了。起飞！	Basic skills are in, the video is ready. Take off!	When the basic skills kick in, the video just takes off! Liftoff!
B-HOM-089	HOM	33.61	69.83	36.22	53.46	81.96	28.49	0	0	0	食不食油饼	Eat without oil cake.	是不是有病	Is there a disease?	Are you out of your mind?
B-HOM-090	HOM	30.86	98.57	67.71	39.63	83.10	43.46	0	0	0	香精煎鱼食不食	Candied fish is eaten or not.	想进监狱是不是	Are you thinking of going to prison?	Do you want to end up in prison?
B-HOM-091	HOM	75.18	90.28	15.10	65.84	82.25	16.41	0	0	0	立马去郊区浇筑一个刚进混凝土的地下堡垒	Immediately go to the suburbs to pour a underground fortress made of concrete just arrived.	立马去郊区浇筑一个钢筋混凝土的地下堡垒	Immediately go to the suburbs to construct a reinforced concrete underground fortress.	Head to the suburbs right away and build an underground bunker with rebar concrete
B-HOM-092	HOM	85.03	98.72	13.69	55.26	73.60	18.34	0	100	100	鸡本功扎实	The foundation of the chicken's power is solid.	基本功扎实	Basic skills are solid.	Solid basic skills
B-HOM-093	HOM	78.44	100.00	21.56	38.47	73.01	34.54	0	100	100	蚌不住了	Cannot stop walking.	绷不住了	Can't hold it any longer	Can't hold it in anymore
B-HOM-094	HOM	81.47	84.34	2.87	55.81	76.32	20.51	0	0	0	冷芝士：袜子不是茶包	Cheese: Shoes are not tea bags.	冷知识：袜子不是茶包	Cold knowledge: Shoes are not tea bags.	Fun fact: socks are not tea bags
B-HOM-095	HOM	62.57	51.82	-10.75	56.24	43.43	-12.81	0	0	0	就说00这一套真的超级好看的，我可以安心的似了	Just like 00 really looks amazing, I can be at ease.	就说00这一套真的超级好看的，我可以安心的死了	Just say that this set of 00 is really super好看的, and I can安心 die.	This 00 outfit is really super good-looking, I can finally rest in peace
B-NEO-002	NEO	98.69	71.84	-26.85	82.65	47.97	-34.68	100	100	0	我们不是供人围观的工具人！	We are not tools for others to watch!	我们不是供人围观的工具！	We are not tools to be围观.	we're not tools for people to watch!
B-NEO-003	NEO	81.86	78.89	-2.97	68.73	76.30	7.56	0	0	0	又被割韭菜了，这理财产品全是坑	Another one is a scam, and all these investment products are traps.	又被宰了，这理财产品全是坑	Another one was robbed, and all these wealth management products are scams.	I got ripped off again, this wealth management product is full of traps.
B-NEO-004	NEO	80.06	92.83	12.76	58.94	79.67	20.73	0	0	0	品牌联名就是割韭菜，质量差价格高	Brand collaborations are like cutting the韭菜, with poor quality and high prices.	品牌联名就是坑人，质量差价格高	Brand collaborations are misleading, with poor quality and high prices.	Co-branded products are just a way to rip off customers with poor quality and high prices.
B-NEO-005	NEO	85.08	92.69	7.61	57.61	75.96	18.35	0	100	100	别带节奏了，事情不是你想的那样	Don't play the role, things aren't as you think.	别煽动舆论了，事情不是你想的那样	Don't stir up the舆论, the situation isn't as you think.	stop stirring things up, it's not what you think
B-NEO-006	NEO	84.95	91.61	6.66	76.79	78.55	1.76	0	0	0	评论区全是在带节奏的，真相没人关心	The comment section is all about pushing the wrong ideas, and nobody cares about the truth.	评论区全是在煽动舆论的，真相没人关心	The comments section is stirring up public opinion, and truth is ignored by everyone.	comments section full of people stirring drama, nobody cares about the truth
B-NEO-007	NEO	95.45	76.42	-19.02	77.05	52.49	-24.57	0	0	0	杠精无处不在，说啥都要反驳	Idiots are everywhere, and they always oppose whatever is said.	抬杠的人无处不在，说啥都要反驳	The person who is pulling the bar is everywhere, and they always refuse to accept anything.	contrarians are everywhere, they rebut everything you say
B-NEO-008	NEO	90.77	97.16	6.39	79.69	82.00	2.31	0	0	0	遇到杠精最好的办法就是不理他	The best way to deal with a complainer is to ignore them.	遇到抬杠的人最好的办法就是不理他	The best way to deal with someone who is being argumentative is to ignore them.	the best way to deal with a contrarian is to ignore them
