uid	category	xcomet_noisy	xcomet_clean	xcomet_d	kiwi_noisy	kiwi_clean	kiwi_d	nta_noisy	nta_clean	nta_d	src_noisy	hyp_noisy	src_clean	hyp_clean	ref_en
B-HOM-040	HOM	93.31	94.13	0.82	60.13	65.82	5.69	0	0	0	有内味了，就是这个感觉	It's got that vibe, this is exactly the feeling.	有那味了，就是这个感觉	There's that vibe, this is exactly the feeling	got that vibe this is the feeling
B-HOM-041	HOM	69.12	88.66	19.54	71.09	77.30	6.21	0	0	0	泄密被辞退永不录用，这员工只能耗子喂汁了	Leakage of confidential information will result in dismissal and permanent disqualification; this employee can only drink mouse juice.	泄密被辞退永不录用，这员工只能好自为之了	If an employee leaks confidential information and is dismissed, they will never be rehired; this employee can only take good care of themselves from now on.	Fired for leaking and never to be rehired, this employee better watch out
B-HOM-042	HOM	97.28	96.95	-0.33	78.56	81.86	3.29	0	0	0	这部剧的女主造型好康	The female lead's look in this drama is really cool.	这部剧的女主造型好看	The female lead's appearance in this drama is attractive.	the female lead's look in this drama is gorgeous
B-HOM-043	HOM	72.70	73.54	0.84	62.30	63.14	0.84	0	0	0	耗子尾汁，好自为之吧	Mouse tail juice, take care of yourself.	好自为之，好自为之吧	Take care of yourself, take good care of yourself.	Learn your lesson and shape up.
B-HOM-044	HOM	69.22	89.56	20.35	50.39	81.87	31.47	0	0	0	这个操作太虾仁了	This operation is too shrimp-like.	这个操作太吓人了	This operation is too scary.	this play is straight up terrifying
B-HOM-045	HOM	58.87	67.56	8.69	64.89	51.78	-13.11	0	0	0	中国女排这波直接丸辣，美国队不服不行	China's women's volleyball team's performance was directly awesome, the US team can't help but be convinced.	中国女排这波直接完啦，美国队不服不行	China's women's volleyball team is completely out of this round; the US team has no choice but to be不服.	China's women's volleyball team is done for this time, the US team has to admit defeat
B-HOM-046	HOM	79.85	99.73	19.88	71.85	80.18	8.33	0	100	100	鸭力好大，快要顶不住了	The duck's power is so strong, I can't hold on much longer.	压力好大，快要顶不住了	The pressure is so big, I can't hold on any longer.	the pressure is so high can't hold on anymore
B-HOM-047	HOM	72.13	100.00	27.87	44.83	87.95	43.11	0	100	100	窝五碎！！！	Wu Wu Cui!!!	我五岁！！！	I am five years old!!!	I'm five years old!!!
B-HOM-048	HOM	86.84	90.26	3.41	75.22	78.63	3.42	100	100	0	赛里木湖这事整得灰常离谱	What's going on with Sayram Lake is really bizarre.	赛里木湖这事整得非常离谱	What's going on with Lake Sayram is really ridiculous.	The Sarim Lake incident is really outrageous
B-HOM-049	HOM	92.86	92.25	-0.61	83.55	83.86	0.32	0	0	0	看完这帖子我直接笑嘻了	After reading this post, I couldn't stop laughing.	看完这帖子我直接笑死了	After reading this post, I died laughing.	after reading this post I'm dead lmao
B-HOM-050	HOM	92.32	98.45	6.14	71.00	85.88	14.88	0	100	100	看完这个视频我蕉绿了	I was so stressed out after watching this video.	看完这个视频我焦虑了	I felt anxious after watching this video.	after watching this vid I'm straight up anxious
B-HOM-051	HOM	82.64	94.89	12.26	40.61	82.76	42.15	100	100	0	看完女排比赛我直接鸭梨山大	After watching the women's volleyball match, I immediately felt immense pressure.	看完女排比赛我直接压力山大	After watching the women's volleyball match, I immediately felt immense pressure.	After watching the women's volleyball match, I'm under enormous pressure
B-HOM-052	HOM	65.09	79.43	14.34	56.90	73.87	16.97	0	0	0	笑鼠了！一会抛梗一会接梗	Haha, you're so funny! Throwing jokes and catching them all!	笑死了！一会抛梗一会接梗	Laughing to death! Throwing and catching jokes all the time.	dying of laughter! one sec they set up the joke next sec they're playing along
B-HOM-053	HOM	84.66	82.97	-1.69	68.86	63.51	-5.35	0	0	0	测评娃哈哈高透史莱姆好好康	Testing Wahaha High Transparency Slime is really cool.	测评娃哈哈高透史莱姆好好看	Evaluating Wahaha High Transparency Slime is really nice to watch.	reviewing Wahaha's crystal clear slime it looks so good
B-HOM-054	HOM	85.47	93.69	8.22	54.93	83.59	28.67	0	0	0	窝巢，这也太厉害了吧	Nest, this is too amazing, right?	我操，这也太厉害了吧	Damn, this is amazing.	wtf this is too insane bruh
B-HOM-055	HOM	78.89	96.33	17.44	74.12	84.60	10.48	0	100	100	笑的想鼠	Laughing like a mouse	笑的想死	Laughing so hard I could die	laughing till I die
B-HOM-056	HOM	57.25	71.49	14.25	62.63	70.67	8.04	0	0	0	这里是孙吧忏悔室，一人忏悔一件你觉得最厨神的事	This is Sun's confessional, one person confesses one thing they think is the most chef-like.	这里是孙吧忏悔室，一人忏悔一件你觉得最畜生的事	This is Sun's confessional. One person confesses one thing they think is the most beastly.	welcome to Sun Bar confessional drop your most savage moment
B-HOM-057	HOM	83.92	99.03	15.11	75.32	82.96	7.64	0	0	0	关于玉玉症表妹喜欢上我的故事	The story about my cousin with jade disease falling in love with me	关于抑郁症表妹喜欢上我的故事	The story about my cousin with depression falling in love with me	the story of how my depressed cousin fell for me
B-HOM-058	HOM	89.38	89.88	0.50	75.39	76.94	1.54	0	100	100	这是我女朋友 羡慕吗笑抽们🤣	This is my girlfriend, jealous? Haha, you guys 😂	这是我女朋友 羡慕吗小丑们🤣	This is my girlfriend, jealous clowns? 😄	this is my gf. jealous you clowns? 🤣
B-HOM-059	HOM	73.67	62.08	-11.59	57.01	58.17	1.15	100	0	-100	麻辣烫我只认元娘娘，口味多好7	For spicy hot pot, I only recognize Yuan Niang Niang, the taste is so good.	麻辣烫我只认元娘娘，口味多好吃	For spicy hot pot, I only recognize Yuanniangniang, the taste is delicious and varied.	I only trust Yuan Niangniang for malatang it's so good
B-HOM-060	HOM	78.13	83.74	5.61	64.42	60.26	-4.16	0	0	0	可爱的小香猪变成了温暖的答辩	The cute little piglet became a warm defense.	可爱的小香猪变成了温暖的大便	The cute little Scented Pig became a warm pile of feces.	a cute little guinea pig turned into warm crap
B-HOM-061	HOM	94.74	96.88	2.15	74.76	81.51	6.75	100	100	0	我要笑亖了卧槽	I'm dying laughing, damn it.	我要笑死了卧槽	I'm dying laughing, damn it.	I'm gonna die laughing oh shit
B-HOM-062	HOM	84.40	94.70	10.30	76.06	76.94	0.87	0	0	0	时间长了搞亖你	If it goes on too long, it will mess you up.	时间长了搞死你	It will eventually kill you over time.	I'll work you to death over time
B-HOM-063	HOM	78.44	84.35	5.91	59.77	51.97	-7.81	0	0	0	笑亖了家人们谁懂啊	Laughed so hard, family members, who understands this feeling?	笑死了家人们谁懂啊	Laughed to death, family members, who understands this啊	dying of laughter fam who understands
B-HOM-064	HOM	27.33	98.15	70.82	33.33	87.63	54.30	0	0	0	她居然紫砂了	"She居然 made purple clay pottery. 

(Note: The phrase ""她居然紫砂了"" is a bit ambiguous in Chinese. If it means ""She居然 made purple clay pottery"" or ""She居然 became a purple clay pottery artist,"" the translation above is appropriate. If the context is different, please provide more details for a more accurate translation.)"	她居然自杀了	She actually committed suicide.	she actually offed herself
B-HOM-065	HOM	50.96	51.98	1.02	69.63	71.22	1.59	100	100	0	小哥：我真妹骗人！！我真给白衣女鬼送过餐！！你不知道哟！我魂都快没了，那餐是一点都没撒！！没办法，这就是哥的实力！	Bro: I'm not lying to you, little sister! I really did deliver a meal to that white-robed female ghost! You don't know, my soul was almost gone, and not a single grain of that meal did I spill! No choice, this is my brother's skill!	小哥：我真没骗人！！我真给白衣女鬼送过餐！！你不知道哟！我魂都快没了，那餐是一点都没撒！！没办法，这就是哥的实力！	Bro: I'm not lying! I really did deliver a meal to that white-robed female ghost! You don't know, man—I was so scared my soul almost left my body, but not a single grain of that meal did I spill! No choice, this is just my bro's skill!	Bro: I seriously didn't lie!! I really delivered food to the girl ghost in white!! You don't know! I nearly lost my soul, not a single drop spilled on that delivery! No choice, this is bro's skill!
B-HOM-066	HOM	69.26	81.45	12.19	46.55	51.68	5.12	0	100	100	博主成功把中二拍成沙子了	The blogger successfully turned the middle school drama into sand.	博主成功把中二拍成傻子了	The blogger successfully portrayed the second son as a fool.	The blogger successfully made the edgy act look like a fool
B-HOM-067	HOM	73.09	98.44	25.36	61.69	84.60	22.90	0	0	0	肺雾才需要爱情，神都是孤独的	Lungs need love, gods are all lonely.	废物才需要爱情，神都是孤独的	Only the weak need love; gods are always lonely.	Only the weak yearn for love; gods are destined to be alone.
B-HOM-068	HOM	96.19	98.81	2.61	73.86	85.17	11.31	0	100	100	我在学校哭别人鸟都不鸟我	I cried at school, but no one even noticed me.	我在学校哭别人理都不理我	I cried at school, but nobody paid any attention to me.	I cried at school and nobody even paid attention to me
B-HOM-069	HOM	68.53	84.30	15.78	55.80	60.64	4.85	0	0	0	现场偷挖被抓,夺笋呐!	Caught digging up on-site, what a bamboo stealer!	现场偷挖被抓,多损呐!	Caught stealing and digging on the spot, how damaging!	Caught digging secretly on site, so savage!
B-HOM-070	HOM	87.26	97.49	10.24	43.47	72.84	29.37	0	0	0	这个特效针不戛！	This special effect is amazing!	这个特效真不尬！	This special effect is really not cheesy!	This special effect is really not cringe!
B-HOM-071	HOM	23.69	94.76	71.07	35.35	67.55	32.19	0	100	100	要泥寡,雨女无瓜!	No gain without pain, it's raining women and no melons!	要你管,与你无关!	Mind your own business! It's none of your concern!	Mind your own business, it's none of your business!
B-HOM-072	HOM	79.98	97.99	18.01	42.70	83.01	40.31	0	0	0	依托答辩是什么意思	"What does ""yito dafei"" mean?"	一坨大便是什么意思	What does a pile of feces mean	What does 'a pile of shit' mean?
B-HOM-073	HOM	81.09	97.75	16.66	43.25	81.26	38.01	0	100	100	哈哈哈哈哈哈哈夺笋呐	Hahahahaha, what a big loser!	哈哈哈哈哈哈哈多损呐	Hahahahaha, that's so mean.	hahahahaha so mean lol
B-HOM-074	HOM	63.64	94.74	31.11	71.34	83.42	12.08	0	100	100	“雨女无瓜”这么好笑吗是挺好笑的	"Is ""Rain girl has no melon"" so funny? It is quite funny."	“与你无关”这么好笑吗是挺好笑的	"Is ""It's none of your business"" so funny? It is pretty funny."	Is 'none of your business' really that funny? It is pretty funny
B-HOM-075	HOM	60.73	82.41	21.68	48.01	60.29	12.28	0	100	100	还有给	Also for you	还有gay	Also gay	Also got gay vibes
B-HOM-076	HOM	94.10	95.32	1.22	74.81	81.26	6.45	0	100	100	这显卡价格真是辣鸡，还买什么啊	This graphics card price is really bad, why even buy it.	这显卡价格真是垃圾，还买什么啊	This graphics card's price is really trash, why even buy it?	This GPU price is really trash, why even buy it
B-HOM-077	HOM	81.58	84.17	2.59	58.99	63.56	4.57	100	100	0	我丢！上班路上刷到路边广告牌被“风”掀了个角，原来是京东618的整活！这波操作简直泰裤辣！	"Oh no! On my way to work, I saw a roadside billboard flipped by the ""wind,"" and it turned out to be JD.com's 618 promotion! This move is simply too cool!"	我丢！上班路上刷到路边广告牌被“风”掀了个角，原来是京东618的整活！这波操作简直太酷啦！	"Oh no! On my way to work, I saw a roadside billboard flipped by the ""wind,"" and it turned out to be JD.com's 618 promotion! This move is so cool!"	No way! On my way to work I saw a roadside billboard get lifted by the 'wind', turns out it was JD 618's stunt! This move is just too cool!
B-HOM-078	HOM	74.86	81.95	7.09	64.29	71.78	7.49	0	100	100	“泰酷辣”大人三周年	"""Taikula"" Adult 3rd Anniversary"	“太酷啦”大人三周年	"""Too cool"" Adult 3rd Anniversary"	Third anniversary of Lord 'So Cool'
B-HOM-079	HOM	78.06	93.35	15.29	50.05	66.62	16.57	0	0	0	前车：不二？	Front car: Not two?	前车：不是？	Front car: Not really?	The car in front: Wait, what?
B-HOM-080	HOM	42.17	64.20	22.03	59.25	76.58	17.33	0	100	100	10店睡，身体还以为是午休呢，凌晨又把他们叫醒了	Ten stores sleep, the body still thinks it's taking a nap, but they were called again in the early morning.	10点睡，身体还以为是午休呢，凌晨又把他们叫醒了	Go to sleep at 10, the body still thinks it's taking a nap, then they wake them up again in the early morning.	Going to sleep at 10, my body thought it was nap time, then woke me up at dawn
B-HOM-081	HOM	55.91	87.42	31.51	52.44	43.19	-9.25	0	0	0	tree 波Q	tree Bo Q	三杀	Triple play	Triple kill
B-HOM-082	HOM	58.06	60.02	1.96	52.07	50.82	-1.25	0	0	0	笑死我了粽横天虾至今一直在罚时闯过了零个关卡	Laughing to death, Zong Hengtian has been penalized all along and has passed zero checkpoints.	笑死我了纵横天下至今一直在罚时闯过了零个关卡	Laughing to death, Ever since the beginning of the world, I have been penalized and have passed zero levels.	Dying of laughter, the one who conquers the world has been in timeout, passing zero challenges
B-HOM-083	HOM	73.15	96.49	23.34	54.35	76.59	22.24	0	0	0	怎么达不溜小兵了	Why can't I contact Xiao Bing anymore?	怎么打不了小兵了	Why can't I attack the minions anymore?	Why can't I target the minions?
B-HOM-084	HOM	71.71	98.35	26.63	53.00	80.64	27.64	0	100	100	！？雀潮？！	!?Sparrow Trend?!	！？雀巢？！	Nestlé?	!? Nestle!?
B-HOM-085	HOM	99.02	99.12	0.10	82.30	84.91	2.61	100	100	0	此人知识面级广	This person has an extremely broad knowledge base.	此人知识面极广	This person has an extremely broad knowledge base.	This person's knowledge is extremely broad
B-HOM-086	HOM	96.90	95.16	-1.75	83.75	83.70	-0.05	100	0	-100	蛇：卧槽，怎么又是他	Snake: Oh my god, how come it's him again.	蛇：我的天，怎么又是他	Snake: My goodness, how come it's him again.	Snake: Oh my god, why is it him again
B-HOM-087	HOM	84.11	79.51	-4.59	61.76	72.85	11.09	0	100	100	生物钟:补药呀！我才调整好	Biological clock: Tonic! I've just adjusted it.	生物钟:不要呀！我才调整好	Biological clock: No way! I just got adjusted.	Biological clock: No! I just got it adjusted
B-HOM-088	HOM	69.87	91.45	21.58	53.72	80.12	26.39	0	100	100	鸡本功来了，视频就有了。起飞！	The chicken came, the video is here. Take off!	基本功来了，视频就有了。起飞！	Basic skills are here, the video is ready. Take off!	When the basic skills kick in, the video just takes off! Liftoff!
B-HOM-089	HOM	49.41	88.25	38.83	58.65	85.25	26.60	0	0	0	食不食油饼	Eat an oil cake or not?	是不是有病	Are you sick?	Are you out of your mind?
B-HOM-090	HOM	37.59	99.06	61.47	40.51	83.20	42.69	0	0	0	香精煎鱼食不食	Is it edible to fry fish with essence?	想进监狱是不是	Do you want to go to prison?	Do you want to end up in prison?
B-HOM-091	HOM	86.15	93.38	7.22	72.83	83.55	10.72	0	0	0	立马去郊区浇筑一个刚进混凝土的地下堡垒	Go immediately to the suburbs to pour an underground fortress with fresh concrete.	立马去郊区浇筑一个钢筋混凝土的地下堡垒	Go immediately to the suburbs to construct an underground fortress made of reinforced concrete.	Head to the suburbs right away and build an underground bunker with rebar concrete
B-HOM-092	HOM	96.80	94.10	-2.70	54.67	71.87	17.20	0	0	0	鸡本功扎实	Solid foundational skills.	基本功扎实	Solid fundamentals	Solid basic skills
B-HOM-093	HOM	87.30	99.90	12.60	67.97	73.65	5.68	0	100	100	蚌不住了	The clam can't take it anymore.	绷不住了	Can't hold it in anymore	Can't hold it in anymore
B-HOM-094	HOM	84.48	96.46	11.98	71.50	81.86	10.35	0	100	100	冷芝士：袜子不是茶包	Cold Cheese: Socks are not tea bags.	冷知识：袜子不是茶包	Fun fact: Socks are not tea bags.	Fun fact: socks are not tea bags
B-HOM-095	HOM	82.70	71.60	-11.09	70.18	63.06	-7.12	0	0	0	就说00这一套真的超级好看的，我可以安心的似了	Just say that this 00 series is really super good-looking, and I can rest assured now.	就说00这一套真的超级好看的，我可以安心的死了	Just say that this 00 series is really super good-looking, I can die at ease	This 00 outfit is really super good-looking, I can finally rest in peace
B-NEO-002	NEO	95.37	95.86	0.50	83.11	83.53	0.42	100	100	0	我们不是供人围观的工具人！	We are not tools for people to gawk at!	我们不是供人围观的工具！	We are not tools for people to gawk at!	we're not tools for people to watch!
B-NEO-003	NEO	66.32	75.91	9.59	60.60	58.69	-1.91	0	0	0	又被割韭菜了，这理财产品全是坑	Cut the grass again, these wealth management products are all traps.	又被宰了，这理财产品全是坑	Cut again, these wealth management products are all traps.	I got ripped off again, this wealth management product is full of traps.
B-NEO-004	NEO	95.06	90.44	-4.61	79.41	75.62	-3.79	0	0	0	品牌联名就是割韭菜，质量差价格高	Brand collaborations are just a way to exploit customers, with poor quality and high prices.	品牌联名就是坑人，质量差价格高	Collaboration with brands is just a scam, poor quality and high price.	Co-branded products are just a way to rip off customers with poor quality and high prices.
B-NEO-005	NEO	96.24	96.91	0.67	70.51	85.70	15.19	0	0	0	别带节奏了，事情不是你想的那样	Stop stirring up trouble; things are not as you think.	别煽动舆论了，事情不是你想的那样	Stop inciting public opinion; things are not as you think.	stop stirring things up, it's not what you think
B-NEO-006	NEO	94.32	98.15	3.83	72.94	83.24	10.29	0	0	0	评论区全是在带节奏的，真相没人关心	The comment section is full of people stirring up trouble, no one cares about the truth.	评论区全是在煽动舆论的，真相没人关心	The comment section is full of people inciting public opinion; no one cares about the truth.	comments section full of people stirring drama, nobody cares about the truth
B-NEO-007	NEO	96.71	98.08	1.37	76.38	80.34	3.96	0	0	0	杠精无处不在，说啥都要反驳	Trolls are everywhere, ready to argue about anything.	抬杠的人无处不在，说啥都要反驳	People who like to argue are everywhere, always ready to contradict whatever is said.	contrarians are everywhere, they rebut everything you say
B-NEO-008	NEO	98.45	97.16	-1.29	83.15	82.00	-1.15	100	0	-100	遇到杠精最好的办法就是不理他	The best way to deal with a contrarian is to ignore him.	遇到抬杠的人最好的办法就是不理他	The best way to deal with someone who is being argumentative is to ignore them.	the best way to deal with a contrarian is to ignore them
B-NEO-009	NEO	68.74	83.59	14.85	58.05	74.28	16.24	0	0	0	芭比Q了，半夜点外卖忘备注别敲门	"Barbie is Q (dead), ordered takeout in the middle of the night and forgot to note ""don't knock."""	完了，半夜点外卖忘备注别敲门	"Done, ordered takeout in the middle of the night and forgot to note ""don't knock"""	I'm cooked, ordered delivery at midnight and forgot to leave a note saying don't knock
B-NEO-010	NEO	82.80	97.27	14.47	50.09	83.16	33.07	0	0	0	选择你的躲藏点，被抓到就芭比Q了	Choose your hiding spot, because if you get caught, it's barbecues for you.	选择你的躲藏点，被抓到就完了	Choose your hiding spot; if you get caught, it's over.	pick your hiding spot, if you get caught you're done for
