uid	category	xcomet_noisy	xcomet_clean	xcomet_d	kiwi_noisy	kiwi_clean	kiwi_d	nta_noisy	nta_clean	nta_d	src_noisy	hyp_noisy	src_clean	hyp_clean	ref_en
B-HOM-013	HOM	84.66	92.65	7.99	62.01	74.41	12.40	0	0	0	笑拥了！带货主播推荐的迷惑水果太离谱了吧	Laughing until dizzy! The confusing fruits recommended by live-streaming influencers are absolutely ridiculous.	笑晕了！带货主播推荐的迷惑水果太离谱了吧	I'm laughing so hard! The confusing fruits recommended by the live-streaming sales host are absolutely ridiculous!	I’m dying laughing! Those weird fruits promoted by live stream sales hosts are ridiculous.
B-HOM-014	HOM	76.52	87.59	11.07	68.61	78.55	9.94	0	0	0	新来的00后程序员写的代码，看到这段注释真的快把我笑拥了	The code written by a new 00s postgraduate programmer made me almost laugh myself silly	新来的00后程序员写的代码，看到这段注释真的快把我笑晕了	The code written by the new 00s-born programmer made me almost faint from laughing when I saw this comment.	the new Gen Z programmer's code, seeing this comment almost killed me laughing
B-HOM-016	NEO	83.69	78.00	-5.69	53.35	72.87	19.52	100	0	-100	考试没复习直接寄，明年再来	The exam wasn't reviewed, so it's over, come back next year.	考试没复习直接完了，明年再来	I didn't review for the exam and just finished it; I'll take it again next year.	didn't study for the exam, it's over, see you next year
B-HOM-018	HOM	73.42	84.67	11.25	37.57	58.48	20.90	0	0	0	火钳流明，这帖子要火	Fire before leaving fame, this post will go viral	火前留名，这帖子要火	Leave a name before the post goes viral.	leaving a name before this blows up, this post is about to go viral
B-HOM-019	HOM	86.41	86.79	0.38	51.10	81.38	30.28	0	0	0	雀食好笑，不骗你	It's really funny, don't lie to me	确实好笑，不骗你	It's really funny, don't worry.	it's genuinely funny, no cap
B-HOM-021	HOM	97.43	97.65	0.22	82.00	84.71	2.71	0	100	100	沃草，这无人机表演太震撼了	Wow, this drone show was really impressive	我操，这无人机表演太震撼了	Damn, that drone show was amazing!	holy crap, this drone show is insane
B-HOM-023	HOM	83.20	89.70	6.50	52.39	56.48	4.09	0	0	0	你想peach呢，哪有这么好的事	You want to peach, but there's no such thing as a good deal like that.	你想屁吃呢，哪有这么好的事	You're talking nonsense, there's no such good thing.	you're dreaming, how can something that good happen
B-HOM-024	HOM	92.16	97.07	4.91	75.14	83.37	8.24	0	100	100	别虾扯蛋了，老师说的都是真的吗	Don't be silly anymore, are all the teacher's words true?	别瞎扯淡了，老师说的都是真的吗	Stop talking nonsense, are all the things the teacher said true?	stop talking BS, is what the teacher said even true
B-HOM-025	HOM	68.72	70.40	1.68	41.83	54.76	12.93	0	0	0	先报上自己的分数啊搞辣菜	First report your score, otherwise you'll get pulled down.	先报上自己的分数啊搞拉踩	First, report your own score and don't bring others down.	dropping your score first before throwing shade smh
B-HOM-026	HOM	87.43	95.45	8.02	55.33	76.46	21.12	100	0	-100	蚌埠住了，腾讯这泄密处理速度也太快了吧	I can't hold it anymore, Tencent's leak handling speed is too fast.	绷不住了，腾讯这泄密处理速度也太快了吧	I can't take it anymore, Tencent's leak handling speed is too fast.	I can't hold it in anymore, Tencent's speed in handling this leak is just too fast
B-HOM-027	HOM	70.03	80.39	10.36	56.90	79.31	22.40	0	0	0	嗷利给，西班牙第一了	"""Oli ge, Spain first"""	奥利给，西班牙第一了	Oli, Spain is first.	Aigoo Spain took first place let's gooo
B-HOM-028	HOM	66.89	80.92	14.03	51.36	78.36	27.00	0	0	0	这配置针不戳，性价比拉满	This configuration is really good, and the cost-performance ratio is maximized.	这配置真不错，性价比拉满	This configuration is really great, offering excellent value for money.	This setup slaps, value for money off the charts
B-HOM-029	HOM	62.49	54.14	-8.35	56.78	57.69	0.91	0	0	0	赛里木湖这操作针不戳啊，景区打人还能辞退就完事了？	Lake Seimul's move is spot on, how can the park staff beat someone and just get fired?	赛里木湖这操作真不错啊，景区打人还能辞退就完事了？	That operation at Sea Lake is really good. Can the scenic area just fire someone and get away with it after beating them up?	Sarim Lake's handling is just great, beating people at a scenic spot and just firing them is that it?
B-HOM-030	HOM	81.24	93.63	12.38	44.12	79.16	35.04	0	0	0	蚌埠住了，这也太好笑了吧	Bent up, this is too funny	绷不住了，这也太好笑了吧	I can't take it anymore; this is too funny.	bruh I can't hold it in this is too funny lmao
B-HOM-031	HOM	92.25	89.56	-2.69	75.70	78.83	3.13	0	0	0	卧槽317万年终奖就这么没了？	What a pity, my 3.17 million yuan annual bonus is gone like that?	我操317万年终奖就这么没了？	Did my 3.17 million yuan annual bonus just disappear?	Wtf, 3.17 million year-end bonus just gone like that?
B-HOM-032	HOM	85.39	94.70	9.31	49.84	79.59	29.75	100	100	0	你就耗子尾汁吧，别折腾了	Just take care of yourself and stop causing trouble	你就好自为之吧，别折腾了	Take care of yourself and stop causing trouble.	watch yourself bro stop messing around
B-HOM-033	HOM	76.62	85.18	8.56	65.82	68.95	3.12	0	0	0	王虹这波属实深藏blue了，拿完奖还这么低调	Wang Hong's move is truly deep and hidden, winning an award yet remaining so low-key	王虹这波属实深藏不露了，拿完奖还这么低调	Wang Hong's move this time is truly hidden and subtle; she's so modest even after winning the award.	Wang Hong has truly been hiding her talents, so low-key after winning the award
B-HOM-034	HOM	81.24	95.46	14.22	41.24	77.03	35.79	0	0	0	蚌埠住了这也太搞笑了	Bent up crying, this is too funny	绷不住了这也太搞笑了	I can't take it anymore; this is too funny.	can't hold it in anymore this is way too funny fr
B-HOM-035	HOM	80.51	91.54	11.04	47.90	83.61	35.71	100	0	-100	看到50亿离婚案的消息我直接蓝瘦香菇	Seeing the news about a 5 billion yuan divorce case made me feel really upset and want to cry	看到50亿离婚案的消息我直接难受想哭	The news about 5 billion divorce cases made me feel so upset I wanted to cry right away.	Seeing the news about the 5 billion divorce case, I'm so sad I could cry
B-HOM-036	HOM	82.25	91.85	9.60	48.09	84.12	36.02	100	0	-100	针不戳，这个视频做得真好	This is not bad, this video is really good	真不错，这个视频做得真好	That's really great, the video is done very well.	not bad this video is actually fire
B-HOM-037	HOM	76.70	71.37	-5.32	55.49	68.68	13.19	0	0	0	这景区管理duck不必，7个人打一个司机	This scenic area management is completely unnecessary, seven people for one driver	这景区管理大可不必，7个人打一个司机	This scenic area management is unnecessary; seven people can handle one driver.	This scenic area management is totally unnecessary, 7 people beating one driver
B-HOM-038	HOM	99.16	99.38	0.22	57.07	84.02	26.95	0	0	0	这个颜色灰常好看	This color is very nice	这个颜色非常好看	This color looks very nice.	this color looks really good ngl
B-HOM-039	HOM	73.03	86.24	13.21	36.36	62.39	26.03	0	0	0	腾讯这波操作属于是虾仁猪心了	Tencent's move is killing me with its heart of killing	腾讯这波操作属于是杀人诛心了	This move by Tencent is really heartless.	Tencent's move this time is truly adding insult to injury
B-HOM-040	HOM	90.29	79.94	-10.35	54.48	49.36	-5.13	0	0	0	有内味了，就是这个感觉	You've got that vibe, that's exactly how it feels	有那味了，就是这个感觉	There it is, that's the feeling.	got that vibe this is the feeling
B-HOM-041	HOM	72.35	71.86	-0.49	64.82	72.88	8.06	0	0	0	泄密被辞退永不录用，这员工只能耗子喂汁了	The leaker was fired and never rehired, this employee can only take it as it comes.	泄密被辞退永不录用，这员工只能好自为之了	Leakage leads to dismissal and permanent rejection; this employee can only take care of themselves from now on.	Fired for leaking and never to be rehired, this employee better watch out
B-HOM-042	HOM	95.13	96.54	1.41	69.44	81.26	11.82	0	0	0	这部剧的女主造型好康	The female lead's appearance is good to look at	这部剧的女主造型好看	The female lead's outfit in this drama looks good.	the female lead's look in this drama is gorgeous
B-HOM-043	HOM	66.92	58.62	-8.30	50.69	40.48	-10.21	0	0	0	耗子尾汁，好自为之吧	Take care of yourself, and do as you wish.	好自为之，好自为之吧	Take care, take care.	Learn your lesson and shape up.
B-HOM-044	HOM	82.10	89.56	7.47	44.70	81.87	37.17	0	0	0	这个操作太虾仁了	This operation is too scary.	这个操作太吓人了	This operation is too scary.	this play is straight up terrifying
B-HOM-045	HOM	87.18	88.18	1.00	56.35	62.58	6.23	100	100	0	中国女排这波直接丸辣，美国队不服不行	China's women's volleyball team just finished this move directly, and the US team has no choice but to admit defeat	中国女排这波直接完啦，美国队不服不行	The Chinese women's volleyball team just finished directly, and the American team has no choice but to admit defeat.	China's women's volleyball team is done for this time, the US team has to admit defeat
B-HOM-046	HOM	93.63	95.30	1.67	60.55	70.38	9.84	100	100	0	鸭力好大，快要顶不住了	Pressure is really big, almost can't take it anymore.	压力好大，快要顶不住了	The pressure is too much, I'm about to break.	the pressure is so high can't hold on anymore
B-HOM-047	HOM	82.22	100.00	17.78	28.85	87.95	59.09	100	100	0	窝五碎！！！	I was five years old!!!	我五岁！！！	I am five years old!!!	I'm five years old!!!
B-HOM-048	HOM	77.16	74.78	-2.38	67.18	69.54	2.35	0	100	100	赛里木湖这事整得灰常离谱	The incident at Sea Lake is extremely unreasonable.	赛里木湖这事整得非常离谱	The incident at Sea Lake is handled in a very absurd way.	The Sarim Lake incident is really outrageous
B-HOM-049	HOM	93.03	92.57	-0.47	79.53	84.67	5.14	0	0	0	看完这帖子我直接笑嘻了	After reading this post, I laughed so hard I almost died.	看完这帖子我直接笑死了	I laughed so hard after reading this post.	after reading this post I'm dead lmao
B-HOM-050	HOM	91.80	99.06	7.25	58.35	85.90	27.55	100	100	0	看完这个视频我蕉绿了	After watching this video, I got anxious.	看完这个视频我焦虑了	After watching this video, I felt anxious.	after watching this vid I'm straight up anxious
B-HOM-051	HOM	83.16	95.49	12.33	40.88	81.27	40.40	0	0	0	看完女排比赛我直接鸭梨山大	After watching the women's volleyball match, I was directly under a lot of pressure	看完女排比赛我直接压力山大	After watching the women's volleyball match, I was immediately under a lot of pressure.	After watching the women's volleyball match, I'm under enormous pressure
B-HOM-052	HOM	42.03	43.74	1.70	54.65	72.45	17.79	0	0	0	笑鼠了！一会抛梗一会接梗	Laughed at the dead mouse! Sometimes throwing a punchline, sometimes catching one	笑死了！一会抛梗一会接梗	Laughing my head off! Sometimes throwing a punchline, sometimes catching one.	dying of laughter! one sec they set up the joke next sec they're playing along
B-HOM-053	HOM	91.92	84.22	-7.70	56.50	69.27	12.77	100	0	-100	测评娃哈哈高透史莱姆好好康	Review of Wahaha high transparency slime, good look	测评娃哈哈高透史莱姆好好看	Evaluating Wahaha High Transparency Slime Looks Great	reviewing Wahaha's crystal clear slime it looks so good
B-HOM-054	HOM	81.03	92.65	11.62	48.11	78.91	30.80	0	0	0	窝巢，这也太厉害了吧	I'm so impressed, this is really amazing.	我操，这也太厉害了吧	Damn, that's way too impressive.	wtf this is too insane bruh
B-HOM-055	HOM	90.78	94.54	3.75	57.96	80.60	22.63	100	0	-100	笑的想鼠	Laughing to the point of wanting to die	笑的想死	Laughing until you can't breathe	laughing till I die
B-HOM-056	HOM	57.06	82.12	25.06	59.12	73.74	14.63	0	0	0	这里是孙吧忏悔室，一人忏悔一件你觉得最厨神的事	Here is Sun's confession room, each person confesses one thing you think is the most terrible.	这里是孙吧忏悔室，一人忏悔一件你觉得最畜生的事	This is Sun's confession room. Each person confesses one thing they think is the most despicable act.	welcome to Sun Bar confessional drop your most savage moment
B-HOM-057	HOM	79.20	100.00	20.80	57.15	83.97	26.82	0	100	100	关于玉玉症表妹喜欢上我的故事	"About the story of my cousin who fell in love with me, where the term ""Yuyu syndrome"" refers to depression"	关于抑郁症表妹喜欢上我的故事	The story of my depressed cousin falling in love with me	the story of how my depressed cousin fell for me
B-HOM-058	HOM	78.38	92.54	14.16	77.03	81.41	4.38	0	100	100	这是我女朋友 羡慕吗笑抽们🤣	This is my girlfriend, are you jealous? Laughing until you cry, guys🤣	这是我女朋友 羡慕吗小丑们🤣	This is my girlfriend. Jealous, little clowns? 😂	this is my gf. jealous you clowns? 🤣
B-HOM-059	HOM	58.19	63.45	5.26	48.99	64.26	15.27	0	0	0	麻辣烫我只认元娘娘，口味多好7	I only recognize Yuan Wang娘娘 for her spicy, numbing, and hot flavors; the variety is so delicious.	麻辣烫我只认元娘娘，口味多好吃	I only recognize Yuan娘娘 for her spicy hot pot, with many flavors and delicious taste.	I only trust Yuan Niangniang for malatang it's so good
B-HOM-060	HOM	68.09	79.02	10.94	39.94	53.83	13.89	0	0	0	可爱的小香猪变成了温暖的答辩	A cute little xiangzhuzhu became a warm big poop	可爱的小香猪变成了温暖的大便	The cute little pot-bellied pig turned into warm feces.	a cute little guinea pig turned into warm crap
B-HOM-061	HOM	95.13	96.64	1.52	78.07	83.57	5.50	100	0	-100	我要笑亖了卧槽	I'm going to die laughing, damn it	我要笑死了卧槽	I'm dying of laughter, damn it.	I'm gonna die laughing oh shit
B-HOM-062	HOM	83.67	94.66	10.99	51.53	77.48	25.95	0	0	0	时间长了搞亖你	Time passes and you'll end up dying	时间长了搞死你	It'll kill you in the long run.	I'll work you to death over time
B-HOM-063	HOM	71.23	81.51	10.28	54.16	55.84	1.68	0	0	0	笑亖了家人们谁懂啊	Laughed to death, folks, who gets it?	笑死了家人们谁懂啊	Everyone's laughing, who could understand this?	dying of laughter fam who understands
B-HOM-064	HOM	88.16	98.24	10.09	39.30	87.12	47.82	0	0	0	她居然紫砂了	She surprisingly committed suicide	她居然自杀了	She committed suicide.	she actually offed herself
B-HOM-065	HOM	48.37	48.43	0.06	70.92	72.26	1.34	100	100	0	小哥：我真妹骗人！！我真给白衣女鬼送过餐！！你不知道哟！我魂都快没了，那餐是一点都没撒！！没办法，这就是哥的实力！	Little brother: I really didn't lie! I really delivered food to the white-clothed ghost girl! You don't know! My soul is almost gone, but that meal didn't spill a drop! There's no way, this is my brother's strength!	小哥：我真没骗人！！我真给白衣女鬼送过餐！！你不知道哟！我魂都快没了，那餐是一点都没撒！！没办法，这就是哥的实力！	Bro: I really didn't lie!! I really delivered food to the white-clothed female ghost!! You don't know, you know! My soul is almost gone, but that meal didn't spill a single drop!! There's no way, this is my brother's strength!	Bro: I seriously didn't lie!! I really delivered food to the girl ghost in white!! You don't know! I nearly lost my soul, not a single drop spilled on that delivery! No choice, this is bro's skill!
B-HOM-066	HOM	82.57	84.08	1.51	44.73	55.09	10.35	100	100	0	博主成功把中二拍成沙子了	The blogger successfully portrayed a middle schooler as a fool.	博主成功把中二拍成傻子了	The blogger successfully portrayed the second-year student as a fool.	The blogger successfully made the edgy act look like a fool
B-HOM-067	HOM	68.79	76.71	7.93	50.92	77.94	27.02	0	0	0	肺雾才需要爱情，神都是孤独的	Waste material needs love, gods are all lonely	废物才需要爱情，神都是孤独的	Trash needs love, and gods are all lonely.	Only the weak yearn for love; gods are destined to be alone.
B-HOM-068	HOM	81.82	98.74	16.92	79.89	84.57	4.68	0	100	100	我在学校哭别人鸟都不鸟我	I cried at school, but even the birds didn't pay me any attention	我在学校哭别人理都不理我	I cried at school, but nobody even paid attention to me.	I cried at school and nobody even paid attention to me
B-HOM-069	HOM	60.56	81.39	20.83	38.96	54.21	15.25	0	0	0	现场偷挖被抓,夺笋呐!	The scene was caught stealing, how very damaging!	现场偷挖被抓,多损呐!	Caught stealing on-site, what a loss!	Caught digging secretly on site, so savage!
B-HOM-070	HOM	81.28	81.37	0.10	42.25	73.08	30.83	100	100	0	这个特效针不戛！	This special effect is not awkward!	这个特效真不尬！	This effect is really not awkward!	This special effect is really not cringe!
B-HOM-071	HOM	74.18	81.70	7.52	26.22	58.53	32.31	100	100	0	要泥寡,雨女无瓜!	You don't care, it's none of your business!	要你管,与你无关!	None of your business, it's none of your concern!	Mind your own business, it's none of your business!
B-HOM-072	HOM	80.17	99.91	19.74	50.70	83.52	32.82	0	0	0	依托答辩是什么意思	"What does ""依托答辩"" mean?"	一坨大便是什么意思	"What does ""a pile of feces"" mean?"	What does 'a pile of shit' mean?
B-HOM-073	HOM	47.67	94.68	47.01	32.23	79.59	47.36	0	0	0	哈哈哈哈哈哈哈夺笋呐	Haha haha haha you're so much more damaging than that	哈哈哈哈哈哈哈多损呐	Hahaha, how clumsy!	hahahahaha so mean lol
B-HOM-074	HOM	74.73	93.12	18.39	63.60	82.90	19.29	0	100	100	“雨女无瓜”这么好笑吗是挺好笑的	"""Yunü wú guā"" is so funny? It's quite funny."	“与你无关”这么好笑吗是挺好笑的	"Is ""It has nothing to do with you"" really that funny? It's quite funny."	Is 'none of your business' really that funny? It is pretty funny
B-HOM-075	HOM	78.45	82.41	3.96	35.33	60.29	24.96	100	100	0	还有给	There is also gay	还有gay	Also gay	Also got gay vibes
B-HOM-076	HOM	90.20	97.27	7.07	72.59	80.31	7.72	100	0	-100	这显卡价格真是辣鸡，还买什么啊	This graphics card price is really garbage, what's the point of buying anything else	这显卡价格真是垃圾，还买什么啊	This graphics card is really overpriced; why buy it at all?	This GPU price is really trash, why even buy it
B-HOM-077	HOM	55.81	64.97	9.16	59.41	64.12	4.71	0	100	100	我丢！上班路上刷到路边广告牌被“风”掀了个角，原来是京东618的整活！这波操作简直泰裤辣！	I dropped it! While commuting to work, I saw an advertisement sign on the roadside being blown by the wind, and it turned out to be JD.com's 618 event! This move is absolutely cool!	我丢！上班路上刷到路边广告牌被“风”掀了个角，原来是京东618的整活！这波操作简直太酷啦！	Oh no! I was walking to work and saw a roadside advertisement sign being blown by the wind, lifting one corner. It turned out to be JD.com's 618 promotional antics! This move is just too cool!	No way! On my way to work I saw a roadside billboard get lifted by the 'wind', turns out it was JD 618's stunt! This move is just too cool!
B-HOM-078	HOM	73.81	80.43	6.62	57.22	66.59	9.37	100	100	0	“泰酷辣”大人三周年	"""Too cool la"" adult third anniversary"	“太酷啦”大人三周年	"""Too cool"" for the adult's third anniversary"	Third anniversary of Lord 'So Cool'
B-HOM-079	HOM	88.36	90.14	1.78	50.59	69.48	18.89	0	0	0	前车：不二？	The car in front: Not two?	前车：不是？	Front car: Not?	The car in front: Wait, what?
B-HOM-080	HOM	87.32	82.75	-4.57	74.18	76.56	2.38	0	100	100	10店睡，身体还以为是午休呢，凌晨又把他们叫醒了	I went to bed at 10 PM, but my body still thought it was a noon nap, and they woke me up again at midnight	10点睡，身体还以为是午休呢，凌晨又把他们叫醒了	Going to bed at 10 p.m., the body still thinks it's a nap, and then they are woken up in the early morning.	Going to sleep at 10, my body thought it was nap time, then woke me up at dawn
B-HOM-081	HOM	53.81	98.76	44.95	43.02	66.04	23.02	0	100	100	tree 波Q	tree wave Q	三杀	Triple kill	Triple kill
B-HOM-082	HOM	70.82	53.65	-17.17	45.57	49.70	4.14	0	0	0	笑死我了粽横天虾至今一直在罚时闯过了零个关卡	"I'm laughing so hard that ""纵横天下"" has been penalized all this time and has passed zero levels"	笑死我了纵横天下至今一直在罚时闯过了零个关卡	I'm laughing so hard that I've been penalized all the way through, and I've passed zero levels.	Dying of laughter, the one who conquers the world has been in timeout, passing zero challenges
B-HOM-083	HOM	83.25	84.85	1.60	57.01	62.94	5.93	0	0	0	怎么达不溜小兵了	How come you can't handle the little soldier anymore?	怎么打不了小兵了	Can't attack the small soldiers anymore.	Why can't I target the minions?
B-HOM-084	HOM	39.51	96.59	57.08	73.48	78.02	4.53	0	100	100	！？雀潮？！	What a crowd of swallows!	！？雀巢？！	!？Nestlé？！	!? Nestle!?
B-HOM-085	HOM	100.00	100.00	0.00	79.75	84.49	4.74	100	100	0	此人知识面级广	This person's knowledge is extremely broad	此人知识面极广	This person has an extremely broad range of knowledge.	This person's knowledge is extremely broad
B-HOM-086	HOM	92.86	92.78	-0.09	82.43	83.17	0.74	0	0	0	蛇：卧槽，怎么又是他	Snake: My goodness, it's him again.	蛇：我的天，怎么又是他	Snake: My goodness, it's him again.	Snake: Oh my god, why is it him again
B-HOM-087	HOM	81.06	94.46	13.40	56.40	78.71	22.31	0	100	100	生物钟:补药呀！我才调整好	Biological clock: Don't take medicine! I just adjusted it.	生物钟:不要呀！我才调整好	Biological clock: No way! I just adjusted it.	Biological clock: No! I just got it adjusted
B-HOM-088	HOM	88.61	91.35	2.74	65.81	70.99	5.18	100	100	0	鸡本功来了，视频就有了。起飞！	Basic skills have arrived, the video is ready. Take off!	基本功来了，视频就有了。起飞！	Basic skills come first, and the video will follow. Take off!	When the basic skills kick in, the video just takes off! Liftoff!
B-HOM-089	HOM	53.52	88.25	34.73	28.90	85.25	56.35	0	0	0	食不食油饼	Is that a disease?	是不是有病	Are you sick?	Are you out of your mind?
B-HOM-090	HOM	48.58	99.06	50.48	50.30	83.20	32.90	0	0	0	香精煎鱼食不食	Would you like to eat the fish cooked with aromatic spices?	想进监狱是不是	Do you want to go to prison?	Do you want to end up in prison?
B-HOM-091	HOM	69.46	91.45	21.99	72.59	75.93	3.34	0	0	0	立马去郊区浇筑一个刚进混凝土的地下堡垒	Go immediately to the suburbs to pour concrete into an underground fortress that has just entered the concrete stage	立马去郊区浇筑一个钢筋混凝土的地下堡垒	Head to the suburbs immediately to pour a reinforced concrete underground fortress.	Head to the suburbs right away and build an underground bunker with rebar concrete
B-HOM-092	HOM	94.13	99.12	4.99	67.66	68.38	0.72	100	0	-100	鸡本功扎实	The chicken's basic skills are solid.	基本功扎实	Solid foundation	Solid basic skills
B-HOM-093	HOM	96.38	98.75	2.36	60.22	73.65	13.43	100	100	0	蚌不住了	I can't hold it anymore	绷不住了	Can't hold it anymore.	Can't hold it in anymore
B-HOM-094	HOM	84.07	85.52	1.45	56.02	76.51	20.49	0	0	0	冷芝士：袜子不是茶包	Cold knowledge: Socks are not tea bags	冷知识：袜子不是茶包	Cold knowledge: Socks are not tea bags.	Fun fact: socks are not tea bags
B-HOM-095	HOM	72.35	86.83	14.48	48.38	70.59	22.22	0	100	100	就说00这一套真的超级好看的，我可以安心的似了	I really think this set is super good-looking, I can feel safe and dead.	就说00这一套真的超级好看的，我可以安心的死了	Just saying, this 00 set is really super cute, I can die in peace.	This 00 outfit is really super good-looking, I can finally rest in peace
B-NEO-002	NEO	98.18	95.66	-2.52	82.47	82.86	0.39	100	0	-100	我们不是供人围观的工具人！	We are not tools for people to watch!	我们不是供人围观的工具！	We are not mere objects for people to gawk at!	we're not tools for people to watch!
B-NEO-003	NEO	81.47	72.79	-8.68	63.35	62.82	-0.53	0	0	0	又被割韭菜了，这理财产品全是坑	I got cut again, this investment product is full of traps	又被宰了，这理财产品全是坑	Once again, it's been slaughtered; this wealth management product is full of traps.	I got ripped off again, this wealth management product is full of traps.
B-NEO-004	NEO	81.92	93.39	11.47	43.33	77.24	33.91	0	0	0	品牌联名就是割韭菜，质量差价格高	Brand collaborations are just坑人, with poor quality and high prices	品牌联名就是坑人，质量差价格高	Brand collaborations are a scam; poor quality at high prices.	Co-branded products are just a way to rip off customers with poor quality and high prices.
B-NEO-005	NEO	92.46	94.71	2.25	67.97	84.59	16.62	100	100	0	别带节奏了，事情不是你想的那样	Don't stir up the crowd, the situation isn't what you think it is.	别煽动舆论了，事情不是你想的那样	Don't stir up public opinion; things aren't as you think they are.	stop stirring things up, it's not what you think
B-NEO-006	NEO	93.15	98.30	5.15	81.21	83.08	1.87	0	0	0	评论区全是在带节奏的，真相没人关心	The comment section is all about stirring up public opinion, and no one cares about the truth.	评论区全是在煽动舆论的，真相没人关心	The comment section is full of people inciting public opinion, and no one cares about the truth.	comments section full of people stirring drama, nobody cares about the truth
B-NEO-007	NEO	85.34	94.64	9.30	67.55	76.27	8.71	0	0	0	杠精无处不在，说啥都要反驳	Know-it-alls are everywhere, always ready to argue.	抬杠的人无处不在，说啥都要反驳	People who argue for the sake of arguing are everywhere, always ready to challenge anything said.	contrarians are everywhere, they rebut everything you say
B-NEO-008	NEO	94.13	97.16	3.03	74.66	82.00	7.33	0	0	0	遇到杠精最好的办法就是不理他	Encountering a person who likes to argue is best handled by ignoring them	遇到抬杠的人最好的办法就是不理他	The best way to deal with someone who is being argumentative is to ignore them.	the best way to deal with a contrarian is to ignore them
B-NEO-009	NEO	70.05	86.28	16.23	60.85	75.14	14.29	0	0	0	芭比Q了，半夜点外卖忘备注别敲门	Barbie Qed, ordered takeout at midnight but forgot to note not to knock on the door	完了，半夜点外卖忘备注别敲门	Oh no, I forgot to add a note when ordering takeout at midnight, so don't knock on the door.	I'm cooked, ordered delivery at midnight and forgot to leave a note saying don't knock
B-NEO-010	NEO	92.26	97.27	5.01	54.32	83.16	28.84	0	0	0	选择你的躲藏点，被抓到就芭比Q了	Choose your hiding spot, or you'll be caught and it's all over.	选择你的躲藏点，被抓到就完了	Choose your hiding spot; if you get caught, it's over.	pick your hiding spot, if you get caught you're done for
