uid	category	xcomet_noisy	xcomet_clean	xcomet_d	kiwi_noisy	kiwi_clean	kiwi_d	nta_noisy	nta_clean	nta_d	src_noisy	hyp_noisy	src_clean	hyp_clean	ref_en
A-HOM-011	HOM	64.92	76.88	11.96	55.54	62.64	7.11	100	100	0	啊啊啊啊啊豆儿看看我	Ah ah ah ah ah Bean look at me	啊啊啊啊啊豆儿看看我	Ah ah ah, bean, look at me.	Dou'er, take a look at me!!!
A-HOM-012	HOM	97.03	97.03	0.00	83.93	83.93	0.00	100	100	0	谢谢宝宝夸奖	Thank you, baby, for the compliment.	谢谢宝宝夸奖	Thank you, baby, for the compliment.	Thanks, babe, for the compliment.
A-HOM-013	HOM	98.17	100.00	1.83	57.95	85.85	27.90	100	100	0	啊！谢谢老湿！	Ah! Thank you, teacher!	啊！谢谢老师！	Ah! Thank you, teacher!	Ah, thank you, teacher!
A-HOM-014	HOM	72.83	72.83	-0.00	57.07	57.07	0.00	100	100	0	大金毛（大金毛）	Golden Retriever (Golden Retriever)	大金毛（大金毛）	Golden Retriever (Golden Retriever)	A big golden retriever (a big golden retriever).
A-HOM-015	HOM	98.37	98.37	0.00	85.29	85.29	0.00	0	0	0	每个月不用给chatgpt交20美元了	You don't have to pay $20 to ChatGPT every month anymore.	每个月不用给chatgpt交20美元了	You don't have to pay $20 to ChatGPT every month anymore.	Now I don’t have to pay ChatGPT $20 a month.
A-HOM-017	HOM	95.92	99.70	3.79	77.37	77.47	0.11	0	100	100	这就是是	This is it.	这就是屎	This is shit.	This is literally shit.
A-NEO-253	NEO	93.06	89.27	-3.79	85.43	77.82	-7.61	0	0	0	知道为什么他父母接受他是同志还配合拍视频吗 原因竟是...	Do you know why his parents accepted that he is gay and even cooperated in making the video? The reason is...	知道为什么他父母接受他是受还配合拍视频吗 原因竟是...	Do you know why his parents accepted him and even cooperated in making the video? The reason is...	Do you know why his parents accept that he’s a bottom and even cooperate in making videos? The reason turns out to be...
A-HOM-019	HOM	66.62	66.62	0.00	77.81	77.81	0.00	100	100	0	固体香薰挂！！有7.8个香味都好特别 不是那种浓郁型的，挂在衣柜里淡淡的香非常舒心！每次来小韩都要囤一堆！！！！	Solid perfume hanger!! There are about 7 or 8 scents, all very unique. They are not the strong type; the light fragrance hanging in the closet is very comforting! I always stock up a bunch every time I go to South Korea!!!!	固体香薰挂！！有7.8个香味都好特别 不是那种浓郁型的，挂在衣柜里淡淡的香非常舒心！每次来小韩都要囤一堆！！！！	Solid perfume hanger!! There are about 7 or 8 scents, all very unique. They are not the strong type; the light fragrance hanging in the closet is very comforting! I always stock up a bunch every time I go to South Korea!!!!	Solid fragrance hangers!! There are seven or eight scents, and every one is so unique. They’re not overpowering; hanging one in the wardrobe leaves a soft scent that feels incredibly soothing! I stock up on a bunch every time I visit Xiao Han!!!!
A-PYA-001	PYA	80.72	90.51	9.78	56.16	73.13	16.97	0	100	100	小窗口逗你你吧	I'm just teasing you, little window.	小窗口联系你吧	I'll contact you through the small window.	I'll DM you.
A-PYA-002	PYA	51.33	87.35	36.02	84.61	82.21	-2.40	0	0	0	350 安全	350 Safety	350 QQ安卓区	350 QQ Android Zone	Offering ¥350 on the QQ Android server.
A-PYA-003	PYA	63.37	98.64	35.27	59.00	87.44	28.44	0	100	100	我喜欢你 吃饭	I like you eating.	我喜欢你 想和你谈恋爱	I like you and want to have a romantic relationship with you.	I like you—want to date?
A-PYA-004	PYA	78.31	97.74	19.43	76.82	72.52	-4.30	0	0	0	好可爱吃饱了...	So cute, I'm full now...	好可爱想找对象...	So cute and looking for a partner...	So cute—looking for someone to date...
A-PYA-005	PYA	93.82	93.82	0.00	80.99	80.99	0.00	0	0	0	穿搭🔴⚪️红白配	Fashion styling 🔴⚪️ Red and white combination	穿搭🔴⚪️红白配	Fashion styling 🔴⚪️ Red and white combination	Outfit 🔴⚪️ red and white.
A-PYA-006	PYA	97.54	97.54	0.00	77.82	77.82	0.00	100	100	0	小红书是得加个翻译功能了	Xiaohongshu needs to add a translation feature.	小红书是得加个翻译功能了	Xiaohongshu needs to add a translation feature.	Xiaohongshu really needs to add a translation feature.
A-PYA-007	PYA	64.95	64.94	-0.01	64.18	62.44	-1.74	100	100	0	愿逆风如解意，蛇年多挣RMB	May the headwind understand your intent, and in the Year of the Snake, earn more RMB.	愿逆风如解意，蛇年多挣人民币	May the headwind understand your intent, and in the Year of the Snake, earn more RMB.	May even the headwinds understand your wishes, and may you make lots of RMB in the Year of the Snake.
A-PYA-008	PYA	68.21	68.97	0.76	73.46	62.08	-11.38	0	0	0	说 我错了 和 NB 欢迎来中国旅游和交朋友	Say I was wrong and welcome NB to China for tourism and making friends	说 我操 和 NB 欢迎来中国旅游和交朋友	Say I fuck and NB, welcome to travel and make friends in China	Just say “holy crap” and “awesome.” Welcome to China—come travel and make friends!
A-PYA-009	PYA	35.49	35.49	0.00	50.41	50.41	0.00	100	100	0	还是得看对口白话 对口白话兄弟永远的神	Still have to check the dialogue, colloquial dialogue, brothers forever the god	还是得看对口白话 对口白话兄弟永远的神	Still have to check the dialogue, colloquial dialogue, brothers forever the god	You’ve got to watch Duikou Baihua. The Duikou Baihua guys are the GOAT.
A-PYA-010	PYA	97.68	97.68	0.00	79.35	79.35	0.00	0	0	0	一打开小红书发现变成国际版了	When I opened Xiaohongshu, it turned out to be the international version.	一打开小红书发现变成国际版了	When I opened Xiaohongshu, it turned out to be the international version.	I opened Xiaohongshu and found it had turned into an international app.
A-PYA-011	PYA	83.72	83.72	0.00	60.50	60.50	0.00	100	100	0	💙15万左右女生建议入手的BBA二手车	BBA used cars recommended for women to purchase around 150,000 yuan	💙15万左右女生建议入手的BBA二手车	BBA used cars recommended for women to purchase around 150,000 yuan	💙 Recommended used BBA cars for women with a budget of around ¥150,000.
A-PYA-012	PYA	84.82	86.81	1.98	64.18	73.65	9.47	100	100	0	上次还有人说瘦的是拍的 搞不懂根本搞不懂	Last time someone even said the thin one was photoshopped, I just don't understand, really don't understand.	上次还有人说瘦的是修图的 搞不懂根本搞不懂	Last time, someone even said the slim one was photoshopped. I just don't get it, really don't get it.	Last time someone even said the slim look was photoshopped. I don’t get it—seriously, I just don’t.
A-NEO-001	NEO	83.77	94.08	10.31	83.52	58.16	-25.36	0	100	100	中奖了哦[doge]	Won the lottery! [doge]	好好好哦[doge]	Okay okay okay [doge]	Okay, okay, okay [doge].
A-NEO-002	NEO	99.40	98.32	-1.08	84.11	82.99	-1.12	0	0	0	噗哈哈哈还是你厉害	Hahaha, you're still the best.	噗哈哈哈还是你最厉害	Hahaha, you're the best.	Pfft, hahaha—you're still the best!
A-NEO-003	NEO	84.67	90.68	6.01	76.08	75.17	-0.90	100	100	0	想到他们的“可乐”	"Thinking about their ""cola"""	想到他们的“可乐”	"Thinking about their ""Coca-Cola"""	Thinking about their so-called “happy water”—Coke.
A-NEO-004	NEO	61.59	81.09	19.50	74.28	40.88	-33.40	0	0	0	来了中国	Come to China	来了好好好	Come on, yes yes yes	I'm here—okay, okay, okay!
A-NEO-005	NEO	92.09	95.94	3.85	74.03	75.99	1.96	0	0	0	亏损卖出？22年1.1买的，1.7算亏损卖出吗	Selling at a loss? Bought in 2022 at 1.1, is selling at 1.7 considered a loss?	亏本卖出？22年1.1买的，1.7算亏本卖出吗	Selling at a loss? I bought it in 2022 at 1.1, would selling it at 1.7 be considered a loss?	Selling at a loss? I bought it for 1.1 in 2022; does selling at 1.7 really count as taking a loss?
A-NEO-006	NEO	70.65	91.44	20.80	67.19	48.23	-18.96	0	100	100	不在愚上了吗	Aren't you being foolish?	不在闲鱼上了吗	Not using Xianyu anymore?	Aren't you selling it on Xianyu anymore?
A-NEO-007	NEO	87.46	94.39	6.93	73.38	78.86	5.48	100	0	-100	说的什么	What are you talking about	说了这么多，到底在说什么	After saying so much, what are you actually talking about?	After all that rambling, what are you even talking about?
A-NEO-008	NEO	100.00	99.96	-0.04	81.33	80.18	-1.15	0	0	0	这是广东人啊	This is a person from Guangdong.	这是广东本地人啊	This is a local from Guangdong.	That's a true Guangdong local.
A-NEO-009	NEO	61.73	87.42	25.69	63.62	57.94	-5.68	0	100	100	交卷?已经结束[doge]	Submit the paper? Already over [doge]	互相关注?已经关注[doge]	Mutual follow? Already followed [doge]	Want to be mutuals? I have already followed you. [doge]
A-NEO-010	NEO	43.58	93.74	50.16	53.74	81.31	27.58	0	0	0	多的不说，给我很多中	No more words, give me a lot of middle.	多的不说，希望我能中奖	No need to say more, I hope I can win.	Enough talk—hope I win!
A-NEO-011	NEO	93.24	92.83	-0.41	82.05	76.26	-5.79	0	0	0	老师！我！想！你！了！	Teacher! I! Miss! You!	五条悟老师我！想！你！了！	Sensei Gojo, I MISSED YOU!	Gojo-sensei! I miss you!
A-NEO-012	NEO	95.51	99.99	4.48	80.94	83.30	2.37	0	0	0	杭州现货，价格便宜	Available in Hangzhou, low price	杭州现货，价格很划算	Available in Hangzhou, the price is very reasonable.	In stock in Hangzhou at a great price.
A-NEO-013	NEO	73.92	66.65	-7.27	63.56	72.45	8.89	0	0	0	318走鱼（24/6生产日期）	318 Fish (Production Date 24/6)	318通过闲鱼交易（24/6生产日期）	318 via Xianyu transaction (manufactured on 24/6)	¥318 via Xianyu (manufactured in June 2024).
A-NEO-014	NEO	94.58	95.60	1.02	76.40	76.92	0.52	100	100	0	等待了很久[doge]	Waited for a long time [doge]	等了很久[doge]	Waited for a long time [doge]	I've been waiting a long time [doge].
A-NEO-015	NEO	74.22	96.28	22.07	74.20	77.62	3.43	0	100	100	蹲下哈哈	Crouch and laugh ha ha	在这里等候哈哈	Waiting here haha	Waiting, waiting, haha.
A-NEO-016	NEO	64.88	66.55	1.67	77.40	64.73	-12.67	0	100	100	3.0版本配套的限时常驻自选池塘呀	The 3.0 version comes with a limited-time permanent optional pond.	3.0下半期配套的限时常驻自选卡池呀	The permanent optional card pool with time-limited residency for the second half of 3.0	It’s the limited-time permanent-character selector banner that comes with the second half of Version 3.0.
A-NEO-017	NEO	65.65	65.61	-0.04	66.85	74.79	7.94	0	100	100	体育西路，珠江新城可接送，3号线都可以接送	Pick-up and drop-off available at Tiěyùn West Road, Zhujiang New Town, and Line 3.	体育西路，珠江新城可交付，3号线都可以交付	Sports West Road, Zhujiang New Town can be delivered, Line 3 can also be delivered	I can meet at Tiyu Xilu, Zhujiang New Town, or anywhere along Guangzhou Metro Line 3.
A-NEO-018	NEO	69.48	84.41	14.93	40.09	65.69	25.60	0	0	0	老油条，厉害	Old hand, impressive	出其不意的人，太厉害了	The person who catches others off guard is too amazing.	You little schemer—well played!
A-NEO-019	NEO	63.06	69.89	6.82	56.52	50.05	-6.47	0	100	100	直接多少，鱼跳转不了	Directly how much, the fish can't jump	直接多少，闲鱼跳转不了	Direct how much, can't redirect from Xianyu	How much for it directly? I can’t open the Xianyu link.
A-NEO-020	NEO	35.65	98.24	62.59	45.37	77.34	31.98	0	100	100	这个爱心是马扁	This heart is Ma Bian.	这个点赞是骗来的	This like was obtained fraudulently.	That like was obtained by tricking people.
A-NEO-021	NEO	89.00	91.68	2.68	84.02	77.55	-6.47	0	100	100	重庆，九龙坡等	Chongqing, Jiulongpo, etc.	重庆，九龙坡寻找本地卖家	Chongqing, Jiulongpo looking for local sellers	Looking for a local seller in Jiulongpo, Chongqing.
A-NEO-022	NEO	93.86	94.16	0.30	77.16	78.85	1.69	0	0	0	小孩黄色毛衣有链接吗	Do you have a link to the child's yellow sweater?	宝贝黄色毛衣有链接吗	Do you have a link for the baby's yellow sweater?	Babe, do you have a link to the yellow sweater?
A-NEO-023	NEO	91.91	92.63	0.72	74.42	74.06	-0.36	0	0	0	耳朵动起来好可爱啊非常有弹性	Her ears moving are so cute and very elastic.	耳朵动起来好可爱啊柔软又有弹性	Her ears moving are so cute, soft and elastic.	The way its ears wiggle is so cute—they look soft and bouncy.
A-NEO-024	NEO	48.59	68.44	19.85	78.45	70.92	-7.54	0	0	0	希望温迪陪伴并保佑我温迪宝宝保佑我	I hope Windi accompanies and protects me, my little Windi protects me.	希望抽到温迪和他的专属武器温迪宝宝保佑我	Hope to be blessed by Venti and his exclusive weapon, Baby Venti.	Manifesting Venti and his signature weapon—Venti, please bless my pulls!
A-NEO-025	NEO	89.02	89.02	0.00	64.90	64.90	0.00	100	100	0	无盒200出售	Selling 200 without box	无盒200出售	Selling 200 without box	No original box; selling for ¥200.
A-NEO-026	NEO	85.28	96.25	10.97	84.40	85.22	0.82	0	0	0	顺利出血停止，积血消失，宝宝健康平安出生。	Bleeding stopped smoothly, the accumulated blood disappeared, and the baby was born healthy and safely.	希望出血停止，积血消失，宝宝健康平安出生。	Hope the bleeding stops, the blood clots disappear, and the baby is born healthy and safely.	Praying that the bleeding stops, the hematoma disappears, and the baby is born safe and healthy.
A-NEO-027	NEO	76.41	79.91	3.49	53.15	70.50	17.35	100	100	0	水豚12星座插画头像表情包原创	Original Capybara Zodiac Illustration Avatar Emoji Pack	卡皮巴拉12星座插画头像表情包原创	Original Capybara Zodiac Illustration Avatar Emoji Pack	Original capybara zodiac illustrations for profile pictures and stickers.
A-NEO-028	NEO	96.63	96.02	-0.62	67.74	82.03	14.29	0	100	100	台州本地寻找	Looking locally in Taizhou	台州寻找本地卖家	Taizhou seeking local sellers	Looking for a local seller in Taizhou.
A-NEO-029	NEO	94.48	93.93	-0.55	79.13	79.45	0.32	0	0	0	已经私信，请求图片，谢谢	Private message sent, requesting the image, thank you.	已经发私信了，想要图片，谢谢	Private message has been sent. Want the pictures, thank you.	I've sent you a DM. Could I get the picture? Thanks.
A-NEO-030	NEO	76.29	81.50	5.21	58.23	66.67	8.44	0	100	100	点我点我[doge]	Click me click me [doge]	私信我私信我[doge]	DM me, DM me [doge]	DM me, DM me. [doge]
A-NEO-031	NEO	79.11	91.50	12.40	49.75	81.97	32.22	0	0	0	！！！！同担啊！！！！！	Same interest partner!!!	！！！！喜欢同一个偶像的人啊！！！！！	People who like the same idol!!!	We’re fans of the same idol!!!!!
A-NEO-032	NEO	78.90	80.07	1.17	67.89	63.81	-4.08	0	100	100	雀魂 和 for the king加一	Mahjong Soul and For the King plus one	雀魂 和 for the king，我也是	Mahjong Soul and For the King, I am too	Mahjong Soul and For the King—same here!
A-NEO-033	NEO	78.69	93.27	14.58	80.09	78.79	-1.30	0	0	0	人不开心，也要安慰	Even if a person is not happy, they should be comforted.	人不开心，也要让猫咪哄	If a person is not happy, they can still be comforted by the cat.	Even when you're feeling down, let a cat cheer you up.
A-NEO-034	NEO	88.96	99.66	10.70	66.27	82.31	16.04	0	100	100	加吗宝宝	Add me, baby	互相加好友吗宝宝	Shall we add each other as friends, baby?	Babe, want to add each other as friends?
A-NEO-035	NEO	82.01	83.69	1.67	73.60	66.85	-6.75	0	100	100	请蹲，南南新年快乐	Please squat, Nan Nan, Happy New Year!	在这里等待，南南新年快乐	Wait here, Happy New Year, Nana.	Waiting here. Happy New Year, Nannan!
A-NEO-036	NEO	88.89	95.76	6.86	83.06	79.45	-3.61	0	100	100	蹲下，好可爱啊	Crouch down, so cute!	在这里等待，好可爱啊	Wait here, how cute!	Waiting here—this is so cute!
A-NEO-037	NEO	96.93	95.26	-1.67	75.73	83.66	7.93	0	0	0	真，这个帅啊	Wow, that's handsome!	天啊，这个帅啊	Wow, this is so handsome.	Whoa, this is so cool!
A-NEO-038	NEO	85.75	96.87	11.12	76.21	84.33	8.12	0	0	0	你是手控吗？	Are you into hand control?	你是特别喜欢好看的手的人吗？	Are you someone who particularly likes people with nice hands?	Are you really into attractive hands?
A-NEO-039	NEO	98.99	98.97	-0.02	84.98	85.01	0.03	100	0	-100	竞争激烈到这种程度了	The competition has become so intense.	竞争已经这么激烈了	The competition has already become so intense.	Has the competition really gotten this intense?
A-NEO-040	NEO	31.17	53.48	22.31	55.42	77.10	21.67	0	0	0	宝贝接住吗	Catch it, sweetie?	宝贝接受夏以昼相关的委托吗	Will my child accept commissions related to Xia Yizhou?	Babe, do you take commissions for Caleb from Love and Deepspace?
A-NEO-041	NEO	88.31	93.02	4.71	81.67	82.93	1.26	0	100	100	老师我也想喜欢你	Teacher, I also want to like you.	卖家我也想要这个商品	Seller, I also want this product.	I want one too, please.
A-NEO-042	NEO	91.47	98.74	7.27	72.94	82.13	9.18	0	0	0	第二位~欢迎欢迎	Second one~ Welcome welcome	我是第二个~欢迎欢迎	I am the second one~ Welcome, welcome	I'm second—welcome, welcome!
A-NEO-043	NEO	60.79	96.30	35.51	83.53	78.93	-4.60	0	100	100	同性恋平权！	Equality for homosexuals!	永远支持蒋敦豪！	Forever support Jiang Dunhao!	Team Jiang Dunhao forever!
A-NEO-044	NEO	87.65	89.64	1.99	83.69	84.87	1.18	0	0	0	他三分球命中	He made a three-point shot.	卡梅隆·安东尼投进了一记关键三分球	Carmelo Anthony made a crucial three-pointer.	Melo drills a three-pointer!
A-NEO-045	NEO	82.76	82.76	-0.00	74.61	74.61	0.00	100	100	0	等待第一个羊羔毛外套的链接	Waiting for the link to the first lamb leather coat	等待第一个羊羔毛外套的链接	Waiting for the link to the first lamb leather coat	Waiting for the link to the first shearling jacket.
A-NEO-046	NEO	33.46	43.05	9.60	68.51	74.43	5.92	0	100	100	接着 借你吉言	Then, I'll borrow your good words.	我接受这份祝福 借你吉言	I accept this blessing, may your words bring me good fortune.	Claiming it, claiming it, claiming it—thanks for the good wishes.
A-NEO-047	NEO	82.52	77.03	-5.49	80.53	71.40	-9.12	0	0	0	瑶瑶公主，等待	Princess Yao Yao, wait	瑶瑶公主，一直在寻找	Princess Yao Yao, has been searching all along	Still waiting for Princess Yaoyao.
A-NEO-048	NEO	69.22	90.47	21.25	43.68	57.99	14.31	0	100	100	啊呀坐现代狼尾张邈	Ah, sitting like a modern wolf's tail, Zhang Miao.	啊呀寻找现代狼尾张邈	Ah, looking for the modern wolf-tail Zhang Miao	Ah, waiting for modern wolf-cut Zhang Miao.
A-NEO-049	NEO	89.67	89.67	0.00	72.81	72.81	0.00	0	0	0	发帖人的意思是“这就是他想来的地方”	"The poster means ""This is the place he wants to come to."""	发帖人的意思是“这就是他想来的地方”	"The poster means ""This is the place he wants to come to."""	The OP means, “This is exactly where he wanted to come.”
A-NEO-050	NEO	86.82	100.00	13.18	78.93	82.89	3.96	0	100	100	2005年辽宁的	Liaoning in 2005	2005年出生，来自辽宁	Born in 2005, from Liaoning	Born in 2005, from Liaoning.
A-NEO-051	NEO	68.24	78.04	9.79	71.73	73.35	1.62	0	0	0	番禺 我司招聘前台。真实有效。可以联系	Panyu, our company is hiring a front desk staff. Genuine and valid. You can contact us.	番禺 我司招聘前台。真实有效。可以私信联系	Panyu, our company is hiring a front desk staff. Genuine and valid. You can contact us via private message.	Our company in Panyu, Guangzhou, is hiring a receptionist. This is a genuine vacancy—DM me if interested.
A-NEO-052	NEO	85.11	98.43	13.31	79.58	84.93	5.34	0	100	100	哭～～快回来	Cry～～ Come back quickly	我很难过～～快回来	I'm so sad~~ Come back soon	I'm so sad~~ Please come back soon.
A-NEO-053	NEO	52.14	66.10	13.96	51.88	66.48	14.60	0	100	100	我我我蹲着	I I I crouched down	我我我在这里等待	I I I am waiting here	Me, me, me—waiting, waiting, waiting.
A-NEO-054	NEO	95.53	96.60	1.07	82.83	84.92	2.09	0	0	0	第三个我推荐	The third one I recommend	第三个我喜欢和支持的角色	The third character I like and support	The third one is my favorite character.
A-NEO-055	NEO	99.12	92.78	-6.34	84.25	84.48	0.23	100	0	-100	！等待！	Wait!	！在这里等待！	Wait here!	Waiting here!
A-NEO-056	NEO	80.32	92.88	12.56	77.23	74.10	-3.13	0	0	0	第二没了哦，其他私下	The second one is gone, the rest are private	第二件没了哦，其他私信咨询	The second one is gone, others please message me privately.	Item 2 is sold out. DM me about the others.
A-NEO-057	NEO	86.66	87.42	0.76	62.41	75.86	13.45	0	100	100	宝宝羽绒服链接！	Baby down jacket link!	宝宝羽绒服的购买链接！	The purchase link for baby down jackets!	Babe, please send me the link to this down jacket!
A-NEO-058	NEO	51.63	85.61	33.99	74.27	79.03	4.76	0	0	0	看预算，直接r1+r52+三万元最优	Look at the budget, directly R1 + R52 + 30,000 yuan is the best option.	看预算，直接r1+r52+三支恒定F2.8光圈的变焦镜头最优	Looking at the budget, the optimal choice is R1 + R52 plus three zoom lenses with a constant F2.8 aperture.	It depends on your budget. The best setup is the R1, the R5 Mark II, and the holy trinity of constant-f/2.8 zoom lenses.
A-NEO-059	NEO	56.43	61.51	5.08	62.09	61.74	-0.35	0	0	0	佛山日结禅城张槎30/小时 需要打车	Foshan daily settlement, Shizhong District, Zhangcha, 30 RMB per hour, need taxi	佛山日结禅城张槎30/小时 需要私信联系	Foshan daily settlement, Shizhong District, Zhangcha, 30 RMB per hour, contact via private message	Same-day-pay job in Zhangcha, Chancheng District, Foshan: ¥30 per hour. DM if interested.
A-NEO-060	NEO	76.78	74.96	-1.82	73.97	79.02	5.04	100	100	0	老外来之前不给我推荐这种视频	Don't recommend such videos to me before the foreigner comes.	老外来之前不给我推荐这种视频	Foreigners don't recommend this kind of video to me before coming.	The platform never recommended videos like this before foreign users arrived.
A-NEO-061	NEO	74.80	87.68	12.88	73.74	63.67	-10.07	0	0	0	目前估7️⃣1️⃣0️⃣邮寄不包手续费	Currently estimated 7️⃣1️⃣0️⃣ shipping without handling fee	目前估7️⃣1️⃣0️⃣包邮不包手续费	Currently estimated at 710, shipping is free but not including handling fees.	Currently asking ¥710, shipping included; transaction fees are not included.
A-NEO-062	NEO	75.53	94.96	19.44	57.30	73.77	16.48	0	0	0	凑320元的	Make up 320 yuan	寻找一起拼单、共同分担320元费用的人	Looking for someone to split the 320 yuan cost with me	Looking for someone to join a ¥320 group buy with me.
A-NEO-063	NEO	94.75	99.77	5.02	36.70	83.05	46.36	100	100	0	求蹲	Waiting for updates	等待Ruby	Waiting for Ruby	Waiting for Ruby.
A-NEO-064	NEO	59.52	56.18	-3.34	65.05	71.97	6.92	0	100	100	新年一有富贵香！留当妮留香珠	New Year's fragrance brings wealth and honor! Liudangni Scented Beads	新年衣服有富贵香！搜索当妮留香珠	New Year's clothes have the fragrance of wealth and nobility! Search for Dangni Lingxiang Beads	Give your New Year outfit a luxurious scent—search for Downy scent booster beads.
A-NEO-065	NEO	69.80	91.77	21.97	76.38	72.77	-3.61	0	0	0	19岁配 35岁/1	19 years old paired with 35 years old/1	19号可配 35元一份	Set No. 19 available, 35 yuan per set	No. 19 is available; ¥35 each.
A-NEO-066	NEO	40.87	70.00	29.14	50.81	53.42	2.61	0	100	100	狼青土松兄弟	Wolf Green Earth Loose Brothers	狼青土松公幼犬	Young male wolf puppy with blue eyes and light brown fur	A male Chinese Wolfdog–local Songshi mix.
A-NEO-067	NEO	93.08	92.10	-0.98	62.81	74.70	11.89	0	100	100	包括姜晓的呀[doge]	Including Jiang Xiao [doge]	肯定是姜晓的呀[doge]	It's definitely Jiang Xiao's [doge]	Of course it's for Jiang Xiao. [doge]
A-NEO-068	NEO	70.22	82.97	12.75	67.22	63.42	-3.80	0	100	100	借用此楼等待！！！	Borrow this floor to wait!!!	借用评论区寻找！！！	Looking for help in the comment section!!!	Borrowing the comments—looking for this!!!
A-NEO-069	NEO	91.28	97.39	6.11	84.38	75.21	-9.17	0	100	100	我！要！原！图！关闭	I want the original image! Close	我！要！原！图！已经关注你了	I want the original picture! I've already followed you.	I! Want! The! Original! Image! I've followed you.
A-NEO-070	NEO	91.67	98.38	6.71	78.46	83.59	5.13	0	100	100	坐一下🐍	Sit down a bit 🐍	在这里等待一下🐍	Wait here for a moment 🐍	Waiting here for a bit 🐍
A-NEO-071	NEO	100.00	100.00	0.00	65.08	65.08	0.00	100	100	0	等待反馈。甜不甜	Waiting for feedback. Is it sweet?	等待反馈。甜不甜	Waiting for feedback. Is it sweet?	Waiting for feedback. Is it sweet?
A-NEO-072	NEO	74.04	97.63	23.59	64.55	76.01	11.46	0	0	0	什么話都有[doge]	Anything can be said [doge]	什么让人难过的情节都有[doge]	There are all kinds of sad plot twists [doge]	It has every kind of heartbreaking twist [doge].
A-NEO-073	NEO	89.40	98.43	9.03	84.13	85.72	1.59	100	0	-100	笑死了	Laughed to death	太好笑了	Too funny	That's hilarious.
A-NEO-074	NEO	80.27	76.00	-4.27	65.08	68.34	3.26	0	100	100	有趣的知识： #小孩也可以学水袖 所以中国文化永不可少。	Interesting fact: Kids can also learn to perform with Chinese silk ribbons, so Chinese culture is always essential.	小知识： #小孩也可以学水袖 所以中国文化永不可少。	Fun fact: Kids can also learn to dance with Chinese silk ribbons, so Chinese culture is always essential.	Fun fact: #KidsCanLearnWaterSleevesToo. That’s why Chinese culture will always be essential.
A-NEO-076	NEO	97.70	99.08	1.39	81.05	77.45	-3.60	100	100	0	他们甚至是虚拟男友	They are even virtual boyfriends.	他们甚至是现实中的男友	They are even boyfriends in real life.	They’re even 3D boyfriends.
