uid	category	xcomet_noisy	xcomet_clean	xcomet_d	kiwi_noisy	kiwi_clean	kiwi_d	nta_noisy	nta_clean	nta_d	src_noisy	hyp_noisy	src_clean	hyp_clean	ref_en
B-HOM-012	HOM	79.48	84.04	4.57	60.47	56.49	-3.98	0	0	0	被这离谱的主播笑死了	Laughed to death at this ridiculous streamer.	被这离谱的主播笑晕了	Laughed so hard at this ridiculous streamer.	I'm dead from this absurd streamer
B-HOM-013	HOM	87.62	86.97	-0.65	70.78	70.29	-0.49	0	0	0	笑不行！带货主播推荐的迷惑水果太离谱了吧	Can't laugh enough! The confusing fruits recommended by the live-streaming host are too ridiculous.	笑晕了！带货主播推荐的迷惑水果太离谱了吧	Laughed myself silly! The confusing fruits recommended by the live-streaming host are just too ridiculous.	I’m dying laughing! Those weird fruits promoted by live stream sales hosts are ridiculous.
B-HOM-014	HOM	87.21	82.53	-4.68	75.97	75.87	-0.09	0	0	0	新来的00代程序员写的代码，看到这段注释真的快把我笑晕了	The code written by the new Gen-Z programmer, I was almost laughing unconscious when I saw this comment.	新来的00后程序员写的代码，看到这段注释真的快把我笑晕了	The code written by the new 00s programmer, I almost died laughing when I saw this comment.	the new Gen Z programmer's code, seeing this comment almost killed me laughing
B-HOM-016	NEO	77.94	89.37	11.44	55.15	69.76	14.61	0	100	100	考试没复习直接寄，明年再来	No review for the exam, directly give up, see you next year.	考试没复习直接完了，明年再来	Didn't review for the exam, it's over already, will try again next year	didn't study for the exam, it's over, see you next year
B-HOM-018	HOM	77.11	85.51	8.40	77.79	72.59	-5.20	0	0	0	好家伙，这帖子要火	Wow, this post is going to blow up.	火前留名，这帖子要火	Leave your name before it goes viral, this post is about to blow up.	leaving a name before this blows up, this post is about to go viral
B-HOM-019	HOM	96.75	96.75	0.00	84.80	84.80	0.00	0	0	0	确实好笑，不骗你	It's really funny, I'm not kidding you.	确实好笑，不骗你	It's really funny, I'm not kidding you.	it's genuinely funny, no cap
B-HOM-021	HOM	96.01	97.65	1.64	76.49	83.98	7.50	0	100	100	我，这无人机表演太震撼了	This drone show is amazing.	我操，这无人机表演太震撼了	Damn, this drone show is amazing!	holy crap, this drone show is insane
B-HOM-023	HOM	70.43	83.13	12.71	55.27	55.18	-0.08	0	0	0	你想撇呢，哪有这么好的事	You want to skip out, as if such a good thing would just happen	你想屁吃呢，哪有这么好的事	Are you out of your mind? There's no such good thing.	you're dreaming, how can something that good happen
B-HOM-024	HOM	97.08	97.08	0.00	83.82	83.82	0.00	100	100	0	别瞎扯淡了，老师说的都是真的吗	Stop talking nonsense. Are all the things the teacher says true?	别瞎扯淡了，老师说的都是真的吗	Stop talking nonsense. Are all the things the teacher says true?	stop talking BS, is what the teacher said even true
B-HOM-025	HOM	77.10	69.42	-7.68	74.14	54.44	-19.71	0	0	0	先报上自己的分数啊啦	Report your own score first, ah.	先报上自己的分数啊搞拉踩	First, report your own score, you downer.	dropping your score first before throwing shade smh
B-HOM-026	HOM	96.90	96.90	0.00	77.09	77.09	0.00	100	100	0	绷不住了，腾讯这泄密处理速度也太快了吧	Can't hold it in any longer—Tencent's information leakage response speed is just too fast!	绷不住了，腾讯这泄密处理速度也太快了吧	Can't hold it in any longer—Tencent's information leakage response speed is just too fast!	I can't hold it in anymore, Tencent's speed in handling this leak is just too fast
B-HOM-027	HOM	57.07	69.94	12.87	79.45	72.79	-6.67	0	0	0	我来了，西班牙第一了	I'm here, number one in Spain	奥利给，西班牙第一了	Olé, number one in Spain!	Aigoo Spain took first place let's gooo
B-HOM-028	HOM	71.44	71.88	0.45	82.82	73.34	-9.48	0	0	0	这配置真不错，性价比达到顶峰	This configuration is really great, with the cost-performance ratio reaching its peak.	这配置真不错，性价比拉满	This configuration is really great, with maximum cost-performance ratio.	This setup slaps, value for money off the charts
B-HOM-029	HOM	64.28	65.80	1.52	59.25	68.33	9.09	0	0	0	赛里木湖这操作真不戳啊，景区打人还能辞退就完事了？	What a great move by Sayram Lake! If a scenic area staff beats someone, can they just get fired and that's it?	赛里木湖这操作真不错啊，景区打人还能辞退就完事了？	What a great move by Sayram Lake! If a scenic area staff beats someone, can they just get fired and that's it?	Sarim Lake's handling is just great, beating people at a scenic spot and just firing them is that it?
B-HOM-030	HOM	86.76	94.89	8.13	78.82	80.21	1.40	0	100	100	不，这也太好笑了吧	No, this is also too funny.	绷不住了，这也太好笑了吧	I can't hold it anymore, this is too funny	bruh I can't hold it in this is too funny lmao
B-HOM-031	HOM	95.34	87.31	-8.02	78.24	74.69	-3.55	0	0	0	哇317万年终奖就这么没了？	Wow, 3.17 million yuan annual bonus is just gone like that?	我操317万年终奖就这么没了？	My 3.17 million yuan annual bonus is just gone like this?	Wtf, 3.17 million year-end bonus just gone like that?
B-HOM-032	HOM	79.19	79.12	-0.07	80.66	80.00	-0.65	0	0	0	你就好好学习吧，别折腾了	Just study hard, don't cause trouble anymore.	你就好自为之吧，别折腾了	Just do as you please, don't cause any more trouble.	watch yourself bro stop messing around
B-HOM-033	HOM	69.11	81.08	11.98	54.46	58.93	4.47	0	0	0	王虹这波属实深藏蓝了，拿完奖还这么低调	Wang Hong is really a deep blue this time, staying so low-key even after winning the award.	王虹这波属实深藏不露了，拿完奖还这么低调	Wang Hong is really holding back her depth this time, staying so low-key even after winning the award.	Wang Hong has truly been hiding her talents, so low-key after winning the award
B-HOM-034	HOM	90.69	95.68	4.99	77.59	78.92	1.32	0	100	100	不这也太搞笑了	No, this is too funny.	绷不住了这也太搞笑了	I can't hold it anymore, this is too funny	can't hold it in anymore this is way too funny fr
B-HOM-035	HOM	91.78	91.78	-0.00	78.98	78.98	0.00	100	100	0	看到50亿离婚案的消息我直接难受想哭	I was so upset and wanted to cry when I saw the news about the 5 billion divorce case.	看到50亿离婚案的消息我直接难受想哭	I was so upset and wanted to cry when I saw the news about the 5 billion divorce case.	Seeing the news about the 5 billion divorce case, I'm so sad I could cry
B-HOM-036	HOM	93.41	93.41	0.00	85.65	85.65	0.00	0	0	0	真不错，这个视频做得真好	That's great, this video is really well done.	真不错，这个视频做得真好	That's great, this video is really well done.	not bad this video is actually fire
B-HOM-037	HOM	90.79	94.96	4.17	60.58	74.53	13.95	0	0	0	这景区管理大可不必不必，7个人打一个司机	This scenic area management is unnecessary, seven people beating up a driver.	这景区管理大可不必，7个人打一个司机	This scenic area management is unnecessary; seven people attacked one driver.	This scenic area management is totally unnecessary, 7 people beating one driver
B-HOM-038	HOM	99.38	99.38	0.00	84.02	84.02	0.00	0	0	0	这个颜色非常好看	This color looks very nice.	这个颜色非常好看	This color looks very nice.	this color looks really good ngl
B-HOM-039	HOM	82.60	84.11	1.51	73.87	69.14	-4.73	0	0	0	腾讯这波操作属于是瞎认亲了	Tencent's move is a case of blindly claiming kinship.	腾讯这波操作属于是杀人诛心了	Tencent's move this time can be described as striking at the heart.	Tencent's move this time is truly adding insult to injury
B-HOM-040	HOM	93.31	94.13	0.82	60.13	65.82	5.69	0	0	0	有内味了，就是这个感觉	It's got that vibe, this is exactly the feeling.	有那味了，就是这个感觉	There's that vibe, this is exactly the feeling	got that vibe this is the feeling
B-HOM-041	HOM	72.18	88.66	16.48	75.73	77.30	1.57	0	0	0	泄密被辞退永不录用，这员工只能活该了	Leakage of confidential information leads to termination and permanent disqualification; this employee can only be blamed.	泄密被辞退永不录用，这员工只能好自为之了	If an employee leaks confidential information and is dismissed, they will never be rehired; this employee can only take good care of themselves from now on.	Fired for leaking and never to be rehired, this employee better watch out
B-HOM-042	HOM	98.20	96.95	-1.24	80.04	81.86	1.82	0	0	0	这部剧的女主造型好好看	The female lead's appearance in this drama is really beautiful.	这部剧的女主造型好看	The female lead's appearance in this drama is attractive.	the female lead's look in this drama is gorgeous
B-HOM-043	HOM	38.15	73.54	35.39	49.36	63.14	13.78	0	0	0	耗子为汁，好自为之吧	Make the rat into a sauce; do as you will.	好自为之，好自为之吧	Take care of yourself, take good care of yourself.	Learn your lesson and shape up.
B-HOM-044	HOM	81.46	89.56	8.10	80.18	81.87	1.69	0	0	0	这个操作太傻人了	This operation is too stupid.	这个操作太吓人了	This operation is too scary.	this play is straight up terrifying
B-HOM-045	HOM	55.78	67.56	11.78	46.06	51.78	5.73	0	0	0	中国女排这波直接完啦，美国队不服不行	China's women's volleyball team is completely out of this round; the U.S. team can't help but be不服 (unconvinced/respectful).	中国女排这波直接完啦，美国队不服不行	China's women's volleyball team is completely out of this round; the US team has no choice but to be不服.	China's women's volleyball team is done for this time, the US team has to admit defeat
B-HOM-046	HOM	99.73	99.73	0.00	80.18	80.18	0.00	100	100	0	压力好大，快要顶不住了	The pressure is so big, I can't hold on any longer.	压力好大，快要顶不住了	The pressure is so big, I can't hold on any longer.	the pressure is so high can't hold on anymore
B-HOM-047	HOM	70.40	100.00	29.60	85.25	87.95	2.70	0	100	100	我！！！	Me!!!	我五岁！！！	I am five years old!!!	I'm five years old!!!
B-HOM-048	HOM	90.26	90.26	0.00	78.63	78.63	0.00	100	100	0	赛里木湖这事整得非常离谱	What's going on with Lake Sayram is really ridiculous.	赛里木湖这事整得非常离谱	What's going on with Lake Sayram is really ridiculous.	The Sarim Lake incident is really outrageous
B-HOM-049	HOM	92.39	92.25	-0.14	84.40	83.86	-0.54	0	0	0	看完这帖子我直接笑嘻嘻了	After reading this post, I couldn't help but smile.	看完这帖子我直接笑死了	After reading this post, I died laughing.	after reading this post I'm dead lmao
B-HOM-050	HOM	98.45	98.45	0.00	85.88	85.88	0.00	100	100	0	看完这个视频我焦虑了	I felt anxious after watching this video.	看完这个视频我焦虑了	I felt anxious after watching this video.	after watching this vid I'm straight up anxious
B-HOM-051	HOM	88.40	94.89	6.50	74.07	82.76	8.69	0	100	100	看完女排比赛我直接压力	After watching the women's volleyball match, I was immediately stressed.	看完女排比赛我直接压力山大	After watching the women's volleyball match, I immediately felt immense pressure.	After watching the women's volleyball match, I'm under enormous pressure
B-HOM-052	HOM	71.06	79.43	8.37	67.58	73.87	6.29	0	0	0	笑了！一会抛梗一会接梗	Laughing! Throwing and catching jokes all the time.	笑死了！一会抛梗一会接梗	Laughing to death! Throwing and catching jokes all the time.	dying of laughter! one sec they set up the joke next sec they're playing along
B-HOM-053	HOM	84.66	82.97	-1.69	68.86	63.51	-5.35	0	0	0	测评娃哈哈高透史莱姆好好康	Testing Wahaha High Transparency Slime is really cool.	测评娃哈哈高透史莱姆好好看	Evaluating Wahaha High Transparency Slime is really nice to watch.	reviewing Wahaha's crystal clear slime it looks so good
B-HOM-054	HOM	75.74	93.69	17.95	60.79	83.59	22.80	0	0	0	我家，这也太厉害了吧	My home, this is way too amazing, right?	我操，这也太厉害了吧	Damn, this is amazing.	wtf this is too insane bruh
B-HOM-055	HOM	58.12	96.33	38.21	49.16	84.60	35.44	0	100	100	笑的笑	Laughing and laughing	笑的想死	Laughing so hard I could die	laughing till I die
B-HOM-056	HOM	61.49	71.49	10.01	71.48	70.67	-0.81	0	0	0	这里是孙吧忏悔室，一人忏悔一件你觉得最出神的事	This is Sun's confessional. One person confesses one thing they find most amazing.	这里是孙吧忏悔室，一人忏悔一件你觉得最畜生的事	This is Sun's confessional. One person confesses one thing they think is the most beastly.	welcome to Sun Bar confessional drop your most savage moment
B-HOM-057	HOM	87.02	99.03	12.01	78.04	82.96	4.92	0	0	0	关于玉玉正表妹喜欢上我的故事	The story about my cousin Yuyu falling in love with me	关于抑郁症表妹喜欢上我的故事	The story about my cousin with depression falling in love with me	the story of how my depressed cousin fell for me
B-HOM-058	HOM	89.38	89.88	0.50	75.39	76.94	1.54	0	100	100	这是我女朋友 羡慕吗笑抽们🤣	This is my girlfriend, jealous? Haha, you guys 😂	这是我女朋友 羡慕吗小丑们🤣	This is my girlfriend, jealous clowns? 😄	this is my gf. jealous you clowns? 🤣
B-HOM-059	HOM	73.67	62.08	-11.59	57.01	58.17	1.15	100	0	-100	麻辣烫我只认元娘娘，口味多好7	For spicy hot pot, I only recognize Yuan Niang Niang, the taste is so good.	麻辣烫我只认元娘娘，口味多好吃	For spicy hot pot, I only recognize Yuanniangniang, the taste is delicious and varied.	I only trust Yuan Niangniang for malatang it's so good
B-HOM-060	HOM	78.13	83.74	5.61	64.42	60.26	-4.16	0	0	0	可爱的小香猪变成了温暖的答辩	The cute little piglet became a warm defense.	可爱的小香猪变成了温暖的大便	The cute little Scented Pig became a warm pile of feces.	a cute little guinea pig turned into warm crap
B-HOM-061	HOM	97.61	96.88	-0.73	85.82	81.51	-4.31	100	100	0	我要笑死了哇	I'm going to die laughing.	我要笑死了卧槽	I'm dying laughing, damn it.	I'm gonna die laughing oh shit
B-HOM-062	HOM	94.70	94.70	-0.00	76.94	76.94	0.00	0	0	0	时间长了搞死你	It will eventually kill you over time.	时间长了搞死你	It will eventually kill you over time.	I'll work you to death over time
B-HOM-063	HOM	84.35	84.35	0.00	51.97	51.97	-0.00	0	0	0	笑死了家人们谁懂啊	Laughed to death, family members, who understands this啊	笑死了家人们谁懂啊	Laughed to death, family members, who understands this啊	dying of laughter fam who understands
B-HOM-064	HOM	95.27	98.15	2.88	86.03	87.63	1.60	0	0	0	她居然辞职了	She actually resigned.	她居然自杀了	She actually committed suicide.	she actually offed herself
B-HOM-065	HOM	51.98	51.98	0.00	71.22	71.22	0.00	100	100	0	小哥：我真没骗人！！我真给白衣女鬼送过餐！！你不知道哟！我魂都快没了，那餐是一点都没撒！！没办法，这就是哥的实力！	Bro: I'm not lying! I really did deliver a meal to that white-robed female ghost! You don't know, man—I was so scared my soul almost left my body, but not a single grain of that meal did I spill! No choice, this is just my bro's skill!	小哥：我真没骗人！！我真给白衣女鬼送过餐！！你不知道哟！我魂都快没了，那餐是一点都没撒！！没办法，这就是哥的实力！	Bro: I'm not lying! I really did deliver a meal to that white-robed female ghost! You don't know, man—I was so scared my soul almost left my body, but not a single grain of that meal did I spill! No choice, this is just my bro's skill!	Bro: I seriously didn't lie!! I really delivered food to the girl ghost in white!! You don't know! I nearly lost my soul, not a single drop spilled on that delivery! No choice, this is bro's skill!
B-HOM-066	HOM	65.04	81.45	16.41	72.01	51.68	-20.33	0	100	100	博主成功把中学生拍成沙子了	The blogger successfully turned the middle school student into sand.	博主成功把中二拍成傻子了	The blogger successfully portrayed the second son as a fool.	The blogger successfully made the edgy act look like a fool
B-HOM-067	HOM	83.20	98.44	15.24	82.88	84.60	1.72	0	0	0	灵魂才需要爱情，神都是孤独的	The soul needs love, but gods are all lonely.	废物才需要爱情，神都是孤独的	Only the weak need love; gods are always lonely.	Only the weak yearn for love; gods are destined to be alone.
B-HOM-068	HOM	96.19	98.81	2.61	73.86	85.17	11.31	0	100	100	我在学校哭别人鸟都不鸟我	I cried at school, but no one even noticed me.	我在学校哭别人理都不理我	I cried at school, but nobody paid any attention to me.	I cried at school and nobody even paid attention to me
B-HOM-069	HOM	81.33	84.30	2.97	68.45	60.64	-7.81	0	0	0	现场偷挖被抓,损呐!	Caught digging up on the spot, what a loss!	现场偷挖被抓,多损呐!	Caught stealing and digging on the spot, how damaging!	Caught digging secretly on site, so savage!
B-HOM-070	HOM	95.26	97.49	2.24	74.73	72.84	-1.89	0	0	0	这个特效真！	This special effect is amazing!	这个特效真不尬！	This special effect is really not cheesy!	This special effect is really not cringe!
B-HOM-071	HOM	78.50	94.76	16.26	41.86	67.55	25.68	100	100	0	要你管,雨女无瓜!	None of your business, it's not related to the rain girl!	要你管,与你无关!	Mind your own business! It's none of your concern!	Mind your own business, it's none of your business!
B-HOM-072	HOM	79.98	97.99	18.01	42.70	83.01	40.31	0	0	0	依托答辩是什么意思	"What does ""yito dafei"" mean?"	一坨大便是什么意思	What does a pile of feces mean	What does 'a pile of shit' mean?
B-HOM-073	HOM	98.41	97.75	-0.66	81.35	81.26	-0.09	100	100	0	哈哈哈哈哈哈哈太损了	Hahahahaha, that's too mean.	哈哈哈哈哈哈哈多损呐	Hahahahaha, that's so mean.	hahahahaha so mean lol
B-HOM-074	HOM	82.45	94.74	12.29	72.18	83.42	11.24	100	100	0	“雨女无关”这么好笑吗是挺好笑的	"Is ""Rain Girl has nothing to do with it"" so funny? It is quite funny."	“与你无关”这么好笑吗是挺好笑的	"Is ""It's none of your business"" so funny? It is pretty funny."	Is 'none of your business' really that funny? It is pretty funny
B-HOM-075	HOM	60.73	82.41	21.68	48.01	60.29	12.28	0	100	100	还有给	Also for you	还有gay	Also gay	Also got gay vibes
B-HOM-076	HOM	95.32	95.32	0.00	81.26	81.26	0.00	100	100	0	这显卡价格真是垃圾，还买什么啊	This graphics card's price is really trash, why even buy it?	这显卡价格真是垃圾，还买什么啊	This graphics card's price is really trash, why even buy it?	This GPU price is really trash, why even buy it
B-HOM-077	HOM	84.17	84.17	0.00	63.56	63.56	0.00	100	100	0	我丢！上班路上刷到路边广告牌被“风”掀了个角，原来是京东618的整活！这波操作简直太酷啦！	"Oh no! On my way to work, I saw a roadside billboard flipped by the ""wind,"" and it turned out to be JD.com's 618 promotion! This move is so cool!"	我丢！上班路上刷到路边广告牌被“风”掀了个角，原来是京东618的整活！这波操作简直太酷啦！	"Oh no! On my way to work, I saw a roadside billboard flipped by the ""wind,"" and it turned out to be JD.com's 618 promotion! This move is so cool!"	No way! On my way to work I saw a roadside billboard get lifted by the 'wind', turns out it was JD 618's stunt! This move is just too cool!
B-HOM-078	HOM	76.13	81.95	5.82	62.58	71.78	9.20	100	100	0	“太酷啦”达人三周年	"""Too cool"" Talent Three-Year Anniversary"	“太酷啦”大人三周年	"""Too cool"" Adult 3rd Anniversary"	Third anniversary of Lord 'So Cool'
B-HOM-079	HOM	94.82	93.35	-1.47	80.68	66.62	-14.06	0	0	0	前车：独一无二？	Front car: One of a kind?	前车：不是？	Front car: Not really?	The car in front: Wait, what?
B-HOM-080	HOM	64.20	64.20	0.00	76.58	76.58	0.00	100	100	0	10点睡，身体还以为是午休呢，凌晨又把他们叫醒了	Go to sleep at 10, the body still thinks it's taking a nap, then they wake them up again in the early morning.	10点睡，身体还以为是午休呢，凌晨又把他们叫醒了	Go to sleep at 10, the body still thinks it's taking a nap, then they wake them up again in the early morning.	Going to sleep at 10, my body thought it was nap time, then woke me up at dawn
B-HOM-081	HOM	59.82	87.42	27.61	60.79	43.19	-17.60	0	0	0	树 波Q	Tree Wave Q	三杀	Triple play	Triple kill
B-HOM-082	HOM	58.06	60.02	1.96	52.07	50.82	-1.25	0	0	0	笑死我了粽横天虾至今一直在罚时闯过了零个关卡	Laughing to death, Zong Hengtian has been penalized all along and has passed zero checkpoints.	笑死我了纵横天下至今一直在罚时闯过了零个关卡	Laughing to death, Ever since the beginning of the world, I have been penalized and have passed zero levels.	Dying of laughter, the one who conquers the world has been in timeout, passing zero challenges
B-HOM-083	HOM	84.85	96.49	11.64	68.09	76.59	8.50	0	0	0	怎么达不到小兵了	How can I not reach the soldier anymore?	怎么打不了小兵了	Why can't I attack the minions anymore?	Why can't I target the minions?
B-HOM-084	HOM	70.87	98.35	27.47	78.68	80.64	1.95	0	100	100	！？潮流？！	Trend?	！？雀巢？！	Nestlé?	!? Nestle!?
B-HOM-085	HOM	99.12	99.12	0.00	84.91	84.91	0.00	100	100	0	此人知识面极广	This person has an extremely broad knowledge base.	此人知识面极广	This person has an extremely broad knowledge base.	This person's knowledge is extremely broad
B-HOM-086	HOM	95.23	95.16	-0.07	84.03	83.70	-0.33	0	0	0	蛇：哇，怎么又是他	Snake: Wow, how come it's him again?	蛇：我的天，怎么又是他	Snake: My goodness, how come it's him again.	Snake: Oh my god, why is it him again
B-HOM-087	HOM	80.66	79.51	-1.15	61.38	72.85	11.47	0	100	100	生物鐘:补藥呀！我才调整好	Biological clock: Tonic! I've just adjusted it.	生物钟:不要呀！我才调整好	Biological clock: No way! I just got adjusted.	Biological clock: No! I just got it adjusted
B-HOM-088	HOM	91.45	91.45	0.00	80.12	80.12	0.00	100	100	0	基本功来了，视频就有了。起飞！	Basic skills are here, the video is ready. Take off!	基本功来了，视频就有了。起飞！	Basic skills are here, the video is ready. Take off!	When the basic skills kick in, the video just takes off! Liftoff!
B-HOM-089	HOM	49.41	88.25	38.83	58.65	85.25	26.60	0	0	0	食不食油饼	Eat an oil cake or not?	是不是有病	Are you sick?	Are you out of your mind?
B-HOM-090	HOM	37.59	99.06	61.47	40.51	83.20	42.69	0	0	0	香精煎鱼食不食	Is it edible to fry fish with essence?	想进监狱是不是	Do you want to go to prison?	Do you want to end up in prison?
B-HOM-091	HOM	93.38	93.38	0.00	83.55	83.55	0.00	0	0	0	立马去郊区浇筑一个钢筋混凝土的地下堡垒	Go immediately to the suburbs to construct an underground fortress made of reinforced concrete.	立马去郊区浇筑一个钢筋混凝土的地下堡垒	Go immediately to the suburbs to construct an underground fortress made of reinforced concrete.	Head to the suburbs right away and build an underground bunker with rebar concrete
B-HOM-092	HOM	94.10	94.10	0.00	71.87	71.87	0.00	0	0	0	基本功扎实	Solid fundamentals	基本功扎实	Solid fundamentals	Solid basic skills
B-HOM-093	HOM	97.51	99.90	2.39	56.58	73.65	17.07	100	100	0	棒不住了	Can't hold on any longer	绷不住了	Can't hold it in anymore	Can't hold it in anymore
B-HOM-094	HOM	83.03	96.46	13.43	73.41	81.86	8.45	0	100	100	冷知示：袜子不是茶叶包	Cold Knowledge: Socks Are Not Tea Bags	冷知识：袜子不是茶包	Fun fact: Socks are not tea bags.	Fun fact: socks are not tea bags
B-HOM-095	HOM	85.24	71.60	-13.64	68.61	63.06	-5.55	100	0	-100	就说00这一套真的超级好看的，我可以安心的死	Just say that this 00 series is really super good-looking, I can die at peace	就说00这一套真的超级好看的，我可以安心的死了	Just say that this 00 series is really super good-looking, I can die at ease	This 00 outfit is really super good-looking, I can finally rest in peace
B-NEO-002	NEO	92.86	95.86	3.00	79.21	83.53	4.32	100	100	0	我们不是被围观的工具人！	We are not tools to be looked at!	我们不是供人围观的工具！	We are not tools for people to gawk at!	we're not tools for people to watch!
B-NEO-003	NEO	85.35	75.91	-9.44	80.03	58.69	-21.34	0	0	0	又被被欺骗了，这理财产品全是坑	Deceived again; these financial products are all traps.	又被宰了，这理财产品全是坑	Cut again, these wealth management products are all traps.	I got ripped off again, this wealth management product is full of traps.
B-NEO-004	NEO	97.30	90.44	-6.86	82.70	75.62	-7.08	0	0	0	品牌联名就是欺骗消费者，质量差价格高	Brand collaborations are just a way to deceive consumers with poor quality and high prices.	品牌联名就是坑人，质量差价格高	Collaboration with brands is just a scam, poor quality and high price.	Co-branded products are just a way to rip off customers with poor quality and high prices.
B-NEO-005	NEO	96.24	96.91	0.67	70.51	85.70	15.19	0	0	0	别带节奏了，事情不是你想的那样	Stop stirring up trouble; things are not as you think.	别煽动舆论了，事情不是你想的那样	Stop inciting public opinion; things are not as you think.	stop stirring things up, it's not what you think
B-NEO-006	NEO	98.15	98.15	0.00	83.24	83.24	0.00	0	0	0	评论区全是在煽动舆论的，真相没人关心	The comment section is full of people inciting public opinion; no one cares about the truth.	评论区全是在煽动舆论的，真相没人关心	The comment section is full of people inciting public opinion; no one cares about the truth.	comments section full of people stirring drama, nobody cares about the truth
B-NEO-007	NEO	98.08	98.08	0.00	80.34	80.34	0.00	0	0	0	抬杠的人无处不在，说啥都要反驳	People who like to argue are everywhere, always ready to contradict whatever is said.	抬杠的人无处不在，说啥都要反驳	People who like to argue are everywhere, always ready to contradict whatever is said.	contrarians are everywhere, they rebut everything you say
B-NEO-008	NEO	96.56	97.16	0.60	82.83	82.00	-0.83	0	0	0	遇到较真的人最好的办法就是不理他	The best way to deal with a nitpicky person is to ignore him.	遇到抬杠的人最好的办法就是不理他	The best way to deal with someone who is being argumentative is to ignore them.	the best way to deal with a contrarian is to ignore them
B-NEO-009	NEO	68.74	83.59	14.85	58.05	74.28	16.24	0	0	0	芭比Q了，半夜点外卖忘备注别敲门	"Barbie is Q (dead), ordered takeout in the middle of the night and forgot to note ""don't knock."""	完了，半夜点外卖忘备注别敲门	"Done, ordered takeout in the middle of the night and forgot to note ""don't knock"""	I'm cooked, ordered delivery at midnight and forgot to leave a note saying don't knock
B-NEO-010	NEO	96.89	97.27	0.38	74.01	83.16	9.15	0	0	0	选择你的躲藏点，被抓到就完蛋Q了	Choose your hiding spot; if you get caught, it's all over.	选择你的躲藏点，被抓到就完了	Choose your hiding spot; if you get caught, it's over.	pick your hiding spot, if you get caught you're done for
B-NEO-011	NEO	84.32	94.54	10.22	80.95	81.34	0.39	0	0	0	看到肯德基9.9的那一刻，我的烦味瞬间就没了	The moment I saw KFC's 9.9, my bad mood instantly disappeared.	看到肯德基9.9的那一刻，我的上班疲惫感瞬间就没了	The moment I saw KFC's 9.9, my fatigue from work instantly disappeared.	the moment I saw KFC 9.9, my work exhaustion instantly vanished
